,Galaga,Miss Eugen,Graciebird,Sly As A Fox,Dream Evil,Take Another Look,Nippa Whiskey
07-01-2023 15:20:42.980530,"(19.0, 36.0, 35.857142857142854)","(5.5, 8.4, 8.25974025974026)","(13.0, 18.0, 17.571428571428573)","(13.0, 25.0, 24.34375)","(1.5, 1.68, 1.6706451612903226)","(7.5, 8.4, 8.334065934065935)","(21.0, 29.0, 28.945945945945947)"
07-01-2023 15:20:44.094264,"(19.0, 36.0, 35.07692307692308)","(5.5, 8.4, 8.36)","(13.0, 18.0, 17.15)","(13.0, 25.0, 24.333333333333332)","(1.5, 1.68, 1.682051282051282)","(7.5, 8.4, 8.187755102040816)","(21.0, 29.0, 28.639344262295083)"
07-01-2023 15:20:45.248416,"(19.0, 36.0, 34.5)","(5.5, 8.4, 8.38)","(13.0, 17.5, 17.15)","(13.0, 25.0, 24.333333333333332)","(1.5, 1.69, 1.6804999999999999)","(7.5, 8.2, 8.187755102040816)","(21.0, 30.0, 28.639344262295083)"
07-01-2023 15:20:46.404917,"(19.0, 36.0, 34.5)","(5.5, 8.6, 8.31076923076923)","(13.0, 17.5, 16.676470588235293)","(13.0, 25.0, 24.555555555555557)","(1.5, 1.69, 1.6806598984771572)","(7.5, 8.2, 8.192592592592591)","(21.0, 30.0, 28.639344262295083)"
07-01-2023 15:20:47.486519,"(19.0, 36.0, 34.285714285714285)","(6.5, 8.6, 8.314285714285713)","(13.0, 17.0, 16.71875)","(15.0, 25.0, 24.555555555555557)","(1.5, 1.69, 1.683551912568306)","(7.5, 8.2, 8.192)","(21.0, 30.0, 28.866666666666667)"
07-01-2023 15:20:48.548367,"(19.0, 36.0, 34.44444444444444)","(6.5, 8.6, 8.314285714285713)","(13.0, 17.0, 16.71875)","(15.0, 25.0, 24.714285714285715)","(1.5, 1.69, 1.6840101522842639)","(7.5, 8.2, 8.190163934426229)","(21.0, 29.0, 28.842105263157894)"
07-01-2023 15:20:49.595078,"(19.0, 34.0, 33.81818181818182)","(6.5, 8.6, 8.380487804878047)","(13.0, 17.0, 16.71875)","(15.0, 25.0, 24.714285714285715)","(1.5, 1.69, 1.6840101522842639)","(7.5, 8.2, 8.219469026548673)","(21.0, 29.0, 28.864864864864863)"
07-01-2023 15:20:50.569534,"(19.0, 34.0, 33.81818181818182)","(6.5, 8.6, 8.04)","(13.0, 17.0, 16.733333333333334)","(15.0, 25.0, 24.68)","(1.5, 1.69, 1.7012785388127853)","(7.5, 8.4, 8.213793103448277)","(21.0, 29.0, 28.732394366197184)"
07-01-2023 15:20:51.570647,"(19.0, 34.0, 33.875)","(6.5, 8.4, 8.068085106382979)","(13.0, 17.0, 16.738095238095237)","(15.0, 25.0, 24.75)","(1.5, 1.71, 1.6996096096096096)","(7.5, 8.4, 8.041176470588235)","(21.0, 30.0, 28.693333333333335)"
07-01-2023 15:20:52.614595,"(19.0, 34.0, 33.875)","(6.5, 8.2, 8.147368421052631)","(13.0, 17.0, 16.666666666666668)","(15.0, 25.0, 24.77777777777778)","(1.5, 1.71, 1.6996096096096096)","(7.5, 8.2, 8.12394366197183)","(21.0, 30.0, 28.693333333333335)"
07-01-2023 15:20:53.600477,"(19.0, 34.0, 33.875)","(6.5, 8.2, 8.147368421052631)","(13.0, 17.0, 16.666666666666668)","(15.0, 25.0, 24.833333333333332)","(1.5, 1.71, 1.6996096096096096)","(7.5, 8.2, 8.12394366197183)","(21.0, 30.0, 28.693333333333335)"
07-01-2023 15:20:54.784683,"(19.0, 34.0, 33.9)","(6.5, 8.0, 7.978947368421053)","(13.0, 17.0, 16.666666666666668)","(15.0, 25.0, 24.8)","(1.5, 1.71, 1.7020118343195265)","(7.5, 8.2, 8.206741573033709)","(21.0, 30.0, 28.693333333333335)"
07-01-2023 15:20:55.914624,"(19.0, 34.0, 33.9)","(6.5, 8.0, 7.984615384615385)","(13.0, 17.0, 16.666666666666668)","(15.0, 25.0, 24.866666666666667)","(1.5, 1.71, 1.7063461538461537)","(7.5, 8.4, 8.204166666666667)","(21.0, 30.0, 28.693333333333335)"
07-01-2023 15:20:56.920491,"(21.0, 34.0, 33.9)","(6.5, 8.0, 7.984615384615385)","(13.0, 17.0, 16.666666666666668)","(15.0, 25.0, 24.8125)","(1.5, 1.71, 1.7194029850746269)","(7.5, 8.4, 8.155294117647058)","(21.0, 30.0, 28.838709677419356)"
07-01-2023 15:20:57.922681,"(21.0, 34.0, 33.9)","(6.5, 7.8, 7.683333333333333)","(13.0, 17.0, 16.666666666666668)","(15.0, 25.0, 24.8125)","(1.5, 1.72, 1.726824644549763)","(7.5, 8.2, 8.155294117647058)","(21.0, 29.0, 28.838709677419356)"
07-01-2023 15:20:59.029201,"(21.0, 34.0, 33.9)","(6.5, 7.8, 7.66551724137931)","(13.0, 17.0, 16.714285714285715)","(15.0, 25.0, 24.8125)","(1.5, 1.73, 1.7270222222222222)","(7.5, 8.2, 8.155294117647058)","(21.0, 29.0, 28.838709677419356)"
07-01-2023 15:21:00.069210,"(21.0, 34.0, 33.9)","(6.5, 7.8, 7.66551724137931)","(13.0, 17.0, 16.714285714285715)","(15.0, 25.0, 24.8125)","(1.5, 1.73, 1.7270222222222222)","(7.5, 8.2, 8.155294117647058)","(21.0, 29.0, 28.838709677419356)"
07-01-2023 15:21:01.075989,"(21.0, 34.0, 33.92)","(6.5, 7.8, 7.66551724137931)","(13.0, 17.0, 16.714285714285715)","(15.0, 25.0, 24.23076923076923)","(1.5, 1.73, 1.7211940298507462)","(7.5, 8.2, 8.158695652173913)","(21.0, 29.0, 28.84375)"
07-01-2023 15:21:02.135263,"(21.0, 34.0, 33.92307692307692)","(6.5, 7.8, 7.627692307692308)","(13.0, 17.0, 16.708333333333332)","(15.0, 25.0, 24.25)","(1.5, 1.73, 1.7211940298507462)","(7.5, 8.2, 8.158695652173913)","(21.0, 29.0, 28.84375)"
07-01-2023 15:21:03.150968,"(21.0, 34.0, 33.904761904761905)","(6.5, 7.8, 7.666666666666666)","(13.0, 17.0, 16.708333333333332)","(15.0, 25.0, 24.428571428571427)","(1.5, 1.73, 1.7372979797979797)","(7.5, 8.2, 8.180246913580246)","(21.0, 29.0, 28.84375)"
07-01-2023 15:21:04.166995,"(21.0, 34.0, 33.904761904761905)","(6.5, 7.8, 7.686153846153846)","(13.0, 17.0, 16.73076923076923)","(15.0, 25.0, 24.0)","(1.5, 1.74, 1.748375)","(7.5, 8.2, 8.153623188405797)","(21.0, 29.0, 28.84375)"
07-01-2023 15:21:05.262243,"(21.0, 34.0, 33.904761904761905)","(6.5, 7.6, 7.52)","(13.0, 17.0, 16.73076923076923)","(15.0, 25.0, 24.2)","(1.5, 1.75, 1.7488157894736842)","(7.5, 8.2, 8.147222222222222)","(21.0, 29.0, 28.84375)"
07-01-2023 15:21:06.307371,"(21.0, 34.0, 33.904761904761905)","(6.5, 7.6, 7.450847457627119)","(13.0, 17.0, 16.73076923076923)","(15.0, 25.0, 23.941176470588236)","(1.5, 1.75, 1.7488157894736842)","(7.5, 8.2, 8.147222222222222)","(21.0, 29.0, 28.84375)"
07-01-2023 15:21:07.273280,"(21.0, 34.0, 33.904761904761905)","(6.5, 7.6, 7.450847457627119)","(13.0, 17.0, 16.73076923076923)","(15.0, 25.0, 23.941176470588236)","(1.5, 1.75, 1.749273356401384)","(7.5, 8.2, 8.114285714285714)","(21.0, 29.0, 28.653846153846153)"
07-01-2023 15:21:08.274479,"(21.0, 34.0, 33.904761904761905)","(6.5, 7.6, 7.416216216216216)","(13.0, 16.5, 16.45614035087719)","(15.0, 25.0, 23.941176470588236)","(1.5, 1.75, 1.7493706293706293)","(7.5, 8.2, 8.114285714285714)","(21.0, 29.0, 28.73913043478261)"
07-01-2023 15:21:09.342043,"(21.0, 34.0, 33.904761904761905)","(6.5, 7.4, 7.353571428571429)","(13.0, 16.5, 16.264705882352942)","(15.0, 25.0, 23.96)","(1.5, 1.75, 1.7566459627329192)","(7.5, 8.2, 8.114285714285714)","(21.0, 29.0, 28.916666666666668)"
07-01-2023 15:21:10.350523,"(21.0, 34.0, 33.904761904761905)","(6.5, 7.4, 7.339534883720931)","(13.0, 16.5, 16.264705882352942)","(15.0, 25.0, 23.96)","(1.5, 1.76, 1.7562820512820514)","(7.5, 8.2, 8.091891891891892)","(21.0, 29.0, 28.785714285714285)"
07-01-2023 15:21:11.412672,"(21.0, 36.0, 34.54545454545455)","(6.5, 7.4, 7.339534883720931)","(13.0, 16.5, 16.209302325581394)","(15.0, 25.0, 23.266666666666666)","(1.5, 1.76, 1.7616417910447761)","(7.5, 8.2, 8.021212121212121)","(21.0, 29.0, 28.785714285714285)"
07-01-2023 15:21:12.500237,"(21.0, 36.0, 35.2)","(6.5, 7.4, 7.329032258064516)","(13.0, 15.5, 15.354166666666666)","(15.0, 25.0, 23.655172413793103)","(1.5, 1.77, 1.762156862745098)","(7.5, 8.2, 8.112328767123287)","(21.0, 29.0, 28.785714285714285)"
07-01-2023 15:21:13.533253,"(21.0, 36.0, 35.2)","(6.5, 7.4, 7.335294117647059)","(13.0, 15.5, 15.354166666666666)","(15.0, 25.0, 23.5)","(1.5, 1.77, 1.762156862745098)","(7.5, 8.2, 8.10681818181818)","(21.0, 29.0, 28.772151898734176)"
07-01-2023 15:21:14.644048,"(21.0, 36.0, 35.2)","(6.5, 7.4, 7.335294117647059)","(13.0, 16.0, 15.481481481481481)","(15.0, 25.0, 23.5)","(1.5, 1.77, 1.7634782608695652)","(7.5, 8.2, 8.10681818181818)","(21.0, 29.0, 28.772151898734176)"
07-01-2023 15:21:15.745718,"(21.0, 36.0, 35.2)","(6.5, 7.4, 7.335294117647059)","(13.0, 16.0, 15.336538461538462)","(15.0, 25.0, 23.636363636363637)","(1.5, 1.77, 1.7687306501547988)","(7.5, 8.2, 8.151612903225805)","(21.0, 29.0, 28.772151898734176)"
07-01-2023 15:21:16.921443,"(21.0, 36.0, 35.2)","(6.5, 7.4, 7.371428571428572)","(13.0, 16.0, 14.81081081081081)","(15.0, 25.0, 23.902439024390244)","(1.5, 1.77, 1.7691596638655462)","(7.5, 8.2, 8.277832512315271)","(21.0, 29.0, 28.772151898734176)"
07-01-2023 15:21:17.994243,"(21.0, 36.0, 35.2)","(6.5, 7.4, 7.371428571428572)","(13.0, 15.0, 14.81081081081081)","(15.0, 25.0, 23.902439024390244)","(1.5, 1.77, 1.7691416309012875)","(7.5, 8.4, 8.381818181818183)","(21.0, 29.0, 28.775)"
07-01-2023 15:21:19.126301,"(21.0, 36.0, 35.2)","(6.5, 7.4, 7.370588235294118)","(13.0, 14.5, 14.1875)","(15.0, 25.0, 23.548387096774192)","(1.5, 1.77, 1.7691416309012875)","(7.5, 8.4, 8.381818181818183)","(21.0, 29.0, 28.775)"
07-01-2023 15:21:20.445797,"(21.0, 36.0, 35.2)","(6.5, 7.4, 7.367741935483871)","(13.0, 14.5, 14.1875)","(15.0, 25.0, 23.714285714285715)","(1.5, 1.77, 1.7691416309012875)","(7.5, 8.4, 8.36111111111111)","(21.0, 29.0, 28.775)"
07-01-2023 15:21:21.468211,"(21.0, 36.0, 35.27272727272727)","(6.5, 7.4, 7.375609756097561)","(13.0, 14.5, 14.19767441860465)","(15.0, 25.0, 23.75)","(1.5, 1.77, 1.7691416309012875)","(7.5, 8.4, 8.395833333333334)","(21.0, 29.0, 28.775)"
07-01-2023 15:21:22.736258,"(21.0, 36.0, 35.27272727272727)","(6.5, 7.4, 7.375609756097561)","(13.0, 14.5, 14.073529411764707)","(15.0, 25.0, 23.676470588235293)","(1.5, 1.77, 1.769030612244898)","(7.5, 8.6, 8.427906976744186)","(21.0, 29.0, 28.779411764705884)"
07-01-2023 15:21:23.838346,"(21.0, 36.0, 35.27272727272727)","(6.5, 7.4, 7.376744186046512)","(13.0, 14.5, 14.372727272727273)","(15.0, 25.0, 23.272727272727273)","(1.5, 1.77, 1.769030612244898)","(7.5, 8.6, 8.427906976744186)","(21.0, 29.0, 28.779411764705884)"
07-01-2023 15:21:24.866937,"(21.0, 36.0, 35.27272727272727)","(6.5, 7.4, 7.378260869565218)","(13.0, 14.5, 14.372727272727273)","(15.0, 24.0, 23.272727272727273)","(1.5, 1.77, 1.768888888888889)","(7.5, 8.6, 8.553846153846154)","(21.0, 29.0, 28.779411764705884)"
07-01-2023 15:21:25.834404,"(21.0, 36.0, 35.27272727272727)","(6.5, 7.4, 7.313513513513514)","(13.0, 14.5, 14.31060606060606)","(15.0, 24.0, 23.04)","(1.5, 1.77, 1.7686764705882354)","(7.5, 8.6, 8.549253731343283)","(21.0, 29.0, 28.779411764705884)"
07-01-2023 15:21:26.868249,"(21.0, 36.0, 35.27272727272727)","(6.5, 7.4, 7.313513513513514)","(13.0, 14.5, 14.345679012345679)","(15.0, 24.0, 23.04)","(1.5, 1.77, 1.7686666666666666)","(7.5, 8.6, 8.549253731343283)","(21.0, 29.0, 28.779411764705884)"
07-01-2023 15:21:27.871501,"(21.0, 36.0, 35.27272727272727)","(6.5, 7.4, 7.297674418604651)","(13.0, 14.5, 14.272727272727273)","(15.0, 24.0, 22.761904761904763)","(1.5, 1.77, 1.769016393442623)","(7.5, 8.6, 8.443373493975903)","(21.0, 29.0, 28.72222222222222)"
07-01-2023 15:21:28.927909,"(21.0, 36.0, 35.27272727272727)","(6.5, 7.6, 7.483333333333333)","(13.0, 14.5, 14.25)","(15.0, 24.0, 22.761904761904763)","(1.5, 1.77, 1.7690058479532165)","(7.5, 8.6, 8.443373493975903)","(21.0, 29.0, 28.661016949152543)"
07-01-2023 15:21:30.042820,"(21.0, 34.0, 33.69230769230769)","(6.5, 7.6, 7.525)","(13.0, 14.5, 14.227272727272727)","(15.0, 24.0, 22.761904761904763)","(1.5, 1.77, 1.7690058479532165)","(7.5, 8.6, 8.443373493975903)","(21.0, 29.0, 28.70909090909091)"
07-01-2023 15:21:31.041687,"(21.0, 36.0, 34.285714285714285)","(6.5, 7.6, 7.525)","(13.0, 14.5, 14.227272727272727)","(15.0, 24.0, 22.761904761904763)","(1.5, 1.77, 1.7666094420600857)","(7.0, 8.6, 8.511811023622046)","(21.0, 29.0, 28.70909090909091)"
07-01-2023 15:21:32.041730,"(21.0, 36.0, 34.333333333333336)","(6.5, 7.6, 7.50625)","(13.0, 14.0, 13.777777777777779)","(15.0, 24.0, 22.761904761904763)","(1.5, 1.78, 1.7666153846153847)","(7.0, 8.6, 8.564492753623188)","(21.0, 29.0, 28.644444444444446)"
07-01-2023 15:21:33.108505,"(21.0, 36.0, 34.333333333333336)","(6.5, 7.6, 7.574193548387097)","(13.0, 14.0, 13.804054054054054)","(15.0, 24.0, 22.761904761904763)","(1.5, 1.77, 1.7624590163934426)","(7.0, 8.6, 8.586666666666666)","(21.0, 29.0, 28.591836734693878)"
07-01-2023 15:21:34.185048,"(21.0, 36.0, 34.333333333333336)","(6.5, 7.8, 7.577049180327869)","(13.0, 14.0, 13.804054054054054)","(15.0, 24.0, 22.761904761904763)","(1.5, 1.77, 1.762)","(7.0, 8.6, 8.442)","(21.0, 29.0, 28.674418604651162)"
07-01-2023 15:21:35.174617,"(21.0, 36.0, 34.333333333333336)","(6.5, 7.8, 7.576470588235294)","(13.0, 14.0, 13.804054054054054)","(15.0, 24.0, 22.375)","(1.5, 1.77, 1.7563636363636363)","(7.0, 8.6, 8.464957264957265)","(21.0, 29.0, 28.674418604651162)"
07-01-2023 15:21:36.230807,"(21.0, 36.0, 34.333333333333336)","(6.5, 7.8, 7.626415094339623)","(13.0, 14.0, 13.804054054054054)","(15.0, 24.0, 22.375)","(1.5, 1.77, 1.7584210526315789)","(7.0, 8.6, 8.514754098360656)","(21.0, 29.0, 28.674418604651162)"
07-01-2023 15:21:37.293479,"(21.0, 36.0, 33.89473684210526)","(6.5, 7.8, 7.729411764705882)","(13.0, 14.0, 13.802197802197803)","(15.0, 24.0, 22.375)","(1.5, 1.77, 1.763793103448276)","(7.0, 8.6, 8.505454545454546)","(21.0, 29.0, 28.11764705882353)"
07-01-2023 15:21:38.328847,"(21.0, 36.0, 34.297872340425535)","(6.5, 8.0, 7.859999999999999)","(13.0, 14.0, 13.860294117647058)","(15.0, 23.0, 21.878048780487806)","(1.5, 1.76, 1.7550617283950618)","(7.0, 8.6, 8.507407407407408)","(21.0, 29.0, 28.1)"
07-01-2023 15:21:39.440540,"(21.0, 36.0, 34.333333333333336)","(6.5, 8.0, 7.965714285714285)","(13.0, 14.0, 13.860294117647058)","(15.0, 23.0, 20.970588235294116)","(1.5, 1.76, 1.7399056603773584)","(7.0, 8.6, 8.957894736842105)","(21.0, 29.0, 27.941176470588236)"
07-01-2023 15:21:40.522255,"(21.0, 34.0, 33.696969696969695)","(6.0, 8.0, 7.938129496402878)","(13.0, 14.5, 14.4)","(15.0, 22.0, 20.785714285714285)","(1.5, 1.74, 1.7394186046511628)","(7.0, 9.0, 8.955555555555556)","(21.0, 29.0, 27.714285714285715)"
07-01-2023 15:21:41.447852,"(21.0, 36.0, 34.38297872340426)","(6.0, 8.0, 7.9523809523809526)","(13.0, 14.5, 14.4)","(15.0, 21.0, 20.785714285714285)","(1.5, 1.74, 1.7394186046511628)","(7.0, 9.0, 8.92280701754386)","(21.0, 29.0, 27.105263157894736)"
07-01-2023 15:21:42.437947,"(21.0, 36.0, 34.38297872340426)","(6.0, 8.4, 8.028571428571428)","(13.0, 14.5, 14.4)","(15.0, 21.0, 20.53846153846154)","(1.5, 1.74, 1.7375925925925926)","(7.0, 9.0, 8.88421052631579)","(21.0, 29.0, 28.291666666666668)"
07-01-2023 15:21:43.471982,"(21.0, 36.0, 34.38297872340426)","(6.0, 8.2, 8.16)","(13.0, 14.5, 14.484848484848484)","(15.0, 21.0, 20.419354838709676)","(1.5, 1.74, 1.7351898734177216)","(7.0, 9.0, 8.88421052631579)","(21.0, 29.0, 28.4)"
07-01-2023 15:21:44.485225,"(21.0, 36.0, 34.38297872340426)","(6.0, 8.2, 8.066666666666666)","(13.0, 14.5, 14.484848484848484)","(15.0, 21.0, 20.419354838709676)","(1.5, 1.74, 1.731744680851064)","(7.0, 9.0, 8.92)","(21.0, 29.0, 27.90909090909091)"
07-01-2023 15:21:45.451201,"(21.0, 36.0, 34.38297872340426)","(6.0, 8.2, 8.056)","(13.0, 14.5, 14.460526315789474)","(15.0, 21.0, 20.419354838709676)","(1.5, 1.74, 1.731311475409836)","(7.0, 9.0, 8.92)","(21.0, 29.0, 27.9375)"
07-01-2023 15:21:46.465882,"(21.0, 36.0, 34.38297872340426)","(6.0, 8.2, 8.08)","(13.0, 14.5, 14.3125)","(15.0, 21.0, 20.419354838709676)","(1.5, 1.74, 1.7264948453608246)","(7.0, 9.0, 8.92)","(21.0, 29.0, 27.52173913043478)"
07-01-2023 15:21:47.552743,"(21.0, 36.0, 34.48)","(6.0, 8.2, 8.136842105263158)","(13.0, 15.0, 14.270114942528735)","(15.0, 21.0, 20.45)","(1.5, 1.73, 1.719811320754717)","(7.0, 9.0, 8.937931034482759)","(21.0, 29.0, 27.891304347826086)"
07-01-2023 15:21:48.513494,"(21.0, 36.0, 34.48)","(6.0, 8.2, 8.184)","(13.0, 15.0, 14.526119402985074)","(15.0, 21.0, 20.541666666666668)","(1.5, 1.73, 1.7217567567567567)","(7.0, 9.0, 8.9625)","(21.0, 29.0, 27.258064516129032)"
07-01-2023 15:21:49.420529,"(21.0, 36.0, 34.69565217391305)","(6.0, 8.2, 8.163636363636362)","(13.0, 15.0, 14.526119402985074)","(15.0, 21.0, 20.541666666666668)","(1.5, 1.73, 1.7217567567567567)","(7.0, 9.0, 9.081159420289854)","(21.0, 29.0, 27.0)"
07-01-2023 15:21:50.385949,"(21.0, 36.0, 34.69565217391305)","(6.0, 8.2, 8.17142857142857)","(13.0, 15.0, 14.503086419753087)","(15.0, 21.0, 20.375)","(1.5, 1.71, 1.7155648535564854)","(7.0, 9.2, 9.114285714285714)","(21.0, 29.0, 26.964285714285715)"
07-01-2023 15:21:51.342301,"(21.0, 36.0, 34.638297872340424)","(6.0, 8.2, 8.136)","(13.0, 15.0, 14.609223300970873)","(15.0, 21.0, 20.375)","(1.5, 1.72, 1.7124285714285714)","(7.0, 9.2, 9.095890410958903)","(21.0, 29.0, 26.93103448275862)"
07-01-2023 15:21:52.414299,"(21.0, 36.0, 34.583333333333336)","(6.0, 8.2, 8.136)","(13.0, 15.0, 14.648706896551724)","(15.0, 21.0, 20.5125)","(1.5, 1.72, 1.728931082981716)","(7.0, 9.2, 9.022641509433962)","(21.0, 29.0, 26.93103448275862)"
07-01-2023 15:21:53.472987,"(21.0, 36.0, 34.583333333333336)","(6.0, 8.2, 8.11111111111111)","(13.0, 15.0, 14.761363636363637)","(15.0, 21.0, 20.426470588235293)","(1.5, 1.73, 1.7295941558441559)","(7.0, 9.2, 8.954901960784314)","(21.0, 29.0, 26.93103448275862)"
07-01-2023 15:21:54.480436,"(21.0, 36.0, 34.583333333333336)","(6.0, 8.2, 8.05)","(13.0, 15.0, 14.761363636363637)","(15.0, 21.0, 19.63888888888889)","(1.5, 1.73, 1.7386643233743408)","(7.0, 9.0, 8.911627906976744)","(21.0, 29.0, 26.818181818181817)"
07-01-2023 15:21:55.446724,"(21.0, 36.0, 34.431372549019606)","(6.5, 8.2, 8.077685950413223)","(13.0, 15.0, 14.713636363636363)","(15.0, 20.0, 19.63888888888889)","(1.55, 1.74, 1.729919028340081)","(7.5, 9.0, 8.93095238095238)","(21.0, 29.0, 26.857142857142858)"
07-01-2023 15:21:56.423584,"(21.0, 36.0, 34.38461538461539)","(6.5, 8.2, 8.056338028169014)","(13.0, 15.0, 14.713636363636363)","(15.0, 20.0, 19.78787878787879)","(1.55, 1.73, 1.7282491582491581)","(7.5, 9.0, 8.984)","(21.0, 29.0, 26.857142857142858)"
07-01-2023 15:21:57.450437,"(21.0, 36.0, 34.38461538461539)","(6.5, 8.2, 8.056338028169014)","(13.0, 15.0, 14.721238938053098)","(15.0, 20.0, 19.756756756756758)","(1.55, 1.73, 1.7282312925170067)","(7.5, 9.0, 9.139130434782608)","(21.0, 29.0, 26.76923076923077)"
07-01-2023 15:21:58.436014,"(21.0, 36.0, 34.38461538461539)","(6.5, 8.2, 8.056338028169014)","(13.0, 15.0, 14.713636363636363)","(15.0, 20.0, 19.756756756756758)","(1.55, 1.73, 1.7282876712328767)","(7.5, 9.2, 9.139130434782608)","(21.0, 28.0, 26.76923076923077)"
07-01-2023 15:21:59.411470,"(21.0, 36.0, 34.38461538461539)","(6.5, 8.2, 8.04931506849315)","(13.0, 15.0, 14.713636363636363)","(15.0, 20.0, 19.756756756756758)","(1.55, 1.73, 1.7283148148148149)","(7.5, 9.2, 9.142857142857142)","(21.0, 28.0, 26.76923076923077)"
07-01-2023 15:22:00.357769,"(21.0, 36.0, 34.38461538461539)","(6.5, 8.2, 8.068702290076335)","(13.0, 15.0, 14.706140350877194)","(15.0, 20.0, 19.756756756756758)","(1.55, 1.73, 1.7283148148148149)","(7.5, 9.2, 9.142857142857142)","(21.0, 28.0, 27.263157894736842)"
07-01-2023 15:22:01.335160,"(21.0, 36.0, 34.54545454545455)","(6.5, 8.2, 8.084137931034482)","(13.0, 15.0, 14.819148936170214)","(15.0, 20.0, 19.75)","(1.55, 1.73, 1.7284628378378377)","(7.5, 9.2, 9.150980392156862)","(21.0, 29.0, 27.263157894736842)"
07-01-2023 15:22:02.350604,"(21.0, 36.0, 34.54545454545455)","(6.5, 8.2, 8.052173913043477)","(13.0, 15.0, 14.833333333333334)","(15.0, 20.0, 19.66025641025641)","(1.55, 1.73, 1.7283223684210527)","(7.5, 9.2, 9.166336633663366)","(21.0, 28.0, 26.90909090909091)"
07-01-2023 15:22:03.355766,"(21.0, 36.0, 34.095238095238095)","(6.5, 8.2, 8.052173913043477)","(13.0, 15.0, 14.625)","(15.0, 20.0, 19.66025641025641)","(1.55, 1.73, 1.7283223684210527)","(7.5, 9.2, 9.166336633663366)","(21.0, 28.0, 26.90909090909091)"
07-01-2023 15:22:04.321316,"(21.0, 36.0, 34.095238095238095)","(6.5, 8.2, 8.04776119402985)","(13.0, 15.0, 14.571428571428571)","(15.0, 20.0, 19.610294117647058)","(1.55, 1.73, 1.7285423728813558)","(7.5, 9.6, 9.483544303797467)","(21.0, 28.0, 26.76923076923077)"
07-01-2023 15:22:05.280630,"(21.0, 36.0, 34.095238095238095)","(6.5, 8.2, 8.04776119402985)","(13.0, 15.0, 14.4)","(15.0, 20.0, 19.532258064516128)","(1.55, 1.73, 1.7285423728813558)","(7.5, 9.6, 9.487499999999999)","(21.0, 28.0, 26.76923076923077)"
07-01-2023 15:22:06.218846,"(21.0, 36.0, 34.095238095238095)","(6.5, 8.2, 8.04776119402985)","(13.0, 15.0, 14.4)","(15.0, 20.0, 19.532258064516128)","(1.55, 1.72, 1.712676923076923)","(7.5, 9.6, 9.513978494623656)","(21.0, 28.0, 26.76923076923077)"
07-01-2023 15:22:07.177456,"(21.0, 36.0, 34.095238095238095)","(6.5, 8.2, 8.09748743718593)","(13.0, 15.0, 14.4)","(15.0, 20.0, 19.532258064516128)","(1.55, 1.72, 1.7124623115577888)","(7.5, 9.6, 9.766666666666667)","(21.0, 28.0, 27.11111111111111)"
07-01-2023 15:22:08.120418,"(21.0, 34.0, 33.578947368421055)","(6.5, 8.2, 8.014545454545454)","(13.0, 15.0, 14.68421052631579)","(15.0, 20.0, 19.58219178082192)","(1.55, 1.72, 1.7156268221574345)","(7.5, 9.8, 9.749019607843138)","(21.0, 28.0, 26.88888888888889)"
07-01-2023 15:22:09.060138,"(21.0, 34.0, 33.89473684210526)","(6.5, 8.0, 7.998496240601503)","(13.0, 15.0, 14.60204081632653)","(15.0, 20.0, 19.564814814814813)","(1.55, 1.72, 1.714705882352941)","(7.5, 9.8, 9.747826086956522)","(21.0, 28.0, 27.0)"
07-01-2023 15:22:10.084473,"(21.0, 36.0, 35.2)","(6.5, 8.2, 8.09010989010989)","(13.0, 15.0, 14.5)","(15.0, 20.0, 19.564814814814813)","(1.55, 1.72, 1.7185263157894737)","(7.5, 9.8, 9.753846153846155)","(21.0, 28.0, 26.571428571428573)"
07-01-2023 15:22:11.111004,"(21.0, 36.0, 35.0)","(6.5, 8.2, 8.09010989010989)","(13.0, 14.5, 14.318181818181818)","(15.0, 20.0, 19.564814814814813)","(1.55, 1.72, 1.7192045454545455)","(7.5, 9.8, 9.753846153846155)","(21.0, 28.0, 26.571428571428573)"
07-01-2023 15:22:12.098381,"(21.0, 36.0, 35.0)","(6.5, 8.2, 8.09010989010989)","(13.0, 15.0, 14.771186440677965)","(15.0, 20.0, 19.58139534883721)","(1.55, 1.72, 1.7194267515923567)","(7.5, 9.8, 9.753846153846155)","(21.0, 28.0, 26.2)"
07-01-2023 15:22:13.139563,"(21.0, 36.0, 35.225806451612904)","(6.5, 8.2, 8.09010989010989)","(13.0, 14.5, 14.26)","(15.0, 20.0, 19.024390243902438)","(1.55, 1.72, 1.7194267515923567)","(7.5, 9.8, 9.91)","(21.0, 27.0, 26.64179104477612)"
07-01-2023 15:22:14.094016,"(21.0, 36.0, 35.5)","(6.5, 8.0, 7.98955223880597)","(13.0, 14.5, 14.335616438356164)","(16.0, 20.0, 19.024390243902438)","(1.55, 1.72, 1.7194267515923567)","(7.5, 10.0, 9.947058823529412)","(21.0, 27.0, 26.612903225806452)"
07-01-2023 15:22:15.035436,"(21.0, 36.0, 35.5)","(6.5, 8.2, 8.087005649717513)","(13.0, 14.5, 14.335616438356164)","(16.0, 20.0, 19.024390243902438)","(1.55, 1.72, 1.7283850931677018)","(7.5, 10.0, 9.951351351351352)","(21.0, 27.0, 26.272727272727273)"
