,Perfect Flossy,Sylvan Lake,Nova Girl,Mango Man,Dewana Fair Go,Reiko Clooney,Junior Marjen,Julipa Bale
04-01-2023 14:44:15.167986,"(7.5, 13.0, 8.666666666666666)","(2.45, 4.0, 2.896)","(5.0, 8.4, 7.446153846153846)","(5.5, 9.4, 8.5)","(19.0, 70.0, 35.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 12.1)"
04-01-2023 14:44:16.262594,"(7.5, 13.0, 8.666666666666666)","(2.45, 4.0, 3.5753846153846154)","(5.0, 8.4, 7.446153846153846)","(5.5, 9.4, 8.5)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 12.1)"
04-01-2023 14:44:17.373396,"(7.5, 13.0, 8.666666666666666)","(2.45, 4.0, 3.5753846153846154)","(5.0, 8.4, 7.446153846153846)","(5.5, 9.4, 8.5)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 12.1)"
04-01-2023 14:44:18.407401,"(7.5, 13.0, 10.363636363636363)","(2.45, 4.0, 3.5753846153846154)","(5.0, 8.4, 6.0)","(5.5, 9.4, 8.5)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 10.4)"
04-01-2023 14:44:19.498136,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.5753846153846154)","(5.0, 8.4, 6.0)","(5.5, 9.4, 8.5)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 10.4)"
04-01-2023 14:44:20.516116,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.5753846153846154)","(5.0, 8.4, 6.0)","(5.5, 9.4, 8.323076923076924)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.25)","(7.5, 13.0, 12.166666666666668)"
04-01-2023 14:44:21.542239,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.581538461538462)","(5.0, 8.4, 7.507692307692308)","(5.5, 9.4, 8.323076923076924)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 10.5, 7.25)","(7.5, 13.0, 12.166666666666668)"
04-01-2023 14:44:22.559206,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.665)","(5.0, 8.4, 7.507692307692308)","(5.5, 9.4, 6.68)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 10.5, 7.25)","(7.5, 13.0, 12.166666666666668)"
04-01-2023 14:44:23.624578,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.665)","(5.0, 8.4, 6.16)","(5.5, 9.4, 6.68)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 10.5, 7.25)","(7.5, 13.0, 10.6)"
04-01-2023 14:44:24.610683,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.665)","(5.0, 8.4, 6.16)","(5.5, 9.4, 6.68)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 10.5, 7.25)","(7.5, 13.0, 10.6)"
04-01-2023 14:44:25.644741,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.732)","(5.0, 8.4, 6.16)","(5.5, 9.4, 6.68)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 10.5, 7.25)","(7.5, 13.0, 10.6)"
04-01-2023 14:44:26.741244,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.732)","(5.0, 8.4, 6.16)","(5.5, 9.4, 6.68)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 10.5, 8.233333333333333)","(7.5, 13.0, 10.6)"
04-01-2023 14:44:27.794622,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.0, 3.5533333333333332)","(5.0, 8.4, 6.16)","(5.5, 9.4, 6.68)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.04)","(7.5, 13.0, 12.233333333333334)"
04-01-2023 14:44:28.841405,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.48)","(5.0, 8.4, 7.569230769230769)","(5.5, 9.4, 8.415384615384616)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 12.233333333333334)"
04-01-2023 14:44:29.825074,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 3.48)","(5.0, 8.4, 7.569230769230769)","(5.5, 9.4, 8.415384615384616)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 10.8)"
04-01-2023 14:44:30.817196,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 2.976)","(5.0, 8.4, 7.569230769230769)","(5.5, 9.4, 8.415384615384616)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 10.8)"
04-01-2023 14:44:31.823724,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 2.976)","(5.0, 8.4, 7.569230769230769)","(5.5, 9.4, 7.0)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 10.8)"
04-01-2023 14:44:32.873617,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 2.976)","(5.0, 8.4, 6.32)","(5.5, 9.4, 7.0)","(19.0, 70.0, 30.0)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.0, 7.04)","(7.5, 13.0, 10.8)"
04-01-2023 14:44:33.951947,"(7.5, 13.0, 8.333333333333334)","(2.45, 4.0, 2.976)","(5.0, 8.4, 6.133333333333333)","(5.5, 9.4, 7.0)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 11.0, 7.25)","(7.5, 13.0, 12.15)"
04-01-2023 14:44:35.031078,"(7.5, 9.8, 8.8)","(2.45, 4.0, 2.976)","(5.0, 7.8, 6.133333333333333)","(5.5, 9.4, 8.466666666666667)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.5, 7.25)","(7.5, 13.5, 12.3)"
04-01-2023 14:44:36.178350,"(7.5, 9.8, 8.425)","(2.45, 4.0, 3.2914285714285714)","(5.0, 7.8, 7.069230769230769)","(5.5, 9.4, 8.466666666666667)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.5, 7.25)","(7.5, 13.5, 12.3)"
04-01-2023 14:44:37.313922,"(7.5, 9.8, 8.425)","(2.45, 4.0, 3.504)","(5.0, 7.8, 7.069230769230769)","(5.5, 9.4, 8.466666666666667)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.5, 7.25)","(7.5, 13.5, 12.3)"
04-01-2023 14:44:38.479748,"(7.5, 9.8, 8.425)","(2.45, 4.0, 3.504)","(5.0, 7.8, 7.069230769230769)","(5.5, 9.4, 8.466666666666667)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.5, 7.25)","(7.5, 13.5, 10.059999999999999)"
04-01-2023 14:44:39.562411,"(7.5, 9.8, 8.425)","(2.45, 4.0, 3.504)","(5.0, 7.8, 6.3)","(5.5, 9.4, 8.466666666666667)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.5, 7.25)","(7.5, 13.5, 10.059999999999999)"
04-01-2023 14:44:40.705594,"(7.5, 13.0, 10.2)","(2.45, 4.0, 3.504)","(5.0, 7.8, 6.3)","(5.5, 9.4, 7.32)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.5, 7.574999999999999)","(7.5, 13.5, 10.059999999999999)"
04-01-2023 14:44:41.774658,"(7.5, 13.0, 10.771428571428572)","(2.45, 4.0, 3.5866666666666664)","(5.0, 7.8, 6.3)","(5.5, 9.4, 7.32)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.5, 7.166666666666666)","(7.5, 13.5, 11.86)"
04-01-2023 14:44:42.835359,"(7.5, 12.5, 10.821428571428571)","(2.45, 4.0, 3.466666666666667)","(5.0, 8.0, 7.25)","(5.5, 9.4, 7.8)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.0, 7.166666666666666)","(7.5, 13.5, 10.059999999999999)"
04-01-2023 14:44:43.875967,"(7.5, 12.5, 10.821428571428571)","(2.45, 4.0, 3.6307692307692307)","(5.0, 8.0, 7.25)","(5.5, 9.4, 7.8)","(19.0, 70.0, 30.0)","(15.0, 48.0, 34.25)","(6.5, 10.0, 7.166666666666666)","(7.5, 13.5, 10.024999999999999)"
04-01-2023 14:44:44.898544,"(7.5, 12.5, 10.821428571428571)","(2.45, 3.95, 3.6433333333333335)","(5.0, 8.2, 7.472727272727273)","(5.5, 8.2, 7.1)","(19.0, 70.0, 30.0)","(15.0, 48.0, 27.375)","(6.5, 10.0, 8.866666666666667)","(7.5, 12.5, 9.899999999999999)"
04-01-2023 14:44:45.972986,"(7.5, 12.5, 10.0)","(2.45, 3.95, 3.385)","(5.0, 8.2, 7.472727272727273)","(5.5, 8.2, 7.8999999999999995)","(19.0, 70.0, 30.0)","(15.0, 48.0, 28.0)","(6.5, 10.0, 8.545454545454545)","(7.5, 12.0, 9.899999999999999)"
04-01-2023 14:44:46.992597,"(7.5, 12.5, 10.545454545454545)","(2.45, 3.95, 3.284)","(5.0, 8.0, 6.666666666666667)","(5.5, 8.2, 7.8999999999999995)","(19.0, 70.0, 30.0)","(15.0, 48.0, 33.45454545454545)","(6.5, 10.0, 8.545454545454545)","(7.5, 12.0, 11.025)"
04-01-2023 14:44:48.019562,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.284)","(5.0, 8.0, 6.666666666666667)","(5.5, 8.2, 7.8999999999999995)","(19.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 8.545454545454545)","(7.5, 12.0, 11.025)"
04-01-2023 14:44:49.039428,"(7.5, 14.5, 13.7125)","(2.45, 3.95, 3.284)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.8999999999999995)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.5)","(7.5, 12.0, 9.899999999999999)"
04-01-2023 14:44:50.064277,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.433684210526316)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.975)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.5)","(7.5, 12.0, 9.899999999999999)"
04-01-2023 14:44:51.192851,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.308)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.933333333333333)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.5)","(7.5, 12.0, 9.899999999999999)"
04-01-2023 14:44:52.298838,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.383529411764706)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.933333333333333)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.5)","(7.5, 12.0, 9.899999999999999)"
04-01-2023 14:44:53.522439,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.383529411764706)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.6499999999999995)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.5)","(7.5, 12.0, 8.85)"
04-01-2023 14:44:54.801726,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.023)","(5.0, 8.0, 6.666666666666667)","(5.5, 8.2, 7.6499999999999995)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 8.75)","(7.5, 12.0, 9.3)"
04-01-2023 14:44:55.901731,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.023)","(5.0, 8.0, 6.666666666666667)","(5.5, 8.2, 7.6499999999999995)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.5, 8.75)","(7.5, 11.0, 9.3)"
04-01-2023 14:44:57.027316,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.023)","(5.0, 8.0, 6.666666666666667)","(5.5, 8.2, 7.6499999999999995)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.5, 8.75)","(7.5, 11.0, 9.3)"
04-01-2023 14:44:58.146651,"(7.5, 12.5, 10.708333333333332)","(2.45, 3.95, 3.023)","(5.0, 8.0, 6.666666666666667)","(5.5, 8.2, 7.6499999999999995)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.5, 7.5)","(7.5, 11.0, 9.3)"
04-01-2023 14:44:59.171251,"(7.5, 14.0, 10.045454545454545)","(2.45, 3.95, 3.356)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.5)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:00.289748,"(7.5, 14.0, 10.045454545454545)","(2.45, 3.95, 3.356)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.5)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:01.322574,"(7.5, 14.0, 10.045454545454545)","(2.45, 3.95, 3.356)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.291666666666667)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:02.391571,"(7.5, 14.0, 11.214285714285715)","(2.45, 3.95, 3.356)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.5, 7.5)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:03.449232,"(7.5, 13.5, 11.454545454545455)","(2.45, 3.95, 3.38)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 35.69230769230769)","(6.5, 10.0, 7.5)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:04.465631,"(7.5, 13.5, 11.454545454545455)","(2.45, 3.95, 3.38)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 38.588235294117645)","(6.5, 10.0, 7.5600000000000005)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:05.413610,"(7.5, 13.0, 11.666666666666666)","(2.45, 3.95, 3.38)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 38.588235294117645)","(6.5, 9.8, 7.5600000000000005)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:06.444933,"(7.5, 13.0, 11.666666666666666)","(2.45, 3.95, 3.38)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.6499999999999995)","(20.0, 70.0, 30.0)","(15.0, 48.0, 38.588235294117645)","(6.5, 9.8, 7.5600000000000005)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:07.457169,"(7.5, 13.0, 11.666666666666666)","(2.45, 3.95, 3.38)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.6499999999999995)","(20.0, 70.0, 30.0)","(15.0, 48.0, 38.588235294117645)","(6.5, 9.8, 7.127272727272727)","(7.5, 11.0, 9.3)"
04-01-2023 14:45:08.461158,"(7.5, 13.0, 9.705882352941176)","(2.45, 3.95, 3.38)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 38.588235294117645)","(6.5, 9.8, 8.3)","(7.5, 11.0, 8.28)"
04-01-2023 14:45:09.490367,"(7.5, 12.5, 10.5)","(2.45, 3.95, 3.38)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 38.588235294117645)","(6.5, 9.6, 7.4)","(7.5, 11.0, 8.28)"
04-01-2023 14:45:10.546899,"(7.5, 12.0, 10.636363636363637)","(2.45, 3.95, 3.44)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 30.0)","(15.0, 48.0, 38.588235294117645)","(6.5, 9.4, 7.4)","(7.5, 11.0, 8.566666666666666)"
04-01-2023 14:45:11.641571,"(7.5, 11.0, 9.6)","(2.45, 3.95, 3.3833333333333333)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 51.92307692307692)","(15.0, 48.0, 27.666666666666664)","(6.5, 9.2, 8.54)","(7.5, 10.5, 8.325)"
04-01-2023 14:45:12.913621,"(7.5, 11.0, 9.32)","(2.45, 3.95, 3.5250000000000004)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 41.875)","(15.0, 48.0, 24.923076923076923)","(6.5, 9.2, 8.54)","(7.5, 10.5, 8.325)"
04-01-2023 14:45:14.033247,"(7.5, 11.0, 9.707692307692307)","(2.45, 3.95, 3.5250000000000004)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 41.875)","(15.0, 48.0, 29.5625)","(6.5, 9.2, 8.811764705882352)","(7.5, 10.5, 7.699999999999999)"
04-01-2023 14:45:15.140728,"(7.5, 11.0, 8.275675675675675)","(2.45, 3.95, 3.5250000000000004)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 41.875)","(15.0, 48.0, 29.5625)","(6.5, 9.2, 8.811764705882352)","(7.5, 10.5, 7.8999999999999995)"
04-01-2023 14:45:16.178629,"(7.5, 10.5, 8.487499999999999)","(2.45, 3.95, 3.5250000000000004)","(5.0, 8.0, 7.3)","(5.5, 8.2, 7.866666666666666)","(20.0, 70.0, 55.6)","(15.0, 48.0, 29.875)","(6.5, 9.2, 8.333333333333334)","(7.5, 10.0, 8.333333333333334)"
04-01-2023 14:45:17.186408,"(7.5, 9.8, 8.466666666666667)","(2.45, 3.95, 3.63)","(5.0, 8.0, 7.416666666666666)","(5.5, 8.2, 7.866666666666666)","(20.0, 100.0, 55.6)","(15.0, 48.0, 37.07142857142857)","(6.5, 9.0, 8.333333333333334)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:18.310514,"(7.5, 9.8, 8.466666666666667)","(2.45, 3.95, 3.703846153846154)","(5.0, 7.8, 7.199999999999999)","(5.5, 8.2, 7.866666666666666)","(20.0, 95.0, 87.55555555555556)","(15.0, 40.0, 37.07142857142857)","(6.5, 9.0, 8.333333333333334)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:19.330503,"(7.5, 9.8, 8.466666666666667)","(2.45, 3.95, 3.703846153846154)","(5.0, 7.8, 7.199999999999999)","(5.5, 8.2, 7.866666666666666)","(20.0, 95.0, 40.2)","(15.0, 40.0, 35.94444444444444)","(6.5, 9.0, 8.076923076923077)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:20.327602,"(7.5, 9.8, 8.26153846153846)","(2.45, 3.95, 3.703846153846154)","(5.0, 7.8, 7.199999999999999)","(5.5, 8.2, 6.95)","(20.0, 85.0, 40.2)","(15.0, 38.0, 35.94444444444444)","(6.5, 9.0, 8.076923076923077)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:21.352888,"(7.5, 9.8, 8.26153846153846)","(2.45, 3.95, 3.703846153846154)","(5.0, 7.8, 7.199999999999999)","(5.5, 8.0, 6.376470588235295)","(20.0, 85.0, 41.0)","(15.0, 38.0, 27.714285714285715)","(6.5, 9.0, 8.076923076923077)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:22.321532,"(7.5, 9.8, 8.26153846153846)","(2.45, 3.95, 3.703846153846154)","(5.0, 7.8, 7.199999999999999)","(5.5, 8.0, 6.376470588235295)","(20.0, 85.0, 72.05882352941177)","(15.0, 38.0, 25.142857142857142)","(6.5, 9.0, 8.326315789473684)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:23.346440,"(7.5, 9.8, 8.26153846153846)","(2.45, 3.95, 3.55)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.8, 7.2)","(20.0, 85.0, 72.05882352941177)","(15.0, 38.0, 25.142857142857142)","(6.5, 8.8, 8.326315789473684)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:24.367814,"(7.5, 9.6, 8.433333333333334)","(2.45, 3.95, 3.7357142857142858)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.8, 7.366666666666666)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 8.8, 8.326315789473684)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:25.463964,"(7.5, 9.6, 8.433333333333334)","(2.45, 3.95, 3.7357142857142858)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.6, 7.366666666666666)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 8.8, 8.326315789473684)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:26.521682,"(7.5, 9.6, 8.433333333333334)","(2.45, 3.95, 3.7357142857142858)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.6, 7.366666666666666)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 8.8, 8.326315789473684)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:27.647491,"(7.5, 9.6, 8.433333333333334)","(2.45, 3.95, 3.7357142857142858)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.6, 6.7384615384615385)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 8.8, 8.326315789473684)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:28.765799,"(7.5, 9.6, 8.258333333333333)","(2.45, 3.95, 3.7357142857142858)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.6, 6.1)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 8.8, 9.426666666666666)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:29.831124,"(7.5, 9.6, 8.258333333333333)","(2.45, 3.95, 3.7357142857142858)","(5.0, 7.8, 6.633333333333334)","(5.5, 7.6, 6.3090909090909095)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 9.6, 8.244444444444445)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:30.932012,"(7.5, 9.6, 8.736)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.4, 6.3090909090909095)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 9.4, 8.924999999999999)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:31.949379,"(7.5, 9.4, 8.983333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.4, 6.3090909090909095)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 9.2, 8.924999999999999)","(7.5, 9.8, 8.333333333333334)"
04-01-2023 14:45:33.009052,"(7.5, 9.4, 8.983333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.4, 6.32)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 9.2, 8.924999999999999)","(7.5, 9.8, 8.8)"
04-01-2023 14:45:34.153461,"(7.5, 9.4, 8.641379310344828)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.8, 7.199999999999999)","(5.5, 7.2, 6.463157894736843)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 9.2, 8.924999999999999)","(7.5, 9.8, 8.8)"
04-01-2023 14:45:35.226839,"(7.5, 9.4, 8.641379310344828)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.8, 7.0285714285714285)","(5.5, 7.2, 6.435294117647059)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 9.2, 8.924999999999999)","(7.5, 9.8, 8.466666666666667)"
04-01-2023 14:45:36.292821,"(7.5, 9.4, 8.641379310344828)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.8, 7.0285714285714285)","(5.5, 7.0, 6.435294117647059)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.0)","(6.5, 9.2, 8.120000000000001)","(7.5, 9.8, 8.8)"
04-01-2023 14:45:37.352257,"(7.5, 9.4, 8.641379310344828)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.8, 7.0285714285714285)","(5.5, 7.0, 6.435294117647059)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.29032258064516)","(6.5, 9.0, 8.120000000000001)","(7.5, 9.8, 8.8)"
04-01-2023 14:45:38.351256,"(7.5, 9.2, 8.866666666666667)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.6, 7.314285714285714)","(5.5, 7.0, 6.435294117647059)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.29032258064516)","(6.5, 9.0, 7.933333333333334)","(7.5, 9.8, 8.8)"
04-01-2023 14:45:39.415641,"(7.5, 9.2, 8.607407407407408)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.6, 7.314285714285714)","(5.5, 7.0, 6.293023255813954)","(20.0, 85.0, 76.53846153846155)","(15.0, 38.0, 29.29032258064516)","(6.5, 9.0, 7.933333333333334)","(7.5, 9.8, 8.8)"
04-01-2023 14:45:40.502871,"(7.5, 9.2, 8.607407407407408)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.6, 7.314285714285714)","(5.5, 7.0, 6.293023255813954)","(20.0, 85.0, 70.74074074074073)","(15.0, 38.0, 29.29032258064516)","(6.5, 9.0, 8.145454545454546)","(7.5, 9.8, 8.55)"
04-01-2023 14:45:41.556422,"(7.5, 9.2, 8.607407407407408)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.6, 7.314285714285714)","(5.5, 7.0, 6.293023255813954)","(20.0, 80.0, 68.07692307692308)","(15.0, 38.0, 29.29032258064516)","(6.5, 8.8, 8.145454545454546)","(7.5, 9.8, 8.1125)"
04-01-2023 14:45:42.643052,"(7.5, 9.2, 8.607407407407408)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.6, 7.314285714285714)","(5.5, 7.0, 6.0256410256410255)","(20.0, 75.0, 68.07692307692308)","(15.0, 38.0, 29.29032258064516)","(6.5, 8.8, 8.145454545454546)","(7.5, 9.8, 8.1125)"
04-01-2023 14:45:43.929846,"(7.5, 9.2, 8.607407407407408)","(2.45, 3.95, 3.6166666666666667)","(5.0, 7.6, 6.54)","(5.5, 7.0, 6.293023255813954)","(20.0, 75.0, 68.07692307692308)","(15.0, 38.0, 23.833333333333332)","(6.5, 8.8, 8.018181818181818)","(7.5, 9.8, 8.1125)"
