,Promise Stride,Margarets Clan,Queen Treacherie Nz,Biglittlesis,Lucksafortune,Shady Story,Solo Sync,Forsaken Me,De Marco Beach,Bettor Blast Nz,Pacific Rock,My Ultimate Jimbo
08-01-2023 17:42:43.117126,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 95.0, 63.5)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:44.601425,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 95.0, 63.5)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:46.121625,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 63.5)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:47.642026,"(71.0, 160.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 63.5)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 130.0, 130.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:49.158047,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 84.80000000000001)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 95.0, 65.33333333333333)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:50.628968,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 120.0, 72.8)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 120.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:52.052619,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 100.0, 72.8)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:53.501012,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 100.0, 69.8)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:54.947484,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 84.80000000000001)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:56.387088,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 120.0, 66.0)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:57.896015,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 100.0, 77.33333333333334)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:42:59.478610,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.0)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 100.0, 63.5)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:01.066241,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 95.0, 76.0)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:02.863427,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 120.0, 77.33333333333334)","(81.0, 160.0, 115.0)","(16.0, 65.0, 51.33333333333333)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:04.623930,"(71.0, 170.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 100.0, 63.5)","(81.0, 160.0, 115.0)","(16.0, 65.0, 48.0)","(41.0, 140.0, 114.0)","(51.0, 99999, 99990)","(31.0, 100.0, 58.66666666666667)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:06.071464,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 95.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 100.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:07.524847,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:08.941696,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:10.379462,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:11.844464,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.66666666666667)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:13.332961,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:14.798618,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:16.313556,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:17.721162,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:43:19.105164,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 142.5)"
08-01-2023 17:43:20.572455,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 90.0, 61.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 130.0, 130.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 142.5)"
08-01-2023 17:43:21.933261,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 90.0, 67.0)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 95.0, 62.0)","(101.0, 160.0, 142.5)"
08-01-2023 17:43:23.252301,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 100.0, 81.14285714285714)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 142.5)"
08-01-2023 17:43:24.602184,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 100.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 60.0, 48.0)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 142.5)"
08-01-2023 17:43:25.990452,"(71.0, 170.0, 152.5)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 60.0, 35.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:27.390364,"(71.0, 170.0, 152.5)","(7.5, 15.0, 12.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 95.42857142857143)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:28.781722,"(71.0, 170.0, 152.5)","(7.5, 15.0, 12.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 120.0, 81.5)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:30.162352,"(71.0, 170.0, 152.5)","(7.5, 15.0, 12.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 110.0, 81.5)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:31.482136,"(71.0, 170.0, 152.5)","(7.5, 15.0, 12.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 110.0, 81.5)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:32.812336,"(71.0, 170.0, 152.5)","(7.5, 15.0, 12.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 110.0, 81.5)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:34.141027,"(71.0, 170.0, 152.5)","(7.5, 15.0, 12.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 110.0, 81.5)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:35.498697,"(71.0, 170.0, 152.5)","(7.5, 15.0, 12.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 110.0, 81.5)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 62.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:36.870172,"(71.0, 170.0, 152.5)","(7.5, 15.0, 12.866666666666667)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 110.0, 81.14285714285714)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 140.0, 114.0)","(51.0, 99999, 99990)","(31.0, 110.0, 58.66666666666667)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:38.202290,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 12.866666666666667)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 100.0, 81.14285714285714)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 100.0, 58.66666666666667)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:39.605377,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 12.866666666666667)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 100.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 100.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:40.989259,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.8)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:42.253752,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.8)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:43.525327,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.8)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:44.858635,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.8)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:46.207637,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.8)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:47.491621,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.8)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:48.887247,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.8)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:50.208759,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 11.8)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 77.57142857142857)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.2)","(41.0, 130.0, 114.0)","(51.0, 99999, 99990)","(31.0, 95.0, 57.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:51.510766,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 14.7)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 81.44444444444444)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.66666666666667)","(41.0, 130.0, 115.45454545454545)","(51.0, 99999, 99990)","(31.0, 95.0, 58.33333333333333)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:52.753086,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 14.7)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 81.44444444444444)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.66666666666667)","(41.0, 130.0, 115.45454545454545)","(51.0, 99999, 99990)","(31.0, 95.0, 58.33333333333333)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:54.129963,"(71.0, 160.0, 132.85714285714286)","(7.5, 15.0, 14.7)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.57142857142857)","(19.0, 95.0, 98.5)","(81.0, 160.0, 115.0)","(16.0, 38.0, 35.66666666666667)","(41.0, 130.0, 131.0)","(51.0, 99999, 99990)","(31.0, 95.0, 80.0)","(101.0, 160.0, 150.0)"
08-01-2023 17:43:55.464565,"(71.0, 170.0, 152.5)","(7.5, 15.0, 14.25)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.0)","(19.0, 120.0, 89.27272727272728)","(81.0, 160.0, 117.5)","(16.0, 38.0, 56.111111111111114)","(41.0, 140.0, 111.66666666666666)","(51.0, 99999, 99990)","(31.0, 120.0, 86.66666666666666)","(101.0, 160.0, 138.33333333333334)"
08-01-2023 17:43:56.968333,"(71.0, 170.0, 136.66666666666669)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.0)","(19.0, 110.0, 65.6)","(81.0, 160.0, 117.5)","(16.0, 60.0, 56.81818181818181)","(41.0, 140.0, 111.66666666666666)","(51.0, 99999, 99990)","(31.0, 110.0, 86.66666666666666)","(101.0, 160.0, 138.33333333333334)"
08-01-2023 17:43:58.368732,"(71.0, 170.0, 136.66666666666669)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.0)","(19.0, 110.0, 61.6)","(81.0, 160.0, 117.5)","(16.0, 60.0, 56.81818181818181)","(41.0, 140.0, 89.0)","(51.0, 99999, 99990)","(31.0, 110.0, 86.66666666666666)","(101.0, 160.0, 138.33333333333334)"
08-01-2023 17:43:59.758021,"(71.0, 170.0, 110.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.0)","(19.0, 100.0, 61.6)","(81.0, 160.0, 117.5)","(16.0, 60.0, 56.81818181818181)","(41.0, 140.0, 111.66666666666666)","(51.0, 99999, 99990)","(31.0, 110.0, 86.66666666666666)","(101.0, 160.0, 138.33333333333334)"
08-01-2023 17:44:01.115402,"(71.0, 170.0, 136.66666666666669)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 86.0)","(19.0, 100.0, 68.0)","(81.0, 160.0, 117.5)","(16.0, 60.0, 56.81818181818181)","(41.0, 140.0, 111.66666666666666)","(51.0, 99999, 99990)","(31.0, 110.0, 86.66666666666666)","(101.0, 160.0, 127.5)"
08-01-2023 17:44:02.450629,"(71.0, 170.0, 136.66666666666669)","(7.5, 15.0, 14.625)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.33333333333333)","(19.0, 100.0, 58.66666666666667)","(81.0, 160.0, 147.85714285714286)","(16.0, 60.0, 43.0)","(41.0, 140.0, 100.0)","(51.0, 99999, 99990)","(31.0, 110.0, 69.2)","(101.0, 160.0, 143.75)"
08-01-2023 17:44:03.742768,"(71.0, 170.0, 122.5)","(7.5, 15.0, 14.625)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.33333333333333)","(19.0, 100.0, 58.66666666666667)","(81.0, 160.0, 147.85714285714286)","(16.0, 60.0, 43.5)","(41.0, 140.0, 100.0)","(51.0, 99999, 99990)","(31.0, 110.0, 69.2)","(101.0, 160.0, 143.75)"
08-01-2023 17:44:05.036419,"(71.0, 170.0, 122.5)","(7.5, 15.0, 14.7)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.33333333333333)","(19.0, 100.0, 85.0)","(81.0, 160.0, 147.85714285714286)","(16.0, 60.0, 51.75)","(41.0, 140.0, 100.0)","(51.0, 99999, 99990)","(31.0, 110.0, 69.2)","(101.0, 160.0, 128.0)"
08-01-2023 17:44:06.393661,"(71.0, 170.0, 122.5)","(7.5, 15.0, 14.785714285714285)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.33333333333333)","(19.0, 100.0, 85.0)","(81.0, 160.0, 147.85714285714286)","(16.0, 60.0, 53.4)","(41.0, 140.0, 100.0)","(51.0, 99999, 99990)","(31.0, 110.0, 69.2)","(101.0, 150.0, 128.0)"
08-01-2023 17:44:07.628952,"(71.0, 170.0, 122.5)","(7.5, 15.0, 14.785714285714285)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.33333333333333)","(19.0, 100.0, 85.0)","(81.0, 160.0, 147.85714285714286)","(16.0, 60.0, 53.4)","(41.0, 140.0, 100.0)","(51.0, 99999, 99990)","(31.0, 110.0, 69.2)","(101.0, 150.0, 128.0)"
08-01-2023 17:44:08.945538,"(71.0, 170.0, 122.5)","(7.5, 15.0, 14.785714285714285)","(1.12, 99999, 99990)","(31.0, 90.0, 78.33333333333333)","(31.0, 100.0, 88.33333333333333)","(19.0, 100.0, 85.0)","(81.0, 160.0, 147.85714285714286)","(16.0, 60.0, 53.4)","(41.0, 140.0, 100.0)","(51.0, 99999, 99990)","(31.0, 110.0, 69.2)","(101.0, 150.0, 128.0)"
