,Midnight Queen,Balboa Shannon,Diesel Don,Lady Pebbles,Sahara Jewel,Its Inevitable Nz,Dothedealdylan,Mac Stubborn,Miss Maravu,Uptotrix
15-12-2022 13:38:35.504851,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:37.072697,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 26.1)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:38.316351,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 14.233333333333334)","(16.0, 29.0, 26.1)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:39.575591,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 14.233333333333334)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 13.642857142857142)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:40.847382,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 14.233333333333334)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 13.642857142857142)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:42.102065,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 14.233333333333334)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 12.75)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.275)"
15-12-2022 13:38:43.387504,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.3)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.0, 13.0625)","(5.0, 6.6, 6.3428571428571425)","(4.8, 7.0, 5.96)"
15-12-2022 13:38:44.678897,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.3)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 15.125)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.8, 5.449999999999999)"
15-12-2022 13:38:45.955024,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.3)","(16.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 16.0, 15.125)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.6, 5.640000000000001)"
15-12-2022 13:38:47.255974,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.7)","(16.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 16.0, 15.125)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.4, 5.640000000000001)"
15-12-2022 13:38:48.612925,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.7)","(16.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 16.0, 15.125)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.4, 5.775)"
15-12-2022 13:38:49.909246,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 15.12962962962963)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 16.0, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.2, 5.775)"
15-12-2022 13:38:51.142260,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 15.12962962962963)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.2, 5.4)"
15-12-2022 13:38:52.490101,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 15.12962962962963)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 5.4)"
15-12-2022 13:38:53.804734,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 15.12962962962963)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 5.4)"
15-12-2022 13:38:55.164804,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 15.12962962962963)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 4.866666666666666)"
15-12-2022 13:38:56.493325,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 15.12962962962963)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 4.866666666666666)"
15-12-2022 13:38:57.839461,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 15.12962962962963)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 4.866666666666666)"
15-12-2022 13:38:59.194880,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 14.375)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 4.866666666666666)"
15-12-2022 13:39:00.485535,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 14.375)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 4.866666666666666)"
15-12-2022 13:39:01.780484,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 14.375)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 4.866666666666666)"
15-12-2022 13:39:03.141070,"(21.0, 48.0, 46.083333333333336)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 14.375)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 4.866666666666666)"
15-12-2022 13:39:04.476626,"(21.0, 46.0, 42.769230769230774)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.3)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.899999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 5.7)"
15-12-2022 13:39:05.783646,"(21.0, 46.0, 42.769230769230774)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.3)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 16.0, 10.899999999999999)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.0, 5.7)"
15-12-2022 13:39:07.082620,"(21.0, 50.0, 46.15384615384615)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 14.583333333333332)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.6, 5.92)","(4.8, 6.0, 5.7)"
15-12-2022 13:39:08.421580,"(21.0, 50.0, 46.15384615384615)","(7.5, 17.5, 16.06923076923077)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 14.583333333333332)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 10.774999999999999)","(5.0, 6.2, 5.680000000000001)","(4.8, 6.0, 5.7)"
15-12-2022 13:39:09.707776,"(21.0, 50.0, 46.15384615384615)","(7.5, 17.5, 14.399999999999999)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.5)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 13.399999999999999)","(5.0, 5.9, 6.4)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:11.036706,"(21.0, 50.0, 46.15384615384615)","(7.5, 17.5, 14.466666666666667)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.5)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 13.399999999999999)","(5.0, 6.8, 6.685714285714286)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:12.348603,"(21.0, 50.0, 46.15384615384615)","(7.5, 17.5, 14.466666666666667)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.5)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 13.399999999999999)","(5.0, 7.0, 6.08)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:13.674123,"(21.0, 50.0, 46.15384615384615)","(7.5, 17.5, 16.61)","(3.4, 4.5, 4.0875)","(11.0, 15.5, 13.681818181818182)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 33.166666666666664)","(9.0, 15.5, 13.975)","(5.0, 6.4, 5.92)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:15.094702,"(21.0, 50.0, 46.15384615384615)","(7.5, 17.5, 16.61)","(3.4, 4.5, 4.0875)","(11.0, 17.5, 11.583333333333334)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.092307692307692)","(5.0, 6.2, 6.685714285714286)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:16.997556,"(21.0, 50.0, 40.8)","(7.5, 17.5, 15.325)","(3.4, 4.5, 4.0875)","(11.0, 17.0, 12.25)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 11.075)","(5.0, 7.0, 6.171428571428572)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:18.417451,"(21.0, 50.0, 40.8)","(7.5, 17.5, 15.071428571428571)","(3.4, 4.5, 4.0875)","(11.0, 16.0, 11.928571428571429)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 11.075)","(5.0, 6.4, 6.171428571428572)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:19.784328,"(21.0, 50.0, 40.8)","(7.5, 17.5, 15.071428571428571)","(3.4, 4.5, 4.0875)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 21.75)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 11.075)","(5.0, 6.4, 6.171428571428572)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:21.349068,"(21.0, 50.0, 40.8)","(7.5, 17.5, 15.071428571428571)","(3.4, 4.5, 4.0875)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 11.075)","(5.0, 6.4, 6.171428571428572)","(4.8, 6.0, 5.8)"
15-12-2022 13:39:22.845828,"(21.0, 50.0, 40.8)","(7.5, 17.5, 15.071428571428571)","(3.4, 4.5, 4.0875)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 11.075)","(4.8, 6.4, 6.171428571428572)","(4.6, 6.0, 5.8)"
15-12-2022 13:39:24.445356,"(21.0, 50.0, 40.8)","(7.5, 17.5, 15.071428571428571)","(3.4, 4.5, 4.0875)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 33.166666666666664)","(9.0, 15.5, 11.075)","(4.8, 6.4, 6.171428571428572)","(4.6, 6.0, 5.8)"
15-12-2022 13:39:26.091748,"(21.0, 50.0, 40.8)","(7.5, 17.5, 16.4375)","(3.4, 4.5, 4.0875)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 15.5, 11.075)","(4.8, 6.4, 6.171428571428572)","(4.6, 6.0, 5.8)"
15-12-2022 13:39:27.419947,"(21.0, 50.0, 40.8)","(7.5, 17.5, 16.4375)","(3.4, 4.5, 4.0875)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 15.5, 11.45)","(4.8, 6.4, 6.171428571428572)","(4.6, 6.0, 5.8)"
15-12-2022 13:39:28.726881,"(21.0, 50.0, 40.8)","(7.5, 17.5, 16.4375)","(3.4, 4.5, 4.0875)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 17.0, 11.733333333333333)","(4.8, 6.4, 6.171428571428572)","(4.6, 6.0, 5.8)"
15-12-2022 13:39:30.025319,"(21.0, 50.0, 45.0)","(7.5, 17.5, 16.82)","(3.4, 4.5, 4.125)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 16.0, 11.733333333333333)","(4.8, 6.4, 6.171428571428572)","(4.6, 6.0, 5.8)"
15-12-2022 13:39:31.536741,"(21.0, 50.0, 45.0)","(7.5, 17.5, 14.1)","(3.4, 4.5, 4.125)","(11.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 16.0, 10.916666666666666)","(5.0, 6.4, 6.171428571428572)","(4.2, 6.0, 5.8)"
15-12-2022 13:39:32.813768,"(26.0, 50.0, 45.0)","(8.0, 17.5, 14.1)","(3.5, 4.5, 4.125)","(12.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 17.5, 13.2)","(5.0, 6.4, 5.76)","(4.2, 6.0, 5.8)"
15-12-2022 13:39:34.131281,"(26.0, 50.0, 42.0)","(8.0, 17.5, 14.1)","(3.5, 4.5, 4.125)","(12.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 17.0, 13.2)","(5.0, 6.0, 5.684210526315789)","(4.2, 6.0, 5.8)"
15-12-2022 13:39:35.651268,"(26.0, 50.0, 34.666666666666664)","(8.0, 17.5, 14.1)","(3.5, 4.5, 4.071428571428571)","(12.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 17.0, 15.830769230769231)","(5.0, 6.2, 6.08)","(4.2, 6.0, 5.8)"
15-12-2022 13:39:36.864296,"(26.0, 50.0, 34.666666666666664)","(8.0, 17.5, 9.174657534246576)","(3.5, 4.5, 4.071428571428571)","(12.0, 17.5, 11.928571428571429)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 17.0, 15.830769230769231)","(5.0, 6.4, 5.684210526315789)","(4.2, 6.0, 5.65)"
15-12-2022 13:39:38.284797,"(26.0, 50.0, 34.666666666666664)","(8.0, 8.6, 8.223684210526315)","(3.5, 4.5, 3.975)","(12.0, 17.5, 12.0)","(16.0, 29.0, 27.133333333333333)","(12.0, 99999, 99990)","(17.0, 40.0, 37.72222222222222)","(9.0, 17.0, 15.830769230769231)","(5.0, 6.2, 5.76)","(4.2, 6.0, 5.707692307692308)"
15-12-2022 13:39:39.648110,"(26.0, 50.0, 38.5)","(8.0, 17.5, 11.08)","(3.5, 4.4, 3.95)","(12.0, 17.0, 11.916666666666666)","(16.0, 29.0, 20.0)","(12.0, 99999, 99990)","(17.0, 40.0, 37.95)","(9.0, 17.0, 12.066666666666666)","(5.0, 6.0, 5.275)","(4.2, 5.8, 5.133333333333334)"
15-12-2022 13:39:40.870746,"(26.0, 50.0, 38.5)","(8.0, 21.0, 13.8)","(3.5, 4.3, 3.95)","(12.0, 16.5, 11.75)","(16.0, 29.0, 20.0)","(12.0, 99999, 99990)","(17.0, 40.0, 39.54545454545455)","(9.0, 17.0, 14.04)","(5.0, 6.4, 5.175000000000001)","(4.2, 6.0, 5.5)"
15-12-2022 13:39:42.051949,"(26.0, 50.0, 38.5)","(8.0, 19.0, 13.9)","(3.5, 4.3, 3.95)","(12.0, 15.5, 11.75)","(16.0, 29.0, 20.0)","(12.0, 99999, 99990)","(17.0, 44.0, 39.54545454545455)","(9.0, 17.0, 14.04)","(5.0, 6.0, 5.175000000000001)","(4.2, 5.7, 4.357142857142857)"
15-12-2022 13:39:43.252129,"(26.0, 50.0, 38.5)","(8.0, 20.0, 12.0)","(3.5, 4.4, 4.245454545454546)","(12.0, 14.5, 13.545454545454545)","(16.0, 29.0, 20.0)","(12.0, 99999, 99990)","(17.0, 42.0, 36.0)","(9.0, 17.0, 14.04)","(5.0, 7.6, 6.558333333333334)","(4.2, 5.5, 5.2)"
15-12-2022 13:39:44.400620,"(26.0, 50.0, 38.5)","(8.0, 18.5, 13.65)","(3.5, 4.4, 4.315)","(12.0, 16.0, 15.0)","(16.0, 29.0, 20.0)","(12.0, 99999, 99990)","(17.0, 42.0, 32.66666666666667)","(10.0, 17.0, 14.04)","(5.0, 7.4, 6.666666666666667)","(4.2, 5.8, 5.2)"
15-12-2022 13:39:45.604631,"(26.0, 50.0, 38.5)","(8.0, 18.5, 16.816666666666666)","(3.5, 4.2, 3.942857142857143)","(12.0, 15.5, 14.0)","(16.0, 29.0, 20.0)","(12.0, 99999, 99990)","(17.0, 40.0, 29.5)","(10.0, 17.0, 12.557142857142857)","(5.0, 7.2, 5.345454545454546)","(4.2, 5.4, 5.0)"
15-12-2022 13:39:46.791173,"(26.0, 50.0, 38.5)","(8.0, 18.5, 16.816666666666666)","(3.5, 4.2, 3.8400000000000003)","(12.0, 17.5, 13.6)","(16.0, 29.0, 25.75)","(12.0, 99999, 99990)","(17.0, 38.0, 29.5)","(10.0, 16.5, 12.8)","(5.0, 6.0, 5.515384615384615)","(4.2, 6.0, 4.76)"
15-12-2022 13:39:47.998696,"(26.0, 50.0, 38.5)","(8.0, 18.5, 16.816666666666666)","(3.5, 4.2, 3.9166666666666665)","(12.0, 16.5, 14.166666666666668)","(16.0, 29.0, 22.75)","(12.0, 99999, 99990)","(17.0, 38.0, 32.333333333333336)","(10.0, 16.0, 13.14)","(5.0, 6.0, 5.653846153846154)","(4.2, 5.9, 5.2)"
15-12-2022 13:39:49.197601,"(26.0, 50.0, 38.5)","(8.0, 18.5, 16.816666666666666)","(3.5, 4.1, 3.9166666666666665)","(12.0, 16.0, 15.0)","(16.0, 29.0, 25.57142857142857)","(12.0, 99999, 99990)","(17.0, 38.0, 32.666666666666664)","(10.0, 15.5, 13.14)","(5.0, 6.0, 5.792307692307692)","(4.2, 5.8, 4.36)"
15-12-2022 13:39:50.388270,"(26.0, 50.0, 38.5)","(8.0, 18.5, 16.816666666666666)","(3.5, 4.1, 3.9166666666666665)","(12.0, 16.5, 15.0)","(16.0, 29.0, 25.57142857142857)","(12.0, 99999, 99990)","(17.0, 38.0, 32.666666666666664)","(10.0, 15.5, 12.3)","(5.0, 6.0, 5.928)","(4.2, 5.8, 5.133333333333334)"
15-12-2022 13:39:51.558266,"(26.0, 50.0, 38.5)","(8.0, 18.5, 16.816666666666666)","(3.5, 4.1, 3.7125)","(12.0, 16.5, 15.0)","(16.0, 29.0, 25.57142857142857)","(12.0, 99999, 99990)","(17.0, 38.0, 34.22222222222222)","(10.0, 15.0, 13.163636363636364)","(5.0, 6.0, 5.391304347826087)","(4.2, 5.7, 4.8)"
15-12-2022 13:39:52.687304,"(26.0, 50.0, 38.5)","(8.0, 18.5, 11.766666666666667)","(3.5, 4.2, 3.7125)","(12.0, 16.5, 15.0)","(16.0, 29.0, 25.57142857142857)","(12.0, 99999, 99990)","(17.0, 38.0, 34.22222222222222)","(10.0, 14.0, 13.163636363636364)","(5.0, 6.0, 5.8100000000000005)","(4.2, 5.6, 4.8)"
15-12-2022 13:39:53.813485,"(26.0, 50.0, 38.5)","(8.0, 18.5, 11.766666666666667)","(3.5, 4.1, 3.9166666666666665)","(12.0, 16.5, 15.0)","(16.0, 29.0, 26.0)","(12.0, 99999, 99990)","(17.0, 38.0, 34.22222222222222)","(10.0, 14.0, 14.725000000000001)","(5.0, 5.9, 5.8100000000000005)","(4.2, 5.6, 5.3538461538461535)"
15-12-2022 13:39:55.234054,"(26.0, 50.0, 38.5)","(8.0, 18.5, 16.3)","(3.5, 4.2, 3.9166666666666665)","(12.0, 16.5, 12.833333333333334)","(16.0, 29.0, 26.0)","(12.0, 99999, 99990)","(17.0, 38.0, 34.22222222222222)","(10.0, 16.5, 12.280000000000001)","(5.0, 5.9, 5.8100000000000005)","(4.2, 5.6, 5.1)"
15-12-2022 13:39:56.461914,"(26.0, 50.0, 38.5)","(8.0, 18.5, 16.3)","(3.5, 4.1, 3.7125)","(12.0, 16.5, 12.833333333333334)","(16.0, 29.0, 26.0)","(12.0, 99999, 99990)","(17.0, 38.0, 34.22222222222222)","(10.0, 16.0, 12.75)","(5.0, 5.9, 5.822222222222223)","(4.2, 5.6, 5.1)"
15-12-2022 13:39:57.788968,"(26.0, 50.0, 38.5)","(8.0, 18.5, 13.65)","(3.5, 4.2, 3.7411764705882353)","(12.0, 16.5, 12.833333333333334)","(16.0, 29.0, 26.0)","(12.0, 99999, 99990)","(17.0, 38.0, 34.22222222222222)","(10.0, 15.5, 14.653846153846153)","(5.0, 5.9, 5.733333333333333)","(4.2, 5.6, 4.85)"
15-12-2022 13:39:59.115943,"(26.0, 50.0, 38.5)","(8.0, 18.5, 13.55)","(3.5, 4.2, 3.9428571428571426)","(12.0, 16.5, 12.833333333333334)","(16.0, 29.0, 26.0)","(12.0, 99999, 99990)","(17.0, 38.0, 34.22222222222222)","(10.0, 15.5, 13.0)","(5.0, 6.0, 5.533333333333333)","(4.2, 5.6, 4.85)"
15-12-2022 13:40:00.490045,"(26.0, 50.0, 38.5)","(8.0, 18.5, 14.76923076923077)","(3.5, 4.1, 3.9428571428571426)","(12.0, 16.5, 14.5)","(16.0, 29.0, 26.0)","(12.0, 99999, 99990)","(17.0, 38.0, 34.22222222222222)","(10.0, 15.5, 13.0)","(5.0, 6.0, 5.733333333333333)","(4.2, 5.6, 4.9)"
15-12-2022 13:40:01.802751,"(26.0, 50.0, 38.5)","(8.0, 18.5, 14.76923076923077)","(3.5, 4.1, 3.9428571428571426)","(12.0, 16.5, 14.2)","(16.0, 29.0, 25.25)","(12.0, 99999, 99990)","(17.0, 38.0, 32.66666666666667)","(10.0, 15.5, 12.75)","(5.0, 6.0, 5.533333333333333)","(4.2, 5.6, 4.9)"
15-12-2022 13:40:03.180671,"(26.0, 48.0, 37.5)","(8.0, 17.5, 15.76)","(3.5, 4.1, 3.9428571428571426)","(12.0, 16.0, 14.2)","(16.0, 28.0, 25.25)","(12.0, 99999, 99990)","(17.0, 36.0, 32.66666666666667)","(10.0, 15.0, 12.75)","(5.0, 6.0, 5.3999999999999995)","(4.2, 5.6, 4.85)"
15-12-2022 13:40:04.517346,"(26.0, 48.0, 37.5)","(8.0, 17.0, 15.36)","(3.5, 4.1, 3.9428571428571426)","(12.0, 15.0, 13.6)","(16.0, 28.0, 24.5)","(12.0, 99999, 99990)","(17.0, 36.0, 31.11111111111111)","(10.0, 15.0, 12.5)","(5.0, 6.0, 5.3999999999999995)","(4.2, 5.6, 4.85)"
15-12-2022 13:40:05.791229,"(26.0, 46.0, 36.5)","(8.0, 17.0, 15.36)","(3.5, 4.1, 3.9428571428571426)","(12.0, 15.0, 13.6)","(16.0, 27.0, 24.5)","(12.0, 99999, 99990)","(17.0, 34.0, 31.11111111111111)","(10.0, 14.5, 9.484615384615385)","(5.0, 6.0, 5.733333333333333)","(4.2, 5.6, 4.666666666666667)"
15-12-2022 13:40:07.062631,"(26.0, 46.0, 36.5)","(8.0, 17.0, 15.36)","(3.5, 4.1, 3.9428571428571426)","(12.0, 15.0, 14.1)","(16.0, 27.0, 24.5)","(12.0, 99999, 99990)","(17.0, 34.0, 31.11111111111111)","(10.0, 9.6, 13.075)","(5.0, 6.0, 5.533333333333333)","(4.2, 5.6, 5.266666666666666)"
15-12-2022 13:40:08.383085,"(26.0, 46.0, 36.5)","(8.0, 17.0, 13.8)","(3.5, 4.1, 3.52)","(12.0, 15.5, 13.9)","(16.0, 27.0, 24.5)","(12.0, 99999, 99990)","(17.0, 34.0, 31.11111111111111)","(10.0, 14.5, 13.44)","(5.0, 6.0, 5.3999999999999995)","(4.2, 5.6, 5.2)"
