,Alvin Rose,Rocket Man Rose,Legendary Value,Toby West,Im Gifted Too,Victa Grosso
06-01-2023 14:14:44.358370,"(31.0, 36.0, 35.3)","(31.0, 65.0, 63.0)","(16.0, 19.5, 18.7)","(2.15, 2.64, 2.56969696969697)","(2.8, 3.25, 3.330104712041885)","(3.7, 5.0, 4.973469387755102)"
06-01-2023 14:14:45.358476,"(31.0, 36.0, 35.07692307692308)","(31.0, 65.0, 63.0)","(16.0, 19.5, 18.7)","(2.15, 2.58, 2.573061224489796)","(2.8, 3.35, 3.3144859813084113)","(3.7, 5.0, 4.8841584158415845)"
06-01-2023 14:14:46.317365,"(31.0, 36.0, 34.833333333333336)","(31.0, 65.0, 63.0)","(16.0, 19.5, 18.7)","(2.15, 2.58, 2.576969696969697)","(2.8, 3.35, 3.296590909090909)","(3.7, 4.9, 4.897326203208556)"
06-01-2023 14:14:47.326809,"(31.0, 36.0, 34.72727272727273)","(31.0, 65.0, 62.72727272727273)","(16.0, 19.5, 18.666666666666668)","(2.15, 2.58, 2.5776190476190477)","(2.8, 3.3, 3.2732323232323233)","(3.7, 4.9, 4.971844660194175)"
06-01-2023 14:14:48.305120,"(31.0, 36.0, 34.72727272727273)","(31.0, 65.0, 62.72727272727273)","(16.0, 19.5, 18.666666666666668)","(2.15, 2.58, 2.596619718309859)","(2.8, 3.35, 3.236220472440945)","(3.7, 5.0, 4.988297872340426)"
06-01-2023 14:14:49.189055,"(31.0, 36.0, 34.72727272727273)","(31.0, 65.0, 62.72727272727273)","(16.0, 19.5, 18.666666666666668)","(2.15, 2.6, 2.596619718309859)","(2.7, 3.25, 3.2989247311827956)","(3.7, 5.0, 4.984375)"
06-01-2023 14:14:50.161940,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 62.05882352941177)","(16.0, 19.5, 18.7)","(2.15, 2.6, 2.552)","(2.7, 3.3, 3.3317567567567568)","(3.7, 5.0, 4.984375)"
06-01-2023 14:14:51.181238,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 62.05882352941177)","(16.0, 19.5, 18.7)","(2.15, 2.58, 2.5490909090909093)","(2.7, 3.35, 3.2944444444444443)","(3.7, 5.0, 4.984375)"
06-01-2023 14:14:52.146747,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 62.05882352941177)","(16.0, 19.5, 18.7)","(2.15, 2.58, 2.5557142857142856)","(2.7, 3.35, 3.2944444444444443)","(3.7, 5.0, 4.984375)"
06-01-2023 14:14:53.049539,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 62.05882352941177)","(16.0, 19.5, 18.642857142857142)","(2.15, 2.54, 2.532)","(2.7, 3.35, 3.2944444444444443)","(3.7, 5.0, 4.984375)"
06-01-2023 14:14:53.887795,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 62.05882352941177)","(16.0, 19.5, 18.5)","(2.15, 2.56, 2.5363636363636366)","(2.7, 3.35, 3.3030864197530865)","(3.7, 5.0, 4.984375)"
06-01-2023 14:14:54.779012,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 62.05882352941177)","(16.0, 19.5, 18.5)","(2.15, 2.54, 2.532)","(2.7, 3.35, 3.3142857142857145)","(3.7, 5.0, 4.984375)"
06-01-2023 14:14:55.662378,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 62.5)","(16.0, 19.5, 18.5)","(2.15, 2.54, 2.532)","(2.7, 3.35, 3.3045454545454547)","(3.7, 5.0, 4.986315789473684)"
06-01-2023 14:14:56.583139,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 64.23076923076923)","(16.0, 19.5, 18.5)","(2.15, 2.54, 2.5353846153846153)","(2.7, 3.35, 3.3045454545454547)","(3.7, 5.0, 4.986315789473684)"
06-01-2023 14:14:57.634437,"(31.0, 36.0, 34.72727272727273)","(31.0, 65.0, 64.23076923076923)","(16.0, 19.5, 18.818181818181817)","(2.15, 2.54, 2.5078260869565216)","(2.7, 3.35, 3.3045454545454547)","(3.7, 5.0, 4.994736842105263)"
06-01-2023 14:14:58.610938,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 64.23076923076923)","(16.0, 19.0, 18.545454545454547)","(2.15, 2.52, 2.5078260869565216)","(2.7, 3.35, 3.297887323943662)","(3.7, 5.1, 4.994736842105263)"
06-01-2023 14:14:59.654217,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 64.28571428571429)","(16.0, 19.0, 18.545454545454547)","(2.15, 2.52, 2.5096296296296297)","(2.7, 3.35, 3.297887323943662)","(3.7, 5.1, 4.994736842105263)"
06-01-2023 14:15:00.659561,"(31.0, 36.0, 34.61538461538461)","(31.0, 65.0, 64.28571428571429)","(16.0, 19.0, 18.545454545454547)","(2.15, 2.52, 2.5005128205128204)","(2.7, 3.35, 3.2955882352941175)","(3.7, 5.1, 4.99)"
06-01-2023 14:15:01.612622,"(31.0, 36.0, 34.72727272727273)","(31.0, 65.0, 64.28571428571429)","(16.0, 19.0, 18.545454545454547)","(2.15, 2.52, 2.5005128205128204)","(2.7, 3.35, 3.300819672131148)","(3.7, 5.1, 4.993877551020408)"
06-01-2023 14:15:02.581061,"(31.0, 36.0, 34.72727272727273)","(31.0, 65.0, 64.28571428571429)","(16.0, 19.0, 18.545454545454547)","(2.15, 2.56, 2.537714285714286)","(2.7, 3.25, 3.2230000000000003)","(3.7, 5.1, 5.024137931034483)"
06-01-2023 14:15:03.471079,"(31.0, 36.0, 34.78260869565217)","(31.0, 65.0, 64.28571428571429)","(16.0, 19.0, 18.545454545454547)","(2.15, 2.56, 2.5540000000000003)","(2.7, 3.25, 3.2335526315789473)","(3.7, 5.1, 4.953846153846154)"
06-01-2023 14:15:04.461709,"(31.0, 36.0, 35.0)","(31.0, 65.0, 64.16666666666667)","(16.0, 19.0, 18.545454545454547)","(2.15, 2.56, 2.5540000000000003)","(2.7, 3.25, 3.272340425531915)","(3.7, 5.1, 4.953846153846154)"
06-01-2023 14:15:05.379803,"(31.0, 36.0, 34.81818181818182)","(31.0, 55.0, 54.705882352941174)","(16.0, 19.0, 18.428571428571427)","(2.15, 2.58, 2.574)","(2.7, 3.3, 3.277659574468085)","(3.7, 5.1, 4.953846153846154)"
06-01-2023 14:15:06.376947,"(31.0, 36.0, 34.81818181818182)","(31.0, 55.0, 54.36363636363636)","(16.0, 19.0, 18.428571428571427)","(2.15, 2.58, 2.575555555555556)","(2.7, 3.3, 3.269)","(3.7, 5.1, 4.966666666666667)"
06-01-2023 14:15:07.340248,"(31.0, 36.0, 34.81818181818182)","(31.0, 55.0, 54.36363636363636)","(16.0, 19.0, 18.428571428571427)","(2.15, 2.58, 2.564)","(2.7, 3.3, 3.269)","(3.7, 5.1, 4.966666666666667)"
06-01-2023 14:15:08.282277,"(31.0, 36.0, 34.81818181818182)","(31.0, 55.0, 54.36363636363636)","(16.0, 19.0, 18.428571428571427)","(2.15, 2.6, 2.568)","(2.7, 3.3, 3.2114285714285717)","(3.7, 5.1, 5.096551724137932)"
06-01-2023 14:15:09.154723,"(31.0, 36.0, 33.26315789473684)","(31.0, 55.0, 54.3125)","(16.0, 19.0, 18.53846153846154)","(2.15, 2.6, 2.5707692307692307)","(2.7, 3.3, 3.2114285714285717)","(3.7, 5.2, 9998.5)"
06-01-2023 14:15:10.015074,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:10.919112,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:11.844103,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:12.764571,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:13.643668,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:14.517760,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:15.365783,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:16.234912,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:17.138563,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:18.078991,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
06-01-2023 14:15:19.211971,"(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(2.7, 99998, 9998.5)","(3.7, 99998, 9998.5)"
