,Indy Van Cool,Patch Herrera,Garrys Chaos,Hard Case Watson,Foul Play,Off Switch
04-01-2023 13:09:21.550584,"(1.26, 1.43, 1.426746987951807)","(21.0, 48.0, 40.5)","(4.0, 5.8, 5.4111111111111105)","(11.0, 19.0, 16.184782608695652)","(51.0, 350.0, 170.0)","(20.0, 60.0, 45.6)"
04-01-2023 13:09:22.538714,"(1.26, 1.43, 1.426746987951807)","(21.0, 48.0, 42.61538461538461)","(4.0, 5.8, 5.4111111111111105)","(11.0, 19.0, 15.841463414634147)","(51.0, 350.0, 170.0)","(20.0, 60.0, 45.6)"
04-01-2023 13:09:23.458338,"(1.26, 1.43, 1.4284)","(21.0, 48.0, 45.878787878787875)","(4.0, 5.8, 5.4111111111111105)","(11.0, 19.0, 15.841463414634147)","(51.0, 350.0, 170.0)","(20.0, 60.0, 45.6)"
04-01-2023 13:09:24.411031,"(1.26, 1.43, 1.426625)","(21.0, 48.0, 45.878787878787875)","(4.0, 5.8, 5.4111111111111105)","(11.0, 19.0, 15.878378378378379)","(51.0, 350.0, 170.0)","(20.0, 60.0, 45.6)"
04-01-2023 13:09:25.435842,"(1.26, 1.43, 1.4284)","(21.0, 48.0, 45.878787878787875)","(4.0, 5.8, 5.4)","(11.0, 19.0, 16.54255319148936)","(51.0, 350.0, 206.0)","(20.0, 60.0, 45.6)"
04-01-2023 13:09:26.426596,"(1.26, 1.42, 1.4194520547945204)","(21.0, 48.0, 45.878787878787875)","(4.0, 5.8, 5.4)","(11.0, 19.0, 16.54255319148936)","(51.0, 350.0, 170.0)","(20.0, 60.0, 45.6)"
04-01-2023 13:09:27.455805,"(1.26, 1.42, 1.4171084337349398)","(21.0, 48.0, 45.58620689655172)","(4.0, 5.8, 5.542857142857143)","(11.0, 19.0, 16.182926829268293)","(51.0, 350.0, 206.0)","(20.0, 60.0, 47.2)"
04-01-2023 13:09:28.417287,"(1.26, 1.42, 1.4171084337349398)","(21.0, 48.0, 45.58620689655172)","(4.0, 5.8, 5.51875)","(11.0, 19.0, 15.791666666666666)","(51.0, 350.0, 170.0)","(20.0, 60.0, 47.2)"
04-01-2023 13:09:29.322256,"(1.26, 1.42, 1.4171084337349398)","(21.0, 48.0, 45.58620689655172)","(4.0, 5.8, 5.5)","(11.0, 19.0, 15.791666666666666)","(51.0, 350.0, 170.0)","(20.0, 60.0, 47.2)"
04-01-2023 13:09:30.325001,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.375)","(4.0, 5.8, 5.5)","(11.0, 19.0, 16.122222222222224)","(51.0, 350.0, 137.69230769230768)","(20.0, 60.0, 47.2)"
04-01-2023 13:09:31.271254,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 44.18181818181818)","(4.0, 5.8, 5.5)","(11.0, 19.0, 15.7625)","(51.0, 350.0, 137.69230769230768)","(20.0, 60.0, 42.4)"
04-01-2023 13:09:32.215122,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.375)","(4.0, 5.8, 5.51875)","(11.0, 19.0, 15.7625)","(51.0, 350.0, 145.55555555555554)","(20.0, 60.0, 46.46153846153846)"
04-01-2023 13:09:33.245583,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.42857142857143)","(4.0, 5.8, 5.525806451612903)","(11.0, 19.0, 14.73076923076923)","(51.0, 350.0, 211.11111111111111)","(20.0, 60.0, 44.0)"
04-01-2023 13:09:34.332587,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.42857142857143)","(4.0, 5.8, 5.525806451612903)","(11.0, 19.0, 15.798076923076923)","(51.0, 350.0, 211.11111111111111)","(20.0, 60.0, 47.2)"
04-01-2023 13:09:35.344262,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 46.2)","(4.0, 5.8, 5.65)","(11.0, 19.0, 15.798076923076923)","(51.0, 350.0, 222.5)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:36.197970,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.241379310344826)","(4.0, 5.7, 5.65)","(11.0, 19.0, 15.798076923076923)","(51.0, 350.0, 222.5)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:37.201044,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.241379310344826)","(4.0, 5.7, 5.65)","(11.0, 19.0, 17.153846153846153)","(51.0, 350.0, 218.75)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:38.117464,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 43.63636363636363)","(4.0, 5.7, 5.65)","(11.0, 18.5, 17.153846153846153)","(51.0, 350.0, 218.75)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:39.122611,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.1764705882353)","(4.0, 5.7, 5.65)","(11.0, 18.0, 16.977272727272727)","(51.0, 350.0, 222.5)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:40.054769,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 44.0)","(4.0, 5.7, 5.65)","(11.0, 18.0, 16.620689655172413)","(51.0, 350.0, 218.75)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:40.978353,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.1764705882353)","(4.0, 5.7, 5.65)","(11.0, 18.0, 16.620689655172413)","(51.0, 350.0, 284.0)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:41.959420,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 44.0)","(4.0, 5.7, 5.65)","(11.0, 18.0, 16.333333333333332)","(51.0, 380.0, 230.0)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:42.953420,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 44.0)","(4.0, 5.7, 5.65)","(11.0, 18.0, 16.163265306122447)","(51.0, 380.0, 230.0)","(20.0, 60.0, 50.73684210526316)"
04-01-2023 13:09:43.864798,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 45.241379310344826)","(4.0, 5.7, 5.65)","(11.0, 18.0, 16.163265306122447)","(51.0, 380.0, 196.78571428571428)","(20.0, 60.0, 39.42857142857143)"
04-01-2023 13:09:44.918398,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 42.6)","(4.0, 5.7, 5.623529411764705)","(11.0, 18.0, 16.385416666666668)","(51.0, 380.0, 196.78571428571428)","(20.0, 60.0, 50.25)"
04-01-2023 13:09:46.153444,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 40.5)","(4.0, 5.8, 5.623529411764705)","(11.0, 18.0, 16.385416666666668)","(51.0, 380.0, 297.5)","(20.0, 55.0, 39.35294117647059)"
04-01-2023 13:09:47.303551,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 43.5)","(4.0, 5.8, 5.623529411764705)","(11.0, 18.0, 16.385416666666668)","(51.0, 350.0, 308.0)","(20.0, 55.0, 37.8)"
04-01-2023 13:09:48.358375,"(1.26, 1.42, 1.4164179104477612)","(21.0, 48.0, 44.0)","(4.0, 5.8, 5.688235294117647)","(11.0, 18.0, 16.385416666666668)","(51.0, 350.0, 283.33333333333337)","(20.0, 48.0, 38.21052631578947)"
04-01-2023 13:09:49.451352,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 45.1764705882353)","(4.0, 5.7, 5.677142857142857)","(11.0, 18.0, 16.385416666666668)","(51.0, 350.0, 283.33333333333337)","(20.0, 48.0, 37.05882352941177)"
04-01-2023 13:09:50.461592,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 44.0)","(4.0, 5.7, 5.677142857142857)","(11.0, 18.0, 16.385416666666668)","(51.0, 350.0, 283.33333333333337)","(20.0, 48.0, 37.05882352941177)"
04-01-2023 13:09:51.512438,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 44.0)","(4.0, 5.7, 5.677142857142857)","(11.0, 18.0, 16.385416666666668)","(51.0, 350.0, 283.33333333333337)","(18.0, 48.0, 38.21052631578947)"
04-01-2023 13:09:52.517265,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 45.0)","(4.0, 5.7, 5.677142857142857)","(11.0, 18.0, 16.385416666666668)","(51.0, 350.0, 283.33333333333337)","(18.0, 48.0, 37.84615384615385)"
04-01-2023 13:09:53.506622,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 40.8)","(4.0, 5.7, 5.677142857142857)","(11.0, 18.0, 16.385416666666668)","(51.0, 350.0, 225.0)","(18.0, 44.0, 37.806451612903224)"
04-01-2023 13:09:54.481229,"(1.26, 1.43, 1.4244736842105263)","(21.0, 48.0, 40.8)","(4.0, 5.7, 5.677142857142857)","(11.0, 18.0, 16.385416666666668)","(51.0, 350.0, 225.0)","(18.0, 44.0, 37.0)"
04-01-2023 13:09:55.479606,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 43.5)","(4.0, 5.7, 5.677142857142857)","(11.0, 18.0, 16.488372093023255)","(51.0, 350.0, 283.33333333333337)","(18.0, 44.0, 37.0)"
04-01-2023 13:09:56.431866,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 45.42857142857143)","(4.0, 5.6, 5.58125)","(11.0, 18.0, 16.488372093023255)","(51.0, 350.0, 283.33333333333337)","(20.0, 44.0, 38.0)"
04-01-2023 13:09:57.420789,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 46.5)","(4.0, 5.7, 5.652941176470589)","(11.0, 18.0, 17.11904761904762)","(51.0, 350.0, 308.3333333333333)","(20.0, 44.0, 37.0)"
04-01-2023 13:09:58.393757,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 45.42857142857143)","(4.0, 5.6, 5.572727272727272)","(11.0, 17.5, 16.596774193548388)","(51.0, 350.0, 314.2857142857143)","(20.0, 44.0, 38.333333333333336)"
04-01-2023 13:09:59.306922,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 46.5)","(4.0, 5.7, 5.675)","(11.0, 17.5, 16.596774193548388)","(51.0, 350.0, 307.5)","(20.0, 42.0, 39.0)"
04-01-2023 13:10:00.428786,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 45.75)","(4.0, 5.7, 5.6)","(11.0, 17.5, 16.41891891891892)","(51.0, 350.0, 314.2857142857143)","(20.0, 40.0, 36.52173913043478)"
04-01-2023 13:10:01.480402,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 45.75)","(4.0, 5.8, 5.6)","(11.0, 17.5, 16.41891891891892)","(51.0, 350.0, 266.66666666666663)","(20.0, 42.0, 38.333333333333336)"
04-01-2023 13:10:02.476382,"(1.26, 1.43, 1.4241666666666666)","(21.0, 48.0, 46.0)","(4.0, 5.8, 5.6)","(11.0, 17.5, 16.41891891891892)","(51.0, 350.0, 266.66666666666663)","(20.0, 40.0, 34.32)"
04-01-2023 13:10:03.654594,"(1.26, 1.43, 1.4242647058823528)","(21.0, 48.0, 46.5)","(4.0, 5.8, 5.7368421052631575)","(11.0, 17.5, 15.333333333333334)","(51.0, 350.0, 263.33333333333337)","(20.0, 42.0, 34.53333333333333)"
04-01-2023 13:10:04.723058,"(1.26, 1.42, 1.4161764705882351)","(21.0, 48.0, 46.5)","(4.0, 5.8, 5.7368421052631575)","(11.0, 16.5, 15.0)","(51.0, 350.0, 222.5)","(20.0, 42.0, 34.46153846153846)"
04-01-2023 13:10:05.740538,"(1.26, 1.42, 1.4161764705882351)","(21.0, 48.0, 45.42857142857143)","(4.2, 5.8, 5.7368421052631575)","(11.0, 16.5, 15.0)","(51.0, 350.0, 222.5)","(18.0, 40.0, 35.2)"
04-01-2023 13:10:06.934856,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 45.42857142857143)","(4.2, 5.8, 5.725)","(11.0, 16.5, 15.036585365853659)","(51.0, 350.0, 222.5)","(18.0, 40.0, 35.2)"
04-01-2023 13:10:07.893077,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 46.5)","(4.2, 5.8, 5.725)","(11.0, 16.5, 15.036585365853659)","(51.0, 350.0, 222.5)","(18.0, 40.0, 35.38461538461539)"
04-01-2023 13:10:08.993059,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 45.42857142857143)","(4.2, 5.8, 5.725)","(11.0, 16.5, 15.166666666666666)","(51.0, 350.0, 285.0)","(20.0, 40.0, 36.25)"
04-01-2023 13:10:09.990398,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 43.5)","(4.2, 5.8, 5.725)","(11.0, 16.5, 15.166666666666666)","(51.0, 350.0, 285.0)","(20.0, 40.0, 34.8)"
04-01-2023 13:10:10.860646,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 46.285714285714285)","(4.2, 5.8, 5.725)","(11.0, 16.5, 15.166666666666666)","(51.0, 350.0, 285.0)","(20.0, 38.0, 34.689655172413794)"
04-01-2023 13:10:11.980578,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 43.5)","(4.2, 5.8, 5.68)","(11.0, 16.5, 14.58)","(51.0, 360.0, 147.85714285714286)","(20.0, 38.0, 29.692307692307693)"
04-01-2023 13:10:12.984856,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 46.90909090909091)","(4.2, 5.9, 5.723529411764706)","(11.0, 16.5, 14.58)","(51.0, 360.0, 117.08333333333333)","(20.0, 38.0, 30.285714285714285)"
04-01-2023 13:10:14.040467,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 45.6)","(4.2, 5.9, 5.7785714285714285)","(11.0, 16.5, 15.26923076923077)","(51.0, 360.0, 121.66666666666667)","(20.0, 38.0, 31.647058823529413)"
04-01-2023 13:10:15.160283,"(1.26, 1.42, 1.4162857142857141)","(21.0, 48.0, 46.8)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 15.26923076923077)","(51.0, 360.0, 135.76923076923077)","(20.0, 38.0, 30.842105263157894)"
04-01-2023 13:10:16.085874,"(1.26, 1.42, 1.4157142857142857)","(21.0, 48.0, 46.8)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 15.26923076923077)","(51.0, 360.0, 287.27272727272725)","(20.0, 36.0, 30.20689655172414)"
04-01-2023 13:10:16.993608,"(1.26, 1.42, 1.411891891891892)","(21.0, 48.0, 46.0)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 14.785714285714286)","(51.0, 330.0, 287.27272727272725)","(20.0, 36.0, 30.20689655172414)"
04-01-2023 13:10:18.031248,"(1.26, 1.42, 1.411891891891892)","(26.0, 48.0, 46.46153846153846)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 15.036585365853659)","(51.0, 260.0, 247.3076923076923)","(19.0, 36.0, 31.764705882352942)"
04-01-2023 13:10:18.969536,"(1.26, 1.42, 1.411891891891892)","(26.0, 50.0, 44.486486486486484)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 15.036585365853659)","(51.0, 260.0, 243.5)","(19.0, 36.0, 31.885714285714286)"
04-01-2023 13:10:19.993023,"(1.26, 1.42, 1.4148571428571428)","(26.0, 50.0, 44.769230769230774)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 14.653846153846153)","(51.0, 260.0, 230.625)","(19.0, 36.0, 31.885714285714286)"
04-01-2023 13:10:20.961674,"(1.26, 1.42, 1.4129999999999998)","(26.0, 50.0, 44.35294117647059)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 14.653846153846153)","(51.0, 250.0, 220.0)","(19.0, 36.0, 31.885714285714286)"
04-01-2023 13:10:21.909641,"(1.26, 1.42, 1.4129999999999998)","(26.0, 50.0, 46.0)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 14.951612903225806)","(51.0, 250.0, 220.0)","(19.0, 36.0, 31.885714285714286)"
04-01-2023 13:10:22.865752,"(1.26, 1.42, 1.412222222222222)","(26.0, 50.0, 45.5)","(4.2, 5.8, 5.7785714285714285)","(11.0, 16.5, 15.3)","(51.0, 250.0, 235.0)","(19.0, 36.0, 31.941176470588236)"
04-01-2023 13:10:23.794186,"(1.26, 1.42, 1.412222222222222)","(26.0, 50.0, 44.857142857142854)","(4.2, 5.7, 5.681818181818182)","(11.0, 16.5, 15.3)","(51.0, 250.0, 235.0)","(19.0, 36.0, 31.941176470588236)"
04-01-2023 13:10:24.694891,"(1.28, 1.42, 1.412222222222222)","(26.0, 50.0, 45.5)","(4.4, 5.7, 5.681818181818182)","(11.0, 16.5, 15.3)","(51.0, 250.0, 220.0)","(21.0, 36.0, 31.941176470588236)"
04-01-2023 13:10:25.579540,"(1.28, 1.42, 1.412222222222222)","(26.0, 50.0, 44.857142857142854)","(4.4, 5.8, 5.7749999999999995)","(11.0, 16.5, 15.26923076923077)","(51.0, 250.0, 220.0)","(21.0, 36.0, 31.941176470588236)"
04-01-2023 13:10:26.512196,"(1.28, 1.42, 1.412222222222222)","(26.0, 50.0, 45.30434782608695)","(4.4, 5.8, 5.7749999999999995)","(11.0, 16.5, 15.236842105263158)","(51.0, 250.0, 236.0)","(21.0, 36.0, 31.941176470588236)"
04-01-2023 13:10:27.455598,"(1.28, 1.42, 1.416923076923077)","(26.0, 50.0, 44.31578947368421)","(4.4, 5.8, 5.7749999999999995)","(11.0, 16.5, 15.41891891891892)","(51.0, 250.0, 222.0)","(21.0, 36.0, 31.941176470588236)"
04-01-2023 13:10:28.368510,"(1.28, 1.42, 1.4135294117647057)","(26.0, 50.0, 44.193548387096776)","(4.4, 5.8, 5.7749999999999995)","(11.0, 16.5, 15.474358974358974)","(51.0, 250.0, 222.0)","(21.0, 36.0, 31.941176470588236)"
04-01-2023 13:10:29.283570,"(1.28, 1.42, 1.4121052631578948)","(26.0, 50.0, 45.84615384615385)","(4.4, 5.8, 5.7749999999999995)","(11.0, 16.5, 15.717391304347826)","(51.0, 250.0, 240.66666666666669)","(21.0, 36.0, 32.166666666666664)"
04-01-2023 13:10:30.171460,"(1.28, 1.42, 1.4121052631578948)","(26.0, 50.0, 44.6)","(4.4, 5.8, 5.7749999999999995)","(11.0, 16.5, 15.717391304347826)","(51.0, 250.0, 240.66666666666669)","(21.0, 36.0, 32.166666666666664)"
04-01-2023 13:10:31.120777,"(1.28, 1.42, 1.4121052631578948)","(26.0, 50.0, 45.68)","(4.4, 5.8, 5.7625)","(11.0, 16.5, 15.717391304347826)","(51.0, 250.0, 240.66666666666669)","(21.0, 36.0, 32.36363636363637)"
04-01-2023 13:10:32.056323,"(1.28, 1.42, 1.4124999999999999)","(26.0, 50.0, 44.857142857142854)","(4.4, 5.7, 5.681818181818182)","(11.0, 16.5, 15.75)","(51.0, 250.0, 240.66666666666669)","(21.0, 36.0, 32.93333333333333)"
04-01-2023 13:10:32.905260,"(1.28, 1.42, 1.4124999999999999)","(26.0, 50.0, 45.68)","(4.4, 5.7, 5.681818181818182)","(11.0, 16.5, 15.75)","(51.0, 250.0, 240.66666666666669)","(21.0, 36.0, 32.32)"
04-01-2023 13:10:33.780155,"(1.28, 1.42, 1.4124999999999999)","(26.0, 50.0, 44.6)","(4.4, 5.7, 5.681818181818182)","(11.0, 16.5, 15.75)","(51.0, 250.0, 240.66666666666669)","(21.0, 36.0, 32.32)"
04-01-2023 13:10:34.730817,"(1.28, 1.42, 1.4124999999999999)","(26.0, 50.0, 45.30434782608695)","(4.4, 5.7, 5.681818181818182)","(11.0, 16.5, 15.75)","(51.0, 250.0, 237.0)","(21.0, 36.0, 32.36363636363637)"
04-01-2023 13:10:35.660973,"(1.28, 1.42, 1.4124999999999999)","(26.0, 50.0, 44.0)","(4.4, 5.7, 5.681818181818182)","(11.0, 16.5, 15.681818181818182)","(51.0, 250.0, 228.33333333333334)","(21.0, 36.0, 33.03703703703704)"
04-01-2023 13:10:36.683785,"(1.28, 1.42, 1.4124999999999999)","(26.0, 50.0, 44.193548387096776)","(4.4, 5.7, 5.681818181818182)","(11.0, 16.5, 15.78)","(51.0, 250.0, 226.66666666666666)","(21.0, 36.0, 32.32)"
04-01-2023 13:10:37.699973,"(1.28, 1.42, 1.4123076923076923)","(26.0, 50.0, 44.193548387096776)","(4.4, 5.7, 5.681818181818182)","(11.0, 16.5, 15.78)","(51.0, 250.0, 128.75)","(21.0, 36.0, 32.93333333333333)"
04-01-2023 13:10:38.746217,"(1.28, 1.42, 1.4123076923076923)","(26.0, 50.0, 44.6)","(4.4, 5.7, 5.642857142857143)","(11.0, 16.5, 15.96)","(51.0, 260.0, 137.5)","(21.0, 36.0, 32.32)"
04-01-2023 13:10:39.693061,"(1.28, 1.43, 1.4232258064516128)","(26.0, 50.0, 44.6)","(4.4, 5.7, 5.642857142857143)","(11.0, 16.5, 15.96)","(51.0, 260.0, 185.0)","(21.0, 36.0, 42.91525423728814)"
04-01-2023 13:10:40.678519,"(1.28, 1.42, 1.4126315789473682)","(26.0, 48.0, 44.72727272727273)","(4.4, 5.7, 5.642857142857143)","(11.0, 16.5, 16.017857142857142)","(51.0, 250.0, 185.0)","(21.0, 44.0, 42.608695652173914)"
04-01-2023 13:10:41.614523,"(1.28, 1.42, 1.4126315789473682)","(26.0, 48.0, 42.8)","(4.4, 5.7, 5.65)","(11.0, 16.5, 16.017857142857142)","(51.0, 250.0, 185.0)","(21.0, 44.0, 43.47540983606557)"
04-01-2023 13:10:42.476931,"(1.26, 1.42, 1.4126315789473682)","(26.0, 46.0, 45.714285714285715)","(4.4, 5.7, 5.688888888888889)","(11.0, 16.5, 16.017857142857142)","(61.0, 250.0, 185.0)","(20.0, 44.0, 43.47540983606557)"
04-01-2023 13:10:43.482477,"(1.26, 1.42, 1.4126315789473682)","(26.0, 46.0, 44.0)","(4.4, 5.7, 5.66)","(11.0, 16.5, 16.017857142857142)","(61.0, 250.0, 185.0)","(20.0, 44.0, 43.47540983606557)"
04-01-2023 13:10:44.529389,"(1.26, 1.42, 1.4126315789473682)","(26.0, 48.0, 43.27272727272727)","(4.4, 5.7, 5.6875)","(11.0, 16.5, 16.017857142857142)","(61.0, 250.0, 185.0)","(20.0, 44.0, 43.47540983606557)"
04-01-2023 13:10:45.545266,"(1.26, 1.43, 1.4211764705882353)","(26.0, 48.0, 41.88235294117647)","(4.4, 5.7, 5.6875)","(12.0, 16.5, 16.181818181818183)","(61.0, 250.0, 185.0)","(21.0, 44.0, 43.47540983606557)"
04-01-2023 13:10:46.457726,"(1.26, 1.41, 1.3923853211009174)","(26.0, 48.0, 43.27272727272727)","(4.4, 5.9, 5.722727272727273)","(12.0, 16.5, 16.181818181818183)","(61.0, 250.0, 185.0)","(21.0, 44.0, 43.60655737704918)"
04-01-2023 13:10:47.454275,"(1.26, 1.4, 1.3892857142857142)","(26.0, 48.0, 42.8)","(4.4, 5.8, 5.74)","(12.0, 16.5, 18.954545454545453)","(61.0, 250.0, 236.0)","(21.0, 44.0, 43.60655737704918)"
04-01-2023 13:10:48.379088,"(1.26, 1.4, 1.3853846153846152)","(26.0, 48.0, 41.5)","(4.4, 5.8, 5.733333333333333)","(12.0, 21.0, 18.954545454545453)","(61.0, 250.0, 222.0)","(21.0, 44.0, 39.5)"
04-01-2023 13:10:49.302919,"(1.26, 1.4, 1.3856)","(26.0, 48.0, 43.04761904761905)","(4.4, 5.8, 5.747368421052632)","(12.0, 21.0, 18.916666666666668)","(61.0, 250.0, 240.0)","(21.0, 44.0, 39.5)"
04-01-2023 13:10:50.208223,"(1.26, 1.4, 1.3856)","(26.0, 48.0, 41.06666666666667)","(4.4, 5.8, 5.747368421052632)","(12.0, 21.0, 18.61904761904762)","(61.0, 250.0, 185.0)","(21.0, 44.0, 39.5)"
04-01-2023 13:10:51.181837,"(1.26, 1.39, 1.3846666666666667)","(26.0, 48.0, 43.04761904761905)","(4.4, 5.8, 5.747368421052632)","(12.0, 21.0, 17.01923076923077)","(61.0, 250.0, 137.5)","(21.0, 44.0, 39.5)"
04-01-2023 13:10:52.105172,"(1.26, 1.37, 1.3627777777777779)","(26.0, 48.0, 41.06666666666667)","(4.4, 5.9, 5.847368421052632)","(12.0, 21.0, 17.765625)","(61.0, 260.0, 137.5)","(21.0, 44.0, 39.5)"
04-01-2023 13:10:53.094066,"(1.26, 1.38, 1.3614349775784753)","(26.0, 48.0, 41.5)","(4.4, 5.9, 5.8545454545454545)","(12.0, 21.0, 17.765625)","(61.0, 260.0, 137.5)","(21.0, 44.0, 39.5)"
04-01-2023 13:10:54.164019,"(1.26, 1.38, 1.3614414414414415)","(26.0, 48.0, 42.8)","(4.4, 5.9, 5.8545454545454545)","(12.0, 21.0, 18.3)","(61.0, 260.0, 140.0)","(21.0, 44.0, 39.5)"
04-01-2023 13:10:55.091025,"(1.26, 1.38, 1.361688888888889)","(26.0, 48.0, 41.5)","(4.4, 5.9, 5.8545454545454545)","(12.0, 18.5, 18.3)","(61.0, 240.0, 132.0)","(21.0, 44.0, 29.081967213114755)"
04-01-2023 13:10:55.969546,"(1.26, 1.39, 1.3713793103448275)","(26.0, 48.0, 43.27272727272727)","(4.4, 6.0, 5.846153846153846)","(12.0, 18.5, 18.366666666666667)","(61.0, 240.0, 132.0)","(21.0, 30.0, 29.081967213114755)"
04-01-2023 13:10:56.981376,"(1.26, 1.39, 1.381698113207547)","(26.0, 48.0, 41.06666666666667)","(4.4, 6.2, 6.0095238095238095)","(12.0, 18.5, 18.375)","(61.0, 240.0, 132.0)","(21.0, 30.0, 28.31111111111111)"
04-01-2023 13:10:57.997312,"(1.26, 1.39, 1.3709756097560977)","(26.0, 48.0, 41.88235294117647)","(4.4, 6.2, 6.055555555555555)","(12.0, 18.5, 18.375)","(61.0, 240.0, 132.0)","(21.0, 30.0, 26.1)"
04-01-2023 13:10:58.881854,"(1.26, 1.39, 1.3811363636363636)","(26.0, 48.0, 42.8)","(4.4, 6.2, 6.026666666666666)","(12.0, 18.5, 18.375)","(61.0, 240.0, 132.0)","(21.0, 30.0, 26.1)"
04-01-2023 13:10:59.865313,"(1.26, 1.39, 1.3812499999999999)","(26.0, 48.0, 44.0)","(4.4, 6.2, 6.07)","(12.0, 18.5, 18.40909090909091)","(61.0, 230.0, 170.0)","(21.0, 30.0, 28.652173913043477)"
04-01-2023 13:11:00.853813,"(1.26, 1.39, 1.381470588235294)","(26.0, 48.0, 44.148148148148145)","(4.4, 6.2, 6.021052631578947)","(12.0, 18.5, 19.31818181818182)","(61.0, 220.0, 152.5)","(21.0, 29.0, 28.625)"
04-01-2023 13:11:01.823357,"(1.26, 1.39, 1.3864285714285713)","(26.0, 48.0, 44.148148148148145)","(4.4, 6.2, 6.03)","(12.0, 19.5, 19.065217391304348)","(61.0, 220.0, 152.5)","(21.0, 29.0, 28.6)"
04-01-2023 13:11:02.785574,"(1.26, 1.39, 1.3816923076923076)","(26.0, 48.0, 44.41379310344828)","(4.4, 6.2, 6.122222222222223)","(12.0, 19.5, 20.666666666666668)","(61.0, 220.0, 145.0)","(21.0, 29.0, 27.802816901408452)"
04-01-2023 13:11:03.720611,"(1.26, 1.39, 1.3809999999999998)","(26.0, 48.0, 44.41379310344828)","(4.4, 6.2, 6.15)","(12.0, 21.0, 20.0)","(61.0, 220.0, 145.0)","(21.0, 30.0, 27.802816901408452)"
04-01-2023 13:11:04.638294,"(1.26, 1.39, 1.3809999999999998)","(26.0, 48.0, 44.41379310344828)","(4.6, 6.2, 6.15)","(12.0, 20.0, 18.22222222222222)","(61.0, 220.0, 135.0)","(20.0, 30.0, 27.802816901408452)"
