,Goldstar Toby,Grande Vue Ace,Calculated Risk,Quetzal Bale,Locky Balboa,Goldstar Austin,Replica Rebel
09-01-2023 10:19:17.014142,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 128.39999999999998)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:18.059393,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 57.6)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:19.045547,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 57.6)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:19.991850,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 57.6)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:20.963641,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 57.6)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:22.013712,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 57.6)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:23.024788,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 57.6)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:24.002753,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 57.6)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:25.044632,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 57.6)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:26.117461,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 304.57142857142856)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:27.199849,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 191.0)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:28.350418,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 191.0)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:29.348729,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 191.0)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 98.92307692307693)"
09-01-2023 10:19:30.421965,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 191.0)","(5.5, 22.0, 14.636363636363637)","(16.0, 170.0, 88.0)"
09-01-2023 10:19:31.540498,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 191.0)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.0)"
09-01-2023 10:19:32.645809,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:33.751611,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:34.803135,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:35.772520,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:36.709743,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:37.718652,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:38.654271,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:39.569144,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:40.552152,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:41.625528,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:42.753197,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:43.855983,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:44.933069,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:46.000480,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:46.993436,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 14.636363636363637)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:48.027872,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 20.26595744680851)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:49.027808,"(3.1, 4.7, 4.054347826086957)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 20.26595744680851)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:49.989037,"(3.1, 4.7, 3.9714285714285715)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 19.962500000000002)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:50.916906,"(3.1, 4.7, 3.9714285714285715)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 19.962500000000002)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:51.879058,"(3.1, 4.5, 3.8181818181818183)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 19.962500000000002)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:52.948649,"(3.1, 4.5, 3.8181818181818183)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 20.113636363636367)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:53.944868,"(3.1, 4.4, 4.12)","(2.8, 5.4, 4.6)","(3.0, 5.4, 4.565217391304348)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 20.113636363636367)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:54.960411,"(3.1, 4.2, 3.72)","(2.8, 5.4, 4.6)","(3.0, 5.4, 5.029411764705882)","(21.0, 200.0, 111.5)","(31.0, 350.0, 287.2)","(5.5, 22.0, 10.45)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:56.041828,"(3.1, 3.3, 3.1384615384615384)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.175)","(21.0, 200.0, 124.14285714285714)","(31.0, 350.0, 189.6)","(5.5, 22.0, 15.399999999999999)","(16.0, 160.0, 81.0)"
09-01-2023 10:19:57.133759,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.175)","(21.0, 200.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 22.0, 9.76923076923077)","(16.0, 210.0, 88.25)"
09-01-2023 10:19:58.235158,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 24.0, 9.76923076923077)","(16.0, 160.0, 88.25)"
09-01-2023 10:19:59.302585,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 24.0, 9.76923076923077)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:00.371313,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 24.0, 9.76923076923077)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:01.352236,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.368421052631579)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:02.337702,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.368421052631579)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:03.350729,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.368421052631579)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:04.266589,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.368421052631579)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:05.217324,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.15)","(21.0, 210.0, 106.11111111111111)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.368421052631579)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:06.200153,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.15)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:07.271515,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.15)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:08.364845,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.15)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:09.420466,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.15)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:10.460219,"(3.1, 3.3, 3.1399999999999997)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:11.519193,"(3.1, 3.3, 3.1399999999999997)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:12.584354,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 5.041176470588235)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:13.690924,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:14.769793,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:15.768660,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 16.333333333333332)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:16.757334,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:17.749393,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:18.718776,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:19.652746,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:20.602208,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:21.529254,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:22.573679,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:23.607291,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:24.630482,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:25.642204,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 14.899999999999999)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:26.762208,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 17.074074074074073)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:27.810506,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 189.6)","(5.5, 24.0, 9.692307692307693)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:28.914107,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 420.0, 287.2)","(5.5, 24.0, 9.692307692307693)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:29.966446,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 12.6875)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:30.996681,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 12.6875)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:32.078874,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 12.6875)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:33.141687,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 12.6875)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:34.171279,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 12.6875)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:35.217588,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.7844444444444445)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 12.6875)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:36.285507,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 12.6875)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:37.298153,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 10.307692307692307)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:38.325185,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 10.014285714285716)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:39.278505,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 24.0, 10.014285714285716)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:40.248935,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 14.600000000000001)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:41.490880,"(3.1, 3.25, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 14.600000000000001)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:42.564303,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 14.600000000000001)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:43.560760,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 14.600000000000001)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:44.627141,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 14.600000000000001)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:45.565434,"(3.1, 3.25, 3.22975)","(2.8, 5.3, 4.42)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 19.68125)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:46.542086,"(3.1, 3.25, 3.22975)","(2.8, 5.1, 4.766666666666667)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 12.942857142857145)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:47.628180,"(3.1, 3.25, 3.22975)","(2.8, 5.1, 4.766666666666667)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 12.942857142857145)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:48.654216,"(3.1, 3.3, 3.1914285714285713)","(2.8, 5.1, 3.957142857142857)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 12.942857142857145)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:49.628937,"(3.1, 3.3, 3.1914285714285713)","(2.8, 4.9, 3.9181818181818184)","(3.0, 5.3, 4.38)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 12.942857142857145)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:50.674093,"(3.1, 3.3, 3.1914285714285713)","(2.8, 4.8, 4.6)","(3.0, 5.2, 3.3666666666666667)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 12.942857142857145)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:51.702999,"(3.1, 3.3, 3.1914285714285713)","(2.8, 4.8, 4.6)","(3.0, 5.1, 4.26)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 21.4)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:52.751569,"(3.1, 3.3, 3.1914285714285713)","(2.8, 4.8, 4.6)","(3.0, 5.1, 3.315)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 21.4)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:53.810764,"(3.1, 3.3, 3.1914285714285713)","(2.8, 4.8, 4.6)","(3.0, 5.1, 3.315)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 21.4)","(16.0, 160.0, 88.25)"
09-01-2023 10:20:54.831939,"(3.1, 3.3, 3.1914285714285713)","(2.8, 4.8, 4.6)","(3.0, 5.1, 3.315)","(21.0, 210.0, 147.66666666666669)","(31.0, 350.0, 287.2)","(5.5, 23.0, 21.4)","(16.0, 160.0, 88.25)"
