,Rosas Legend,Black Magic Ryno,Blazing Brothers,County Mist,Best Mate,Atomic Hope,Baby Thor,Over Load
11-01-2023 22:02:42.158749,"(2.8, 5.0, 3.6559999999999997)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.613333333333333)","(2.25, 3.4, 2.2462222222222223)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:43.244048,"(2.8, 5.0, 3.6559999999999997)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.4, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:44.372108,"(2.8, 5.0, 3.6559999999999997)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:45.542862,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:46.624430,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:47.735139,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:48.817865,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:49.883649,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:50.867584,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:51.936019,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:53.017225,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:54.113220,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:55.268144,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:56.363251,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:57.508036,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:58.684881,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:02:59.828312,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:00.968012,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:02.092333,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:03.261870,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:04.416951,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:05.561360,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:06.720583,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:07.892515,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:09.026127,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:10.141235,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:11.251172,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:12.302966,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:13.326540,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:14.311876,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:15.348500,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:16.401332,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:17.515694,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:18.626981,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:19.748812,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:20.837890,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:21.901155,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:22.973690,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:24.258629,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:25.463942,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:26.581546,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:27.695208,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:28.862131,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:30.256510,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:31.843187,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:33.103733,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:34.329847,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:35.655504,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:37.028135,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:38.327682,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:39.784764,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:40.972430,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:42.196719,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:43.439381,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:44.629595,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:45.823024,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:47.037601,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:48.230362,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:49.394496,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:50.476454,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:51.539988,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:52.503004,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:53.485247,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:54.442517,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:55.489448,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:56.558214,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:57.638789,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:58.726292,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:03:59.856396,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:00.901147,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:01.985971,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:03.075821,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:04.144102,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 8.724324324324323)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:05.246773,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 9.022222222222222)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:06.299157,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 9.022222222222222)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:07.357954,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 9.022222222222222)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:08.451788,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 9.2, 9.022222222222222)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:09.459747,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.192307692307693)","(5.0, 9.2, 9.022222222222222)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:10.496068,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 9.022222222222222)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 22:04:11.537898,"(2.8, 4.9, 4.299166666666667)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 9.2, 9.022222222222222)","(2.25, 3.35, 2.333)","(8.0, 15.0, 10.333333333333334)","(31.0, 220.0, 82.85714285714286)"
