,Oodnadatta Man,Waves Crashing,Big Braveheart,Enraged,Sonic Sammy,Phantom Rex,Laquita Star
05-01-2023 15:14:52.157405,"(14.0, 22.0, 21.210526315789473)","(4.0, 4.9, 4.883582089552239)","(1.6, 1.88, 1.8673684210526316)","(51.0, 85.0, 79.64285714285714)","(21.0, 50.0, 46.4)","(4.8, 6.8, 6.6378378378378375)","(21.0, 36.0, 35.84615384615385)"
05-01-2023 15:14:53.235740,"(14.0, 22.0, 21.210526315789473)","(4.0, 4.9, 4.8875)","(1.6, 1.88, 1.8653846153846154)","(51.0, 85.0, 81.25)","(21.0, 50.0, 45.2)","(4.8, 6.8, 6.6461538461538465)","(21.0, 36.0, 35.84615384615385)"
05-01-2023 15:14:54.404802,"(14.0, 22.0, 21.210526315789473)","(4.0, 4.9, 4.888059701492538)","(1.6, 1.87, 1.8650000000000002)","(51.0, 85.0, 79.64285714285714)","(21.0, 50.0, 46.30769230769231)","(4.8, 6.8, 6.65)","(21.0, 36.0, 35.92)"
05-01-2023 15:14:55.612520,"(14.0, 22.0, 21.047619047619047)","(4.0, 4.9, 4.878846153846154)","(1.6, 1.87, 1.8650000000000002)","(51.0, 85.0, 81.25)","(21.0, 50.0, 46.333333333333336)","(4.8, 6.8, 6.65)","(21.0, 36.0, 35.84615384615385)"
05-01-2023 15:14:56.632293,"(14.0, 22.0, 21.0)","(4.0, 4.9, 4.878846153846154)","(1.6, 1.87, 1.8650000000000002)","(51.0, 85.0, 81.25)","(21.0, 50.0, 46.333333333333336)","(4.8, 6.8, 6.6536585365853655)","(21.0, 36.0, 35.93333333333333)"
05-01-2023 15:14:57.608037,"(14.0, 22.0, 21.272727272727273)","(4.0, 4.9, 4.878)","(1.6, 1.87, 1.8631818181818183)","(51.0, 85.0, 79.64285714285714)","(21.0, 50.0, 46.30769230769231)","(4.8, 6.8, 6.6378378378378375)","(21.0, 36.0, 37.625)"
05-01-2023 15:14:58.627279,"(14.0, 22.0, 21.615384615384617)","(4.0, 4.9, 4.878)","(1.6, 1.87, 1.863888888888889)","(51.0, 85.0, 79.64285714285714)","(21.0, 50.0, 46.30769230769231)","(4.8, 6.8, 6.6378378378378375)","(21.0, 38.0, 37.625)"
05-01-2023 15:14:59.746448,"(14.0, 22.0, 21.375)","(4.0, 4.9, 4.878)","(1.6, 1.87, 1.8584615384615386)","(51.0, 85.0, 82.5)","(21.0, 50.0, 46.333333333333336)","(4.8, 6.8, 6.657142857142857)","(21.0, 38.0, 37.31428571428572)"
05-01-2023 15:15:00.711967,"(14.0, 22.0, 21.571428571428573)","(4.0, 4.8, 4.766666666666667)","(1.6, 1.87, 1.8584615384615386)","(51.0, 85.0, 82.5)","(21.0, 50.0, 46.333333333333336)","(4.8, 6.8, 6.72)","(21.0, 38.0, 37.2)"
05-01-2023 15:15:01.662425,"(14.0, 22.0, 21.76923076923077)","(4.0, 4.7, 4.684210526315789)","(1.6, 1.87, 1.8633333333333335)","(51.0, 85.0, 81.42857142857143)","(21.0, 50.0, 46.333333333333336)","(4.8, 7.0, 6.661538461538461)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:02.781661,"(14.0, 23.0, 22.666666666666668)","(4.0, 4.8, 4.688888888888888)","(1.6, 1.88, 1.8721052631578947)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 46.869565217391305)","(4.8, 6.8, 6.644444444444444)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:03.921319,"(14.0, 23.0, 22.81818181818182)","(4.0, 4.8, 4.713043478260869)","(1.6, 1.88, 1.8721052631578947)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 46.869565217391305)","(4.8, 6.8, 6.644444444444444)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:05.096335,"(14.0, 23.0, 22.666666666666668)","(4.0, 4.8, 4.765217391304348)","(1.6, 1.88, 1.8658823529411765)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 46.869565217391305)","(4.8, 6.8, 6.644444444444444)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:06.122090,"(14.0, 23.0, 22.666666666666668)","(4.0, 4.8, 4.765217391304348)","(1.6, 1.88, 1.8658823529411765)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 46.869565217391305)","(4.8, 6.8, 6.636363636363636)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:07.151474,"(14.0, 23.0, 22.81818181818182)","(4.0, 4.8, 4.761904761904762)","(1.6, 1.88, 1.868)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 46.869565217391305)","(4.8, 6.8, 6.636363636363636)","(21.0, 38.0, 37.333333333333336)"
05-01-2023 15:15:08.171140,"(14.0, 23.0, 22.11111111111111)","(4.0, 4.9, 4.7875000000000005)","(1.6, 1.88, 1.8625)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 46.21052631578947)","(4.8, 6.8, 6.636363636363636)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:09.230066,"(14.0, 23.0, 22.304347826086957)","(4.0, 4.9, 4.82)","(1.6, 1.87, 1.8622222222222222)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 44.857142857142854)","(4.8, 6.8, 6.636363636363636)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:10.332677,"(14.0, 23.0, 22.304347826086957)","(4.0, 4.9, 4.779245283018868)","(1.6, 1.87, 1.8622222222222222)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 44.857142857142854)","(4.8, 6.8, 6.636363636363636)","(21.0, 38.0, 37.1578947368421)"
05-01-2023 15:15:11.295278,"(14.0, 23.0, 22.304347826086957)","(4.0, 4.9, 4.779245283018868)","(1.6, 1.87, 1.862857142857143)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 44.857142857142854)","(4.8, 6.8, 6.636363636363636)","(21.0, 38.0, 37.1578947368421)"
05-01-2023 15:15:12.289989,"(14.0, 23.0, 22.304347826086957)","(4.0, 4.9, 4.809090909090909)","(1.6, 1.87, 1.862857142857143)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 46.57142857142857)","(4.8, 6.8, 6.63076923076923)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:13.413354,"(14.0, 23.0, 22.304347826086957)","(4.0, 4.9, 4.83030303030303)","(1.6, 1.87, 1.8622222222222222)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 46.30769230769231)","(4.8, 6.8, 6.5675675675675675)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:14.548184,"(14.0, 23.0, 22.304347826086957)","(4.0, 4.9, 4.828571428571428)","(1.6, 1.87, 1.862857142857143)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 46.869565217391305)","(4.8, 6.6, 6.638461538461539)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:15.660878,"(14.0, 23.0, 22.272727272727273)","(4.0, 4.9, 4.828571428571428)","(1.6, 1.87, 1.862857142857143)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 47.0)","(4.8, 6.8, 6.653061224489796)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:16.654129,"(14.0, 23.0, 22.272727272727273)","(4.0, 4.9, 4.853571428571429)","(1.6, 1.87, 1.8594736842105264)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 47.0)","(4.8, 6.8, 6.658333333333333)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:17.754707,"(14.0, 23.0, 22.304347826086957)","(4.0, 4.9, 4.865384615384616)","(1.6, 1.87, 1.858)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 47.63636363636364)","(4.8, 6.8, 6.704761904761905)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:18.814249,"(14.0, 23.0, 22.304347826086957)","(4.0, 4.9, 4.8807017543859645)","(1.6, 1.86, 1.86)","(51.0, 85.0, 80.71428571428571)","(21.0, 48.0, 46.30769230769231)","(4.8, 6.8, 6.653061224489796)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:19.984435,"(14.0, 23.0, 22.272727272727273)","(4.0, 5.0, 4.8807017543859645)","(1.6, 1.87, 1.8578260869565217)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 47.473684210526315)","(4.8, 6.8, 6.621428571428572)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:21.128279,"(14.0, 23.0, 22.272727272727273)","(4.0, 5.0, 4.8807017543859645)","(1.6, 1.87, 1.8633333333333335)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 46.57142857142857)","(4.8, 6.8, 6.624561403508772)","(21.0, 38.0, 37.1578947368421)"
05-01-2023 15:15:22.208957,"(14.0, 23.0, 22.272727272727273)","(4.0, 5.0, 4.8807017543859645)","(1.6, 1.87, 1.8633333333333335)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 46.57142857142857)","(4.8, 6.8, 6.625641025641026)","(21.0, 38.0, 37.1578947368421)"
05-01-2023 15:15:23.148483,"(14.0, 23.0, 22.272727272727273)","(4.0, 5.0, 4.8807017543859645)","(1.6, 1.86, 1.8570588235294119)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 46.57142857142857)","(4.8, 6.8, 6.625641025641026)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:24.137744,"(14.0, 23.0, 22.4)","(4.0, 5.0, 4.8807017543859645)","(1.6, 1.86, 1.850769230769231)","(51.0, 85.0, 79.44444444444444)","(21.0, 50.0, 47.1764705882353)","(4.8, 6.8, 6.625641025641026)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:25.374322,"(14.0, 23.0, 22.4)","(4.0, 5.0, 4.8807017543859645)","(1.6, 1.85, 1.8444444444444446)","(51.0, 85.0, 80.71428571428571)","(21.0, 50.0, 46.30769230769231)","(4.8, 6.8, 6.641860465116279)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:26.642593,"(14.0, 23.0, 22.4)","(4.0, 5.0, 4.886792452830188)","(1.6, 1.85, 1.8461904761904764)","(51.0, 100.0, 95.83333333333334)","(21.0, 50.0, 47.333333333333336)","(4.8, 6.8, 6.714285714285714)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:27.693488,"(14.0, 23.0, 22.4)","(4.0, 5.0, 4.931707317073171)","(1.6, 1.85, 1.8442424242424242)","(51.0, 95.0, 86.42857142857143)","(21.0, 50.0, 46.333333333333336)","(4.8, 6.8, 6.699999999999999)","(21.0, 38.0, 37.03030303030303)"
05-01-2023 15:15:28.916739,"(15.0, 23.0, 22.36)","(4.2, 4.8, 4.853658536585366)","(1.6, 1.85, 1.8472727272727274)","(51.0, 95.0, 85.0)","(26.0, 50.0, 47.411764705882355)","(5.0, 6.8, 6.815384615384615)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:30.200879,"(15.0, 23.0, 22.304347826086957)","(4.2, 5.0, 4.853658536585366)","(1.6, 1.85, 1.8478571428571429)","(51.0, 95.0, 85.0)","(26.0, 50.0, 46.857142857142854)","(5.0, 7.0, 6.786666666666666)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:31.464494,"(15.0, 23.0, 22.304347826086957)","(4.2, 5.0, 4.853658536585366)","(1.6, 1.85, 1.8333333333333335)","(51.0, 95.0, 85.0)","(26.0, 50.0, 48.166666666666664)","(5.0, 7.0, 6.786666666666666)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:32.627665,"(15.0, 23.0, 22.40740740740741)","(4.2, 5.0, 4.8807017543859645)","(1.6, 1.84, 1.8333333333333335)","(51.0, 95.0, 85.0)","(26.0, 50.0, 47.06666666666667)","(5.0, 7.0, 6.7696969696969695)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:33.708803,"(15.0, 23.0, 22.40740740740741)","(4.2, 5.1, 4.95925925925926)","(1.6, 1.84, 1.8317948717948718)","(51.0, 95.0, 85.0)","(26.0, 50.0, 46.333333333333336)","(5.0, 7.0, 6.7875)","(21.0, 38.0, 36.94117647058823)"
05-01-2023 15:15:34.826097,"(15.0, 23.0, 22.40740740740741)","(4.2, 5.1, 4.957142857142857)","(1.6, 1.85, 1.8548)","(51.0, 95.0, 85.9090909090909)","(26.0, 50.0, 46.72727272727273)","(5.0, 7.0, 7.0606060606060606)","(21.0, 38.0, 37.225806451612904)"
05-01-2023 15:15:35.994050,"(15.0, 23.0, 22.76)","(4.2, 4.5, 4.419148936170213)","(1.6, 1.87, 1.8674647887323945)","(51.0, 95.0, 85.9090909090909)","(26.0, 50.0, 52.8)","(5.0, 7.2, 6.968421052631579)","(21.0, 38.0, 37.58620689655172)"
05-01-2023 15:15:37.186574,"(15.0, 25.0, 24.0)","(4.2, 4.8, 4.81764705882353)","(1.6, 1.85, 1.836)","(51.0, 95.0, 83.88888888888889)","(26.0, 60.0, 52.666666666666664)","(5.0, 7.2, 6.968421052631579)","(21.0, 38.0, 37.6)"
05-01-2023 15:15:38.312315,"(15.0, 24.0, 23.866666666666667)","(4.2, 4.9, 4.81764705882353)","(1.6, 1.84, 1.836)","(51.0, 95.0, 83.88888888888889)","(26.0, 55.0, 52.083333333333336)","(5.0, 7.2, 6.968421052631579)","(21.0, 38.0, 37.1764705882353)"
05-01-2023 15:15:39.388652,"(15.0, 24.0, 23.833333333333332)","(4.2, 4.9, 4.828571428571429)","(1.6, 1.83, 1.8246666666666667)","(51.0, 95.0, 83.88888888888889)","(26.0, 55.0, 52.083333333333336)","(5.0, 7.2, 6.968421052631579)","(21.0, 38.0, 37.1764705882353)"
05-01-2023 15:15:40.304954,"(16.0, 26.0, 24.0)","(4.2, 4.9, 4.827868852459017)","(1.65, 1.82, 1.815084745762712)","(51.0, 95.0, 83.0)","(26.0, 55.0, 54.0)","(5.0, 7.0, 6.866666666666666)","(21.0, 38.0, 37.333333333333336)"
05-01-2023 15:15:41.363401,"(16.0, 26.0, 25.57894736842105)","(4.2, 4.9, 4.884615384615385)","(1.65, 1.81, 1.8050000000000002)","(51.0, 95.0, 83.0)","(26.0, 60.0, 51.42857142857143)","(5.0, 7.0, 6.848)","(21.0, 40.0, 39.75)"
05-01-2023 15:15:42.449411,"(16.0, 26.0, 25.166666666666668)","(4.2, 4.7, 4.642553191489362)","(1.65, 1.82, 1.8044692737430168)","(51.0, 95.0, 83.88888888888889)","(26.0, 60.0, 51.0)","(5.0, 7.0, 6.888888888888888)","(21.0, 42.0, 39.142857142857146)"
05-01-2023 15:15:43.485721,"(16.0, 26.0, 25.785714285714285)","(4.2, 4.8, 4.75)","(1.65, 1.81, 1.8021126760563382)","(51.0, 95.0, 87.85714285714286)","(26.0, 60.0, 55.0)","(5.0, 7.2, 7.014634146341463)","(21.0, 40.0, 39.25)"
05-01-2023 15:15:44.502088,"(16.0, 26.0, 25.8)","(4.2, 4.8, 4.74)","(1.65, 1.82, 1.8024358974358974)","(51.0, 95.0, 88.84615384615384)","(26.0, 60.0, 56.875)","(5.0, 7.0, 7.035714285714286)","(21.0, 40.0, 39.5)"
05-01-2023 15:15:45.685906,"(16.0, 26.0, 25.8)","(4.2, 4.9, 4.783870967741936)","(1.65, 1.82, 1.7947368421052632)","(51.0, 95.0, 88.84615384615384)","(26.0, 60.0, 57.05882352941177)","(5.0, 7.2, 7.081818181818182)","(21.0, 40.0, 38.666666666666664)"
05-01-2023 15:15:46.848100,"(16.0, 27.0, 26.25)","(4.2, 4.9, 4.786486486486487)","(1.65, 1.8, 1.7916129032258066)","(51.0, 95.0, 88.84615384615384)","(26.0, 60.0, 57.05882352941177)","(5.0, 7.2, 7.05)","(21.0, 40.0, 38.666666666666664)"
05-01-2023 15:15:48.053333,"(16.0, 27.0, 25.5)","(4.2, 4.9, 4.781081081081082)","(1.65, 1.8, 1.7930434782608695)","(51.0, 95.0, 89.28571428571429)","(26.0, 60.0, 57.5)","(5.0, 7.2, 7.04390243902439)","(21.0, 40.0, 38.666666666666664)"
05-01-2023 15:15:49.252411,"(16.0, 27.0, 26.045454545454547)","(4.2, 4.9, 4.775)","(1.65, 1.8, 1.8093827160493827)","(51.0, 95.0, 87.14285714285714)","(26.0, 60.0, 57.5)","(5.0, 7.2, 7.051428571428572)","(21.0, 40.0, 39.42857142857143)"
05-01-2023 15:15:50.425589,"(16.0, 26.0, 25.81818181818182)","(4.2, 4.8, 4.775)","(1.65, 1.81, 1.8138628158844765)","(51.0, 100.0, 79.16666666666667)","(26.0, 60.0, 57.5)","(5.0, 7.2, 6.965853658536585)","(21.0, 40.0, 38.666666666666664)"
05-01-2023 15:15:51.547429,"(16.0, 26.0, 25.904761904761905)","(4.2, 4.7, 4.683333333333334)","(1.65, 1.82, 1.8137906137184117)","(51.0, 100.0, 81.48148148148148)","(26.0, 60.0, 57.5)","(5.0, 7.2, 7.055555555555555)","(21.0, 40.0, 39.63636363636363)"
05-01-2023 15:15:52.926454,"(16.0, 26.0, 25.904761904761905)","(4.2, 4.8, 4.684)","(1.65, 1.82, 1.8361581920903955)","(51.0, 100.0, 81.48148148148148)","(26.0, 60.0, 57.5)","(5.0, 7.2, 6.947826086956522)","(21.0, 40.0, 37.4)"
05-01-2023 15:15:54.254694,"(16.0, 26.0, 25.904761904761905)","(4.2, 4.7, 4.661764705882353)","(1.65, 1.84, 1.8366101694915256)","(51.0, 100.0, 92.5)","(26.0, 60.0, 57.5)","(5.0, 7.0, 7.023529411764706)","(21.0, 38.0, 39.2)"
05-01-2023 15:15:55.503015,"(16.0, 26.0, 25.94736842105263)","(4.2, 4.7, 4.6204081632653065)","(1.65, 1.84, 1.8378571428571429)","(51.0, 95.0, 92.5)","(26.0, 60.0, 57.5)","(5.0, 7.2, 6.927272727272727)","(21.0, 40.0, 39.666666666666664)"
05-01-2023 15:15:56.541193,"(16.0, 27.0, 26.77777777777778)","(4.2, 4.6, 4.5562499999999995)","(1.65, 1.84, 1.8378571428571429)","(51.0, 95.0, 92.5)","(26.0, 60.0, 57.5)","(5.0, 7.0, 6.809090909090909)","(21.0, 40.0, 39.666666666666664)"
05-01-2023 15:15:57.641176,"(16.0, 27.0, 26.8)","(4.2, 4.6, 4.541860465116279)","(1.65, 1.86, 1.8388235294117647)","(51.0, 95.0, 92.5)","(26.0, 60.0, 57.5)","(5.0, 7.0, 6.791304347826086)","(21.0, 40.0, 39.42857142857143)"
05-01-2023 15:15:58.789656,"(16.0, 27.0, 26.8)","(4.0, 4.6, 4.104931506849315)","(1.65, 1.84, 1.8583139534883721)","(51.0, 95.0, 81.73076923076923)","(26.0, 60.0, 58.82352941176471)","(5.0, 7.0, 7.055737704918033)","(21.0, 40.0, 42.285714285714285)"
05-01-2023 15:16:00.006740,"(16.0, 32.0, 27.2)","(4.0, 4.2, 4.012121212121212)","(1.65, 1.87, 1.8684313725490198)","(51.0, 100.0, 81.48148148148148)","(26.0, 60.0, 59.375)","(5.0, 7.2, 7.113432835820896)","(21.0, 44.0, 41.86666666666667)"
05-01-2023 15:16:01.187351,"(16.0, 29.0, 28.7)","(4.0, 4.2, 4.0122340425531915)","(1.65, 1.87, 1.8809999999999998)","(51.0, 100.0, 82.14285714285714)","(26.0, 60.0, 61.25)","(5.0, 7.4, 7.0636363636363635)","(21.0, 44.0, 39.3125)"
05-01-2023 15:16:02.207675,"(17.0, 27.0, 26.75)","(4.0, 4.2, 4.1018080667593875)","(1.65, 1.89, 1.8809999999999998)","(51.0, 100.0, 82.14285714285714)","(26.0, 65.0, 53.0)","(5.0, 7.2, 7.305555555555556)","(21.0, 44.0, 37.0)"
05-01-2023 15:16:03.232665,"(17.0, 28.0, 27.857142857142858)","(4.0, 4.1, 4.039130434782608)","(1.65, 1.89, 1.8838235294117647)","(51.0, 100.0, 92.77777777777777)","(26.0, 65.0, 57.0)","(5.0, 7.4, 7.322580645161291)","(21.0, 42.0, 40.0)"
05-01-2023 15:16:04.367726,"(17.0, 27.0, 26.928571428571427)","(4.0, 4.2, 4.07603305785124)","(1.65, 1.89, 1.8836666666666666)","(51.0, 95.0, 92.5)","(26.0, 65.0, 57.0)","(5.0, 7.4, 7.322580645161291)","(21.0, 42.0, 39.6)"
05-01-2023 15:16:05.496002,"(17.0, 27.0, 26.928571428571427)","(4.0, 4.2, 4.07603305785124)","(1.65, 1.89, 1.884074074074074)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 57.0)","(5.0, 7.4, 7.2844444444444445)","(21.0, 40.0, 38.666666666666664)"
05-01-2023 15:16:06.486281,"(17.0, 27.0, 26.88)","(4.0, 4.2, 4.109210526315789)","(1.65, 1.89, 1.884074074074074)","(51.0, 90.0, 86.66666666666667)","(26.0, 65.0, 57.0)","(5.0, 7.4, 7.282608695652174)","(21.0, 40.0, 38.666666666666664)"
05-01-2023 15:16:07.466656,"(17.0, 27.0, 26.333333333333332)","(4.0, 4.2, 4.102816901408451)","(1.65, 1.9, 1.884313725490196)","(51.0, 90.0, 86.66666666666667)","(26.0, 65.0, 57.0)","(5.0, 7.4, 7.297435897435897)","(21.0, 40.0, 35.86666666666667)"
05-01-2023 15:16:08.583308,"(17.0, 26.0, 25.2)","(3.8, 4.2, 4.110752688172043)","(1.65, 1.9, 1.8825)","(51.0, 95.0, 84.11764705882354)","(26.0, 65.0, 62.77777777777778)","(5.0, 7.4, 7.3187500000000005)","(21.0, 38.0, 35.724137931034484)"
05-01-2023 15:16:09.694976,"(17.0, 26.0, 25.77777777777778)","(3.8, 4.2, 4.110752688172043)","(1.65, 1.9, 1.8825)","(51.0, 100.0, 84.11764705882354)","(26.0, 65.0, 60.0)","(5.0, 7.4, 7.31764705882353)","(21.0, 38.0, 36.22222222222222)"
05-01-2023 15:16:10.856114,"(17.0, 26.0, 25.923076923076923)","(3.8, 4.1, 4.085465116279069)","(1.65, 1.9, 1.901627906976744)","(51.0, 100.0, 84.0)","(26.0, 65.0, 56.666666666666664)","(5.0, 7.4, 7.289655172413793)","(21.0, 38.0, 38.8)"
05-01-2023 15:16:11.870152,"(18.0, 26.0, 25.923076923076923)","(3.8, 4.1, 4.086335403726708)","(1.65, 1.91, 1.901627906976744)","(51.0, 100.0, 93.125)","(26.0, 65.0, 56.666666666666664)","(5.0, 7.4, 7.292857142857143)","(26.0, 40.0, 37.310344827586206)"
05-01-2023 15:16:12.881671,"(18.0, 26.0, 25.923076923076923)","(3.8, 4.1, 4.088271604938272)","(1.65, 1.9, 1.8974647887323943)","(51.0, 95.0, 83.5)","(26.0, 65.0, 58.333333333333336)","(5.0, 7.4, 6.335483870967742)","(26.0, 40.0, 36.333333333333336)"
05-01-2023 15:16:13.940040,"(18.0, 28.0, 27.125)","(3.8, 4.3, 4.243157894736842)","(1.65, 1.93, 1.9313483146067416)","(51.0, 100.0, 69.0909090909091)","(26.0, 65.0, 58.333333333333336)","(5.0, 6.4, 6.414035087719299)","(26.0, 42.0, 39.09090909090909)"
05-01-2023 15:16:15.121754,"(18.0, 28.0, 27.2)","(3.8, 4.2, 4.178571428571429)","(1.65, 1.94, 1.9313483146067416)","(51.0, 70.0, 69.0909090909091)","(26.0, 65.0, 58.333333333333336)","(5.0, 6.6, 6.414035087719299)","(26.0, 42.0, 39.578947368421055)"
05-01-2023 15:16:16.217007,"(18.0, 27.0, 26.9375)","(3.8, 4.2, 4.181818181818182)","(1.65, 1.95, 1.9426724137931033)","(51.0, 95.0, 93.61111111111111)","(26.0, 65.0, 60.26315789473684)","(5.0, 6.4, 6.369811320754717)","(26.0, 40.0, 39.578947368421055)"
05-01-2023 15:16:17.235326,"(18.0, 28.0, 27.483870967741936)","(3.8, 4.2, 4.198373983739837)","(1.65, 1.95, 1.9422105263157894)","(51.0, 95.0, 93.07692307692308)","(26.0, 65.0, 61.8421052631579)","(5.0, 6.4, 6.276190476190476)","(26.0, 40.0, 39.07692307692308)"
05-01-2023 15:16:18.273388,"(18.0, 28.0, 27.25)","(3.8, 4.2, 4.182165605095541)","(1.65, 1.96, 1.958076923076923)","(51.0, 95.0, 93.91304347826087)","(26.0, 65.0, 61.8421052631579)","(5.0, 6.4, 6.239024390243903)","(26.0, 40.0, 39.07692307692308)"
05-01-2023 15:16:19.388290,"(18.0, 28.0, 27.11111111111111)","(3.8, 4.2, 4.179856115107913)","(1.65, 1.96, 1.957450980392157)","(51.0, 95.0, 88.33333333333333)","(26.0, 65.0, 61.8421052631579)","(5.0, 6.2, 6.148)","(26.0, 40.0, 38.95652173913044)"
05-01-2023 15:16:20.546439,"(18.0, 28.0, 27.483870967741936)","(3.8, 4.2, 4.183687943262411)","(1.65, 1.96, 1.958936170212766)","(51.0, 95.0, 79.82142857142857)","(26.0, 65.0, 61.8421052631579)","(5.0, 6.2, 6.156666666666667)","(26.0, 40.0, 38.95652173913044)"
05-01-2023 15:16:21.610541,"(18.0, 28.0, 27.428571428571427)","(3.8, 4.2, 4.191017964071857)","(1.65, 1.96, 1.959390243902439)","(51.0, 80.0, 79.82142857142857)","(26.0, 65.0, 61.8421052631579)","(5.0, 6.2, 6.161904761904762)","(26.0, 40.0, 38.95652173913044)"
05-01-2023 15:16:22.621516,"(18.0, 28.0, 27.11111111111111)","(3.8, 4.2, 4.172727272727273)","(1.65, 1.98, 1.9755172413793103)","(51.0, 90.0, 83.38235294117646)","(26.0, 65.0, 61.0)","(5.0, 6.2, 6.133333333333334)","(26.0, 40.0, 38.666666666666664)"
05-01-2023 15:16:23.583365,"(18.0, 28.0, 27.21212121212121)","(3.8, 4.2, 4.160233918128655)","(1.65, 1.99, 1.9822972972972972)","(51.0, 90.0, 83.38235294117646)","(26.0, 65.0, 61.0)","(5.0, 6.2, 6.122033898305085)","(26.0, 40.0, 39.5)"
05-01-2023 15:16:24.592527,"(18.0, 27.0, 26.75)","(3.8, 4.2, 4.1571428571428575)","(1.65, 1.99, 1.9824285714285714)","(51.0, 90.0, 84.58333333333333)","(26.0, 65.0, 61.470588235294116)","(5.0, 6.2, 6.116129032258065)","(26.0, 40.0, 39.55555555555556)"
05-01-2023 15:16:25.679835,"(18.0, 28.0, 26.875)","(3.8, 4.2, 4.157865168539326)","(1.65, 1.99, 1.9862264150943396)","(51.0, 85.0, 83.0)","(26.0, 65.0, 61.470588235294116)","(5.0, 6.2, 6.0948717948717945)","(26.0, 40.0, 39.75)"
05-01-2023 15:16:26.806035,"(18.0, 28.0, 26.933333333333334)","(3.8, 4.2, 4.157865168539326)","(1.65, 1.99, 1.9862264150943396)","(51.0, 85.0, 78.75)","(26.0, 65.0, 60.833333333333336)","(5.0, 6.2, 6.121621621621622)","(26.0, 42.0, 39.68421052631579)"
05-01-2023 15:16:27.898927,"(18.0, 21.0, 20.602272727272727)","(3.8, 4.2, 4.166197183098592)","(1.65, 2.0, 1.9915686274509803)","(51.0, 90.0, 82.10526315789474)","(26.0, 65.0, 61.875)","(5.0, 6.2, 6.11875)","(26.0, 42.0, 40.22222222222222)"
05-01-2023 15:16:28.933185,"(18.0, 23.0, 22.4)","(3.8, 4.2, 4.19448275862069)","(1.65, 2.0, 1.991103448275862)","(51.0, 90.0, 82.10526315789474)","(26.0, 65.0, 60.833333333333336)","(5.0, 6.2, 6.1000000000000005)","(26.0, 42.0, 40.54545454545455)"
05-01-2023 15:16:29.944865,"(18.0, 23.0, 22.4)","(3.8, 4.1, 4.098994974874372)","(1.65, 2.02, 2.0033333333333334)","(51.0, 90.0, 82.10526315789474)","(26.0, 65.0, 59.44444444444444)","(5.0, 6.2, 6.126666666666667)","(26.0, 42.0, 40.857142857142854)"
