,Little Edward,Cindys Charm,Gerrys Gift,Boot A Dream,Dr Valor,Dr Callie,Prince Pulpogan
07-12-2022 19:07:00.041144,"(5.0, 6.6, 6.254716981132075)","(1.35, 1.57, 1.56)","(6.5, 8.2, 7.733333333333333)","(26.0, 42.0, 38.666666666666664)","(31.0, 60.0, 57.14285714285714)","(51.0, 110.0, 107.6923076923077)","(31.0, 40.0, 34.88235294117647)"
07-12-2022 19:07:01.299453,"(5.0, 6.8, 6.692592592592592)","(1.35, 1.56, 1.5592513368983958)","(6.5, 8.0, 7.733333333333333)","(26.0, 42.0, 38.666666666666664)","(31.0, 60.0, 53.75)","(51.0, 110.0, 105.3125)","(31.0, 40.0, 36.333333333333336)"
07-12-2022 19:07:02.689463,"(5.0, 6.8, 6.770588235294118)","(1.35, 1.55, 1.5427906976744186)","(6.5, 8.2, 7.937931034482759)","(26.0, 42.0, 38.666666666666664)","(31.0, 60.0, 52.857142857142854)","(51.0, 110.0, 107.6923076923077)","(31.0, 38.0, 35.0)"
07-12-2022 19:07:04.050261,"(5.0, 6.8, 6.624242424242424)","(1.35, 1.55, 1.5353623188405798)","(6.5, 8.2, 8.149999999999999)","(26.0, 42.0, 38.583333333333336)","(31.0, 60.0, 55.21739130434783)","(51.0, 110.0, 105.3125)","(26.0, 38.0, 34.97560975609756)"
07-12-2022 19:07:05.341096,"(5.0, 7.0, 6.812121212121212)","(1.35, 1.54, 1.5392063492063492)","(6.5, 8.2, 8.129411764705882)","(26.0, 42.0, 38.583333333333336)","(31.0, 60.0, 55.21739130434783)","(51.0, 110.0, 105.3125)","(26.0, 38.0, 34.65573770491803)"
07-12-2022 19:07:06.609242,"(5.0, 7.0, 6.864516129032258)","(1.35, 1.55, 1.5325581395348837)","(6.5, 8.4, 8.129411764705882)","(26.0, 42.0, 38.57142857142857)","(31.0, 60.0, 55.21739130434783)","(51.0, 110.0, 107.27272727272727)","(26.0, 38.0, 34.49382716049383)"
07-12-2022 19:07:07.890378,"(5.0, 7.0, 6.942857142857143)","(1.35, 1.55, 1.5345)","(6.5, 8.4, 7.951724137931034)","(26.0, 42.0, 38.583333333333336)","(31.0, 60.0, 57.77777777777778)","(51.0, 110.0, 102.85714285714286)","(26.0, 38.0, 34.49382716049383)"
07-12-2022 19:07:09.187737,"(5.0, 7.0, 6.942857142857143)","(1.35, 1.54, 1.5325)","(6.5, 8.2, 7.9818181818181815)","(26.0, 42.0, 39.55555555555556)","(31.0, 60.0, 57.77777777777778)","(51.0, 110.0, 96.15384615384616)","(26.0, 38.0, 34.5)"
07-12-2022 19:07:10.470306,"(5.0, 7.0, 6.941666666666666)","(1.35, 1.54, 1.5294736842105263)","(6.5, 8.2, 8.191304347826087)","(26.0, 40.0, 39.69230769230769)","(31.0, 60.0, 56.92307692307692)","(51.0, 110.0, 100.0)","(26.0, 38.0, 34.49382716049383)"
07-12-2022 19:07:11.769184,"(5.0, 7.0, 6.87027027027027)","(1.35, 1.54, 1.5375609756097561)","(6.5, 8.4, 8.189473684210526)","(26.0, 40.0, 37.714285714285715)","(31.0, 60.0, 56.666666666666664)","(51.0, 110.0, 100.0)","(26.0, 38.0, 34.49382716049383)"
07-12-2022 19:07:13.017555,"(5.0, 7.0, 6.885714285714285)","(1.35, 1.54, 1.54513353115727)","(6.5, 8.4, 8.173333333333334)","(26.0, 38.0, 39.69230769230769)","(31.0, 60.0, 59.0)","(51.0, 110.0, 96.66666666666667)","(26.0, 38.0, 34.72289156626506)"
07-12-2022 19:07:14.197475,"(5.0, 7.0, 6.853968253968254)","(1.35, 1.55, 1.54513353115727)","(6.5, 8.4, 8.173333333333334)","(26.0, 40.0, 39.69230769230769)","(31.0, 60.0, 61.31578947368421)","(51.0, 110.0, 102.3076923076923)","(26.0, 38.0, 34.75)"
07-12-2022 19:07:15.409998,"(5.0, 7.0, 6.853968253968254)","(1.35, 1.54, 1.5321875)","(6.5, 8.4, 8.16)","(26.0, 40.0, 39.05882352941177)","(31.0, 65.0, 58.888888888888886)","(51.0, 110.0, 104.44444444444444)","(26.0, 38.0, 34.58536585365854)"
07-12-2022 19:07:16.689099,"(5.0, 7.0, 6.859999999999999)","(1.35, 1.54, 1.5325806451612904)","(6.5, 8.4, 8.178947368421053)","(26.0, 40.0, 39.05882352941177)","(31.0, 65.0, 59.21052631578947)","(51.0, 110.0, 103.75)","(26.0, 38.0, 34.36363636363637)"
07-12-2022 19:07:17.881168,"(5.0, 7.0, 6.844444444444444)","(1.35, 1.54, 1.5325806451612904)","(6.5, 8.4, 8.178947368421053)","(26.0, 40.0, 39.05882352941177)","(31.0, 65.0, 60.416666666666664)","(51.0, 110.0, 110.58823529411765)","(26.0, 38.0, 34.72727272727273)"
07-12-2022 19:07:19.146779,"(5.0, 7.0, 6.848275862068966)","(1.35, 1.54, 1.5288397790055248)","(6.5, 8.4, 8.204878048780488)","(26.0, 40.0, 39.05882352941177)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 106.15384615384616)","(26.0, 36.0, 34.4)"
07-12-2022 19:07:20.315019,"(5.0, 7.0, 6.845614035087719)","(1.35, 1.54, 1.5287912087912088)","(6.5, 8.4, 8.242424242424242)","(26.0, 40.0, 38.2)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 106.15384615384616)","(26.0, 36.0, 33.64102564102564)"
07-12-2022 19:07:21.537080,"(5.0, 7.0, 6.934883720930232)","(1.35, 1.53, 1.5253333333333334)","(6.5, 8.4, 8.266666666666667)","(26.0, 40.0, 38.2)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 110.0)","(26.0, 36.0, 33.64102564102564)"
07-12-2022 19:07:22.712752,"(5.0, 7.2, 6.976470588235294)","(1.35, 1.53, 1.5193150684931507)","(6.5, 8.4, 8.266666666666667)","(26.0, 40.0, 38.2)","(31.0, 65.0, 61.25)","(51.0, 120.0, 106.15384615384616)","(26.0, 36.0, 33.30612244897959)"
07-12-2022 19:07:23.909205,"(5.0, 7.2, 6.976470588235294)","(1.35, 1.53, 1.5193150684931507)","(6.5, 8.4, 8.266666666666667)","(26.0, 40.0, 38.2)","(31.0, 65.0, 60.625)","(51.0, 120.0, 110.0)","(26.0, 36.0, 32.92307692307692)"
07-12-2022 19:07:25.132135,"(5.0, 7.2, 6.988888888888889)","(1.35, 1.52, 1.5180829015544042)","(6.5, 8.4, 8.283870967741937)","(26.0, 40.0, 38.2)","(31.0, 65.0, 61.25)","(51.0, 120.0, 106.15384615384616)","(26.0, 36.0, 33.15555555555556)"
07-12-2022 19:07:26.278815,"(5.0, 7.2, 6.977777777777778)","(1.35, 1.52, 1.5180829015544042)","(6.5, 8.4, 8.251428571428571)","(26.0, 40.0, 38.2)","(31.0, 65.0, 61.25)","(51.0, 120.0, 106.15384615384616)","(26.0, 36.0, 32.8780487804878)"
07-12-2022 19:07:27.414843,"(5.0, 7.2, 6.987341772151899)","(1.35, 1.52, 1.5174534161490683)","(6.5, 8.4, 8.303703703703704)","(26.0, 40.0, 38.2)","(31.0, 65.0, 60.625)","(51.0, 120.0, 110.0)","(26.0, 36.0, 34.0377358490566)"
07-12-2022 19:07:28.636951,"(5.0, 7.0, 6.896629213483146)","(1.35, 1.52, 1.5166255144032923)","(6.5, 8.4, 8.303703703703704)","(26.0, 40.0, 38.2)","(31.0, 65.0, 61.25)","(51.0, 120.0, 106.15384615384616)","(26.0, 36.0, 32.57142857142857)"
07-12-2022 19:07:29.838869,"(5.0, 7.0, 6.897777777777778)","(1.35, 1.52, 1.5166255144032923)","(6.5, 8.4, 8.49113924050633)","(26.0, 40.0, 38.2)","(31.0, 65.0, 61.25)","(51.0, 120.0, 106.15384615384616)","(26.0, 36.0, 32.16)"
07-12-2022 19:07:30.924190,"(5.0, 7.0, 6.872222222222222)","(1.35, 1.53, 1.5210756972111554)","(6.5, 8.6, 8.49113924050633)","(26.0, 40.0, 38.2)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 110.0)","(26.0, 36.0, 30.46153846153846)"
07-12-2022 19:07:32.038004,"(5.0, 7.0, 6.859154929577465)","(1.35, 1.53, 1.5171974522292995)","(6.5, 8.4, 8.275471698113208)","(26.0, 40.0, 38.2)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 106.15384615384616)","(26.0, 36.0, 30.46153846153846)"
07-12-2022 19:07:33.210445,"(5.0, 7.0, 6.858333333333333)","(1.35, 1.53, 1.5163095238095239)","(6.5, 8.6, 8.967914438502675)","(26.0, 40.0, 38.0)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 97.5)","(26.0, 36.0, 32.285714285714285)"
07-12-2022 19:07:34.389827,"(5.0, 7.0, 6.852941176470588)","(1.35, 1.52, 1.5130985915492958)","(6.5, 9.0, 8.877611940298507)","(26.0, 40.0, 37.23076923076923)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 106.25)","(26.0, 34.0, 31.714285714285715)"
07-12-2022 19:07:35.606217,"(5.0, 7.0, 6.852173913043478)","(1.35, 1.52, 1.512037037037037)","(6.5, 9.0, 8.877611940298507)","(26.0, 40.0, 38.5)","(31.0, 65.0, 60.416666666666664)","(51.0, 110.0, 102.5)","(26.0, 34.0, 31.37142857142857)"
07-12-2022 19:07:36.813119,"(5.0, 7.0, 6.838709677419355)","(1.35, 1.52, 1.5095)","(6.5, 9.0, 8.877611940298507)","(26.0, 40.0, 38.5)","(31.0, 65.0, 60.416666666666664)","(51.0, 110.0, 105.38461538461539)","(26.0, 34.0, 31.142857142857142)"
07-12-2022 19:07:38.026749,"(5.0, 7.0, 6.8725)","(1.35, 1.51, 1.5095)","(6.5, 9.0, 8.91219512195122)","(26.0, 40.0, 38.36363636363637)","(31.0, 65.0, 60.416666666666664)","(51.0, 110.0, 101.81818181818181)","(26.0, 32.0, 31.0)"
07-12-2022 19:07:39.188638,"(5.0, 7.0, 6.86578947368421)","(1.35, 1.52, 1.5185330073349634)","(6.5, 9.0, 8.89090909090909)","(26.0, 40.0, 38.36363636363637)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 105.88235294117646)","(26.0, 32.0, 31.0)"
07-12-2022 19:07:40.291410,"(5.0, 7.0, 6.866666666666666)","(1.35, 1.52, 1.5183091787439613)","(6.5, 9.0, 8.89090909090909)","(26.0, 40.0, 38.36363636363637)","(31.0, 65.0, 60.416666666666664)","(51.0, 120.0, 101.42857142857143)","(26.0, 32.0, 30.571428571428573)"
07-12-2022 19:07:41.478246,"(5.0, 7.0, 6.8621621621621625)","(1.35, 1.52, 1.519048991354467)","(6.5, 9.0, 8.871428571428572)","(26.0, 40.0, 38.46153846153846)","(31.0, 65.0, 60.0)","(51.0, 110.0, 101.25)","(26.0, 32.0, 30.058823529411764)"
07-12-2022 19:07:42.663831,"(5.0, 7.0, 6.866666666666666)","(1.35, 1.52, 1.519126984126984)","(6.5, 9.0, 8.866666666666667)","(26.0, 40.0, 38.4)","(31.0, 65.0, 58.75)","(51.0, 110.0, 105.41666666666667)","(26.0, 32.0, 29.28)"
07-12-2022 19:07:43.774340,"(5.0, 7.0, 6.90188679245283)","(1.35, 1.52, 1.5190571428571429)","(6.5, 9.0, 8.866666666666667)","(26.0, 40.0, 38.4)","(31.0, 65.0, 58.75)","(51.0, 120.0, 115.83333333333334)","(26.0, 32.0, 29.075)"
07-12-2022 19:07:44.914291,"(5.0, 7.0, 6.908771929824561)","(1.35, 1.52, 1.5187261146496815)","(6.5, 9.0, 8.861538461538462)","(26.0, 40.0, 38.0)","(31.0, 60.0, 57.857142857142854)","(51.0, 120.0, 118.66666666666666)","(26.0, 32.0, 29.146341463414632)"
07-12-2022 19:07:46.070182,"(5.0, 7.0, 6.901639344262295)","(1.35, 1.52, 1.517517006802721)","(6.5, 9.0, 8.861538461538462)","(26.0, 40.0, 37.06666666666667)","(31.0, 60.0, 56.666666666666664)","(51.0, 120.0, 117.77777777777777)","(26.0, 32.0, 29.075)"
07-12-2022 19:07:47.245078,"(5.0, 7.0, 6.908771929824561)","(1.35, 1.52, 1.5185499058380414)","(6.5, 9.0, 8.89)","(26.0, 38.0, 37.81818181818182)","(31.0, 60.0, 56.666666666666664)","(51.0, 120.0, 117.77777777777777)","(26.0, 32.0, 29.075)"
07-12-2022 19:07:48.423381,"(5.0, 7.0, 6.908771929824561)","(1.35, 1.53, 1.5186778398510241)","(6.5, 9.0, 8.89)","(26.0, 38.0, 37.77777777777778)","(31.0, 60.0, 56.81818181818182)","(51.0, 120.0, 126.92307692307692)","(26.0, 32.0, 29.075)"
07-12-2022 19:07:49.586201,"(5.0, 7.0, 6.910344827586207)","(1.35, 1.53, 1.5186567164179106)","(6.5, 9.0, 8.88888888888889)","(26.0, 38.0, 37.77777777777778)","(31.0, 60.0, 56.81818181818182)","(51.0, 130.0, 125.0)","(26.0, 32.0, 29.075)"
07-12-2022 19:07:50.725419,"(5.0, 7.0, 6.910344827586207)","(1.35, 1.53, 1.5186567164179106)","(6.5, 9.0, 8.977777777777778)","(26.0, 38.0, 37.88235294117647)","(31.0, 60.0, 57.083333333333336)","(51.0, 130.0, 120.0)","(26.0, 32.0, 29.233333333333334)"
07-12-2022 19:07:51.804886,"(5.0, 7.0, 6.9361702127659575)","(1.35, 1.51, 1.5046402877697842)","(6.5, 9.0, 8.966666666666667)","(26.0, 40.0, 38.4)","(31.0, 60.0, 58.125)","(51.0, 130.0, 120.0)","(26.0, 32.0, 29.235955056179776)"
07-12-2022 19:07:53.024404,"(5.0, 7.0, 6.894117647058823)","(1.35, 1.51, 1.5040064102564104)","(6.5, 9.0, 9.044776119402984)","(26.0, 40.0, 37.6)","(31.0, 60.0, 57.5)","(51.0, 130.0, 125.0)","(26.0, 32.0, 29.79245283018868)"
07-12-2022 19:07:54.224687,"(5.0, 7.0, 6.898823529411764)","(1.35, 1.51, 1.505439024390244)","(6.5, 9.2, 9.051724137931034)","(26.0, 38.0, 39.166666666666664)","(31.0, 60.0, 58.57142857142857)","(51.0, 130.0, 122.0)","(26.0, 32.0, 29.46153846153846)"
07-12-2022 19:07:55.314692,"(5.0, 7.4, 7.225352112676057)","(1.35, 1.49, 1.4888418708240534)","(6.5, 9.2, 9.080555555555556)","(26.0, 40.0, 39.27272727272727)","(31.0, 60.0, 58.57142857142857)","(51.0, 130.0, 126.66666666666667)","(26.0, 32.0, 30.071428571428573)"
07-12-2022 19:07:56.428641,"(5.0, 7.4, 7.25)","(1.35, 1.5, 1.491061946902655)","(6.5, 9.2, 9.080555555555556)","(26.0, 40.0, 38.73684210526316)","(31.0, 60.0, 58.57142857142857)","(51.0, 130.0, 129.0)","(26.0, 32.0, 30.07843137254902)"
07-12-2022 19:07:57.624643,"(5.0, 7.4, 7.223255813953489)","(1.35, 1.49, 1.4895833333333333)","(6.5, 9.2, 9.116)","(26.0, 40.0, 38.717948717948715)","(31.0, 60.0, 62.05882352941177)","(51.0, 130.0, 129.0)","(26.0, 32.0, 30.07843137254902)"
07-12-2022 19:07:58.819889,"(5.0, 7.4, 7.217543859649123)","(1.35, 1.49, 1.4855421686746988)","(6.5, 9.2, 9.114285714285714)","(26.0, 40.0, 38.717948717948715)","(31.0, 65.0, 61.0)","(51.0, 130.0, 129.0)","(26.0, 32.0, 30.07843137254902)"
07-12-2022 19:07:59.995805,"(5.0, 7.4, 7.201904761904762)","(1.35, 1.5, 1.4857071960297767)","(6.5, 9.2, 9.14782608695652)","(26.0, 40.0, 38.717948717948715)","(31.0, 65.0, 61.0)","(51.0, 130.0, 128.75)","(26.0, 32.0, 30.07843137254902)"
07-12-2022 19:08:01.142316,"(5.0, 7.2, 7.114634146341464)","(1.35, 1.5, 1.489469835466179)","(6.5, 9.2, 9.266666666666666)","(26.0, 40.0, 38.717948717948715)","(31.0, 65.0, 61.42857142857143)","(51.0, 130.0, 128.75)","(26.0, 32.0, 30.08)"
07-12-2022 19:08:02.344986,"(5.0, 7.2, 7.104878048780488)","(1.35, 1.5, 1.490791788856305)","(6.5, 9.4, 9.276923076923076)","(26.0, 40.0, 40.02597402597402)","(31.0, 65.0, 61.42857142857143)","(51.0, 130.0, 128.75)","(26.0, 32.0, 30.08)"
07-12-2022 19:08:03.504855,"(5.0, 7.2, 7.078125)","(1.35, 1.5, 1.490791788856305)","(6.5, 9.4, 9.2)","(26.0, 42.0, 40.0377358490566)","(31.0, 65.0, 58.91304347826087)","(51.0, 130.0, 126.66666666666667)","(26.0, 32.0, 30.066666666666666)"
07-12-2022 19:08:04.744545,"(5.0, 7.2, 7.0928571428571425)","(1.35, 1.5, 1.5081291390728477)","(6.5, 9.2, 9.153846153846153)","(26.0, 42.0, 39.793103448275865)","(31.0, 65.0, 58.91304347826087)","(51.0, 130.0, 126.0)","(26.0, 32.0, 29.5)"
07-12-2022 19:08:05.964413,"(5.0, 7.2, 7.128571428571429)","(1.3, 1.51, 1.5081291390728477)","(6.5, 9.2, 9.153846153846153)","(26.0, 42.0, 39.733333333333334)","(31.0, 65.0, 58.91304347826087)","(61.0, 130.0, 128.0)","(26.0, 30.0, 29.377777777777776)"
07-12-2022 19:08:07.153002,"(5.0, 7.0, 6.992156862745098)","(1.3, 1.52, 1.5179071729957807)","(6.5, 9.2, 9.176923076923076)","(26.0, 42.0, 39.80952380952381)","(31.0, 65.0, 58.91304347826087)","(61.0, 130.0, 128.0)","(26.0, 30.0, 28.875)"
07-12-2022 19:08:08.349219,"(5.5, 7.2, 7.0830769230769235)","(1.3, 1.52, 1.513929961089494)","(7.0, 9.2, 9.176923076923076)","(26.0, 40.0, 39.80952380952381)","(31.0, 65.0, 58.91304347826087)","(61.0, 130.0, 128.0)","(21.0, 29.0, 28.568627450980394)"
07-12-2022 19:08:09.551234,"(5.5, 7.0, 6.963265306122449)","(1.3, 1.52, 1.5222424242424242)","(7.0, 9.2, 8.968421052631578)","(26.0, 40.0, 39.72093023255814)","(31.0, 65.0, 58.91304347826087)","(61.0, 130.0, 128.46153846153845)","(21.0, 29.0, 28.896551724137932)"
07-12-2022 19:08:11.087947,"(5.5, 7.0, 6.787234042553191)","(1.3, 1.53, 1.533898305084746)","(7.0, 9.0, 8.964705882352941)","(26.0, 40.0, 39.72093023255814)","(31.0, 65.0, 58.91304347826087)","(61.0, 130.0, 128.46153846153845)","(21.0, 29.0, 28.903225806451612)"
07-12-2022 19:08:12.521775,"(5.5, 6.8, 6.760919540229885)","(1.3, 1.54, 1.5299675324675326)","(7.0, 9.0, 8.975)","(26.0, 40.0, 39.794871794871796)","(31.0, 65.0, 58.0)","(61.0, 130.0, 128.46153846153845)","(21.0, 29.0, 29.076923076923077)"
07-12-2022 19:08:13.664985,"(5.5, 6.8, 6.760919540229885)","(1.3, 1.53, 1.532258064516129)","(7.0, 9.0, 9.093333333333334)","(26.0, 40.0, 39.94444444444444)","(31.0, 65.0, 58.0)","(61.0, 130.0, 127.5)","(21.0, 30.0, 28.464285714285715)"
07-12-2022 19:08:14.793868,"(5.5, 6.8, 6.75625)","(1.3, 1.54, 1.5361290322580645)","(7.0, 9.2, 9.093333333333334)","(26.0, 40.0, 39.94444444444444)","(31.0, 65.0, 58.0)","(61.0, 130.0, 127.5)","(21.0, 29.0, 28.464285714285715)"
07-12-2022 19:08:16.011911,"(5.5, 6.8, 6.730769230769231)","(1.3, 1.54, 1.5345038167938931)","(7.0, 9.2, 9.07027027027027)","(26.0, 40.0, 39.94444444444444)","(31.0, 65.0, 58.0)","(61.0, 130.0, 127.5)","(21.0, 29.0, 28.482758620689655)"
07-12-2022 19:08:17.215867,"(5.5, 6.8, 6.730769230769231)","(1.3, 1.54, 1.5345038167938931)","(7.0, 9.2, 9.07027027027027)","(26.0, 40.0, 39.94444444444444)","(31.0, 65.0, 58.0)","(61.0, 130.0, 127.5)","(21.0, 29.0, 28.482758620689655)"
07-12-2022 19:08:18.363407,"(5.5, 6.8, 6.72)","(1.3, 1.54, 1.5341538461538462)","(7.0, 9.2, 9.04390243902439)","(26.0, 40.0, 39.94444444444444)","(31.0, 65.0, 58.0)","(61.0, 130.0, 121.66666666666667)","(21.0, 29.0, 28.482758620689655)"
07-12-2022 19:08:19.695692,"(5.5, 6.6, 6.571428571428571)","(1.3, 1.55, 1.5436129032258066)","(7.0, 9.2, 9.04390243902439)","(26.0, 42.0, 39.25217391304348)","(31.0, 65.0, 56.61764705882353)","(61.0, 130.0, 119.33333333333333)","(21.0, 29.0, 28.848484848484848)"
07-12-2022 19:08:20.925357,"(5.5, 6.6, 6.583606557377049)","(1.3, 1.55, 1.5476168224299065)","(7.0, 9.2, 8.947826086956521)","(26.0, 42.0, 39.357142857142854)","(31.0, 65.0, 56.61764705882353)","(61.0, 130.0, 119.33333333333333)","(21.0, 29.0, 29.333333333333332)"
07-12-2022 19:08:22.148072,"(5.5, 6.8, 6.608130081300813)","(1.3, 1.55, 1.5476168224299065)","(7.0, 9.0, 8.844444444444445)","(26.0, 42.0, 39.2962962962963)","(31.0, 65.0, 56.73913043478261)","(61.0, 130.0, 119.33333333333333)","(21.0, 30.0, 29.333333333333332)"
07-12-2022 19:08:23.583908,"(5.5, 6.8, 6.608130081300813)","(1.3, 1.55, 1.5533606557377049)","(7.0, 9.0, 8.728)","(26.0, 42.0, 39.1588785046729)","(31.0, 65.0, 56.73913043478261)","(61.0, 130.0, 119.33333333333333)","(21.0, 30.0, 29.448275862068964)"
07-12-2022 19:08:24.944574,"(5.5, 6.6, 6.539325842696629)","(1.3, 1.57, 1.5754285714285714)","(7.0, 8.8, 8.466666666666667)","(26.0, 42.0, 39.132075471698116)","(31.0, 65.0, 58.0)","(61.0, 130.0, 115.45454545454545)","(21.0, 30.0, 29.2)"
07-12-2022 19:08:26.269610,"(5.5, 6.4, 6.353448275862069)","(1.3, 1.58, 1.574935064935065)","(7.0, 8.6, 8.411764705882353)","(26.0, 42.0, 39.132075471698116)","(31.0, 60.0, 57.5)","(61.0, 130.0, 115.45454545454545)","(21.0, 30.0, 29.235294117647058)"
07-12-2022 19:08:27.426309,"(5.5, 6.4, 6.331818181818182)","(1.3, 1.59, 1.587286432160804)","(7.0, 8.6, 8.377235772357723)","(26.0, 42.0, 39.67741935483871)","(31.0, 60.0, 56.25)","(61.0, 130.0, 114.0)","(21.0, 30.0, 29.185185185185183)"
07-12-2022 19:08:28.633545,"(5.5, 6.4, 6.294736842105263)","(1.3, 1.61, 1.5885840707964602)","(7.0, 8.4, 8.135483870967741)","(26.0, 40.0, 39.51724137931034)","(31.0, 60.0, 53.84615384615385)","(61.0, 130.0, 114.0)","(21.0, 30.0, 28.470588235294116)"
07-12-2022 19:08:29.815546,"(5.5, 6.2, 6.183177570093458)","(1.3, 1.6, 1.5923893805309735)","(7.0, 8.2, 8.181132075471698)","(26.0, 40.0, 39.925925925925924)","(31.0, 55.0, 52.083333333333336)","(61.0, 130.0, 114.0)","(21.0, 30.0, 28.470588235294116)"
07-12-2022 19:08:30.947776,"(5.5, 6.4, 6.294573643410853)","(1.3, 1.6, 1.5920454545454545)","(7.0, 8.4, 8.142857142857142)","(26.0, 40.0, 39.925925925925924)","(31.0, 55.0, 58.0)","(61.0, 130.0, 114.0)","(21.0, 30.0, 28.42105263157895)"
07-12-2022 19:08:32.071687,"(5.5, 6.4, 6.294573643410853)","(1.3, 1.6, 1.59)","(7.0, 8.2, 7.976744186046512)","(26.0, 40.0, 39.9)","(31.0, 60.0, 55.714285714285715)","(61.0, 130.0, 114.0)","(21.0, 30.0, 28.42105263157895)"
07-12-2022 19:08:33.231252,"(5.5, 6.4, 6.234567901234568)","(1.3, 1.62, 1.6177981651376148)","(7.0, 8.0, 7.990909090909091)","(26.0, 40.0, 37.42857142857143)","(31.0, 60.0, 56.25)","(61.0, 130.0, 112.22222222222223)","(21.0, 30.0, 28.058823529411764)"
07-12-2022 19:08:34.333996,"(5.5, 6.2, 6.1441441441441444)","(1.3, 1.62, 1.6188990825688074)","(7.0, 8.0, 8.0625)","(26.0, 38.0, 34.935483870967744)","(31.0, 65.0, 56.111111111111114)","(61.0, 120.0, 112.22222222222223)","(21.0, 29.0, 27.31578947368421)"
07-12-2022 19:08:35.511444,"(5.5, 6.2, 6.12987012987013)","(1.3, 1.63, 1.6205882352941177)","(7.0, 8.2, 8.19047619047619)","(26.0, 36.0, 35.6551724137931)","(31.0, 65.0, 57.5)","(61.0, 120.0, 128.04347826086956)","(21.0, 29.0, 27.88888888888889)"
07-12-2022 19:08:36.738161,"(5.5, 6.2, 6.11)","(1.3, 1.63, 1.6205882352941177)","(7.0, 8.2, 8.102222222222222)","(26.0, 36.0, 36.64)","(31.0, 60.0, 56.42857142857143)","(61.0, 130.0, 118.7037037037037)","(21.0, 28.0, 28.5)"
07-12-2022 19:08:37.898037,"(5.0, 6.2, 6.066666666666666)","(1.35, 1.62, 1.613225806451613)","(6.5, 8.2, 8.102222222222222)","(26.0, 38.0, 36.64)","(31.0, 60.0, 56.0)","(61.0, 120.0, 118.75)","(21.0, 29.0, 26.363636363636363)"
07-12-2022 19:08:38.975418,"(5.0, 6.2, 6.066666666666666)","(1.35, 1.62, 1.6153333333333335)","(6.5, 8.2, 8.102222222222222)","(26.0, 38.0, 36.64)","(31.0, 60.0, 56.666666666666664)","(61.0, 120.0, 116.875)","(21.0, 27.0, 27.142857142857142)"
07-12-2022 19:08:40.154420,"(5.0, 6.2, 6.064705882352941)","(1.35, 1.62, 1.6193181818181819)","(6.5, 8.2, 7.9375)","(26.0, 38.0, 35.904761904761905)","(31.0, 60.0, 55.0)","(61.0, 120.0, 123.0)","(21.0, 29.0, 27.666666666666668)"
07-12-2022 19:08:41.343447,"(5.0, 6.0, 5.927710843373494)","(1.35, 1.65, 1.6382142857142856)","(6.5, 8.0, 7.836363636363636)","(26.0, 36.0, 36.256410256410255)","(31.0, 60.0, 57.1764705882353)","(61.0, 130.0, 120.0)","(21.0, 28.0, 27.428571428571427)"
07-12-2022 19:08:42.402011,"(5.0, 6.2, 6.152380952380953)","(1.35, 1.65, 1.635)","(6.5, 8.2, 7.836363636363636)","(26.0, 38.0, 36.256410256410255)","(31.0, 60.0, 57.1764705882353)","(61.0, 140.0, 120.0)","(21.0, 28.0, 27.428571428571427)"
07-12-2022 19:08:43.613799,"(5.0, 6.4, 5.835714285714286)","(1.35, 1.65, 9998.5)","(6.5, 8.2, 9998.5)","(26.0, 38.0, 9998.5)","(31.0, 60.0, 9998.5)","(61.0, 140.0, 9998.5)","(21.0, 28.0, 9998.5)"
07-12-2022 19:08:44.588888,"(5.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
07-12-2022 19:08:45.678249,"(5.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
07-12-2022 19:08:46.751839,"(5.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
07-12-2022 19:08:47.821184,"(5.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
07-12-2022 19:08:48.881644,"(5.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
