,Dimora Cruz,Believing,Lamonica,Keep It Black,Four Barrels,Rothwell Rose,Go Seek Kotoni
07-01-2023 18:54:24.265843,"(8.0, 13.5, 13.115384615384615)","(21.0, 50.0, 48.0)","(1.75, 1.95, 1.9483471074380165)","(6.0, 7.0, 6.850980392156862)","(41.0, 65.0, 62.1875)","(6.5, 11.5, 11.457446808510639)","(6.0, 8.2, 7.72)"
07-01-2023 18:54:25.357532,"(8.0, 13.5, 13.115384615384615)","(21.0, 55.0, 47.65217391304348)","(1.75, 1.95, 1.9486666666666665)","(6.0, 7.0, 6.844897959183673)","(41.0, 65.0, 62.1875)","(6.5, 11.5, 11.457446808510639)","(6.0, 8.2, 7.88)"
07-01-2023 18:54:26.501112,"(8.0, 13.5, 13.115384615384615)","(21.0, 55.0, 49.0)","(1.75, 1.95, 1.9486666666666665)","(6.0, 7.0, 6.837931034482758)","(41.0, 65.0, 59.705882352941174)","(6.5, 11.5, 11.457446808510639)","(6.0, 8.2, 7.846511627906977)"
07-01-2023 18:54:27.568175,"(8.0, 13.5, 13.115384615384615)","(21.0, 55.0, 44.84615384615385)","(1.75, 1.95, 1.9486666666666665)","(6.0, 7.0, 6.837931034482758)","(41.0, 65.0, 61.0)","(6.5, 11.5, 11.457446808510639)","(6.0, 8.2, 7.914285714285715)"
07-01-2023 18:54:28.632350,"(8.0, 13.5, 13.115384615384615)","(21.0, 55.0, 44.84615384615385)","(1.75, 1.95, 1.9486666666666665)","(6.0, 7.0, 6.837931034482758)","(41.0, 65.0, 61.0)","(6.5, 11.5, 11.457446808510639)","(6.0, 8.0, 7.745454545454545)"
07-01-2023 18:54:29.656051,"(8.0, 13.5, 13.115384615384615)","(21.0, 55.0, 44.84615384615385)","(1.75, 1.95, 1.9486666666666665)","(6.0, 7.0, 6.837931034482758)","(41.0, 65.0, 61.0)","(6.5, 11.5, 11.457446808510639)","(6.0, 8.0, 7.778947368421052)"
07-01-2023 18:54:30.697670,"(8.0, 13.5, 13.115384615384615)","(21.0, 55.0, 45.57142857142857)","(1.75, 1.95, 1.93)","(6.0, 7.0, 6.837931034482758)","(41.0, 65.0, 61.0)","(6.5, 11.5, 11.470588235294118)","(6.0, 8.0, 7.778947368421052)"
07-01-2023 18:54:31.733353,"(8.0, 13.5, 13.115384615384615)","(21.0, 55.0, 45.57142857142857)","(1.75, 1.95, 1.935)","(6.0, 7.0, 6.837931034482758)","(41.0, 65.0, 61.0)","(6.5, 11.5, 11.872727272727273)","(6.0, 8.0, 7.778947368421052)"
07-01-2023 18:54:32.854007,"(8.0, 13.5, 13.115384615384615)","(21.0, 55.0, 44.857142857142854)","(1.75, 1.95, 1.9133333333333333)","(6.0, 7.0, 6.837931034482758)","(41.0, 65.0, 57.333333333333336)","(6.5, 12.0, 11.541666666666666)","(6.0, 8.0, 7.778947368421052)"
07-01-2023 18:54:33.972715,"(8.0, 13.5, 13.115384615384615)","(21.0, 50.0, 44.857142857142854)","(1.75, 1.94, 1.9249999999999998)","(6.0, 7.0, 7.2)","(41.0, 60.0, 58.46153846153846)","(6.5, 12.0, 9.801360544217689)","(6.0, 8.0, 8.133333333333333)"
07-01-2023 18:54:35.024017,"(8.0, 11.0, 10.519305019305019)","(21.0, 50.0, 44.92307692307692)","(1.75, 1.99, 1.9887878787878788)","(6.0, 7.4, 7.16)","(41.0, 60.0, 56.666666666666664)","(6.5, 10.0, 9.808219178082192)","(6.0, 8.8, 8.054545454545455)"
07-01-2023 18:54:36.037839,"(8.0, 10.5, 9.7)","(21.0, 50.0, 45.285714285714285)","(1.75, 2.0, 1.9738372093023255)","(6.0, 7.4, 7.285714285714286)","(41.0, 60.0, 56.666666666666664)","(6.5, 10.0, 9.801562500000001)","(6.0, 8.6, 8.15)"
07-01-2023 18:54:37.171312,"(8.0, 10.5, 9.9375)","(21.0, 50.0, 45.38461538461539)","(1.75, 1.99, 2.011111111111111)","(6.0, 7.4, 7.133333333333334)","(41.0, 60.0, 61.666666666666664)","(6.5, 10.0, 9.607079646017699)","(6.0, 8.6, 8.24)"
07-01-2023 18:54:38.331715,"(8.0, 11.0, 9.674242424242424)","(21.0, 65.0, 47.72727272727273)","(1.75, 2.04, 2.0136)","(6.0, 7.4, 6.787096774193548)","(41.0, 75.0, 57.72727272727273)","(6.5, 10.0, 9.355555555555556)","(6.0, 8.6, 8.209999999999999)"
07-01-2023 18:54:39.389478,"(8.0, 10.5, 10.01)","(21.0, 60.0, 55.333333333333336)","(1.75, 2.04, 2.0248275862068965)","(6.0, 7.2, 6.787096774193548)","(41.0, 75.0, 57.72727272727273)","(6.5, 9.4, 9.5)","(6.0, 8.6, 8.104347826086956)"
07-01-2023 18:54:40.372901,"(8.0, 10.5, 10.023809523809524)","(21.0, 60.0, 55.333333333333336)","(1.75, 2.04, 2.0225)","(6.0, 7.0, 6.878260869565217)","(41.0, 75.0, 57.72727272727273)","(6.5, 9.6, 9.5)","(6.0, 8.6, 8.104347826086956)"
07-01-2023 18:54:41.460673,"(8.0, 10.5, 10.023809523809524)","(21.0, 55.0, 48.0)","(1.75, 2.04, 2.023076923076923)","(6.0, 7.2, 7.128)","(41.0, 70.0, 67.0)","(6.5, 9.8, 9.700000000000001)","(6.0, 8.6, 8.104347826086956)"
07-01-2023 18:54:42.620133,"(8.0, 10.5, 10.155172413793103)","(21.0, 55.0, 47.38461538461539)","(1.75, 2.08, 2.0676470588235296)","(6.0, 7.2, 6.857142857142857)","(41.0, 70.0, 60.0)","(6.5, 10.0, 9.72)","(6.0, 8.6, 8.096)"
07-01-2023 18:54:43.689105,"(7.5, 10.5, 10.155172413793103)","(21.0, 55.0, 46.357142857142854)","(1.75, 2.06, 2.047)","(6.0, 7.2, 7.08235294117647)","(41.0, 70.0, 63.57142857142857)","(6.5, 9.6, 9.714285714285715)","(6.5, 8.6, 8.12)"
07-01-2023 18:54:44.925999,"(7.5, 10.5, 10.083333333333334)","(21.0, 55.0, 46.75)","(1.75, 2.02, 2.006666666666667)","(6.0, 7.4, 7.08235294117647)","(41.0, 70.0, 63.57142857142857)","(6.5, 9.8, 9.714285714285715)","(6.5, 8.6, 8.12)"
07-01-2023 18:54:46.151605,"(7.5, 10.5, 10.155172413793103)","(21.0, 55.0, 49.4)","(1.75, 2.02, 2.002222222222222)","(6.0, 7.4, 7.243478260869566)","(41.0, 70.0, 60.625)","(6.5, 9.8, 9.714285714285715)","(6.5, 8.6, 8.12)"
07-01-2023 18:54:47.317105,"(7.5, 10.5, 10.023809523809524)","(21.0, 55.0, 47.63636363636363)","(1.75, 2.02, 2.0029787234042553)","(6.0, 7.4, 7.2)","(41.0, 70.0, 64.23076923076923)","(6.5, 9.8, 9.714285714285715)","(6.5, 8.6, 8.12)"
07-01-2023 18:54:48.497727,"(7.5, 10.5, 10.023809523809524)","(21.0, 55.0, 49.0)","(1.75, 2.02, 2.000952380952381)","(6.0, 7.4, 7.2)","(41.0, 70.0, 60.625)","(6.5, 9.8, 9.74)","(6.5, 8.6, 8.12)"
07-01-2023 18:54:49.752286,"(7.5, 10.5, 10.023809523809524)","(21.0, 55.0, 49.0)","(1.75, 2.02, 2.0109090909090908)","(6.0, 7.4, 7.2)","(41.0, 70.0, 60.625)","(6.5, 9.8, 9.76842105263158)","(6.5, 8.6, 8.12)"
07-01-2023 18:54:50.985461,"(7.5, 10.5, 10.023809523809524)","(21.0, 55.0, 46.75)","(1.75, 2.06, 2.028235294117647)","(6.0, 7.4, 7.0285714285714285)","(41.0, 70.0, 64.23076923076923)","(6.5, 9.8, 9.74)","(6.5, 8.6, 8.32)"
07-01-2023 18:54:52.002926,"(7.5, 11.0, 10.868421052631579)","(21.0, 55.0, 46.75)","(1.75, 2.04, 2.0433333333333334)","(6.0, 7.4, 7.142857142857143)","(41.0, 70.0, 56.30434782608695)","(6.5, 9.8, 9.695238095238095)","(6.5, 8.4, 8.3)"
07-01-2023 18:54:53.149137,"(7.5, 11.0, 10.75)","(21.0, 55.0, 48.714285714285715)","(1.75, 2.08, 2.058823529411765)","(6.0, 7.2, 7.140000000000001)","(41.0, 70.0, 56.30434782608695)","(6.5, 10.0, 8.812087912087913)","(6.5, 8.4, 8.177777777777777)"
07-01-2023 18:54:54.342764,"(8.0, 10.5, 9.482608695652173)","(21.0, 55.0, 46.75)","(1.75, 2.08, 2.078666666666667)","(6.0, 7.2, 7.12)","(41.0, 70.0, 58.75)","(6.5, 9.0, 8.803351955307264)","(6.5, 8.4, 8.070588235294117)"
07-01-2023 18:54:55.429122,"(8.0, 10.5, 9.763636363636364)","(21.0, 55.0, 46.75)","(1.75, 2.08, 2.078666666666667)","(6.0, 7.2, 7.211764705882353)","(41.0, 70.0, 56.30434782608695)","(6.5, 9.0, 8.95)","(6.5, 8.4, 8.022222222222222)"
07-01-2023 18:54:56.532782,"(8.5, 10.5, 9.620000000000001)","(21.0, 55.0, 48.714285714285715)","(1.75, 2.1, 2.0848275862068966)","(6.0, 7.4, 7.243478260869566)","(41.0, 70.0, 56.875)","(6.5, 9.0, 8.85)","(6.5, 8.4, 7.947368421052631)"
07-01-2023 18:54:57.585003,"(8.5, 10.0, 9.6)","(21.0, 55.0, 49.0)","(1.75, 2.1, 2.0848275862068966)","(6.0, 7.4, 7.243478260869566)","(41.0, 70.0, 59.13793103448276)","(6.5, 9.0, 8.911111111111111)","(6.5, 8.2, 7.947368421052631)"
07-01-2023 18:54:58.660594,"(8.5, 9.8, 9.68)","(21.0, 48.0, 46.0)","(1.75, 2.1, 2.0862857142857143)","(6.0, 7.4, 7.2615384615384615)","(41.0, 70.0, 56.875)","(6.5, 9.0, 8.786666666666667)","(6.5, 8.2, 7.947368421052631)"
07-01-2023 18:54:59.772130,"(8.5, 9.8, 9.542857142857143)","(21.0, 48.0, 47.0)","(1.75, 2.1, 2.0808333333333335)","(6.0, 7.4, 7.322580645161291)","(41.0, 70.0, 56.875)","(6.5, 8.8, 8.9)","(6.5, 8.2, 7.947368421052631)"
07-01-2023 18:55:00.927923,"(8.5, 9.6, 9.493333333333332)","(21.0, 48.0, 46.0)","(1.75, 2.1, 2.0808333333333335)","(6.0, 7.4, 7.322580645161291)","(41.0, 70.0, 59.13793103448276)","(6.5, 9.0, 8.788235294117648)","(6.5, 8.2, 7.96969696969697)"
07-01-2023 18:55:02.108318,"(8.5, 9.4, 9.38888888888889)","(21.0, 48.0, 46.0)","(1.75, 2.08, 2.076923076923077)","(6.0, 7.4, 7.256)","(41.0, 70.0, 56.875)","(6.5, 8.8, 8.661538461538461)","(6.5, 8.2, 7.986666666666666)"
07-01-2023 18:55:03.096172,"(8.5, 9.6, 9.542857142857143)","(21.0, 50.0, 47.27272727272727)","(1.75, 2.08, 2.078181818181818)","(6.0, 7.4, 7.256)","(41.0, 70.0, 56.875)","(6.5, 9.0, 8.661538461538461)","(6.5, 8.2, 7.986666666666666)"
07-01-2023 18:55:04.137316,"(8.5, 9.6, 9.584)","(21.0, 50.0, 47.27272727272727)","(1.75, 2.08, 2.0641176470588234)","(6.0, 7.4, 7.339130434782609)","(41.0, 70.0, 58.75)","(6.5, 9.0, 8.503448275862068)","(6.5, 8.4, 8.15)"
07-01-2023 18:55:05.286458,"(8.5, 9.6, 9.578947368421053)","(21.0, 50.0, 45.714285714285715)","(1.75, 2.08, 2.0641176470588234)","(6.0, 7.4, 7.339130434782609)","(41.0, 70.0, 58.75)","(6.5, 9.0, 8.654054054054054)","(6.5, 8.4, 8.22857142857143)"
07-01-2023 18:55:06.371927,"(8.5, 9.6, 9.576470588235294)","(21.0, 50.0, 45.714285714285715)","(1.75, 2.08, 2.069259259259259)","(6.0, 7.4, 7.364705882352942)","(41.0, 70.0, 58.75)","(6.5, 9.0, 8.386666666666667)","(6.5, 8.4, 8.237037037037037)"
07-01-2023 18:55:07.383123,"(8.5, 9.6, 9.582608695652173)","(21.0, 48.0, 47.0)","(1.75, 2.08, 2.069259259259259)","(6.0, 7.4, 7.364705882352942)","(41.0, 70.0, 58.888888888888886)","(6.5, 8.4, 8.5)","(6.5, 8.4, 8.188235294117646)"
07-01-2023 18:55:08.479714,"(8.5, 9.6, 9.581818181818182)","(21.0, 48.0, 47.2)","(1.75, 2.08, 2.0719298245614035)","(6.0, 7.4, 7.352941176470589)","(41.0, 70.0, 56.578947368421055)","(6.5, 8.6, 8.373076923076923)","(6.5, 8.4, 8.188235294117646)"
07-01-2023 18:55:09.567610,"(8.5, 9.8, 9.5625)","(21.0, 50.0, 46.0)","(1.75, 2.08, 2.0739622641509436)","(6.0, 7.4, 7.352941176470589)","(41.0, 70.0, 80.54054054054055)","(6.5, 8.4, 8.194117647058823)","(6.5, 8.4, 8.2)"
07-01-2023 18:55:10.664791,"(8.5, 9.8, 9.605128205128207)","(21.0, 50.0, 46.0)","(1.75, 2.08, 2.075416666666667)","(6.0, 7.4, 7.352941176470589)","(41.0, 90.0, 65.0)","(6.5, 8.2, 8.066666666666666)","(6.5, 8.4, 8.172972972972973)"
07-01-2023 18:55:11.793183,"(8.5, 9.8, 9.744827586206897)","(21.0, 50.0, 46.25)","(1.75, 2.08, 2.092820512820513)","(6.0, 7.4, 7.122105263157895)","(41.0, 90.0, 63.333333333333336)","(6.5, 8.4, 7.819999999999999)","(6.5, 8.4, 8.237037037037037)"
07-01-2023 18:55:12.908800,"(8.5, 9.8, 9.784)","(21.0, 50.0, 46.666666666666664)","(1.75, 2.1, 2.08969696969697)","(6.0, 7.4, 7.122105263157895)","(41.0, 90.0, 63.333333333333336)","(6.5, 8.2, 7.967567567567568)","(6.5, 8.4, 8.237037037037037)"
07-01-2023 18:55:14.013943,"(8.5, 9.8, 9.780952380952382)","(21.0, 48.0, 46.0)","(1.75, 2.1, 2.08969696969697)","(6.0, 7.4, 7.142222222222222)","(41.0, 90.0, 81.72413793103448)","(6.5, 8.0, 7.9)","(6.5, 8.4, 8.237037037037037)"
07-01-2023 18:55:15.078044,"(8.5, 9.8, 9.778947368421054)","(21.0, 48.0, 47.5)","(1.75, 2.1, 2.091707317073171)","(6.0, 7.4, 7.328205128205129)","(41.0, 90.0, 85.0)","(6.5, 8.0, 7.9)","(6.5, 8.4, 8.175)"
07-01-2023 18:55:16.198575,"(8.5, 9.8, 9.748387096774195)","(21.0, 48.0, 47.5)","(1.75, 2.1, 2.091707317073171)","(6.0, 7.4, 7.355555555555556)","(41.0, 90.0, 85.0)","(6.5, 8.0, 7.907692307692308)","(6.5, 8.4, 8.175)"
07-01-2023 18:55:17.423224,"(8.5, 9.8, 9.785714285714286)","(21.0, 50.0, 46.470588235294116)","(1.75, 2.1, 2.086923076923077)","(6.0, 7.4, 7.363636363636364)","(41.0, 90.0, 86.15384615384616)","(6.5, 8.0, 7.907692307692308)","(6.5, 8.4, 8.123809523809523)"
07-01-2023 18:55:18.521709,"(8.5, 9.8, 9.781818181818183)","(21.0, 50.0, 47.23076923076923)","(1.75, 2.1, 2.1129411764705885)","(6.0, 7.4, 7.4)","(41.0, 90.0, 86.15384615384616)","(6.5, 8.0, 7.911111111111111)","(6.5, 8.4, 8.053333333333333)"
07-01-2023 18:55:19.540680,"(8.5, 9.6, 9.578947368421053)","(21.0, 50.0, 49.2)","(1.75, 2.12, 2.1129411764705885)","(6.0, 7.6, 7.4)","(41.0, 90.0, 85.625)","(6.5, 8.0, 7.859999999999999)","(6.5, 8.2, 8.053333333333333)"
07-01-2023 18:55:20.648990,"(8.5, 9.6, 9.58)","(21.0, 55.0, 51.4)","(1.75, 2.12, 2.1124475524475526)","(6.0, 7.6, 7.371428571428571)","(41.0, 90.0, 85.625)","(6.5, 8.0, 7.866666666666666)","(6.5, 8.2, 8.053333333333333)"
07-01-2023 18:55:21.810472,"(8.5, 9.6, 9.563636363636363)","(21.0, 55.0, 49.9375)","(1.75, 2.12, 2.1131428571428574)","(6.0, 7.6, 7.356521739130435)","(41.0, 90.0, 85.625)","(6.5, 8.0, 7.843478260869565)","(6.5, 8.2, 8.038095238095238)"
07-01-2023 18:55:22.898501,"(8.5, 9.6, 9.59)","(21.0, 55.0, 52.42857142857143)","(1.75, 2.12, 2.0993333333333335)","(6.0, 7.6, 7.356521739130435)","(41.0, 90.0, 86.36363636363636)","(6.5, 8.0, 7.818867924528302)","(6.5, 8.2, 8.038095238095238)"
07-01-2023 18:55:24.071982,"(8.5, 9.6, 9.586666666666666)","(21.0, 55.0, 50.23529411764706)","(1.75, 2.1, 2.1131428571428574)","(6.0, 7.6, 7.356521739130435)","(41.0, 90.0, 77.5)","(6.5, 8.0, 7.818867924528302)","(6.5, 8.2, 8.038095238095238)"
07-01-2023 18:55:25.159491,"(8.5, 9.6, 9.59)","(21.0, 55.0, 50.73684210526316)","(1.75, 2.12, 2.1131428571428574)","(6.0, 7.6, 7.341935483870968)","(41.0, 90.0, 77.5)","(6.5, 8.0, 7.841666666666667)","(6.5, 8.2, 8.053333333333333)"
07-01-2023 18:55:26.403105,"(8.5, 9.6, 9.527272727272727)","(21.0, 60.0, 49.96)","(1.75, 2.12, 2.1332558139534883)","(6.0, 7.6, 7.325714285714286)","(41.0, 90.0, 77.5)","(6.5, 8.0, 7.897435897435898)","(6.5, 8.2, 8.042857142857143)"
07-01-2023 18:55:27.441658,"(8.5, 9.4, 9.391304347826088)","(21.0, 55.0, 48.46666666666667)","(1.75, 2.14, 2.132873563218391)","(6.0, 7.6, 7.54074074074074)","(41.0, 90.0, 77.72727272727273)","(6.0, 8.0, 7.852173913043478)","(6.5, 8.2, 7.994285714285714)"
07-01-2023 18:55:28.728129,"(7.5, 9.4, 9.388235294117647)","(21.0, 55.0, 49.0)","(1.75, 2.14, 2.132619047619048)","(6.0, 7.6, 7.54074074074074)","(41.0, 90.0, 80.625)","(6.0, 8.0, 7.844897959183673)","(6.5, 8.2, 7.965853658536585)"
07-01-2023 18:55:30.074445,"(7.5, 9.2, 9.174999999999999)","(21.0, 55.0, 48.93333333333333)","(1.75, 2.14, 2.1370666666666667)","(6.0, 7.6, 7.4)","(41.0, 90.0, 80.625)","(6.0, 8.0, 7.48125)","(6.5, 8.2, 8.0)"
07-01-2023 18:55:31.298069,"(7.5, 9.6, 9.428571428571429)","(26.0, 55.0, 48.93333333333333)","(1.8, 2.14, 2.1370666666666667)","(6.0, 7.6, 7.4)","(41.0, 90.0, 80.625)","(6.0, 7.8, 7.529032258064516)","(6.5, 8.2, 7.890909090909091)"
07-01-2023 18:55:32.643012,"(7.5, 9.4, 9.296296296296296)","(26.0, 55.0, 48.0)","(1.8, 2.16, 2.1658823529411766)","(6.0, 7.4, 7.366666666666667)","(41.0, 90.0, 86.25)","(6.0, 7.8, 7.457142857142857)","(6.5, 8.0, 7.890909090909091)"
07-01-2023 18:55:33.747599,"(7.5, 9.4, 9.333333333333334)","(26.0, 55.0, 48.7)","(1.8, 2.18, 2.160540540540541)","(6.0, 7.4, 7.385714285714286)","(41.0, 90.0, 82.5)","(6.0, 7.8, 7.514285714285714)","(6.5, 8.0, 7.896)"
07-01-2023 18:55:34.820912,"(7.5, 9.2, 9.163636363636362)","(26.0, 55.0, 48.7)","(1.8, 2.18, 2.160540540540541)","(6.0, 7.4, 7.385714285714286)","(41.0, 90.0, 80.625)","(6.0, 7.8, 7.484848484848485)","(6.5, 8.0, 7.864285714285714)"
07-01-2023 18:55:35.947681,"(7.5, 9.4, 9.327272727272728)","(26.0, 55.0, 49.75)","(1.8, 2.18, 2.170434782608696)","(6.0, 7.4, 7.380000000000001)","(41.0, 90.0, 81.0)","(6.0, 7.8, 7.445454545454545)","(6.5, 8.0, 7.856603773584905)"
07-01-2023 18:55:37.156044,"(7.5, 9.4, 9.293333333333333)","(26.0, 55.0, 48.7)","(1.8, 2.18, 2.170434782608696)","(6.0, 7.4, 7.380000000000001)","(41.0, 90.0, 81.0)","(6.0, 7.8, 7.460869565217392)","(6.5, 8.0, 7.856603773584905)"
07-01-2023 18:55:38.284143,"(7.5, 9.4, 9.293333333333333)","(26.0, 55.0, 48.7)","(1.8, 2.18, 2.157916666666667)","(6.0, 7.4, 7.0017543859649125)","(41.0, 90.0, 80.625)","(6.0, 7.8, 7.5)","(6.5, 8.0, 7.813496932515338)"
07-01-2023 18:55:39.419267,"(7.5, 9.4, 9.266666666666666)","(26.0, 55.0, 48.46666666666667)","(1.8, 2.16, 2.1751724137931037)","(6.0, 7.2, 6.9502762430939224)","(41.0, 90.0, 80.625)","(6.0, 7.8, 7.562162162162163)","(6.5, 8.0, 7.776744186046511)"
07-01-2023 18:55:40.596678,"(7.5, 9.6, 9.549999999999999)","(26.0, 55.0, 50.333333333333336)","(1.8, 2.18, 2.1790000000000003)","(6.0, 7.2, 6.934857142857143)","(41.0, 90.0, 80.625)","(6.0, 7.8, 7.466666666666667)","(6.5, 8.0, 7.76875)"
07-01-2023 18:55:41.841207,"(7.5, 9.6, 9.555555555555555)","(26.0, 55.0, 49.75)","(1.8, 2.18, 2.172)","(6.0, 7.2, 6.859259259259259)","(41.0, 90.0, 80.625)","(6.0, 7.8, 7.555555555555555)","(6.5, 7.8, 7.7379310344827585)"
07-01-2023 18:55:42.885875,"(7.5, 9.6, 9.553846153846154)","(26.0, 55.0, 48.25)","(1.8, 2.2, 2.177777777777778)","(6.0, 7.2, 6.781818181818181)","(41.0, 90.0, 80.29411764705883)","(6.0, 7.8, 7.5473684210526315)","(6.5, 7.8, 7.76)"
07-01-2023 18:55:43.865511,"(7.5, 9.6, 9.581818181818182)","(26.0, 50.0, 49.5609756097561)","(1.8, 2.2, 2.178571428571429)","(6.0, 7.0, 6.781818181818181)","(41.0, 90.0, 80.29411764705883)","(6.0, 7.8, 7.5760000000000005)","(6.5, 7.8, 7.84)"
07-01-2023 18:55:44.900251,"(7.5, 9.8, 9.654545454545454)","(26.0, 55.0, 48.25)","(1.8, 2.18, 2.1729411764705886)","(6.0, 7.0, 6.755223880597015)","(41.0, 90.0, 80.83333333333333)","(6.0, 7.8, 7.5760000000000005)","(6.5, 8.0, 7.811764705882353)"
07-01-2023 18:55:45.987039,"(7.5, 9.8, 9.725)","(26.0, 55.0, 49.75)","(1.8, 2.18, 2.145714285714286)","(6.0, 6.8, 6.697777777777778)","(41.0, 90.0, 79.61538461538461)","(6.0, 7.8, 7.76)","(6.5, 8.0, 7.9818181818181815)"
07-01-2023 18:55:47.068887,"(7.5, 9.8, 9.777777777777779)","(26.0, 55.0, 49.31578947368421)","(1.8, 2.16, 2.14875)","(6.0, 6.8, 6.775257731958763)","(41.0, 90.0, 79.61538461538461)","(6.0, 7.8, 7.7625)","(6.5, 8.0, 7.8875)"
07-01-2023 18:55:48.282343,"(7.5, 9.8, 9.763636363636364)","(26.0, 46.0, 54.645161290322584)","(1.8, 2.16, 2.160983606557377)","(6.0, 6.8, 6.777083333333334)","(41.0, 90.0, 79.61538461538461)","(6.0, 8.0, 7.7696969696969695)","(6.5, 8.0, 7.894736842105263)"
07-01-2023 18:55:49.568697,"(7.5, 9.6, 9.565714285714286)","(26.0, 55.0, 47.6)","(1.8, 2.18, 2.1606666666666667)","(6.0, 6.8, 6.777083333333334)","(41.0, 90.0, 79.61538461538461)","(6.0, 8.0, 7.7379310344827585)","(6.5, 8.0, 7.894736842105263)"
07-01-2023 18:55:50.668969,"(7.5, 9.6, 9.582857142857142)","(26.0, 48.0, 47.6)","(1.8, 2.18, 2.16)","(6.0, 6.8, 6.78695652173913)","(41.0, 90.0, 81.66666666666667)","(6.0, 8.0, 7.7176470588235295)","(6.5, 8.0, 7.92)"
07-01-2023 18:55:51.849851,"(7.5, 9.8, 9.72)","(26.0, 50.0, 48.0)","(1.8, 2.16, 2.1703703703703705)","(6.0, 6.8, 6.866666666666666)","(41.0, 90.0, 82.5)","(6.0, 7.8, 7.745454545454545)","(6.5, 8.0, 7.8)"
07-01-2023 18:55:52.959536,"(7.5, 9.8, 9.76923076923077)","(26.0, 48.0, 47.84615384615385)","(1.8, 2.18, 2.169655172413793)","(6.0, 7.0, 6.872340425531915)","(41.0, 90.0, 82.5)","(6.0, 7.8, 7.699999999999999)","(6.5, 8.0, 7.792)"
07-01-2023 18:55:54.017811,"(7.5, 9.6, 9.585507246376812)","(26.0, 48.0, 47.851851851851855)","(1.8, 2.18, 2.169655172413793)","(6.0, 7.0, 6.872340425531915)","(41.0, 85.0, 83.57142857142857)","(6.0, 7.8, 7.644444444444444)","(6.5, 8.0, 7.788888888888889)"
07-01-2023 18:55:55.083960,"(7.5, 10.0, 9.905263157894737)","(26.0, 50.0, 49.03225806451613)","(1.8, 2.18, 2.169655172413793)","(6.0, 7.0, 6.8809523809523805)","(41.0, 85.0, 81.66666666666667)","(6.0, 7.8, 7.644444444444444)","(6.5, 8.0, 7.7625)"
07-01-2023 18:55:56.116515,"(7.5, 10.0, 9.896)","(26.0, 50.0, 49.03225806451613)","(1.8, 2.22, 2.2002120141342756)","(6.0, 7.0, 6.931531531531531)","(41.0, 85.0, 80.0)","(6.0, 7.6, 7.418181818181819)","(6.5, 8.0, 7.7625)"
07-01-2023 18:55:57.403590,"(7.5, 10.0, 9.921739130434782)","(26.0, 50.0, 49.03225806451613)","(1.8, 2.2, 2.1993650793650796)","(6.0, 7.0, 6.811764705882353)","(41.0, 85.0, 77.5)","(6.0, 7.6, 7.485714285714286)","(6.5, 7.8, 7.657142857142857)"
07-01-2023 18:55:58.501049,"(7.5, 10.0, 9.923404255319149)","(26.0, 50.0, 49.03225806451613)","(1.8, 2.2, 2.1844198895027627)","(6.0, 7.0, 6.811764705882353)","(41.0, 85.0, 80.8)","(6.0, 7.6, 7.5)","(6.5, 7.8, 7.657142857142857)"
07-01-2023 18:55:59.539422,"(7.5, 10.0, 9.936842105263159)","(26.0, 48.0, 46.74285714285714)","(1.8, 2.22, 2.187586206896552)","(6.0, 7.0, 6.81)","(41.0, 85.0, 80.8)","(6.0, 7.6, 7.724242424242424)","(6.5, 7.8, 7.758823529411765)"
07-01-2023 18:56:00.607825,"(7.5, 10.0, 9.96923076923077)","(26.0, 48.0, 46.526315789473685)","(1.8, 2.2, 2.1963934426229508)","(6.0, 7.0, 6.845945945945946)","(41.0, 85.0, 80.8)","(6.0, 7.8, 7.773170731707317)","(6.5, 7.8, 7.684210526315789)"
07-01-2023 18:56:01.587966,"(7.5, 10.0, 9.98688524590164)","(26.0, 46.0, 45.92)","(1.8, 2.2, 2.199504132231405)","(6.0, 7.0, 6.838961038961039)","(41.0, 80.0, 77.72727272727272)","(6.0, 7.8, 7.7785714285714285)","(6.5, 7.8, 7.692537313432836)"
07-01-2023 18:56:02.516573,"(7.5, 10.5, 9.829787234042554)","(26.0, 48.0, 46.23255813953488)","(1.8, 2.2, 2.1994782608695655)","(6.0, 7.0, 6.838961038961039)","(51.0, 80.0, 77.72727272727272)","(6.0, 7.8, 7.727272727272727)","(6.5, 7.8, 7.694117647058824)"
07-01-2023 18:56:03.538632,"(7.5, 10.5, 10.021739130434783)","(26.0, 48.0, 46.38297872340426)","(1.8, 2.2, 2.195945945945946)","(6.0, 7.0, 6.837908496732026)","(51.0, 80.0, 77.72727272727272)","(6.0, 7.8, 7.756521739130434)","(6.5, 7.8, 7.694117647058824)"
07-01-2023 18:56:04.562554,"(7.5, 10.5, 9.8125)","(26.0, 48.0, 46.38297872340426)","(1.8, 2.2, 2.195945945945946)","(6.0, 7.0, 6.786666666666666)","(51.0, 80.0, 77.72727272727272)","(6.0, 7.8, 7.852631578947368)","(6.5, 7.8, 7.694117647058824)"
07-01-2023 18:56:05.593486,"(7.5, 10.0, 9.97)","(26.0, 48.0, 46.23255813953488)","(1.85, 2.18, 2.1754545454545458)","(6.0, 7.0, 6.786666666666666)","(51.0, 80.0, 77.72727272727272)","(6.0, 8.0, 7.863414634146341)","(6.5, 7.8, 7.769230769230769)"
