,Prompt Prodigy,Deevine,Grand Pope,Grinzinger Prince,Tramontana,Bluestone Lane,Cosmic Rhapsody,Jamarra,Rosalia,Pinnace,Snappy Magnus,Hes Essential,The Siscos Kid
04-01-2023 16:09:09.432796,"(61.0, 110.0, 105.23809523809524)","(31.0, 48.0, 44.57142857142857)","(6.5, 8.2, 7.951724137931034)","(6.0, 7.2, 7.0962962962962965)","(9.0, 11.5, 11.415384615384616)","(20.0, 28.0, 26.444444444444443)","(26.0, 36.0, 34.44444444444444)","(6.0, 8.4, 8.23448275862069)","(7.0, 8.6, 8.426666666666668)","(4.6, 5.2, 5.198165137614679)","(31.0, 38.0, 35.43589743589744)","(10.0, 12.0, 11.964285714285714)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:10.915198,"(61.0, 110.0, 105.23809523809524)","(31.0, 48.0, 44.57142857142857)","(6.5, 8.0, 7.951724137931034)","(6.0, 7.2, 7.0962962962962965)","(9.0, 11.5, 11.415384615384616)","(20.0, 28.0, 26.444444444444443)","(26.0, 36.0, 34.44444444444444)","(6.0, 8.4, 8.23448275862069)","(7.0, 8.8, 8.426666666666668)","(4.6, 5.2, 5.198165137614679)","(31.0, 38.0, 35.43589743589744)","(10.0, 12.0, 11.964285714285714)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:12.380684,"(61.0, 110.0, 105.23809523809524)","(31.0, 48.0, 44.57142857142857)","(6.5, 8.0, 7.95625)","(6.0, 7.2, 7.115151515151515)","(9.0, 11.5, 11.419117647058824)","(20.0, 28.0, 26.727272727272727)","(26.0, 36.0, 34.31578947368421)","(6.0, 8.4, 8.28)","(7.0, 8.8, 8.426666666666668)","(4.6, 5.2, 5.1975903614457835)","(31.0, 38.0, 36.07692307692308)","(10.0, 12.0, 11.964285714285714)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:13.913553,"(61.0, 110.0, 105.23809523809524)","(31.0, 48.0, 44.57142857142857)","(6.5, 8.0, 7.95625)","(6.0, 7.2, 7.115151515151515)","(9.0, 11.5, 11.419117647058824)","(20.0, 28.0, 26.727272727272727)","(26.0, 36.0, 34.31578947368421)","(6.0, 8.4, 8.28)","(7.0, 8.8, 8.426666666666668)","(4.6, 5.2, 5.1975903614457835)","(31.0, 38.0, 36.07692307692308)","(10.0, 12.0, 11.964285714285714)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:15.472763,"(61.0, 110.0, 105.23809523809524)","(31.0, 48.0, 44.57142857142857)","(6.5, 8.0, 7.95625)","(6.0, 7.2, 7.16)","(9.0, 11.5, 11.431818181818182)","(20.0, 28.0, 26.782608695652172)","(26.0, 36.0, 34.44444444444444)","(6.0, 8.4, 8.28)","(7.0, 8.8, 8.426666666666668)","(4.6, 5.2, 5.24468085106383)","(31.0, 38.0, 36.07692307692308)","(10.0, 12.0, 11.415492957746478)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:16.991693,"(61.0, 110.0, 106.0)","(31.0, 48.0, 45.0)","(6.5, 8.2, 8.022222222222222)","(6.0, 7.2, 7.127536231884058)","(9.0, 11.5, 11.431818181818182)","(20.0, 28.0, 26.72)","(26.0, 36.0, 34.3448275862069)","(6.0, 8.4, 8.295652173913043)","(7.0, 8.8, 8.432323232323233)","(4.6, 5.3, 5.256209150326797)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.475806451612904)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:18.530809,"(61.0, 110.0, 106.0)","(31.0, 48.0, 45.0)","(6.5, 8.2, 8.02608695652174)","(6.0, 7.2, 7.127536231884058)","(9.0, 11.5, 11.431818181818182)","(20.0, 28.0, 26.72)","(26.0, 36.0, 34.3448275862069)","(6.0, 8.4, 8.357894736842105)","(7.0, 8.8, 8.432323232323233)","(4.6, 5.3, 5.24070796460177)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.475806451612904)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:20.046536,"(61.0, 110.0, 106.0)","(31.0, 48.0, 44.0)","(6.5, 8.2, 8.02608695652174)","(6.0, 7.2, 7.127536231884058)","(9.0, 11.5, 11.431818181818182)","(20.0, 28.0, 26.72)","(26.0, 36.0, 31.8)","(6.0, 8.4, 8.38)","(7.0, 8.8, 8.443137254901961)","(4.6, 5.3, 5.237962962962963)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.475806451612904)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:21.570164,"(61.0, 110.0, 106.0)","(31.0, 48.0, 44.0)","(6.5, 8.2, 8.02608695652174)","(6.0, 7.2, 7.127536231884058)","(9.0, 11.5, 11.44)","(20.0, 28.0, 26.72)","(26.0, 32.0, 33.529411764705884)","(6.0, 8.4, 8.38)","(7.0, 8.8, 8.443137254901961)","(4.6, 5.3, 5.237383177570093)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.435064935064934)","(71.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:23.107891,"(61.0, 110.0, 106.0)","(31.0, 48.0, 44.0)","(6.5, 8.2, 8.02608695652174)","(6.0, 7.2, 7.127536231884058)","(9.0, 11.5, 11.44)","(20.0, 28.0, 26.72)","(26.0, 34.0, 33.529411764705884)","(6.0, 8.4, 8.38)","(7.0, 8.8, 8.606382978723405)","(4.6, 5.3, 5.229655172413793)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.435064935064934)","(91.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:24.663958,"(61.0, 110.0, 106.0)","(31.0, 48.0, 44.0)","(6.5, 8.2, 8.02608695652174)","(6.0, 7.2, 7.127536231884058)","(9.0, 11.5, 11.44)","(20.0, 28.0, 26.72)","(26.0, 34.0, 33.529411764705884)","(6.0, 8.4, 8.38)","(7.0, 8.8, 8.606521739130434)","(4.6, 5.3, 5.175862068965517)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.435064935064934)","(91.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:26.148787,"(61.0, 110.0, 106.0)","(31.0, 48.0, 44.0)","(6.5, 8.2, 8.02608695652174)","(6.0, 7.2, 7.127536231884058)","(9.0, 11.5, 11.44)","(20.0, 28.0, 26.72)","(26.0, 34.0, 31.914893617021278)","(6.0, 8.4, 8.387500000000001)","(7.0, 8.8, 8.606521739130434)","(4.6, 5.2, 5.242857142857143)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.384615384615385)","(91.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:27.674830,"(61.0, 110.0, 106.0)","(31.0, 48.0, 44.0)","(6.5, 8.2, 8.02608695652174)","(6.0, 7.2, 7.127536231884058)","(9.0, 11.5, 11.44)","(20.0, 28.0, 26.72)","(26.0, 32.0, 31.914893617021278)","(6.0, 8.4, 8.387500000000001)","(7.0, 8.8, 8.344827586206897)","(4.6, 5.3, 5.2846153846153845)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.384615384615385)","(91.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:29.164280,"(61.0, 110.0, 107.89473684210526)","(31.0, 48.0, 45.0)","(6.5, 8.2, 8.130434782608695)","(6.0, 7.2, 7.16140350877193)","(9.0, 11.5, 11.336538461538462)","(20.0, 28.0, 26.72)","(26.0, 32.0, 33.07692307692308)","(6.0, 8.4, 8.548837209302325)","(7.0, 8.4, 8.177049180327868)","(4.6, 5.3, 5.286111111111111)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.477272727272727)","(91.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:30.610818,"(61.0, 110.0, 107.89473684210526)","(31.0, 48.0, 45.0)","(6.5, 8.2, 8.130434782608695)","(6.0, 7.2, 7.16140350877193)","(9.0, 11.5, 11.336538461538462)","(20.0, 28.0, 26.72)","(26.0, 34.0, 33.07692307692308)","(6.0, 8.8, 8.625806451612902)","(7.0, 8.4, 8.16875)","(4.6, 5.3, 5.26875)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.477272727272727)","(91.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:32.119968,"(61.0, 110.0, 107.89473684210526)","(31.0, 48.0, 45.0)","(6.5, 8.2, 8.130434782608695)","(6.0, 7.2, 7.16140350877193)","(9.0, 11.5, 11.311111111111112)","(20.0, 28.0, 25.142857142857142)","(26.0, 34.0, 33.07692307692308)","(6.0, 8.8, 8.664285714285715)","(7.0, 8.4, 8.16875)","(4.6, 5.3, 5.26875)","(31.0, 38.0, 36.07692307692308)","(10.0, 11.5, 11.479166666666666)","(91.0, 150.0, 132.85714285714286)"
04-01-2023 16:09:33.608523,"(61.0, 110.0, 108.33333333333333)","(31.0, 48.0, 44.44444444444444)","(6.5, 8.2, 8.144827586206896)","(6.0, 7.2, 7.184)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 33.07692307692308)","(6.0, 8.8, 8.684848484848485)","(7.0, 8.4, 8.16875)","(4.6, 5.3, 5.26875)","(31.0, 38.0, 36.148148148148145)","(10.0, 11.5, 11.657142857142857)","(91.0, 130.0, 126.66666666666667)"
04-01-2023 16:09:35.138771,"(61.0, 110.0, 108.33333333333333)","(31.0, 48.0, 44.44444444444444)","(6.5, 8.2, 8.144827586206896)","(6.0, 7.2, 7.101657458563536)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 32.285714285714285)","(6.0, 8.8, 8.684848484848485)","(7.0, 8.4, 8.121052631578946)","(4.6, 5.3, 5.285)","(31.0, 38.0, 36.19047619047619)","(10.0, 12.0, 11.657142857142857)","(91.0, 130.0, 126.66666666666667)"
04-01-2023 16:09:36.722579,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.44444444444444)","(6.5, 8.2, 8.144827586206896)","(6.0, 7.4, 7.098324022346369)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 32.875)","(6.0, 8.8, 8.684848484848485)","(7.0, 8.2, 7.957746478873239)","(4.6, 5.3, 5.373170731707317)","(31.0, 38.0, 36.19047619047619)","(10.0, 12.0, 11.657142857142857)","(91.0, 130.0, 126.66666666666667)"
04-01-2023 16:09:38.269501,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.44444444444444)","(6.5, 8.2, 7.96)","(6.0, 7.4, 7.223931623931624)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 32.875)","(6.0, 8.8, 8.684848484848485)","(7.0, 8.0, 8.098666666666666)","(4.6, 5.4, 5.3847826086956525)","(31.0, 38.0, 36.19047619047619)","(10.0, 12.0, 11.657142857142857)","(91.0, 130.0, 115.0)"
04-01-2023 16:09:39.738196,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.44444444444444)","(6.5, 8.0, 7.96)","(6.0, 7.4, 7.223931623931624)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 32.875)","(6.0, 8.8, 8.966666666666667)","(7.0, 8.2, 8.073170731707316)","(4.6, 5.4, 5.3847826086956525)","(31.0, 38.0, 36.19047619047619)","(10.0, 12.0, 11.657142857142857)","(91.0, 130.0, 115.0)"
04-01-2023 16:09:41.260787,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.8)","(6.5, 8.0, 7.96)","(6.0, 7.4, 7.084615384615384)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 32.875)","(6.0, 9.0, 8.976)","(7.0, 8.2, 7.960606060606061)","(4.6, 5.4, 5.532)","(31.0, 38.0, 36.19047619047619)","(10.0, 12.0, 11.63888888888889)","(91.0, 130.0, 115.0)"
04-01-2023 16:09:42.762898,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.8)","(6.5, 8.0, 7.96)","(6.0, 7.2, 6.947368421052632)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 32.875)","(6.0, 9.0, 9.166101694915254)","(7.0, 8.0, 8.1012987012987)","(4.6, 5.6, 5.572727272727272)","(31.0, 38.0, 36.19047619047619)","(10.0, 12.0, 11.657142857142857)","(91.0, 130.0, 115.0)"
04-01-2023 16:09:44.328888,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.8)","(6.5, 8.0, 7.96)","(6.0, 7.0, 6.947368421052632)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 33.166666666666664)","(6.0, 9.2, 9.144444444444444)","(7.0, 8.2, 8.016)","(4.6, 5.6, 5.572727272727272)","(31.0, 38.0, 36.19047619047619)","(10.0, 12.0, 11.657142857142857)","(91.0, 130.0, 115.0)"
04-01-2023 16:09:45.845156,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.8)","(6.5, 8.0, 7.96)","(6.0, 7.0, 6.947368421052632)","(9.0, 11.5, 11.33)","(20.0, 28.0, 25.125)","(26.0, 34.0, 33.166666666666664)","(6.0, 9.2, 9.166101694915254)","(7.0, 8.2, 8.016)","(4.6, 5.6, 5.572727272727272)","(31.0, 38.0, 36.19047619047619)","(10.0, 12.0, 11.631147540983607)","(91.0, 130.0, 114.0)"
04-01-2023 16:09:47.346777,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.8)","(6.5, 8.0, 7.96)","(6.0, 7.0, 6.947368421052632)","(9.0, 11.5, 11.402439024390244)","(20.0, 28.0, 25.3)","(26.0, 34.0, 33.166666666666664)","(6.0, 9.2, 9.166101694915254)","(7.0, 8.2, 8.016)","(4.6, 5.6, 5.533333333333333)","(31.0, 38.0, 36.666666666666664)","(10.0, 12.0, 11.458333333333334)","(91.0, 130.0, 114.0)"
04-01-2023 16:09:48.784327,"(61.0, 110.0, 99.23076923076923)","(31.0, 48.0, 44.8)","(6.5, 8.0, 7.956666666666667)","(6.0, 7.0, 6.947368421052632)","(9.0, 11.5, 11.402439024390244)","(20.0, 28.0, 25.6)","(26.0, 34.0, 33.166666666666664)","(6.0, 9.2, 9.125925925925925)","(7.0, 8.2, 7.916279069767442)","(4.6, 5.6, 5.533333333333333)","(31.0, 38.0, 37.5)","(10.0, 11.5, 11.45625)","(91.0, 130.0, 114.0)"
04-01-2023 16:09:50.295565,"(61.0, 110.0, 99.23076923076923)","(31.0, 55.0, 53.42857142857143)","(6.5, 8.0, 7.956666666666667)","(6.0, 7.0, 6.923529411764706)","(9.0, 11.5, 11.402439024390244)","(20.0, 28.0, 25.6)","(26.0, 34.0, 33.166666666666664)","(6.0, 9.2, 9.174025974025973)","(7.0, 8.0, 7.916279069767442)","(4.6, 5.6, 5.533333333333333)","(31.0, 40.0, 37.09090909090909)","(10.0, 11.5, 11.45625)","(91.0, 130.0, 114.0)"
04-01-2023 16:09:51.816982,"(61.0, 110.0, 99.23076923076923)","(31.0, 55.0, 45.16129032258065)","(6.5, 8.0, 7.956666666666667)","(6.0, 7.0, 6.91875)","(9.0, 11.5, 11.62)","(20.0, 28.0, 25.6)","(26.0, 34.0, 33.166666666666664)","(6.0, 9.2, 9.174025974025973)","(7.0, 8.0, 7.904166666666667)","(4.6, 5.6, 5.533333333333333)","(31.0, 40.0, 32.123711340206185)","(10.0, 11.5, 11.45625)","(91.0, 130.0, 112.5)"
04-01-2023 16:09:53.380481,"(61.0, 110.0, 99.23076923076923)","(31.0, 50.0, 45.05882352941177)","(6.5, 8.0, 7.954385964912281)","(6.0, 7.0, 6.91875)","(9.0, 12.0, 11.698275862068966)","(20.0, 28.0, 25.6)","(26.0, 34.0, 33.166666666666664)","(6.0, 9.2, 9.083870967741936)","(7.0, 8.0, 7.878947368421053)","(4.6, 5.6, 5.557142857142857)","(31.0, 34.0, 32.082901554404145)","(10.0, 11.5, 11.458333333333334)","(91.0, 130.0, 114.0)"
04-01-2023 16:09:54.881271,"(61.0, 110.0, 99.23076923076923)","(31.0, 50.0, 44.23076923076923)","(6.5, 8.0, 7.956666666666667)","(6.0, 7.0, 6.928767123287671)","(9.0, 12.0, 11.703389830508474)","(20.0, 28.0, 26.0)","(26.0, 34.0, 33.23076923076923)","(6.0, 9.2, 8.987096774193548)","(7.0, 8.0, 7.885)","(4.6, 5.6, 5.566666666666666)","(31.0, 34.0, 32.04145077720207)","(10.0, 11.5, 11.459302325581396)","(91.0, 130.0, 116.66666666666667)"
04-01-2023 16:09:56.440764,"(61.0, 110.0, 99.23076923076923)","(31.0, 50.0, 44.206896551724135)","(6.5, 8.0, 7.956666666666667)","(6.0, 7.0, 6.928767123287671)","(9.0, 12.0, 11.766666666666667)","(20.0, 28.0, 26.0)","(26.0, 34.0, 33.23076923076923)","(6.0, 9.0, 8.987096774193548)","(7.0, 8.0, 7.885)","(4.6, 5.6, 5.58)","(31.0, 32.0, 31.8)","(10.0, 11.5, 11.459302325581396)","(91.0, 130.0, 116.66666666666667)"
04-01-2023 16:09:58.015366,"(61.0, 110.0, 99.23076923076923)","(31.0, 50.0, 44.206896551724135)","(6.5, 8.0, 7.956666666666667)","(6.0, 7.0, 6.928767123287671)","(9.0, 12.0, 11.766666666666667)","(20.0, 28.0, 26.0)","(26.0, 34.0, 33.285714285714285)","(6.0, 9.0, 8.987096774193548)","(7.0, 8.0, 7.885)","(4.6, 5.6, 5.590322580645161)","(31.0, 32.0, 31.8)","(10.0, 11.5, 11.459302325581396)","(91.0, 130.0, 116.66666666666667)"
04-01-2023 16:09:59.528581,"(61.0, 110.0, 100.0)","(31.0, 50.0, 44.206896551724135)","(6.5, 8.0, 7.956666666666667)","(6.0, 7.0, 6.92)","(9.0, 12.0, 11.766666666666667)","(20.0, 28.0, 26.0)","(26.0, 34.0, 33.285714285714285)","(6.0, 9.0, 8.987096774193548)","(7.0, 8.0, 7.72)","(4.6, 5.6, 5.590322580645161)","(31.0, 32.0, 31.8)","(10.0, 11.5, 11.459302325581396)","(91.0, 130.0, 116.66666666666667)"
04-01-2023 16:10:01.073204,"(61.0, 110.0, 99.23076923076923)","(31.0, 50.0, 44.206896551724135)","(6.5, 8.0, 7.956666666666667)","(6.0, 7.0, 7.036842105263158)","(9.0, 12.0, 11.7)","(20.0, 28.0, 26.0)","(26.0, 34.0, 33.88235294117647)","(6.0, 9.0, 9.117647058823529)","(7.0, 7.8, 7.541176470588235)","(4.6, 5.6, 5.590322580645161)","(31.0, 32.0, 31.8)","(10.0, 11.5, 11.68695652173913)","(91.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:02.609378,"(61.0, 110.0, 98.33333333333333)","(31.0, 50.0, 44.75)","(6.5, 8.0, 7.97319587628866)","(6.0, 7.2, 7.031325301204819)","(9.0, 12.0, 11.7)","(20.0, 28.0, 26.5)","(26.0, 34.0, 33.68421052631579)","(6.0, 9.2, 9.092307692307692)","(7.0, 7.6, 7.541176470588235)","(4.6, 5.6, 5.590624999999999)","(31.0, 32.0, 31.789473684210527)","(10.0, 12.0, 11.587719298245615)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:04.092216,"(61.0, 100.0, 98.33333333333333)","(31.0, 50.0, 44.75)","(6.5, 8.0, 8.023529411764706)","(6.0, 7.2, 7.031325301204819)","(9.0, 12.0, 11.61111111111111)","(20.0, 28.0, 26.5)","(26.0, 34.0, 33.2)","(6.0, 9.2, 9.117647058823529)","(7.0, 7.6, 7.545945945945945)","(4.6, 5.6, 5.594736842105263)","(31.0, 32.0, 31.47826086956522)","(10.0, 12.0, 11.587719298245615)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:05.641580,"(61.0, 100.0, 98.33333333333333)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.023529411764706)","(6.0, 7.2, 6.96271186440678)","(9.0, 12.0, 11.61111111111111)","(20.0, 28.0, 26.5)","(26.0, 34.0, 32.35294117647059)","(6.0, 9.2, 9.117647058823529)","(7.0, 7.6, 7.4799999999999995)","(4.6, 5.7, 5.578260869565217)","(31.0, 32.0, 33.2)","(10.0, 12.0, 11.587719298245615)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:07.170532,"(61.0, 100.0, 98.33333333333333)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.023529411764706)","(6.0, 7.0, 6.96271186440678)","(9.0, 12.0, 11.61111111111111)","(20.0, 28.0, 26.5)","(26.0, 34.0, 31.566666666666666)","(6.0, 9.2, 9.117647058823529)","(7.0, 7.6, 7.535483870967742)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 32.857142857142854)","(10.0, 12.0, 11.587719298245615)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:08.724435,"(61.0, 100.0, 98.33333333333333)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.023529411764706)","(6.0, 7.0, 6.93015873015873)","(9.0, 12.0, 11.61111111111111)","(20.0, 28.0, 26.5)","(26.0, 32.0, 31.566666666666666)","(6.0, 9.2, 9.117647058823529)","(7.0, 7.6, 7.535483870967742)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 32.75)","(10.0, 12.0, 11.587719298245615)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:10.147344,"(61.0, 100.0, 98.33333333333333)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.023529411764706)","(6.0, 7.0, 6.93015873015873)","(9.0, 12.0, 11.61111111111111)","(20.0, 28.0, 26.5)","(26.0, 32.0, 31.540983606557376)","(6.0, 9.2, 9.117647058823529)","(7.0, 7.6, 7.533333333333333)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 32.63636363636363)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:11.630013,"(61.0, 100.0, 98.33333333333333)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.023529411764706)","(6.0, 7.0, 6.938888888888889)","(9.0, 12.0, 11.61111111111111)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.46875)","(6.0, 9.2, 9.117647058823529)","(7.0, 7.6, 7.585507246376811)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 32.63636363636363)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:13.128223,"(61.0, 100.0, 98.33333333333333)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.021052631578947)","(6.0, 7.0, 6.938888888888889)","(9.0, 12.0, 11.59375)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.403508771929825)","(6.0, 9.2, 9.117647058823529)","(7.0, 7.6, 7.668181818181818)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 32.63636363636363)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:14.604971,"(61.0, 110.0, 101.0)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.021052631578947)","(6.0, 7.0, 6.9944444444444445)","(9.0, 12.0, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.403508771929825)","(6.0, 9.2, 9.044444444444444)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 33.666666666666664)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:16.103811,"(61.0, 120.0, 102.66666666666667)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.021052631578947)","(6.0, 7.0, 6.9605263157894735)","(9.0, 11.5, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.403508771929825)","(6.0, 9.2, 9.044444444444444)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 33.666666666666664)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:17.598010,"(61.0, 120.0, 102.66666666666667)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.021052631578947)","(6.0, 7.0, 6.9605263157894735)","(9.0, 11.5, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.403508771929825)","(6.0, 9.2, 9.044444444444444)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 33.666666666666664)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:19.100569,"(61.0, 120.0, 102.66666666666667)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.021052631578947)","(6.0, 7.0, 6.9605263157894735)","(9.0, 11.5, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.403508771929825)","(6.0, 9.2, 9.044444444444444)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 33.666666666666664)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:20.602201,"(61.0, 120.0, 102.66666666666667)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.021052631578947)","(6.0, 7.0, 6.9605263157894735)","(9.0, 11.5, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.403508771929825)","(6.0, 9.2, 9.044444444444444)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 33.75)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:22.151827,"(61.0, 120.0, 102.66666666666667)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.123809523809523)","(6.0, 7.0, 6.9605263157894735)","(9.0, 11.5, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.403508771929825)","(6.0, 9.2, 9.044444444444444)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 33.75)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:23.641961,"(61.0, 120.0, 102.66666666666667)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.123809523809523)","(6.0, 7.0, 6.9605263157894735)","(9.0, 11.5, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.29032258064516)","(6.0, 9.2, 9.044444444444444)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 33.75)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:25.138182,"(61.0, 120.0, 102.5)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.123809523809523)","(6.0, 7.0, 6.9605263157894735)","(9.0, 11.5, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.29032258064516)","(6.0, 9.2, 9.044444444444444)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.578260869565217)","(31.0, 34.0, 33.75)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
04-01-2023 16:10:26.616888,"(61.0, 120.0, 102.5)","(31.0, 50.0, 44.75)","(6.5, 8.2, 8.123809523809523)","(6.0, 7.0, 6.9605263157894735)","(9.0, 11.5, 11.377777777777778)","(20.0, 28.0, 26.333333333333332)","(26.0, 32.0, 31.29032258064516)","(6.0, 9.2, 9.03076923076923)","(7.0, 7.8, 7.65934065934066)","(4.6, 5.7, 5.605882352941177)","(31.0, 34.0, 33.666666666666664)","(10.0, 12.0, 11.594827586206897)","(81.0, 130.0, 118.57142857142857)"
