,Z U In My Dreams,Bettabe Swift,Jungle Goddess,Freezer Burn,Wish For Magic,Flat Out Appealing
3368,"[datetime.datetime(2022, 11, 28, 12, 5, 34, 22974), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 34, 22974), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 34, 22974), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 34, 22974), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 34, 22974), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 34, 22974), 31.0, 140.0]"
3369,"[datetime.datetime(2022, 11, 28, 12, 5, 35, 118762), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 35, 118762), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 35, 118762), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 35, 118762), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 35, 118762), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 35, 118762), 31.0, 140.0]"
3370,"[datetime.datetime(2022, 11, 28, 12, 5, 36, 213563), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 36, 213563), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 36, 213563), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 36, 213563), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 36, 213563), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 36, 213563), 31.0, 140.0]"
3371,"[datetime.datetime(2022, 11, 28, 12, 5, 37, 313336), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 37, 313336), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 37, 313336), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 37, 313336), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 37, 313336), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 37, 313336), 31.0, 140.0]"
3372,"[datetime.datetime(2022, 11, 28, 12, 5, 38, 409892), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 38, 409892), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 38, 409892), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 38, 409892), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 38, 409892), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 38, 409892), 31.0, 130.0]"
3373,"[datetime.datetime(2022, 11, 28, 12, 5, 39, 503561), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 39, 503561), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 39, 503561), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 39, 503561), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 39, 503561), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 39, 503561), 31.0, 130.0]"
3374,"[datetime.datetime(2022, 11, 28, 12, 5, 40, 613365), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 40, 613365), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 40, 613365), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 40, 613365), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 40, 613365), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 40, 613365), 31.0, 130.0]"
3375,"[datetime.datetime(2022, 11, 28, 12, 5, 41, 708341), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 41, 708341), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 41, 708341), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 41, 708341), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 41, 708341), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 41, 708341), 31.0, 130.0]"
3376,"[datetime.datetime(2022, 11, 28, 12, 5, 42, 807974), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 42, 807974), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 42, 807974), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 42, 807974), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 42, 807974), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 42, 807974), 31.0, 130.0]"
3377,"[datetime.datetime(2022, 11, 28, 12, 5, 43, 902342), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 43, 902342), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 43, 902342), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 43, 902342), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 43, 902342), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 43, 902342), 31.0, 130.0]"
3378,"[datetime.datetime(2022, 11, 28, 12, 5, 45, 2616), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 45, 2616), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 45, 2616), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 45, 2616), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 45, 2616), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 45, 2616), 31.0, 130.0]"
3379,"[datetime.datetime(2022, 11, 28, 12, 5, 46, 98815), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 46, 98815), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 46, 98815), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 46, 98815), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 46, 98815), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 46, 98815), 31.0, 130.0]"
3380,"[datetime.datetime(2022, 11, 28, 12, 5, 47, 195784), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 47, 195784), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 47, 195784), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 47, 195784), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 47, 195784), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 47, 195784), 31.0, 130.0]"
3381,"[datetime.datetime(2022, 11, 28, 12, 5, 48, 304704), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 48, 304704), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 48, 304704), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 48, 304704), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 48, 304704), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 48, 304704), 31.0, 130.0]"
3382,"[datetime.datetime(2022, 11, 28, 12, 5, 49, 403434), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 49, 403434), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 49, 403434), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 49, 403434), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 49, 403434), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 49, 403434), 31.0, 130.0]"
3383,"[datetime.datetime(2022, 11, 28, 12, 5, 50, 499418), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 50, 499418), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 50, 499418), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 50, 499418), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 50, 499418), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 50, 499418), 31.0, 130.0]"
3384,"[datetime.datetime(2022, 11, 28, 12, 5, 51, 602098), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 51, 602098), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 51, 602098), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 51, 602098), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 51, 602098), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 51, 602098), 31.0, 130.0]"
3385,"[datetime.datetime(2022, 11, 28, 12, 5, 52, 697537), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 52, 697537), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 52, 697537), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 52, 697537), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 52, 697537), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 52, 697537), 31.0, 130.0]"
3386,"[datetime.datetime(2022, 11, 28, 12, 5, 53, 791647), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 53, 791647), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 53, 791647), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 53, 791647), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 53, 791647), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 53, 791647), 31.0, 130.0]"
3387,"[datetime.datetime(2022, 11, 28, 12, 5, 54, 897707), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 897707), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 897707), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 897707), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 897707), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 897707), 31.0, 130.0]"
3388,"[datetime.datetime(2022, 11, 28, 12, 5, 55, 996595), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 996595), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 996595), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 996595), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 996595), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 996595), 31.0, 130.0]"
3389,"[datetime.datetime(2022, 11, 28, 12, 5, 57, 93776), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 57, 93776), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 57, 93776), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 5, 57, 93776), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 57, 93776), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 57, 93776), 31.0, 130.0]"
3390,"[datetime.datetime(2022, 11, 28, 12, 5, 58, 196358), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 196358), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 196358), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 196358), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 196358), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 196358), 31.0, 130.0]"
3391,"[datetime.datetime(2022, 11, 28, 12, 5, 59, 291811), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 291811), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 291811), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 291811), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 291811), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 291811), 31.0, 130.0]"
3392,"[datetime.datetime(2022, 11, 28, 12, 6, 0, 389642), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 389642), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 389642), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 389642), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 389642), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 389642), 31.0, 130.0]"
3393,"[datetime.datetime(2022, 11, 28, 12, 6, 1, 494341), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 494341), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 494341), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 494341), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 494341), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 494341), 31.0, 130.0]"
3394,"[datetime.datetime(2022, 11, 28, 12, 6, 2, 589633), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 589633), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 589633), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 589633), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 589633), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 589633), 31.0, 130.0]"
3395,"[datetime.datetime(2022, 11, 28, 12, 6, 3, 691114), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 691114), 2.35, 2.8]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 691114), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 691114), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 691114), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 691114), 31.0, 130.0]"
3396,"[datetime.datetime(2022, 11, 28, 12, 6, 4, 789135), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 789135), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 789135), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 789135), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 789135), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 789135), 31.0, 130.0]"
3397,"[datetime.datetime(2022, 11, 28, 12, 6, 5, 885183), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 885183), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 885183), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 885183), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 885183), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 885183), 31.0, 130.0]"
3398,"[datetime.datetime(2022, 11, 28, 12, 6, 6, 981063), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 981063), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 981063), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 981063), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 981063), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 981063), 31.0, 130.0]"
3399,"[datetime.datetime(2022, 11, 28, 12, 6, 8, 82835), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 82835), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 82835), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 82835), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 82835), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 82835), 31.0, 130.0]"
3400,"[datetime.datetime(2022, 11, 28, 12, 6, 9, 177848), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 177848), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 177848), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 177848), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 177848), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 177848), 31.0, 130.0]"
3401,"[datetime.datetime(2022, 11, 28, 12, 6, 10, 271220), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 271220), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 271220), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 271220), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 271220), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 271220), 31.0, 130.0]"
3402,"[datetime.datetime(2022, 11, 28, 12, 6, 11, 376261), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 376261), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 376261), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 376261), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 376261), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 376261), 31.0, 130.0]"
3403,"[datetime.datetime(2022, 11, 28, 12, 6, 12, 477274), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 477274), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 477274), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 477274), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 477274), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 477274), 31.0, 130.0]"
3404,"[datetime.datetime(2022, 11, 28, 12, 6, 13, 577569), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 577569), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 577569), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 577569), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 577569), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 577569), 31.0, 130.0]"
3405,"[datetime.datetime(2022, 11, 28, 12, 6, 14, 679909), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 679909), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 679909), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 679909), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 679909), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 679909), 31.0, 130.0]"
3406,"[datetime.datetime(2022, 11, 28, 12, 6, 15, 772611), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 772611), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 772611), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 772611), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 772611), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 772611), 31.0, 130.0]"
3407,"[datetime.datetime(2022, 11, 28, 12, 6, 16, 866480), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 866480), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 866480), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 866480), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 866480), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 866480), 31.0, 130.0]"
3408,"[datetime.datetime(2022, 11, 28, 12, 6, 17, 966101), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 17, 966101), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 17, 966101), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 17, 966101), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 17, 966101), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 17, 966101), 31.0, 130.0]"
3409,"[datetime.datetime(2022, 11, 28, 12, 6, 19, 60311), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 60311), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 60311), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 60311), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 60311), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 60311), 31.0, 130.0]"
3410,"[datetime.datetime(2022, 11, 28, 12, 6, 20, 154854), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 154854), 2.35, 2.68]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 154854), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 154854), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 154854), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 154854), 31.0, 130.0]"
3411,"[datetime.datetime(2022, 11, 28, 12, 6, 21, 260148), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 260148), 2.35, 2.7]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 260148), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 260148), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 260148), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 260148), 31.0, 130.0]"
3412,"[datetime.datetime(2022, 11, 28, 12, 6, 22, 369725), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 369725), 2.35, 2.7]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 369725), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 369725), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 369725), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 369725), 31.0, 120.0]"
3413,"[datetime.datetime(2022, 11, 28, 12, 6, 23, 471722), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 471722), 2.35, 2.7]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 471722), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 471722), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 471722), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 471722), 31.0, 120.0]"
3414,"[datetime.datetime(2022, 11, 28, 12, 6, 24, 584070), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 584070), 2.35, 2.7]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 584070), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 584070), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 584070), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 584070), 31.0, 120.0]"
3415,"[datetime.datetime(2022, 11, 28, 12, 6, 25, 687813), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 687813), 2.35, 2.7]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 687813), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 687813), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 687813), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 687813), 31.0, 120.0]"
3416,"[datetime.datetime(2022, 11, 28, 12, 6, 26, 789684), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 789684), 2.35, 2.72]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 789684), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 789684), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 789684), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 789684), 31.0, 120.0]"
3417,"[datetime.datetime(2022, 11, 28, 12, 6, 27, 897682), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 27, 897682), 2.35, 2.72]","[datetime.datetime(2022, 11, 28, 12, 6, 27, 897682), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 27, 897682), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 27, 897682), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 27, 897682), 31.0, 120.0]"
3418,"[datetime.datetime(2022, 11, 28, 12, 6, 29, 715), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 715), 2.35, 2.72]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 715), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 715), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 715), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 715), 31.0, 120.0]"
3419,"[datetime.datetime(2022, 11, 28, 12, 6, 30, 98140), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 98140), 2.35, 2.72]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 98140), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 98140), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 98140), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 98140), 31.0, 120.0]"
3420,"[datetime.datetime(2022, 11, 28, 12, 6, 31, 199988), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 199988), 2.35, 2.72]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 199988), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 199988), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 199988), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 199988), 31.0, 120.0]"
3421,"[datetime.datetime(2022, 11, 28, 12, 6, 32, 296571), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 296571), 2.35, 2.72]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 296571), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 296571), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 296571), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 296571), 31.0, 120.0]"
