,Barroom Blitz,Sarie Marais,Dont Yoube Naughty,Artful Master,Torque Writer,Yarramans Shadow,Destiny Blues,Reeds Vision,Diego Delgado
15-12-2022 13:16:50.290281,"(9.0, 16.0, 15.596153846153847)","(20.0, 36.0, 35.5)","(71.0, 250.0, 237.27272727272725)","(3.6, 6.2, 5.888888888888889)","(51.0, 80.0, 72.5)","(61.0, 110.0, 93.33333333333333)","(21.0, 46.0, 42.111111111111114)","(1.5, 1.62, 1.598225806451613)","(17.0, 21.0, 19.046875)"
15-12-2022 13:16:51.496198,"(9.0, 16.0, 15.596153846153847)","(21.0, 36.0, 35.6)","(71.0, 250.0, 237.27272727272725)","(3.6, 6.2, 5.87037037037037)","(51.0, 80.0, 72.5)","(61.0, 110.0, 93.33333333333333)","(21.0, 46.0, 42.111111111111114)","(1.5, 1.62, 1.5873170731707318)","(17.0, 21.0, 19.046875)"
15-12-2022 13:16:52.667185,"(9.0, 16.0, 15.66326530612245)","(21.0, 36.0, 35.5)","(71.0, 250.0, 237.27272727272725)","(3.6, 6.0, 5.818181818181818)","(51.0, 80.0, 72.5)","(61.0, 110.0, 93.33333333333333)","(21.0, 46.0, 42.111111111111114)","(1.5, 1.6, 1.6132203389830508)","(17.0, 21.0, 18.983870967741936)"
15-12-2022 13:16:53.882987,"(9.0, 16.0, 15.682692307692308)","(21.0, 36.0, 35.5)","(71.0, 250.0, 237.27272727272725)","(3.6, 6.0, 5.817241379310345)","(51.0, 80.0, 72.5)","(61.0, 110.0, 84.28571428571429)","(21.0, 46.0, 41.0)","(1.5, 1.63, 1.6128571428571428)","(17.0, 21.0, 18.983870967741936)"
15-12-2022 13:16:55.093960,"(9.0, 16.0, 15.596153846153847)","(21.0, 36.0, 35.0)","(71.0, 250.0, 237.27272727272725)","(3.6, 5.9, 5.8047619047619055)","(51.0, 80.0, 72.5)","(61.0, 110.0, 84.28571428571429)","(21.0, 46.0, 41.0)","(1.5, 1.63, 1.5969230769230771)","(17.0, 21.0, 18.983870967741936)"
15-12-2022 13:16:56.337991,"(9.0, 16.0, 15.275510204081632)","(21.0, 36.0, 35.5)","(71.0, 250.0, 237.27272727272725)","(3.6, 5.9, 5.818181818181818)","(51.0, 80.0, 72.5)","(61.0, 110.0, 84.28571428571429)","(21.0, 46.0, 41.0)","(1.5, 1.6, 1.5911764705882354)","(17.0, 21.0, 20.5)"
15-12-2022 13:16:57.626113,"(9.0, 15.5, 15.275510204081632)","(21.0, 36.0, 34.8)","(71.0, 250.0, 246.78571428571428)","(3.7, 5.9, 5.825)","(51.0, 80.0, 73.33333333333333)","(61.0, 110.0, 83.75)","(21.0, 46.0, 43.333333333333336)","(1.5, 1.6, 1.6288235294117648)","(17.0, 22.0, 18.375)"
15-12-2022 13:16:58.917424,"(9.0, 15.0, 14.23076923076923)","(21.0, 36.0, 34.54545454545455)","(71.0, 250.0, 246.78571428571428)","(3.7, 5.9, 5.77)","(51.0, 80.0, 73.33333333333333)","(61.0, 110.0, 85.0)","(21.0, 44.0, 43.333333333333336)","(1.5, 1.64, 1.63)","(17.0, 18.5, 18.5)"
15-12-2022 13:17:00.164234,"(10.0, 14.5, 14.166666666666666)","(21.0, 36.0, 35.0)","(71.0, 250.0, 246.78571428571428)","(4.0, 5.8, 5.625)","(51.0, 80.0, 73.33333333333333)","(61.0, 100.0, 85.0)","(21.0, 44.0, 42.8)","(1.45, 1.64, 1.6399487179487178)","(17.0, 19.0, 18.571428571428573)"
15-12-2022 13:17:01.503586,"(10.0, 13.5, 13.818181818181818)","(21.0, 36.0, 36.18181818181818)","(71.0, 250.0, 246.78571428571428)","(4.0, 5.7, 5.556521739130435)","(51.0, 80.0, 73.33333333333333)","(61.0, 100.0, 89.28571428571429)","(21.0, 44.0, 41.5)","(1.45, 1.64, 1.6210474860335196)","(17.0, 19.0, 18.083333333333332)"
15-12-2022 13:17:02.761425,"(10.0, 14.0, 13.818181818181818)","(21.0, 40.0, 36.18181818181818)","(71.0, 250.0, 246.78571428571428)","(4.0, 5.7, 6.278787878787879)","(51.0, 80.0, 86.66666666666667)","(61.0, 100.0, 79.375)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.65, 1.602105263157895)","(17.0, 19.5, 17.162337662337663)"
15-12-2022 13:17:04.020960,"(10.0, 13.5, 13.409090909090908)","(21.0, 40.0, 37.09090909090909)","(91.0, 250.0, 246.66666666666669)","(4.0, 6.4, 6.26)","(51.0, 100.0, 86.66666666666667)","(51.0, 110.0, 84.54545454545455)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.63, 1.5827777777777778)","(17.0, 19.5, 17.952380952380953)"
15-12-2022 13:17:05.323917,"(10.0, 14.0, 13.538461538461538)","(21.0, 40.0, 37.09090909090909)","(91.0, 250.0, 246.66666666666669)","(4.0, 6.4, 6.26)","(51.0, 100.0, 86.66666666666667)","(51.0, 110.0, 84.54545454545455)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.59, 1.583225806451613)","(17.0, 19.0, 17.833333333333332)"
15-12-2022 13:17:06.559782,"(10.0, 14.0, 13.80952380952381)","(21.0, 40.0, 37.09090909090909)","(91.0, 250.0, 245.5)","(4.0, 6.4, 6.275)","(51.0, 100.0, 86.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.59, 1.5982089552238807)","(17.0, 19.0, 18.243243243243242)"
15-12-2022 13:17:07.907968,"(10.0, 13.5, 13.434782608695652)","(21.0, 40.0, 37.09090909090909)","(91.0, 250.0, 245.26315789473682)","(4.0, 6.4, 6.4)","(51.0, 100.0, 86.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.6, 1.5991044776119403)","(16.0, 19.0, 18.243243243243242)"
15-12-2022 13:17:09.272422,"(10.0, 13.5, 13.434782608695652)","(21.0, 40.0, 37.2)","(91.0, 250.0, 245.26315789473682)","(4.0, 6.6, 6.4)","(51.0, 100.0, 86.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 41.5)","(1.45, 1.6, 1.6196356275303645)","(16.0, 19.0, 18.393939393939394)"
15-12-2022 13:17:10.668748,"(10.0, 13.5, 13.431818181818182)","(21.0, 40.0, 38.0)","(91.0, 240.0, 224.6153846153846)","(4.0, 6.6, 6.543749999999999)","(51.0, 100.0, 71.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 46.0, 41.142857142857146)","(1.45, 1.62, 1.6271102661596957)","(16.0, 19.0, 17.78125)"
15-12-2022 13:17:12.028281,"(10.0, 13.5, 13.431818181818182)","(21.0, 40.0, 38.0)","(91.0, 230.0, 224.6153846153846)","(4.0, 6.6, 6.543749999999999)","(51.0, 95.0, 71.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.63, 1.6271102661596957)","(16.0, 19.0, 17.78125)"
15-12-2022 13:17:13.316761,"(10.0, 13.5, 13.375)","(21.0, 40.0, 38.0)","(91.0, 230.0, 224.6153846153846)","(4.0, 6.6, 6.608333333333333)","(51.0, 95.0, 71.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.63, 1.6273946360153255)","(16.0, 19.0, 17.78125)"
15-12-2022 13:17:14.601248,"(10.0, 13.5, 13.375)","(21.0, 40.0, 38.0)","(91.0, 230.0, 224.6153846153846)","(4.0, 6.8, 6.584)","(51.0, 95.0, 71.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.63, 1.6273946360153255)","(16.0, 19.0, 17.78125)"
15-12-2022 13:17:15.887009,"(10.0, 13.5, 13.375)","(21.0, 40.0, 38.0)","(91.0, 230.0, 224.6153846153846)","(4.0, 6.6, 6.584)","(51.0, 95.0, 71.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 41.142857142857146)","(1.45, 1.63, 1.6273946360153255)","(16.0, 19.0, 17.78125)"
15-12-2022 13:17:17.133915,"(10.0, 13.5, 13.375)","(21.0, 40.0, 38.0)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.588888888888889)","(51.0, 95.0, 71.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 39.2)","(1.45, 1.63, 1.601304347826087)","(16.0, 19.0, 17.78125)"
15-12-2022 13:17:18.423026,"(10.0, 13.5, 13.375)","(21.0, 40.0, 38.0)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.588888888888889)","(51.0, 95.0, 71.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 39.2)","(1.45, 1.61, 1.6004545454545456)","(16.0, 19.0, 17.78125)"
15-12-2022 13:17:19.631272,"(10.0, 13.5, 13.375)","(21.0, 40.0, 38.0)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.499159663865546)","(51.0, 95.0, 71.66666666666667)","(51.0, 110.0, 85.5)","(21.0, 44.0, 39.0)","(1.45, 1.61, 1.615)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:20.855279,"(10.0, 13.5, 13.369565217391305)","(21.0, 40.0, 36.888888888888886)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.462068965517241)","(51.0, 95.0, 68.75)","(51.0, 110.0, 85.5)","(21.0, 44.0, 39.0)","(1.45, 1.63, 1.61125)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:22.146428,"(10.0, 13.5, 13.369565217391305)","(21.0, 40.0, 36.888888888888886)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.469565217391304)","(51.0, 95.0, 68.75)","(51.0, 110.0, 85.5)","(21.0, 44.0, 38.666666666666664)","(1.45, 1.63, 1.6163636363636364)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:23.383227,"(10.0, 13.0, 12.9)","(21.0, 40.0, 36.888888888888886)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 85.5)","(21.0, 44.0, 38.666666666666664)","(1.45, 1.63, 1.6245454545454545)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:24.595901,"(10.0, 13.0, 12.86111111111111)","(21.0, 40.0, 36.888888888888886)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 85.5)","(21.0, 44.0, 40.92307692307692)","(1.45, 1.63, 1.616875)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:25.863434,"(10.0, 13.0, 12.86111111111111)","(21.0, 40.0, 36.888888888888886)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 86.66666666666667)","(21.0, 44.0, 40.92307692307692)","(1.45, 1.63, 1.616875)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:27.137822,"(10.0, 13.0, 12.90625)","(21.0, 40.0, 36.888888888888886)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 86.66666666666667)","(21.0, 44.0, 40.92307692307692)","(1.45, 1.63, 1.6272)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:28.490699,"(10.0, 13.5, 13.119047619047619)","(21.0, 38.0, 37.2)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 86.66666666666667)","(21.0, 44.0, 41.333333333333336)","(1.45, 1.63, 1.6272)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:29.764769,"(10.0, 13.5, 13.119047619047619)","(21.0, 38.0, 36.5)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 86.66666666666667)","(21.0, 44.0, 57.5)","(1.45, 1.63, 1.6272)","(16.0, 19.0, 18.27777777777778)"
15-12-2022 13:17:31.068597,"(10.0, 13.5, 13.119047619047619)","(21.0, 38.0, 36.5)","(91.0, 230.0, 224.39999999999998)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 86.66666666666667)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.6274311926605503)","(16.0, 19.0, 18.232142857142858)"
15-12-2022 13:17:32.431374,"(10.0, 13.5, 13.119047619047619)","(21.0, 38.0, 36.5)","(91.0, 230.0, 224.16666666666666)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 89.0)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.6274311926605503)","(16.0, 18.5, 18.232142857142858)"
15-12-2022 13:17:33.800082,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 37.2)","(91.0, 230.0, 224.16666666666666)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 89.0)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.6274311926605503)","(16.0, 18.5, 18.232142857142858)"
15-12-2022 13:17:35.231319,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 36.8)","(91.0, 230.0, 224.16666666666666)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 83.75)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.6274311926605503)","(16.0, 18.5, 17.875)"
15-12-2022 13:17:36.545319,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 36.8)","(91.0, 230.0, 224.16666666666666)","(4.0, 6.6, 6.512195121951219)","(51.0, 95.0, 68.75)","(51.0, 110.0, 83.75)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.6274311926605503)","(16.0, 18.5, 17.875)"
15-12-2022 13:17:37.880689,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 36.8)","(91.0, 230.0, 224.16666666666666)","(4.0, 6.6, 6.466666666666667)","(51.0, 95.0, 68.75)","(51.0, 110.0, 83.75)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.615)","(16.0, 18.5, 17.875)"
15-12-2022 13:17:39.157223,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 36.8)","(91.0, 230.0, 224.16666666666666)","(4.0, 6.6, 6.443661971830986)","(51.0, 95.0, 68.75)","(51.0, 110.0, 83.75)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.615)","(16.0, 18.5, 17.875)"
15-12-2022 13:17:40.434274,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 36.8)","(91.0, 230.0, 224.16666666666666)","(4.0, 6.6, 6.453237410071942)","(51.0, 95.0, 68.75)","(51.0, 110.0, 83.75)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.6274311926605503)","(16.0, 18.5, 17.875)"
15-12-2022 13:17:41.776555,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 36.8)","(91.0, 230.0, 224.16666666666666)","(4.0, 6.6, 6.453237410071942)","(51.0, 95.0, 68.75)","(51.0, 110.0, 83.75)","(21.0, 60.0, 57.5)","(1.45, 1.63, 1.6274311926605503)","(16.0, 18.5, 17.875)"
15-12-2022 13:17:43.049890,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.2, 6.6, 6.453237410071942)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 58.888888888888886)","(1.4, 1.63, 1.6274311926605503)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:44.313972,"(10.0, 13.5, 13.029411764705882)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.2, 6.6, 6.411428571428571)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 58.888888888888886)","(1.4, 1.63, 1.6216)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:45.583871,"(10.0, 13.5, 12.978260869565217)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.2, 6.6, 6.477272727272727)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 59.0)","(1.4, 1.63, 1.6216)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:47.071986,"(10.0, 13.5, 12.928571428571429)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.4, 6.6, 6.488372093023256)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 59.0)","(1.4, 1.63, 1.6216)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:48.522325,"(10.0, 13.5, 12.928571428571429)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.4, 6.6, 6.488372093023256)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 59.0)","(1.4, 1.63, 1.6216)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:49.954949,"(10.0, 13.5, 12.928571428571429)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.4, 6.6, 6.543103448275862)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 59.0)","(1.4, 1.63, 1.6189473684210527)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:51.443061,"(10.0, 12.5, 12.363636363636363)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.4, 6.6, 6.543103448275862)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 59.0)","(1.4, 1.62, 1.6189473684210527)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:53.058006,"(10.0, 12.5, 12.342105263157894)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.4, 6.6, 6.543103448275862)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 59.0)","(1.4, 1.62, 1.618918918918919)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:54.461802,"(10.0, 12.5, 12.342105263157894)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.6, 6.6, 6.543103448275862)","(41.0, 95.0, 68.75)","(61.0, 110.0, 83.75)","(21.0, 60.0, 59.0)","(1.4, 1.62, 1.618918918918919)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:55.930059,"(10.0, 12.5, 12.342105263157894)","(21.0, 38.0, 37.0)","(91.0, 230.0, 224.16666666666666)","(4.6, 6.6, 6.508064516129032)","(41.0, 95.0, 68.75)","(61.0, 140.0, 90.0)","(21.0, 60.0, 59.0)","(1.4, 1.62, 1.6126506024096385)","(15.0, 18.5, 17.875)"
15-12-2022 13:17:57.597745,"(10.0, 12.5, 12.342105263157894)","(21.0, 38.0, 37.0)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.6, 6.36)","(41.0, 95.0, 68.75)","(61.0, 140.0, 110.0)","(21.0, 60.0, 59.0)","(1.4, 1.63, 1.6112121212121213)","(15.0, 18.5, 18.181818181818183)"
15-12-2022 13:17:59.186199,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.36)","(41.0, 95.0, 68.75)","(61.0, 140.0, 110.0)","(21.0, 60.0, 59.0)","(1.4, 1.63, 1.6132911392405063)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:00.562494,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.36)","(41.0, 95.0, 68.75)","(61.0, 140.0, 110.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.6132911392405063)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:01.889830,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.36)","(41.0, 95.0, 68.75)","(61.0, 140.0, 110.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.6132911392405063)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:03.197467,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.36)","(41.0, 95.0, 68.75)","(61.0, 140.0, 110.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.6132911392405063)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:04.511784,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.36)","(41.0, 95.0, 71.66666666666667)","(61.0, 140.0, 110.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.6132911392405063)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:05.806532,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.36)","(41.0, 95.0, 71.66666666666667)","(61.0, 140.0, 110.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.6132911392405063)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:07.141391,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.36)","(41.0, 95.0, 71.66666666666667)","(61.0, 140.0, 110.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.625686274509804)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:08.448245,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.346987951807229)","(41.0, 95.0, 65.0)","(61.0, 140.0, 110.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.625)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:09.848967,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.2)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.346987951807229)","(41.0, 90.0, 65.0)","(61.0, 140.0, 100.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.6263636363636362)","(15.0, 18.5, 18.15)"
15-12-2022 13:18:11.375164,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 37.0)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.4, 6.285714285714286)","(41.0, 90.0, 71.66666666666667)","(61.0, 140.0, 100.0)","(26.0, 60.0, 59.0)","(1.35, 1.63, 1.6033333333333333)","(15.0, 18.5, 18.181818181818183)"
15-12-2022 13:18:12.776344,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 35.0)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.6, 6.474074074074074)","(41.0, 95.0, 71.66666666666667)","(61.0, 140.0, 100.0)","(26.0, 60.0, 56.8)","(1.35, 1.63, 1.6268749999999998)","(15.0, 18.5, 18.25)"
15-12-2022 13:18:14.173896,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 35.0)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.6, 6.474074074074074)","(41.0, 95.0, 71.66666666666667)","(61.0, 140.0, 100.0)","(26.0, 60.0, 56.8)","(1.35, 1.63, 1.6268749999999998)","(15.0, 18.5, 17.875)"
15-12-2022 13:18:15.527716,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 34.4)","(91.0, 260.0, 255.65217391304347)","(4.6, 6.6, 6.290909090909091)","(41.0, 95.0, 71.66666666666667)","(61.0, 140.0, 100.0)","(26.0, 60.0, 50.285714285714285)","(1.35, 1.63, 1.6278260869565218)","(15.0, 18.5, 18.916666666666668)"
15-12-2022 13:18:16.984636,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 34.4)","(91.0, 250.0, 210.0)","(4.6, 6.6, 6.516393442622951)","(41.0, 95.0, 80.0)","(61.0, 130.0, 107.5)","(26.0, 55.0, 48.25)","(1.35, 1.63, 1.6278260869565218)","(15.0, 19.0, 18.916666666666668)"
15-12-2022 13:18:18.532230,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 34.4)","(91.0, 250.0, 210.0)","(4.6, 6.6, 6.304347826086957)","(41.0, 95.0, 80.0)","(61.0, 130.0, 107.5)","(26.0, 55.0, 48.25)","(1.35, 1.63, 1.6278260869565218)","(15.0, 19.0, 18.916666666666668)"
15-12-2022 13:18:20.142379,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 34.4)","(91.0, 250.0, 210.0)","(4.6, 6.6, 6.304347826086957)","(41.0, 95.0, 80.0)","(61.0, 130.0, 107.5)","(26.0, 55.0, 48.25)","(1.35, 1.63, 1.612)","(15.0, 19.0, 18.916666666666668)"
15-12-2022 13:18:21.633146,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 34.4)","(91.0, 250.0, 210.0)","(4.6, 6.6, 6.304347826086957)","(41.0, 95.0, 80.0)","(61.0, 130.0, 107.5)","(26.0, 55.0, 48.25)","(1.35, 1.63, 1.612)","(15.0, 19.0, 18.916666666666668)"
15-12-2022 13:18:23.124652,"(10.0, 12.5, 12.26923076923077)","(21.0, 38.0, 34.4)","(91.0, 250.0, 210.0)","(4.6, 6.6, 6.304347826086957)","(41.0, 95.0, 80.0)","(61.0, 130.0, 107.5)","(26.0, 55.0, 48.25)","(1.35, 1.63, 1.5950137741046833)","(15.0, 19.0, 18.586206896551722)"
15-12-2022 13:18:24.509656,"(10.0, 12.5, 12.304347826086957)","(21.0, 38.0, 34.4)","(91.0, 250.0, 210.0)","(4.6, 6.6, 6.33939393939394)","(41.0, 95.0, 80.0)","(61.0, 130.0, 107.5)","(26.0, 55.0, 48.25)","(1.35, 1.6, 1.5948942598187312)","(15.0, 19.0, 18.625)"
15-12-2022 13:18:25.962542,"(10.0, 12.5, 12.429411764705883)","(21.0, 38.0, 34.4)","(71.0, 250.0, 210.0)","(4.6, 6.4, 6.33939393939394)","(41.0, 95.0, 80.0)","(61.0, 130.0, 112.0)","(26.0, 55.0, 48.25)","(1.35, 1.6, 1.5948942598187312)","(15.0, 19.0, 17.363636363636363)"
15-12-2022 13:18:27.382910,"(10.0, 12.5, 12.429411764705883)","(21.0, 38.0, 34.4)","(71.0, 250.0, 210.0)","(4.6, 6.4, 6.33939393939394)","(41.0, 95.0, 80.0)","(61.0, 130.0, 112.0)","(26.0, 55.0, 48.25)","(1.35, 1.6, 1.5948942598187312)","(15.0, 19.0, 17.153846153846153)"
15-12-2022 13:18:28.707573,"(10.0, 12.5, 12.429411764705883)","(21.0, 38.0, 34.4)","(71.0, 250.0, 210.0)","(4.6, 6.4, 6.33939393939394)","(41.0, 95.0, 81.66666666666667)","(61.0, 130.0, 150.0)","(26.0, 55.0, 53.0)","(1.35, 1.6, 1.596328125)","(15.0, 19.0, 17.153846153846153)"
15-12-2022 13:18:30.031191,"(10.0, 12.5, 12.429411764705883)","(21.0, 38.0, 36.4)","(71.0, 250.0, 210.0)","(4.6, 6.4, 6.36)","(41.0, 95.0, 81.66666666666667)","(61.0, 220.0, 170.0)","(26.0, 60.0, 53.0)","(1.35, 1.6, 1.6145)","(15.0, 19.0, 17.0)"
15-12-2022 13:18:31.363045,"(10.0, 12.5, 12.426829268292684)","(21.0, 38.0, 34.30769230769231)","(71.0, 250.0, 210.0)","(4.6, 6.4, 6.351219512195122)","(41.0, 95.0, 81.66666666666667)","(61.0, 260.0, 170.0)","(26.0, 60.0, 55.6)","(1.35, 1.62, 1.610357142857143)","(15.0, 19.0, 18.184210526315788)"
