,Star Of The Bay,Adda My Mind,Ashima,Moonlightsshadow,Ark Of Rock,Batavia Storm,American Rock,Mal Boy,Shakira Blue
07-12-2022 14:21:45.445117,"(15.0, 22.0, 21.1)","(3.4, 4.2, 4.111111111111111)","(16.0, 21.0, 17.785714285714285)","(81.0, 270.0, 183.33333333333334)","(10.0, 12.5, 11.666666666666666)","(4.0, 5.9, 5.42)","(21.0, 29.0, 26.857142857142858)","(101.0, 290.0, 210.0)","(2.4, 3.15, 2.8466666666666667)"
07-12-2022 14:21:46.589908,"(16.0, 22.0, 21.470588235294116)","(3.4, 4.2, 4.111111111111111)","(16.0, 21.0, 17.785714285714285)","(81.0, 270.0, 183.33333333333334)","(10.0, 12.5, 11.142857142857142)","(4.2, 5.9, 5.42)","(21.0, 29.0, 26.857142857142858)","(101.0, 290.0, 210.0)","(2.4, 3.1, 2.8379310344827586)"
07-12-2022 14:21:47.728967,"(16.0, 22.0, 21.4)","(3.4, 4.2, 4.111111111111111)","(16.0, 21.0, 17.785714285714285)","(81.0, 270.0, 183.33333333333334)","(10.0, 14.0, 11.142857142857142)","(4.2, 5.9, 5.42)","(21.0, 29.0, 26.857142857142858)","(101.0, 290.0, 210.0)","(2.4, 3.1, 2.915)"
07-12-2022 14:21:48.902135,"(16.0, 22.0, 21.4)","(3.4, 4.2, 4.111111111111111)","(16.0, 21.0, 17.785714285714285)","(81.0, 270.0, 183.33333333333334)","(10.0, 14.0, 11.142857142857142)","(4.2, 5.9, 5.42)","(21.0, 29.0, 26.857142857142858)","(101.0, 290.0, 210.0)","(2.4, 2.98, 2.8825000000000003)"
07-12-2022 14:21:50.359073,"(16.0, 22.0, 20.5)","(3.4, 4.3, 3.8846153846153846)","(16.0, 21.0, 17.785714285714285)","(81.0, 270.0, 170.0)","(10.0, 13.5, 11.75)","(4.2, 5.9, 5.42)","(21.0, 29.0, 26.857142857142858)","(101.0, 290.0, 210.0)","(2.4, 2.98, 2.8825000000000003)"
07-12-2022 14:21:51.816718,"(16.0, 22.0, 20.5)","(3.4, 4.3, 3.968421052631579)","(16.0, 21.0, 17.785714285714285)","(81.0, 260.0, 170.0)","(10.0, 13.5, 11.75)","(4.2, 5.9, 5.22)","(21.0, 29.0, 27.0)","(101.0, 290.0, 210.0)","(2.4, 2.98, 2.8825000000000003)"
07-12-2022 14:21:53.245353,"(16.0, 22.0, 20.5)","(3.4, 4.3, 3.968421052631579)","(16.0, 21.0, 17.785714285714285)","(81.0, 260.0, 170.0)","(10.0, 13.5, 11.75)","(4.2, 5.7, 5.22)","(21.0, 29.0, 27.0)","(101.0, 290.0, 210.0)","(2.4, 2.98, 2.9563636363636365)"
07-12-2022 14:21:54.584605,"(16.0, 22.0, 21.4)","(3.4, 4.3, 3.968421052631579)","(16.0, 21.0, 17.785714285714285)","(81.0, 260.0, 195.0)","(10.0, 13.5, 11.75)","(4.2, 5.7, 5.22)","(21.0, 29.0, 27.0)","(101.0, 290.0, 210.0)","(2.4, 2.98, 2.981333333333333)"
07-12-2022 14:21:56.005450,"(16.0, 22.0, 20.5)","(3.4, 4.3, 3.94375)","(16.0, 21.0, 17.785714285714285)","(81.0, 250.0, 195.0)","(10.0, 13.5, 12.0)","(4.2, 5.7, 5.22)","(21.0, 29.0, 27.0)","(101.0, 290.0, 210.0)","(2.4, 3.0, 2.9907142857142857)"
07-12-2022 14:21:57.477813,"(16.0, 22.0, 20.5)","(3.4, 4.2, 4.1000000000000005)","(16.0, 21.0, 19.5)","(81.0, 250.0, 195.0)","(10.0, 13.5, 12.0)","(4.2, 5.7, 5.22)","(21.0, 29.0, 27.0)","(101.0, 290.0, 210.0)","(2.4, 3.0, 2.98)"
07-12-2022 14:21:58.747310,"(16.0, 22.0, 20.5)","(3.4, 4.2, 4.033333333333333)","(16.0, 21.0, 18.142857142857142)","(81.0, 250.0, 195.0)","(10.0, 13.5, 12.0)","(4.2, 5.7, 5.34)","(21.0, 29.0, 27.0)","(101.0, 290.0, 210.0)","(2.4, 3.0, 2.985)"
07-12-2022 14:21:59.892782,"(16.0, 22.0, 20.5)","(3.4, 4.2, 4.033333333333333)","(16.0, 21.0, 18.142857142857142)","(81.0, 250.0, 195.0)","(10.0, 13.5, 12.0)","(4.2, 5.7, 5.34)","(21.0, 29.0, 27.0)","(101.0, 290.0, 210.0)","(2.4, 3.0, 2.985)"
07-12-2022 14:22:01.157592,"(16.0, 22.0, 20.5)","(3.4, 4.2, 4.033333333333333)","(16.0, 21.0, 18.142857142857142)","(81.0, 250.0, 195.0)","(10.0, 13.5, 12.0)","(4.2, 5.7, 5.34)","(21.0, 29.0, 27.0)","(101.0, 290.0, 210.0)","(2.4, 3.0, 2.985)"
07-12-2022 14:22:02.443630,"(16.0, 23.0, 22.0)","(3.4, 4.2, 4.033333333333333)","(16.0, 21.0, 18.142857142857142)","(81.0, 250.0, 206.66666666666669)","(10.0, 13.5, 12.444444444444445)","(4.2, 5.7, 5.561538461538461)","(21.0, 29.0, 27.0)","(101.0, 290.0, 271.1111111111111)","(2.4, 3.0, 2.9642857142857144)"
07-12-2022 14:22:03.699745,"(16.0, 23.0, 22.333333333333332)","(3.4, 4.3, 4.09)","(16.0, 21.0, 18.142857142857142)","(81.0, 240.0, 168.57142857142858)","(10.0, 13.0, 12.444444444444445)","(4.2, 5.7, 5.5125)","(21.0, 29.0, 27.0)","(101.0, 290.0, 271.1111111111111)","(2.4, 2.98, 2.9642857142857144)"
07-12-2022 14:22:05.043080,"(16.0, 23.0, 22.333333333333332)","(3.4, 4.3, 4.09)","(16.0, 21.0, 18.142857142857142)","(81.0, 240.0, 168.57142857142858)","(10.0, 13.0, 12.444444444444445)","(4.2, 5.7, 5.6)","(21.0, 29.0, 27.0)","(101.0, 290.0, 271.1111111111111)","(2.4, 2.98, 2.9066666666666667)"
07-12-2022 14:22:06.384927,"(16.0, 23.0, 22.333333333333332)","(3.4, 4.3, 4.054166666666667)","(13.0, 21.0, 18.142857142857142)","(81.0, 240.0, 168.57142857142858)","(10.0, 13.0, 12.444444444444445)","(4.2, 5.7, 5.6)","(21.0, 29.0, 27.0)","(101.0, 290.0, 271.1111111111111)","(2.4, 2.98, 2.9066666666666667)"
07-12-2022 14:22:07.712575,"(16.0, 23.0, 22.333333333333332)","(3.4, 4.2, 4.054166666666667)","(13.0, 21.0, 18.142857142857142)","(81.0, 240.0, 168.57142857142858)","(10.0, 13.0, 12.444444444444445)","(4.2, 5.7, 5.6)","(21.0, 29.0, 27.0)","(101.0, 290.0, 211.42857142857144)","(2.4, 2.98, 2.9066666666666667)"
07-12-2022 14:22:09.090780,"(16.0, 25.0, 22.692307692307693)","(3.4, 4.2, 4.054166666666667)","(13.0, 21.0, 18.142857142857142)","(81.0, 240.0, 168.57142857142858)","(10.0, 13.0, 11.666666666666666)","(4.2, 5.7, 5.6)","(21.0, 29.0, 27.0)","(101.0, 280.0, 244.44444444444446)","(2.4, 2.98, 2.720740740740741)"
07-12-2022 14:22:10.415333,"(16.0, 25.0, 22.692307692307693)","(3.4, 4.2, 4.313461538461539)","(13.0, 21.0, 19.666666666666668)","(81.0, 240.0, 168.57142857142858)","(10.0, 13.0, 11.833333333333334)","(4.2, 5.7, 5.50909090909091)","(21.0, 29.0, 26.5)","(101.0, 260.0, 244.44444444444446)","(2.4, 2.74, 2.721682242990654)"
07-12-2022 14:22:11.624816,"(16.0, 25.0, 21.571428571428573)","(3.4, 4.4, 4.3047619047619055)","(13.0, 21.0, 19.285714285714285)","(71.0, 240.0, 233.33333333333331)","(10.0, 13.5, 13.625)","(4.2, 6.0, 5.630769230769231)","(21.0, 29.0, 26.5)","(101.0, 260.0, 206.15384615384616)","(2.4, 2.74, 2.7222784810126583)"
07-12-2022 14:22:12.850298,"(16.0, 25.0, 21.571428571428573)","(3.4, 4.4, 4.30625)","(13.0, 25.0, 19.285714285714285)","(71.0, 280.0, 233.33333333333331)","(10.0, 14.0, 13.0)","(4.2, 6.0, 5.68)","(21.0, 29.0, 26.5)","(101.0, 260.0, 224.0)","(2.4, 2.74, 2.7214285714285715)"
07-12-2022 14:22:14.112492,"(16.0, 24.0, 21.5)","(3.4, 4.4, 4.380000000000001)","(13.0, 24.0, 18.333333333333332)","(71.0, 280.0, 210.0)","(10.0, 13.5, 13.0)","(4.2, 6.0, 5.68)","(21.0, 29.0, 26.5)","(101.0, 250.0, 200.0)","(2.4, 2.76, 2.721732283464567)"
07-12-2022 14:22:15.353965,"(16.0, 24.0, 21.5)","(3.4, 4.4, 4.380000000000001)","(13.0, 23.0, 18.333333333333332)","(71.0, 280.0, 210.0)","(10.0, 13.5, 13.0)","(4.2, 6.0, 5.68)","(21.0, 29.0, 26.5)","(101.0, 250.0, 194.28571428571428)","(2.4, 2.76, 2.721732283464567)"
07-12-2022 14:22:16.591344,"(16.0, 24.0, 21.5)","(3.4, 4.4, 4.380000000000001)","(13.0, 23.0, 18.333333333333332)","(71.0, 280.0, 210.0)","(10.0, 13.5, 13.0)","(4.2, 6.0, 5.757575757575758)","(21.0, 29.0, 26.5)","(101.0, 250.0, 226.66666666666669)","(2.4, 2.76, 2.721732283464567)"
07-12-2022 14:22:17.882587,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.380000000000001)","(13.0, 23.0, 18.333333333333332)","(71.0, 280.0, 210.0)","(10.0, 13.5, 13.0)","(4.2, 6.0, 5.757575757575758)","(21.0, 29.0, 26.5)","(101.0, 240.0, 226.66666666666669)","(2.4, 2.76, 2.721746031746032)"
07-12-2022 14:22:19.087535,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.380000000000001)","(13.0, 23.0, 18.333333333333332)","(71.0, 270.0, 174.0)","(10.0, 13.5, 13.0)","(4.2, 6.0, 5.757575757575758)","(21.0, 29.0, 26.5)","(101.0, 230.0, 170.0)","(2.4, 2.76, 2.721746031746032)"
07-12-2022 14:22:20.438270,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.380000000000001)","(13.0, 22.0, 20.333333333333332)","(71.0, 250.0, 205.0)","(10.0, 13.5, 13.0)","(4.2, 6.0, 5.757575757575758)","(21.0, 29.0, 26.5)","(101.0, 210.0, 194.44444444444446)","(2.4, 2.76, 2.727586206896552)"
07-12-2022 14:22:21.726383,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.380000000000001)","(13.0, 21.0, 19.0)","(71.0, 250.0, 224.0)","(10.0, 13.5, 12.846153846153847)","(4.2, 6.0, 5.757575757575758)","(21.0, 29.0, 28.5)","(101.0, 210.0, 194.44444444444446)","(2.4, 2.76, 2.7323529411764707)"
07-12-2022 14:22:23.074499,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.380000000000001)","(13.0, 22.0, 19.5)","(71.0, 240.0, 205.71428571428572)","(10.0, 14.0, 13.181818181818182)","(4.2, 6.0, 5.757575757575758)","(21.0, 30.0, 28.5)","(101.0, 210.0, 189.0)","(2.4, 2.76, 2.7423376623376625)"
07-12-2022 14:22:24.386394,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.380000000000001)","(13.0, 22.0, 20.4375)","(71.0, 240.0, 224.0)","(10.0, 14.0, 13.181818181818182)","(4.4, 6.0, 5.757575757575758)","(21.0, 30.0, 28.5)","(101.0, 210.0, 189.0)","(2.4, 2.76, 2.661794871794872)"
07-12-2022 14:22:25.623549,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.380000000000001)","(13.0, 21.0, 19.18181818181818)","(71.0, 240.0, 167.5)","(10.0, 14.0, 13.666666666666666)","(4.4, 6.0, 5.757575757575758)","(21.0, 30.0, 28.333333333333332)","(101.0, 210.0, 189.0)","(2.4, 2.7, 2.661794871794872)"
07-12-2022 14:22:26.909200,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.380000000000001)","(13.0, 21.0, 19.18181818181818)","(71.0, 240.0, 143.33333333333334)","(10.0, 14.0, 13.0)","(4.4, 6.0, 5.75)","(21.0, 30.0, 28.333333333333332)","(101.0, 210.0, 189.0)","(2.4, 2.7, 2.705263157894737)"
07-12-2022 14:22:28.235932,"(16.0, 24.0, 21.75)","(3.4, 4.4, 4.283870967741936)","(13.0, 21.0, 19.416666666666668)","(71.0, 240.0, 115.71428571428572)","(10.0, 14.0, 12.428571428571429)","(4.4, 5.9, 5.730769230769231)","(21.0, 30.0, 28.333333333333332)","(101.0, 210.0, 189.0)","(2.4, 2.76, 2.7127777777777777)"
07-12-2022 14:22:30.071079,"(16.0, 24.0, 21.75)","(3.4, 4.6, 4.593333333333334)","(13.0, 20.0, 18.157894736842106)","(71.0, 240.0, 115.71428571428572)","(10.0, 13.5, 12.428571428571429)","(4.4, 5.9, 5.730769230769231)","(21.0, 30.0, 28.333333333333332)","(101.0, 210.0, 189.0)","(2.4, 2.76, 2.7283333333333335)"
07-12-2022 14:22:31.297514,"(16.0, 24.0, 21.75)","(3.4, 4.7, 4.593333333333334)","(13.0, 20.0, 18.157894736842106)","(61.0, 240.0, 115.71428571428572)","(10.0, 13.5, 12.428571428571429)","(4.4, 5.9, 5.730769230769231)","(21.0, 30.0, 28.333333333333332)","(101.0, 210.0, 189.0)","(2.4, 2.74, 2.7283333333333335)"
07-12-2022 14:22:32.912012,"(16.0, 24.0, 21.75)","(3.4, 4.7, 4.46)","(13.0, 19.5, 18.3)","(61.0, 210.0, 114.16666666666667)","(10.0, 13.5, 12.333333333333334)","(4.4, 5.9, 5.68)","(21.0, 30.0, 29.0)","(101.0, 210.0, 189.0)","(2.4, 2.74, 2.6544827586206896)"
07-12-2022 14:22:34.677805,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.575862068965518)","(13.0, 19.5, 18.3)","(61.0, 200.0, 140.0)","(10.0, 13.5, 12.25)","(4.4, 5.9, 5.681818181818182)","(21.0, 30.0, 28.333333333333332)","(101.0, 210.0, 150.0)","(2.4, 2.72, 2.6622857142857144)"
07-12-2022 14:22:36.298483,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.575862068965518)","(13.0, 19.5, 18.3)","(61.0, 190.0, 140.0)","(10.0, 13.5, 12.25)","(4.4, 5.9, 5.681818181818182)","(21.0, 30.0, 28.333333333333332)","(101.0, 200.0, 112.5)","(2.4, 2.7, 2.6622857142857144)"
07-12-2022 14:22:37.817367,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.575862068965518)","(13.0, 19.5, 17.91176470588235)","(61.0, 190.0, 140.0)","(10.0, 13.5, 12.25)","(4.4, 5.9, 5.681818181818182)","(21.0, 30.0, 29.0)","(101.0, 200.0, 146.15384615384616)","(2.4, 2.7, 2.677931034482759)"
07-12-2022 14:22:39.379005,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.575862068965518)","(13.0, 19.5, 17.636363636363637)","(61.0, 190.0, 140.0)","(10.0, 13.5, 12.5625)","(4.4, 5.9, 5.758823529411765)","(21.0, 30.0, 29.166666666666668)","(101.0, 200.0, 130.0)","(2.4, 2.68, 2.5927272727272728)"
07-12-2022 14:22:40.772079,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.575862068965518)","(13.0, 19.0, 17.333333333333332)","(71.0, 190.0, 115.0)","(10.0, 13.5, 12.5625)","(4.4, 5.9, 5.758823529411765)","(21.0, 30.0, 29.166666666666668)","(101.0, 200.0, 163.33333333333334)","(2.4, 2.68, 2.584)"
07-12-2022 14:22:42.083317,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.575862068965518)","(13.0, 19.0, 17.125)","(71.0, 190.0, 104.28571428571429)","(10.0, 13.5, 12.5625)","(4.4, 5.9, 5.758823529411765)","(21.0, 30.0, 29.0)","(101.0, 190.0, 162.85714285714286)","(2.4, 2.66, 2.5852631578947367)"
07-12-2022 14:22:43.355763,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.575862068965518)","(13.0, 19.0, 17.125)","(71.0, 190.0, 135.0)","(10.0, 13.5, 12.5625)","(4.4, 5.9, 5.866666666666666)","(21.0, 30.0, 29.0)","(91.0, 180.0, 161.66666666666669)","(2.4, 2.64, 2.5852631578947367)"
07-12-2022 14:22:44.860977,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.571428571428571)","(13.0, 19.0, 17.125)","(71.0, 180.0, 135.0)","(10.0, 13.5, 12.5625)","(4.4, 6.0, 5.888888888888888)","(21.0, 30.0, 29.0)","(91.0, 170.0, 165.45454545454547)","(2.4, 2.64, 2.5852631578947367)"
07-12-2022 14:22:46.207044,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.554054054054054)","(13.0, 19.0, 17.625)","(71.0, 180.0, 154.28571428571428)","(10.0, 13.5, 12.529411764705882)","(4.4, 6.0, 5.8125)","(21.0, 30.0, 27.5)","(101.0, 170.0, 161.66666666666669)","(2.35, 2.64, 2.6094736842105264)"
07-12-2022 14:22:47.571998,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.554054054054054)","(13.0, 18.5, 17.041666666666668)","(71.0, 180.0, 162.72727272727272)","(10.0, 13.5, 12.692307692307692)","(4.4, 6.0, 5.916666666666667)","(21.0, 30.0, 27.0)","(101.0, 170.0, 161.66666666666669)","(2.35, 2.66, 2.586153846153846)"
07-12-2022 14:22:49.113155,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.554054054054054)","(13.0, 18.5, 17.041666666666668)","(71.0, 170.0, 156.66666666666669)","(10.0, 13.5, 12.675)","(4.4, 6.0, 6.223529411764706)","(21.0, 30.0, 27.0)","(101.0, 170.0, 157.5)","(2.35, 2.66, 2.638181818181818)"
07-12-2022 14:22:50.465030,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.507142857142857)","(13.0, 18.0, 16.263157894736842)","(71.0, 170.0, 130.0)","(10.0, 13.5, 12.84375)","(4.4, 6.4, 6.676470588235294)","(21.0, 30.0, 25.666666666666668)","(101.0, 170.0, 160.0)","(2.35, 2.66, 2.522197802197802)"
07-12-2022 14:22:51.913883,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.575862068965518)","(13.0, 18.0, 16.263157894736842)","(71.0, 170.0, 132.5)","(10.0, 13.5, 12.625)","(4.4, 7.0, 6.5600000000000005)","(21.0, 29.0, 26.0)","(101.0, 170.0, 160.0)","(2.35, 2.58, 2.521123595505618)"
07-12-2022 14:22:53.367555,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.5)","(13.0, 18.0, 17.0)","(71.0, 170.0, 90.0)","(10.0, 13.5, 12.625)","(4.4, 7.0, 6.622222222222222)","(21.0, 30.0, 26.0)","(101.0, 170.0, 106.0)","(2.35, 2.58, 2.521123595505618)"
07-12-2022 14:22:55.031091,"(16.0, 24.0, 21.75)","(3.5, 4.5, 4.577272727272727)","(13.0, 17.5, 16.3)","(71.0, 95.0, 95.0)","(10.0, 13.5, 13.392857142857142)","(4.4, 6.8, 6.26)","(21.0, 30.0, 25.0)","(101.0, 120.0, 105.0)","(2.35, 2.58, 2.523857142857143)"
07-12-2022 14:22:56.519651,"(16.0, 24.0, 21.75)","(3.5, 4.7, 4.486363636363636)","(13.0, 17.5, 16.9)","(71.0, 170.0, 95.0)","(10.0, 13.5, 13.392857142857142)","(4.4, 6.8, 6.657142857142857)","(21.0, 30.0, 29.0)","(101.0, 120.0, 105.0)","(2.35, 2.58, 2.523857142857143)"
07-12-2022 14:22:58.008698,"(16.0, 24.0, 21.75)","(3.5, 4.6, 4.3352941176470585)","(13.0, 17.5, 16.75)","(71.0, 170.0, 95.0)","(10.0, 13.5, 12.933333333333334)","(4.4, 6.8, 6.575510204081632)","(21.0, 30.0, 28.857142857142858)","(101.0, 120.0, 110.0)","(2.35, 2.58, 2.543064516129032)"
07-12-2022 14:22:59.477749,"(16.0, 24.0, 21.6)","(3.7, 4.5, 4.32)","(13.0, 18.0, 16.676470588235293)","(71.0, 170.0, 95.0)","(10.0, 13.0, 12.933333333333334)","(4.4, 6.6, 6.571428571428572)","(21.0, 30.0, 27.5)","(101.0, 120.0, 108.88888888888889)","(2.35, 2.58, 2.5451063829787235)"
07-12-2022 14:23:00.966695,"(16.0, 24.0, 21.6)","(3.7, 4.5, 4.341176470588235)","(13.0, 17.5, 16.5)","(71.0, 170.0, 90.83333333333333)","(10.0, 13.0, 12.933333333333334)","(4.4, 7.0, 6.636363636363636)","(21.0, 30.0, 26.25)","(101.0, 120.0, 108.88888888888889)","(2.35, 2.58, 2.5608333333333335)"
07-12-2022 14:23:02.499853,"(16.0, 24.0, 22.333333333333332)","(3.7, 4.5, 4.307142857142857)","(13.0, 17.5, 17.22222222222222)","(71.0, 170.0, 100.0)","(10.0, 13.0, 12.833333333333334)","(4.6, 7.0, 6.947826086956522)","(21.0, 30.0, 26.0)","(101.0, 120.0, 106.0)","(2.35, 2.64, 2.585714285714286)"
07-12-2022 14:23:03.963636,"(16.0, 25.0, 23.0)","(3.7, 4.5, 4.009157509157509)","(13.0, 17.5, 16.5)","(71.0, 150.0, 117.5)","(10.0, 13.0, 12.875)","(4.6, 7.0, 6.76)","(21.0, 30.0, 26.666666666666668)","(101.0, 110.0, 116.0)","(2.35, 2.64, 2.5893333333333333)"
07-12-2022 14:23:05.428881,"(16.0, 25.0, 23.0)","(3.6, 4.1, 4.218446601941747)","(13.0, 17.5, 16.833333333333332)","(71.0, 160.0, 91.25)","(10.0, 13.0, 13.25)","(4.6, 7.0, 6.8)","(21.0, 30.0, 26.0)","(101.0, 120.0, 117.77777777777777)","(2.35, 2.64, 2.619047619047619)"
07-12-2022 14:23:06.876800,"(16.0, 25.0, 22.333333333333332)","(3.6, 4.3, 4.1125)","(13.0, 17.5, 16.833333333333332)","(71.0, 140.0, 102.5)","(10.0, 13.5, 13.25)","(4.6, 7.0, 6.699999999999999)","(21.0, 30.0, 26.0)","(101.0, 120.0, 117.77777777777777)","(2.35, 2.7, 2.615)"
07-12-2022 14:23:08.237618,"(16.0, 25.0, 22.333333333333332)","(3.6, 4.2, 4.118181818181818)","(13.0, 17.5, 16.25)","(71.0, 130.0, 102.5)","(10.0, 13.5, 13.25)","(4.6, 7.0, 6.699999999999999)","(21.0, 30.0, 26.0)","(101.0, 120.0, 116.66666666666667)","(2.35, 2.7, 2.6750000000000003)"
07-12-2022 14:23:09.539799,"(16.0, 25.0, 22.333333333333332)","(3.6, 4.2, 4.217391304347826)","(13.0, 17.0, 16.25)","(71.0, 130.0, 85.0)","(10.0, 13.5, 13.25)","(4.6, 7.0, 6.699999999999999)","(21.0, 30.0, 26.0)","(101.0, 120.0, 116.66666666666667)","(2.35, 2.7, 2.693469387755102)"
07-12-2022 14:23:10.850153,"(16.0, 25.0, 22.333333333333332)","(3.6, 4.3, 4.228571428571429)","(13.0, 17.0, 16.25)","(71.0, 95.0, 85.0)","(10.0, 13.5, 13.25)","(4.6, 7.0, 6.699999999999999)","(21.0, 30.0, 26.0)","(101.0, 120.0, 116.66666666666667)","(2.35, 2.7, 2.693469387755102)"
07-12-2022 14:23:12.457549,"(16.0, 25.0, 23.0)","(3.6, 4.4, 4.252941176470588)","(13.0, 17.0, 16.333333333333332)","(71.0, 95.0, 85.0)","(10.0, 13.5, 14.25)","(4.6, 7.0, 6.9)","(21.0, 30.0, 26.666666666666668)","(101.0, 120.0, 116.66666666666667)","(2.35, 2.5, 2.480691823899371)"
07-12-2022 14:23:13.800696,"(16.0, 25.0, 22.666666666666668)","(3.6, 4.3, 4.1499999999999995)","(13.0, 17.0, 16.833333333333332)","(71.0, 95.0, 88.33333333333333)","(10.0, 14.5, 14.666666666666666)","(4.6, 7.0, 7.1)","(21.0, 30.0, 28.0)","(101.0, 120.0, 141.66666666666669)","(2.35, 2.5, 2.56)"
07-12-2022 14:23:15.129425,"(16.0, 24.0, 23.0)","(3.6, 4.3, 4.1499999999999995)","(13.0, 17.5, 16.833333333333332)","(71.0, 95.0, 86.25)","(10.0, 15.5, 14.666666666666666)","(4.6, 7.6, 6.688888888888888)","(21.0, 30.0, 28.0)","(101.0, 150.0, 142.85714285714286)","(2.35, 2.68, 2.6202061855670102)"
07-12-2022 14:23:16.601844,"(16.0, 24.0, 22.666666666666668)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 16.833333333333332)","(71.0, 120.0, 86.25)","(10.0, 15.5, 14.3)","(4.6, 7.4, 6.6000000000000005)","(21.0, 30.0, 28.0)","(101.0, 150.0, 136.66666666666666)","(2.35, 2.64, 2.6152272727272727)"
07-12-2022 14:23:18.169553,"(16.0, 24.0, 22.666666666666668)","(3.6, 4.3, 4.1695652173913045)","(13.0, 17.5, 16.833333333333332)","(71.0, 120.0, 86.25)","(10.0, 15.5, 14.3)","(4.8, 7.4, 6.643243243243243)","(20.0, 30.0, 28.0)","(101.0, 150.0, 136.66666666666666)","(2.25, 2.58, 2.568235294117647)"
07-12-2022 14:23:19.629319,"(16.0, 24.0, 22.666666666666668)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 17.0)","(71.0, 120.0, 86.25)","(10.0, 15.5, 14.3)","(4.8, 7.4, 6.832432432432432)","(20.0, 30.0, 28.0)","(101.0, 150.0, 136.66666666666666)","(2.25, 2.58, 2.568235294117647)"
07-12-2022 14:23:21.094263,"(16.0, 24.0, 22.666666666666668)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 17.0)","(71.0, 120.0, 86.25)","(10.0, 15.5, 13.625)","(4.8, 7.4, 6.832432432432432)","(20.0, 30.0, 28.0)","(101.0, 150.0, 142.85714285714286)","(2.25, 2.58, 2.568235294117647)"
07-12-2022 14:23:22.584359,"(16.0, 24.0, 23.0)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 17.0)","(71.0, 120.0, 105.0)","(10.0, 15.5, 14.3)","(4.8, 7.4, 6.8342857142857145)","(20.0, 30.0, 28.0)","(101.0, 150.0, 136.66666666666666)","(2.25, 2.58, 2.5507692307692307)"
07-12-2022 14:23:24.031354,"(16.0, 25.0, 23.0)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 17.0)","(71.0, 120.0, 105.0)","(10.0, 15.5, 14.3)","(4.8, 7.4, 7.066666666666666)","(20.0, 30.0, 28.0)","(81.0, 150.0, 136.66666666666666)","(2.25, 2.56, 2.5507692307692307)"
07-12-2022 14:23:25.450830,"(16.0, 25.0, 23.0)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 16.833333333333332)","(71.0, 120.0, 86.25)","(10.0, 15.5, 14.3)","(4.8, 7.2, 7.0)","(20.0, 30.0, 28.0)","(81.0, 150.0, 136.66666666666666)","(2.25, 2.56, 2.5893069306930694)"
07-12-2022 14:23:26.871424,"(16.0, 25.0, 23.0)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 16.833333333333332)","(71.0, 120.0, 86.25)","(10.0, 15.5, 14.3)","(4.8, 7.2, 6.609302325581396)","(20.0, 30.0, 28.0)","(81.0, 150.0, 136.66666666666666)","(2.25, 2.6, 2.5836893203883498)"
07-12-2022 14:23:28.163836,"(16.0, 25.0, 23.0)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 16.833333333333332)","(71.0, 120.0, 86.25)","(10.0, 15.5, 14.3)","(4.8, 7.4, 6.953846153846154)","(20.0, 30.0, 28.0)","(81.0, 150.0, 136.66666666666666)","(2.25, 2.6, 2.5974647887323945)"
07-12-2022 14:23:29.522755,"(16.0, 25.0, 23.0)","(3.6, 4.3, 4.1421052631578945)","(13.0, 17.5, 16.833333333333332)","(71.0, 120.0, 86.25)","(10.0, 15.5, 14.3)","(4.8, 7.2, 6.8)","(20.0, 30.0, 28.0)","(81.0, 150.0, 141.66666666666669)","(2.25, 2.6, 2.5974647887323945)"
