,Extreme Harriet,Nitrogen Outlaw,Ninja Whinger,Little Purpose,Aston Garner,Magic Poppet,Spring Bonnie,Its Your Shout
532,"[datetime.datetime(2022, 11, 28, 18, 59, 49, 36027), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 49, 36027), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 49, 36027), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 49, 36027), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 49, 36027), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 49, 36027), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 49, 36027), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 49, 36027), 10.0, 22.0]"
533,"[datetime.datetime(2022, 11, 28, 18, 59, 50, 291109), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 291109), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 291109), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 291109), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 291109), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 291109), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 291109), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 291109), 10.0, 22.0]"
534,"[datetime.datetime(2022, 11, 28, 18, 59, 51, 544811), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 544811), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 544811), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 544811), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 544811), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 544811), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 544811), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 544811), 10.0, 22.0]"
535,"[datetime.datetime(2022, 11, 28, 18, 59, 52, 776633), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 776633), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 776633), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 776633), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 776633), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 776633), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 776633), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 776633), 10.0, 22.0]"
536,"[datetime.datetime(2022, 11, 28, 18, 59, 54, 13790), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 13790), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 13790), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 13790), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 13790), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 13790), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 13790), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 13790), 10.0, 22.0]"
537,"[datetime.datetime(2022, 11, 28, 18, 59, 55, 385571), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 55, 385571), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 55, 385571), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 55, 385571), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 55, 385571), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 55, 385571), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 55, 385571), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 55, 385571), 10.0, 22.0]"
538,"[datetime.datetime(2022, 11, 28, 18, 59, 56, 587557), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 56, 587557), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 56, 587557), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 56, 587557), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 56, 587557), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 56, 587557), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 56, 587557), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 56, 587557), 10.0, 22.0]"
539,"[datetime.datetime(2022, 11, 28, 18, 59, 57, 799471), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 57, 799471), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 57, 799471), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 57, 799471), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 57, 799471), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 57, 799471), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 57, 799471), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 57, 799471), 10.0, 22.0]"
540,"[datetime.datetime(2022, 11, 28, 18, 59, 59, 135731), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 59, 135731), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 59, 135731), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 59, 135731), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 59, 135731), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 59, 135731), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 59, 135731), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 59, 135731), 10.0, 22.0]"
541,"[datetime.datetime(2022, 11, 28, 19, 0, 0, 408734), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 0, 0, 408734), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 0, 0, 408734), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 0, 408734), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 0, 0, 408734), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 0, 0, 408734), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 19, 0, 0, 408734), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 0, 408734), 10.0, 22.0]"
542,"[datetime.datetime(2022, 11, 28, 19, 0, 1, 680508), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 0, 1, 680508), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 0, 1, 680508), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 1, 680508), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 0, 1, 680508), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 0, 1, 680508), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 19, 0, 1, 680508), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 1, 680508), 10.0, 22.0]"
543,"[datetime.datetime(2022, 11, 28, 19, 0, 2, 882100), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 2, 882100), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 2, 882100), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 2, 882100), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 2, 882100), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 2, 882100), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 19, 0, 2, 882100), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 2, 882100), 10.0, 21.0]"
544,"[datetime.datetime(2022, 11, 28, 19, 0, 4, 118515), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 4, 118515), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 4, 118515), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 4, 118515), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 4, 118515), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 4, 118515), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 4, 118515), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 4, 118515), 10.0, 21.0]"
545,"[datetime.datetime(2022, 11, 28, 19, 0, 5, 395441), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 5, 395441), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 5, 395441), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 5, 395441), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 5, 395441), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 5, 395441), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 5, 395441), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 5, 395441), 10.0, 21.0]"
546,"[datetime.datetime(2022, 11, 28, 19, 0, 6, 627646), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 6, 627646), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 6, 627646), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 6, 627646), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 6, 627646), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 6, 627646), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 6, 627646), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 6, 627646), 10.0, 21.0]"
547,"[datetime.datetime(2022, 11, 28, 19, 0, 7, 960268), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 7, 960268), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 7, 960268), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 7, 960268), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 7, 960268), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 7, 960268), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 7, 960268), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 7, 960268), 10.0, 21.0]"
548,"[datetime.datetime(2022, 11, 28, 19, 0, 9, 303325), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 9, 303325), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 9, 303325), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 9, 303325), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 9, 303325), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 9, 303325), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 9, 303325), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 9, 303325), 10.0, 21.0]"
549,"[datetime.datetime(2022, 11, 28, 19, 0, 10, 593065), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 10, 593065), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 10, 593065), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 10, 593065), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 10, 593065), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 10, 593065), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 10, 593065), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 10, 593065), 10.0, 21.0]"
550,"[datetime.datetime(2022, 11, 28, 19, 0, 11, 854493), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 11, 854493), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 11, 854493), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 11, 854493), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 11, 854493), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 11, 854493), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 11, 854493), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 11, 854493), 10.0, 21.0]"
551,"[datetime.datetime(2022, 11, 28, 19, 0, 13, 66339), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 13, 66339), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 13, 66339), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 13, 66339), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 13, 66339), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 13, 66339), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 13, 66339), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 13, 66339), 10.0, 21.0]"
552,"[datetime.datetime(2022, 11, 28, 19, 0, 14, 237538), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 14, 237538), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 14, 237538), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 14, 237538), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 14, 237538), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 14, 237538), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 14, 237538), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 14, 237538), 10.0, 22.0]"
553,"[datetime.datetime(2022, 11, 28, 19, 0, 15, 418218), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 15, 418218), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 15, 418218), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 15, 418218), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 15, 418218), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 15, 418218), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 15, 418218), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 15, 418218), 10.0, 22.0]"
554,"[datetime.datetime(2022, 11, 28, 19, 0, 16, 570620), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 16, 570620), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 16, 570620), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 16, 570620), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 16, 570620), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 16, 570620), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 16, 570620), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 16, 570620), 10.0, 22.0]"
555,"[datetime.datetime(2022, 11, 28, 19, 0, 17, 732383), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 0, 17, 732383), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 17, 732383), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 17, 732383), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 0, 17, 732383), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 17, 732383), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 17, 732383), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 17, 732383), 10.0, 22.0]"
556,"[datetime.datetime(2022, 11, 28, 19, 0, 18, 929363), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 18, 929363), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 0, 18, 929363), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 18, 929363), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 18, 929363), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 18, 929363), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 18, 929363), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 18, 929363), 10.0, 22.0]"
557,"[datetime.datetime(2022, 11, 28, 19, 0, 20, 115394), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 115394), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 115394), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 115394), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 115394), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 115394), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 115394), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 115394), 10.0, 20.0]"
558,"[datetime.datetime(2022, 11, 28, 19, 0, 21, 301843), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 301843), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 301843), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 301843), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 301843), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 301843), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 301843), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 301843), 10.0, 20.0]"
559,"[datetime.datetime(2022, 11, 28, 19, 0, 22, 619498), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 619498), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 619498), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 619498), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 619498), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 619498), 1.9, 1.98]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 619498), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 619498), 10.0, 20.0]"
560,"[datetime.datetime(2022, 11, 28, 19, 0, 23, 917615), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 23, 917615), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 23, 917615), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 19, 0, 23, 917615), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 23, 917615), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 23, 917615), 1.9, 2.0]","[datetime.datetime(2022, 11, 28, 19, 0, 23, 917615), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 23, 917615), 10.0, 20.0]"
561,"[datetime.datetime(2022, 11, 28, 19, 0, 25, 186747), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 186747), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 186747), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 186747), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 186747), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 186747), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 186747), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 186747), 10.0, 20.0]"
562,"[datetime.datetime(2022, 11, 28, 19, 0, 26, 412228), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 26, 412228), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 26, 412228), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 26, 412228), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 26, 412228), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 26, 412228), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 19, 0, 26, 412228), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 26, 412228), 10.0, 20.0]"
563,"[datetime.datetime(2022, 11, 28, 19, 0, 27, 619537), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 619537), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 619537), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 619537), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 619537), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 619537), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 619537), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 619537), 10.0, 20.0]"
564,"[datetime.datetime(2022, 11, 28, 19, 0, 28, 809469), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 809469), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 809469), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 809469), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 809469), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 809469), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 809469), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 809469), 10.0, 20.0]"
565,"[datetime.datetime(2022, 11, 28, 19, 0, 30, 85), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 85), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 85), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 85), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 85), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 85), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 85), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 85), 10.0, 20.0]"
566,"[datetime.datetime(2022, 11, 28, 19, 0, 31, 166737), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 166737), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 166737), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 166737), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 166737), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 166737), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 166737), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 166737), 10.0, 20.0]"
567,"[datetime.datetime(2022, 11, 28, 19, 0, 32, 369357), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 32, 369357), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 32, 369357), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 32, 369357), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 32, 369357), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 32, 369357), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 19, 0, 32, 369357), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 0, 32, 369357), 10.0, 20.0]"
568,"[datetime.datetime(2022, 11, 28, 19, 0, 33, 522207), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 522207), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 522207), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 522207), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 522207), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 522207), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 522207), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 522207), 10.0, 20.0]"
569,"[datetime.datetime(2022, 11, 28, 19, 0, 34, 691314), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 691314), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 691314), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 691314), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 691314), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 691314), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 691314), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 691314), 10.0, 20.0]"
570,"[datetime.datetime(2022, 11, 28, 19, 0, 35, 890471), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 890471), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 890471), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 890471), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 890471), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 890471), 1.9, 2.66]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 890471), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 890471), 10.0, 20.0]"
571,"[datetime.datetime(2022, 11, 28, 19, 0, 37, 64256), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 64256), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 64256), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 64256), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 64256), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 64256), 1.9, 2.62]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 64256), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 64256), 10.0, 20.0]"
