,Cherokee Castle,True Flirt,Nordic Dancer,Crafty Windsor Cat,Siente La Brisa
12-01-2023 11:46:51.413973,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.23846153846154)","(8.0, 10.5, 9.627586206896552)","(1.7, 2.02, 1.9857142857142858)","(19.0, 22.0, 20.5)"
12-01-2023 11:46:52.452397,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.23846153846154)","(8.0, 10.5, 9.627586206896552)","(1.7, 2.02, 1.9857142857142858)","(19.0, 22.0, 20.5)"
12-01-2023 11:46:53.490420,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.23846153846154)","(8.0, 10.5, 9.627586206896552)","(1.7, 2.02, 2.0076470588235296)","(19.0, 22.0, 20.5)"
12-01-2023 11:46:54.491560,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.272727272727273)","(8.0, 10.5, 8.96)","(1.7, 2.02, 2.0076470588235296)","(19.0, 22.0, 20.5)"
12-01-2023 11:46:55.517845,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.272727272727273)","(8.0, 10.5, 8.96)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.5)"
12-01-2023 11:46:56.607906,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.272727272727273)","(8.0, 10.5, 9.627586206896552)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.5)"
12-01-2023 11:46:57.643567,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.05)","(8.0, 10.5, 9.627586206896552)","(1.7, 2.02, 1.968)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:46:58.680331,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:46:59.621951,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:00.641469,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:01.668958,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:02.738183,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:03.713968,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:04.738768,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:05.817467,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(19.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:06.845594,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:07.792303,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.225)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:08.799922,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:09.914196,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:10.925859,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:11.878659,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:12.861413,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:13.963560,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:14.978455,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:15.887299,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:16.941957,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.636363636363637)"
12-01-2023 11:47:18.037659,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.666666666666668)"
12-01-2023 11:47:19.098363,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.318181818181817)"
12-01-2023 11:47:20.117036,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.318181818181817)"
12-01-2023 11:47:21.181168,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.318181818181817)"
12-01-2023 11:47:22.195319,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.318181818181817)"
12-01-2023 11:47:23.194721,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.318181818181817)"
12-01-2023 11:47:24.275808,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.318181818181817)"
12-01-2023 11:47:25.526369,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.318181818181817)"
12-01-2023 11:47:26.762572,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.318181818181817)"
12-01-2023 11:47:28.024582,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.911627906976744)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.4375)"
12-01-2023 11:47:29.300502,"(4.0, 4.6, 4.551282051282051)","(7.0, 8.4, 8.26)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:30.458944,"(4.0, 4.6, 4.581632653061225)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.88888888888889)"
12-01-2023 11:47:31.545858,"(4.0, 4.6, 4.581632653061225)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.88888888888889)"
12-01-2023 11:47:32.772759,"(4.0, 4.6, 4.55)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.88888888888889)"
12-01-2023 11:47:34.002879,"(4.0, 4.6, 4.55)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.88888888888889)"
12-01-2023 11:47:35.097279,"(4.0, 4.6, 4.536199095022624)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.88888888888889)"
12-01-2023 11:47:36.177305,"(4.0, 4.6, 4.536199095022624)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.88888888888889)"
12-01-2023 11:47:37.227671,"(4.0, 4.6, 4.536199095022624)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.88888888888889)"
12-01-2023 11:47:38.279007,"(4.0, 4.6, 4.536199095022624)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 20.0)"
12-01-2023 11:47:39.441583,"(4.0, 4.6, 4.536199095022624)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.09090909090909)"
12-01-2023 11:47:40.624448,"(4.0, 4.6, 4.536199095022624)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.09090909090909)"
12-01-2023 11:47:41.895814,"(4.0, 4.6, 4.536199095022624)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.09090909090909)"
12-01-2023 11:47:43.216474,"(4.0, 4.6, 4.536199095022624)","(7.0, 8.4, 8.288)","(8.0, 10.5, 9.897619047619047)","(1.7, 2.02, 1.9694736842105263)","(20.0, 22.0, 21.09090909090909)"
12-01-2023 11:47:44.610612,"(4.0, 4.6, 4.53659793814433)","(7.0, 8.4, 10.625)","(8.0, 10.5, 9.83421052631579)","(1.7, 2.02, 1.9723404255319148)","(20.0, 22.0, 21.09090909090909)"
12-01-2023 11:47:45.709686,"(4.0, 4.6, 4.53659793814433)","(7.0, 11.0, 10.625)","(8.0, 10.5, 9.83421052631579)","(1.7, 2.02, 1.9723404255319148)","(20.0, 22.0, 21.09090909090909)"
12-01-2023 11:47:46.993783,"(4.0, 4.6, 4.53659793814433)","(7.0, 11.5, 10.470588235294118)","(8.0, 10.5, 9.656666666666666)","(1.7, 2.02, 1.956)","(20.0, 22.0, 21.09090909090909)"
12-01-2023 11:47:48.066678,"(4.0, 4.6, 4.5568)","(7.0, 11.0, 10.470588235294118)","(8.0, 10.5, 9.656666666666666)","(1.7, 2.02, 1.956)","(20.0, 22.0, 21.09090909090909)"
12-01-2023 11:47:49.293969,"(4.0, 4.6, 4.5568)","(7.0, 10.5, 10.023809523809524)","(8.0, 10.5, 9.656666666666666)","(1.7, 2.02, 1.965531914893617)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:50.464769,"(4.0, 4.6, 4.5568)","(7.0, 10.5, 10.023809523809524)","(8.0, 10.5, 9.656666666666666)","(1.7, 2.02, 1.965531914893617)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:51.598171,"(4.0, 4.6, 4.5568)","(7.0, 10.5, 9.416666666666666)","(8.0, 10.5, 9.656666666666666)","(1.7, 2.02, 2.0105263157894737)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:52.832242,"(4.0, 4.6, 4.5568)","(7.0, 10.5, 9.484375)","(8.0, 10.5, 9.656666666666666)","(1.7, 2.02, 2.0105263157894737)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:54.289999,"(4.0, 4.6, 4.5568)","(7.0, 10.5, 8.63125)","(8.0, 10.5, 9.656666666666666)","(1.7, 2.02, 2.008)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:55.507309,"(4.0, 4.6, 4.5568)","(7.0, 10.5, 8.881481481481481)","(8.0, 10.5, 9.656666666666666)","(1.7, 2.02, 2.008)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:56.695593,"(4.0, 4.6, 4.5568)","(7.0, 10.5, 9.872727272727273)","(8.0, 10.5, 9.777142857142858)","(1.7, 2.02, 2.000714285714286)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:57.786798,"(4.0, 4.6, 4.5568)","(7.0, 10.0, 9.466666666666667)","(8.0, 10.5, 9.925)","(1.7, 2.02, 1.9995454545454545)","(20.0, 22.0, 21.166666666666668)"
12-01-2023 11:47:58.956675,"(4.0, 4.6, 4.5568)","(7.0, 9.8, 9.600000000000001)","(8.0, 10.5, 9.925)","(1.7, 2.02, 1.9804395604395604)","(20.0, 22.0, 22.204545454545453)"
12-01-2023 11:48:00.165623,"(4.0, 4.6, 4.5568)","(7.0, 9.8, 9.706666666666667)","(8.0, 10.5, 9.925)","(1.7, 2.02, 1.9804395604395604)","(20.0, 23.0, 22.204545454545453)"
12-01-2023 11:48:01.442178,"(4.0, 4.6, 4.5568)","(7.0, 9.8, 9.2)","(8.0, 10.5, 9.925)","(1.7, 2.02, 1.9778125)","(20.0, 23.0, 22.204545454545453)"
12-01-2023 11:48:02.631213,"(4.0, 4.6, 4.5568)","(7.0, 9.8, 9.2)","(8.0, 10.5, 9.925)","(1.7, 2.02, 1.9778125)","(20.0, 23.0, 22.204545454545453)"
12-01-2023 11:48:03.772239,"(4.0, 4.6, 4.5568)","(7.0, 9.8, 9.2)","(8.0, 10.5, 9.925)","(1.7, 2.02, 1.985301204819277)","(20.0, 23.0, 22.204545454545453)"
12-01-2023 11:48:04.839791,"(4.0, 4.6, 4.5568)","(7.0, 9.8, 9.2)","(8.0, 10.5, 9.925)","(1.7, 2.02, 1.982159090909091)","(20.0, 23.0, 22.204545454545453)"
12-01-2023 11:48:05.890981,"(4.0, 4.6, 4.5568)","(7.0, 9.8, 9.2)","(8.0, 10.5, 9.925)","(1.7, 2.02, 1.982159090909091)","(20.0, 23.0, 22.204545454545453)"
12-01-2023 11:48:07.234128,"(4.0, 4.6, 4.5568)","(7.0, 9.8, 9.666666666666668)","(8.0, 10.5, 9.5)","(1.7, 2.02, 2.004032258064516)","(20.0, 23.0, 22.204545454545453)"
12-01-2023 11:48:08.573133,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.8, 9.55)","(8.0, 10.5, 8.428571428571429)","(1.7, 2.02, 1.9946478873239437)","(20.0, 23.0, 20.22222222222222)"
12-01-2023 11:48:09.661103,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.8, 9.55)","(8.0, 10.0, 8.133333333333333)","(1.7, 2.02, 1.9946478873239437)","(20.0, 23.0, 21.90625)"
12-01-2023 11:48:10.713119,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.8, 9.55)","(8.0, 10.0, 7.5)","(1.7, 2.02, 1.9946478873239437)","(20.0, 23.0, 21.90625)"
12-01-2023 11:48:11.807397,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.8, 9.55)","(8.0, 10.0, 8.666666666666666)","(1.7, 2.02, 1.9769736842105263)","(20.0, 23.0, 22.57142857142857)"
12-01-2023 11:48:12.935452,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.6, 9.01818181818182)","(8.0, 10.0, 9.061538461538461)","(1.7, 2.0, 1.9769736842105263)","(20.0, 24.0, 22.57142857142857)"
12-01-2023 11:48:13.906016,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.6, 9.01818181818182)","(8.0, 9.8, 9.061538461538461)","(1.7, 2.0, 1.9769736842105263)","(20.0, 24.0, 22.57142857142857)"
12-01-2023 11:48:14.904607,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.6, 9.01818181818182)","(8.0, 9.8, 9.061538461538461)","(1.7, 2.0, 1.9692307692307691)","(19.0, 24.0, 22.57142857142857)"
12-01-2023 11:48:15.922028,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.6, 9.01818181818182)","(8.0, 9.8, 8.733333333333334)","(1.7, 2.02, 1.9804395604395604)","(19.0, 24.0, 22.57142857142857)"
12-01-2023 11:48:16.982036,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.6, 9.01818181818182)","(8.0, 9.8, 8.733333333333334)","(1.7, 2.02, 1.9804395604395604)","(19.0, 24.0, 22.57142857142857)"
12-01-2023 11:48:18.056911,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.6, 9.01818181818182)","(8.0, 9.8, 8.733333333333334)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 22.57142857142857)"
12-01-2023 11:48:19.105402,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.6, 9.01818181818182)","(8.0, 9.8, 8.733333333333334)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 22.94736842105263)"
12-01-2023 11:48:20.108585,"(4.0, 4.6, 4.559701492537314)","(7.0, 9.6, 9.244444444444445)","(8.0, 9.8, 8.733333333333334)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 22.94736842105263)"
12-01-2023 11:48:21.141903,"(4.0, 4.7, 4.576190476190476)","(7.0, 9.6, 9.244444444444445)","(8.0, 9.8, 8.781818181818183)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 22.94736842105263)"
12-01-2023 11:48:22.175926,"(4.0, 4.7, 4.576190476190476)","(7.0, 9.6, 9.244444444444445)","(8.0, 9.8, 9.100000000000001)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 23.0)"
12-01-2023 11:48:23.253794,"(4.0, 4.7, 4.576190476190476)","(7.0, 9.6, 9.244444444444445)","(8.0, 9.8, 9.100000000000001)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 23.0)"
12-01-2023 11:48:24.281946,"(4.0, 4.7, 4.576190476190476)","(7.0, 9.6, 9.244444444444445)","(8.0, 9.8, 9.100000000000001)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 23.0)"
12-01-2023 11:48:25.301688,"(4.0, 4.7, 4.576190476190476)","(7.0, 9.6, 9.244444444444445)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 23.0)"
12-01-2023 11:48:26.271977,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.244444444444445)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.0006153846153847)","(19.0, 24.0, 23.0)"
12-01-2023 11:48:27.331647,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.244444444444445)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.0)"
12-01-2023 11:48:28.376420,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.344)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.0)"
12-01-2023 11:48:29.311605,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.344)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:30.273297,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.344)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:31.304762,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:32.401661,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:33.441704,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.427027027027027)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:34.361552,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.427027027027027)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:35.383883,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:36.411227,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:37.391346,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.01818181818182)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:38.381598,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.725581395348838)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:39.451420,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.725581395348838)","(1.7, 2.02, 2.003421052631579)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:40.546434,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.725581395348838)","(1.7, 2.02, 1.9913186813186814)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:41.591130,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.725581395348838)","(1.7, 2.02, 1.987375)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:42.704582,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.3)","(1.7, 2.02, 1.9769736842105263)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:43.707348,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.3)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:44.701463,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.3)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:45.732778,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.3)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 23.047619047619047)"
12-01-2023 11:48:46.841312,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.451162790697675)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.125)"
12-01-2023 11:48:47.877989,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.451162790697675)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.125)"
12-01-2023 11:48:48.793046,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.451162790697675)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.125)"
12-01-2023 11:48:49.806927,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.383333333333333)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.846153846153847)"
12-01-2023 11:48:50.871225,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.349019607843138)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.846153846153847)"
12-01-2023 11:48:51.938940,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.349019607843138)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.846153846153847)"
12-01-2023 11:48:52.935052,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.349019607843138)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.846153846153847)"
12-01-2023 11:48:53.982051,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.47857142857143)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.846153846153847)"
12-01-2023 11:48:55.023085,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.47857142857143)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.846153846153847)"
12-01-2023 11:48:56.177783,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.47857142857143)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 22.846153846153847)"
12-01-2023 11:48:57.327476,"(4.0, 4.7, 4.619254658385093)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.47857142857143)","(1.7, 2.0, 1.9769736842105263)","(19.0, 24.0, 23.0)"
12-01-2023 11:48:58.317736,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.47857142857143)","(1.7, 2.0, 1.9769736842105263)","(20.0, 24.0, 23.0)"
12-01-2023 11:48:59.321032,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.47857142857143)","(1.7, 2.0, 1.9769736842105263)","(20.0, 24.0, 23.4)"
12-01-2023 11:49:00.475443,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.47857142857143)","(1.7, 2.0, 1.9769736842105263)","(20.0, 24.0, 23.4)"
12-01-2023 11:49:01.605876,"(4.0, 4.7, 4.614473684210526)","(7.0, 9.6, 9.379310344827585)","(8.0, 9.8, 8.644444444444444)","(1.7, 2.0, 1.9824766355140186)","(20.0, 24.0, 23.4)"
