,Thoros Of Myr,Glebely,Popilita,Needs Sugar,Kaboom Kaboom,Bobble
06-01-2023 13:19:11.081116,"(1.55, 1.68, 1.6722943722943722)","(91.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.675062972292192)","(6.5, 8.0, 7.930526315789473)","(5.5, 6.4, 6.305434782608696)","(31.0, 55.0, 54.0)"
06-01-2023 13:19:11.987627,"(1.55, 1.68, 1.6637391304347826)","(91.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.675062972292192)","(6.5, 8.0, 7.930526315789473)","(5.5, 6.4, 6.305434782608696)","(31.0, 55.0, 54.0)"
06-01-2023 13:19:12.980484,"(1.55, 1.68, 1.6637391304347826)","(91.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.675062972292192)","(6.5, 8.0, 7.930526315789473)","(5.5, 6.4, 6.302793296089385)","(31.0, 55.0, 54.0)"
06-01-2023 13:19:14.072999,"(1.55, 1.68, 1.6648314606741572)","(91.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.675062972292192)","(6.5, 8.0, 7.927835051546392)","(5.5, 6.4, 6.302793296089385)","(31.0, 55.0, 54.0)"
06-01-2023 13:19:15.153156,"(1.55, 1.68, 1.6648314606741572)","(91.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.675062972292192)","(6.5, 8.0, 7.926530612244898)","(5.5, 6.4, 6.307936507936509)","(31.0, 55.0, 54.0)"
06-01-2023 13:19:16.143171,"(1.55, 1.68, 1.6634642032332563)","(91.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.675062972292192)","(6.5, 8.0, 7.963636363636364)","(5.5, 6.4, 6.332558139534884)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:17.197340,"(1.55, 1.68, 1.6696681096681096)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.712264150943396)","(6.5, 8.0, 7.963636363636364)","(5.5, 6.4, 6.3309523809523816)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:18.157305,"(1.55, 1.68, 1.67)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.712264150943396)","(6.5, 8.0, 7.963636363636364)","(5.5, 6.4, 6.332558139534884)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:19.143814,"(1.55, 1.68, 1.6693472584856397)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.712264150943396)","(6.5, 8.0, 7.964788732394366)","(5.5, 6.4, 6.332558139534884)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:20.142827,"(1.55, 1.68, 1.6693472584856397)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.712264150943396)","(6.5, 8.0, 7.964788732394366)","(5.5, 6.4, 6.3309523809523816)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:21.204654,"(1.55, 1.68, 1.6694834437086092)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.712264150943396)","(6.5, 8.0, 7.964788732394366)","(5.5, 6.4, 6.3309523809523816)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:22.135097,"(1.55, 1.68, 1.6694834437086092)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.712264150943396)","(6.5, 8.0, 7.964788732394366)","(5.5, 6.4, 6.3309523809523816)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:23.262416,"(1.55, 1.67, 1.6699721448467966)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.712264150943396)","(6.5, 8.0, 7.964788732394366)","(5.5, 6.4, 6.3309523809523816)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:24.368529,"(1.55, 1.67, 1.6699721448467966)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.71021377672209)","(6.5, 8.0, 7.964788732394366)","(5.5, 6.4, 6.3309523809523816)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:25.289903,"(1.55, 1.67, 1.6699721448467966)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.71021377672209)","(6.5, 8.0, 7.964788732394366)","(5.5, 6.4, 6.331474103585657)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:26.129189,"(1.55, 1.68, 1.6681456200227531)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.71021377672209)","(6.5, 8.0, 7.964788732394366)","(5.5, 6.4, 6.331474103585657)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:27.115097,"(1.55, 1.68, 1.6681456200227531)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.71021377672209)","(6.5, 8.0, 7.969325153374233)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:28.092775,"(1.55, 1.68, 1.6681456200227531)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.71021377672209)","(6.5, 8.0, 7.969325153374233)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:29.023742,"(1.55, 1.68, 1.6681456200227531)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.969325153374233)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:30.057538,"(1.55, 1.68, 1.6681456200227531)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.969325153374233)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:31.136805,"(1.55, 1.68, 1.6681456200227531)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.969325153374233)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:32.047117,"(1.55, 1.68, 1.6689501590668079)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.969325153374233)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:33.060476,"(1.55, 1.68, 1.6689384288747344)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.970414201183432)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:34.044009,"(1.55, 1.68, 1.668963210702341)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.970414201183432)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:34.990123,"(1.55, 1.68, 1.668963210702341)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.970414201183432)","(5.5, 6.4, 6.330081300813008)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:35.994933,"(1.55, 1.68, 1.668963210702341)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.970238095238095)","(5.5, 6.4, 6.318518518518519)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:36.975442,"(1.55, 1.67, 1.6658857979502195)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.970238095238095)","(5.5, 6.4, 6.316363636363636)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:37.977697,"(1.55, 1.67, 1.665102827763496)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.970238095238095)","(5.5, 6.4, 6.316363636363636)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:39.022700,"(1.55, 1.67, 1.665096525096525)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.970238095238095)","(5.5, 6.4, 6.316363636363636)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:40.009930,"(1.55, 1.67, 1.665096525096525)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.826568265682656)","(6.5, 8.0, 7.970238095238095)","(5.5, 6.4, 6.296396396396396)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:41.002035,"(1.55, 1.67, 1.665096525096525)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.841698841698841)","(6.5, 8.0, 7.970059880239521)","(5.5, 6.4, 6.187164179104478)","(31.0, 55.0, 54.13793103448276)"
06-01-2023 13:19:41.895392,"(1.55, 1.67, 1.6647054202670855)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.84)","(6.5, 8.0, 7.970059880239521)","(5.5, 6.2, 6.16764705882353)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:42.774828,"(1.55, 1.67, 1.6634404865334491)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.847058823529412)","(6.5, 8.0, 7.962406015037594)","(5.5, 6.4, 6.330459770114943)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:43.849179,"(1.55, 1.67, 1.6632485643970467)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.78921568627451)","(6.5, 8.0, 7.962406015037594)","(5.5, 6.4, 6.325308641975309)","(31.0, 55.0, 54.096385542168676)"
06-01-2023 13:19:44.862733,"(1.55, 1.67, 1.6632485643970467)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.78921568627451)","(6.5, 8.0, 7.962406015037594)","(5.5, 6.4, 6.324137931034483)","(31.0, 55.0, 54.146341463414636)"
06-01-2023 13:19:45.752305,"(1.55, 1.67, 1.6632485643970467)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.78921568627451)","(6.5, 8.0, 7.962406015037594)","(5.5, 6.4, 6.324137931034483)","(31.0, 55.0, 54.146341463414636)"
06-01-2023 13:19:46.690792,"(1.55, 1.67, 1.6632485643970467)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.78921568627451)","(6.5, 8.0, 7.960629921259843)","(5.5, 6.4, 6.32206119162641)","(31.0, 55.0, 54.146341463414636)"
06-01-2023 13:19:47.738887,"(1.55, 1.67, 1.6634797891036905)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.78921568627451)","(6.5, 8.0, 7.960629921259843)","(5.5, 6.4, 6.32280701754386)","(31.0, 55.0, 54.146341463414636)"
06-01-2023 13:19:48.811117,"(1.55, 1.67, 1.6631195652173911)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.810572687224669)","(6.5, 8.0, 7.96875)","(5.5, 6.4, 6.234246575342466)","(31.0, 55.0, 54.166666666666664)"
06-01-2023 13:19:49.682800,"(1.55, 1.66, 1.6580168776371307)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.810572687224669)","(6.5, 8.0, 7.96875)","(5.5, 6.4, 6.234246575342466)","(31.0, 55.0, 54.166666666666664)"
06-01-2023 13:19:50.670292,"(1.55, 1.67, 1.6602879078694817)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.796208530805687)","(6.5, 8.0, 7.961428571428572)","(5.5, 6.4, 6.316262975778547)","(31.0, 55.0, 54.166666666666664)"
06-01-2023 13:19:51.704545,"(1.55, 1.67, 1.662239263803681)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.80365296803653)","(6.5, 8.0, 7.964238410596026)","(5.5, 6.4, 6.318243243243243)","(31.0, 55.0, 54.18604651162791)"
06-01-2023 13:19:52.665656,"(1.55, 1.67, 1.6628125)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.80365296803653)","(6.5, 8.0, 7.997278911564626)","(5.5, 6.4, 6.20483870967742)","(31.0, 55.0, 54.18604651162791)"
06-01-2023 13:19:53.653498,"(1.55, 1.66, 1.6574424552429667)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.805429864253394)","(6.5, 8.0, 7.948717948717948)","(5.5, 6.4, 6.314184397163121)","(31.0, 55.0, 54.18604651162791)"
06-01-2023 13:19:54.645149,"(1.55, 1.66, 1.6575418994413407)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.80787037037037)","(6.5, 8.2, 7.977777777777777)","(5.5, 6.4, 6.29789029535865)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:19:55.684060,"(1.55, 1.66, 1.6585454545454545)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.840996168582375)","(6.5, 8.2, 7.976576576576576)","(5.5, 6.4, 6.30727969348659)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:19:56.635365,"(1.55, 1.66, 1.6588010899182561)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.84909090909091)","(6.5, 8.0, 7.976576576576576)","(5.5, 6.4, 6.29789029535865)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:19:57.559632,"(1.55, 1.67, 1.6638056680161943)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.840996168582375)","(6.5, 8.0, 7.974509803921569)","(5.5, 6.4, 6.29789029535865)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:19:58.489391,"(1.55, 1.67, 1.6638056680161943)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.840996168582375)","(6.5, 8.0, 7.974257425742574)","(5.5, 6.4, 6.290990990990991)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:19:59.444396,"(1.55, 1.67, 1.6638056680161943)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.840996168582375)","(6.5, 8.0, 7.974257425742574)","(5.5, 6.4, 6.290990990990991)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:00.328055,"(1.55, 1.67, 1.6638056680161943)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.840996168582375)","(6.5, 8.0, 7.974257425742574)","(5.5, 6.4, 6.290990990990991)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:01.302831,"(1.55, 1.67, 1.6643333333333332)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.840996168582375)","(6.5, 8.0, 7.973399014778325)","(5.5, 6.4, 6.28421052631579)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:02.244361,"(1.55, 1.67, 1.66521875)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.840996168582375)","(6.5, 8.0, 7.973399014778325)","(5.5, 6.4, 6.28421052631579)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:03.243621,"(1.55, 1.67, 1.66521875)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.837254901960785)","(6.5, 8.0, 7.973399014778325)","(5.5, 6.4, 6.28421052631579)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:04.218970,"(1.55, 1.67, 1.6651384615384615)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.837254901960785)","(6.5, 8.0, 7.972549019607843)","(5.5, 6.4, 6.28421052631579)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:05.125760,"(1.55, 1.67, 1.6651384615384615)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.75748502994012)","(6.5, 8.0, 7.971707317073171)","(5.5, 6.4, 6.308333333333334)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:06.047060,"(1.55, 1.67, 1.6651384615384615)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.75748502994012)","(6.5, 8.0, 7.971707317073171)","(5.5, 6.4, 6.308333333333334)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:07.027845,"(1.55, 1.68, 1.6666386554621848)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.859832635983263)","(6.5, 8.0, 7.971707317073171)","(5.5, 6.4, 6.356284153005465)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:07.984709,"(1.55, 1.68, 1.6662634989200864)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.797535211267606)","(6.5, 8.0, 7.9721153846153845)","(5.5, 6.4, 6.3344680851063835)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:09.052907,"(1.55, 1.67, 1.6662770562770561)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.797535211267606)","(6.5, 8.0, 7.9721153846153845)","(5.5, 6.4, 6.3344680851063835)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:09.999186,"(1.55, 1.67, 1.6662770562770561)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.797535211267606)","(6.5, 8.0, 7.9721153846153845)","(5.5, 6.4, 6.3344680851063835)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:10.896001,"(1.55, 1.67, 1.6662770562770561)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.797535211267606)","(6.5, 8.0, 7.9721153846153845)","(5.5, 6.4, 6.3344680851063835)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:11.933405,"(1.55, 1.67, 1.6662770562770561)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.796819787985866)","(6.5, 8.0, 7.9721153846153845)","(5.5, 6.4, 6.3344680851063835)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:13.000498,"(1.55, 1.67, 1.6662770562770561)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.0, 10.770096463022508)","(6.5, 8.0, 7.9721153846153845)","(5.5, 6.4, 6.3344680851063835)","(31.0, 55.0, 54.25531914893617)"
06-01-2023 13:20:13.885889,"(1.55, 1.67, 1.6662770562770561)","(101.0, 230.0, 196.66666666666666)","(8.5, 11.5, 10.76418152350081)","(6.5, 8.0, 7.9721153846153845)","(5.5, 6.4, 6.3344680851063835)","(31.0, 55.0, 54.054054054054056)"
06-01-2023 13:20:14.729399,"(1.55, 1.71, 1.6857281553398058)","(101.0, 230.0, 210.76923076923077)","(8.5, 11.5, 10.631931166347993)","(6.5, 8.0, 7.909375)","(5.5, 6.4, 6.3334773218142555)","(31.0, 55.0, 54.054054054054056)"
06-01-2023 13:20:15.806682,"(1.55, 1.71, 1.696934673366834)","(101.0, 230.0, 213.33333333333334)","(8.5, 11.0, 10.5)","(6.5, 7.8, 7.564625850340136)","(5.5, 6.2, 6.154700854700855)","(31.0, 55.0, 53.771929824561404)"
06-01-2023 13:20:16.774666,"(1.55, 1.72, 1.7106097560975608)","(101.0, 230.0, 207.27272727272728)","(8.5, 10.5, 10.348178137651821)","(6.5, 7.6, 7.718181818181818)","(5.5, 6.2, 6.261988304093568)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:17.671236,"(1.55, 1.7, 1.6904294478527606)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.6875)","(6.5, 7.8, 7.718181818181818)","(5.5, 6.4, 6.261988304093568)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:18.604174,"(1.55, 1.7, 1.692)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.696356275303645)","(6.5, 7.8, 7.730769230769231)","(5.5, 6.4, 6.215625)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:19.669531,"(1.55, 1.71, 1.6945180722891566)","(101.0, 230.0, 207.27272727272728)","(8.5, 11.0, 10.696356275303645)","(6.5, 7.8, 7.730769230769231)","(5.5, 6.4, 6.2153846153846155)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:20.589650,"(1.55, 1.71, 1.694398826979472)","(101.0, 230.0, 207.27272727272728)","(8.5, 11.0, 10.696356275303645)","(6.5, 7.8, 7.730769230769231)","(5.5, 6.4, 6.2153846153846155)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:21.554638,"(1.55, 1.71, 1.694398826979472)","(101.0, 230.0, 207.27272727272728)","(8.5, 11.0, 10.523219814241486)","(6.5, 7.8, 7.619999999999999)","(5.5, 6.4, 6.204878048780488)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:22.509573,"(1.55, 1.71, 1.694398826979472)","(101.0, 230.0, 207.27272727272728)","(8.5, 11.0, 10.523219814241486)","(6.5, 7.8, 7.614285714285714)","(5.5, 6.4, 6.204878048780488)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:23.504156,"(1.55, 1.71, 1.7054862842892768)","(101.0, 230.0, 207.27272727272728)","(8.5, 11.0, 10.53191489361702)","(6.5, 7.6, 7.674125874125874)","(5.5, 6.4, 6.20495867768595)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:24.442807,"(1.55, 1.71, 1.7056122448979592)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.53191489361702)","(6.5, 7.8, 7.674125874125874)","(5.5, 6.4, 6.256969696969697)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:25.424561,"(1.55, 1.7, 1.694054054054054)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.448717948717949)","(6.5, 7.8, 7.701960784313725)","(5.5, 6.4, 6.256969696969697)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:26.404289,"(1.55, 1.7, 1.6973770491803277)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.446808510638299)","(6.5, 7.8, 7.701960784313725)","(5.5, 6.4, 6.225185185185185)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:27.414008,"(1.55, 1.7, 1.6949450549450549)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.446808510638299)","(6.5, 7.8, 7.655913978494623)","(5.5, 6.4, 6.233548387096774)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:28.387197,"(1.55, 1.7, 1.6949999999999998)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.446808510638299)","(6.5, 8.0, 7.711827956989247)","(5.5, 6.4, 6.22984126984127)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:29.314804,"(1.55, 1.7, 1.6949999999999998)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.446808510638299)","(6.5, 8.0, 7.711827956989247)","(5.5, 6.4, 6.22625)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:30.185544,"(1.55, 1.7, 1.6949999999999998)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.446808510638299)","(6.5, 8.0, 7.711827956989247)","(5.5, 6.4, 6.22625)","(31.0, 55.0, 54.056603773584904)"
06-01-2023 13:20:31.098792,"(1.55, 1.7, 1.697685185185185)","(101.0, 230.0, 207.27272727272728)","(8.5, 10.5, 10.448717948717949)","(6.5, 8.0, 7.728301886792453)","(5.5, 6.4, 6.228923076923077)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:32.072875,"(1.55, 1.7, 1.697685185185185)","(101.0, 230.0, 207.27272727272728)","(8.5, 10.5, 10.448717948717949)","(6.5, 8.0, 7.728301886792453)","(5.5, 6.4, 6.228923076923077)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:33.085799,"(1.55, 1.7, 1.6949700598802395)","(101.0, 230.0, 207.27272727272728)","(8.5, 10.5, 10.448717948717949)","(6.5, 8.0, 7.728301886792453)","(5.5, 6.4, 6.228923076923077)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:34.096207,"(1.55, 1.7, 1.6949700598802395)","(101.0, 230.0, 207.27272727272728)","(8.5, 10.5, 10.448717948717949)","(6.5, 8.0, 7.728301886792453)","(5.5, 6.4, 6.228923076923077)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:35.091651,"(1.55, 1.7, 1.6949700598802395)","(101.0, 230.0, 207.27272727272728)","(8.5, 10.5, 10.448717948717949)","(6.5, 8.0, 7.728301886792453)","(5.5, 6.4, 6.228923076923077)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:36.039108,"(1.55, 1.7, 1.6949700598802395)","(101.0, 230.0, 207.27272727272728)","(8.5, 10.5, 10.352380952380953)","(6.5, 8.0, 7.728301886792453)","(5.5, 6.4, 6.228923076923077)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:37.103586,"(1.55, 1.7, 1.6949700598802395)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.352380952380953)","(6.5, 8.0, 7.728301886792453)","(5.5, 6.4, 6.228923076923077)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:38.118094,"(1.55, 1.7, 1.6949700598802395)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.352380952380953)","(6.5, 8.0, 7.714851485148515)","(5.5, 6.4, 6.225705329153605)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:39.042592,"(1.55, 1.7, 1.6948148148148148)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.352380952380953)","(6.5, 8.0, 7.714851485148515)","(5.5, 6.4, 6.225157232704403)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:39.913991,"(1.55, 1.7, 1.6947826086956521)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.352380952380953)","(6.5, 8.0, 7.714851485148515)","(5.5, 6.4, 6.225157232704403)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:40.965098,"(1.55, 1.71, 1.7013809523809524)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.352380952380953)","(6.5, 7.8, 7.705454545454545)","(5.5, 6.4, 6.232467532467533)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:41.966034,"(1.55, 1.71, 1.7013809523809524)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.348780487804879)","(6.5, 7.8, 7.705454545454545)","(5.5, 6.4, 6.232467532467533)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:42.896424,"(1.55, 1.71, 1.7013809523809524)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.348780487804879)","(6.5, 7.8, 7.705454545454545)","(5.5, 6.4, 6.232467532467533)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:43.827332,"(1.55, 1.71, 1.7013809523809524)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.348780487804879)","(6.5, 7.8, 7.705454545454545)","(5.5, 6.4, 6.232467532467533)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:44.862881,"(1.55, 1.71, 1.701170731707317)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.348780487804879)","(6.5, 7.8, 7.705454545454545)","(5.5, 6.4, 6.236544850498339)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:45.926353,"(1.55, 1.71, 1.7014622641509434)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.341025641025642)","(6.5, 7.8, 7.705454545454545)","(5.5, 6.4, 6.195604395604396)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:46.910522,"(1.55, 1.71, 1.7014622641509434)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.341025641025642)","(6.5, 7.8, 7.705454545454545)","(5.5, 6.2, 6.163302752293578)","(31.0, 55.0, 54.074074074074076)"
06-01-2023 13:20:47.842024,"(1.55, 1.71, 1.7014622641509434)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.341025641025642)","(6.5, 7.8, 7.705454545454545)","(5.5, 6.2, 6.163302752293578)","(31.0, 55.0, 54.074074074074076)"
