,Friar Away,Chiclett,Stylax,Vevinsky,Emerald Trader,Honorfic,Kerman Rock,Tell Nothin,Belafonte Boy,My Fair Balentine,Paigeys Turn,Patchwork
07-01-2023 19:24:31.133042,"(21.0, 29.0, 27.142857142857142)","(17.0, 19.5, 19.42105263157895)","(5.0, 6.0, 5.933333333333334)","(6.5, 8.2, 8.05)","(5.0, 7.0, 6.8374999999999995)","(13.0, 18.5, 18.27777777777778)","(5.0, 5.3, 5.206666666666666)","(12.0, 18.5, 17.553333333333335)","(71.0, 140.0, 103.18181818181819)","(51.0, 80.0, 71.42857142857143)","(13.0, 15.0, 15.044642857142858)","(7.5, 11.0, 10.482758620689655)"
07-01-2023 19:24:32.549755,"(21.0, 29.0, 27.142857142857142)","(17.0, 21.0, 19.720588235294116)","(5.0, 6.0, 5.933333333333334)","(6.5, 8.2, 8.05)","(5.0, 7.0, 6.85)","(13.0, 18.5, 18.25)","(5.0, 5.2, 5.087962962962963)","(12.0, 18.5, 17.553333333333335)","(71.0, 140.0, 103.18181818181819)","(51.0, 80.0, 71.42857142857143)","(13.0, 15.5, 15.023364485981308)","(7.5, 11.0, 10.5)"
07-01-2023 19:24:33.917570,"(21.0, 29.0, 27.142857142857142)","(17.0, 21.0, 19.676470588235293)","(5.0, 6.0, 5.933333333333334)","(6.5, 8.2, 8.05)","(5.0, 7.0, 6.85)","(13.0, 18.5, 18.25)","(5.0, 5.1, 5.089622641509433)","(12.0, 18.5, 17.553333333333335)","(71.0, 140.0, 103.18181818181819)","(51.0, 80.0, 71.42857142857143)","(13.0, 15.5, 15.023364485981308)","(7.5, 11.0, 10.5)"
07-01-2023 19:24:35.252355,"(21.0, 29.0, 27.142857142857142)","(17.0, 21.0, 19.676470588235293)","(5.0, 6.0, 5.933333333333334)","(6.5, 8.2, 8.05)","(5.0, 7.0, 6.85)","(13.0, 18.5, 18.25)","(5.0, 5.1, 5.091346153846153)","(12.0, 18.5, 17.553333333333335)","(71.0, 140.0, 103.18181818181819)","(51.0, 80.0, 71.42857142857143)","(13.0, 15.5, 15.023364485981308)","(7.5, 11.0, 10.541666666666666)"
07-01-2023 19:24:36.684756,"(21.0, 29.0, 27.142857142857142)","(17.0, 21.0, 19.676470588235293)","(5.0, 6.0, 5.908333333333333)","(6.5, 8.2, 8.05)","(5.0, 7.0, 6.85)","(13.0, 18.0, 17.71153846153846)","(5.0, 5.1, 5.2615384615384615)","(12.0, 18.5, 17.553333333333335)","(71.0, 140.0, 106.25)","(51.0, 80.0, 71.42857142857143)","(13.0, 15.5, 15.027173913043478)","(7.5, 11.0, 10.56)"
07-01-2023 19:24:38.129783,"(21.0, 29.0, 27.142857142857142)","(17.0, 21.0, 19.676470588235293)","(5.0, 6.0, 5.908333333333333)","(6.5, 8.2, 8.05)","(5.0, 7.0, 6.85)","(13.0, 18.0, 17.732142857142858)","(5.0, 5.3, 5.2139860139860135)","(12.0, 18.5, 17.553333333333335)","(71.0, 140.0, 103.18181818181819)","(51.0, 80.0, 71.42857142857143)","(13.0, 15.5, 15.027173913043478)","(7.5, 11.0, 10.56)"
07-01-2023 19:24:39.513181,"(21.0, 29.0, 27.142857142857142)","(17.0, 21.0, 19.676470588235293)","(5.0, 6.0, 5.908333333333333)","(6.5, 8.2, 8.05)","(5.0, 7.0, 6.85)","(13.0, 18.0, 17.732142857142858)","(5.0, 5.3, 5.2245398773006135)","(12.0, 18.5, 17.553333333333335)","(71.0, 140.0, 103.18181818181819)","(51.0, 80.0, 71.42857142857143)","(13.0, 15.5, 15.06842105263158)","(7.5, 11.0, 10.56)"
07-01-2023 19:24:40.858090,"(21.0, 29.0, 27.11764705882353)","(17.0, 21.0, 19.52173913043478)","(5.0, 6.0, 5.908333333333333)","(6.5, 8.2, 8.05)","(5.0, 7.0, 6.85)","(13.0, 18.0, 17.732142857142858)","(5.0, 5.3, 5.2245398773006135)","(12.0, 18.5, 17.553333333333335)","(71.0, 140.0, 99.5)","(51.0, 80.0, 71.42857142857143)","(13.0, 15.5, 15.06842105263158)","(7.5, 11.0, 10.56)"
07-01-2023 19:24:42.285655,"(21.0, 29.0, 27.11764705882353)","(17.0, 21.0, 19.52173913043478)","(5.0, 6.0, 5.91)","(6.5, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(13.0, 18.0, 17.758064516129032)","(5.0, 5.3, 5.192105263157894)","(12.0, 18.5, 17.674418604651162)","(71.0, 140.0, 104.0)","(51.0, 80.0, 73.33333333333333)","(13.0, 15.5, 15.088235294117647)","(7.5, 11.0, 10.527777777777779)"
07-01-2023 19:24:43.723554,"(21.0, 29.0, 27.11764705882353)","(17.0, 21.0, 19.84090909090909)","(5.0, 6.0, 5.949090909090909)","(6.5, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(13.0, 18.0, 17.758064516129032)","(5.0, 5.3, 5.192105263157894)","(12.0, 18.5, 17.676470588235293)","(71.0, 140.0, 117.5)","(51.0, 80.0, 73.33333333333333)","(13.0, 15.5, 14.31063122923588)","(7.5, 11.0, 10.432432432432432)"
07-01-2023 19:24:45.075684,"(21.0, 29.0, 27.11764705882353)","(17.0, 21.0, 19.959183673469386)","(5.0, 6.2, 5.943548387096775)","(6.5, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(13.0, 18.0, 17.758064516129032)","(5.0, 5.3, 5.192105263157894)","(12.0, 18.5, 17.676470588235293)","(71.0, 140.0, 117.5)","(51.0, 80.0, 73.33333333333333)","(13.0, 14.5, 14.879227053140097)","(7.5, 10.5, 10.432432432432432)"
07-01-2023 19:24:46.468697,"(21.0, 29.0, 27.11764705882353)","(17.0, 21.0, 19.959183673469386)","(5.0, 6.2, 6.055454545454546)","(6.5, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(13.0, 18.0, 17.758064516129032)","(5.0, 5.3, 5.192105263157894)","(12.0, 18.5, 17.676470588235293)","(71.0, 140.0, 117.5)","(51.0, 80.0, 73.33333333333333)","(13.0, 15.0, 14.879227053140097)","(7.5, 10.5, 10.432432432432432)"
07-01-2023 19:24:47.845368,"(21.0, 29.0, 27.11764705882353)","(17.0, 21.0, 19.959183673469386)","(5.0, 6.2, 6.055454545454546)","(6.5, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(13.0, 18.0, 17.758064516129032)","(5.0, 5.3, 5.184507042253521)","(12.0, 18.5, 18.38888888888889)","(71.0, 140.0, 117.5)","(51.0, 80.0, 81.42857142857143)","(13.0, 15.0, 14.823529411764707)","(7.5, 10.5, 10.432432432432432)"
07-01-2023 19:24:49.283262,"(21.0, 27.0, 26.842105263157894)","(17.0, 21.0, 19.428571428571427)","(5.5, 6.2, 6.052380952380952)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(14.0, 18.0, 17.758064516129032)","(4.8, 5.3, 5.184507042253521)","(13.0, 18.5, 18.375)","(71.0, 140.0, 117.5)","(51.0, 90.0, 81.42857142857143)","(13.0, 15.0, 14.823529411764707)","(8.0, 10.5, 10.432432432432432)"
07-01-2023 19:24:50.735915,"(21.0, 27.0, 26.842105263157894)","(17.0, 20.0, 19.5)","(5.5, 6.2, 6.0436974789915965)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(14.0, 18.0, 17.758064516129032)","(4.8, 5.3, 5.184507042253521)","(13.0, 18.5, 18.375)","(71.0, 140.0, 117.5)","(51.0, 90.0, 81.42857142857143)","(13.0, 15.0, 14.9)","(8.0, 10.5, 10.432432432432432)"
07-01-2023 19:24:52.196050,"(21.0, 29.0, 27.41860465116279)","(17.0, 20.0, 19.5)","(5.5, 6.2, 6.0436974789915965)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(14.0, 18.0, 17.744897959183675)","(4.8, 5.3, 5.121739130434782)","(13.0, 18.5, 18.375)","(71.0, 140.0, 117.5)","(51.0, 90.0, 81.42857142857143)","(13.0, 15.0, 14.9)","(8.0, 10.5, 10.432432432432432)"
07-01-2023 19:24:53.656802,"(21.0, 29.0, 27.210526315789473)","(17.0, 21.0, 19.428571428571427)","(5.5, 6.2, 6.0436974789915965)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(14.0, 18.0, 17.744897959183675)","(4.8, 5.3, 5.121739130434782)","(13.0, 18.5, 18.357142857142858)","(71.0, 140.0, 117.5)","(51.0, 90.0, 81.42857142857143)","(13.0, 15.0, 14.9)","(8.0, 10.5, 10.432432432432432)"
07-01-2023 19:24:55.271869,"(21.0, 29.0, 27.210526315789473)","(17.0, 21.0, 19.428571428571427)","(5.5, 6.2, 6.0436974789915965)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(14.0, 18.0, 17.744897959183675)","(4.8, 5.3, 5.121739130434782)","(13.0, 18.5, 18.178571428571427)","(71.0, 140.0, 117.5)","(51.0, 90.0, 81.42857142857143)","(13.0, 15.0, 14.721153846153847)","(8.0, 10.5, 10.460526315789474)"
07-01-2023 19:24:56.658145,"(21.0, 29.0, 27.210526315789473)","(17.0, 21.0, 19.428571428571427)","(5.5, 6.2, 6.0436974789915965)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(14.0, 18.0, 17.744897959183675)","(4.8, 5.3, 5.140625)","(13.0, 18.5, 18.178571428571427)","(71.0, 140.0, 117.5)","(51.0, 90.0, 81.42857142857143)","(13.0, 15.0, 14.721153846153847)","(8.0, 10.5, 10.19672131147541)"
07-01-2023 19:24:58.076155,"(21.0, 29.0, 27.38095238095238)","(17.0, 21.0, 19.428571428571427)","(5.5, 6.2, 6.0436974789915965)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(14.0, 18.0, 17.758064516129032)","(4.8, 5.3, 5.221212121212121)","(13.0, 18.5, 18.3125)","(71.0, 140.0, 113.0)","(51.0, 90.0, 81.42857142857143)","(13.0, 15.0, 14.721153846153847)","(8.0, 10.5, 10.181818181818182)"
07-01-2023 19:24:59.505698,"(21.0, 29.0, 27.3)","(17.0, 21.0, 19.428571428571427)","(5.5, 6.2, 6.0436974789915965)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.921739130434783)","(14.0, 18.0, 17.758064516129032)","(4.8, 5.3, 5.175)","(13.0, 19.0, 18.23076923076923)","(71.0, 140.0, 113.0)","(51.0, 90.0, 81.81818181818181)","(13.0, 15.0, 14.721153846153847)","(8.0, 10.5, 10.181818181818182)"
07-01-2023 19:25:00.934763,"(21.0, 29.0, 27.558139534883722)","(17.0, 21.0, 19.428571428571427)","(5.5, 6.2, 6.048148148148148)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.9314285714285715)","(14.0, 18.0, 17.795454545454547)","(4.8, 5.3, 5.194736842105263)","(13.0, 18.5, 18.22)","(71.0, 140.0, 117.5)","(51.0, 90.0, 81.81818181818181)","(13.0, 15.0, 14.881147540983607)","(8.0, 10.5, 10.131578947368421)"
07-01-2023 19:25:02.332816,"(21.0, 29.0, 27.666666666666668)","(17.0, 21.0, 19.76086956521739)","(5.5, 6.2, 6.056521739130435)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.9314285714285715)","(14.0, 18.0, 17.795454545454547)","(4.8, 5.3, 5.205882352941177)","(13.0, 18.5, 18.22)","(71.0, 140.0, 117.5)","(51.0, 90.0, 79.28571428571429)","(13.0, 15.0, 14.944444444444445)","(8.0, 10.5, 10.131578947368421)"
07-01-2023 19:25:03.727848,"(21.0, 29.0, 27.7027027027027)","(17.0, 21.0, 19.734375)","(5.5, 6.2, 6.07027027027027)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.838461538461538)","(14.0, 18.0, 17.80952380952381)","(4.8, 5.3, 5.205882352941177)","(13.0, 18.5, 18.22)","(71.0, 140.0, 117.5)","(51.0, 90.0, 79.28571428571429)","(13.0, 15.0, 14.944444444444445)","(8.0, 10.5, 10.131578947368421)"
07-01-2023 19:25:05.174743,"(21.0, 29.0, 28.11111111111111)","(17.0, 21.0, 20.15625)","(5.5, 6.2, 6.0634146341463415)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.859999999999999)","(14.0, 18.0, 17.806603773584907)","(4.8, 5.3, 5.159259259259259)","(13.0, 18.5, 18.192307692307693)","(71.0, 140.0, 117.5)","(51.0, 90.0, 81.0)","(13.0, 15.0, 14.945454545454545)","(8.0, 10.5, 10.102739726027398)"
07-01-2023 19:25:06.699071,"(21.0, 29.0, 28.12)","(17.0, 21.0, 20.13888888888889)","(5.5, 6.2, 6.115151515151515)","(7.0, 8.2, 8.069767441860465)","(5.0, 7.0, 6.859999999999999)","(14.0, 18.0, 17.806603773584907)","(4.8, 5.3, 5.075308641975308)","(13.0, 18.5, 18.192307692307693)","(71.0, 140.0, 117.5)","(51.0, 85.0, 81.66666666666667)","(13.0, 15.0, 14.94392523364486)","(8.0, 10.5, 10.102739726027398)"
07-01-2023 19:25:08.076136,"(21.0, 29.0, 28.12)","(17.0, 21.0, 20.13888888888889)","(5.5, 6.2, 6.113846153846154)","(7.0, 8.2, 8.101123595505618)","(5.0, 7.0, 6.885714285714285)","(15.0, 18.0, 17.806603773584907)","(4.8, 5.1, 5.0728813559322035)","(13.0, 18.5, 18.192307692307693)","(71.0, 140.0, 117.5)","(51.0, 85.0, 81.66666666666667)","(13.0, 15.0, 14.94392523364486)","(8.0, 10.5, 10.073529411764707)"
07-01-2023 19:25:09.479431,"(21.0, 29.0, 28.48)","(17.0, 21.0, 20.13888888888889)","(5.5, 6.2, 6.113846153846154)","(7.0, 8.2, 8.115384615384615)","(5.0, 7.0, 6.885714285714285)","(15.0, 18.0, 17.806603773584907)","(4.8, 5.1, 5.0728813559322035)","(13.0, 18.5, 18.192307692307693)","(71.0, 140.0, 117.5)","(51.0, 85.0, 81.66666666666667)","(13.0, 15.0, 14.94392523364486)","(8.0, 10.5, 10.073529411764707)"
07-01-2023 19:25:10.852379,"(21.0, 29.0, 28.48)","(17.0, 21.0, 20.13888888888889)","(5.5, 6.2, 6.113846153846154)","(7.0, 8.2, 8.115384615384615)","(5.0, 7.0, 6.885714285714285)","(15.0, 18.0, 17.806603773584907)","(4.8, 5.1, 5.0728813559322035)","(13.0, 18.5, 18.192307692307693)","(71.0, 140.0, 117.5)","(51.0, 85.0, 81.66666666666667)","(13.0, 15.0, 14.94392523364486)","(8.0, 10.5, 10.052083333333334)"
07-01-2023 19:25:12.210006,"(21.0, 29.0, 28.48)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.113846153846154)","(7.0, 8.2, 8.1175)","(5.0, 7.0, 6.895652173913043)","(15.0, 18.0, 17.806603773584907)","(4.8, 5.1, 5.073553719008264)","(13.0, 18.5, 18.142857142857142)","(71.0, 140.0, 117.5)","(51.0, 85.0, 82.14285714285714)","(13.0, 15.0, 14.94392523364486)","(8.0, 10.5, 10.052083333333334)"
07-01-2023 19:25:13.642359,"(21.0, 29.0, 28.363636363636363)","(17.0, 21.0, 20.294117647058822)","(5.5, 6.2, 6.162162162162162)","(7.0, 8.2, 8.134328358208954)","(5.0, 7.2, 7.112727272727273)","(15.0, 18.0, 17.896341463414632)","(4.8, 5.0, 4.902857142857143)","(13.0, 18.5, 18.22222222222222)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 75.0)","(13.0, 15.5, 15.273809523809524)","(8.0, 10.5, 10.117021276595745)"
07-01-2023 19:25:15.050307,"(21.0, 29.0, 28.24137931034483)","(17.0, 21.0, 19.973684210526315)","(5.5, 6.2, 6.163157894736842)","(7.0, 8.2, 8.116981132075471)","(5.0, 7.2, 7.171428571428572)","(15.0, 18.0, 17.896341463414632)","(4.8, 4.9, 4.871428571428572)","(13.0, 18.5, 18.25)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 75.0)","(13.0, 15.5, 15.198275862068966)","(8.0, 10.5, 10.117021276595745)"
07-01-2023 19:25:16.396431,"(21.0, 29.0, 28.24137931034483)","(17.0, 21.0, 20.107142857142858)","(5.5, 6.2, 6.165432098765432)","(7.0, 8.2, 8.116981132075471)","(5.0, 7.2, 7.166666666666667)","(15.0, 18.0, 17.896341463414632)","(4.8, 4.9, 4.871428571428572)","(13.0, 18.5, 18.25)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 75.0)","(13.0, 15.5, 15.198275862068966)","(8.0, 10.5, 10.071428571428571)"
07-01-2023 19:25:17.745379,"(21.0, 29.0, 28.285714285714285)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.1688311688311686)","(7.0, 8.2, 8.119230769230768)","(5.0, 7.2, 7.211111111111111)","(15.0, 18.0, 17.896341463414632)","(4.8, 4.9, 4.88)","(13.0, 18.5, 18.285714285714285)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 75.0)","(13.0, 15.5, 15.201754385964913)","(8.0, 10.5, 9.98490566037736)"
07-01-2023 19:25:19.093053,"(21.0, 29.0, 28.285714285714285)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.141333333333334)","(7.0, 8.2, 8.119230769230768)","(5.0, 7.4, 7.247058823529412)","(15.0, 18.0, 17.896341463414632)","(4.8, 4.9, 4.88)","(13.0, 18.5, 18.4)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 75.0)","(13.0, 15.5, 15.201754385964913)","(8.0, 10.5, 9.98490566037736)"
07-01-2023 19:25:20.466343,"(21.0, 29.0, 28.285714285714285)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.141333333333334)","(7.0, 8.2, 8.119230769230768)","(5.0, 7.4, 7.247058823529412)","(16.0, 18.0, 17.891025641025642)","(4.8, 4.9, 4.88)","(13.0, 18.5, 18.4)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.201754385964913)","(8.0, 10.5, 9.93125)"
07-01-2023 19:25:21.867834,"(21.0, 29.0, 28.285714285714285)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.174774774774775)","(7.0, 8.2, 8.119230769230768)","(5.0, 7.4, 7.25)","(16.0, 18.0, 17.891025641025642)","(4.8, 4.9, 4.88)","(13.0, 18.5, 18.4)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.201754385964913)","(8.0, 10.5, 9.93125)"
07-01-2023 19:25:23.319244,"(21.0, 29.0, 28.285714285714285)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.161983471074381)","(7.0, 8.2, 8.119230769230768)","(5.0, 7.4, 7.242857142857143)","(16.0, 18.0, 17.891025641025642)","(4.8, 4.9, 4.88)","(13.0, 18.5, 18.4)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.201754385964913)","(8.0, 10.5, 9.93125)"
07-01-2023 19:25:24.881422,"(21.0, 29.0, 28.0)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.161983471074381)","(7.0, 8.2, 8.119230769230768)","(5.0, 7.4, 7.242857142857143)","(16.0, 18.0, 17.891025641025642)","(4.8, 4.9, 4.897435897435897)","(13.0, 18.5, 18.333333333333332)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.201754385964913)","(8.0, 10.5, 9.93125)"
07-01-2023 19:25:26.351398,"(21.0, 29.0, 28.161290322580644)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.161983471074381)","(7.0, 8.2, 8.101639344262296)","(5.0, 7.4, 7.242857142857143)","(16.0, 18.0, 17.891025641025642)","(4.8, 5.0, 4.9411764705882355)","(13.0, 18.5, 18.125)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.201754385964913)","(8.0, 10.5, 9.816666666666668)"
07-01-2023 19:25:27.863015,"(21.0, 29.0, 28.161290322580644)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.161983471074381)","(7.0, 8.2, 8.119230769230768)","(5.0, 7.4, 7.242857142857143)","(16.0, 18.0, 17.891025641025642)","(4.8, 5.0, 4.9411764705882355)","(13.0, 18.5, 18.125)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.174242424242424)","(8.0, 10.5, 10.01304347826087)"
07-01-2023 19:25:29.299244,"(21.0, 29.0, 28.161290322580644)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.165151515151515)","(7.5, 8.2, 8.119230769230768)","(5.0, 7.4, 7.242857142857143)","(15.0, 18.0, 17.891025641025642)","(4.8, 5.0, 4.9411764705882355)","(13.0, 18.5, 18.125)","(71.0, 140.0, 118.18181818181819)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.174242424242424)","(8.0, 10.5, 9.98846153846154)"
07-01-2023 19:25:30.646837,"(21.0, 29.0, 28.161290322580644)","(17.0, 21.0, 20.045454545454547)","(5.5, 6.2, 6.165151515151515)","(7.5, 8.2, 8.119230769230768)","(5.0, 7.4, 7.242857142857143)","(15.0, 18.0, 17.891025641025642)","(4.8, 5.0, 4.924137931034483)","(13.0, 18.5, 18.333333333333332)","(71.0, 140.0, 122.22222222222223)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.213333333333333)","(8.0, 10.5, 10.032786885245901)"
07-01-2023 19:25:31.974211,"(21.0, 29.0, 28.333333333333332)","(17.0, 21.0, 20.125)","(5.5, 6.2, 6.178688524590164)","(7.5, 8.2, 8.119230769230768)","(5.0, 7.2, 7.107692307692307)","(15.0, 18.0, 17.901162790697676)","(4.8, 5.1, 4.945454545454545)","(13.0, 18.5, 18.444444444444443)","(71.0, 140.0, 122.22222222222223)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.213333333333333)","(8.0, 10.5, 10.032786885245901)"
07-01-2023 19:25:33.425096,"(21.0, 29.0, 28.571428571428573)","(17.0, 21.0, 20.233333333333334)","(5.5, 6.2, 6.178688524590164)","(7.5, 8.2, 8.119230769230768)","(5.0, 7.2, 7.107692307692307)","(15.0, 18.0, 17.901162790697676)","(4.8, 5.1, 4.940506329113925)","(14.0, 18.5, 18.444444444444443)","(71.0, 140.0, 122.22222222222223)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.213333333333333)","(8.0, 10.5, 9.98846153846154)"
07-01-2023 19:25:34.831765,"(21.0, 29.0, 28.571428571428573)","(17.0, 21.0, 20.14814814814815)","(5.5, 6.2, 6.178688524590164)","(7.5, 8.2, 8.119230769230768)","(5.0, 7.2, 7.107692307692307)","(15.0, 18.0, 17.901162790697676)","(4.8, 5.1, 4.940506329113925)","(14.0, 18.5, 18.444444444444443)","(71.0, 140.0, 122.22222222222223)","(51.0, 90.0, 78.0)","(13.0, 15.5, 15.134453781512605)","(8.0, 10.5, 10.03012048192771)"
07-01-2023 19:25:36.220910,"(21.0, 30.0, 28.82608695652174)","(17.0, 21.0, 20.133333333333333)","(5.5, 6.4, 6.3168141592920355)","(7.5, 8.2, 8.119230769230768)","(5.0, 7.2, 7.189041095890411)","(15.0, 18.0, 18.333333333333332)","(4.8, 4.9, 4.855263157894737)","(14.0, 18.5, 17.756756756756758)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(13.0, 15.5, 14.467532467532468)","(8.0, 10.5, 10.046511627906977)"
07-01-2023 19:25:37.620134,"(21.0, 30.0, 28.88372093023256)","(17.0, 21.0, 20.133333333333333)","(5.5, 6.4, 6.3168141592920355)","(7.5, 8.2, 8.119230769230768)","(5.0, 7.2, 7.189041095890411)","(15.0, 18.5, 18.333333333333332)","(4.8, 4.9, 4.85952380952381)","(14.0, 18.5, 17.756756756756758)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(13.0, 14.5, 14.467532467532468)","(8.0, 10.5, 10.046511627906977)"
07-01-2023 19:25:39.078323,"(21.0, 30.0, 28.88372093023256)","(17.0, 21.0, 19.931818181818183)","(5.5, 6.4, 6.320338983050847)","(7.5, 8.2, 8.132258064516128)","(5.0, 7.2, 7.190361445783132)","(15.0, 18.5, 18.375)","(4.8, 4.9, 4.86530612244898)","(14.0, 18.5, 17.756756756756758)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(13.0, 14.5, 14.801470588235293)","(8.0, 10.5, 9.847058823529412)"
07-01-2023 19:25:40.523213,"(21.0, 30.0, 28.88372093023256)","(17.0, 20.0, 19.9)","(5.5, 6.4, 6.320338983050847)","(7.5, 8.2, 8.132258064516128)","(5.0, 7.2, 7.189873417721519)","(15.0, 19.0, 18.62)","(4.8, 4.9, 4.86530612244898)","(14.0, 18.5, 17.756756756756758)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(13.0, 15.0, 14.801470588235293)","(8.0, 10.0, 9.847058823529412)"
07-01-2023 19:25:41.908824,"(21.0, 30.0, 28.88372093023256)","(17.0, 20.0, 19.727272727272727)","(5.5, 6.4, 6.318333333333333)","(7.5, 8.2, 8.132258064516128)","(5.0, 7.2, 7.190697674418605)","(15.0, 19.0, 18.61842105263158)","(4.8, 4.9, 4.86530612244898)","(14.0, 18.5, 17.75)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(14.0, 15.0, 14.802197802197803)","(8.5, 10.0, 9.844800000000001)"
07-01-2023 19:25:43.285193,"(21.0, 30.0, 28.88372093023256)","(17.0, 20.0, 19.454545454545453)","(5.5, 6.4, 6.302158273381295)","(7.5, 8.2, 8.118840579710145)","(5.0, 7.2, 7.166197183098592)","(15.0, 19.0, 18.61842105263158)","(4.6, 4.9, 4.938709677419355)","(14.0, 18.5, 17.75)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(14.0, 15.0, 14.777777777777779)","(8.5, 10.0, 9.841176470588236)"
07-01-2023 19:25:44.638044,"(21.0, 30.0, 28.88372093023256)","(17.0, 20.0, 19.454545454545453)","(5.5, 6.4, 6.298507462686567)","(7.5, 8.2, 8.118840579710145)","(5.0, 7.2, 7.166197183098592)","(15.0, 19.0, 18.61842105263158)","(4.6, 5.1, 5.00983606557377)","(14.0, 18.5, 17.75)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(14.0, 15.0, 14.777777777777779)","(8.5, 10.0, 9.841176470588236)"
07-01-2023 19:25:46.029588,"(21.0, 30.0, 28.844444444444445)","(17.0, 20.0, 19.166666666666668)","(5.5, 6.4, 6.280701754385965)","(7.5, 8.2, 8.132258064516128)","(5.0, 7.2, 7.1873015873015875)","(16.0, 19.0, 18.61842105263158)","(4.6, 5.1, 4.967741935483871)","(14.0, 18.5, 17.75)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(14.0, 15.0, 14.748275862068965)","(8.0, 10.0, 9.837837837837839)"
07-01-2023 19:25:47.538705,"(21.0, 30.0, 28.844444444444445)","(17.0, 19.5, 19.03125)","(5.5, 6.4, 6.280701754385965)","(7.5, 8.2, 8.132258064516128)","(5.0, 7.2, 7.188059701492538)","(16.0, 19.0, 18.61842105263158)","(4.6, 5.0, 4.963636363636364)","(14.0, 18.5, 17.75)","(71.0, 140.0, 132.0)","(51.0, 90.0, 75.0)","(14.0, 15.0, 14.748275862068965)","(8.0, 10.0, 9.722727272727273)"
