,Targan Bale,Ibrox Cooper,Slingshot Flare,Luxuriate,Who Told John,Chasing Jimmy,Inga Leah,Liberty Pop
12-01-2023 17:36:35.465793,"(2.15, 2.66, 2.6561904761904764)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.76)","(9.0, 11.5, 10.75)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 140.0)","(7.0, 9.6, 8.556521739130435)"
12-01-2023 17:36:36.492468,"(2.15, 2.66, 2.6561904761904764)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.76)","(9.0, 11.5, 10.75)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 140.0)","(7.0, 9.6, 8.556521739130435)"
12-01-2023 17:36:37.559565,"(2.15, 2.66, 2.6433333333333335)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.76)","(9.0, 11.5, 10.75)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 140.0)","(7.0, 9.6, 8.556521739130435)"
12-01-2023 17:36:38.620624,"(2.15, 2.66, 2.6408)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.760869565217391)","(9.0, 11.5, 10.75)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 140.0)","(7.0, 9.6, 8.50909090909091)"
12-01-2023 17:36:39.665868,"(2.15, 2.66, 2.656)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.760869565217391)","(9.0, 11.5, 10.75)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 140.0)","(7.0, 9.6, 8.50909090909091)"
12-01-2023 17:36:40.727154,"(2.15, 2.62, 2.597272727272727)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.760869565217391)","(9.0, 11.5, 10.75)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 140.0)","(7.0, 9.6, 8.50909090909091)"
12-01-2023 17:36:41.751494,"(2.15, 2.6, 2.58)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.760869565217391)","(9.0, 11.5, 11.08695652173913)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 140.0)","(7.0, 9.6, 8.234146341463413)"
12-01-2023 17:36:42.783784,"(2.15, 2.56, 2.54)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.760869565217391)","(9.0, 11.5, 10.517241379310345)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 140.0)","(7.0, 9.6, 8.239999999999998)"
12-01-2023 17:36:43.977785,"(2.15, 2.56, 2.5527272727272727)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.425)","(9.0, 11.5, 10.609375)","(14.0, 19.5, 18.68181818181818)","(21.0, 40.0, 36.75675675675676)","(51.0, 180.0, 140.0)","(7.0, 9.4, 8.239999999999998)"
12-01-2023 17:36:45.057110,"(2.15, 2.56, 2.554666666666667)","(5.5, 7.4, 7.325)","(4.4, 5.8, 5.425)","(9.0, 11.5, 10.375)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.666666666666664)","(51.0, 180.0, 155.0)","(7.0, 9.4, 8.270588235294117)"
12-01-2023 17:36:46.074053,"(2.15, 2.52, 2.495)","(5.5, 7.6, 7.5249999999999995)","(4.4, 5.8, 5.425)","(9.0, 11.5, 11.125)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.142857142857146)","(51.0, 180.0, 160.0)","(7.0, 9.4, 8.523076923076923)"
12-01-2023 17:36:47.068104,"(2.15, 2.52, 2.493333333333333)","(5.5, 7.6, 7.5249999999999995)","(4.4, 5.8, 5.64)","(9.0, 11.5, 10.919354838709678)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.52173913043478)","(51.0, 180.0, 146.66666666666666)","(7.0, 9.2, 8.610526315789473)"
12-01-2023 17:36:48.096141,"(2.15, 2.5, 2.482222222222222)","(5.5, 7.6, 7.5249999999999995)","(4.4, 6.0, 5.98)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.41935483870968)","(51.0, 180.0, 168.88888888888889)","(7.0, 9.2, 8.514285714285714)"
12-01-2023 17:36:49.153624,"(2.15, 2.54, 2.4885714285714284)","(5.5, 7.6, 7.52)","(4.4, 6.0, 5.864912280701755)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.41935483870968)","(51.0, 180.0, 160.0)","(7.0, 8.6, 8.454545454545455)"
12-01-2023 17:36:50.212186,"(2.15, 2.56, 2.511111111111111)","(5.5, 7.6, 7.52)","(4.4, 6.0, 5.541666666666667)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.142857142857146)","(51.0, 180.0, 155.0)","(7.0, 8.6, 8.391304347826086)"
12-01-2023 17:36:51.301184,"(2.15, 2.56, 2.511111111111111)","(5.5, 7.6, 7.52)","(4.4, 6.0, 5.583333333333333)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 165.71428571428572)","(7.0, 8.6, 8.51578947368421)"
12-01-2023 17:36:52.429902,"(2.15, 2.56, 2.511111111111111)","(5.5, 7.6, 7.52)","(4.4, 6.0, 5.583333333333333)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.52173913043478)","(51.0, 180.0, 146.66666666666666)","(7.0, 8.6, 8.391304347826086)"
12-01-2023 17:36:53.615186,"(2.15, 2.56, 2.511111111111111)","(5.5, 7.6, 7.52)","(4.4, 6.0, 5.553846153846154)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.142857142857146)","(51.0, 180.0, 162.22222222222223)","(7.0, 8.6, 8.366666666666667)"
12-01-2023 17:36:54.719411,"(2.15, 2.56, 2.511111111111111)","(5.5, 7.6, 7.52)","(4.4, 6.2, 5.583333333333333)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 146.66666666666666)","(7.0, 8.6, 8.48)"
12-01-2023 17:36:55.780028,"(2.15, 2.56, 2.503529411764706)","(5.5, 7.6, 7.52)","(4.4, 6.0, 5.933333333333334)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.52173913043478)","(51.0, 180.0, 153.33333333333334)","(7.0, 8.6, 8.04)"
12-01-2023 17:36:56.857306,"(2.15, 2.54, 2.5)","(5.5, 7.6, 7.52)","(4.4, 6.2, 5.933333333333334)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.03703703703704)","(51.0, 180.0, 162.22222222222223)","(7.0, 8.6, 8.16)"
12-01-2023 17:36:57.910753,"(2.15, 2.54, 2.5)","(5.5, 7.6, 7.52)","(4.4, 6.2, 5.836363636363636)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.36363636363637)","(51.0, 180.0, 153.33333333333334)","(7.0, 8.4, 8.280000000000001)"
12-01-2023 17:36:59.085349,"(2.15, 2.56, 2.5485714285714285)","(5.5, 7.6, 7.52)","(4.4, 6.2, 5.7384615384615385)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.142857142857146)","(51.0, 180.0, 145.0)","(7.0, 8.4, 8.305263157894737)"
12-01-2023 17:37:00.172468,"(2.15, 2.56, 2.5485714285714285)","(5.5, 7.6, 7.52)","(4.4, 6.2, 5.7384615384615385)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.36363636363637)","(51.0, 190.0, 181.42857142857144)","(7.0, 8.4, 8.16)"
12-01-2023 17:37:01.231476,"(2.15, 2.54, 2.5)","(5.5, 7.6, 7.52)","(4.4, 6.2, 5.866666666666667)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.52173913043478)","(51.0, 190.0, 182.17391304347825)","(7.0, 8.4, 8.280000000000001)"
12-01-2023 17:37:02.210678,"(2.15, 2.54, 2.485)","(5.5, 7.6, 7.52)","(4.4, 6.2, 5.866666666666666)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.03703703703704)","(51.0, 190.0, 182.17391304347825)","(7.0, 8.4, 7.975609756097561)"
12-01-2023 17:37:03.340207,"(2.15, 2.54, 2.4828571428571427)","(5.5, 7.6, 7.5249999999999995)","(4.4, 6.2, 5.983333333333333)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.36363636363637)","(51.0, 190.0, 182.17391304347825)","(7.0, 8.4, 8.024)"
12-01-2023 17:37:04.528335,"(2.15, 2.54, 2.4828571428571427)","(5.5, 7.6, 7.5249999999999995)","(4.4, 6.4, 6.066666666666667)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.142857142857146)","(61.0, 190.0, 182.17391304347825)","(7.0, 8.2, 8.024)"
12-01-2023 17:37:05.703411,"(2.15, 2.52, 2.4833333333333334)","(5.5, 7.6, 7.537931034482758)","(4.4, 6.4, 6.066666666666667)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.36363636363637)","(61.0, 190.0, 182.17391304347825)","(7.0, 8.2, 8.033333333333333)"
12-01-2023 17:37:06.826319,"(2.15, 2.52, 2.4833333333333334)","(5.5, 7.6, 7.537931034482758)","(4.4, 6.4, 6.1)","(9.0, 11.5, 10.576923076923077)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.52173913043478)","(61.0, 190.0, 184.0)","(7.0, 8.2, 8.033333333333333)"
12-01-2023 17:37:08.004769,"(2.15, 2.52, 2.485)","(5.5, 7.6, 7.541935483870967)","(4.4, 6.4, 6.036363636363636)","(9.0, 11.5, 11.038461538461538)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.03703703703704)","(61.0, 190.0, 184.0)","(7.0, 8.2, 7.6)"
12-01-2023 17:37:09.177350,"(2.15, 2.52, 2.4842857142857144)","(5.5, 7.6, 7.541935483870967)","(4.4, 6.4, 6.133333333333334)","(9.0, 11.5, 11.038461538461538)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.03703703703704)","(61.0, 190.0, 156.66666666666666)","(7.0, 7.8, 7.50909090909091)"
12-01-2023 17:37:10.384907,"(2.15, 2.52, 2.481212121212121)","(5.5, 7.6, 7.547826086956522)","(4.4, 6.4, 6.1)","(9.0, 11.5, 11.038461538461538)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 36.52173913043478)","(61.0, 190.0, 156.66666666666666)","(7.0, 7.8, 7.495238095238095)"
12-01-2023 17:37:11.564341,"(2.15, 2.52, 2.481212121212121)","(5.5, 7.6, 7.547826086956522)","(4.4, 6.4, 6.044444444444444)","(9.0, 11.5, 11.038461538461538)","(14.0, 19.5, 18.76530612244898)","(21.0, 40.0, 37.03703703703704)","(61.0, 190.0, 156.66666666666666)","(7.0, 7.8, 7.476923076923077)"
12-01-2023 17:37:12.703138,"(2.15, 2.52, 2.481904761904762)","(5.5, 7.6, 7.514285714285714)","(4.4, 6.4, 6.05)","(9.0, 11.5, 11.038461538461538)","(14.0, 19.5, 18.456521739130434)","(21.0, 40.0, 36.36363636363637)","(61.0, 190.0, 156.66666666666666)","(7.0, 7.8, 7.242857142857143)"
12-01-2023 17:37:13.890375,"(2.15, 2.52, 2.48375)","(5.5, 7.6, 7.514285714285714)","(4.6, 6.4, 6.2)","(9.0, 11.5, 11.038461538461538)","(14.0, 19.5, 18.86842105263158)","(21.0, 40.0, 37.03703703703704)","(61.0, 190.0, 147.14285714285714)","(7.0, 7.8, 7.434782608695652)"
12-01-2023 17:37:15.052316,"(2.15, 2.52, 2.48375)","(5.5, 7.6, 7.514285714285714)","(4.6, 6.4, 6.2)","(9.0, 11.5, 11.045454545454545)","(14.0, 19.5, 19.0)","(21.0, 40.0, 36.93333333333333)","(61.0, 190.0, 156.66666666666666)","(7.0, 7.8, 7.35)"
12-01-2023 17:37:16.230956,"(2.1, 2.52, 2.4875)","(5.5, 7.6, 7.514285714285714)","(4.6, 6.4, 6.2)","(8.5, 11.5, 11.083333333333334)","(14.0, 19.5, 19.055555555555557)","(21.0, 40.0, 36.36363636363637)","(61.0, 190.0, 156.66666666666666)","(6.5, 7.8, 7.251428571428572)"
12-01-2023 17:37:17.430500,"(2.1, 2.52, 2.4875)","(5.5, 7.6, 7.493333333333333)","(4.6, 6.4, 6.1)","(8.5, 11.5, 11.125)","(14.0, 19.5, 22.0)","(21.0, 40.0, 37.03703703703704)","(61.0, 190.0, 156.66666666666666)","(6.5, 7.8, 7.3090909090909095)"
12-01-2023 17:37:18.646710,"(2.1, 2.56, 2.5092307692307694)","(5.5, 7.6, 7.493333333333333)","(4.6, 6.4, 6.1)","(8.5, 11.5, 11.083333333333334)","(14.0, 23.0, 23.047619047619047)","(21.0, 40.0, 37.25)","(61.0, 190.0, 156.66666666666666)","(6.5, 7.8, 7.410810810810811)"
12-01-2023 17:37:19.756691,"(2.1, 2.54, 2.515)","(5.5, 7.6, 7.445161290322581)","(4.6, 6.4, 6.15)","(8.5, 11.5, 11.041666666666666)","(14.0, 24.0, 21.428571428571427)","(21.0, 38.0, 37.294117647058826)","(61.0, 190.0, 147.14285714285714)","(6.5, 7.8, 7.412121212121212)"
12-01-2023 17:37:20.898078,"(2.1, 2.54, 2.52)","(5.5, 7.6, 7.377777777777777)","(4.6, 6.4, 6.15)","(8.5, 11.5, 11.065217391304348)","(14.0, 23.0, 21.842105263157894)","(21.0, 38.0, 37.294117647058826)","(61.0, 190.0, 147.14285714285714)","(6.5, 7.8, 7.412121212121212)"
12-01-2023 17:37:22.122605,"(2.1, 2.54, 2.498)","(5.5, 7.6, 7.3)","(4.6, 6.4, 6.15)","(8.5, 11.5, 11.0625)","(14.0, 23.0, 22.083333333333332)","(21.0, 38.0, 34.5)","(61.0, 190.0, 148.33333333333334)","(6.5, 7.8, 7.412121212121212)"
12-01-2023 17:37:23.255718,"(2.1, 2.52, 2.4892307692307694)","(5.5, 7.6, 7.32)","(4.6, 6.4, 6.15)","(8.5, 11.5, 11.083333333333334)","(14.0, 23.0, 22.169811320754718)","(21.0, 38.0, 34.16)","(61.0, 190.0, 156.66666666666666)","(6.5, 7.8, 7.266666666666667)"
12-01-2023 17:37:24.360489,"(2.1, 2.52, 2.493333333333333)","(5.5, 7.6, 7.5)","(4.6, 6.4, 6.354545454545455)","(8.5, 11.5, 11.083333333333334)","(14.0, 23.0, 22.169811320754718)","(21.0, 38.0, 34.16)","(61.0, 190.0, 147.14285714285714)","(6.5, 7.8, 7.7172413793103445)"
12-01-2023 17:37:25.476450,"(2.1, 2.52, 2.493333333333333)","(5.5, 7.6, 7.476923076923077)","(4.6, 6.4, 6.345454545454546)","(8.5, 11.5, 11.083333333333334)","(14.0, 23.0, 22.169811320754718)","(21.0, 38.0, 34.16)","(61.0, 190.0, 147.14285714285714)","(6.5, 7.8, 7.933333333333334)"
12-01-2023 17:37:26.659932,"(2.1, 2.52, 2.504)","(5.5, 7.6, 7.506666666666667)","(4.6, 6.4, 6.163636363636364)","(8.5, 11.5, 11.0625)","(14.0, 23.0, 22.076923076923077)","(21.0, 38.0, 35.42857142857143)","(61.0, 190.0, 147.14285714285714)","(6.5, 8.4, 7.833333333333333)"
12-01-2023 17:37:27.811539,"(2.1, 2.52, 2.504)","(5.5, 7.6, 7.46)","(4.6, 6.2, 6.163636363636364)","(8.5, 11.5, 11.125)","(14.0, 23.0, 22.076923076923077)","(21.0, 38.0, 35.473684210526315)","(61.0, 190.0, 156.66666666666666)","(6.5, 8.0, 7.76)"
12-01-2023 17:37:28.877632,"(2.1, 2.52, 2.505714285714286)","(5.5, 7.6, 7.46)","(4.6, 6.2, 6.163636363636364)","(8.5, 11.5, 11.125)","(14.0, 23.0, 22.076923076923077)","(21.0, 38.0, 35.473684210526315)","(61.0, 190.0, 147.14285714285714)","(6.5, 8.0, 7.84)"
12-01-2023 17:37:30.024660,"(2.1, 2.52, 2.5020408163265304)","(5.5, 7.6, 7.4799999999999995)","(4.6, 6.2, 6.163636363636364)","(8.5, 11.5, 11.125)","(14.0, 23.0, 21.862068965517242)","(21.0, 38.0, 35.473684210526315)","(61.0, 190.0, 147.14285714285714)","(6.5, 8.0, 7.815384615384615)"
12-01-2023 17:37:31.245005,"(2.1, 2.52, 2.5037037037037035)","(5.5, 7.6, 7.442105263157894)","(4.6, 6.2, 6.075)","(8.5, 11.5, 11.125)","(14.0, 23.0, 21.73076923076923)","(21.0, 38.0, 35.473684210526315)","(61.0, 190.0, 178.0)","(6.5, 8.0, 8.34)"
12-01-2023 17:37:32.404547,"(2.1, 2.52, 2.503214285714286)","(5.5, 7.6, 7.4799999999999995)","(4.6, 6.2, 5.982352941176471)","(8.5, 11.5, 11.125)","(14.0, 23.0, 22.027027027027028)","(21.0, 38.0, 35.473684210526315)","(61.0, 190.0, 175.0)","(6.5, 8.4, 8.05)"
12-01-2023 17:37:33.549565,"(2.1, 2.52, 2.4845283018867925)","(5.5, 7.6, 7.4799999999999995)","(4.6, 6.0, 5.982352941176471)","(8.5, 11.5, 11.125)","(14.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(61.0, 190.0, 175.0)","(6.5, 8.4, 8.152941176470588)"
12-01-2023 17:37:34.720677,"(2.1, 2.52, 2.4845283018867925)","(5.5, 7.6, 7.4799999999999995)","(4.6, 6.0, 5.9875)","(8.5, 11.5, 11.125)","(14.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(61.0, 190.0, 175.0)","(6.5, 8.4, 8.152941176470588)"
12-01-2023 17:37:35.846975,"(2.1, 2.52, 2.504)","(5.5, 7.6, 7.46)","(4.6, 6.0, 5.9875)","(8.5, 11.5, 11.555555555555555)","(14.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(61.0, 190.0, 173.07692307692307)","(6.5, 8.4, 8.05)"
12-01-2023 17:37:37.010460,"(2.1, 2.52, 2.505)","(5.5, 7.6, 7.418181818181818)","(4.6, 6.0, 6.1375)","(8.5, 12.0, 11.071428571428571)","(14.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(61.0, 180.0, 173.07692307692307)","(6.5, 8.4, 7.971428571428571)"
12-01-2023 17:37:38.235091,"(2.1, 2.52, 2.505)","(5.5, 7.6, 7.418181818181818)","(4.6, 6.2, 6.078378378378378)","(8.5, 12.0, 11.333333333333334)","(14.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(61.0, 180.0, 175.0)","(6.5, 8.2, 8.149999999999999)"
12-01-2023 17:37:39.385086,"(2.1, 2.52, 2.505)","(5.5, 7.6, 7.418181818181818)","(4.6, 6.2, 6.0)","(8.5, 12.0, 11.2)","(14.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(61.0, 190.0, 173.07692307692307)","(6.5, 8.2, 8.054545454545455)"
12-01-2023 17:37:40.545538,"(2.1, 2.52, 2.5069565217391303)","(5.5, 7.6, 7.460465116279069)","(4.6, 6.2, 6.133333333333334)","(8.5, 12.0, 11.636363636363637)","(14.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(61.0, 180.0, 183.33333333333334)","(6.5, 8.2, 8.16)"
12-01-2023 17:37:41.658694,"(2.15, 2.52, 2.483265306122449)","(5.5, 7.6, 7.460465116279069)","(4.6, 6.2, 6.08)","(9.0, 12.0, 11.636363636363637)","(15.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(71.0, 190.0, 182.72727272727272)","(7.0, 8.2, 8.176470588235293)"
12-01-2023 17:37:42.850716,"(2.15, 2.5, 2.493333333333333)","(5.5, 7.6, 7.460465116279069)","(4.6, 6.2, 6.033333333333333)","(9.0, 12.0, 11.636363636363637)","(15.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(71.0, 190.0, 175.71428571428572)","(7.0, 8.2, 8.345454545454546)"
12-01-2023 17:37:44.136413,"(2.15, 2.5, 2.4892307692307694)","(5.5, 7.6, 7.460465116279069)","(4.6, 6.2, 6.066666666666666)","(9.0, 12.0, 11.636363636363637)","(15.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(71.0, 190.0, 175.71428571428572)","(7.0, 8.4, 8.345454545454546)"
12-01-2023 17:37:45.362682,"(2.15, 2.52, 2.501818181818182)","(5.5, 7.6, 7.460465116279069)","(4.6, 6.2, 6.126470588235295)","(9.0, 12.0, 11.636363636363637)","(15.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(71.0, 190.0, 172.5)","(7.0, 8.4, 8.345454545454546)"
12-01-2023 17:37:46.458088,"(2.15, 2.54, 2.528)","(5.5, 7.6, 7.460465116279069)","(4.6, 6.2, 6.0717948717948715)","(9.0, 12.0, 11.636363636363637)","(15.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(71.0, 180.0, 182.72727272727272)","(7.0, 8.4, 8.32)"
12-01-2023 17:37:47.517333,"(2.15, 2.54, 2.5088)","(5.5, 7.6, 7.460465116279069)","(4.6, 6.2, 6.0888888888888895)","(9.0, 12.0, 11.636363636363637)","(15.0, 23.0, 22.23404255319149)","(21.0, 38.0, 35.23076923076923)","(71.0, 190.0, 182.72727272727272)","(7.0, 8.4, 8.32)"
12-01-2023 17:37:48.642350,"(2.15, 2.54, 2.5088)","(5.5, 7.6, 7.495)","(4.6, 6.2, 6.138461538461539)","(9.0, 12.0, 11.64102564102564)","(15.0, 23.0, 22.23404255319149)","(21.0, 38.0, 34.57142857142857)","(71.0, 190.0, 176.66666666666666)","(7.0, 8.4, 8.285714285714286)"
12-01-2023 17:37:49.792359,"(2.15, 2.44, 2.3402369668246443)","(5.5, 7.6, 7.4526315789473685)","(4.6, 6.2, 6.328)","(9.0, 12.0, 11.609756097560975)","(15.0, 23.0, 21.533333333333335)","(21.0, 38.0, 34.57142857142857)","(71.0, 190.0, 176.66666666666666)","(7.0, 8.4, 8.245454545454546)"
12-01-2023 17:37:50.944562,"(2.15, 2.38, 2.3363636363636364)","(5.5, 7.8, 7.771428571428571)","(4.6, 6.4, 6.25)","(9.0, 12.0, 11.609756097560975)","(15.0, 23.0, 22.75)","(21.0, 38.0, 35.09090909090909)","(71.0, 190.0, 173.07692307692307)","(7.0, 8.4, 8.180645161290323)"
12-01-2023 17:37:51.984302,"(2.15, 2.36, 2.335)","(5.5, 7.8, 7.771428571428571)","(4.6, 6.4, 6.222222222222222)","(9.0, 12.0, 11.954545454545455)","(15.0, 23.0, 22.705882352941178)","(21.0, 38.0, 35.09090909090909)","(71.0, 180.0, 173.07692307692307)","(7.0, 8.4, 8.255555555555556)"
12-01-2023 17:37:53.155686,"(2.15, 2.34, 2.3374603174603172)","(5.5, 8.2, 7.9818181818181815)","(4.6, 6.4, 6.066666666666666)","(9.0, 12.0, 11.954545454545455)","(15.0, 23.0, 22.814814814814813)","(21.0, 38.0, 34.57142857142857)","(71.0, 180.0, 173.07692307692307)","(7.0, 8.4, 8.255555555555556)"
12-01-2023 17:37:54.329514,"(2.15, 2.36, 2.3379591836734694)","(5.5, 8.2, 8.072727272727272)","(4.6, 6.4, 6.066666666666666)","(9.0, 12.0, 11.954545454545455)","(15.0, 23.0, 22.88888888888889)","(21.0, 38.0, 35.2)","(71.0, 180.0, 173.07692307692307)","(7.0, 8.4, 8.255555555555556)"
12-01-2023 17:37:55.443541,"(2.15, 2.34, 2.3326315789473684)","(5.5, 8.2, 8.072727272727272)","(4.6, 6.4, 6.066666666666666)","(9.0, 12.0, 11.98)","(15.0, 23.0, 25.88235294117647)","(21.0, 38.0, 35.2)","(71.0, 180.0, 173.07692307692307)","(7.0, 8.4, 8.255555555555556)"
12-01-2023 17:37:56.555956,"(2.15, 2.34, 2.338153846153846)","(5.5, 8.2, 8.072727272727272)","(4.6, 6.4, 6.15)","(9.0, 12.0, 11.982758620689655)","(15.0, 26.0, 25.88235294117647)","(21.0, 38.0, 34.64)","(71.0, 180.0, 173.07692307692307)","(7.0, 8.4, 8.255555555555556)"
12-01-2023 17:37:57.729159,"(2.1, 2.34, 2.335942028985507)","(5.5, 8.2, 8.064516129032258)","(4.8, 6.4, 6.15)","(9.0, 12.0, 11.982758620689655)","(16.0, 26.0, 25.88235294117647)","(21.0, 38.0, 35.241379310344826)","(71.0, 180.0, 173.07692307692307)","(7.0, 8.4, 8.247058823529413)"
12-01-2023 17:37:58.938764,"(2.1, 2.36, 2.3292035398230087)","(5.5, 8.2, 8.034482758620689)","(4.8, 6.4, 6.057894736842106)","(9.0, 12.0, 11.981481481481481)","(16.0, 26.0, 25.476190476190474)","(21.0, 38.0, 35.241379310344826)","(71.0, 180.0, 173.07692307692307)","(7.0, 8.4, 8.273170731707317)"
12-01-2023 17:38:00.169169,"(2.1, 2.36, 2.3312396694214876)","(5.5, 8.2, 8.034482758620689)","(4.8, 6.2, 6.142857142857143)","(9.0, 12.0, 11.981481481481481)","(16.0, 27.0, 26.21951219512195)","(21.0, 38.0, 34.64)","(71.0, 180.0, 173.07692307692307)","(7.0, 8.4, 8.273170731707317)"
12-01-2023 17:38:01.320449,"(2.1, 2.36, 2.323174603174603)","(5.5, 8.2, 8.034482758620689)","(4.8, 6.2, 6.064516129032258)","(9.0, 12.0, 11.9375)","(16.0, 27.0, 26.21951219512195)","(21.0, 38.0, 45.666666666666664)","(71.0, 180.0, 175.26315789473685)","(7.0, 8.4, 8.383333333333333)"
12-01-2023 17:38:02.633625,"(2.1, 2.36, 2.326233766233766)","(5.5, 8.0, 7.927272727272727)","(4.8, 6.2, 6.067441860465117)","(9.0, 12.0, 11.933333333333334)","(16.0, 27.0, 26.09090909090909)","(21.0, 46.0, 42.714285714285715)","(71.0, 180.0, 175.26315789473685)","(7.0, 8.4, 8.381818181818183)"
12-01-2023 17:38:04.083234,"(2.1, 2.36, 2.3339622641509434)","(5.5, 8.0, 7.648484848484848)","(4.8, 6.2, 6.076086956521739)","(9.0, 12.0, 11.911764705882353)","(16.0, 27.0, 26.09090909090909)","(21.0, 44.0, 42.714285714285715)","(71.0, 180.0, 175.26315789473685)","(7.0, 8.4, 8.36)"
12-01-2023 17:38:05.443541,"(2.1, 2.34, 2.3569999999999998)","(5.5, 8.0, 7.5874999999999995)","(4.8, 6.2, 6.050000000000001)","(9.0, 12.0, 12.066037735849056)","(16.0, 27.0, 26.217391304347828)","(21.0, 44.0, 42.714285714285715)","(71.0, 180.0, 171.8181818181818)","(7.0, 8.4, 8.335483870967742)"
12-01-2023 17:38:06.777641,"(2.1, 2.36, 2.3514285714285714)","(5.5, 7.6, 7.562162162162163)","(4.8, 6.2, 6.050000000000001)","(9.0, 12.5, 11.977272727272727)","(16.0, 27.0, 26.25)","(21.0, 44.0, 43.07692307692308)","(71.0, 180.0, 175.26315789473685)","(7.0, 8.4, 8.258064516129032)"
