,Hedaresthedevil,Muletrain,Russet Moon,Triple,Johnny Jude,Production Time,Saber Storm,Gray Dane,Smarty Ridge,Bad Decisions
16-12-2022 12:39:41.954399,"(9.0, 11.5, 10.833333333333334)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.6)","(21.0, 70.0, 61.111111111111114)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.785714285714286)","(31.0, 430.0, 150.0)","(1.9, 2.22, 2.21)"
16-12-2022 12:39:43.106734,"(9.0, 11.5, 10.833333333333334)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.6)","(21.0, 70.0, 48.57142857142857)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.785714285714286)","(31.0, 430.0, 152.0)","(1.9, 2.22, 2.21)"
16-12-2022 12:39:44.250232,"(9.0, 11.5, 10.833333333333334)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.6)","(21.0, 70.0, 48.57142857142857)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 36.2)","(11.0, 13.5, 12.785714285714286)","(31.0, 440.0, 152.0)","(1.9, 2.22, 2.2133333333333334)"
16-12-2022 12:39:45.445874,"(9.0, 13.0, 11.333333333333334)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.666666666666666)","(21.0, 70.0, 48.57142857142857)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 40.0, 36.2)","(11.0, 13.5, 12.785714285714286)","(31.0, 440.0, 152.0)","(1.9, 2.24, 2.264)"
16-12-2022 12:39:46.593136,"(9.0, 13.0, 11.333333333333334)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.5)","(26.0, 70.0, 48.57142857142857)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 40.0, 36.2)","(11.0, 13.5, 12.785714285714286)","(31.0, 440.0, 152.0)","(1.9, 2.28, 2.1733333333333333)"
16-12-2022 12:39:47.765424,"(9.0, 13.0, 11.333333333333334)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.5)","(26.0, 70.0, 48.57142857142857)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 40.0, 33.0)","(11.0, 13.5, 12.785714285714286)","(31.0, 440.0, 152.0)","(1.9, 2.2, 2.18974358974359)"
16-12-2022 12:39:49.022099,"(9.0, 13.0, 12.0)","(12.0, 24.0, 23.759999999999998)","(6.5, 10.0, 9.32)","(26.0, 70.0, 48.57142857142857)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.785714285714286)","(31.0, 440.0, 152.0)","(1.9, 2.2, 2.184761904761905)"
16-12-2022 12:39:50.269716,"(9.0, 12.5, 11.75)","(12.0, 24.0, 23.759999999999998)","(6.5, 9.8, 9.32)","(26.0, 70.0, 51.25)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.785714285714286)","(31.0, 440.0, 152.0)","(1.9, 2.2, 2.195675675675676)"
16-12-2022 12:39:51.433451,"(9.0, 12.5, 11.75)","(12.0, 24.0, 23.759999999999998)","(6.5, 9.8, 9.32)","(26.0, 70.0, 55.0)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.5)","(31.0, 440.0, 152.0)","(1.9, 2.2, 2.1822222222222223)"
16-12-2022 12:39:52.646390,"(9.0, 12.5, 11.75)","(12.0, 25.0, 24.833333333333332)","(6.5, 9.8, 9.32)","(26.0, 65.0, 53.5)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.0)","(11.0, 13.5, 12.25)","(31.0, 440.0, 152.0)","(1.9, 2.2, 2.1822222222222223)"
16-12-2022 12:39:53.920627,"(9.0, 12.0, 11.5)","(12.0, 25.0, 24.833333333333332)","(6.5, 9.8, 9.32)","(26.0, 65.0, 53.5)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 8.066666666666666)","(17.0, 42.0, 33.666666666666664)","(11.0, 13.5, 12.25)","(31.0, 440.0, 152.0)","(1.9, 2.2, 2.1822222222222223)"
16-12-2022 12:39:55.166676,"(9.0, 12.0, 11.625)","(12.0, 25.0, 24.0)","(6.5, 9.8, 9.32)","(26.0, 65.0, 53.5)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.2, 7.651162790697674)","(17.0, 40.0, 33.666666666666664)","(11.0, 13.5, 12.25)","(31.0, 440.0, 152.0)","(1.9, 2.2, 2.147692307692308)"
16-12-2022 12:39:56.254493,"(9.0, 12.0, 11.625)","(12.0, 25.0, 24.0)","(6.5, 9.8, 9.32)","(26.0, 65.0, 53.5)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.0, 7.4750000000000005)","(17.0, 40.0, 33.666666666666664)","(11.0, 13.5, 12.25)","(31.0, 440.0, 152.0)","(1.9, 2.18, 2.1575)"
16-12-2022 12:39:57.413770,"(9.0, 11.5, 11.25)","(12.0, 25.0, 24.166666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 53.5)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.0, 7.4750000000000005)","(17.0, 40.0, 33.666666666666664)","(11.0, 13.5, 12.25)","(31.0, 440.0, 152.0)","(1.9, 2.18, 2.1575)"
16-12-2022 12:39:58.623744,"(9.0, 11.5, 11.25)","(12.0, 25.0, 23.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 53.5)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.0, 7.456470588235295)","(17.0, 40.0, 25.125)","(11.0, 13.5, 12.25)","(31.0, 440.0, 152.0)","(1.9, 2.18, 2.1747826086956525)"
16-12-2022 12:39:59.813026,"(9.0, 11.5, 11.25)","(12.0, 25.0, 23.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 53.5)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.0, 7.456470588235295)","(17.0, 42.0, 25.125)","(11.0, 13.5, 12.25)","(31.0, 440.0, 152.0)","(1.9, 2.18, 2.1747826086956525)"
16-12-2022 12:40:00.943931,"(9.0, 11.5, 11.25)","(12.0, 25.0, 23.333333333333332)","(6.5, 9.8, 9.32)","(26.0, 65.0, 53.5)","(26.0, 90.0, 60.0)","(7.5, 8.0, 7.456470588235295)","(17.0, 42.0, 38.16666666666667)","(11.0, 13.5, 11.416666666666666)","(31.0, 440.0, 356.6666666666667)","(1.9, 2.18, 2.182352941176471)"
16-12-2022 12:40:02.130536,"(9.0, 13.0, 11.75)","(12.0, 24.0, 21.75)","(6.5, 9.8, 9.145454545454546)","(26.0, 65.0, 53.5)","(26.0, 90.0, 60.0)","(7.5, 8.0, 7.492307692307692)","(17.0, 42.0, 31.299999999999997)","(11.0, 13.5, 12.882352941176471)","(31.0, 500.0, 285.0)","(1.9, 2.2, 2.172727272727273)"
16-12-2022 12:40:03.239000,"(9.0, 13.0, 12.21875)","(12.0, 24.0, 22.0)","(6.5, 9.8, 9.145454545454546)","(26.0, 65.0, 53.5)","(26.0, 90.0, 51.33333333333333)","(7.5, 8.0, 7.492307692307692)","(17.0, 60.0, 31.299999999999997)","(11.0, 15.0, 12.882352941176471)","(31.0, 490.0, 285.0)","(1.9, 2.2, 2.1975000000000002)"
16-12-2022 12:40:04.332488,"(9.0, 13.0, 12.21875)","(12.0, 24.0, 23.333333333333332)","(6.5, 9.8, 9.145454545454546)","(26.0, 65.0, 53.5)","(26.0, 85.0, 58.5)","(7.5, 8.0, 7.485714285714286)","(17.0, 60.0, 46.888888888888886)","(11.0, 15.0, 12.636363636363637)","(31.0, 490.0, 216.66666666666666)","(1.9, 2.2, 2.1950000000000003)"
16-12-2022 12:40:05.460941,"(9.0, 12.5, 11.5)","(12.0, 23.0, 22.5)","(6.5, 9.8, 9.145454545454546)","(26.0, 65.0, 53.5)","(26.0, 85.0, 57.5)","(7.5, 8.0, 7.452173913043478)","(17.0, 55.0, 43.0)","(11.0, 15.0, 13.1)","(31.0, 490.0, 216.66666666666666)","(1.9, 2.22, 2.2140000000000004)"
16-12-2022 12:40:06.624138,"(9.0, 12.5, 11.272727272727273)","(12.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.145454545454546)","(26.0, 65.0, 53.5)","(26.0, 85.0, 57.5)","(7.5, 8.0, 7.452173913043478)","(17.0, 50.0, 43.0)","(11.0, 14.5, 13.454545454545453)","(31.0, 490.0, 216.66666666666666)","(1.9, 2.22, 2.1860526315789475)"
16-12-2022 12:40:07.868904,"(9.0, 12.5, 11.272727272727273)","(12.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.145454545454546)","(26.0, 65.0, 53.5)","(26.0, 85.0, 57.5)","(7.5, 8.0, 7.492307692307692)","(17.0, 50.0, 35.46153846153846)","(11.0, 14.0, 13.647058823529413)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.22, 2.14)"
16-12-2022 12:40:09.011840,"(9.0, 12.5, 11.705882352941176)","(12.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 53.5)","(26.0, 85.0, 57.5)","(7.5, 8.0, 7.466666666666667)","(17.0, 50.0, 34.25)","(11.0, 14.0, 13.3)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.18, 2.154848484848485)"
16-12-2022 12:40:10.133929,"(9.0, 12.5, 11.705882352941176)","(12.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.600000000000001)","(26.0, 65.0, 53.5)","(26.0, 85.0, 57.5)","(7.5, 7.6, 7.317647058823529)","(17.0, 50.0, 34.25)","(11.0, 14.5, 13.3)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.22, 2.154848484848485)"
16-12-2022 12:40:11.302874,"(9.0, 12.5, 11.705882352941176)","(13.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.600000000000001)","(26.0, 65.0, 53.5)","(26.0, 85.0, 57.5)","(7.5, 7.6, 7.114285714285715)","(17.0, 50.0, 44.3125)","(11.0, 14.5, 12.294117647058824)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.22, 2.1304166666666666)"
16-12-2022 12:40:12.473845,"(9.0, 12.5, 11.705882352941176)","(13.0, 23.0, 22.5)","(6.5, 9.8, 9.600000000000001)","(26.0, 65.0, 53.5)","(26.0, 85.0, 57.5)","(7.5, 7.4, 7.114285714285715)","(17.0, 48.0, 41.44444444444444)","(11.0, 14.5, 13.59090909090909)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.22, 2.1456)"
16-12-2022 12:40:13.608545,"(9.0, 12.5, 11.954545454545455)","(13.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.600000000000001)","(26.0, 65.0, 52.5)","(26.0, 85.0, 57.5)","(7.5, 7.4, 7.114285714285715)","(17.0, 48.0, 41.44444444444444)","(11.0, 14.0, 13.195652173913043)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.2, 2.14875)"
16-12-2022 12:40:14.990426,"(9.0, 13.0, 12.09090909090909)","(13.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.600000000000001)","(26.0, 65.0, 52.5)","(26.0, 85.0, 75.33333333333333)","(7.5, 7.4, 7.257142857142857)","(17.0, 48.0, 41.44444444444444)","(11.0, 14.5, 13.195652173913043)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.18, 2.146923076923077)"
16-12-2022 12:40:16.112410,"(9.0, 13.0, 12.09090909090909)","(13.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.600000000000001)","(26.0, 65.0, 52.5)","(26.0, 85.0, 75.33333333333333)","(7.5, 7.4, 7.257142857142857)","(17.0, 48.0, 41.44444444444444)","(11.0, 14.5, 13.342105263157894)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.22, 2.1833333333333336)"
16-12-2022 12:40:17.321308,"(9.0, 13.0, 12.09090909090909)","(13.0, 22.0, 21.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 42.666666666666664)","(26.0, 85.0, 66.0)","(7.5, 7.4, 7.3500000000000005)","(17.0, 48.0, 44.3125)","(11.0, 14.5, 13.441176470588236)","(41.0, 490.0, 216.66666666666666)","(1.9, 2.2, 2.1)"
16-12-2022 12:40:18.545247,"(9.0, 12.5, 11.9)","(13.0, 26.0, 22.0)","(6.5, 9.8, 9.4)","(26.0, 60.0, 40.5)","(26.0, 85.0, 66.0)","(7.5, 7.4, 7.325)","(17.0, 48.0, 44.3125)","(11.0, 14.5, 13.5)","(41.0, 490.0, 180.0)","(1.9, 2.22, 2.1314285714285717)"
16-12-2022 12:40:19.756341,"(9.0, 12.5, 11.681818181818182)","(13.0, 26.0, 22.0)","(6.5, 9.8, 9.4)","(26.0, 60.0, 40.5)","(26.0, 85.0, 66.0)","(7.5, 7.4, 7.325)","(17.0, 48.0, 44.3125)","(11.0, 15.0, 14.055555555555555)","(41.0, 480.0, 275.0)","(1.9, 2.18, 2.1582608695652175)"
16-12-2022 12:40:20.964150,"(9.0, 12.5, 11.681818181818182)","(13.0, 26.0, 22.0)","(6.5, 9.8, 9.4)","(26.0, 60.0, 40.5)","(26.0, 85.0, 66.0)","(7.5, 7.4, 7.325)","(17.0, 48.0, 44.3125)","(11.0, 16.0, 13.772727272727273)","(41.0, 470.0, 275.0)","(1.9, 2.18, 2.088)"
16-12-2022 12:40:22.114504,"(9.0, 12.5, 11.785714285714286)","(13.0, 25.0, 22.6)","(6.5, 9.8, 9.4)","(26.0, 55.0, 41.0)","(26.0, 85.0, 66.0)","(7.5, 7.4, 7.3500000000000005)","(17.0, 48.0, 44.3125)","(11.0, 16.0, 14.394736842105264)","(41.0, 470.0, 275.0)","(1.9, 2.12, 2.1136363636363638)"
16-12-2022 12:40:23.244733,"(9.0, 13.0, 11.928571428571429)","(13.0, 25.0, 22.6)","(6.5, 9.8, 9.600000000000001)","(26.0, 55.0, 41.0)","(26.0, 85.0, 66.0)","(7.5, 7.4, 7.3500000000000005)","(17.0, 48.0, 44.3125)","(11.0, 15.5, 14.394736842105264)","(41.0, 470.0, 210.0)","(1.9, 2.12, 2.118888888888889)"
16-12-2022 12:40:24.354424,"(9.0, 13.0, 11.928571428571429)","(13.0, 25.0, 21.57142857142857)","(6.5, 9.8, 9.600000000000001)","(26.0, 55.0, 41.0)","(26.0, 85.0, 66.0)","(7.5, 7.4, 7.3500000000000005)","(17.0, 48.0, 42.5625)","(11.0, 15.5, 14.394736842105264)","(41.0, 470.0, 143.33333333333334)","(1.9, 2.12, 2.118888888888889)"
16-12-2022 12:40:25.470236,"(9.0, 13.0, 11.928571428571429)","(13.0, 25.0, 21.57142857142857)","(6.5, 9.8, 9.600000000000001)","(26.0, 55.0, 39.25)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.4, 7.3500000000000005)","(17.0, 46.0, 42.5625)","(11.0, 15.5, 13.928571428571429)","(41.0, 460.0, 140.0)","(1.9, 2.12, 2.124878048780488)"
16-12-2022 12:40:26.582219,"(9.0, 12.5, 12.0)","(13.0, 24.0, 22.0)","(6.5, 9.8, 9.600000000000001)","(26.0, 55.0, 39.25)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.4, 7.5249999999999995)","(17.0, 46.0, 41.14705882352941)","(11.0, 15.0, 13.928571428571429)","(41.0, 440.0, 255.0)","(1.9, 2.16, 2.124878048780488)"
16-12-2022 12:40:27.685462,"(9.0, 12.5, 12.0)","(13.0, 24.0, 22.0)","(6.5, 9.8, 9.600000000000001)","(26.0, 55.0, 39.25)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.564705882352941)","(17.0, 46.0, 41.14705882352941)","(11.0, 15.0, 13.928571428571429)","(41.0, 430.0, 255.0)","(1.9, 2.16, 2.124878048780488)"
16-12-2022 12:40:28.776439,"(9.0, 12.5, 12.0)","(13.0, 24.0, 22.0)","(6.5, 9.8, 9.666666666666668)","(26.0, 55.0, 36.625)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.564705882352941)","(17.0, 46.0, 37.28947368421053)","(11.0, 15.0, 13.928571428571429)","(41.0, 430.0, 190.0)","(1.9, 2.16, 2.150588235294118)"
16-12-2022 12:40:29.938750,"(9.0, 12.5, 12.0)","(13.0, 24.0, 21.142857142857142)","(6.5, 9.8, 9.666666666666668)","(26.0, 55.0, 36.625)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.564705882352941)","(17.0, 44.0, 36.349999999999994)","(11.0, 15.0, 13.676470588235293)","(41.0, 420.0, 190.0)","(1.9, 2.16, 2.1248275862068966)"
16-12-2022 12:40:31.113603,"(9.0, 13.0, 11.928571428571429)","(13.0, 23.0, 21.4)","(6.5, 9.8, 9.666666666666668)","(26.0, 55.0, 36.625)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.564705882352941)","(17.0, 44.0, 36.349999999999994)","(11.0, 15.0, 13.409090909090908)","(41.0, 420.0, 142.0)","(1.9, 2.16, 2.186842105263158)"
16-12-2022 12:40:32.354496,"(9.0, 13.0, 11.928571428571429)","(13.0, 23.0, 20.8)","(6.5, 9.8, 9.486956521739131)","(26.0, 55.0, 36.625)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.3999999999999995)","(17.0, 44.0, 36.349999999999994)","(11.0, 15.0, 13.409090909090908)","(41.0, 410.0, 183.33333333333331)","(1.9, 2.2, 2.147441860465116)"
16-12-2022 12:40:33.488817,"(9.0, 13.0, 11.928571428571429)","(13.0, 22.0, 20.8)","(6.5, 9.8, 9.486956521739131)","(26.0, 55.0, 36.625)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.317647058823529)","(17.0, 44.0, 40.43333333333334)","(11.0, 15.0, 13.409090909090908)","(41.0, 400.0, 232.5)","(1.9, 2.22, 2.1570967741935485)"
16-12-2022 12:40:34.595801,"(9.0, 12.5, 11.722222222222221)","(13.0, 22.0, 20.8)","(6.5, 9.8, 9.486956521739131)","(26.0, 55.0, 36.625)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.54)","(17.0, 42.0, 40.43333333333334)","(11.0, 15.0, 13.409090909090908)","(41.0, 390.0, 180.0)","(1.9, 2.22, 2.1832786885245903)"
16-12-2022 12:40:35.948647,"(9.0, 12.5, 11.722222222222221)","(13.0, 24.0, 21.142857142857142)","(6.5, 9.6, 9.486956521739131)","(26.0, 55.0, 36.625)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.317647058823529)","(17.0, 42.0, 34.5)","(11.0, 15.0, 13.409090909090908)","(41.0, 390.0, 127.5)","(1.9, 2.2, 2.1976470588235295)"
16-12-2022 12:40:37.240010,"(9.0, 12.5, 11.722222222222221)","(13.0, 24.0, 21.142857142857142)","(6.5, 9.8, 9.486956521739131)","(26.0, 55.0, 36.625)","(26.0, 85.0, 65.66666666666666)","(7.5, 7.6, 7.54)","(17.0, 42.0, 34.5)","(11.0, 15.0, 13.409090909090908)","(41.0, 390.0, 127.5)","(1.9, 2.2, 2.1976470588235295)"
