,Goldstar Shaggy,Sinha Man,Barber Cubed,Mighty Mccook,Alhambra,Impressive Sonic,Diamond Georgio,Cupids Day
05-01-2023 16:43:17.872674,"(3.3, 3.95, 3.7454545454545456)","(4.2, 9.2, 8.145714285714284)","(7.5, 8.4, 8.1)","(8.5, 14.5, 13.928571428571429)","(4.8, 5.3, 5.361538461538462)","(26.0, 70.0, 44.666666666666664)","(4.6, 7.0, 7.050000000000001)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:19.068820,"(3.3, 3.95, 3.825)","(4.2, 9.2, 5.946153846153846)","(7.5, 8.6, 8.1)","(8.5, 14.5, 13.5)","(4.8, 5.5, 5.2299999999999995)","(26.0, 70.0, 44.666666666666664)","(4.6, 7.2, 6.167857142857143)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:20.212251,"(3.3, 3.95, 3.825)","(4.2, 9.0, 5.785714285714286)","(7.5, 8.6, 7.7875)","(8.5, 14.5, 13.5)","(4.8, 5.5, 5.2299999999999995)","(26.0, 70.0, 44.666666666666664)","(4.6, 7.4, 6.167857142857143)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:21.394738,"(3.3, 3.95, 3.7625)","(4.2, 8.6, 5.866666666666666)","(7.5, 8.6, 7.715384615384615)","(8.5, 14.5, 14.214285714285714)","(4.8, 5.5, 4.845454545454546)","(26.0, 70.0, 44.666666666666664)","(4.6, 7.4, 5.828571428571429)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:22.601565,"(3.3, 3.95, 3.7625)","(4.2, 8.4, 7.0)","(7.5, 8.6, 7.715384615384615)","(8.5, 14.5, 13.5)","(4.8, 5.5, 4.98)","(26.0, 70.0, 44.666666666666664)","(4.6, 7.4, 6.088888888888889)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:23.804249,"(3.3, 3.95, 3.7625)","(4.2, 8.2, 5.506666666666666)","(7.5, 8.6, 7.715384615384615)","(8.5, 14.5, 13.5)","(4.8, 5.4, 5.566666666666666)","(26.0, 70.0, 44.16)","(4.6, 7.2, 5.6000000000000005)","(41.0, 120.0, 82.08333333333334)"
05-01-2023 16:43:25.023308,"(3.3, 3.95, 3.7625)","(4.2, 8.0, 6.389473684210526)","(7.5, 8.6, 7.715384615384615)","(8.5, 14.5, 13.5)","(4.8, 6.0, 6.233333333333333)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.857142857142858)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:26.205297,"(3.3, 3.95, 3.7625)","(4.2, 8.0, 6.389473684210526)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 13.5)","(4.8, 7.0, 6.233333333333333)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.857142857142858)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:27.370928,"(3.3, 3.95, 3.7625)","(4.2, 7.6, 6.266666666666666)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 13.5)","(4.8, 7.0, 6.233333333333333)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.857142857142858)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:28.471610,"(3.3, 3.95, 3.7625)","(4.2, 7.6, 6.266666666666666)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 13.5)","(4.8, 7.0, 6.233333333333333)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.857142857142858)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:29.532177,"(3.3, 3.95, 3.7625)","(4.2, 7.6, 6.266666666666666)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 13.5)","(4.8, 7.0, 6.45)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.857142857142858)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:30.623546,"(3.3, 3.95, 3.7625)","(4.2, 7.6, 6.266666666666666)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 13.5)","(4.8, 7.0, 6.45)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.857142857142858)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:31.704732,"(3.3, 3.9, 3.316666666666667)","(4.2, 7.6, 6.266666666666666)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 13.5)","(4.8, 7.0, 6.725)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.981818181818182)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:32.721534,"(3.3, 3.85, 3.581034482758621)","(4.2, 7.6, 6.266666666666666)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 14.142857142857142)","(4.8, 7.0, 6.725)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.981818181818182)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:33.837014,"(3.3, 3.9, 3.8235294117647056)","(4.2, 7.6, 6.266666666666666)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 14.1875)","(4.8, 7.0, 6.725)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.981818181818182)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:34.874562,"(3.3, 3.9, 3.8235294117647056)","(4.2, 7.6, 6.266666666666666)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 14.1875)","(4.8, 7.0, 6.725)","(26.0, 70.0, 44.16)","(4.6, 7.0, 5.981818181818182)","(41.0, 120.0, 93.23529411764706)"
05-01-2023 16:43:35.910030,"(3.3, 3.9, 3.6999999999999997)","(4.2, 7.2, 5.714285714285714)","(7.5, 8.6, 7.933333333333333)","(8.5, 14.5, 14.1875)","(4.8, 7.0, 6.725)","(26.0, 70.0, 44.16)","(4.6, 7.0, 6.253333333333334)","(41.0, 120.0, 70.58823529411765)"
05-01-2023 16:43:36.986334,"(3.2, 3.9, 3.716666666666667)","(4.2, 7.0, 6.5636363636363635)","(7.5, 8.6, 8.17142857142857)","(9.0, 14.5, 14.291666666666668)","(4.8, 7.0, 6.8533333333333335)","(26.0, 70.0, 47.724137931034484)","(4.6, 7.0, 5.981818181818182)","(41.0, 120.0, 70.58823529411765)"
05-01-2023 16:43:38.026786,"(3.2, 3.9, 3.746)","(4.2, 6.8, 6.63076923076923)","(7.5, 8.6, 8.17142857142857)","(9.0, 14.5, 14.291666666666668)","(4.8, 7.0, 6.79)","(26.0, 70.0, 43.565217391304344)","(4.6, 7.0, 5.925)","(41.0, 120.0, 83.47826086956522)"
05-01-2023 16:43:39.131762,"(3.2, 3.9, 3.746)","(4.2, 6.8, 6.5375)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.386363636363637)","(4.8, 7.0, 6.75)","(26.0, 70.0, 44.09090909090909)","(4.6, 6.8, 5.925)","(41.0, 120.0, 74.70588235294117)"
05-01-2023 16:43:40.252301,"(3.2, 3.9, 3.746)","(4.2, 6.8, 6.5375)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.386363636363637)","(4.8, 7.0, 6.75)","(26.0, 70.0, 44.09090909090909)","(4.6, 6.8, 5.781818181818182)","(41.0, 120.0, 74.70588235294117)"
05-01-2023 16:43:41.337127,"(3.2, 3.9, 3.746)","(4.2, 6.8, 6.5375)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(26.0, 70.0, 48.07692307692308)","(4.6, 6.8, 5.781818181818182)","(41.0, 120.0, 74.70588235294117)"
05-01-2023 16:43:42.406054,"(3.2, 3.9, 3.659375)","(4.2, 6.8, 6.5375)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(26.0, 70.0, 48.07692307692308)","(4.6, 6.8, 5.781818181818182)","(41.0, 120.0, 91.48148148148148)"
05-01-2023 16:43:43.420066,"(3.2, 3.9, 3.659375)","(4.2, 6.8, 6.5375)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(26.0, 70.0, 48.07692307692308)","(4.6, 6.8, 5.781818181818182)","(41.0, 120.0, 91.48148148148148)"
05-01-2023 16:43:44.451274,"(3.2, 3.85, 3.7590909090909093)","(4.2, 6.8, 6.5375)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(26.0, 70.0, 48.07692307692308)","(4.6, 6.8, 5.781818181818182)","(41.0, 120.0, 91.48148148148148)"
05-01-2023 16:43:45.503233,"(3.2, 3.85, 3.7590909090909093)","(4.2, 6.8, 6.5375)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(26.0, 70.0, 48.07692307692308)","(4.6, 6.8, 5.781818181818182)","(41.0, 120.0, 91.48148148148148)"
05-01-2023 16:43:46.600164,"(3.2, 3.85, 3.6961538461538463)","(4.2, 6.8, 5.79375)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(26.0, 70.0, 48.07692307692308)","(4.6, 6.8, 5.781818181818182)","(41.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:47.672008,"(3.2, 3.75, 3.638)","(4.2, 6.6, 5.982352941176471)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(26.0, 70.0, 48.07692307692308)","(4.6, 6.8, 5.781818181818182)","(41.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:48.746478,"(3.2, 3.75, 3.638)","(4.2, 6.4, 6.253846153846155)","(7.5, 8.6, 8.339130434782609)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(31.0, 70.0, 48.07692307692308)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:49.735387,"(3.2, 3.75, 3.638)","(4.2, 6.4, 6.253846153846155)","(7.5, 8.6, 8.45)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(31.0, 70.0, 48.07692307692308)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:50.731924,"(3.2, 3.75, 3.638)","(4.2, 6.4, 6.253846153846155)","(7.5, 8.6, 8.45)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(31.0, 70.0, 48.07692307692308)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:51.799634,"(3.2, 3.75, 3.638)","(4.2, 6.4, 6.253846153846155)","(7.5, 8.6, 8.45)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(31.0, 70.0, 48.07692307692308)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:52.900095,"(3.2, 3.75, 3.638)","(4.2, 6.4, 6.253846153846155)","(7.5, 8.6, 8.45)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(31.0, 70.0, 48.07692307692308)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:54.022702,"(3.2, 3.75, 3.638)","(4.2, 6.4, 6.253846153846155)","(7.5, 8.6, 8.45)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(31.0, 70.0, 48.07692307692308)","(4.8, 6.8, 5.925)","(51.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:55.116392,"(3.2, 3.75, 3.638)","(4.2, 6.4, 6.04)","(7.5, 8.6, 8.45)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(31.0, 70.0, 48.07692307692308)","(4.8, 6.8, 5.925)","(51.0, 120.0, 99.1891891891892)"
05-01-2023 16:43:56.196323,"(3.2, 3.75, 3.638)","(4.2, 6.4, 6.04)","(7.5, 8.6, 8.45)","(9.0, 14.5, 14.421875)","(4.8, 7.0, 6.8)","(31.0, 70.0, 47.833333333333336)","(4.8, 6.8, 5.925)","(51.0, 120.0, 83.15789473684211)"
05-01-2023 16:43:57.225094,"(3.2, 3.75, 3.6058823529411765)","(4.2, 6.4, 6.271428571428571)","(7.5, 8.6, 8.5)","(9.0, 14.5, 14.166666666666666)","(4.8, 7.0, 6.8)","(31.0, 70.0, 51.0)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 88.18181818181819)"
05-01-2023 16:43:58.258852,"(3.2, 3.75, 3.65)","(4.2, 6.4, 6.271428571428571)","(7.5, 8.8, 8.666666666666668)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.8)","(31.0, 70.0, 51.0)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 88.18181818181819)"
05-01-2023 16:43:59.329307,"(3.2, 3.75, 3.65)","(4.2, 6.4, 6.271428571428571)","(7.5, 8.8, 8.700000000000001)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.8)","(31.0, 70.0, 51.0)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 82.94117647058823)"
05-01-2023 16:44:00.391603,"(3.2, 3.75, 3.6799999999999997)","(4.2, 6.4, 6.271428571428571)","(7.5, 8.8, 8.700000000000001)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.8)","(31.0, 70.0, 51.0)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 82.94117647058823)"
05-01-2023 16:44:01.485491,"(3.2, 3.75, 3.6799999999999997)","(4.2, 6.4, 6.271428571428571)","(7.5, 8.8, 8.700000000000001)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.8)","(31.0, 70.0, 54.064516129032256)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 91.36363636363636)"
05-01-2023 16:44:02.625908,"(3.2, 3.75, 3.4875000000000003)","(4.2, 6.4, 6.271428571428571)","(7.5, 8.8, 8.700000000000001)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.8)","(31.0, 70.0, 54.064516129032256)","(4.8, 6.8, 5.781818181818182)","(51.0, 120.0, 91.36363636363636)"
05-01-2023 16:44:03.741388,"(3.2, 3.75, 3.65)","(4.2, 6.4, 6.271428571428571)","(7.5, 8.8, 8.700000000000001)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.8)","(31.0, 70.0, 54.064516129032256)","(4.8, 6.8, 5.925)","(51.0, 120.0, 91.36363636363636)"
05-01-2023 16:44:04.811687,"(3.2, 3.75, 3.65)","(4.2, 6.4, 6.271428571428571)","(7.5, 8.8, 8.766666666666667)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.8)","(31.0, 70.0, 54.064516129032256)","(4.8, 6.8, 5.925)","(51.0, 120.0, 98.14285714285714)"
05-01-2023 16:44:05.845287,"(3.2, 3.75, 3.65)","(4.2, 6.4, 5.990909090909091)","(7.5, 10.5, 9.476923076923077)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.666666666666666)","(31.0, 70.0, 54.064516129032256)","(4.8, 6.8, 6.24)","(51.0, 120.0, 87.05882352941177)"
05-01-2023 16:44:06.867396,"(3.2, 3.75, 3.4875000000000003)","(4.2, 6.4, 5.776923076923077)","(7.5, 10.5, 9.476923076923077)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.5600000000000005)","(31.0, 70.0, 54.064516129032256)","(4.8, 6.8, 5.76)","(51.0, 120.0, 99.25925925925927)"
05-01-2023 16:44:07.913970,"(3.2, 3.75, 3.65)","(4.2, 6.4, 5.776923076923077)","(7.5, 10.5, 9.476923076923077)","(9.0, 14.5, 14.0)","(4.8, 7.0, 6.5600000000000005)","(31.0, 70.0, 54.064516129032256)","(4.8, 6.6, 5.76)","(51.0, 120.0, 99.25925925925927)"
05-01-2023 16:44:08.989017,"(3.2, 3.75, 3.65)","(4.2, 6.4, 5.776923076923077)","(7.5, 10.5, 9.66875)","(9.0, 14.5, 14.416666666666666)","(4.8, 7.0, 6.3)","(31.0, 70.0, 51.0)","(4.8, 6.6, 5.76)","(51.0, 120.0, 99.25925925925927)"
05-01-2023 16:44:10.089325,"(3.2, 3.75, 3.697058823529412)","(4.2, 6.2, 5.88)","(7.5, 10.5, 9.75625)","(9.0, 14.5, 14.416666666666666)","(4.8, 7.0, 5.5)","(31.0, 70.0, 51.0)","(4.8, 6.6, 5.76)","(51.0, 120.0, 99.25925925925927)"
05-01-2023 16:44:11.131740,"(3.2, 3.75, 3.697058823529412)","(4.2, 5.9, 5.714285714285714)","(7.5, 10.5, 9.75625)","(9.0, 16.5, 15.25)","(4.8, 7.0, 6.168749999999999)","(31.0, 70.0, 51.0)","(4.8, 6.6, 5.77741935483871)","(51.0, 120.0, 99.25925925925927)"
05-01-2023 16:44:12.194639,"(3.2, 3.75, 3.697058823529412)","(4.2, 5.9, 5.421052631578947)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.5, 14.694444444444445)","(4.8, 6.4, 6.3277777777777775)","(31.0, 90.0, 73.27272727272728)","(4.8, 6.4, 5.771428571428571)","(51.0, 120.0, 104.86486486486487)"
05-01-2023 16:44:13.192005,"(3.2, 3.75, 3.697058823529412)","(4.2, 5.8, 5.707692307692308)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.5, 14.694444444444445)","(4.8, 6.4, 6.2700000000000005)","(31.0, 90.0, 54.733333333333334)","(4.8, 6.4, 5.5)","(51.0, 120.0, 104.86486486486487)"
05-01-2023 16:44:14.197233,"(3.2, 3.75, 3.697058823529412)","(4.2, 5.8, 5.707692307692308)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.5, 14.446428571428571)","(4.8, 6.4, 6.0769230769230775)","(31.0, 90.0, 54.733333333333334)","(4.8, 6.4, 5.5)","(51.0, 120.0, 104.86486486486487)"
05-01-2023 16:44:15.199885,"(3.2, 3.75, 3.697058823529412)","(4.2, 5.8, 5.707692307692308)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.5, 14.446428571428571)","(4.8, 6.4, 5.8235294117647065)","(31.0, 90.0, 54.733333333333334)","(4.8, 6.4, 5.5)","(51.0, 120.0, 104.86486486486487)"
05-01-2023 16:44:16.281686,"(3.2, 3.75, 3.697058823529412)","(4.2, 5.8, 5.707692307692308)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.5, 14.446428571428571)","(4.8, 6.4, 6.023076923076923)","(31.0, 90.0, 54.733333333333334)","(4.8, 6.4, 5.5)","(51.0, 120.0, 104.86486486486487)"
05-01-2023 16:44:17.341599,"(3.2, 3.75, 3.7125)","(4.2, 5.8, 5.707692307692308)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.0, 14.76923076923077)","(4.8, 6.4, 6.023076923076923)","(31.0, 90.0, 54.733333333333334)","(4.8, 6.4, 5.800000000000001)","(51.0, 120.0, 104.86486486486487)"
05-01-2023 16:44:18.421338,"(3.2, 3.75, 3.7125)","(4.2, 5.8, 5.707692307692308)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.0, 14.434782608695652)","(4.8, 6.4, 6.156521739130435)","(31.0, 90.0, 54.733333333333334)","(4.8, 6.4, 5.85)","(51.0, 120.0, 104.86486486486487)"
05-01-2023 16:44:19.464997,"(3.2, 3.75, 3.5250000000000004)","(4.2, 5.8, 5.707692307692308)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.0, 14.344827586206897)","(4.8, 6.4, 6.156521739130435)","(31.0, 90.0, 54.733333333333334)","(4.8, 6.4, 5.928571428571429)","(51.0, 120.0, 103.52941176470588)"
05-01-2023 16:44:20.481962,"(3.2, 3.75, 3.625)","(4.2, 5.8, 5.707692307692308)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.0, 14.344827586206897)","(4.8, 6.4, 6.156521739130435)","(31.0, 90.0, 63.85714285714286)","(4.8, 6.4, 5.928571428571429)","(51.0, 120.0, 94.21052631578948)"
05-01-2023 16:44:21.561265,"(3.2, 3.75, 3.630952380952381)","(4.2, 5.8, 5.666666666666666)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.0, 14.344827586206897)","(4.8, 6.4, 6.156521739130435)","(31.0, 85.0, 56.35483870967742)","(4.8, 6.4, 5.928571428571429)","(51.0, 120.0, 94.21052631578948)"
05-01-2023 16:44:22.718954,"(3.2, 3.75, 3.6630434782608696)","(4.2, 5.8, 5.666666666666666)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.0, 14.344827586206897)","(4.8, 6.4, 5.730769230769231)","(31.0, 85.0, 56.35483870967742)","(4.8, 6.4, 5.7631578947368425)","(51.0, 120.0, 94.21052631578948)"
05-01-2023 16:44:23.920305,"(3.2, 3.85, 3.7944444444444443)","(4.2, 5.8, 5.714285714285714)","(7.5, 10.5, 9.692307692307692)","(9.0, 16.0, 14.588235294117647)","(4.8, 6.0, 5.475)","(31.0, 85.0, 56.35483870967742)","(4.8, 6.4, 5.7631578947368425)","(51.0, 120.0, 94.21052631578948)"
05-01-2023 16:44:25.143609,"(3.2, 3.85, 3.8071428571428574)","(4.2, 5.8, 5.714285714285714)","(7.5, 10.5, 9.333333333333334)","(9.0, 16.0, 14.588235294117647)","(4.8, 6.0, 5.7)","(31.0, 85.0, 57.592592592592595)","(4.8, 6.4, 5.7631578947368425)","(51.0, 120.0, 102.5)"
05-01-2023 16:44:26.270920,"(3.2, 3.85, 3.6277777777777778)","(4.2, 5.8, 5.714285714285714)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 14.588235294117647)","(4.8, 6.0, 5.7)","(31.0, 85.0, 57.592592592592595)","(4.8, 6.4, 5.7631578947368425)","(51.0, 120.0, 102.5)"
05-01-2023 16:44:27.416310,"(3.2, 3.85, 3.5285714285714285)","(4.2, 5.8, 5.677777777777777)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 14.666666666666666)","(4.8, 6.0, 5.7)","(31.0, 85.0, 57.592592592592595)","(4.8, 6.4, 5.7631578947368425)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:28.530417,"(3.2, 3.85, 3.6)","(4.2, 5.8, 5.7214285714285715)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.090909090909092)","(4.8, 6.0, 5.7)","(31.0, 85.0, 57.592592592592595)","(4.8, 6.4, 5.7631578947368425)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:29.619532,"(3.2, 3.85, 3.503846153846154)","(4.2, 5.8, 5.7)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 85.0, 57.592592592592595)","(4.8, 6.4, 5.7631578947368425)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:30.709238,"(3.2, 3.85, 3.503846153846154)","(4.2, 5.8, 5.733333333333333)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.352941176470589)","(4.8, 6.0, 5.7)","(31.0, 85.0, 66.66666666666666)","(4.8, 6.4, 5.688235294117647)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:31.847478,"(3.2, 3.85, 3.6)","(4.2, 5.8, 5.733333333333333)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 54.588235294117645)","(4.8, 6.4, 5.208333333333333)","(51.0, 120.0, 108.33333333333334)"
05-01-2023 16:44:32.977277,"(3.2, 3.85, 3.503846153846154)","(4.2, 5.8, 5.733333333333333)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 55.46666666666667)","(4.8, 6.4, 5.208333333333333)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:34.143659,"(3.2, 3.85, 3.503846153846154)","(4.2, 5.8, 5.733333333333333)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.352941176470589)","(4.8, 6.0, 5.7)","(31.0, 80.0, 55.46666666666667)","(4.8, 6.4, 5.55)","(51.0, 120.0, 108.33333333333334)"
05-01-2023 16:44:35.329486,"(3.2, 3.85, 3.6)","(4.2, 5.8, 5.733333333333333)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 55.46666666666667)","(4.8, 6.4, 5.55)","(51.0, 120.0, 108.33333333333334)"
05-01-2023 16:44:36.518792,"(3.2, 3.85, 3.503846153846154)","(4.2, 5.7, 5.45)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 55.46666666666667)","(4.8, 6.4, 5.652)","(51.0, 120.0, 108.33333333333334)"
05-01-2023 16:44:37.685993,"(3.2, 3.85, 3.515217391304348)","(4.2, 5.6, 5.542857142857143)","(7.5, 10.5, 8.8375)","(9.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 55.46666666666667)","(4.8, 6.4, 5.680769230769231)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:38.835821,"(3.2, 3.85, 3.5538461538461537)","(4.2, 5.6, 5.542857142857143)","(7.5, 10.5, 8.8375)","(11.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 57.88461538461539)","(4.6, 6.4, 5.673333333333333)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:39.969961,"(3.2, 3.85, 3.6473684210526316)","(4.2, 5.6, 5.542857142857143)","(7.5, 10.5, 8.8375)","(11.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 57.88461538461539)","(4.6, 6.0, 5.507407407407407)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:41.160842,"(3.2, 3.85, 3.6016129032258064)","(4.2, 5.6, 5.51578947368421)","(7.5, 10.5, 8.8375)","(11.0, 16.0, 15.352941176470589)","(4.8, 6.0, 5.7)","(31.0, 80.0, 62.291666666666664)","(4.6, 6.0, 5.507407407407407)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:42.408269,"(3.2, 3.85, 3.6441176470588235)","(4.2, 5.6, 5.51578947368421)","(7.5, 10.5, 8.8375)","(11.0, 16.0, 15.352941176470589)","(4.8, 6.0, 5.7)","(31.0, 80.0, 62.291666666666664)","(4.6, 6.0, 5.507407407407407)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:43.547120,"(3.2, 3.85, 3.6944444444444446)","(4.2, 5.6, 5.529999999999999)","(7.5, 10.5, 8.8375)","(11.0, 16.0, 15.352941176470589)","(4.8, 6.0, 5.7)","(31.0, 80.0, 62.291666666666664)","(4.6, 6.0, 5.507407407407407)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:44.702738,"(3.2, 3.85, 3.6944444444444446)","(4.2, 5.6, 5.529999999999999)","(7.5, 10.5, 8.8375)","(11.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 62.291666666666664)","(4.6, 6.0, 5.507407407407407)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:45.778175,"(3.2, 3.85, 3.6944444444444446)","(4.2, 5.6, 5.529999999999999)","(7.5, 10.5, 8.8375)","(11.0, 16.0, 15.153846153846153)","(4.8, 6.0, 5.7)","(31.0, 80.0, 62.291666666666664)","(4.6, 6.0, 5.507407407407407)","(51.0, 120.0, 105.58823529411765)"
05-01-2023 16:44:46.967297,"(3.2, 3.7, 3.631818181818182)","(4.2, 5.6, 5.54)","(7.5, 10.5, 11.466666666666667)","(11.0, 16.0, 15.576923076923077)","(4.8, 6.0, 5.5260869565217385)","(31.0, 80.0, 62.291666666666664)","(4.6, 6.0, 5.507407407407407)","(51.0, 120.0, 105.58823529411765)"
