,Raging Romeo,Athabascan,Seeknyoushallfind,Star Armbro,Destined To Rule,Bellezza Nera,Sidstrepo,Heza Head Honcho Nz,Boston Rob,Ultimate Rocker Nz,Tepelo Star
10-01-2023 19:28:14.739532,"(10.0, 13.5, 13.367924528301886)","(1.24, 1.47, 1.4595945945945945)","(61.0, 110.0, 95.0)","(13.0, 17.5, 17.40909090909091)","(26.0, 32.0, 31.785714285714285)","(20.0, 26.0, 25.210526315789473)","(17.0, 32.0, 26.0)","(41.0, 99999, 99990)","(81.0, 130.0, 112.5)","(17.0, 99999, 99990)","(101.0, 590.0, 543.75)"
10-01-2023 19:28:16.181984,"(10.0, 13.5, 13.367924528301886)","(1.24, 1.47, 1.4603649635036495)","(61.0, 110.0, 95.0)","(13.0, 17.5, 17.40909090909091)","(26.0, 32.0, 31.77777777777778)","(20.0, 26.0, 25.210526315789473)","(17.0, 32.0, 26.0)","(41.0, 99999, 99990)","(81.0, 130.0, 112.5)","(17.0, 99999, 99990)","(101.0, 590.0, 552.5)"
10-01-2023 19:28:17.661055,"(10.0, 13.5, 13.357142857142858)","(1.24, 1.47, 1.4603649635036495)","(61.0, 110.0, 95.0)","(13.0, 17.5, 17.72)","(26.0, 32.0, 31.5)","(20.0, 26.0, 25.210526315789473)","(17.0, 32.0, 26.0)","(41.0, 99999, 99990)","(81.0, 130.0, 112.5)","(17.0, 99999, 99990)","(101.0, 600.0, 561.25)"
10-01-2023 19:28:19.292039,"(10.0, 13.0, 12.936363636363636)","(1.24, 1.47, 1.460958904109589)","(61.0, 110.0, 95.0)","(13.0, 18.0, 17.72)","(26.0, 32.0, 31.548387096774192)","(20.0, 26.0, 24.333333333333332)","(17.0, 32.0, 27.2)","(41.0, 99999, 99990)","(81.0, 130.0, 125.0)","(17.0, 99999, 99990)","(101.0, 610.0, 561.25)"
10-01-2023 19:28:21.043088,"(10.0, 13.0, 12.936363636363636)","(1.24, 1.47, 1.4649593495934958)","(61.0, 110.0, 95.0)","(13.0, 18.0, 17.72)","(26.0, 32.0, 31.46153846153846)","(20.0, 26.0, 24.333333333333332)","(17.0, 32.0, 28.0)","(41.0, 99999, 99990)","(81.0, 130.0, 120.0)","(17.0, 99999, 99990)","(101.0, 610.0, 561.25)"
10-01-2023 19:28:22.758934,"(10.0, 13.0, 12.932692307692308)","(1.24, 1.47, 1.4649593495934958)","(61.0, 110.0, 95.0)","(13.0, 18.0, 17.766666666666666)","(26.0, 32.0, 31.46153846153846)","(20.0, 26.0, 24.333333333333332)","(17.0, 32.0, 28.0)","(41.0, 99999, 99990)","(81.0, 130.0, 120.0)","(17.0, 99999, 99990)","(101.0, 610.0, 561.25)"
10-01-2023 19:28:24.377199,"(10.0, 13.0, 12.932692307692308)","(1.24, 1.47, 1.4649593495934958)","(61.0, 110.0, 95.0)","(13.0, 18.0, 17.766666666666666)","(26.0, 32.0, 31.46153846153846)","(20.0, 26.0, 27.0)","(17.0, 32.0, 27.2)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 610.0, 561.25)"
10-01-2023 19:28:25.957850,"(10.0, 13.0, 12.901785714285714)","(1.24, 1.47, 1.4649593495934958)","(61.0, 110.0, 95.0)","(13.0, 18.0, 17.766666666666666)","(26.0, 32.0, 31.46153846153846)","(20.0, 29.0, 26.315789473684212)","(17.0, 32.0, 27.2)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 610.0, 561.25)"
10-01-2023 19:28:27.519647,"(10.0, 14.0, 13.76086956521739)","(1.24, 1.47, 1.4456521739130435)","(61.0, 110.0, 95.0)","(13.0, 18.0, 17.75)","(26.0, 32.0, 31.333333333333332)","(20.0, 28.0, 26.315789473684212)","(17.0, 32.0, 27.2)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 610.0, 515.5555555555555)"
10-01-2023 19:28:29.160146,"(10.0, 14.0, 13.607142857142858)","(1.24, 1.46, 1.4442105263157894)","(61.0, 110.0, 95.0)","(13.0, 18.0, 18.363636363636363)","(26.0, 32.0, 30.0)","(20.0, 28.0, 27.4)","(17.0, 32.0, 26.0)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 590.0, 543.75)"
10-01-2023 19:28:30.567964,"(10.0, 14.0, 13.607142857142858)","(1.24, 1.46, 1.44248)","(61.0, 110.0, 95.0)","(13.0, 18.5, 18.363636363636363)","(26.0, 32.0, 29.866666666666667)","(20.0, 28.0, 27.4)","(17.0, 32.0, 30.2)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 590.0, 507.7777777777778)"
10-01-2023 19:28:31.986820,"(10.0, 14.0, 13.607142857142858)","(1.24, 1.45, 1.4354455445544554)","(61.0, 110.0, 95.0)","(13.0, 18.5, 18.363636363636363)","(26.0, 32.0, 29.866666666666667)","(20.0, 28.0, 27.4)","(17.0, 32.0, 29.81818181818182)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 590.0, 507.7777777777778)"
10-01-2023 19:28:33.619087,"(10.0, 14.0, 13.586206896551724)","(1.24, 1.45, 1.4354455445544554)","(61.0, 110.0, 95.0)","(13.0, 18.5, 18.363636363636363)","(26.0, 32.0, 29.866666666666667)","(20.0, 28.0, 26.8)","(17.0, 32.0, 29.81818181818182)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 590.0, 507.7777777777778)"
10-01-2023 19:28:35.306108,"(10.0, 14.0, 13.7)","(1.24, 1.45, 1.4530434782608694)","(61.0, 110.0, 96.66666666666667)","(13.0, 18.5, 18.363636363636363)","(26.0, 32.0, 29.866666666666667)","(20.0, 28.0, 26.8)","(17.0, 32.0, 29.81818181818182)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 570.0, 526.25)"
10-01-2023 19:28:36.865881,"(10.0, 14.0, 13.595744680851064)","(1.24, 1.46, 1.4524778761061947)","(61.0, 100.0, 96.66666666666667)","(13.0, 18.5, 18.363636363636363)","(26.0, 32.0, 29.866666666666667)","(20.0, 28.0, 26.8)","(17.0, 32.0, 29.81818181818182)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 570.0, 526.25)"
10-01-2023 19:28:38.667861,"(10.0, 14.0, 13.595744680851064)","(1.24, 1.46, 1.4524778761061947)","(61.0, 100.0, 96.66666666666667)","(13.0, 18.5, 18.357142857142858)","(26.0, 32.0, 29.866666666666667)","(20.0, 28.0, 26.8)","(17.0, 32.0, 29.81818181818182)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 570.0, 492.2222222222222)"
10-01-2023 19:28:40.291598,"(10.0, 14.0, 13.536585365853659)","(1.24, 1.46, 1.4553968253968255)","(61.0, 100.0, 96.66666666666667)","(13.0, 18.5, 18.35)","(26.0, 32.0, 29.4)","(20.0, 28.0, 27.454545454545453)","(18.0, 32.0, 30.153846153846153)","(41.0, 99999, 99990)","(81.0, 130.0, 120.0)","(17.0, 99999, 99990)","(101.0, 570.0, 456.25)"
10-01-2023 19:28:42.089960,"(10.0, 14.0, 13.366666666666667)","(1.24, 1.47, 1.45953125)","(61.0, 100.0, 98.0)","(13.0, 18.5, 18.35)","(26.0, 32.0, 29.4)","(20.0, 28.0, 27.454545454545453)","(18.0, 32.0, 30.153846153846153)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 490.0, 456.25)"
10-01-2023 19:28:43.839779,"(10.0, 14.0, 13.366666666666667)","(1.24, 1.47, 1.4594488188976378)","(61.0, 110.0, 96.66666666666667)","(13.0, 18.5, 18.35)","(26.0, 32.0, 29.4)","(20.0, 28.0, 27.333333333333332)","(18.0, 32.0, 29.0)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 490.0, 409.0)"
10-01-2023 19:28:45.724823,"(10.0, 14.0, 13.366666666666667)","(1.24, 1.47, 1.456095238095238)","(61.0, 100.0, 96.66666666666667)","(13.0, 18.5, 18.35)","(26.0, 32.0, 29.473684210526315)","(20.0, 28.0, 27.5)","(18.0, 32.0, 29.0)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 480.0, 385.4545454545455)"
10-01-2023 19:28:47.471049,"(10.0, 14.0, 13.555555555555555)","(1.24, 1.47, 1.44125)","(61.0, 100.0, 96.66666666666667)","(13.0, 18.5, 18.363636363636363)","(26.0, 32.0, 30.333333333333332)","(20.0, 28.0, 27.5)","(18.0, 32.0, 29.0)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 470.0, 414.44444444444446)"
10-01-2023 19:28:49.815583,"(10.0, 14.0, 13.28)","(1.24, 1.45, 1.442760736196319)","(61.0, 100.0, 96.66666666666667)","(13.0, 18.5, 18.363636363636363)","(26.0, 32.0, 30.75)","(20.0, 28.0, 27.5)","(18.0, 32.0, 26.75)","(41.0, 99999, 99990)","(81.0, 130.0, 120.0)","(17.0, 99999, 99990)","(101.0, 470.0, 414.44444444444446)"
10-01-2023 19:28:51.664874,"(10.0, 14.0, 13.428571428571429)","(1.24, 1.45, 1.4407258064516129)","(61.0, 100.0, 96.0)","(13.0, 18.5, 18.363636363636363)","(26.0, 32.0, 30.75)","(20.0, 28.0, 27.5)","(18.0, 32.0, 29.333333333333332)","(41.0, 99999, 99990)","(81.0, 130.0, 124.16666666666666)","(17.0, 99999, 99990)","(101.0, 460.0, 430.0)"
10-01-2023 19:28:53.298522,"(10.0, 14.0, 13.791666666666666)","(1.24, 1.45, 1.452)","(61.0, 100.0, 85.71428571428571)","(13.0, 18.5, 18.125)","(26.0, 32.0, 29.636363636363637)","(20.0, 28.0, 28.25)","(18.0, 32.0, 25.142857142857142)","(41.0, 99999, 99990)","(81.0, 130.0, 112.5)","(17.0, 99999, 99990)","(101.0, 460.0, 420.0)"
10-01-2023 19:28:54.931557,"(10.0, 14.0, 13.826086956521738)","(1.24, 1.46, 1.4554054054054053)","(61.0, 100.0, 93.33333333333333)","(13.0, 19.0, 18.1)","(26.0, 30.0, 29.894736842105264)","(20.0, 29.0, 28.333333333333332)","(18.0, 29.0, 25.4)","(41.0, 99999, 99990)","(81.0, 130.0, 100.83333333333333)","(17.0, 99999, 99990)","(101.0, 470.0, 420.0)"
10-01-2023 19:28:56.590358,"(10.0, 14.0, 13.826086956521738)","(1.24, 1.46, 1.4554054054054053)","(61.0, 100.0, 93.33333333333333)","(13.0, 19.0, 18.1)","(26.0, 32.0, 29.333333333333332)","(20.0, 29.0, 28.25)","(18.0, 29.0, 25.4)","(41.0, 99999, 99990)","(81.0, 130.0, 107.5)","(17.0, 99999, 99990)","(101.0, 470.0, 424.5454545454545)"
10-01-2023 19:28:58.299160,"(10.0, 14.0, 13.826086956521738)","(1.24, 1.46, 1.4554054054054053)","(61.0, 100.0, 88.0)","(13.0, 18.5, 18.25)","(26.0, 32.0, 31.11764705882353)","(20.0, 29.0, 28.25)","(18.0, 29.0, 25.4)","(41.0, 99999, 99990)","(81.0, 120.0, 107.5)","(17.0, 99999, 99990)","(101.0, 470.0, 434.2857142857143)"
10-01-2023 19:28:59.900975,"(10.0, 14.0, 13.516129032258064)","(1.24, 1.46, 1.4522727272727272)","(61.0, 100.0, 86.5)","(13.0, 18.5, 18.1)","(26.0, 32.0, 30.636363636363637)","(21.0, 29.0, 28.333333333333332)","(18.0, 29.0, 25.57142857142857)","(41.0, 99999, 99990)","(81.0, 120.0, 116.66666666666667)","(17.0, 99999, 99990)","(101.0, 470.0, 310.0)"
10-01-2023 19:29:01.436580,"(10.0, 14.0, 13.31578947368421)","(1.24, 1.47, 1.4656953642384105)","(61.0, 100.0, 86.5)","(13.0, 19.0, 18.1)","(26.0, 32.0, 30.636363636363637)","(21.0, 29.0, 28.333333333333332)","(18.0, 29.0, 25.57142857142857)","(41.0, 99999, 99990)","(81.0, 120.0, 117.5)","(17.0, 99999, 99990)","(101.0, 470.0, 310.0)"
10-01-2023 19:29:02.977770,"(10.0, 13.5, 13.485714285714286)","(1.24, 1.46, 1.4531147540983607)","(61.0, 100.0, 92.5)","(13.0, 19.0, 18.1)","(26.0, 32.0, 31.072727272727274)","(21.0, 29.0, 29.692307692307693)","(18.0, 29.0, 28.375)","(41.0, 99999, 99990)","(81.0, 120.0, 116.66666666666667)","(17.0, 99999, 99990)","(101.0, 470.0, 313.3333333333333)"
10-01-2023 19:29:04.474904,"(10.0, 13.5, 13.484375)","(1.24, 1.45, 1.4449240780911063)","(61.0, 100.0, 94.64285714285714)","(13.0, 19.0, 18.125)","(26.0, 32.0, 31.072727272727274)","(21.0, 30.0, 29.692307692307693)","(18.0, 29.0, 28.0)","(41.0, 99999, 99990)","(81.0, 120.0, 116.66666666666667)","(17.0, 99999, 99990)","(101.0, 480.0, 313.3333333333333)"
10-01-2023 19:29:06.058400,"(10.0, 13.5, 13.48076923076923)","(1.24, 1.45, 1.457565543071161)","(61.0, 100.0, 95.58823529411765)","(13.0, 19.0, 18.735294117647058)","(26.0, 32.0, 31.055555555555557)","(21.0, 30.0, 29.692307692307693)","(18.0, 29.0, 28.647058823529413)","(41.0, 99999, 99990)","(81.0, 120.0, 116.66666666666667)","(17.0, 99999, 99990)","(101.0, 480.0, 313.3333333333333)"
10-01-2023 19:29:07.727086,"(10.0, 13.5, 13.3)","(1.24, 1.46, 1.447962962962963)","(61.0, 100.0, 95.58823529411765)","(13.0, 19.0, 18.735294117647058)","(26.0, 32.0, 31.055555555555557)","(21.0, 30.0, 29.833333333333332)","(18.0, 29.0, 28.647058823529413)","(41.0, 99999, 99990)","(81.0, 120.0, 117.5)","(17.0, 99999, 99990)","(101.0, 480.0, 316.6666666666667)"
10-01-2023 19:29:09.315125,"(10.0, 13.5, 13.3)","(1.24, 1.46, 1.4444776119402984)","(61.0, 100.0, 95.83333333333333)","(13.0, 19.0, 18.735294117647058)","(26.0, 32.0, 31.25)","(21.0, 30.0, 29.833333333333332)","(18.0, 29.0, 28.666666666666664)","(41.0, 99999, 99990)","(81.0, 120.0, 117.6923076923077)","(17.0, 99999, 99990)","(101.0, 490.0, 313.3333333333333)"
10-01-2023 19:29:10.862306,"(10.0, 13.5, 13.34)","(1.24, 1.45, 1.4455244755244754)","(61.0, 100.0, 95.0)","(13.0, 19.0, 18.735294117647058)","(26.0, 32.0, 30.5)","(21.0, 30.0, 29.833333333333332)","(18.0, 29.0, 28.666666666666664)","(41.0, 99999, 99990)","(81.0, 120.0, 117.6923076923077)","(17.0, 99999, 99990)","(101.0, 480.0, 313.3333333333333)"
10-01-2023 19:29:12.499834,"(10.0, 13.5, 13.34)","(1.24, 1.45, 1.4404347826086956)","(61.0, 100.0, 95.0)","(13.0, 19.0, 18.727272727272727)","(26.0, 32.0, 30.5)","(21.0, 30.0, 29.90909090909091)","(18.0, 29.0, 28.647058823529413)","(41.0, 99999, 99990)","(81.0, 120.0, 117.6923076923077)","(17.0, 99999, 99990)","(101.0, 480.0, 313.3333333333333)"
10-01-2023 19:29:14.091580,"(10.0, 13.5, 13.370967741935484)","(1.24, 1.45, 1.4273239436619718)","(61.0, 100.0, 94.44444444444444)","(13.0, 19.0, 19.3)","(26.0, 32.0, 31.04)","(21.0, 30.0, 29.77777777777778)","(18.0, 29.0, 27.0)","(41.0, 99999, 99990)","(81.0, 120.0, 117.6923076923077)","(17.0, 99999, 99990)","(101.0, 480.0, 316.6666666666667)"
10-01-2023 19:29:15.719074,"(10.0, 13.5, 13.583333333333334)","(1.24, 1.43, 1.4258)","(61.0, 100.0, 95.83333333333333)","(13.0, 19.5, 19.38888888888889)","(26.0, 32.0, 31.04)","(21.0, 30.0, 29.8)","(18.0, 29.0, 28.666666666666664)","(41.0, 99999, 99990)","(81.0, 120.0, 117.0)","(17.0, 99999, 99990)","(101.0, 490.0, 310.0)"
10-01-2023 19:29:17.309428,"(10.0, 14.0, 13.583333333333334)","(1.24, 1.43, 1.4302597402597401)","(61.0, 100.0, 95.83333333333333)","(13.0, 19.5, 19.38888888888889)","(26.0, 32.0, 31.04)","(21.0, 30.0, 29.8)","(18.0, 29.0, 28.5)","(41.0, 99999, 99990)","(81.0, 120.0, 117.0)","(17.0, 99999, 99990)","(101.0, 470.0, 313.3333333333333)"
10-01-2023 19:29:18.915916,"(10.0, 14.0, 13.625)","(1.24, 1.44, 1.4302597402597401)","(61.0, 100.0, 95.83333333333333)","(13.0, 19.5, 19.38888888888889)","(26.0, 32.0, 31.04)","(21.0, 30.0, 29.8)","(18.0, 29.0, 28.5)","(41.0, 99999, 99990)","(81.0, 120.0, 120.0)","(17.0, 99999, 99990)","(101.0, 480.0, 310.0)"
10-01-2023 19:29:20.530025,"(10.0, 14.0, 13.869565217391305)","(1.24, 1.44, 1.4272289156626505)","(61.0, 100.0, 95.83333333333333)","(13.0, 19.5, 19.24137931034483)","(26.0, 32.0, 32.2)","(21.0, 30.0, 30.125)","(18.0, 29.0, 26.8)","(41.0, 99999, 99990)","(81.0, 140.0, 120.0)","(17.0, 99999, 99990)","(101.0, 470.0, 313.3333333333333)"
10-01-2023 19:29:22.190132,"(10.0, 14.5, 13.617647058823529)","(1.24, 1.43, 1.4029032258064515)","(61.0, 100.0, 96.05263157894737)","(13.0, 21.0, 20.5)","(26.0, 34.0, 32.2)","(21.0, 32.0, 30.125)","(18.0, 30.0, 26.8)","(41.0, 99999, 99990)","(81.0, 140.0, 130.0)","(17.0, 99999, 99990)","(101.0, 480.0, 310.0)"
10-01-2023 19:29:23.821225,"(10.0, 14.5, 13.6)","(1.24, 1.42, 1.4047887323943662)","(61.0, 100.0, 96.05263157894737)","(13.0, 21.0, 20.5)","(26.0, 34.0, 32.2)","(21.0, 32.0, 30.333333333333332)","(18.0, 30.0, 26.8)","(41.0, 99999, 99990)","(81.0, 140.0, 130.0)","(17.0, 99999, 99990)","(101.0, 480.0, 313.3333333333333)"
10-01-2023 19:29:25.309805,"(10.0, 14.5, 13.6)","(1.24, 1.42, 1.404396551724138)","(61.0, 100.0, 96.15384615384616)","(13.0, 21.0, 20.479166666666668)","(26.0, 34.0, 32.2)","(21.0, 32.0, 30.333333333333332)","(18.0, 30.0, 27.23076923076923)","(41.0, 99999, 99990)","(81.0, 140.0, 130.0)","(17.0, 99999, 99990)","(101.0, 490.0, 316.6666666666667)"
10-01-2023 19:29:26.889105,"(10.0, 14.5, 13.785714285714286)","(1.22, 1.41, 1.3915744680851063)","(61.0, 100.0, 96.15384615384616)","(14.0, 21.0, 20.09090909090909)","(26.0, 34.0, 31.428571428571427)","(21.0, 32.0, 30.125)","(18.0, 30.0, 27.23076923076923)","(41.0, 99999, 99990)","(81.0, 140.0, 142.0)","(17.0, 99999, 99990)","(101.0, 480.0, 313.3333333333333)"
10-01-2023 19:29:28.477191,"(10.0, 14.5, 13.961538461538462)","(1.22, 1.4, 1.3908755760368663)","(61.0, 100.0, 96.15384615384616)","(14.0, 21.0, 20.444444444444443)","(26.0, 34.0, 31.75)","(21.0, 32.0, 30.125)","(18.0, 30.0, 28.105263157894736)","(41.0, 99999, 99990)","(81.0, 150.0, 142.5)","(17.0, 99999, 99990)","(101.0, 480.0, 350.0)"
10-01-2023 19:29:30.096540,"(10.0, 14.5, 14.208333333333334)","(1.22, 1.4, 1.3897654584221748)","(61.0, 100.0, 96.15384615384616)","(14.0, 21.0, 20.714285714285715)","(26.0, 34.0, 32.285714285714285)","(21.0, 32.0, 30.125)","(18.0, 30.0, 28.838709677419356)","(41.0, 99999, 99990)","(81.0, 150.0, 145.71428571428572)","(17.0, 99999, 99990)","(101.0, 470.0, 355.0)"
10-01-2023 19:29:31.681793,"(10.0, 14.5, 14.666666666666666)","(1.22, 1.4, 1.3885985748218526)","(61.0, 100.0, 96.42857142857143)","(14.0, 21.0, 20.333333333333332)","(26.0, 34.0, 32.80952380952381)","(21.0, 32.0, 30.125)","(18.0, 30.0, 28.838709677419356)","(41.0, 99999, 99990)","(81.0, 150.0, 147.27272727272728)","(17.0, 99999, 99990)","(101.0, 490.0, 360.0)"
10-01-2023 19:29:33.290046,"(10.0, 15.0, 15.058823529411764)","(1.22, 1.4, 1.3877551020408163)","(61.0, 100.0, 96.42857142857143)","(14.0, 21.0, 20.789473684210527)","(26.0, 34.0, 32.55555555555556)","(21.0, 32.0, 30.125)","(18.0, 30.0, 29.384615384615387)","(41.0, 99999, 99990)","(81.0, 150.0, 147.27272727272728)","(17.0, 99999, 99990)","(101.0, 490.0, 353.3333333333333)"
10-01-2023 19:29:35.192168,"(10.0, 16.0, 14.5)","(1.22, 1.4, 1.4065625)","(61.0, 100.0, 96.15384615384616)","(14.0, 21.0, 20.333333333333332)","(26.0, 34.0, 31.923076923076923)","(21.0, 32.0, 30.0)","(18.0, 30.0, 29.384615384615387)","(41.0, 99999, 99990)","(81.0, 150.0, 147.0)","(17.0, 99999, 99990)","(101.0, 490.0, 395.0)"
10-01-2023 19:29:37.017684,"(10.0, 15.5, 15.236842105263158)","(1.22, 1.41, 1.4075280898876403)","(61.0, 100.0, 96.15384615384616)","(14.0, 21.0, 20.6)","(26.0, 32.0, 31.916666666666668)","(21.0, 32.0, 30.0)","(18.0, 30.0, 28.545454545454547)","(41.0, 99999, 99990)","(81.0, 150.0, 147.0)","(17.0, 99999, 99990)","(101.0, 490.0, 395.0)"
10-01-2023 19:29:38.879347,"(10.0, 15.5, 14.61111111111111)","(1.22, 1.41, 1.4089304812834225)","(61.0, 100.0, 96.15384615384616)","(14.0, 21.0, 20.652173913043477)","(26.0, 32.0, 31.916666666666668)","(21.0, 32.0, 30.0)","(18.0, 30.0, 28.545454545454547)","(41.0, 99999, 99990)","(81.0, 150.0, 147.0)","(17.0, 99999, 99990)","(101.0, 490.0, 486.6666666666667)"
10-01-2023 19:29:40.629720,"(10.0, 15.5, 13.941176470588236)","(1.22, 1.41, 1.4023076923076923)","(61.0, 100.0, 95.83333333333333)","(14.0, 21.0, 20.652173913043477)","(26.0, 32.0, 32.628571428571426)","(21.0, 32.0, 30.0)","(18.0, 30.0, 28.545454545454547)","(41.0, 99999, 99990)","(81.0, 150.0, 147.0)","(17.0, 99999, 99990)","(101.0, 610.0, 591.4285714285714)"
10-01-2023 19:29:42.357122,"(10.0, 15.0, 14.088235294117647)","(1.22, 1.41, 1.393740458015267)","(61.0, 100.0, 94.44444444444444)","(14.0, 21.0, 20.6)","(26.0, 34.0, 33.407407407407405)","(21.0, 32.0, 30.0)","(18.0, 30.0, 28.545454545454547)","(41.0, 99999, 99990)","(81.0, 150.0, 147.27272727272728)","(17.0, 99999, 99990)","(101.0, 610.0, 566.6666666666666)"
10-01-2023 19:29:44.057177,"(10.0, 15.5, 15.0)","(1.22, 1.4, 1.3946052631578947)","(61.0, 100.0, 90.38461538461539)","(14.0, 21.0, 20.6)","(26.0, 34.0, 33.407407407407405)","(21.0, 32.0, 30.0)","(18.0, 30.0, 28.545454545454547)","(41.0, 99999, 99990)","(81.0, 150.0, 154.28571428571428)","(17.0, 99999, 99990)","(101.0, 610.0, 577.5)"
10-01-2023 19:29:45.721165,"(10.0, 15.5, 15.055555555555555)","(1.22, 1.4, 1.3948691099476438)","(61.0, 95.0, 90.38461538461539)","(14.0, 21.0, 19.6)","(26.0, 34.0, 31.414634146341463)","(21.0, 32.0, 30.0)","(18.0, 30.0, 28.545454545454547)","(41.0, 99999, 99990)","(81.0, 160.0, 156.0)","(17.0, 99999, 99990)","(101.0, 610.0, 550.0)"
10-01-2023 19:29:47.366475,"(10.0, 15.5, 15.055555555555555)","(1.22, 1.4, 1.3948691099476438)","(61.0, 95.0, 90.45454545454545)","(14.0, 20.0, 19.40909090909091)","(26.0, 32.0, 31.625)","(21.0, 32.0, 30.0)","(18.0, 30.0, 27.263157894736842)","(41.0, 99999, 99990)","(81.0, 160.0, 174.54545454545453)","(18.0, 99999, 99990)","(101.0, 610.0, 590.0)"
10-01-2023 19:29:48.983119,"(10.0, 15.5, 15.078947368421053)","(1.22, 1.4, 1.3955555555555554)","(61.0, 95.0, 90.45454545454545)","(15.0, 19.5, 19.772727272727273)","(26.0, 32.0, 31.575757575757574)","(21.0, 32.0, 30.0)","(18.0, 29.0, 27.263157894736842)","(41.0, 99999, 99990)","(81.0, 180.0, 174.54545454545453)","(18.0, 99999, 99990)","(101.0, 690.0, 590.0)"
10-01-2023 19:29:50.551629,"(10.0, 15.5, 15.136363636363637)","(1.22, 1.41, 1.4046798029556649)","(61.0, 95.0, 90.45454545454545)","(15.0, 20.0, 20.822222222222223)","(26.0, 32.0, 31.575757575757574)","(21.0, 32.0, 30.0)","(18.0, 29.0, 26.9375)","(41.0, 99999, 99990)","(81.0, 180.0, 174.54545454545453)","(18.0, 99999, 99990)","(101.0, 690.0, 504.2857142857143)"
10-01-2023 19:29:52.342014,"(10.0, 15.5, 15.25)","(1.22, 1.41, 1.3994117647058824)","(61.0, 95.0, 90.45454545454545)","(15.0, 21.0, 20.666666666666668)","(26.0, 32.0, 31.575757575757574)","(21.0, 32.0, 30.0)","(18.0, 29.0, 26.9375)","(41.0, 99999, 99990)","(81.0, 180.0, 174.54545454545453)","(18.0, 99999, 99990)","(101.0, 690.0, 504.2857142857143)"
10-01-2023 19:29:54.070085,"(10.0, 15.5, 15.25)","(1.22, 1.4, 1.4010967741935483)","(61.0, 95.0, 90.45454545454545)","(15.0, 22.0, 21.2)","(26.0, 32.0, 31.444444444444443)","(21.0, 32.0, 29.692307692307693)","(18.0, 29.0, 26.9375)","(41.0, 99999, 99990)","(81.0, 180.0, 174.54545454545453)","(18.0, 99999, 99990)","(101.0, 680.0, 553.3333333333334)"
10-01-2023 19:29:55.681061,"(10.0, 15.5, 14.9375)","(1.22, 1.41, 1.3870338983050847)","(61.0, 95.0, 90.45454545454545)","(15.0, 22.0, 21.2)","(26.0, 32.0, 31.575757575757574)","(21.0, 32.0, 29.692307692307693)","(18.0, 29.0, 26.9375)","(41.0, 99999, 99990)","(81.0, 180.0, 174.54545454545453)","(18.0, 99999, 99990)","(101.0, 680.0, 553.3333333333334)"
10-01-2023 19:29:57.638110,"(10.0, 15.5, 14.9375)","(1.22, 1.4, 1.3838383838383836)","(61.0, 95.0, 90.45454545454545)","(15.0, 22.0, 21.714285714285715)","(26.0, 32.0, 31.61111111111111)","(21.0, 32.0, 29.692307692307693)","(18.0, 29.0, 26.9375)","(41.0, 99999, 99990)","(81.0, 180.0, 174.54545454545453)","(18.0, 99999, 99990)","(101.0, 670.0, 580.0)"
10-01-2023 19:29:59.591716,"(10.0, 15.5, 14.985714285714286)","(1.22, 1.4, 1.3816304347826085)","(61.0, 95.0, 90.45454545454545)","(15.0, 22.0, 21.714285714285715)","(26.0, 32.0, 31.63157894736842)","(21.0, 32.0, 29.692307692307693)","(18.0, 29.0, 26.9375)","(41.0, 99999, 99990)","(81.0, 170.0, 162.0)","(18.0, 99999, 99990)","(101.0, 670.0, 580.0)"
10-01-2023 19:30:01.204930,"(10.0, 15.5, 14.461538461538462)","(1.22, 1.39, 1.3837903225806452)","(61.0, 95.0, 90.45454545454545)","(15.0, 22.0, 21.714285714285715)","(26.0, 32.0, 31.63157894736842)","(21.0, 32.0, 29.692307692307693)","(18.0, 29.0, 26.9375)","(41.0, 99999, 99990)","(81.0, 170.0, 180.0)","(18.0, 99999, 99990)","(101.0, 670.0, 580.0)"
