,Cronk,Anikitos,Luckyspeed,Flying Flynn,Kyvalley Helen,Whats The Tea,Antisocial,Maori Muscle,Dona Amalia,Hurricane Jane,Dynamic Star
12-01-2023 18:05:37.605946,"(31.0, 90.0, 86.875)","(18.0, 25.0, 23.31578947368421)","(31.0, 95.0, 91.66666666666667)","(11.0, 11.5, 10.953488372093023)","(1.55, 1.84, 1.8282978723404255)","(41.0, 110.0, 91.25)","(101.0, 450.0, 307.5)","(5.5, 7.8, 7.64)","(7.5, 9.0, 8.615384615384615)","(31.0, 44.0, 42.8)","(51.0, 150.0, 134.28571428571428)"
12-01-2023 18:05:39.032562,"(31.0, 90.0, 86.0)","(18.0, 25.0, 23.4)","(31.0, 95.0, 85.0)","(11.0, 11.5, 10.953488372093023)","(1.55, 1.83, 1.829148936170213)","(41.0, 110.0, 85.41666666666666)","(101.0, 450.0, 307.5)","(5.5, 7.8, 7.589473684210526)","(7.5, 9.0, 8.666666666666666)","(31.0, 44.0, 42.8)","(51.0, 150.0, 116.66666666666667)"
12-01-2023 18:05:40.427065,"(41.0, 90.0, 77.5)","(18.0, 25.0, 23.4)","(31.0, 90.0, 75.0)","(11.0, 11.5, 11.020408163265307)","(1.55, 1.84, 1.829148936170213)","(41.0, 100.0, 86.0)","(101.0, 450.0, 307.5)","(5.5, 7.8, 7.571428571428571)","(7.5, 9.0, 8.666666666666666)","(31.0, 44.0, 42.875)","(51.0, 150.0, 125.0)"
12-01-2023 18:05:41.706005,"(41.0, 90.0, 77.5)","(18.0, 25.0, 23.4)","(31.0, 90.0, 76.66666666666667)","(11.0, 11.5, 11.306451612903226)","(1.55, 1.84, 1.848931623931624)","(41.0, 95.0, 82.5)","(101.0, 450.0, 345.0)","(5.5, 7.8, 7.555555555555555)","(7.5, 9.0, 8.325)","(31.0, 44.0, 42.94117647058823)","(51.0, 150.0, 118.33333333333333)"
12-01-2023 18:05:43.083231,"(41.0, 85.0, 83.33333333333333)","(18.0, 24.0, 23.928571428571427)","(31.0, 90.0, 76.66666666666667)","(11.0, 11.5, 11.03125)","(1.55, 1.85, 1.8262500000000002)","(41.0, 95.0, 87.22222222222223)","(101.0, 430.0, 345.0)","(5.5, 7.6, 7.5)","(7.5, 8.4, 8.345454545454546)","(31.0, 44.0, 42.875)","(51.0, 160.0, 126.66666666666667)"
12-01-2023 18:05:44.411566,"(41.0, 85.0, 82.0)","(18.0, 24.0, 23.9375)","(31.0, 90.0, 82.5)","(11.0, 11.5, 11.03125)","(1.55, 1.85, 1.8262500000000002)","(41.0, 90.0, 87.22222222222223)","(101.0, 430.0, 345.0)","(5.5, 7.8, 7.541666666666666)","(7.5, 8.4, 8.76923076923077)","(31.0, 44.0, 41.0)","(51.0, 160.0, 123.33333333333333)"
12-01-2023 18:05:45.799420,"(41.0, 85.0, 83.33333333333333)","(18.0, 24.0, 23.9375)","(31.0, 85.0, 82.5)","(11.0, 11.5, 11.03125)","(1.55, 1.85, 1.8341666666666667)","(41.0, 90.0, 96.11111111111111)","(101.0, 430.0, 360.0)","(5.5, 7.6, 7.363265306122449)","(7.5, 8.8, 8.784)","(31.0, 44.0, 36.666666666666664)","(51.0, 150.0, 126.66666666666667)"
12-01-2023 18:05:47.141819,"(41.0, 85.0, 83.33333333333333)","(18.0, 24.0, 23.9375)","(31.0, 85.0, 78.33333333333333)","(11.0, 11.5, 11.324324324324325)","(1.55, 1.85, 1.8333333333333335)","(41.0, 100.0, 83.66666666666667)","(101.0, 460.0, 310.0)","(5.5, 7.6, 7.3769230769230765)","(7.5, 8.8, 8.866666666666667)","(31.0, 40.0, 34.8)","(51.0, 160.0, 120.0)"
12-01-2023 18:05:48.623232,"(41.0, 85.0, 82.0)","(18.0, 24.0, 23.9375)","(31.0, 80.0, 78.33333333333333)","(11.0, 11.5, 11.307692307692308)","(1.55, 1.84, 1.8412048192771084)","(41.0, 100.0, 75.0)","(101.0, 460.0, 282.22222222222223)","(5.5, 7.6, 7.317073170731708)","(7.5, 9.0, 8.777777777777777)","(31.0, 38.0, 35.0)","(51.0, 130.0, 120.0)"
12-01-2023 18:05:50.066476,"(41.0, 85.0, 82.0)","(18.0, 24.0, 23.9)","(31.0, 80.0, 78.33333333333333)","(10.0, 11.5, 11.297297297297296)","(1.6, 1.86, 1.843157894736842)","(51.0, 95.0, 85.76923076923077)","(101.0, 460.0, 323.3333333333333)","(5.5, 7.6, 7.371428571428572)","(7.0, 9.0, 8.858823529411765)","(31.0, 38.0, 35.2)","(61.0, 130.0, 120.0)"
12-01-2023 18:05:51.431837,"(41.0, 85.0, 83.33333333333333)","(18.0, 25.0, 23.476190476190474)","(31.0, 80.0, 80.0)","(10.0, 11.5, 11.324324324324325)","(1.6, 1.86, 1.846578947368421)","(51.0, 95.0, 83.75)","(101.0, 450.0, 320.0)","(5.5, 7.4, 7.371428571428572)","(7.0, 9.0, 8.858823529411765)","(31.0, 36.0, 35.2)","(61.0, 130.0, 123.33333333333333)"
12-01-2023 18:05:52.748441,"(41.0, 85.0, 82.0)","(18.0, 25.0, 23.476190476190474)","(31.0, 85.0, 80.0)","(10.0, 11.5, 11.287671232876713)","(1.6, 1.86, 1.8466336633663367)","(51.0, 90.0, 84.28571428571429)","(101.0, 440.0, 305.0)","(5.5, 7.4, 7.371428571428572)","(7.0, 9.0, 8.8)","(31.0, 36.0, 35.27272727272727)","(61.0, 130.0, 125.0)"
12-01-2023 18:05:54.025122,"(41.0, 85.0, 82.5)","(18.0, 25.0, 23.476190476190474)","(31.0, 85.0, 80.0)","(10.0, 11.5, 11.301282051282051)","(1.6, 1.86, 1.8678571428571429)","(51.0, 90.0, 81.11111111111111)","(101.0, 440.0, 282.5)","(5.5, 7.4, 7.257777777777778)","(7.0, 9.0, 8.75)","(31.0, 36.0, 35.27272727272727)","(61.0, 130.0, 112.5)"
12-01-2023 18:05:55.397187,"(41.0, 85.0, 83.63636363636364)","(18.0, 25.0, 23.476190476190474)","(31.0, 85.0, 80.0)","(10.0, 11.5, 11.278571428571428)","(1.6, 1.87, 1.9037499999999998)","(51.0, 90.0, 82.5)","(101.0, 440.0, 345.0)","(5.5, 7.4, 7.088888888888889)","(7.0, 9.0, 8.18095238095238)","(31.0, 36.0, 35.2)","(61.0, 120.0, 106.11111111111111)"
12-01-2023 18:05:56.781399,"(41.0, 85.0, 81.53846153846153)","(18.0, 25.0, 23.35)","(31.0, 85.0, 81.66666666666667)","(10.0, 11.5, 11.368852459016393)","(1.6, 1.91, 1.9171794871794872)","(51.0, 85.0, 82.5)","(101.0, 430.0, 345.0)","(5.5, 7.2, 7.031578947368421)","(7.0, 8.2, 8.174999999999999)","(31.0, 36.0, 34.25)","(61.0, 110.0, 103.0)"
12-01-2023 18:05:58.243520,"(41.0, 85.0, 81.53846153846153)","(18.0, 25.0, 23.705882352941178)","(31.0, 85.0, 83.0)","(10.0, 11.5, 11.446969696969697)","(1.6, 1.92, 1.9236363636363636)","(51.0, 85.0, 91.875)","(101.0, 430.0, 345.0)","(5.5, 7.2, 6.947945205479452)","(7.0, 8.2, 7.925)","(31.0, 38.0, 35.0)","(61.0, 110.0, 98.33333333333333)"
12-01-2023 18:05:59.609543,"(41.0, 85.0, 83.92857142857143)","(18.0, 25.0, 23.705882352941178)","(31.0, 85.0, 83.0)","(10.0, 11.5, 11.446969696969697)","(1.6, 1.93, 1.9346666666666665)","(51.0, 95.0, 87.5)","(101.0, 430.0, 345.0)","(5.5, 7.0, 6.853968253968254)","(7.0, 8.0, 7.833333333333333)","(31.0, 36.0, 36.8)","(61.0, 110.0, 89.0)"
12-01-2023 18:06:01.012698,"(41.0, 85.0, 82.1875)","(18.0, 25.0, 23.642857142857142)","(31.0, 85.0, 78.125)","(10.0, 11.5, 11.268867924528301)","(1.6, 1.94, 1.9382758620689655)","(51.0, 95.0, 83.46153846153847)","(101.0, 430.0, 345.0)","(5.5, 7.0, 6.852307692307692)","(7.0, 8.0, 7.823529411764706)","(31.0, 38.0, 33.27272727272727)","(61.0, 110.0, 95.0)"
12-01-2023 18:06:02.494212,"(41.0, 85.0, 79.0)","(18.0, 25.0, 23.642857142857142)","(31.0, 85.0, 76.75)","(10.0, 12.0, 11.293023255813953)","(1.6, 1.95, 1.9038095238095236)","(51.0, 95.0, 87.5)","(101.0, 430.0, 345.0)","(5.5, 7.0, 6.84390243902439)","(7.0, 8.0, 7.822222222222222)","(31.0, 36.0, 31.333333333333332)","(61.0, 100.0, 98.88888888888889)"
12-01-2023 18:06:04.015073,"(41.0, 85.0, 80.0)","(18.0, 25.0, 23.654545454545456)","(31.0, 85.0, 79.0)","(10.0, 12.0, 10.612637362637363)","(1.6, 1.91, 1.8946153846153846)","(51.0, 90.0, 82.5)","(101.0, 430.0, 302.5)","(5.5, 7.0, 6.860869565217391)","(7.0, 8.0, 8.08)","(31.0, 34.0, 31.6)","(61.0, 100.0, 86.66666666666667)"
12-01-2023 18:06:05.430964,"(41.0, 80.0, 79.75)","(18.0, 25.0, 24.358490566037737)","(31.0, 80.0, 77.85714285714286)","(10.0, 11.0, 10.195652173913043)","(1.6, 1.92, 1.915)","(51.0, 90.0, 88.5)","(101.0, 430.0, 302.5)","(5.5, 7.0, 6.8133333333333335)","(7.0, 8.4, 8.219999999999999)","(31.0, 34.0, 32.142857142857146)","(61.0, 110.0, 107.14285714285714)"
12-01-2023 18:06:06.818560,"(41.0, 85.0, 80.0)","(18.0, 25.0, 24.4)","(31.0, 85.0, 78.25)","(10.0, 10.5, 9.885714285714286)","(1.6, 1.93, 1.9237142857142857)","(51.0, 90.0, 96.0)","(101.0, 430.0, 294.0)","(5.5, 7.0, 6.811999999999999)","(7.0, 8.6, 8.039024390243902)","(31.0, 36.0, 32.142857142857146)","(61.0, 120.0, 104.16666666666666)"
12-01-2023 18:06:08.210796,"(41.0, 85.0, 80.0)","(18.0, 25.0, 24.408163265306122)","(31.0, 85.0, 79.16666666666667)","(10.0, 10.5, 10.107142857142858)","(1.6, 1.95, 1.8807276995305162)","(51.0, 100.0, 125.45454545454547)","(101.0, 430.0, 294.0)","(5.5, 7.0, 6.917241379310345)","(7.0, 8.4, 8.32)","(31.0, 36.0, 32.266666666666666)","(61.0, 110.0, 107.14285714285714)"
12-01-2023 18:06:09.681253,"(41.0, 80.0, 80.0)","(18.0, 25.0, 24.363636363636363)","(31.0, 80.0, 75.9090909090909)","(10.0, 10.5, 9.948936170212766)","(1.6, 1.89, 1.8841634835752483)","(51.0, 180.0, 98.57142857142857)","(101.0, 430.0, 294.0)","(5.5, 7.0, 7.023157894736842)","(7.0, 8.4, 8.386206896551725)","(31.0, 36.0, 32.285714285714285)","(61.0, 120.0, 115.0)"
12-01-2023 18:06:11.080854,"(41.0, 85.0, 76.25)","(18.0, 25.0, 24.355555555555554)","(31.0, 85.0, 76.0)","(10.0, 10.5, 9.934615384615386)","(1.6, 1.89, 1.9252727272727272)","(51.0, 180.0, 113.33333333333333)","(101.0, 430.0, 294.0)","(5.5, 7.2, 6.876190476190476)","(7.0, 8.4, 8.191304347826087)","(31.0, 36.0, 32.22222222222222)","(61.0, 150.0, 110.0)"
12-01-2023 18:06:12.435493,"(41.0, 85.0, 76.42857142857143)","(18.0, 25.0, 24.34090909090909)","(31.0, 85.0, 76.81818181818181)","(10.0, 10.5, 9.934615384615386)","(1.6, 1.93, 1.909530201342282)","(51.0, 170.0, 110.0)","(101.0, 430.0, 294.0)","(5.5, 7.0, 6.940740740740741)","(7.0, 8.4, 8.191304347826087)","(31.0, 36.0, 32.22222222222222)","(61.0, 140.0, 110.0)"
12-01-2023 18:06:13.822839,"(41.0, 85.0, 77.5)","(18.0, 25.0, 24.34090909090909)","(31.0, 85.0, 78.57142857142857)","(10.0, 10.5, 10.025806451612903)","(1.6, 1.92, 1.9093978494623656)","(51.0, 160.0, 145.0)","(101.0, 430.0, 366.6666666666667)","(5.5, 7.0, 7.317241379310345)","(7.0, 8.4, 8.216867469879519)","(31.0, 36.0, 33.28)","(61.0, 140.0, 116.0)"
12-01-2023 18:06:15.248659,"(41.0, 85.0, 83.63636363636364)","(18.0, 25.0, 24.416666666666668)","(31.0, 85.0, 80.5)","(10.0, 10.5, 10.025806451612903)","(1.6, 1.91, 1.8995291479820626)","(51.0, 160.0, 143.33333333333334)","(101.0, 420.0, 366.6666666666667)","(5.5, 7.4, 7.2250000000000005)","(7.0, 8.4, 8.02)","(31.0, 36.0, 33.28)","(61.0, 140.0, 113.33333333333334)"
12-01-2023 18:06:16.635613,"(41.0, 85.0, 83.63636363636364)","(18.0, 25.0, 24.46511627906977)","(31.0, 85.0, 80.5)","(10.0, 10.5, 10.025806451612903)","(1.6, 1.9, 1.8995291479820626)","(51.0, 160.0, 107.5)","(101.0, 420.0, 366.6666666666667)","(5.5, 7.4, 7.2)","(7.0, 8.4, 8.167272727272728)","(31.0, 36.0, 33.28)","(61.0, 130.0, 105.0)"
12-01-2023 18:06:17.954973,"(41.0, 85.0, 83.63636363636364)","(18.0, 25.0, 24.46511627906977)","(31.0, 85.0, 80.5)","(10.0, 10.5, 10.025806451612903)","(1.6, 1.9, 1.8946153846153846)","(51.0, 160.0, 107.5)","(101.0, 420.0, 366.6666666666667)","(5.5, 7.4, 7.064864864864865)","(7.0, 8.4, 8.219718309859156)","(31.0, 36.0, 33.28)","(61.0, 130.0, 106.66666666666667)"
12-01-2023 18:06:19.300797,"(41.0, 85.0, 83.84615384615384)","(18.0, 25.0, 24.46511627906977)","(31.0, 85.0, 80.5)","(10.0, 10.5, 10.25)","(1.6, 1.9, 1.8957575757575758)","(51.0, 160.0, 107.5)","(101.0, 420.0, 366.6666666666667)","(5.5, 7.4, 7.064864864864865)","(7.0, 8.4, 8.236363636363636)","(31.0, 36.0, 33.55555555555556)","(61.0, 120.0, 106.66666666666667)"
12-01-2023 18:06:20.668265,"(41.0, 85.0, 83.84615384615384)","(18.0, 25.0, 24.46511627906977)","(31.0, 85.0, 80.5)","(10.0, 10.5, 10.1875)","(1.6, 1.91, 1.9154929577464788)","(51.0, 160.0, 107.5)","(101.0, 420.0, 366.6666666666667)","(5.5, 7.4, 7.136)","(7.0, 8.4, 8.236363636363636)","(31.0, 34.0, 33.63636363636363)","(61.0, 120.0, 106.66666666666667)"
12-01-2023 18:06:21.994253,"(41.0, 80.0, 70.0)","(18.0, 25.0, 24.571428571428573)","(31.0, 80.0, 76.66666666666667)","(10.0, 10.5, 10.266666666666667)","(1.6, 1.92, 1.9374603174603173)","(51.0, 160.0, 110.0)","(101.0, 420.0, 340.0)","(5.5, 7.2, 7.145205479452055)","(7.0, 8.4, 8.238709677419354)","(31.0, 34.0, 33.63636363636363)","(61.0, 120.0, 111.42857142857143)"
12-01-2023 18:06:23.389483,"(41.0, 70.0, 62.5)","(19.0, 25.0, 24.571428571428573)","(31.0, 80.0, 76.52173913043478)","(10.0, 10.5, 10.071856287425149)","(1.6, 1.94, 1.9255102040816325)","(51.0, 150.0, 106.66666666666667)","(101.0, 420.0, 360.0)","(5.5, 7.2, 7.061538461538461)","(7.0, 8.4, 8.22089552238806)","(31.0, 34.0, 33.63636363636363)","(61.0, 120.0, 116.66666666666667)"
12-01-2023 18:06:24.749499,"(41.0, 70.0, 62.5)","(19.0, 25.0, 24.571428571428573)","(31.0, 80.0, 75.55555555555556)","(10.0, 11.0, 10.24)","(1.6, 1.93, 1.9806060606060605)","(51.0, 140.0, 129.0)","(101.0, 410.0, 360.0)","(5.5, 7.2, 6.964285714285714)","(7.0, 8.4, 8.22089552238806)","(31.0, 34.0, 33.8)","(61.0, 120.0, 113.84615384615384)"
12-01-2023 18:06:26.120231,"(41.0, 70.0, 62.5)","(19.0, 25.0, 24.571428571428573)","(31.0, 80.0, 73.04347826086956)","(10.0, 10.5, 10.447761194029852)","(1.6, 2.0, 1.9780152671755724)","(51.0, 140.0, 129.0)","(101.0, 410.0, 360.0)","(5.5, 7.0, 6.964285714285714)","(7.0, 8.4, 8.22089552238806)","(31.0, 36.0, 33.55555555555556)","(61.0, 120.0, 113.84615384615384)"
12-01-2023 18:06:27.443377,"(41.0, 70.0, 62.5)","(19.0, 25.0, 24.605263157894736)","(31.0, 80.0, 73.04347826086956)","(10.0, 10.5, 10.447761194029852)","(1.6, 2.0, 1.9853846153846153)","(51.0, 140.0, 133.88888888888889)","(101.0, 410.0, 353.3333333333333)","(5.5, 7.0, 6.964285714285714)","(7.0, 8.4, 8.169863013698631)","(31.0, 36.0, 37.55555555555556)","(61.0, 120.0, 113.84615384615384)"
12-01-2023 18:06:28.810643,"(41.0, 70.0, 62.5)","(19.0, 25.0, 24.605263157894736)","(31.0, 80.0, 73.04347826086956)","(10.0, 10.5, 10.555882352941177)","(1.6, 2.0, 1.9342857142857142)","(51.0, 140.0, 133.88888888888889)","(101.0, 400.0, 353.3333333333333)","(5.5, 7.0, 6.802666666666666)","(7.0, 8.4, 8.142857142857142)","(31.0, 38.0, 34.4)","(61.0, 120.0, 113.84615384615384)"
12-01-2023 18:06:30.288202,"(41.0, 70.0, 62.5)","(19.0, 25.0, 25.11111111111111)","(31.0, 80.0, 73.18181818181819)","(10.0, 11.0, 10.261538461538462)","(1.6, 1.98, 1.9337499999999999)","(51.0, 140.0, 161.0)","(101.0, 400.0, 353.3333333333333)","(5.5, 7.0, 6.792307692307692)","(7.0, 8.2, 8.03448275862069)","(31.0, 36.0, 33.285714285714285)","(61.0, 120.0, 104.0)"
12-01-2023 18:06:31.706090,"(41.0, 70.0, 62.5)","(19.0, 26.0, 25.5)","(31.0, 80.0, 73.47826086956522)","(10.0, 11.0, 10.762886597938145)","(1.6, 1.94, 1.915)","(51.0, 180.0, 130.0)","(101.0, 400.0, 353.3333333333333)","(5.5, 6.8, 6.7555555555555555)","(7.0, 8.4, 8.097142857142858)","(31.0, 38.0, 34.61538461538461)","(61.0, 120.0, 96.66666666666667)"
12-01-2023 18:06:33.143319,"(41.0, 70.0, 62.5)","(19.0, 26.0, 25.5)","(31.0, 80.0, 73.47826086956522)","(10.0, 11.0, 11.153846153846153)","(1.6, 1.93, 1.9896296296296296)","(51.0, 170.0, 130.0)","(101.0, 400.0, 353.3333333333333)","(5.5, 6.8, 6.547499999999999)","(7.0, 8.4, 8.02)","(31.0, 38.0, 33.285714285714285)","(61.0, 120.0, 96.66666666666667)"
12-01-2023 18:06:34.494494,"(41.0, 70.0, 60.0)","(19.0, 26.0, 25.4375)","(31.0, 80.0, 72.10526315789474)","(10.0, 11.5, 11.18)","(1.6, 2.0, 1.978)","(51.0, 170.0, 130.0)","(101.0, 400.0, 353.3333333333333)","(5.5, 6.6, 6.522857142857143)","(7.0, 8.2, 7.6571428571428575)","(31.0, 38.0, 35.0)","(61.0, 120.0, 96.66666666666667)"
12-01-2023 18:06:35.881269,"(41.0, 75.0, 60.714285714285715)","(19.0, 26.0, 25.4375)","(31.0, 80.0, 72.10526315789474)","(10.0, 11.5, 11.222222222222221)","(1.6, 1.99, 1.9536363636363636)","(51.0, 170.0, 130.0)","(101.0, 400.0, 353.3333333333333)","(5.5, 6.6, 6.519402985074627)","(7.0, 7.8, 7.618181818181818)","(31.0, 36.0, 35.0)","(61.0, 120.0, 96.66666666666667)"
12-01-2023 18:06:37.226081,"(41.0, 85.0, 61.0)","(19.0, 26.0, 24.958333333333332)","(31.0, 80.0, 61.1764705882353)","(10.0, 11.5, 9.575)","(1.6, 1.99, 1.888392857142857)","(51.0, 170.0, 125.0)","(101.0, 400.0, 375.0)","(5.5, 6.6, 17.96825396825397)","(7.0, 7.8, 6.536842105263158)","(31.0, 36.0, 33.4)","(61.0, 120.0, 105.78947368421052)"
12-01-2023 18:06:38.607093,"(41.0, 55.0, 51.75)","(19.0, 25.0, 22.833333333333332)","(31.0, 80.0, 66.76470588235294)","(10.0, 9.6, 9.377777777777776)","(1.6, 1.89, 1.8990243902439023)","(51.0, 170.0, 140.0)","(101.0, 400.0, 350.0)","(5.5, 18.0, 14.071428571428571)","(7.0, 6.6, 6.626086956521739)","(31.0, 34.0, 29.333333333333332)","(61.0, 110.0, 106.66666666666667)"
12-01-2023 18:06:40.030096,"(41.0, 75.0, 51.75)","(19.0, 23.0, 24.428571428571427)","(31.0, 80.0, 66.76470588235294)","(10.0, 9.6, 9.485714285714286)","(1.6, 1.91, 1.8828205128205129)","(51.0, 170.0, 126.66666666666666)","(101.0, 390.0, 358.33333333333337)","(5.5, 16.0, 14.666666666666666)","(7.0, 6.8, 6.626086956521739)","(31.0, 30.0, 29.333333333333332)","(61.0, 120.0, 113.0)"
12-01-2023 18:06:41.333968,"(41.0, 75.0, 79.875)","(19.0, 26.0, 24.6)","(31.0, 80.0, 66.66666666666667)","(10.0, 9.6, 9.485714285714286)","(1.6, 1.89, 1.8792307692307693)","(51.0, 150.0, 122.0)","(101.0, 380.0, 342.8571428571429)","(5.5, 15.0, 13.548387096774194)","(7.0, 6.8, 6.7)","(31.0, 30.0, 29.333333333333332)","(61.0, 120.0, 114.28571428571428)"
12-01-2023 18:06:42.774544,"(41.0, 85.0, 124.60000000000001)","(19.0, 25.0, 23.5)","(31.0, 80.0, 66.76470588235294)","(10.0, 9.6, 9.753488372093024)","(1.6, 1.89, 1.828)","(51.0, 150.0, 122.0)","(101.0, 380.0, 342.8571428571429)","(5.5, 15.0, 13.307692307692308)","(7.0, 6.8, 6.731428571428571)","(31.0, 30.0, 29.0)","(61.0, 120.0, 112.0)"
12-01-2023 18:06:44.167157,"(41.0, 160.0, 368.2608695652174)","(19.0, 24.0, 22.875)","(31.0, 80.0, 67.5)","(10.0, 9.8, 11.057142857142857)","(1.6, 1.84, 1.824)","(51.0, 150.0, 115.0)","(101.0, 380.0, 342.8571428571429)","(5.5, 15.0, 13.85)","(7.0, 6.8, 6.653333333333333)","(31.0, 30.0, 29.93103448275862)","(61.0, 120.0, 115.23809523809524)"
12-01-2023 18:06:45.539779,"(41.0, 390.0, 368.2608695652174)","(19.0, 23.0, 21.875)","(31.0, 80.0, 67.0)","(10.0, 12.0, 11.8)","(1.6, 1.83, 1.829686847599165)","(51.0, 150.0, 110.0)","(101.0, 380.0, 358.33333333333337)","(5.5, 14.0, 13.25)","(7.0, 6.8, 6.568421052631579)","(31.0, 30.0, 29.854545454545455)","(61.0, 120.0, 105.0)"
12-01-2023 18:06:46.853749,"(41.0, 390.0, 368.2608695652174)","(19.0, 22.0, 21.875)","(31.0, 70.0, 67.0)","(10.0, 13.0, 13.0)","(1.6, 1.83, 1.803755364806867)","(51.0, 140.0, 110.0)","(101.0, 380.0, 344.2857142857143)","(5.5, 14.0, 13.444444444444445)","(7.0, 6.8, 6.427027027027027)","(31.0, 30.0, 28.944444444444443)","(61.0, 120.0, 105.78947368421052)"
12-01-2023 18:06:48.195102,"(41.0, 380.0, 226.66666666666669)","(19.0, 22.0, 20.7)","(31.0, 70.0, 63.57142857142857)","(10.0, 13.5, 16.166666666666668)","(1.6, 1.81, 1.775)","(51.0, 140.0, 100.0)","(101.0, 370.0, 350.8333333333333)","(5.5, 13.5, 13.555555555555555)","(7.0, 6.6, 6.153125)","(31.0, 29.0, 28.93877551020408)","(61.0, 110.0, 105.78947368421052)"
12-01-2023 18:06:49.776983,"(41.0, 390.0, 318.75)","(19.0, 21.0, 17.863636363636363)","(31.0, 70.0, 65.0)","(10.0, 17.5, 18.361702127659573)","(1.6, 1.79, 1.7726666666666666)","(51.0, 140.0, 96.66666666666667)","(101.0, 360.0, 350.8333333333333)","(5.5, 14.0, 13.923076923076923)","(7.0, 6.2, 5.933333333333334)","(31.0, 29.0, 27.959183673469386)","(61.0, 110.0, 105.78947368421052)"
12-01-2023 18:06:51.672437,"(41.0, 390.0, 235.71428571428572)","(19.0, 18.0, 17.95)","(31.0, 75.0, 69.0)","(10.0, 18.5, 24.914285714285715)","(1.6, 1.79, 1.7638671023965142)","(51.0, 130.0, 115.0)","(101.0, 360.0, 350.8333333333333)","(5.5, 14.0, 13.8)","(7.0, 6.2, 5.952)","(31.0, 28.0, 27.959183673469386)","(61.0, 110.0, 96.84210526315789)"
12-01-2023 18:06:53.252281,"(41.0, 390.0, 226.66666666666669)","(19.0, 18.0, 17.727272727272727)","(31.0, 75.0, 66.25)","(10.0, 25.0, 50.0)","(1.6, 1.77, 1.7402777777777778)","(51.0, 150.0, 101.0)","(101.0, 360.0, 341.66666666666663)","(5.5, 14.0, 13.344827586206897)","(7.0, 6.0, 5.886440677966102)","(31.0, 28.0, 28.76923076923077)","(61.0, 100.0, 96.66666666666667)"
12-01-2023 18:06:54.838624,"(41.0, 380.0, 255.0)","(19.0, 18.0, 17.75)","(31.0, 75.0, 64.44444444444444)","(10.0, 55.0, 223.125)","(1.6, 1.75, 1.7163787375415283)","(51.0, 140.0, 101.0)","(101.0, 360.0, 341.66666666666663)","(5.5, 13.5, 12.857142857142858)","(7.0, 5.9, 5.566666666666666)","(31.0, 29.0, 28.76923076923077)","(61.0, 100.0, 96.66666666666667)"
12-01-2023 18:06:56.600561,"(41.0, 360.0, 5013.5)","(19.0, 18.0, 31.666666666666668)","(31.0, 70.0, 66.0)","(10.0, 230.0, 362.5)","(1.6, 1.75, 2.0149999999999997)","(51.0, 140.0, 170.0)","(101.0, 360.0, 5047.0)","(5.5, 13.0, 10.54)","(7.0, 5.6, 18.17222222222222)","(31.0, 29.0, 30.8)","(61.0, 100.0, 312.5)"
12-01-2023 18:06:58.325755,"(41.0, 99999, 209.0)","(19.0, 65.0, 21.0)","(31.0, 90.0, 66.0)","(10.0, 710.0, 92.5)","(1.6, 3.05, 1.6885714285714286)","(51.0, 210.0, 170.0)","(101.0, 99999, 386.6666666666667)","(5.5, 23.0, 17.545454545454547)","(7.0, 27.0, 7.393750000000001)","(31.0, 38.0, 30.8)","(61.0, 160.0, 132.5)"
12-01-2023 18:06:59.837719,"(41.0, 390.0, 394.0)","(19.0, 27.0, 22.5)","(31.0, 90.0, 63.5)","(10.0, 160.0, 102.5)","(1.6, 1.71, 1.915)","(51.0, 210.0, 170.0)","(101.0, 970.0, 386.6666666666667)","(5.5, 23.0, 19.625)","(7.0, 8.8, 7.476470588235294)","(31.0, 38.0, 30.8)","(61.0, 180.0, 147.5)"
12-01-2023 18:07:01.364207,"(41.0, 760.0, 394.0)","(19.0, 30.0, 22.5)","(31.0, 85.0, 63.5)","(10.0, 180.0, 87.75)","(1.6, 2.16, 1.771111111111111)","(51.0, 210.0, 132.5)","(101.0, 970.0, 527.5)","(5.5, 21.0, 19.355555555555558)","(7.0, 8.8, 5.133333333333334)","(31.0, 38.0, 30.8)","(61.0, 180.0, 312.5)"
12-01-2023 18:07:02.791839,"(41.0, 910.0, 469.0)","(19.0, 30.0, 15.45)","(31.0, 85.0, 63.5)","(10.0, 110.0, 87.75)","(1.6, 2.58, 1.8925)","(51.0, 210.0, 100.0)","(101.0, 960.0, 386.6666666666667)","(5.5, 21.0, 15.400000000000002)","(7.0, 8.8, 6.871428571428572)","(31.0, 38.0, 30.8)","(61.0, 400.0, 787.8571428571429)"
12-01-2023 18:07:04.172317,"(41.0, 99999, 8005.0)","(19.0, 18.0, 13.620000000000001)","(31.0, 85.0, 61.0)","(10.0, 110.0, 102.75)","(1.6, 2.56, 1.6311842105263157)","(51.0, 190.0, 117.5)","(101.0, 970.0, 527.5)","(5.5, 20.0, 17.240000000000002)","(7.0, 8.8, 7.8181818181818175)","(31.0, 38.0, 30.8)","(61.0, 910.0, 658.3333333333334)"
