,Haras Rusty,Climb A Rainbow,Earth Shaker,Blue Bertrum,Pollys Express,Billy Nailer,Phantom Jasper,Pollys Courier
08-01-2023 13:53:15.987979,"(26.0, 80.0, 65.33333333333334)","(18.0, 80.0, 59.0)","(1.7, 1.97, 1.8813432835820896)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.9, 3.836842105263158)","(91.0, 500.0, 402.5)"
08-01-2023 13:53:17.232150,"(26.0, 80.0, 62.88888888888889)","(18.0, 80.0, 59.0)","(1.7, 1.97, 1.8813432835820896)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.9, 3.878947368421053)","(91.0, 500.0, 451.25)"
08-01-2023 13:53:18.455785,"(26.0, 80.0, 62.88888888888889)","(18.0, 80.0, 59.0)","(1.7, 1.97, 1.8813432835820896)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.95, 3.905555555555556)","(91.0, 500.0, 436.6666666666667)"
08-01-2023 13:53:19.632891,"(26.0, 80.0, 52.0)","(18.0, 80.0, 59.0)","(1.7, 1.97, 1.8813432835820896)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.95, 3.905555555555556)","(91.0, 500.0, 373.33333333333337)"
08-01-2023 13:53:20.784292,"(26.0, 80.0, 58.46153846153847)","(18.0, 80.0, 59.0)","(1.7, 1.97, 1.8813432835820896)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.95, 3.861111111111111)","(91.0, 500.0, 373.33333333333337)"
08-01-2023 13:53:21.867609,"(26.0, 80.0, 58.46153846153847)","(18.0, 80.0, 59.0)","(1.7, 1.97, 1.8813432835820896)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.9, 3.861111111111111)","(91.0, 500.0, 521.1111111111111)"
08-01-2023 13:53:22.993001,"(26.0, 80.0, 62.5)","(18.0, 80.0, 45.0)","(1.7, 1.97, 1.8813432835820896)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.9, 3.905555555555556)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:24.154420,"(26.0, 80.0, 62.5)","(18.0, 80.0, 45.0)","(1.7, 1.97, 1.8813432835820896)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.95, 3.905555555555556)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:25.324071,"(26.0, 80.0, 62.5)","(18.0, 80.0, 52.0)","(1.7, 1.97, 1.8694805194805195)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.95, 3.8596153846153847)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:26.536871,"(26.0, 80.0, 62.5)","(18.0, 80.0, 58.46153846153847)","(1.7, 1.97, 1.8380952380952382)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.9, 3.848148148148148)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:27.652803,"(26.0, 80.0, 62.5)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.9, 3.848148148148148)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:28.801548,"(26.0, 80.0, 62.5)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.38888888888889)","(3.2, 3.9, 3.848148148148148)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:29.901889,"(26.0, 80.0, 64.0)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.73076923076923)","(3.2, 3.95, 3.903846153846154)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:31.034599,"(26.0, 80.0, 64.0)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 15.73076923076923)","(3.2, 3.95, 3.903846153846154)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:32.151281,"(26.0, 80.0, 64.0)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 14.833333333333334)","(3.2, 3.95, 3.8596153846153847)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:33.260825,"(26.0, 80.0, 62.5)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 14.833333333333334)","(3.2, 3.9, 3.8596153846153847)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:34.382048,"(26.0, 80.0, 62.5)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 16.5, 16.0)","(3.2, 3.9, 3.8596153846153847)","(91.0, 570.0, 521.1111111111111)"
08-01-2023 13:53:35.508135,"(26.0, 80.0, 62.5)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.905555555555556)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:36.603604,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.905555555555556)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:37.656880,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.8499999999999996)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:38.666353,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8499999999999996)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:39.720674,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8499999999999996)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:40.761123,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8499999999999996)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:41.860663,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.905555555555556)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:42.887127,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.905555555555556)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:43.916177,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.8499999999999996)","(91.0, 570.0, 484.0)"
08-01-2023 13:53:45.018194,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8066666666666666)","(91.0, 570.0, 428.0)"
08-01-2023 13:53:46.145120,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8066666666666666)","(91.0, 500.0, 428.0)"
08-01-2023 13:53:47.258607,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8642857142857143)","(91.0, 500.0, 428.0)"
08-01-2023 13:53:48.373282,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.8642857142857143)","(91.0, 500.0, 420.0)"
08-01-2023 13:53:49.416790,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.8249999999999997)","(91.0, 490.0, 420.0)"
08-01-2023 13:53:50.463685,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8249999999999997)","(91.0, 490.0, 420.0)"
08-01-2023 13:53:51.475453,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8249999999999997)","(91.0, 490.0, 420.0)"
08-01-2023 13:53:52.546767,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8642857142857143)","(91.0, 490.0, 420.0)"
08-01-2023 13:53:53.581042,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.8642857142857143)","(91.0, 490.0, 422.0)"
08-01-2023 13:53:54.608225,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.8642857142857143)","(91.0, 490.0, 422.0)"
08-01-2023 13:53:55.701983,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.8249999999999997)","(91.0, 490.0, 376.66666666666663)"
08-01-2023 13:53:56.916826,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8249999999999997)","(91.0, 490.0, 376.66666666666663)"
08-01-2023 13:53:58.254068,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8249999999999997)","(91.0, 490.0, 376.66666666666663)"
08-01-2023 13:53:59.475127,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8642857142857143)","(91.0, 490.0, 376.66666666666663)"
08-01-2023 13:54:00.768889,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.8642857142857143)","(91.0, 490.0, 293.33333333333337)"
08-01-2023 13:54:01.827275,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.8249999999999997)","(91.0, 580.0, 293.33333333333337)"
08-01-2023 13:54:02.908742,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8249999999999997)","(91.0, 580.0, 430.0)"
08-01-2023 13:54:04.036278,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8249999999999997)","(91.0, 570.0, 430.0)"
08-01-2023 13:54:05.187284,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8457142857142856)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8642857142857143)","(91.0, 570.0, 430.0)"
08-01-2023 13:54:06.299553,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.8642857142857143)","(91.0, 570.0, 430.0)"
08-01-2023 13:54:07.325624,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.8642857142857143)","(91.0, 570.0, 430.0)"
08-01-2023 13:54:08.397311,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.863793103448276)","(91.0, 570.0, 430.0)"
08-01-2023 13:54:09.467827,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8475)","(91.0, 570.0, 376.66666666666663)"
08-01-2023 13:54:10.556843,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.902)","(91.0, 490.0, 376.66666666666663)"
08-01-2023 13:54:11.634582,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.902)","(91.0, 490.0, 370.0)"
08-01-2023 13:54:12.720188,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.902)","(91.0, 480.0, 370.0)"
08-01-2023 13:54:13.806646,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.8461538461538463)","(91.0, 480.0, 370.0)"
08-01-2023 13:54:14.849250,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8461538461538463)","(91.0, 480.0, 416.0)"
08-01-2023 13:54:15.922127,"(26.0, 80.0, 63.529411764705884)","(18.0, 80.0, 60.0)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.8461538461538463)","(91.0, 480.0, 373.33333333333337)"
08-01-2023 13:54:17.007406,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.902)","(91.0, 480.0, 373.33333333333337)"
08-01-2023 13:54:18.121661,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.902)","(91.0, 480.0, 325.0)"
08-01-2023 13:54:19.212366,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.902)","(91.0, 480.0, 325.0)"
08-01-2023 13:54:20.314328,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.95, 3.858)","(91.0, 480.0, 445.55555555555554)"
08-01-2023 13:54:21.455029,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.0)","(3.2, 3.9, 3.858)","(91.0, 480.0, 428.3333333333333)"
08-01-2023 13:54:22.527914,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.858)","(91.0, 480.0, 428.3333333333333)"
08-01-2023 13:54:23.615670,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.902)","(91.0, 480.0, 428.3333333333333)"
08-01-2023 13:54:24.659203,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.902)","(91.0, 480.0, 453.3333333333333)"
08-01-2023 13:54:25.747225,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.858)","(91.0, 510.0, 453.3333333333333)"
08-01-2023 13:54:26.861730,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.858)","(91.0, 510.0, 453.3333333333333)"
08-01-2023 13:54:27.918772,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.858)","(91.0, 510.0, 453.3333333333333)"
08-01-2023 13:54:28.924291,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8635714285714287)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.902)","(91.0, 510.0, 453.3333333333333)"
08-01-2023 13:54:29.878771,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.96, 1.8725)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.85)","(91.0, 510.0, 453.3333333333333)"
08-01-2023 13:54:30.841222,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.8900000000000001)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.85)","(91.0, 510.0, 467.5)"
08-01-2023 13:54:31.811725,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.9166666666666667)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.8125)","(91.0, 510.0, 467.5)"
08-01-2023 13:54:32.853595,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.9166666666666667)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8125)","(91.0, 510.0, 330.0)"
08-01-2023 13:54:33.797732,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.9166666666666667)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8125)","(91.0, 480.0, 330.0)"
08-01-2023 13:54:34.788578,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.9166666666666667)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.85)","(91.0, 480.0, 330.0)"
08-01-2023 13:54:35.806219,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.9166666666666667)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.85)","(91.0, 480.0, 373.33333333333337)"
08-01-2023 13:54:36.844702,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.965151515151515)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.85)","(91.0, 470.0, 373.33333333333337)"
08-01-2023 13:54:37.851527,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.965151515151515)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.8125)","(91.0, 470.0, 330.0)"
08-01-2023 13:54:38.871000,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.965151515151515)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8125)","(91.0, 470.0, 423.3333333333333)"
08-01-2023 13:54:39.816683,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.965151515151515)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.8125)","(91.0, 470.0, 423.3333333333333)"
08-01-2023 13:54:40.784483,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.965151515151515)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.9, 3.85)","(91.0, 470.0, 335.0)"
08-01-2023 13:54:41.794014,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 58.666666666666664)","(1.7, 1.97, 1.965151515151515)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 16.57142857142857)","(3.2, 3.95, 3.85)","(91.0, 470.0, 335.0)"
08-01-2023 13:54:42.815970,"(26.0, 80.0, 64.44444444444444)","(18.0, 80.0, 53.33333333333333)","(1.7, 1.97, 1.965151515151515)","(16.0, 50.0, 42.58823529411765)","(12.0, 20.0, 18.37837837837838)","(6.5, 17.0, 15.5)","(3.2, 3.95, 3.85)","(91.0, 470.0, 335.0)"
