,Wild Express,Dashyns Dream,Mendis Girl,Marebell,Our Davina,Rye Munny,Watch Out Now,Destron Bay
15-12-2022 12:32:40.800281,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.34375)","(31.0, 110.0, 96.54545454545455)"
15-12-2022 12:32:42.130536,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.34375)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:43.607920,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.34375)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:44.948930,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.34375)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:46.343156,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.34375)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:47.811855,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.380952380952381)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:49.282895,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.380952380952381)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:50.685191,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.380952380952381)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:52.057609,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.380952380952381)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:53.311351,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.380952380952381)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:54.596308,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.380952380952381)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:55.778891,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.380952380952381)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:57.010828,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.380952380952381)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:58.307339,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(31.0, 110.0, 74.0)"
15-12-2022 12:32:59.560486,"(3.2, 4.1, 3.82)","(5.0, 6.2, 6.097142857142857)","(4.4, 5.6, 5.569230769230769)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.7749999999999995)","(7.0, 9.0, 9.055172413793104)","(9.0, 12.5, 12.307692307692308)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:00.822631,"(3.2, 4.1, 3.79375)","(5.0, 6.2, 6.097142857142857)","(4.4, 5.6, 5.583333333333333)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.857142857142857)","(7.0, 9.4, 9.226086956521739)","(9.0, 12.5, 12.25)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:02.083588,"(3.2, 4.1, 3.79375)","(5.0, 6.6, 5.918918918918919)","(4.4, 5.6, 5.466666666666667)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.0, 7.042105263157895)","(7.0, 9.4, 9.35)","(9.0, 12.5, 12.25)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:03.315641,"(3.2, 4.1, 3.79375)","(5.0, 6.4, 6.184615384615385)","(4.4, 5.6, 5.28)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 7.042105263157895)","(7.0, 9.6, 9.13888888888889)","(9.0, 12.5, 12.25)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:04.593214,"(3.2, 4.1, 3.79375)","(5.0, 6.4, 6.15)","(4.4, 5.6, 5.5)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.720000000000001)","(7.0, 9.8, 9.1)","(9.0, 12.5, 11.666666666666666)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:05.829684,"(3.2, 4.1, 3.79375)","(5.0, 6.2, 6.0)","(4.4, 5.6, 5.314285714285714)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.720000000000001)","(7.0, 9.6, 9.4)","(9.0, 12.5, 11.666666666666666)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:07.227755,"(3.2, 4.1, 3.79375)","(5.0, 6.2, 6.0)","(4.4, 5.6, 5.314285714285714)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.720000000000001)","(7.0, 9.6, 9.4)","(9.0, 12.5, 12.25)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:08.646315,"(3.2, 4.1, 3.79375)","(5.0, 6.2, 6.0)","(4.4, 5.6, 5.257142857142857)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.720000000000001)","(7.0, 9.6, 9.371428571428572)","(9.0, 12.5, 12.25)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:09.965329,"(3.2, 4.1, 3.79375)","(5.0, 6.2, 6.0)","(4.4, 5.6, 5.18)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.8)","(7.0, 9.6, 9.371428571428572)","(9.0, 12.5, 12.5625)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:11.315605,"(3.2, 4.1, 3.79375)","(5.0, 6.2, 6.300000000000001)","(4.4, 5.5, 5.3)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.0, 6.9)","(7.0, 9.6, 9.620000000000001)","(9.0, 13.0, 12.0)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:12.669822,"(3.2, 4.1, 3.79375)","(5.0, 6.4, 6.300000000000001)","(4.4, 5.5, 5.3)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.9)","(7.0, 9.8, 9.620000000000001)","(9.0, 12.5, 12.0)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:14.120151,"(3.2, 4.1, 3.79375)","(5.0, 6.4, 6.300000000000001)","(4.4, 5.5, 5.3)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.9)","(7.0, 9.8, 9.620000000000001)","(9.0, 12.5, 12.0)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:15.650919,"(3.2, 4.1, 3.79375)","(5.0, 6.4, 6.300000000000001)","(4.4, 5.5, 5.3)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.9)","(7.0, 9.8, 9.620000000000001)","(9.0, 12.5, 12.0)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:17.095052,"(3.2, 4.1, 3.856521739130435)","(5.0, 6.4, 6.272727272727273)","(4.4, 5.5, 5.3)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.9)","(7.0, 9.8, 9.200000000000001)","(9.0, 12.5, 12.0)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:18.432580,"(3.2, 4.1, 3.7592592592592595)","(5.0, 6.2, 6.0)","(4.4, 5.5, 5.166666666666666)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.2, 6.777777777777778)","(7.0, 9.8, 9.527272727272727)","(9.0, 12.5, 12.318181818181818)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:19.585319,"(3.2, 4.1, 3.7592592592592595)","(5.0, 6.2, 6.0)","(4.4, 5.5, 5.166666666666666)","(26.0, 48.0, 42.857142857142854)","(5.5, 7.4, 7.254545454545455)","(7.0, 9.8, 9.32)","(9.0, 12.5, 12.522727272727273)","(31.0, 110.0, 74.0)"
15-12-2022 12:33:20.861954,"(3.2, 4.1, 4.96)","(5.0, 5.8, 9.5)","(4.4, 5.5, 6.450000000000001)","(26.0, 48.0, 31.6)","(5.5, 7.4, 6.868421052631579)","(7.0, 9.8, 11.16)","(9.0, 13.0, 15.1875)","(31.0, 110.0, 108.0)"
15-12-2022 12:33:22.138763,"(3.2, 5.5, 4.654)","(5.0, 11.0, 9.5)","(4.4, 8.4, 6.450000000000001)","(26.0, 55.0, 31.6)","(5.5, 9.0, 6.884615384615385)","(7.0, 13.5, 11.16)","(9.0, 19.5, 15.1875)","(31.0, 180.0, 108.0)"
15-12-2022 12:33:23.529014,"(3.2, 5.5, 4.654)","(5.0, 11.0, 9.5)","(4.4, 8.4, 6.450000000000001)","(26.0, 55.0, 31.6)","(5.5, 7.6, 6.868421052631579)","(7.0, 13.5, 11.16)","(9.0, 19.5, 15.1875)","(31.0, 180.0, 108.0)"
15-12-2022 12:33:24.811030,"(3.2, 5.5, 4.654)","(5.0, 11.0, 9.5)","(4.4, 8.4, 6.450000000000001)","(26.0, 55.0, 31.6)","(5.5, 9.0, 6.868421052631579)","(7.0, 13.5, 11.16)","(9.0, 19.5, 15.1875)","(31.0, 180.0, 108.0)"
15-12-2022 12:33:25.961121,"(3.2, 5.5, 4.654)","(5.0, 11.0, 7.1)","(4.4, 8.4, 6.450000000000001)","(26.0, 55.0, 31.6)","(5.5, 9.0, 6.975)","(7.0, 13.5, 11.372727272727273)","(9.0, 19.5, 15.666666666666666)","(31.0, 180.0, 108.0)"
15-12-2022 12:33:27.135889,"(3.2, 5.5, 4.654)","(5.0, 11.0, 7.1)","(4.4, 8.4, 6.450000000000001)","(26.0, 55.0, 31.6)","(5.5, 9.0, 5.3999999999999995)","(7.0, 13.5, 11.372727272727273)","(9.0, 19.5, 15.666666666666666)","(31.0, 180.0, 108.0)"
15-12-2022 12:33:28.211965,"(3.2, 5.5, 4.654)","(5.0, 11.0, 7.1)","(4.4, 8.4, 6.450000000000001)","(26.0, 55.0, 31.6)","(5.5, 9.0, 5.3999999999999995)","(7.0, 13.5, 11.372727272727273)","(9.0, 19.5, 15.666666666666666)","(31.0, 180.0, 108.0)"
15-12-2022 12:33:29.480174,"(3.2, 5.5, 4.654)","(5.0, 11.0, 7.1)","(4.4, 6.0, 5.207894736842105)","(26.0, 55.0, 31.6)","(5.5, 9.0, 3.72962962962963)","(7.0, 13.5, 11.372727272727273)","(9.0, 19.5, 15.666666666666666)","(31.0, 180.0, 108.0)"
