,Tiggerlong Sassy,Hilton Hawk,Golden Avatar,Arch See All,Irish Hope,Nova Star,Our Winnie
10-01-2023 16:52:50.808070,"(2.2, 2.68, 2.656923076923077)","(13.0, 15.5, 15.016666666666667)","(26.0, 42.0, 38.4)","(3.5, 4.4, 4.287234042553192)","(4.4, 5.9, 5.788235294117647)","(15.0, 19.0, 18.942307692307693)","(11.0, 15.0, 13.69811320754717)"
10-01-2023 16:52:52.002951,"(2.2, 2.68, 2.6692857142857145)","(13.0, 15.5, 16.166666666666668)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.4, 4.287234042553192)","(4.4, 5.8, 5.742857142857143)","(15.0, 19.0, 18.942307692307693)","(11.0, 15.0, 14.375)"
10-01-2023 16:52:53.361458,"(2.2, 2.68, 2.6433333333333335)","(13.0, 17.5, 17.75)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.4, 4.287234042553192)","(4.4, 5.8, 5.618181818181818)","(15.0, 19.0, 18.70967741935484)","(11.0, 14.5, 13.833333333333334)"
10-01-2023 16:52:54.640961,"(2.2, 2.7, 2.6674074074074077)","(13.0, 18.5, 16.25)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.4, 4.284782608695652)","(4.4, 5.8, 5.676923076923077)","(15.0, 19.0, 18.52857142857143)","(11.0, 14.5, 13.7)"
10-01-2023 16:52:56.021519,"(2.2, 2.68, 2.6733333333333333)","(13.0, 18.5, 16.714285714285715)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.4, 4.284782608695652)","(4.4, 5.7, 5.653333333333333)","(15.0, 19.0, 18.52857142857143)","(11.0, 14.5, 13.532258064516128)"
10-01-2023 16:52:57.191780,"(2.25, 2.7, 2.685)","(12.0, 18.0, 16.625)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.4, 4.263636363636364)","(4.6, 5.7, 5.617948717948718)","(15.0, 19.0, 18.52857142857143)","(11.0, 14.5, 13.529411764705882)"
10-01-2023 16:52:58.323776,"(2.25, 2.72, 2.71)","(12.0, 18.0, 16.625)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.3, 4.206666666666667)","(4.6, 5.7, 5.591304347826086)","(15.0, 19.0, 18.52857142857143)","(11.0, 14.0, 13.75)"
10-01-2023 16:52:59.399416,"(2.25, 2.78, 2.7333333333333334)","(12.0, 18.0, 16.625)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.3, 4.18)","(4.6, 5.6, 5.5625)","(15.0, 19.0, 18.52857142857143)","(11.0, 14.0, 13.75)"
10-01-2023 16:53:00.476482,"(2.25, 2.78, 2.7275)","(12.0, 18.0, 16.571428571428573)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.3, 4.172727272727273)","(4.6, 5.6, 5.4)","(15.0, 19.0, 19.5)","(11.0, 14.0, 13.409090909090908)"
10-01-2023 16:53:01.598605,"(2.25, 2.78, 2.7533333333333334)","(12.0, 18.0, 16.571428571428573)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.3, 4.206122448979592)","(4.6, 5.5, 5.469230769230769)","(15.0, 20.0, 18.75)","(11.0, 14.0, 13.424242424242424)"
10-01-2023 16:53:02.711202,"(2.25, 2.78, 2.7434782608695656)","(12.0, 17.5, 16.571428571428573)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.3, 4.178787878787879)","(4.6, 5.5, 5.433333333333334)","(15.0, 19.0, 18.75)","(11.0, 14.0, 13.604651162790697)"
10-01-2023 16:53:03.738335,"(2.25, 2.76, 2.744)","(12.0, 17.5, 16.833333333333332)","(26.0, 42.0, 38.651162790697676)","(3.5, 4.3, 4.182539682539682)","(4.6, 5.5, 5.375)","(15.0, 19.0, 18.75)","(11.0, 14.0, 13.604651162790697)"
10-01-2023 16:53:04.774093,"(2.25, 2.76, 2.7414814814814816)","(12.0, 17.5, 16.75)","(26.0, 42.0, 38.651162790697676)","(3.5, 4.3, 4.182539682539682)","(4.6, 5.5, 5.3809523809523805)","(15.0, 19.0, 18.75)","(11.0, 14.0, 13.383333333333333)"
10-01-2023 16:53:05.967799,"(2.25, 2.78, 2.7619999999999996)","(12.0, 17.5, 16.763157894736842)","(26.0, 42.0, 38.0)","(3.5, 4.3, 4.182539682539682)","(4.6, 5.5, 5.3809523809523805)","(15.0, 19.0, 18.75)","(11.0, 14.0, 13.350877192982455)"
10-01-2023 16:53:07.086027,"(2.25, 2.78, 2.7556249999999998)","(12.0, 17.5, 16.67241379310345)","(26.0, 42.0, 38.16)","(3.5, 4.3, 4.115384615384615)","(4.6, 5.5, 5.583448275862069)","(15.0, 19.0, 18.133333333333333)","(11.0, 14.0, 13.466666666666667)"
10-01-2023 16:53:08.258673,"(2.25, 2.82, 2.819090909090909)","(12.0, 17.5, 16.857142857142858)","(26.0, 42.0, 38.16)","(3.5, 4.2, 4.088311688311689)","(4.6, 5.6, 5.57906976744186)","(15.0, 19.0, 18.462962962962962)","(11.0, 13.5, 13.291666666666666)"
10-01-2023 16:53:09.462944,"(2.3, 2.86, 2.84848)","(12.0, 17.0, 16.3)","(26.0, 42.0, 38.21052631578947)","(3.5, 4.2, 4.113333333333333)","(4.4, 5.6, 5.582716049382716)","(15.0, 18.5, 18.462962962962962)","(11.0, 13.5, 13.125)"
10-01-2023 16:53:10.633548,"(2.3, 2.84, 2.8395959595959597)","(12.0, 17.5, 16.621951219512194)","(26.0, 42.0, 38.30769230769231)","(3.5, 4.2, 4.014285714285714)","(4.4, 5.6, 5.573626373626373)","(15.0, 18.5, 17.25)","(11.0, 13.5, 13.076923076923077)"
10-01-2023 16:53:11.666727,"(2.3, 2.84, 2.8358974358974356)","(12.0, 17.0, 16.5)","(26.0, 42.0, 38.30769230769231)","(3.5, 4.1, 4.014285714285714)","(4.4, 5.6, 5.573626373626373)","(15.0, 18.0, 17.25)","(11.0, 13.5, 13.076923076923077)"
10-01-2023 16:53:12.796322,"(2.3, 2.86, 2.832307692307692)","(12.0, 17.0, 16.454545454545453)","(26.0, 42.0, 38.651162790697676)","(3.5, 4.1, 3.9882978723404254)","(4.4, 5.6, 5.577173913043478)","(15.0, 18.0, 17.857142857142858)","(11.0, 13.5, 13.076923076923077)"
10-01-2023 16:53:13.862271,"(2.3, 2.86, 2.844)","(12.0, 17.0, 16.192307692307693)","(26.0, 42.0, 38.651162790697676)","(3.5, 4.1, 3.986)","(4.4, 5.6, 5.577173913043478)","(15.0, 18.0, 17.857142857142858)","(11.0, 13.5, 13.076923076923077)"
10-01-2023 16:53:14.922531,"(2.3, 2.86, 2.84)","(12.0, 17.0, 16.185185185185187)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.1, 3.986)","(4.4, 5.6, 5.579611650485437)","(15.0, 18.0, 17.857142857142858)","(11.0, 13.5, 13.1)"
10-01-2023 16:53:15.955962,"(2.3, 2.88, 2.8623529411764705)","(12.0, 17.0, 16.185185185185187)","(26.0, 42.0, 38.48780487804878)","(3.5, 4.1, 3.986)","(4.4, 5.6, 5.579611650485437)","(15.0, 18.0, 17.857142857142858)","(11.0, 13.5, 13.096491228070175)"
10-01-2023 16:53:17.038227,"(2.3, 2.88, 2.853333333333333)","(12.0, 17.0, 16.42105263157895)","(26.0, 42.0, 38.869565217391305)","(3.5, 4.1, 3.978125)","(4.4, 5.6, 5.576699029126213)","(15.0, 18.0, 17.903225806451612)","(11.0, 13.5, 13.134920634920634)"
10-01-2023 16:53:18.064741,"(2.3, 2.88, 2.848)","(12.0, 17.0, 16.42105263157895)","(26.0, 42.0, 38.869565217391305)","(3.5, 4.1, 3.978125)","(4.4, 5.6, 5.569696969696969)","(15.0, 18.0, 17.903225806451612)","(11.0, 13.5, 13.127118644067796)"
10-01-2023 16:53:19.116172,"(2.3, 2.86, 2.836551724137931)","(12.0, 17.0, 16.55263157894737)","(26.0, 42.0, 38.8)","(3.5, 4.1, 3.978125)","(4.4, 5.6, 5.569696969696969)","(15.0, 18.0, 17.903225806451612)","(11.0, 13.5, 13.127118644067796)"
10-01-2023 16:53:20.193666,"(2.3, 2.88, 2.8649999999999998)","(12.0, 17.0, 16.357142857142858)","(26.0, 42.0, 38.8)","(3.5, 4.1, 3.961764705882353)","(4.4, 5.5, 5.476190476190476)","(15.0, 18.0, 17.88)","(11.0, 13.5, 13.1)"
10-01-2023 16:53:21.307646,"(2.3, 2.88, 2.848888888888889)","(12.0, 17.0, 16.357142857142858)","(26.0, 42.0, 38.869565217391305)","(3.5, 4.1, 3.9361111111111113)","(4.4, 5.6, 5.476190476190476)","(15.0, 18.0, 18.857142857142858)","(11.0, 13.5, 13.134146341463415)"
10-01-2023 16:53:22.322018,"(2.3, 2.88, 2.8327272727272725)","(12.0, 17.0, 16.304347826086957)","(26.0, 42.0, 38.869565217391305)","(3.5, 3.95, 3.9410714285714286)","(4.4, 5.6, 5.468085106382979)","(15.0, 19.5, 18.92452830188679)","(11.0, 13.5, 13.134146341463415)"
10-01-2023 16:53:23.419316,"(2.3, 2.86, 2.849090909090909)","(12.0, 17.0, 16.605263157894736)","(26.0, 42.0, 38.8)","(3.5, 3.95, 3.9410714285714286)","(4.4, 5.6, 5.468085106382979)","(15.0, 19.0, 18.607142857142858)","(11.0, 13.5, 13.071428571428571)"
10-01-2023 16:53:24.528771,"(2.3, 2.88, 2.87375)","(12.0, 17.0, 16.605263157894736)","(26.0, 42.0, 38.8)","(3.5, 3.95, 3.9410714285714286)","(4.4, 5.6, 5.468085106382979)","(15.0, 20.0, 18.857142857142858)","(11.0, 13.5, 13.142857142857142)"
10-01-2023 16:53:25.670533,"(2.3, 2.88, 2.876)","(12.0, 17.0, 16.56756756756757)","(26.0, 42.0, 38.869565217391305)","(3.5, 3.95, 3.9410714285714286)","(4.4, 5.6, 5.4944444444444445)","(15.0, 20.0, 18.84090909090909)","(11.0, 13.5, 13.115384615384615)"
10-01-2023 16:53:26.688500,"(2.3, 2.88, 2.8676923076923075)","(12.0, 17.0, 16.36)","(26.0, 42.0, 38.869565217391305)","(3.5, 3.95, 3.9410714285714286)","(4.4, 5.5, 5.470833333333333)","(15.0, 20.0, 19.416666666666668)","(11.0, 13.5, 13.115384615384615)"
10-01-2023 16:53:27.708432,"(2.3, 2.88, 2.8708571428571426)","(12.0, 17.0, 16.36)","(26.0, 42.0, 38.869565217391305)","(3.5, 4.0, 3.9459999999999997)","(4.4, 5.6, 5.470833333333333)","(15.0, 19.5, 19.416666666666668)","(11.0, 13.5, 13.094594594594595)"
10-01-2023 16:53:28.927908,"(2.3, 2.88, 2.861176470588235)","(12.0, 17.0, 16.594594594594593)","(26.0, 42.0, 38.8)","(3.5, 3.95, 3.9379310344827587)","(4.4, 5.6, 5.470833333333333)","(15.0, 19.5, 19.416666666666668)","(11.0, 13.5, 13.193877551020408)"
10-01-2023 16:53:29.968941,"(2.3, 2.86, 2.822)","(12.0, 17.0, 16.594594594594593)","(26.0, 42.0, 38.8)","(3.5, 3.95, 3.9448979591836735)","(4.4, 5.6, 5.473469387755102)","(15.0, 19.5, 19.375)","(11.0, 13.5, 13.666666666666666)"
10-01-2023 16:53:30.939469,"(2.3, 2.84, 2.8363636363636364)","(12.0, 17.0, 16.594594594594593)","(26.0, 42.0, 38.93617021276596)","(3.5, 4.0, 3.948888888888889)","(4.4, 5.6, 5.470833333333333)","(15.0, 19.5, 19.375)","(11.0, 14.0, 13.666666666666666)"
10-01-2023 16:53:31.881176,"(2.3, 2.82, 2.8180392156862744)","(12.0, 17.0, 16.57894736842105)","(26.0, 42.0, 38.93617021276596)","(3.5, 4.0, 3.937837837837838)","(4.4, 5.6, 5.4875)","(15.0, 19.5, 19.444444444444443)","(11.0, 14.0, 13.517241379310345)"
10-01-2023 16:53:32.814490,"(2.3, 2.82, 2.8107894736842103)","(12.0, 17.0, 16.40740740740741)","(26.0, 42.0, 38.8)","(3.5, 4.0, 3.959375)","(4.4, 5.5, 5.465217391304348)","(15.0, 19.5, 19.555555555555557)","(11.0, 14.0, 13.451612903225806)"
10-01-2023 16:53:33.837320,"(2.35, 2.82, 2.8074285714285714)","(12.0, 17.0, 16.384615384615383)","(26.0, 42.0, 38.72727272727273)","(3.4, 4.0, 3.9521739130434783)","(4.4, 5.6, 5.465217391304348)","(15.0, 20.0, 19.555555555555557)","(11.0, 14.0, 13.56)"
10-01-2023 16:53:34.876546,"(2.35, 2.82, 2.80625)","(12.0, 17.0, 16.37037037037037)","(26.0, 42.0, 38.869565217391305)","(3.4, 4.0, 3.8857142857142857)","(4.4, 5.6, 5.4071428571428575)","(15.0, 20.0, 19.363636363636363)","(11.0, 14.0, 13.64516129032258)"
10-01-2023 16:53:36.033108,"(2.35, 2.92, 2.8729411764705883)","(12.0, 16.5, 16.454545454545453)","(26.0, 42.0, 38.869565217391305)","(3.4, 3.95, 3.9000000000000004)","(4.4, 5.5, 5.578571428571428)","(15.0, 20.0, 19.416666666666668)","(11.0, 14.0, 14.43939393939394)"
10-01-2023 16:53:37.033625,"(2.35, 2.9, 2.8899999999999997)","(12.0, 17.0, 16.28125)","(26.0, 42.0, 38.8)","(3.4, 3.9, 3.8583333333333334)","(4.4, 5.6, 5.446153846153846)","(15.0, 19.5, 19.416666666666668)","(11.0, 14.5, 14.485294117647058)"
10-01-2023 16:53:38.021182,"(2.35, 2.9, 2.873913043478261)","(12.0, 16.5, 16.45)","(26.0, 42.0, 38.651162790697676)","(3.4, 3.9, 3.8486842105263155)","(4.4, 5.6, 5.489473684210527)","(15.0, 19.5, 19.416666666666668)","(11.0, 14.5, 14.717391304347826)"
10-01-2023 16:53:39.030318,"(2.35, 2.9, 2.864705882352941)","(12.0, 16.5, 16.416666666666668)","(26.0, 42.0, 38.72727272727273)","(3.4, 3.9, 3.849350649350649)","(4.4, 5.6, 5.482051282051282)","(15.0, 19.5, 19.416666666666668)","(11.0, 15.0, 14.686274509803921)"
10-01-2023 16:53:40.067796,"(2.35, 2.88, 2.8666666666666667)","(12.0, 16.5, 16.107142857142858)","(26.0, 42.0, 38.869565217391305)","(3.4, 3.9, 3.849350649350649)","(4.4, 5.6, 5.482051282051282)","(15.0, 19.5, 19.416666666666668)","(11.0, 15.0, 14.686274509803921)"
10-01-2023 16:53:41.443561,"(2.35, 2.88, 2.8674285714285714)","(12.0, 16.5, 16.184210526315788)","(26.0, 42.0, 38.30769230769231)","(3.4, 3.9, 3.840350877192982)","(4.4, 5.6, 5.482051282051282)","(15.0, 19.5, 19.416666666666668)","(11.0, 15.0, 14.692307692307692)"
10-01-2023 16:53:42.810314,"(2.35, 2.88, 2.8545454545454545)","(12.0, 16.5, 16.176470588235293)","(26.0, 42.0, 38.516129032258064)","(3.4, 3.9, 3.8508196721311476)","(4.4, 5.6, 5.544444444444444)","(15.0, 19.5, 19.45)","(11.0, 15.0, 14.616666666666667)"
10-01-2023 16:53:44.034070,"(2.35, 2.88, 2.8225)","(12.0, 16.5, 16.176470588235293)","(26.0, 42.0, 40.375)","(3.4, 3.9, 3.841428571428571)","(4.4, 5.6, 5.578260869565217)","(15.0, 19.5, 19.45)","(11.0, 15.0, 14.777777777777779)"
10-01-2023 16:53:45.258845,"(2.35, 2.86, 2.8225)","(12.0, 16.5, 16.176470588235293)","(26.0, 42.0, 40.5)","(3.4, 3.9, 3.8405797101449273)","(4.4, 5.6, 5.578260869565217)","(15.0, 19.5, 19.45)","(11.0, 15.0, 14.773584905660377)"
10-01-2023 16:53:46.571133,"(2.35, 2.86, 2.8242105263157895)","(12.0, 16.5, 15.981481481481481)","(26.0, 42.0, 40.5)","(3.4, 3.9, 3.8388059701492536)","(4.4, 5.6, 5.578260869565217)","(15.0, 19.5, 19.45)","(11.0, 15.0, 14.818181818181818)"
10-01-2023 16:53:47.794656,"(2.35, 2.86, 2.8348148148148145)","(12.0, 16.5, 15.981481481481481)","(26.0, 42.0, 40.5)","(3.4, 3.9, 3.8388059701492536)","(4.4, 5.6, 5.577272727272727)","(15.0, 19.5, 19.45)","(11.0, 15.0, 14.76923076923077)"
10-01-2023 16:53:49.012405,"(2.35, 2.86, 2.833846153846154)","(12.0, 16.5, 16.120689655172413)","(26.0, 42.0, 40.61538461538461)","(3.4, 3.9, 3.837878787878788)","(4.4, 5.6, 5.553333333333334)","(15.0, 19.5, 19.45)","(11.0, 15.0, 14.63076923076923)"
10-01-2023 16:53:50.188215,"(2.35, 2.84, 2.8272)","(12.0, 16.5, 16.194444444444443)","(26.0, 42.0, 40.5)","(3.4, 3.9, 3.838461538461538)","(4.4, 5.7, 5.611111111111112)","(15.0, 19.5, 19.444444444444443)","(11.0, 15.0, 14.9)"
10-01-2023 16:53:51.433694,"(2.35, 2.82, 2.8177777777777777)","(12.0, 16.5, 16.21794871794872)","(26.0, 42.0, 40.5)","(3.4, 3.9, 3.890983606557377)","(4.4, 5.7, 5.611111111111112)","(15.0, 19.5, 19.444444444444443)","(11.0, 15.0, 14.545454545454545)"
10-01-2023 16:53:52.636689,"(2.35, 2.84, 2.83)","(12.0, 16.5, 16.185714285714287)","(26.0, 42.0, 40.5)","(3.4, 3.95, 3.890983606557377)","(4.4, 5.7, 5.715151515151515)","(15.0, 19.5, 18.966101694915253)","(11.0, 15.0, 13.81578947368421)"
10-01-2023 16:53:53.653322,"(2.35, 2.84, 2.8343529411764705)","(12.0, 15.5, 15.41304347826087)","(26.0, 42.0, 40.46153846153846)","(3.4, 3.95, 3.944545454545455)","(4.4, 5.8, 5.715151515151515)","(15.0, 19.0, 18.966101694915253)","(11.0, 14.5, 13.81578947368421)"
10-01-2023 16:53:54.916080,"(2.35, 2.84, 2.8335999999999997)","(12.0, 15.0, 14.983870967741936)","(26.0, 42.0, 40.4)","(3.4, 3.95, 3.9457142857142857)","(4.4, 5.8, 5.726086956521739)","(15.0, 19.0, 18.484126984126984)","(11.0, 14.5, 14.0)"
10-01-2023 16:53:56.040767,"(2.35, 2.84, 2.831111111111111)","(12.0, 15.5, 15.22)","(26.0, 42.0, 40.4)","(3.4, 3.95, 3.9472972972972973)","(4.4, 5.8, 5.726086956521739)","(15.0, 18.5, 18.862385321100916)","(11.0, 14.5, 13.934782608695652)"
10-01-2023 16:53:57.179045,"(2.35, 2.84, 2.8305263157894736)","(12.0, 15.5, 15.154545454545454)","(26.0, 42.0, 40.4)","(3.4, 4.0, 3.9892857142857143)","(4.4, 5.8, 5.74090909090909)","(15.0, 19.0, 18.822033898305087)","(11.0, 14.5, 13.934782608695652)"
10-01-2023 16:53:58.316128,"(2.35, 2.82, 2.808965517241379)","(12.0, 15.5, 15.216666666666667)","(26.0, 40.0, 39.82608695652174)","(3.4, 4.0, 3.9971428571428573)","(4.4, 5.8, 5.753846153846154)","(15.0, 19.0, 18.822033898305087)","(11.0, 14.5, 13.970588235294118)"
10-01-2023 16:53:59.394297,"(2.35, 2.82, 2.8107692307692305)","(12.0, 15.5, 15.153061224489797)","(26.0, 42.0, 38.57142857142857)","(3.4, 4.0, 3.9971428571428573)","(4.4, 5.8, 5.776470588235294)","(15.0, 19.0, 18.801652892561982)","(11.0, 14.5, 13.761904761904763)"
10-01-2023 16:54:00.464259,"(2.35, 2.88, 2.8788571428571426)","(12.0, 15.0, 14.954545454545455)","(26.0, 40.0, 39.78947368421053)","(3.4, 4.0, 3.9365853658536585)","(4.4, 5.8, 5.7384615384615385)","(15.0, 19.0, 18.489795918367346)","(11.0, 14.5, 13.75)"
10-01-2023 16:54:01.523571,"(2.35, 2.88, 2.8649999999999998)","(12.0, 15.0, 14.176470588235293)","(26.0, 40.0, 39.78947368421053)","(3.4, 4.0, 3.9642201834862387)","(4.4, 5.9, 5.7384615384615385)","(15.0, 18.5, 18.47872340425532)","(11.0, 14.0, 13.8)"
10-01-2023 16:54:02.628350,"(2.35, 2.92, 2.883225806451613)","(12.0, 14.5, 14.065217391304348)","(26.0, 42.0, 38.303030303030305)","(3.4, 4.0, 3.969083969465649)","(4.4, 5.9, 5.774285714285715)","(15.0, 18.5, 18.477272727272727)","(11.0, 14.0, 13.67741935483871)"
10-01-2023 16:54:03.736586,"(2.35, 2.92, 2.9)","(12.0, 14.5, 13.86111111111111)","(26.0, 40.0, 38.303030303030305)","(3.4, 4.0, 3.969083969465649)","(4.4, 5.9, 5.797142857142857)","(15.0, 18.5, 18.477272727272727)","(11.0, 14.0, 13.824561403508772)"
10-01-2023 16:54:04.782652,"(2.35, 2.92, 2.8665217391304347)","(12.0, 14.5, 13.96938775510204)","(26.0, 40.0, 38.303030303030305)","(3.4, 4.0, 3.969083969465649)","(4.4, 5.9, 5.8100000000000005)","(15.0, 18.5, 18.488372093023255)","(11.0, 14.0, 13.660377358490566)"
10-01-2023 16:54:05.849568,"(2.35, 2.9, 2.8970967741935483)","(12.0, 14.0, 13.947368421052632)","(26.0, 40.0, 38.44444444444444)","(3.4, 4.0, 3.9465116279069767)","(4.4, 5.9, 5.814285714285715)","(15.0, 18.5, 19.25)","(11.0, 14.0, 13.660377358490566)"
10-01-2023 16:54:06.925356,"(2.35, 2.9, 2.895748031496063)","(12.0, 14.5, 13.914634146341463)","(26.0, 40.0, 38.44444444444444)","(3.4, 4.0, 3.9323529411764704)","(4.4, 5.9, 5.814285714285715)","(15.0, 20.0, 19.4375)","(11.0, 14.0, 13.583333333333334)"
10-01-2023 16:54:08.014224,"(2.35, 2.9, 2.894022988505747)","(12.0, 14.5, 13.914634146341463)","(26.0, 40.0, 38.2)","(3.4, 4.0, 3.9323529411764704)","(4.4, 5.9, 5.7926829268292686)","(15.0, 19.5, 19.291666666666668)","(11.0, 14.0, 13.558823529411764)"
10-01-2023 16:54:09.256497,"(2.35, 2.9, 2.8725)","(12.0, 14.5, 14.02)","(26.0, 40.0, 38.2)","(3.4, 4.0, 3.9323529411764704)","(4.4, 5.9, 5.7926829268292686)","(15.0, 19.5, 19.25)","(11.0, 14.0, 13.636363636363637)"
10-01-2023 16:54:10.533143,"(2.35, 2.9, 2.89472)","(12.0, 14.5, 14.02)","(26.0, 40.0, 38.2)","(3.4, 4.0, 3.9539999999999997)","(4.4, 5.7, 5.63939393939394)","(15.0, 19.5, 19.428571428571427)","(11.0, 14.0, 13.652173913043478)"
10-01-2023 16:54:11.714101,"(2.35, 2.9, 2.8949397590361445)","(12.0, 14.5, 14.147058823529411)","(26.0, 40.0, 38.2)","(3.4, 4.0, 3.9539999999999997)","(4.4, 5.7, 5.544444444444444)","(15.0, 20.0, 19.384615384615383)","(11.0, 14.0, 13.625)"
10-01-2023 16:54:12.732930,"(2.35, 2.9, 2.874285714285714)","(12.0, 14.5, 14.112903225806452)","(26.0, 40.0, 38.2)","(3.4, 4.0, 3.941025641025641)","(4.4, 5.7, 5.6064)","(15.0, 20.0, 19.384615384615383)","(11.0, 14.0, 13.619047619047619)"
10-01-2023 16:54:13.698707,"(2.35, 2.92, 2.9033333333333333)","(12.0, 14.5, 14.112903225806452)","(26.0, 40.0, 38.256410256410255)","(3.4, 4.0, 3.9)","(4.4, 5.7, 5.648648648648649)","(15.0, 20.0, 19.384615384615383)","(11.0, 14.0, 13.7)"
10-01-2023 16:54:14.773519,"(2.35, 2.92, 2.893191489361702)","(12.0, 15.0, 14.920289855072463)","(26.0, 42.0, 41.294117647058826)","(3.4, 3.9, 3.8478070175438597)","(4.4, 5.7, 5.638709677419355)","(15.0, 20.0, 19.181818181818183)","(11.0, 14.0, 13.709677419354838)"
10-01-2023 16:54:15.829258,"(2.35, 2.92, 2.8899999999999997)","(12.0, 15.5, 15.220430107526882)","(26.0, 42.0, 41.0)","(3.4, 3.85, 3.841666666666667)","(4.4, 5.7, 5.63448275862069)","(15.0, 19.5, 19.25)","(11.0, 14.0, 13.709677419354838)"
10-01-2023 16:54:16.897686,"(2.35, 2.92, 2.8899999999999997)","(12.0, 15.5, 15.288235294117648)","(26.0, 42.0, 40.90909090909091)","(3.4, 3.85, 3.841666666666667)","(4.4, 5.7, 5.63448275862069)","(15.0, 19.5, 19.25)","(11.0, 14.0, 13.64)"
10-01-2023 16:54:17.902883,"(2.35, 2.92, 2.893191489361702)","(12.0, 15.5, 15.297752808988765)","(26.0, 42.0, 41.142857142857146)","(3.4, 3.85, 3.8297752808988763)","(4.4, 5.7, 5.6219178082191785)","(15.0, 19.5, 19.210526315789473)","(11.0, 14.0, 13.608695652173914)"
10-01-2023 16:54:18.897344,"(2.35, 2.92, 2.8925)","(12.0, 15.5, 15.297752808988765)","(26.0, 42.0, 41.142857142857146)","(3.4, 3.85, 3.8297752808988763)","(4.4, 5.7, 5.616176470588235)","(15.0, 19.5, 19.47826086956522)","(11.0, 14.0, 13.7)"
10-01-2023 16:54:19.931884,"(2.35, 2.92, 2.8936585365853658)","(12.0, 15.5, 15.3)","(26.0, 42.0, 41.142857142857146)","(3.4, 3.85, 3.830681818181818)","(4.4, 5.7, 5.594444444444445)","(15.0, 20.0, 19.47826086956522)","(11.0, 14.0, 13.7)"
10-01-2023 16:54:21.035896,"(2.35, 2.94, 2.915)","(12.0, 15.5, 15.3)","(26.0, 42.0, 41.142857142857146)","(3.4, 3.85, 3.8271739130434783)","(4.4, 5.7, 5.588235294117648)","(15.0, 20.0, 19.47826086956522)","(11.0, 14.0, 13.71875)"
10-01-2023 16:54:22.107474,"(2.35, 2.94, 2.9242857142857144)","(12.0, 15.5, 15.310526315789474)","(26.0, 42.0, 41.142857142857146)","(3.4, 3.85, 3.7697080291970804)","(4.4, 5.7, 5.544444444444444)","(15.0, 20.0, 19.2972972972973)","(11.0, 14.0, 13.741935483870968)"
10-01-2023 16:54:23.196689,"(2.35, 2.94, 2.929)","(12.0, 16.0, 15.470588235294118)","(26.0, 42.0, 41.142857142857146)","(3.4, 3.8, 3.7698529411764703)","(4.4, 5.7, 5.544444444444444)","(15.0, 20.0, 19.235294117647058)","(11.0, 14.0, 13.753846153846155)"
10-01-2023 16:54:24.335551,"(2.35, 2.94, 2.9341176470588235)","(12.0, 16.0, 15.8)","(26.0, 42.0, 41.142857142857146)","(3.4, 3.8, 3.7698529411764703)","(4.4, 5.7, 5.544444444444444)","(15.0, 20.0, 19.375)","(11.0, 14.0, 13.733333333333333)"
10-01-2023 16:54:25.396278,"(2.35, 2.94, 2.9323076923076923)","(12.0, 16.0, 15.666666666666666)","(26.0, 42.0, 41.77777777777778)","(3.4, 3.8, 9998.5)","(4.4, 5.7, 9998.5)","(15.0, 19.5, 9998.5)","(11.0, 14.0, 9998.5)"
10-01-2023 16:54:26.555848,"(2.35, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(4.4, 99998, 9998.5)","(15.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
10-01-2023 16:54:27.662539,"(2.35, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(4.4, 99998, 9998.5)","(15.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
10-01-2023 16:54:28.669190,"(2.35, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(4.4, 99998, 9998.5)","(15.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
10-01-2023 16:54:29.619887,"(2.35, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(4.4, 99998, 9998.5)","(15.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
10-01-2023 16:54:30.567335,"(2.35, 99998, 9998.5)","(12.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(4.4, 99998, 9998.5)","(15.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
