,Jamboree June,Quorra Bale,Zipper It Man,Henry The Hawk,More Issues,Sweet Tooth,Dana Rocket,Sweet Laurel Lyn
10-01-2023 14:04:55.784696,"(6.0, 9.0, 8.813333333333333)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.748125)","(26.0, 55.0, 52.6)","(13.0, 17.0, 16.72)","(31.0, 42.0, 41.166666666666664)","(5.5, 7.8, 7.48)","(12.0, 17.0, 16.166666666666668)"
10-01-2023 14:04:57.056892,"(6.0, 9.0, 8.825000000000001)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.756842105263158)","(26.0, 55.0, 52.6)","(13.0, 17.0, 16.72)","(31.0, 42.0, 41.166666666666664)","(5.5, 7.8, 7.48)","(12.0, 17.0, 16.41176470588235)"
10-01-2023 14:04:58.275406,"(6.0, 9.0, 8.825000000000001)","(31.0, 55.0, 51.875)","(1.55, 1.76, 1.7539130434782608)","(26.0, 55.0, 52.6)","(13.0, 17.0, 16.72)","(31.0, 42.0, 40.75)","(5.5, 7.8, 7.48)","(12.0, 17.0, 16.38888888888889)"
10-01-2023 14:04:59.530703,"(6.0, 9.0, 8.825000000000001)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.7488095238095238)","(26.0, 55.0, 52.6)","(13.0, 17.0, 16.72)","(31.0, 42.0, 40.75)","(5.5, 7.8, 7.6)","(12.0, 17.0, 16.166666666666668)"
10-01-2023 14:05:00.759278,"(6.0, 9.0, 8.825000000000001)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.7488095238095238)","(26.0, 55.0, 52.6)","(13.0, 17.0, 16.72)","(31.0, 42.0, 40.75)","(5.5, 7.8, 7.6)","(12.0, 17.0, 16.166666666666668)"
10-01-2023 14:05:02.089666,"(6.0, 9.0, 8.825000000000001)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.76, 1.7474)","(26.0, 55.0, 52.6)","(13.0, 17.0, 16.642857142857142)","(31.0, 42.0, 40.57142857142857)","(5.5, 7.8, 7.588235294117647)","(12.0, 17.0, 16.545454545454547)"
10-01-2023 14:05:03.352521,"(6.0, 9.0, 8.825000000000001)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.7474)","(26.0, 55.0, 52.6)","(13.0, 17.0, 16.642857142857142)","(31.0, 42.0, 40.57142857142857)","(5.5, 7.8, 7.588235294117647)","(12.0, 17.0, 16.545454545454547)"
10-01-2023 14:05:04.579877,"(6.5, 9.0, 8.84)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.748)","(26.0, 55.0, 52.142857142857146)","(13.0, 17.0, 16.612903225806452)","(26.0, 42.0, 40.333333333333336)","(5.5, 7.8, 7.588235294117647)","(13.0, 17.0, 16.789473684210527)"
10-01-2023 14:05:05.665201,"(6.5, 9.0, 8.84)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.748)","(26.0, 55.0, 52.5)","(13.0, 17.0, 16.655172413793103)","(26.0, 42.0, 40.333333333333336)","(5.5, 7.8, 7.608695652173913)","(13.0, 17.0, 16.8)"
10-01-2023 14:05:06.856572,"(6.5, 9.0, 8.84)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.76, 1.747719298245614)","(26.0, 55.0, 52.142857142857146)","(13.0, 17.0, 16.612903225806452)","(26.0, 42.0, 40.333333333333336)","(5.5, 7.8, 7.604444444444445)","(13.0, 17.0, 16.75)"
10-01-2023 14:05:08.109696,"(6.5, 9.0, 8.84)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.748846153846154)","(26.0, 55.0, 49.55555555555556)","(13.0, 17.0, 16.612903225806452)","(26.0, 42.0, 40.69565217391305)","(5.5, 7.8, 7.604444444444445)","(13.0, 17.0, 16.75)"
10-01-2023 14:05:09.370447,"(6.5, 9.0, 8.84)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.75, 1.7502222222222221)","(26.0, 50.0, 49.2)","(13.0, 17.0, 16.612903225806452)","(26.0, 42.0, 40.69565217391305)","(5.5, 7.8, 7.604444444444445)","(13.0, 17.0, 16.75)"
10-01-2023 14:05:10.532299,"(6.5, 9.0, 8.84)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.76, 1.7495238095238095)","(26.0, 50.0, 49.714285714285715)","(13.0, 17.0, 16.655172413793103)","(26.0, 42.0, 40.69565217391305)","(5.5, 7.8, 7.604444444444445)","(13.0, 17.0, 16.75)"
10-01-2023 14:05:11.765474,"(6.5, 9.0, 8.889655172413793)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.76, 1.7540816326530613)","(26.0, 50.0, 50.03448275862069)","(13.0, 17.0, 16.612903225806452)","(26.0, 42.0, 39.8)","(5.5, 7.8, 7.604444444444445)","(13.0, 17.0, 16.75)"
10-01-2023 14:05:13.012891,"(6.5, 9.0, 8.822222222222223)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.76, 1.7540816326530613)","(26.0, 55.0, 48.77777777777778)","(13.0, 17.0, 16.612903225806452)","(26.0, 40.0, 39.8)","(5.5, 7.8, 7.6)","(13.0, 17.0, 16.75)"
10-01-2023 14:05:14.296320,"(6.5, 9.0, 8.822222222222223)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.76, 1.7654838709677418)","(26.0, 55.0, 49.07692307692308)","(13.0, 17.0, 17.25)","(26.0, 40.0, 41.18181818181818)","(5.5, 7.8, 7.075)","(13.0, 17.0, 16.833333333333332)"
10-01-2023 14:05:15.471907,"(6.5, 9.0, 8.988888888888889)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.77, 1.762972972972973)","(26.0, 55.0, 50.72222222222222)","(13.0, 17.5, 17.4)","(26.0, 42.0, 40.95652173913044)","(5.5, 7.2, 7.076923076923077)","(13.0, 17.5, 16.833333333333332)"
10-01-2023 14:05:16.747488,"(6.5, 9.0, 8.988888888888889)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.77, 1.7635)","(26.0, 55.0, 48.8235294117647)","(13.0, 18.0, 17.227272727272727)","(26.0, 42.0, 40.95652173913044)","(5.5, 7.2, 7.1454545454545455)","(13.0, 17.5, 16.8)"
10-01-2023 14:05:18.012157,"(6.5, 9.0, 8.991304347826087)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.77, 1.7659615384615386)","(26.0, 55.0, 48.8235294117647)","(13.0, 18.0, 17.227272727272727)","(26.0, 42.0, 40.95652173913044)","(5.5, 7.2, 7.027777777777778)","(13.0, 17.5, 16.727272727272727)"
10-01-2023 14:05:19.299885,"(6.5, 9.0, 8.991666666666667)","(31.0, 55.0, 52.2972972972973)","(1.55, 1.77, 1.7756521739130435)","(26.0, 55.0, 51.5)","(13.0, 18.0, 17.263157894736842)","(26.0, 42.0, 40.95652173913044)","(5.5, 7.2, 6.989473684210527)","(13.0, 17.5, 16.727272727272727)"
10-01-2023 14:05:20.529970,"(6.5, 9.0, 8.989473684210527)","(31.0, 55.0, 54.72222222222222)","(1.55, 1.78, 1.7756521739130435)","(26.0, 55.0, 50.96153846153846)","(13.0, 18.0, 17.322580645161292)","(26.0, 42.0, 40.95652173913044)","(5.5, 7.2, 6.967567567567568)","(13.0, 17.5, 16.727272727272727)"
10-01-2023 14:05:21.768915,"(6.5, 9.0, 8.991666666666667)","(31.0, 55.0, 54.72222222222222)","(1.55, 1.78, 1.7766666666666666)","(26.0, 55.0, 50.96153846153846)","(13.0, 18.0, 17.178571428571427)","(26.0, 42.0, 40.95652173913044)","(5.5, 7.2, 6.958974358974359)","(13.0, 17.5, 16.692307692307693)"
10-01-2023 14:05:23.058311,"(6.5, 9.0, 8.989473684210527)","(31.0, 55.0, 54.72222222222222)","(1.55, 1.78, 1.7766)","(26.0, 55.0, 51.5)","(13.0, 18.0, 17.2)","(26.0, 42.0, 40.95652173913044)","(5.5, 7.0, 6.91764705882353)","(13.0, 17.5, 16.8)"
10-01-2023 14:05:24.415706,"(6.5, 9.0, 8.989473684210527)","(31.0, 55.0, 54.78260869565217)","(1.55, 1.78, 1.7776470588235294)","(26.0, 55.0, 51.5)","(13.0, 18.0, 17.178571428571427)","(26.0, 42.0, 40.95652173913044)","(5.5, 7.0, 6.909090909090909)","(13.0, 17.5, 16.822580645161292)"
10-01-2023 14:05:25.775484,"(6.5, 9.0, 8.991666666666667)","(31.0, 55.0, 54.78260869565217)","(1.55, 1.78, 1.7786666666666666)","(26.0, 55.0, 50.96153846153846)","(13.0, 18.0, 17.303030303030305)","(26.0, 42.0, 41.111111111111114)","(5.5, 7.0, 6.876190476190476)","(13.0, 17.5, 16.822580645161292)"
10-01-2023 14:05:27.072869,"(6.5, 9.0, 8.991666666666667)","(31.0, 55.0, 54.78260869565217)","(1.55, 1.78, 1.779795918367347)","(26.0, 55.0, 50.96153846153846)","(13.0, 18.0, 17.303030303030305)","(26.0, 42.0, 41.111111111111114)","(5.5, 7.0, 6.886486486486486)","(13.0, 17.5, 16.822580645161292)"
10-01-2023 14:05:28.330829,"(6.5, 9.0, 8.991666666666667)","(31.0, 55.0, 54.78260869565217)","(1.55, 1.78, 1.7787755102040816)","(26.0, 55.0, 45.625)","(13.0, 18.0, 17.2)","(26.0, 42.0, 41.111111111111114)","(5.5, 7.0, 6.904347826086957)","(13.0, 17.5, 16.8)"
10-01-2023 14:05:29.572948,"(6.5, 9.0, 8.992307692307692)","(31.0, 55.0, 54.78260869565217)","(1.55, 1.78, 1.7853571428571429)","(26.0, 46.0, 44.92307692307692)","(13.0, 18.0, 17.178571428571427)","(26.0, 42.0, 41.111111111111114)","(5.5, 7.0, 6.904347826086957)","(13.0, 17.5, 16.8)"
10-01-2023 14:05:30.992896,"(6.5, 9.0, 9.072727272727272)","(31.0, 55.0, 54.888888888888886)","(1.55, 1.79, 1.7845454545454547)","(26.0, 46.0, 44.666666666666664)","(13.0, 18.0, 17.52777777777778)","(26.0, 42.0, 41.111111111111114)","(5.5, 7.0, 6.806451612903226)","(13.0, 17.5, 16.692307692307693)"
10-01-2023 14:05:32.638109,"(6.5, 9.2, 9.047619047619047)","(31.0, 60.0, 54.888888888888886)","(1.55, 1.79, 1.7760377358490567)","(26.0, 46.0, 45.2)","(13.0, 18.0, 17.45)","(26.0, 42.0, 41.07692307692308)","(5.5, 7.0, 6.775280898876404)","(13.0, 17.5, 17.13157894736842)"
10-01-2023 14:05:34.199387,"(6.5, 9.2, 9.09090909090909)","(31.0, 60.0, 54.4)","(1.55, 1.78, 1.7760377358490567)","(26.0, 46.0, 44.57142857142857)","(13.0, 17.5, 17.45)","(26.0, 42.0, 40.15384615384615)","(5.5, 7.0, 6.765853658536585)","(13.0, 17.5, 17.13157894736842)"
10-01-2023 14:05:35.611048,"(6.5, 9.2, 9.109677419354838)","(31.0, 60.0, 54.4)","(1.55, 1.78, 1.7816883116883118)","(26.0, 46.0, 44.5)","(13.0, 17.5, 17.263157894736842)","(26.0, 42.0, 40.4)","(5.5, 7.0, 6.784269662921348)","(13.0, 17.5, 17.166666666666668)"
10-01-2023 14:05:36.961592,"(6.5, 9.2, 9.124324324324323)","(31.0, 60.0, 53.77777777777778)","(1.55, 1.79, 1.7924242424242425)","(26.0, 46.0, 45.333333333333336)","(13.0, 17.5, 16.25)","(26.0, 42.0, 40.4)","(5.5, 7.0, 6.768181818181818)","(13.0, 17.5, 17.227272727272727)"
10-01-2023 14:05:38.302422,"(6.5, 9.2, 8.96)","(31.0, 60.0, 53.77777777777778)","(1.55, 1.8, 1.794)","(26.0, 46.0, 45.5)","(13.0, 16.5, 16.214285714285715)","(26.0, 42.0, 40.4)","(5.5, 7.0, 6.768181818181818)","(13.0, 17.5, 17.227272727272727)"
10-01-2023 14:05:39.721242,"(6.5, 9.0, 8.965714285714286)","(31.0, 60.0, 53.77777777777778)","(1.55, 1.8, 1.79375)","(26.0, 46.0, 44.25)","(13.0, 16.5, 16.2)","(26.0, 42.0, 40.666666666666664)","(5.5, 7.0, 6.768181818181818)","(13.0, 17.5, 17.227272727272727)"
10-01-2023 14:05:41.153867,"(6.5, 9.0, 8.965714285714286)","(31.0, 60.0, 54.72222222222222)","(1.55, 1.8, 1.7955555555555556)","(26.0, 46.0, 45.0)","(13.0, 16.5, 16.3)","(26.0, 42.0, 40.4)","(5.5, 7.0, 6.768181818181818)","(13.0, 17.5, 17.227272727272727)"
10-01-2023 14:05:42.564494,"(6.5, 9.0, 8.99)","(31.0, 55.0, 53.714285714285715)","(1.55, 1.8, 1.7874285714285714)","(26.0, 46.0, 45.111111111111114)","(13.0, 16.5, 16.27777777777778)","(26.0, 42.0, 41.0)","(5.5, 7.0, 6.852380952380952)","(13.0, 17.5, 17.189655172413794)"
10-01-2023 14:05:44.045899,"(6.5, 9.0, 8.96)","(31.0, 60.0, 53.1578947368421)","(1.55, 1.79, 1.7844827586206897)","(26.0, 46.0, 44.0)","(13.0, 16.5, 16.333333333333332)","(26.0, 46.0, 41.27272727272727)","(5.5, 7.0, 6.950649350649351)","(13.0, 17.5, 17.178571428571427)"
10-01-2023 14:05:45.451690,"(6.5, 9.0, 8.96)","(31.0, 60.0, 53.1578947368421)","(1.55, 1.79, 1.7764705882352942)","(26.0, 46.0, 43.77777777777778)","(13.0, 16.5, 16.666666666666668)","(26.0, 46.0, 39.88235294117647)","(5.5, 7.2, 6.9526315789473685)","(13.0, 17.5, 17.20967741935484)"
10-01-2023 14:05:46.894598,"(6.5, 9.0, 8.915384615384616)","(31.0, 60.0, 53.529411764705884)","(1.55, 1.78, 1.7675)","(26.0, 46.0, 44.5)","(13.0, 17.0, 16.6875)","(26.0, 46.0, 39.88235294117647)","(5.5, 7.2, 7.035087719298246)","(13.0, 17.5, 17.20967741935484)"
10-01-2023 14:05:48.334559,"(6.5, 9.0, 8.966666666666667)","(31.0, 60.0, 53.1578947368421)","(1.55, 1.78, 1.7644615384615385)","(26.0, 46.0, 44.44444444444444)","(13.0, 17.0, 16.6875)","(26.0, 46.0, 39.88235294117647)","(5.5, 7.2, 7.1465517241379315)","(13.0, 17.5, 17.20967741935484)"
10-01-2023 14:05:49.840608,"(6.5, 9.0, 8.976923076923077)","(31.0, 60.0, 53.1578947368421)","(1.55, 1.77, 1.763972602739726)","(26.0, 46.0, 44.44444444444444)","(13.0, 17.0, 16.6875)","(26.0, 46.0, 39.88235294117647)","(5.5, 7.2, 7.1465517241379315)","(13.0, 17.5, 17.20967741935484)"
10-01-2023 14:05:51.133924,"(6.5, 9.0, 8.976923076923077)","(31.0, 60.0, 53.1578947368421)","(1.55, 1.77, 1.7653571428571428)","(26.0, 46.0, 45.333333333333336)","(13.0, 17.0, 16.6875)","(26.0, 46.0, 41.47826086956522)","(5.5, 7.2, 7.1465517241379315)","(13.0, 17.5, 17.20967741935484)"
10-01-2023 14:05:52.470516,"(6.5, 9.0, 8.794871794871794)","(31.0, 60.0, 53.1578947368421)","(1.55, 1.77, 1.768974358974359)","(26.0, 46.0, 44.44444444444444)","(13.0, 17.0, 16.6875)","(26.0, 46.0, 41.666666666666664)","(5.5, 7.2, 7.1465517241379315)","(13.0, 17.5, 17.178571428571427)"
10-01-2023 14:05:53.810623,"(6.5, 9.0, 8.794871794871794)","(31.0, 60.0, 54.583333333333336)","(1.55, 1.78, 1.7679545454545456)","(26.0, 46.0, 44.666666666666664)","(13.0, 17.0, 16.729166666666668)","(26.0, 46.0, 41.84615384615385)","(5.5, 7.2, 7.1328125)","(13.0, 17.5, 17.321428571428573)"
10-01-2023 14:05:55.252615,"(6.5, 9.0, 8.794871794871794)","(31.0, 60.0, 53.05555555555556)","(1.55, 1.78, 1.7691836734693878)","(26.0, 46.0, 45.42857142857143)","(13.0, 17.0, 16.63157894736842)","(26.0, 46.0, 39.142857142857146)","(5.5, 7.2, 7.232)","(13.0, 17.5, 17.321428571428573)"
10-01-2023 14:05:56.636027,"(6.5, 9.0, 8.794871794871794)","(31.0, 55.0, 52.61904761904762)","(1.55, 1.78, 1.7763333333333333)","(26.0, 46.0, 44.22222222222222)","(13.0, 17.0, 16.325)","(26.0, 40.0, 41.6)","(5.5, 7.4, 7.321052631578947)","(13.0, 17.5, 17.083333333333332)"
10-01-2023 14:05:57.965529,"(6.5, 9.0, 8.794871794871794)","(31.0, 55.0, 53.05555555555556)","(1.55, 1.78, 1.771111111111111)","(26.0, 46.0, 43.89473684210526)","(13.0, 16.5, 16.325)","(26.0, 42.0, 40.0)","(5.5, 7.4, 7.331428571428572)","(13.0, 17.5, 18.23913043478261)"
10-01-2023 14:05:59.245138,"(6.5, 9.0, 8.730434782608697)","(31.0, 55.0, 53.05555555555556)","(1.55, 1.78, 1.7725333333333333)","(26.0, 46.0, 44.15384615384615)","(13.0, 16.5, 16.433333333333334)","(26.0, 44.0, 39.45454545454545)","(5.5, 7.4, 7.245333333333334)","(13.0, 18.5, 18.166666666666668)"
10-01-2023 14:06:00.565500,"(6.5, 8.8, 8.715384615384616)","(31.0, 55.0, 53.05555555555556)","(1.55, 1.78, 1.7760919540229885)","(26.0, 46.0, 44.18181818181818)","(13.0, 16.5, 16.38888888888889)","(26.0, 40.0, 39.142857142857146)","(5.5, 7.4, 7.222222222222222)","(13.0, 18.5, 18.166666666666668)"
10-01-2023 14:06:01.892435,"(6.5, 8.6, 8.496296296296297)","(31.0, 55.0, 52.61904761904762)","(1.55, 1.78, 1.7777333333333334)","(26.0, 46.0, 43.666666666666664)","(13.0, 16.5, 16.071428571428573)","(31.0, 40.0, 39.0)","(5.5, 7.4, 7.225352112676057)","(13.0, 18.5, 17.833333333333332)"
10-01-2023 14:06:03.224809,"(6.5, 8.6, 8.28125)","(31.0, 55.0, 52.61904761904762)","(1.55, 1.79, 1.7795121951219512)","(26.0, 46.0, 43.666666666666664)","(13.0, 16.5, 16.071428571428573)","(31.0, 40.0, 39.142857142857146)","(5.5, 7.4, 7.225352112676057)","(13.0, 18.5, 17.807692307692307)"
10-01-2023 14:06:04.565907,"(6.5, 8.4, 8.258064516129032)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.79, 1.7966666666666666)","(26.0, 46.0, 43.8)","(13.0, 16.5, 16.033333333333335)","(31.0, 40.0, 39.333333333333336)","(5.5, 7.4, 7.2272727272727275)","(13.0, 18.5, 17.772727272727273)"
10-01-2023 14:06:05.890272,"(6.5, 8.4, 7.764705882352941)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.8, 1.7958333333333334)","(26.0, 48.0, 45.42857142857143)","(13.0, 16.5, 16.016666666666666)","(31.0, 40.0, 38.35294117647059)","(5.5, 7.4, 7.2375)","(13.0, 18.5, 18.264705882352942)"
10-01-2023 14:06:07.236245,"(6.5, 8.2, 7.9185185185185185)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.8, 1.7965)","(26.0, 46.0, 45.333333333333336)","(13.0, 16.5, 16.046875)","(31.0, 40.0, 38.4)","(5.5, 7.4, 7.237974683544304)","(13.0, 18.5, 18.264705882352942)"
10-01-2023 14:06:08.552443,"(6.5, 8.2, 7.9185185185185185)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8001818181818183)","(26.0, 46.0, 43.81818181818182)","(13.0, 16.5, 16.046875)","(31.0, 40.0, 38.35294117647059)","(5.5, 7.4, 7.237974683544304)","(13.0, 18.5, 18.184210526315788)"
10-01-2023 14:06:09.874025,"(6.5, 8.2, 7.9185185185185185)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8064935064935066)","(26.0, 46.0, 43.81818181818182)","(13.0, 16.5, 16.046875)","(31.0, 40.0, 38.35294117647059)","(5.5, 7.4, 7.237974683544304)","(13.0, 18.5, 18.184210526315788)"
10-01-2023 14:06:11.187790,"(6.5, 8.2, 7.9185185185185185)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8091176470588235)","(26.0, 46.0, 43.333333333333336)","(13.0, 16.5, 16.041666666666668)","(31.0, 40.0, 38.05714285714286)","(5.5, 7.4, 7.237974683544304)","(13.0, 18.5, 18.184210526315788)"
10-01-2023 14:06:12.507126,"(6.5, 8.2, 7.904918032786885)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8089655172413794)","(26.0, 46.0, 43.333333333333336)","(13.0, 16.5, 16.041666666666668)","(31.0, 40.0, 37.7)","(5.5, 7.4, 7.237974683544304)","(13.0, 18.5, 18.184210526315788)"
10-01-2023 14:06:13.813685,"(6.5, 8.2, 7.889655172413793)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8095714285714286)","(26.0, 46.0, 44.0)","(13.0, 16.5, 16.041666666666668)","(31.0, 40.0, 37.7)","(5.5, 7.4, 7.237974683544304)","(13.0, 18.5, 18.184210526315788)"
10-01-2023 14:06:15.184061,"(6.5, 8.0, 7.8)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8139583333333333)","(26.0, 46.0, 43.53846153846154)","(13.0, 16.5, 16.041666666666668)","(31.0, 40.0, 37.7)","(5.5, 7.4, 7.237974683544304)","(13.0, 18.5, 18.184210526315788)"
10-01-2023 14:06:16.557971,"(6.5, 8.0, 7.725)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.82, 1.8076470588235294)","(26.0, 46.0, 44.0)","(13.0, 16.5, 15.978260869565217)","(31.0, 40.0, 42.0)","(5.5, 7.4, 7.743478260869565)","(13.0, 18.5, 17.958333333333332)"
10-01-2023 14:06:18.066498,"(6.5, 7.8, 7.663636363636363)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8078947368421052)","(26.0, 46.0, 45.42857142857143)","(13.0, 16.0, 15.948979591836734)","(31.0, 44.0, 42.10526315789474)","(5.5, 7.8, 7.773684210526316)","(13.0, 18.5, 17.958333333333332)"
10-01-2023 14:06:19.682159,"(6.5, 7.8, 7.533333333333333)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8088235294117647)","(26.0, 46.0, 45.42857142857143)","(13.0, 16.0, 16.554347826086957)","(31.0, 44.0, 42.10526315789474)","(5.5, 7.8, 7.773684210526316)","(13.0, 18.5, 17.958333333333332)"
10-01-2023 14:06:21.005795,"(6.0, 7.8, 7.413793103448276)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.82, 1.8066666666666666)","(26.0, 46.0, 45.333333333333336)","(13.0, 17.0, 16.14)","(31.0, 44.0, 42.2)","(5.5, 7.8, 7.8315789473684205)","(13.0, 18.5, 17.791666666666668)"
10-01-2023 14:06:22.436695,"(6.0, 7.6, 7.413793103448276)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.82, 1.8066666666666666)","(26.0, 46.0, 45.333333333333336)","(13.0, 16.5, 16.14)","(31.0, 44.0, 42.31578947368421)","(5.5, 8.0, 7.849056603773585)","(13.0, 18.5, 17.85)"
10-01-2023 14:06:23.965407,"(6.0, 7.6, 7.375)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8065625)","(26.0, 46.0, 42.72727272727273)","(13.0, 16.5, 16.578125)","(31.0, 44.0, 42.31578947368421)","(5.5, 8.0, 7.832835820895522)","(13.0, 18.5, 17.85)"
10-01-2023 14:06:25.336856,"(6.0, 7.6, 7.3795918367346935)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8065625)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.578125)","(31.0, 44.0, 42.31578947368421)","(5.5, 8.0, 7.832835820895522)","(13.0, 18.5, 17.85)"
10-01-2023 14:06:26.647308,"(6.0, 7.6, 7.3795918367346935)","(31.0, 55.0, 53.23529411764706)","(1.55, 1.81, 1.8065625)","(26.0, 44.0, 43.333333333333336)","(13.0, 17.0, 16.341463414634145)","(31.0, 44.0, 42.31578947368421)","(5.5, 8.0, 7.783606557377049)","(13.0, 18.5, 17.958333333333332)"
10-01-2023 14:06:27.942021,"(6.0, 7.6, 7.283870967741936)","(31.0, 55.0, 53.333333333333336)","(1.55, 1.81, 1.81)","(26.0, 46.0, 43.333333333333336)","(13.0, 17.0, 16.341463414634145)","(31.0, 44.0, 42.31578947368421)","(5.5, 8.0, 7.802985074626865)","(13.0, 18.5, 17.958333333333332)"
10-01-2023 14:06:29.291617,"(6.0, 7.4, 7.2875000000000005)","(31.0, 55.0, 53.333333333333336)","(1.55, 1.82, 1.808421052631579)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.341463414634145)","(31.0, 44.0, 42.31578947368421)","(5.5, 8.0, 7.802985074626865)","(13.0, 18.5, 17.958333333333332)"
10-01-2023 14:06:30.644258,"(6.0, 7.4, 7.277777777777778)","(31.0, 55.0, 53.333333333333336)","(1.55, 1.82, 1.808421052631579)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.341463414634145)","(31.0, 44.0, 42.31578947368421)","(5.5, 8.0, 7.802985074626865)","(13.0, 18.5, 18.0)"
10-01-2023 14:06:32.014930,"(6.0, 7.4, 7.354716981132076)","(31.0, 55.0, 53.333333333333336)","(1.55, 1.82, 1.805925925925926)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.341463414634145)","(31.0, 44.0, 43.1578947368421)","(5.5, 8.0, 7.8)","(13.0, 18.5, 18.0)"
10-01-2023 14:06:33.326564,"(6.0, 7.4, 7.345454545454546)","(31.0, 55.0, 53.333333333333336)","(1.55, 1.82, 1.8069565217391306)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.341463414634145)","(31.0, 44.0, 43.1578947368421)","(5.5, 8.0, 7.8125)","(13.0, 18.5, 18.0)"
10-01-2023 14:06:34.704041,"(6.0, 7.4, 7.353846153846154)","(31.0, 55.0, 53.333333333333336)","(1.55, 1.81, 1.808888888888889)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.341463414634145)","(31.0, 44.0, 43.42857142857143)","(5.5, 8.0, 7.8125)","(13.0, 18.5, 18.0)"
10-01-2023 14:06:36.067591,"(6.0, 7.4, 7.385507246376812)","(31.0, 55.0, 53.333333333333336)","(1.55, 1.81, 1.7965)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.341463414634145)","(31.0, 44.0, 43.42857142857143)","(5.5, 8.0, 7.8125)","(13.0, 18.5, 18.0)"
10-01-2023 14:06:37.416386,"(6.0, 7.6, 7.4)","(31.0, 55.0, 53.333333333333336)","(1.55, 1.8, 1.7953333333333334)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.36842105263158)","(31.0, 44.0, 43.42857142857143)","(5.5, 8.0, 7.8125)","(13.0, 18.5, 18.333333333333332)"
10-01-2023 14:06:38.774060,"(6.0, 7.4, 7.274074074074075)","(31.0, 55.0, 53.125)","(1.55, 1.8, 1.7876666666666667)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.36842105263158)","(31.0, 44.0, 43.42857142857143)","(5.5, 8.0, 7.8125)","(13.0, 19.0, 18.571428571428573)"
10-01-2023 14:06:40.154962,"(6.0, 7.4, 7.27012987012987)","(31.0, 55.0, 53.125)","(1.55, 1.79, 1.7879411764705884)","(26.0, 46.0, 42.72727272727273)","(13.0, 17.0, 16.36842105263158)","(31.0, 44.0, 43.42857142857143)","(5.5, 8.0, 7.8125)","(13.0, 19.0, 18.571428571428573)"
10-01-2023 14:06:41.528082,"(6.0, 7.4, 7.27012987012987)","(31.0, 55.0, 53.125)","(1.55, 1.79, 1.7782926829268293)","(26.0, 46.0, 43.0)","(13.0, 17.0, 16.70689655172414)","(31.0, 44.0, 43.42857142857143)","(5.5, 8.0, 7.878260869565217)","(13.0, 19.0, 18.571428571428573)"
