,Not Even Owl,Big Time Taniwha,Big Time Raider,Oscars Reality,Big Time Roman,Allegro Smudge
04-01-2023 11:01:36.016401,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:36.961560,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:38.002092,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:38.936086,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:39.852857,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:40.790628,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:41.672594,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:42.654536,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:43.632819,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:44.471231,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:45.322288,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:46.162578,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:47.094214,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:48.060389,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:48.946063,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:49.904857,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:50.874379,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:51.855289,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:52.788539,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:53.747140,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:54.605456,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:55.514595,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:56.392853,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:57.330026,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:58.310515,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:01:59.227356,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:00.120158,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:01.043494,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:01.957871,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:02.813805,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:03.678987,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:04.571475,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:05.494291,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:06.370465,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:07.229384,"(3.6, 5.5, 4.475)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:08.091308,"(3.6, 5.5, 4.475)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:08.946196,"(3.6, 5.9, 3.8488372093023258)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:09.782077,"(3.6, 5.9, 3.8488372093023258)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:10.649902,"(3.6, 5.9, 3.8488372093023258)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:11.494286,"(3.6, 5.9, 3.8488372093023258)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:12.401572,"(3.6, 5.9, 3.8488372093023258)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:13.317495,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:14.263387,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:15.194924,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:16.181697,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:17.139745,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:18.086731,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:19.053483,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:19.964279,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:20.913064,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:21.864750,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:22.788923,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:23.668247,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:24.559819,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:25.416188,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:26.306598,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:27.156913,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:27.993915,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:28.882338,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:29.720268,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:30.636933,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:31.522321,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:32.374882,"(3.6, 6.2, 4.930769230769231)","(10.0, 20.0, 17.8)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:33.270400,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:34.123220,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:34.993920,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:35.833959,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:36.664427,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:37.538717,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:38.357360,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:39.192010,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 17.4)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:40.103160,"(3.6, 6.2, 4.930769230769231)","(10.0, 19.5, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:40.986457,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:41.846554,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:42.720535,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:43.616472,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:44.699522,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:45.635971,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:46.529046,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:47.444775,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:48.356012,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:49.224722,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:50.146380,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:51.068069,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:51.977626,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:52.976974,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:53.937958,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:54.870175,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:55.749881,"(3.6, 6.2, 4.930769230769231)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.65625)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:56.636929,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:57.523031,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:58.360705,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:02:59.288360,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:00.167637,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:01.114591,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:02.027789,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:02.912970,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:03.814477,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:04.709529,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.5)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:05.582760,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:06.492105,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:07.389656,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:08.249770,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:09.073198,"(3.6, 6.8, 5.253846153846154)","(10.0, 21.0, 18.6)","(3.7, 10.5, 7.96875)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:09.927714,"(3.6, 6.6, 4.5)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.222222222222222)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:10.824788,"(3.6, 6.6, 4.5)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.222222222222222)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:11.796289,"(3.6, 6.6, 4.5)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.222222222222222)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:12.736337,"(3.6, 6.6, 4.5)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.222222222222222)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:13.664123,"(3.6, 6.6, 4.5)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.222222222222222)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
04-01-2023 11:03:14.579736,"(3.6, 6.6, 4.5)","(10.0, 21.0, 18.6)","(3.7, 10.0, 7.222222222222222)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.3, 4.3133333333333335)"
