,Butter Up Again,Aces Are Trumps,Aston Dijon,Immense,Deadly Redeemer,Winkler,Elegant Bix,Lagoon Dark Eyes
10-01-2023 12:27:55.271505,"(21.0, 70.0, 41.66666666666667)","(5.0, 9.4, 7.2)","(5.0, 9.6, 8.266666666666666)","(9.0, 22.0, 15.4)","(3.8, 5.9, 4.1)","(17.0, 46.0, 22.25)","(3.7, 6.2, 5.9526315789473685)","(5.5, 10.0, 6.8)"
10-01-2023 12:27:56.806570,"(21.0, 70.0, 41.66666666666667)","(5.0, 9.4, 7.2)","(5.0, 9.6, 8.266666666666666)","(9.0, 22.0, 15.4)","(3.8, 5.9, 4.1)","(17.0, 46.0, 22.25)","(3.7, 6.2, 5.9526315789473685)","(5.5, 10.0, 6.8)"
10-01-2023 12:27:58.282909,"(21.0, 70.0, 41.66666666666667)","(5.0, 9.4, 7.2)","(5.0, 9.6, 8.266666666666666)","(9.0, 22.0, 15.4)","(3.8, 5.9, 4.1)","(17.0, 46.0, 22.25)","(3.7, 6.2, 5.9526315789473685)","(5.5, 10.0, 6.8)"
10-01-2023 12:27:59.719552,"(21.0, 70.0, 41.66666666666667)","(5.0, 9.4, 7.2)","(5.0, 9.6, 8.266666666666666)","(9.0, 22.0, 15.4)","(3.8, 5.9, 4.1)","(17.0, 46.0, 22.25)","(3.7, 6.2, 5.9526315789473685)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:01.301694,"(21.0, 70.0, 41.66666666666667)","(5.0, 9.4, 7.2)","(5.0, 9.6, 8.266666666666666)","(9.0, 22.0, 15.4)","(3.8, 5.9, 4.1)","(17.0, 46.0, 22.666666666666668)","(3.7, 6.2, 5.9526315789473685)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:02.697828,"(21.0, 70.0, 48.75)","(5.0, 9.4, 6.230769230769231)","(5.0, 9.6, 8.266666666666666)","(9.0, 22.0, 15.4)","(3.8, 5.9, 4.1)","(17.0, 46.0, 22.666666666666668)","(3.7, 6.2, 5.785)","(5.5, 10.0, 8.906666666666666)"
10-01-2023 12:28:04.085136,"(21.0, 70.0, 48.75)","(5.0, 9.0, 6.066666666666666)","(5.0, 9.6, 8.7)","(9.0, 22.0, 15.4)","(3.8, 5.9, 4.1)","(17.0, 46.0, 22.666666666666668)","(3.7, 6.0, 5.695)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:05.287548,"(21.0, 70.0, 48.75)","(5.0, 9.0, 6.066666666666666)","(5.0, 9.6, 8.7)","(9.0, 22.0, 15.4)","(3.8, 5.9, 4.1)","(17.0, 46.0, 22.666666666666668)","(3.7, 5.9, 5.695)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:06.597501,"(21.0, 70.0, 48.75)","(5.0, 8.6, 6.422222222222222)","(5.0, 9.6, 8.466666666666667)","(9.0, 22.0, 16.0)","(3.8, 5.9, 4.1)","(17.0, 46.0, 23.2)","(3.7, 5.9, 5.695)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:07.912827,"(21.0, 70.0, 50.57692307692308)","(5.0, 8.2, 6.04)","(5.0, 8.6, 8.966666666666667)","(9.0, 21.0, 16.0)","(3.8, 5.9, 4.1)","(17.0, 44.0, 22.0)","(3.7, 5.9, 5.216666666666667)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:09.248161,"(21.0, 70.0, 53.333333333333336)","(5.0, 7.6, 6.066666666666666)","(5.0, 9.2, 9.0)","(9.0, 21.0, 16.0)","(3.8, 5.9, 4.1)","(17.0, 42.0, 22.416666666666668)","(3.7, 5.9, 5.605)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:10.536861,"(21.0, 70.0, 53.333333333333336)","(5.0, 7.4, 6.142857142857142)","(5.0, 9.6, 9.0)","(9.0, 21.0, 16.0)","(3.8, 5.9, 4.1)","(17.0, 42.0, 22.416666666666668)","(3.7, 5.8, 5.515000000000001)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:11.893529,"(21.0, 70.0, 53.333333333333336)","(5.0, 7.0, 6.142857142857142)","(5.0, 9.6, 8.945454545454545)","(9.0, 21.0, 16.0)","(3.8, 5.9, 4.1)","(17.0, 42.0, 23.875)","(3.7, 5.7, 5.515000000000001)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:13.214375,"(21.0, 70.0, 47.72727272727273)","(5.0, 7.0, 5.5600000000000005)","(5.0, 9.2, 8.945454545454545)","(9.0, 21.0, 16.0)","(3.8, 5.9, 4.1)","(17.0, 40.0, 28.25)","(3.7, 5.7, 5.515000000000001)","(5.5, 10.0, 6.8)"
10-01-2023 12:28:14.479229,"(21.0, 70.0, 50.0)","(5.0, 6.4, 5.5600000000000005)","(5.0, 9.2, 8.945454545454545)","(9.0, 21.0, 17.545454545454547)","(3.8, 5.9, 5.0)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.372727272727273)","(5.5, 10.0, 8.933333333333334)"
10-01-2023 12:28:15.799518,"(21.0, 70.0, 48.63636363636363)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 21.0, 13.8)","(3.8, 5.9, 5.25)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.296153846153846)","(5.5, 10.0, 8.914285714285715)"
10-01-2023 12:28:17.123360,"(21.0, 70.0, 50.833333333333336)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 21.0, 14.0)","(3.8, 5.9, 5.25)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.575)","(5.5, 10.0, 8.914285714285715)"
10-01-2023 12:28:18.425072,"(21.0, 95.0, 67.0)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 26.0, 14.0)","(3.8, 5.9, 5.25)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.583333333333334)","(5.5, 10.0, 8.914285714285715)"
10-01-2023 12:28:19.705854,"(21.0, 95.0, 69.54545454545455)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 26.0, 14.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.583333333333334)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:20.987191,"(21.0, 95.0, 34.625)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 26.0, 17.6)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:22.295053,"(21.0, 95.0, 34.625)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 26.0, 20.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:23.533549,"(21.0, 95.0, 34.625)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 24.0, 20.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:24.897891,"(21.0, 95.0, 34.625)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 24.0, 20.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:26.213016,"(21.0, 95.0, 34.625)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 24.0, 20.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:27.484337,"(21.0, 95.0, 34.625)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 24.0, 20.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:29.006640,"(21.0, 95.0, 34.625)","(5.0, 6.0, 5.633333333333334)","(5.0, 9.2, 8.945454545454545)","(9.0, 24.0, 20.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:30.448466,"(21.0, 95.0, 34.625)","(5.0, 6.0, 5.633333333333334)","(5.0, 9.2, 8.945454545454545)","(9.0, 24.0, 20.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:31.787654,"(21.0, 95.0, 37.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 24.0, 20.0)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:33.038692,"(21.0, 95.0, 37.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 24.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:34.230263,"(21.0, 95.0, 37.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:35.455417,"(21.0, 95.0, 37.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:36.727440,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:38.007553,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:39.302334,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:40.659957,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:41.892079,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:43.156351,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:44.440594,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:45.805385,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.175)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:47.093999,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.333333333333333)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:48.363403,"(21.0, 95.0, 60.5)","(5.0, 6.2, 5.5)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:49.545139,"(21.0, 95.0, 60.5)","(5.0, 6.0, 5.5)","(5.0, 9.2, 8.945454545454545)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:50.687506,"(21.0, 95.0, 60.5)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.8, 9.600000000000001)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:51.982343,"(21.0, 95.0, 60.5)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.8, 8.9)","(9.0, 22.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:53.225605,"(21.0, 95.0, 60.5)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.8, 9.266666666666667)","(9.0, 22.0, 17.333333333333332)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:54.507653,"(21.0, 95.0, 43.25)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.8, 9.266666666666667)","(9.0, 20.0, 17.333333333333332)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:55.877799,"(21.0, 95.0, 43.25)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.8, 8.8)","(9.0, 20.0, 17.333333333333332)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:57.138347,"(21.0, 95.0, 43.25)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.8)","(9.0, 20.0, 17.333333333333332)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:58.436878,"(21.0, 95.0, 43.25)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.8)","(9.0, 20.0, 17.333333333333332)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:28:59.682635,"(21.0, 95.0, 43.25)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.8)","(9.0, 20.0, 17.333333333333332)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:29:00.976484,"(21.0, 95.0, 43.25)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.8)","(9.0, 20.0, 17.333333333333332)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:29:02.389054,"(21.0, 95.0, 43.25)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.8)","(9.0, 20.0, 17.333333333333332)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.2)","(5.5, 10.0, 7.12)"
10-01-2023 12:29:03.699453,"(21.0, 95.0, 43.25)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.8)","(9.0, 20.0, 18.666666666666668)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.7, 5.026086956521739)","(5.5, 10.0, 6.4837209302325585)"
10-01-2023 12:29:05.129857,"(21.0, 90.0, 58.5)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.84)","(9.0, 22.0, 18.2)","(3.8, 5.9, 4.271428571428571)","(17.0, 38.0, 28.25)","(3.7, 5.6, 4.6375)","(5.5, 10.0, 7.25)"
10-01-2023 12:29:06.676410,"(21.0, 85.0, 62.44444444444444)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.84)","(9.0, 22.0, 20.53846153846154)","(3.8, 5.9, 5.0)","(17.0, 38.0, 28.25)","(3.7, 5.6, 4.901923076923077)","(5.5, 9.8, 6.485)"
10-01-2023 12:29:08.007145,"(21.0, 85.0, 64.41935483870967)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 20.0)","(3.8, 5.9, 5.264705882352941)","(17.0, 38.0, 28.25)","(3.7, 5.5, 5.176923076923077)","(5.5, 9.8, 7.2)"
10-01-2023 12:29:09.711383,"(21.0, 85.0, 64.41935483870967)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 21.28)","(3.8, 5.9, 5.703636363636364)","(17.0, 38.0, 28.25)","(3.7, 5.4, 4.933333333333334)","(5.5, 9.6, 8.727272727272727)"
10-01-2023 12:29:11.024670,"(21.0, 80.0, 73.08695652173913)","(5.0, 6.2, 5.3428571428571425)","(5.0, 9.0, 8.84)","(9.0, 22.0, 19.57142857142857)","(3.8, 5.9, 5.6923076923076925)","(17.0, 38.0, 28.25)","(3.7, 5.4, 4.409523809523809)","(5.5, 9.6, 8.914285714285715)"
10-01-2023 12:29:12.281489,"(21.0, 75.0, 37.4)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 19.875)","(3.8, 5.9, 5.115384615384616)","(17.0, 38.0, 28.25)","(3.7, 5.4, 4.1812499999999995)","(5.5, 9.6, 8.727272727272727)"
10-01-2023 12:29:13.560595,"(21.0, 75.0, 37.4)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.027272727272727)","(17.0, 38.0, 25.333333333333332)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.6, 8.4)"
10-01-2023 12:29:14.827231,"(21.0, 75.0, 55.833333333333336)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.027272727272727)","(17.0, 38.0, 25.333333333333332)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.4, 7.51304347826087)"
10-01-2023 12:29:16.105828,"(21.0, 75.0, 34.09090909090909)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 4.7)","(17.0, 38.0, 28.5)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.6, 7.51304347826087)"
10-01-2023 12:29:17.441256,"(21.0, 75.0, 41.92307692307692)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 4.7)","(17.0, 38.0, 31.666666666666664)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.6, 7.51304347826087)"
10-01-2023 12:29:18.788635,"(21.0, 75.0, 37.72727272727273)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 4.7)","(17.0, 38.0, 36.099999999999994)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.6, 9.066666666666666)"
10-01-2023 12:29:20.106327,"(21.0, 70.0, 43.285714285714285)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 4.7)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.4, 9.066666666666666)"
10-01-2023 12:29:21.397178,"(21.0, 70.0, 55.040000000000006)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 4.7)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.4, 9.066666666666666)"
10-01-2023 12:29:22.709676,"(21.0, 70.0, 57.53333333333333)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 4.972727272727273)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.4, 9.066666666666666)"
10-01-2023 12:29:23.931517,"(21.0, 70.0, 57.53333333333333)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 4.972727272727273)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.1337662337662335)","(5.5, 9.4, 9.066666666666666)"
10-01-2023 12:29:25.151634,"(21.0, 70.0, 57.53333333333333)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:26.362417,"(21.0, 70.0, 57.53333333333333)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:27.509068,"(21.0, 70.0, 54.457142857142856)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:28.594298,"(21.0, 70.0, 54.457142857142856)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:29.697120,"(21.0, 70.0, 54.457142857142856)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 25.666666666666668)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:30.923683,"(21.0, 70.0, 54.457142857142856)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 34.3)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:32.190713,"(21.0, 70.0, 54.457142857142856)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 26.0)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:33.477634,"(21.0, 70.0, 54.457142857142856)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 26.0)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:34.728043,"(21.0, 70.0, 54.457142857142856)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.84)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 26.0)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:35.945179,"(21.0, 70.0, 54.888888888888886)","(5.0, 6.2, 5.2)","(5.0, 9.0, 8.066666666666666)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 26.0)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:37.133498,"(21.0, 70.0, 54.888888888888886)","(5.0, 6.2, 5.2)","(5.0, 8.2, 8.066666666666666)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 33.5)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:38.418713,"(21.0, 70.0, 54.888888888888886)","(5.0, 6.2, 5.2)","(5.0, 8.2, 8.066666666666666)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 31.2)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:39.681360,"(21.0, 70.0, 54.888888888888886)","(5.0, 6.2, 5.2)","(5.0, 8.2, 8.066666666666666)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 31.2)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:40.841475,"(21.0, 70.0, 54.888888888888886)","(5.0, 6.2, 5.2)","(5.0, 8.2, 8.066666666666666)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 35.875)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:41.921916,"(21.0, 70.0, 54.888888888888886)","(5.0, 6.2, 5.2)","(5.0, 8.2, 8.066666666666666)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 35.875)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:42.982812,"(21.0, 70.0, 54.888888888888886)","(5.0, 6.2, 5.2)","(5.0, 9.8, 8.9)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 35.875)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
10-01-2023 12:29:44.134263,"(21.0, 70.0, 54.888888888888886)","(5.0, 6.2, 5.2)","(5.0, 9.8, 8.9)","(9.0, 22.0, 16.666666666666668)","(3.8, 5.9, 5.050000000000001)","(17.0, 38.0, 35.875)","(3.7, 5.4, 4.133333333333333)","(5.5, 9.4, 9.1)"
