,Triumph,Electra Glide,Jagger Bale,Lala Reindeer,Reiko Bolt,Nicki Whoop,Kanji Giant,Super Marli
14-12-2022 19:15:56.923054,"(1.1, 1.29, 1.2787843137254902)","(71.0, 300.0, 286.6666666666667)","(101.0, 460.0, 274.2857142857143)","(11.0, 16.5, 16.0625)","(101.0, 300.0, 265.0)","(21.0, 60.0, 56.08695652173913)","(6.5, 8.8, 8.613333333333333)","(41.0, 85.0, 77.85714285714286)"
14-12-2022 19:15:58.109345,"(1.1, 1.29, 1.2787843137254902)","(71.0, 300.0, 271.42857142857144)","(101.0, 460.0, 274.2857142857143)","(11.0, 16.5, 16.0625)","(101.0, 300.0, 265.0)","(21.0, 60.0, 55.18518518518518)","(6.5, 8.8, 8.613333333333333)","(41.0, 85.0, 77.5)"
14-12-2022 19:15:59.209901,"(1.1, 1.29, 1.277887323943662)","(71.0, 300.0, 286.6666666666667)","(101.0, 460.0, 304.0)","(11.0, 16.5, 16.0625)","(101.0, 300.0, 265.0)","(21.0, 60.0, 54.583333333333336)","(6.5, 8.8, 8.613333333333333)","(41.0, 85.0, 77.5)"
14-12-2022 19:16:00.261067,"(1.1, 1.29, 1.2822818791946309)","(71.0, 250.0, 205.0)","(101.0, 460.0, 304.0)","(11.0, 16.5, 15.722222222222221)","(101.0, 300.0, 286.6666666666667)","(21.0, 60.0, 54.583333333333336)","(6.5, 8.6, 8.488888888888889)","(41.0, 85.0, 77.5)"
14-12-2022 19:16:01.299521,"(1.1, 1.29, 1.2837755102040818)","(71.0, 240.0, 234.16666666666666)","(101.0, 460.0, 260.0)","(11.0, 16.5, 15.884615384615385)","(101.0, 300.0, 294.2857142857143)","(21.0, 60.0, 55.16129032258065)","(6.5, 8.6, 8.672727272727274)","(41.0, 80.0, 76.81818181818181)"
14-12-2022 19:16:02.303861,"(1.1, 1.29, 1.2855223880597015)","(71.0, 240.0, 230.0)","(101.0, 460.0, 340.0)","(11.0, 16.0, 15.555555555555555)","(101.0, 300.0, 294.2857142857143)","(21.0, 60.0, 55.16129032258065)","(6.5, 8.8, 8.483870967741936)","(41.0, 85.0, 77.17391304347827)"
14-12-2022 19:16:03.479646,"(1.1, 1.29, 1.2852173913043479)","(71.0, 240.0, 226.0)","(101.0, 460.0, 340.0)","(11.0, 16.0, 15.948275862068966)","(101.0, 300.0, 290.0)","(21.0, 60.0, 54.0)","(6.5, 8.6, 8.483870967741936)","(41.0, 85.0, 76.11111111111111)"
14-12-2022 19:16:04.676469,"(1.09, 1.29, 1.2858490566037737)","(81.0, 240.0, 228.33333333333331)","(101.0, 460.0, 340.0)","(11.0, 16.0, 15.724137931034482)","(101.0, 300.0, 290.0)","(21.0, 60.0, 53.958333333333336)","(6.5, 8.6, 8.60689655172414)","(41.0, 85.0, 75.76923076923077)"
14-12-2022 19:16:05.820031,"(1.09, 1.29, 1.2806666666666666)","(81.0, 240.0, 228.33333333333331)","(101.0, 440.0, 396.0)","(11.0, 16.5, 16.015151515151516)","(101.0, 300.0, 290.0)","(21.0, 60.0, 53.958333333333336)","(6.5, 8.8, 8.672727272727272)","(41.0, 85.0, 80.71428571428571)"
14-12-2022 19:16:06.951881,"(1.09, 1.29, 1.281764705882353)","(81.0, 240.0, 228.33333333333331)","(101.0, 440.0, 320.0)","(11.0, 16.5, 16.016666666666666)","(101.0, 300.0, 290.0)","(21.0, 60.0, 53.958333333333336)","(6.5, 8.8, 8.672727272727272)","(41.0, 85.0, 80.71428571428571)"
14-12-2022 19:16:08.033164,"(1.09, 1.29, 1.2840248962655603)","(81.0, 230.0, 200.0)","(101.0, 440.0, 310.0)","(11.0, 16.5, 16.016666666666666)","(101.0, 300.0, 291.6666666666667)","(21.0, 60.0, 53.65384615384615)","(6.5, 8.8, 8.733333333333334)","(41.0, 85.0, 77.89473684210526)"
14-12-2022 19:16:09.010897,"(1.09, 1.29, 1.278327868852459)","(81.0, 230.0, 222.85714285714286)","(101.0, 440.0, 310.0)","(11.0, 16.5, 16.016666666666666)","(101.0, 300.0, 296.6666666666667)","(21.0, 60.0, 53.65384615384615)","(6.5, 8.8, 8.786666666666667)","(41.0, 85.0, 77.89473684210526)"
14-12-2022 19:16:10.130556,"(1.09, 1.29, 1.278327868852459)","(81.0, 230.0, 222.85714285714286)","(101.0, 440.0, 310.0)","(11.0, 16.5, 16.016666666666666)","(101.0, 300.0, 295.0)","(21.0, 60.0, 53.65384615384615)","(6.5, 8.8, 8.786666666666667)","(41.0, 85.0, 80.71428571428571)"
14-12-2022 19:16:11.220867,"(1.09, 1.29, 1.2769298245614036)","(81.0, 220.0, 204.0)","(101.0, 440.0, 310.0)","(11.0, 16.5, 16.016666666666666)","(101.0, 300.0, 297.5)","(21.0, 60.0, 53.65384615384615)","(6.5, 8.8, 8.84)","(41.0, 85.0, 77.89473684210526)"
14-12-2022 19:16:12.415420,"(1.09, 1.28, 1.276638655462185)","(81.0, 210.0, 200.0)","(101.0, 440.0, 423.125)","(11.0, 16.5, 16.016129032258064)","(101.0, 300.0, 282.5)","(21.0, 60.0, 54.375)","(6.5, 9.0, 10.071428571428571)","(41.0, 85.0, 83.63636363636364)"
14-12-2022 19:16:13.567153,"(1.09, 1.26, 1.252537313432836)","(71.0, 220.0, 185.0)","(101.0, 440.0, 332.0)","(11.0, 17.0, 16.818181818181817)","(101.0, 340.0, 318.0)","(21.0, 60.0, 55.57692307692308)","(6.5, 10.5, 9.575)","(41.0, 85.0, 79.44444444444444)"
14-12-2022 19:16:14.746465,"(1.09, 1.27, 1.2637391304347827)","(71.0, 240.0, 200.0)","(101.0, 440.0, 261.42857142857144)","(11.0, 17.0, 16.984848484848484)","(101.0, 340.0, 320.0)","(21.0, 60.0, 54.1025641025641)","(6.5, 9.6, 9.466666666666667)","(41.0, 95.0, 78.07692307692308)"
14-12-2022 19:16:15.831878,"(1.09, 1.26, 1.2596296296296297)","(71.0, 240.0, 213.33333333333331)","(101.0, 440.0, 280.0)","(11.0, 17.5, 16.984848484848484)","(101.0, 340.0, 320.0)","(21.0, 60.0, 54.1025641025641)","(6.5, 9.8, 9.466666666666667)","(41.0, 95.0, 83.0)"
14-12-2022 19:16:16.909060,"(1.09, 1.26, 1.2593506493506494)","(71.0, 240.0, 213.33333333333331)","(101.0, 440.0, 320.0)","(11.0, 17.5, 16.984848484848484)","(101.0, 340.0, 330.0)","(21.0, 60.0, 54.1025641025641)","(6.5, 9.8, 9.5)","(41.0, 95.0, 86.66666666666667)"
14-12-2022 19:16:17.973549,"(1.09, 1.26, 1.2593506493506494)","(71.0, 240.0, 226.66666666666669)","(101.0, 440.0, 320.0)","(11.0, 17.5, 16.984848484848484)","(101.0, 340.0, 323.33333333333337)","(21.0, 60.0, 54.1025641025641)","(6.5, 9.8, 9.5)","(41.0, 95.0, 86.66666666666667)"
14-12-2022 19:16:19.000004,"(1.09, 1.26, 1.2593506493506494)","(71.0, 240.0, 226.66666666666669)","(101.0, 430.0, 353.33333333333337)","(11.0, 17.5, 16.75925925925926)","(101.0, 340.0, 323.33333333333337)","(21.0, 60.0, 54.1025641025641)","(6.5, 9.8, 9.5)","(41.0, 95.0, 86.66666666666667)"
14-12-2022 19:16:20.311681,"(1.09, 1.26, 1.2592307692307692)","(71.0, 240.0, 226.66666666666669)","(101.0, 430.0, 343.75)","(11.0, 17.5, 16.785714285714285)","(101.0, 340.0, 326.25)","(21.0, 55.0, 54.44444444444444)","(6.5, 9.8, 9.5)","(41.0, 95.0, 86.66666666666667)"
14-12-2022 19:16:21.360503,"(1.09, 1.27, 1.2592307692307692)","(71.0, 240.0, 226.66666666666669)","(101.0, 430.0, 343.75)","(11.0, 17.5, 16.785714285714285)","(101.0, 340.0, 326.25)","(21.0, 55.0, 54.44444444444444)","(6.5, 9.8, 9.5)","(41.0, 95.0, 86.66666666666667)"
14-12-2022 19:16:22.387622,"(1.09, 1.27, 1.2592307692307692)","(71.0, 240.0, 226.66666666666669)","(101.0, 420.0, 400.0)","(11.0, 17.5, 16.785714285714285)","(101.0, 340.0, 290.0)","(21.0, 55.0, 54.705882352941174)","(6.5, 9.8, 9.5)","(41.0, 95.0, 83.75)"
14-12-2022 19:16:23.453804,"(1.08, 1.27, 1.2615476190476191)","(71.0, 240.0, 216.0)","(101.0, 420.0, 383.3333333333333)","(11.0, 17.5, 16.785714285714285)","(101.0, 340.0, 290.0)","(21.0, 60.0, 53.421052631578945)","(6.5, 9.8, 9.552941176470588)","(41.0, 95.0, 87.5)"
14-12-2022 19:16:24.508468,"(1.08, 1.27, 1.261566265060241)","(71.0, 240.0, 216.0)","(101.0, 420.0, 383.3333333333333)","(11.0, 17.5, 16.785714285714285)","(101.0, 340.0, 290.0)","(21.0, 60.0, 53.421052631578945)","(6.5, 9.6, 9.181818181818182)","(41.0, 95.0, 85.35714285714286)"
14-12-2022 19:16:25.760936,"(1.08, 1.28, 1.2735913312693499)","(71.0, 240.0, 216.0)","(101.0, 420.0, 336.0)","(11.0, 16.5, 16.26)","(101.0, 340.0, 290.0)","(21.0, 60.0, 54.333333333333336)","(6.5, 9.2, 9.173333333333332)","(41.0, 95.0, 92.5)"
14-12-2022 19:16:26.856738,"(1.08, 1.28, 1.274213649851632)","(71.0, 240.0, 216.0)","(101.0, 420.0, 336.0)","(11.0, 16.5, 16.26)","(101.0, 340.0, 290.0)","(21.0, 55.0, 54.642857142857146)","(6.5, 9.2, 8.69245283018868)","(41.0, 95.0, 86.66666666666667)"
14-12-2022 19:16:27.911229,"(1.08, 1.28, 1.2764109589041097)","(71.0, 240.0, 180.0)","(101.0, 400.0, 377.5)","(11.0, 16.5, 16.214285714285715)","(101.0, 340.0, 251.11111111111111)","(21.0, 55.0, 52.5)","(6.5, 8.8, 8.511111111111111)","(41.0, 95.0, 83.21428571428571)"
14-12-2022 19:16:29.129932,"(1.08, 1.29, 1.2858273381294965)","(71.0, 240.0, 169.28571428571428)","(101.0, 400.0, 377.5)","(11.0, 16.5, 16.214285714285715)","(101.0, 340.0, 260.0)","(21.0, 55.0, 51.666666666666664)","(6.5, 8.6, 8.448)","(41.0, 95.0, 81.25)"
14-12-2022 19:16:30.375919,"(1.1, 1.3, 1.2918518518518518)","(81.0, 240.0, 196.66666666666666)","(101.0, 400.0, 377.5)","(11.0, 16.5, 16.1875)","(101.0, 340.0, 266.6666666666667)","(21.0, 55.0, 50.5)","(7.0, 8.6, 8.45142857142857)","(41.0, 95.0, 85.71428571428571)"
14-12-2022 19:16:31.536014,"(1.1, 1.3, 1.2920535714285715)","(81.0, 220.0, 196.66666666666666)","(101.0, 400.0, 377.5)","(11.0, 16.5, 16.416666666666668)","(101.0, 340.0, 265.7142857142857)","(21.0, 55.0, 51.31818181818182)","(7.0, 8.6, 8.497435897435897)","(41.0, 90.0, 79.6875)"
14-12-2022 19:16:32.557167,"(1.1, 1.29, 1.2848275862068965)","(81.0, 220.0, 163.125)","(101.0, 400.0, 377.5)","(11.0, 16.5, 16.416666666666668)","(101.0, 340.0, 265.7142857142857)","(21.0, 55.0, 51.31818181818182)","(7.0, 8.6, 8.497435897435897)","(41.0, 90.0, 79.6875)"
14-12-2022 19:16:33.641275,"(1.1, 1.29, 1.2848275862068965)","(81.0, 220.0, 163.125)","(101.0, 400.0, 355.0)","(11.0, 16.5, 16.416666666666668)","(101.0, 340.0, 270.6666666666667)","(21.0, 55.0, 48.76923076923077)","(7.0, 8.6, 8.488888888888889)","(41.0, 90.0, 83.33333333333333)"
14-12-2022 19:16:34.689174,"(1.1, 1.29, 1.2865909090909091)","(81.0, 210.0, 166.0)","(101.0, 400.0, 286.0)","(11.0, 16.5, 16.35185185185185)","(101.0, 330.0, 251.25)","(21.0, 50.0, 47.666666666666664)","(7.0, 8.6, 8.462068965517242)","(41.0, 85.0, 83.57142857142857)"
14-12-2022 19:16:35.692339,"(1.1, 1.29, 1.283076923076923)","(81.0, 210.0, 160.0)","(101.0, 390.0, 271.0)","(11.0, 17.0, 16.529411764705884)","(101.0, 320.0, 251.25)","(21.0, 50.0, 47.666666666666664)","(7.0, 8.6, 8.462068965517242)","(41.0, 85.0, 83.57142857142857)"
14-12-2022 19:16:36.680951,"(1.1, 1.29, 1.286875)","(81.0, 210.0, 162.85714285714286)","(101.0, 380.0, 300.0)","(11.0, 17.0, 16.529411764705884)","(101.0, 320.0, 230.0)","(21.0, 50.0, 48.8)","(7.0, 8.6, 8.4375)","(41.0, 85.0, 83.57142857142857)"
14-12-2022 19:16:37.697354,"(1.1, 1.29, 1.286875)","(81.0, 210.0, 162.5)","(101.0, 380.0, 340.7692307692308)","(11.0, 17.0, 16.529411764705884)","(101.0, 320.0, 246.0)","(21.0, 50.0, 47.666666666666664)","(7.0, 8.6, 8.4375)","(41.0, 85.0, 83.57142857142857)"
14-12-2022 19:16:38.734771,"(1.1, 1.29, 1.2867857142857144)","(81.0, 200.0, 158.33333333333334)","(101.0, 370.0, 319.3333333333333)","(11.0, 17.0, 16.529411764705884)","(101.0, 300.0, 235.71428571428572)","(21.0, 50.0, 48.35294117647059)","(7.0, 8.6, 8.4375)","(41.0, 85.0, 83.57142857142857)"
14-12-2022 19:16:39.854852,"(1.1, 1.29, 1.2867857142857144)","(81.0, 200.0, 160.5263157894737)","(101.0, 370.0, 319.3333333333333)","(11.0, 17.0, 16.529411764705884)","(101.0, 300.0, 235.71428571428572)","(21.0, 50.0, 49.07692307692308)","(7.0, 8.6, 8.4375)","(41.0, 85.0, 84.28571428571429)"
14-12-2022 19:16:40.994372,"(1.1, 1.29, 1.2828358208955224)","(81.0, 200.0, 167.64705882352942)","(101.0, 360.0, 303.3333333333333)","(11.0, 17.0, 16.696428571428573)","(101.0, 280.0, 270.0)","(21.0, 50.0, 49.333333333333336)","(7.0, 8.6, 8.496296296296295)","(41.0, 95.0, 80.9375)"
14-12-2022 19:16:42.249479,"(1.12, 1.29, 1.2828358208955224)","(81.0, 200.0, 171.05263157894737)","(101.0, 360.0, 303.75)","(11.0, 17.0, 16.364864864864863)","(101.0, 280.0, 250.0)","(21.0, 50.0, 50.90909090909091)","(7.0, 8.6, 8.52)","(41.0, 95.0, 80.71428571428571)"
14-12-2022 19:16:43.516229,"(1.12, 1.29, 1.2827272727272727)","(81.0, 200.0, 171.05263157894737)","(101.0, 360.0, 272.5)","(11.0, 16.5, 16.345238095238095)","(101.0, 340.0, 235.0)","(21.0, 55.0, 50.73684210526316)","(7.0, 8.6, 8.456410256410257)","(41.0, 95.0, 80.71428571428571)"
14-12-2022 19:16:44.685640,"(1.12, 1.29, 1.2855789473684212)","(81.0, 200.0, 171.05263157894737)","(101.0, 350.0, 267.27272727272725)","(11.0, 16.5, 16.345238095238095)","(101.0, 340.0, 235.0)","(21.0, 55.0, 50.95)","(7.0, 8.8, 8.495000000000001)","(41.0, 95.0, 80.71428571428571)"
14-12-2022 19:16:45.768998,"(1.12, 1.29, 1.285625)","(81.0, 200.0, 171.05263157894737)","(101.0, 350.0, 267.27272727272725)","(11.0, 16.5, 16.345238095238095)","(101.0, 340.0, 235.0)","(21.0, 55.0, 51.21052631578947)","(7.0, 8.8, 8.716666666666667)","(41.0, 95.0, 89.28571428571429)"
14-12-2022 19:16:46.827515,"(1.12, 1.28, 1.274)","(81.0, 200.0, 161.11111111111111)","(101.0, 350.0, 272.0)","(11.0, 17.0, 16.3625)","(101.0, 340.0, 242.5)","(21.0, 55.0, 53.44444444444444)","(7.0, 8.8, 8.855555555555556)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:47.947487,"(1.12, 1.28, 1.2741538461538462)","(81.0, 200.0, 158.8235294117647)","(101.0, 350.0, 272.0)","(11.0, 17.0, 16.3625)","(101.0, 340.0, 242.5)","(21.0, 55.0, 53.44444444444444)","(7.0, 9.0, 8.855555555555556)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:49.101204,"(1.12, 1.28, 1.2741538461538462)","(81.0, 200.0, 160.5263157894737)","(101.0, 350.0, 267.27272727272725)","(11.0, 17.0, 16.42222222222222)","(101.0, 340.0, 242.5)","(21.0, 55.0, 52.666666666666664)","(7.0, 9.0, 9.1)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:50.274491,"(1.12, 1.28, 1.273139534883721)","(81.0, 200.0, 190.66666666666666)","(101.0, 350.0, 259.0)","(11.0, 17.0, 16.42222222222222)","(101.0, 340.0, 242.5)","(21.0, 55.0, 52.666666666666664)","(7.0, 9.2, 9.233333333333334)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:51.524842,"(1.12, 1.27, 1.2690355329949239)","(81.0, 200.0, 190.9090909090909)","(101.0, 350.0, 267.27272727272725)","(11.0, 17.0, 16.42222222222222)","(101.0, 340.0, 250.0)","(21.0, 55.0, 52.666666666666664)","(7.0, 9.4, 9.219354838709677)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:52.617743,"(1.12, 1.27, 1.2699590163934427)","(81.0, 200.0, 144.0)","(101.0, 350.0, 256.6666666666667)","(11.0, 17.0, 16.553571428571427)","(101.0, 340.0, 260.0)","(21.0, 55.0, 52.666666666666664)","(7.0, 9.4, 9.2125)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:53.780588,"(1.12, 1.27, 1.2663380281690142)","(81.0, 200.0, 146.15384615384616)","(101.0, 350.0, 273.0)","(11.0, 17.0, 16.339285714285715)","(101.0, 340.0, 250.0)","(21.0, 55.0, 52.666666666666664)","(7.0, 9.4, 9.2125)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:54.835346,"(1.12, 1.27, 1.2675119617224881)","(81.0, 200.0, 158.8235294117647)","(101.0, 340.0, 328.8888888888889)","(11.0, 16.5, 16.339285714285715)","(101.0, 340.0, 250.0)","(21.0, 55.0, 52.666666666666664)","(7.0, 9.4, 9.2125)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:55.954189,"(1.12, 1.27, 1.2661309523809523)","(81.0, 200.0, 158.8235294117647)","(101.0, 340.0, 328.8888888888889)","(11.0, 16.5, 16.441860465116278)","(101.0, 340.0, 250.0)","(21.0, 55.0, 50.34615384615385)","(7.0, 9.4, 9.272)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:57.200247,"(1.12, 1.27, 1.2673577235772358)","(81.0, 200.0, 157.14285714285714)","(101.0, 330.0, 305.45454545454544)","(11.0, 16.5, 16.234567901234566)","(101.0, 320.0, 296.6666666666667)","(21.0, 50.0, 47.529411764705884)","(7.0, 9.4, 9.366666666666667)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:58.330302,"(1.12, 1.27, 1.2679166666666666)","(81.0, 200.0, 159.0909090909091)","(101.0, 330.0, 305.45454545454544)","(11.0, 16.5, 16.234567901234566)","(101.0, 320.0, 296.6666666666667)","(21.0, 50.0, 48.714285714285715)","(7.0, 9.4, 9.435294117647059)","(41.0, 95.0, 84.52380952380952)"
14-12-2022 19:16:59.509229,"(1.12, 1.27, 1.2672457627118645)","(81.0, 200.0, 155.0)","(101.0, 330.0, 291.42857142857144)","(11.0, 16.5, 16.196428571428573)","(101.0, 320.0, 273.3333333333333)","(21.0, 50.0, 46.75)","(7.0, 9.6, 8.555223880597016)","(41.0, 95.0, 85.52631578947368)"
14-12-2022 19:17:00.755481,"(1.12, 1.29, 1.2812791991101224)","(81.0, 200.0, 155.55555555555554)","(101.0, 330.0, 291.42857142857144)","(11.0, 16.5, 16.26388888888889)","(101.0, 320.0, 280.0)","(21.0, 55.0, 47.0)","(7.0, 8.6, 8.388235294117646)","(41.0, 95.0, 86.42857142857143)"
14-12-2022 19:17:01.930385,"(1.12, 1.29, 1.2834426229508198)","(81.0, 200.0, 160.0)","(101.0, 330.0, 291.42857142857144)","(11.0, 16.5, 16.190140845070424)","(101.0, 320.0, 232.0)","(21.0, 50.0, 46.40909090909091)","(7.0, 8.6, 8.3)","(41.0, 95.0, 86.42857142857143)"
14-12-2022 19:17:03.091188,"(1.12, 1.3, 1.2901953125)","(81.0, 200.0, 160.0)","(101.0, 330.0, 291.42857142857144)","(11.0, 16.5, 16.305555555555557)","(101.0, 320.0, 297.3913043478261)","(21.0, 55.0, 47.0)","(7.0, 8.4, 8.428571428571429)","(41.0, 95.0, 92.03703703703704)"
14-12-2022 19:17:04.267057,"(1.12, 1.29, 1.2848728813559323)","(81.0, 200.0, 176.47058823529412)","(101.0, 330.0, 294.0)","(11.0, 16.5, 16.305555555555557)","(101.0, 320.0, 253.33333333333334)","(21.0, 50.0, 47.0)","(7.0, 8.6, 8.491358024691358)","(41.0, 95.0, 88.84615384615384)"
14-12-2022 19:17:05.385567,"(1.12, 1.29, 1.2862422360248447)","(81.0, 200.0, 176.47058823529412)","(101.0, 330.0, 307.5)","(11.0, 16.5, 16.319444444444443)","(101.0, 320.0, 253.33333333333334)","(21.0, 50.0, 47.0)","(7.0, 8.6, 8.458064516129031)","(41.0, 90.0, 85.5)"
14-12-2022 19:17:06.433925,"(1.12, 1.29, 1.2833516483516483)","(81.0, 200.0, 175.0)","(101.0, 330.0, 288.0)","(11.0, 16.5, 16.358695652173914)","(101.0, 320.0, 240.0)","(21.0, 55.0, 47.0)","(7.0, 8.6, 8.368421052631579)","(41.0, 90.0, 83.57142857142857)"
14-12-2022 19:17:07.594315,"(1.12, 1.29, 1.2865771812080538)","(81.0, 200.0, 160.0)","(101.0, 330.0, 288.0)","(11.0, 17.0, 16.554347826086957)","(101.0, 320.0, 245.0)","(21.0, 50.0, 46.57142857142857)","(7.0, 8.6, 8.390476190476189)","(41.0, 90.0, 84.13043478260869)"
14-12-2022 19:17:08.748433,"(1.12, 1.29, 1.2845539906103287)","(81.0, 200.0, 160.0)","(101.0, 330.0, 301.3636363636364)","(11.0, 17.0, 16.283505154639176)","(101.0, 320.0, 245.0)","(21.0, 50.0, 48.73684210526316)","(7.0, 8.6, 8.686178861788617)","(41.0, 90.0, 85.17857142857143)"
14-12-2022 19:17:09.938259,"(1.12, 1.29, 1.2866080661840744)","(81.0, 200.0, 166.66666666666666)","(101.0, 330.0, 301.3636363636364)","(11.0, 16.5, 16.25)","(101.0, 320.0, 245.0)","(21.0, 50.0, 49.0)","(7.0, 8.8, 8.702654867256637)","(41.0, 90.0, 85.64516129032258)"
14-12-2022 19:17:11.129026,"(1.12, 1.29, 1.2806440677966102)","(81.0, 200.0, 164.44444444444446)","(101.0, 330.0, 301.3636363636364)","(11.0, 16.5, 16.25)","(101.0, 320.0, 240.0)","(21.0, 50.0, 48.793103448275865)","(7.0, 8.8, 8.702654867256637)","(41.0, 90.0, 85.64516129032258)"
14-12-2022 19:17:12.328549,"(1.12, 1.29, 1.280580204778157)","(81.0, 200.0, 164.44444444444446)","(101.0, 330.0, 301.3636363636364)","(11.0, 16.5, 16.209876543209877)","(101.0, 320.0, 240.0)","(21.0, 55.0, 49.16216216216216)","(7.0, 8.8, 8.692156862745097)","(41.0, 90.0, 84.13043478260869)"
14-12-2022 19:17:13.571609,"(1.12, 1.29, 1.2810596026490066)","(81.0, 190.0, 170.0)","(101.0, 330.0, 298.5)","(11.0, 16.5, 16.209876543209877)","(101.0, 320.0, 240.0)","(21.0, 55.0, 49.16216216216216)","(7.0, 8.8, 8.672222222222222)","(41.0, 90.0, 88.125)"
14-12-2022 19:17:14.740355,"(1.12, 1.29, 1.2826630434782609)","(81.0, 190.0, 153.07692307692307)","(101.0, 320.0, 314.2857142857143)","(11.0, 16.5, 16.2125)","(101.0, 320.0, 240.0)","(21.0, 55.0, 48.45454545454545)","(7.0, 8.8, 8.672222222222222)","(41.0, 90.0, 87.0)"
14-12-2022 19:17:15.831476,"(1.12, 1.29, 1.2843157894736843)","(81.0, 190.0, 147.14285714285714)","(101.0, 320.0, 300.0)","(11.0, 16.5, 16.2125)","(101.0, 320.0, 240.0)","(21.0, 55.0, 48.45454545454545)","(7.0, 8.8, 8.672222222222222)","(41.0, 90.0, 87.0)"
14-12-2022 19:17:16.840899,"(1.12, 1.29, 1.287639751552795)","(81.0, 190.0, 161.42857142857142)","(101.0, 320.0, 315.29411764705884)","(11.0, 16.5, 16.229411764705883)","(101.0, 320.0, 240.0)","(21.0, 55.0, 50.5)","(7.0, 8.8, 8.663366336633663)","(41.0, 90.0, 86.61290322580645)"
14-12-2022 19:17:17.918171,"(1.12, 1.29, 1.287639751552795)","(81.0, 190.0, 161.42857142857142)","(101.0, 320.0, 314.2857142857143)","(11.0, 16.5, 16.229411764705883)","(101.0, 320.0, 240.0)","(21.0, 55.0, 50.5)","(7.0, 8.8, 8.663366336633663)","(41.0, 90.0, 88.84615384615384)"
14-12-2022 19:17:18.985020,"(1.12, 1.29, 1.287639751552795)","(81.0, 190.0, 161.42857142857142)","(101.0, 320.0, 314.2857142857143)","(11.0, 16.5, 16.229411764705883)","(101.0, 320.0, 240.0)","(21.0, 55.0, 50.5)","(7.0, 8.8, 8.663366336633663)","(41.0, 90.0, 88.84615384615384)"
14-12-2022 19:17:20.160503,"(1.12, 1.29, 1.2853246753246754)","(81.0, 190.0, 160.0)","(101.0, 320.0, 315.0)","(11.0, 16.5, 16.1875)","(101.0, 320.0, 240.0)","(21.0, 55.0, 50.333333333333336)","(7.0, 8.8, 8.639080459770115)","(41.0, 90.0, 87.85714285714286)"
14-12-2022 19:17:21.292844,"(1.12, 1.29, 1.2844864864864864)","(81.0, 190.0, 150.0)","(101.0, 340.0, 305.0)","(11.0, 16.5, 16.04954954954955)","(101.0, 320.0, 240.0)","(21.0, 55.0, 50.8)","(7.0, 8.8, 8.639080459770115)","(41.0, 90.0, 87.35294117647058)"
14-12-2022 19:17:22.440422,"(1.12, 1.29, 1.285741127348643)","(81.0, 190.0, 154.28571428571428)","(101.0, 340.0, 305.0)","(11.0, 16.5, 16.036)","(101.0, 320.0, 240.0)","(21.0, 55.0, 51.76923076923077)","(7.0, 8.8, 8.657142857142857)","(41.0, 90.0, 86.61290322580645)"
14-12-2022 19:17:23.563721,"(1.12, 1.29, 1.2854926624737946)","(81.0, 190.0, 163.68421052631578)","(101.0, 340.0, 309.5652173913044)","(11.0, 16.5, 16.036)","(101.0, 320.0, 240.0)","(21.0, 55.0, 51.5)","(7.0, 8.8, 8.657142857142857)","(41.0, 90.0, 88.75)"
14-12-2022 19:17:24.608227,"(1.12, 1.29, 1.2871978021978023)","(81.0, 190.0, 162.22222222222223)","(101.0, 340.0, 268.0)","(11.0, 16.5, 16.036)","(101.0, 320.0, 240.0)","(21.0, 55.0, 51.5)","(7.0, 8.8, 8.655670103092783)","(41.0, 90.0, 88.2)"
14-12-2022 19:17:25.744585,"(1.12, 1.3, 1.2900872093023257)","(81.0, 190.0, 162.22222222222223)","(101.0, 340.0, 308.1818181818182)","(11.0, 16.0, 15.720930232558139)","(101.0, 320.0, 240.0)","(21.0, 55.0, 50.90243902439025)","(7.0, 8.8, 8.637209302325582)","(41.0, 90.0, 85.71428571428571)"
14-12-2022 19:17:26.826895,"(1.12, 1.3, 1.2902392344497609)","(81.0, 190.0, 180.625)","(101.0, 340.0, 305.0)","(11.0, 15.5, 15.411290322580646)","(101.0, 320.0, 240.0)","(21.0, 55.0, 50.8)","(7.0, 8.8, 8.637209302325582)","(41.0, 90.0, 86.66666666666667)"
14-12-2022 19:17:27.958854,"(1.12, 1.3, 1.2938278931750742)","(81.0, 190.0, 181.1764705882353)","(101.0, 340.0, 305.0)","(11.0, 15.5, 15.411290322580646)","(101.0, 320.0, 240.0)","(21.0, 55.0, 50.8)","(7.0, 8.8, 8.637209302325582)","(41.0, 90.0, 86.66666666666667)"
