,Loco Tonto,Indy Korie,Orson Thunder,Wheelin In,Kepler Bale,Watch The Clock,My Boy Charlott,Kinson Bale
10-01-2023 16:44:28.682249,"(21.0, 29.0, 24.58823529411765)","(7.0, 7.8, 7.72)","(4.8, 15.0, 13.64)","(16.0, 29.0, 27.565217391304348)","(6.5, 7.6, 7.339130434782608)","(10.0, 17.5, 15.90909090909091)","(7.5, 15.5, 14.467741935483872)","(2.2, 2.24, 2.2342857142857144)"
10-01-2023 16:44:29.987519,"(21.0, 29.0, 25.428571428571427)","(7.0, 7.8, 7.72)","(4.8, 15.0, 13.64)","(16.0, 29.0, 27.565217391304348)","(6.5, 7.6, 7.339130434782608)","(10.0, 17.5, 15.90909090909091)","(7.5, 15.5, 14.467741935483872)","(2.2, 2.24, 2.238279569892473)"
10-01-2023 16:44:31.359957,"(21.0, 29.0, 24.58823529411765)","(7.0, 7.8, 7.72)","(4.8, 15.0, 13.64)","(16.0, 29.0, 27.565217391304348)","(6.5, 7.6, 7.339130434782608)","(10.0, 17.5, 15.90909090909091)","(7.5, 15.5, 14.467741935483872)","(2.2, 2.24, 2.2381176470588238)"
10-01-2023 16:44:32.704493,"(21.0, 29.0, 24.58823529411765)","(7.0, 7.8, 7.588235294117647)","(4.8, 15.0, 13.64)","(16.0, 29.0, 27.565217391304348)","(6.5, 7.6, 7.369811320754717)","(10.0, 17.5, 15.69767441860465)","(7.5, 15.5, 14.467741935483872)","(2.2, 2.24, 2.2338461538461543)"
10-01-2023 16:44:34.069873,"(21.0, 29.0, 25.428571428571427)","(7.0, 7.6, 7.588235294117647)","(4.8, 15.0, 13.64)","(16.0, 29.0, 27.565217391304348)","(6.5, 7.4, 7.315789473684211)","(10.0, 17.5, 15.69767441860465)","(7.5, 15.5, 14.467741935483872)","(2.2, 2.24, 2.2338461538461543)"
10-01-2023 16:44:35.423701,"(21.0, 29.0, 25.428571428571427)","(7.0, 7.6, 7.588235294117647)","(4.8, 15.0, 13.64)","(15.0, 29.0, 27.5)","(6.5, 7.4, 7.315789473684211)","(10.0, 17.5, 15.69767441860465)","(7.5, 15.5, 14.467741935483872)","(2.2, 2.24, 2.238139534883721)"
10-01-2023 16:44:36.691527,"(21.0, 29.0, 24.58823529411765)","(7.0, 7.6, 7.588235294117647)","(4.8, 15.0, 13.64)","(15.0, 29.0, 27.5)","(6.5, 7.4, 7.315789473684211)","(10.0, 17.5, 15.69767441860465)","(7.5, 15.5, 14.467741935483872)","(2.2, 2.24, 2.238139534883721)"
10-01-2023 16:44:37.980792,"(21.0, 29.0, 24.58823529411765)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.64)","(16.0, 29.0, 27.5)","(6.5, 7.4, 7.315789473684211)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.238139534883721)"
10-01-2023 16:44:39.206299,"(21.0, 29.0, 24.58823529411765)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.64)","(16.0, 29.0, 27.5)","(6.5, 7.4, 7.073469387755102)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.238139534883721)"
10-01-2023 16:44:40.592556,"(21.0, 29.0, 24.58823529411765)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 7.073469387755102)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.238139534883721)"
10-01-2023 16:44:41.777997,"(21.0, 29.0, 24.58823529411765)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 7.073469387755102)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.2338461538461543)"
10-01-2023 16:44:42.979743,"(21.0, 29.0, 24.833333333333332)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.98974358974359)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.2338461538461543)"
10-01-2023 16:44:44.109170,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.98974358974359)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.238139534883721)"
10-01-2023 16:44:45.357228,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.98974358974359)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.238139534883721)"
10-01-2023 16:44:46.679402,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.98974358974359)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.234105263157895)"
10-01-2023 16:44:48.002437,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.672727272727273)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.234105263157895)"
10-01-2023 16:44:49.293983,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.7846153846153845)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.467741935483872)","(2.15, 2.24, 2.2382222222222223)"
10-01-2023 16:44:50.578202,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.7846153846153845)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.2382222222222223)"
10-01-2023 16:44:51.742178,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.638095238095238)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.234105263157895)"
10-01-2023 16:44:52.894999,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.7846153846153845)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.2382222222222223)"
10-01-2023 16:44:54.134240,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(5.5, 15.0, 13.827586206896552)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.638095238095238)","(10.0, 17.5, 15.69767441860465)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.2382222222222223)"
10-01-2023 16:44:55.447845,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(5.5, 15.0, 13.692307692307692)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.638095238095238)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.234105263157895)"
10-01-2023 16:44:56.830531,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.692307692307692)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.638095238095238)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.53448275862069)","(2.15, 2.24, 2.2339130434782613)"
10-01-2023 16:44:58.167135,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.588235294117647)","(5.5, 15.0, 13.692307692307692)","(16.0, 29.0, 27.5)","(6.5, 7.4, 6.7846153846153845)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.53448275862069)","(2.15, 2.24, 2.23816091954023)"
10-01-2023 16:44:59.516393,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.588235294117647)","(6.5, 15.0, 13.692307692307692)","(17.0, 29.0, 27.5)","(6.0, 7.4, 6.7846153846153845)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.53448275862069)","(2.15, 2.24, 2.23816091954023)"
10-01-2023 16:45:00.830900,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.588235294117647)","(6.5, 15.0, 13.692307692307692)","(17.0, 29.0, 27.5)","(6.0, 7.4, 6.638095238095238)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.53448275862069)","(2.15, 2.24, 2.2339130434782613)"
10-01-2023 16:45:02.141084,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(6.5, 15.0, 13.692307692307692)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.4, 6.7846153846153845)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.23816091954023)"
10-01-2023 16:45:03.377365,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.590909090909091)","(6.5, 15.0, 13.692307692307692)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.4, 6.7846153846153845)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.23816091954023)"
10-01-2023 16:45:04.580787,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.53125)","(6.5, 15.0, 13.692307692307692)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.4, 6.638095238095238)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.2339130434782613)"
10-01-2023 16:45:05.805824,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.6, 7.533333333333333)","(6.5, 15.0, 13.692307692307692)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.4, 6.637499999999999)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.24, 2.215)"
10-01-2023 16:45:07.031577,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.8, 7.45)","(6.5, 15.0, 13.666666666666666)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.2, 6.771428571428571)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.26, 2.215)"
10-01-2023 16:45:08.328668,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.8, 7.5200000000000005)","(6.5, 15.0, 13.666666666666666)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.2, 6.637499999999999)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.26, 2.215)"
10-01-2023 16:45:09.633952,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.8, 7.5200000000000005)","(6.5, 15.0, 13.666666666666666)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.2, 6.637499999999999)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.26, 2.215)"
10-01-2023 16:45:10.885069,"(21.0, 29.0, 26.096774193548388)","(7.0, 7.8, 7.64)","(6.5, 15.0, 13.666666666666666)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.2, 6.716129032258064)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.26, 2.2449999999999997)"
10-01-2023 16:45:12.173443,"(20.0, 29.0, 26.096774193548388)","(7.0, 7.8, 7.72)","(6.5, 15.0, 13.666666666666666)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.2, 6.716129032258064)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.26, 2.224)"
10-01-2023 16:45:13.408750,"(20.0, 29.0, 25.341463414634145)","(7.0, 7.8, 7.72)","(6.5, 15.0, 13.486486486486486)","(17.0, 29.0, 26.904761904761905)","(6.0, 7.2, 6.623076923076923)","(10.0, 17.5, 15.75)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.26, 2.224)"
10-01-2023 16:45:14.646367,"(20.0, 29.0, 25.428571428571427)","(7.0, 7.8, 7.7555555555555555)","(6.5, 15.0, 13.486486486486486)","(17.0, 29.0, 26.29032258064516)","(6.0, 7.2, 6.616666666666666)","(10.0, 17.5, 15.561224489795919)","(8.0, 15.5, 14.61111111111111)","(2.15, 2.26, 2.224)"
10-01-2023 16:45:16.071977,"(20.0, 29.0, 25.428571428571427)","(7.0, 7.8, 7.7555555555555555)","(6.5, 15.0, 13.613636363636363)","(17.0, 29.0, 26.29032258064516)","(6.0, 7.2, 6.68780487804878)","(10.0, 17.5, 15.561224489795919)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.26, 2.257142857142857)"
10-01-2023 16:45:17.513126,"(20.0, 29.0, 25.428571428571427)","(7.0, 7.8, 7.7555555555555555)","(6.5, 14.5, 13.972972972972974)","(17.0, 29.0, 26.29032258064516)","(6.0, 7.2, 6.616666666666666)","(10.0, 17.5, 15.561224489795919)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.26, 2.276190476190476)"
10-01-2023 16:45:18.900683,"(20.0, 29.0, 25.428571428571427)","(7.0, 7.8, 7.7555555555555555)","(6.5, 14.5, 13.76595744680851)","(17.0, 29.0, 26.29032258064516)","(6.0, 7.2, 6.616666666666666)","(10.0, 17.5, 15.561224489795919)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.28, 2.276190476190476)"
10-01-2023 16:45:20.338381,"(20.0, 29.0, 25.428571428571427)","(7.0, 7.8, 7.7555555555555555)","(6.5, 14.5, 13.774193548387096)","(17.0, 29.0, 26.29032258064516)","(6.0, 7.2, 6.616666666666666)","(10.0, 17.5, 15.5)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.28, 2.276190476190476)"
10-01-2023 16:45:21.756809,"(20.0, 29.0, 25.428571428571427)","(7.0, 7.8, 7.76)","(6.5, 14.0, 13.923076923076923)","(17.0, 29.0, 26.29032258064516)","(6.0, 7.2, 6.616666666666666)","(10.0, 16.0, 15.714285714285714)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.28, 2.276190476190476)"
10-01-2023 16:45:23.179688,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.942857142857143)","(6.5, 14.0, 13.923076923076923)","(17.0, 29.0, 26.29032258064516)","(6.0, 7.2, 6.68780487804878)","(10.0, 16.0, 15.428571428571429)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.28, 2.2615384615384615)"
10-01-2023 16:45:24.577943,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.957894736842105)","(6.5, 14.0, 13.585365853658537)","(17.0, 29.0, 26.29032258064516)","(6.0, 7.2, 6.68780487804878)","(10.0, 16.0, 15.142857142857142)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.28, 2.2615384615384615)"
10-01-2023 16:45:25.992796,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.95)","(6.5, 14.0, 13.461538461538462)","(17.0, 29.0, 26.375)","(6.0, 7.2, 6.616666666666666)","(10.0, 16.0, 15.3)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.28, 2.276190476190476)"
10-01-2023 16:45:27.330107,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.976470588235294)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.375)","(6.0, 7.2, 6.616666666666666)","(10.0, 15.5, 15.444444444444445)","(8.0, 15.5, 14.31081081081081)","(2.15, 2.28, 2.276190476190476)"
10-01-2023 16:45:28.571544,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.375)","(6.0, 7.2, 6.68780487804878)","(10.0, 15.5, 15.823529411764707)","(8.0, 15.5, 14.231707317073171)","(2.15, 2.28, 2.2615384615384615)"
10-01-2023 16:45:29.911220,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.375)","(6.0, 7.2, 6.68780487804878)","(10.0, 16.0, 15.859375)","(8.0, 15.5, 14.231707317073171)","(2.15, 2.28, 2.2615384615384615)"
10-01-2023 16:45:31.280384,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.375)","(6.0, 7.2, 6.616666666666666)","(10.0, 16.0, 15.859375)","(8.0, 15.5, 14.231707317073171)","(2.15, 2.28, 2.276190476190476)"
10-01-2023 16:45:32.641420,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 27.551724137931036)","(6.0, 7.2, 6.699999999999999)","(10.0, 16.0, 15.910714285714286)","(8.0, 15.5, 14.231707317073171)","(2.15, 2.28, 2.264)"
10-01-2023 16:45:33.989726,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 27.25)","(6.0, 7.0, 6.771428571428571)","(10.0, 16.0, 15.910714285714286)","(8.0, 15.5, 14.231707317073171)","(2.15, 2.28, 2.2615384615384615)"
10-01-2023 16:45:35.351848,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 27.25)","(6.0, 7.0, 6.771428571428571)","(10.0, 16.0, 15.910714285714286)","(8.0, 15.5, 14.231707317073171)","(2.15, 2.28, 2.2615384615384615)"
10-01-2023 16:45:36.783717,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 27.5)","(6.0, 7.0, 6.644444444444444)","(10.0, 16.0, 17.85)","(8.0, 15.5, 14.4)","(2.15, 2.28, 2.276190476190476)"
10-01-2023 16:45:38.216149,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.818181818181817)","(6.0, 7.0, 6.644444444444444)","(10.0, 18.0, 17.80392156862745)","(8.0, 15.0, 14.4)","(2.15, 2.28, 2.276190476190476)"
10-01-2023 16:45:39.692084,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.48)","(6.0, 7.0, 6.771428571428571)","(10.0, 18.0, 16.2)","(8.0, 15.0, 14.4)","(2.15, 2.28, 2.2615384615384615)"
10-01-2023 16:45:41.037368,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.48)","(6.0, 7.0, 6.771428571428571)","(10.0, 18.0, 16.2)","(8.0, 15.0, 14.365384615384615)","(2.15, 2.28, 2.2615384615384615)"
10-01-2023 16:45:42.212477,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.428571428571427)","(6.0, 7.0, 6.771428571428571)","(10.0, 18.0, 16.2)","(8.0, 15.0, 14.365384615384615)","(2.15, 2.28, 2.2533333333333334)"
10-01-2023 16:45:43.454974,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.818181818181817)","(6.0, 7.0, 6.644444444444444)","(10.0, 18.0, 16.2)","(8.0, 15.0, 14.365384615384615)","(2.15, 2.28, 2.2484848484848485)"
10-01-2023 16:45:44.729015,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.428571428571427)","(6.0, 7.0, 6.699999999999999)","(10.0, 18.0, 16.2)","(8.0, 15.0, 14.365384615384615)","(2.15, 2.28, 2.2421052631578946)"
10-01-2023 16:45:46.080977,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(6.5, 14.0, 13.428571428571429)","(17.0, 29.0, 26.428571428571427)","(6.0, 7.0, 6.699999999999999)","(10.0, 18.0, 16.2)","(8.0, 15.0, 14.365384615384615)","(2.15, 2.28, 2.2421052631578946)"
10-01-2023 16:45:47.481968,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.48)","(6.0, 7.0, 6.670588235294117)","(10.0, 18.0, 17.357142857142858)","(8.0, 15.0, 13.98913043478261)","(2.15, 2.28, 2.2421052631578946)"
10-01-2023 16:45:48.936262,"(20.0, 29.0, 25.318181818181817)","(7.0, 8.0, 7.952941176470588)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.428571428571427)","(6.0, 7.0, 6.613793103448275)","(10.0, 18.0, 17.310344827586206)","(8.0, 15.0, 13.98913043478261)","(2.15, 2.28, 2.2421052631578946)"
10-01-2023 16:45:50.302780,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.428571428571427)","(6.0, 7.0, 6.613793103448275)","(10.0, 18.0, 17.454545454545453)","(8.0, 15.0, 13.98913043478261)","(2.15, 2.28, 2.2470588235294118)"
10-01-2023 16:45:51.732403,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.818181818181817)","(6.0, 7.0, 6.613793103448275)","(10.0, 18.0, 17.454545454545453)","(8.0, 15.0, 13.98913043478261)","(2.15, 2.28, 2.2470588235294118)"
10-01-2023 16:45:53.112182,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.952941176470588)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.818181818181817)","(6.0, 7.0, 6.613793103448275)","(10.0, 18.0, 17.454545454545453)","(9.0, 15.0, 13.98913043478261)","(2.15, 2.28, 2.2457142857142856)"
10-01-2023 16:45:54.478483,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.757894736842105)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.428571428571427)","(6.0, 7.0, 6.670588235294117)","(10.0, 18.0, 17.454545454545453)","(9.0, 15.0, 13.98913043478261)","(2.15, 2.28, 2.203809523809524)"
10-01-2023 16:45:56.012713,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.757894736842105)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.375)","(6.0, 7.0, 6.670588235294117)","(10.0, 18.0, 17.454545454545453)","(9.0, 15.0, 13.98913043478261)","(2.15, 2.28, 2.248571428571428)"
10-01-2023 16:45:57.509711,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.72972972972973)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.333333333333332)","(6.0, 7.0, 6.670588235294117)","(10.0, 18.0, 17.454545454545453)","(9.0, 15.0, 13.98913043478261)","(2.15, 2.26, 2.2236363636363636)"
10-01-2023 16:45:58.900085,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.75)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.333333333333332)","(6.0, 7.0, 6.670588235294117)","(10.0, 18.0, 17.454545454545453)","(9.0, 15.0, 13.98913043478261)","(2.15, 2.26, 2.212727272727273)"
10-01-2023 16:46:00.304859,"(20.0, 29.0, 25.428571428571427)","(7.0, 8.0, 7.75)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.75)","(6.0, 7.0, 6.613793103448275)","(10.0, 18.0, 17.289473684210527)","(9.0, 15.0, 13.98913043478261)","(2.15, 2.24, 2.19)"
10-01-2023 16:46:01.699005,"(19.0, 29.0, 23.23076923076923)","(6.5, 8.0, 7.7560975609756095)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.82758620689655)","(5.5, 7.0, 6.613793103448275)","(10.0, 18.0, 17.181818181818183)","(9.0, 15.0, 13.98913043478261)","(2.1, 2.26, 2.186666666666667)"
10-01-2023 16:46:03.050425,"(19.0, 29.0, 24.192307692307693)","(6.5, 8.0, 7.7560975609756095)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.333333333333332)","(5.5, 7.0, 6.670588235294117)","(10.0, 18.0, 17.4375)","(9.0, 15.0, 13.98913043478261)","(2.1, 2.24, 2.2300000000000004)"
10-01-2023 16:46:04.531116,"(19.0, 29.0, 24.192307692307693)","(6.5, 8.0, 7.871794871794871)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.333333333333332)","(5.5, 7.0, 6.670588235294117)","(10.0, 18.0, 17.289473684210527)","(9.0, 15.0, 13.98913043478261)","(2.1, 2.24, 2.2300000000000004)"
10-01-2023 16:46:05.980086,"(19.0, 29.0, 24.192307692307693)","(6.5, 8.0, 7.68)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.75)","(5.5, 7.0, 6.613793103448275)","(10.0, 18.0, 17.181818181818183)","(9.0, 15.0, 13.98913043478261)","(2.1, 2.24, 2.21)"
10-01-2023 16:46:07.449791,"(19.0, 29.0, 24.192307692307693)","(6.5, 7.8, 7.466666666666667)","(7.0, 14.0, 13.428571428571429)","(17.0, 29.0, 26.75)","(5.5, 7.0, 6.613793103448275)","(10.0, 18.0, 17.181818181818183)","(9.0, 15.0, 13.98913043478261)","(2.1, 2.24, 2.2018181818181817)"
10-01-2023 16:46:08.844961,"(19.0, 29.0, 24.192307692307693)","(6.5, 7.8, 7.466666666666667)","(8.0, 14.0, 13.428571428571429)","(18.0, 29.0, 26.75)","(5.5, 7.0, 6.615384615384615)","(11.0, 18.0, 17.181818181818183)","(9.0, 15.0, 13.98913043478261)","(2.0, 2.26, 2.2133333333333334)"
10-01-2023 16:46:10.224018,"(19.0, 29.0, 24.192307692307693)","(6.5, 7.8, 7.633333333333333)","(8.0, 14.0, 13.428571428571429)","(18.0, 29.0, 26.333333333333332)","(5.5, 7.0, 6.677419354838709)","(11.0, 18.0, 17.4375)","(9.0, 15.0, 13.98913043478261)","(2.0, 2.24, 2.2331034482758625)"
10-01-2023 16:46:11.608668,"(19.0, 29.0, 24.192307692307693)","(6.5, 7.8, 7.633333333333333)","(8.0, 14.0, 13.4375)","(18.0, 29.0, 26.375)","(5.5, 7.0, 6.677419354838709)","(11.0, 18.0, 17.4375)","(9.0, 15.0, 14.142857142857142)","(2.0, 2.24, 2.227692307692308)"
10-01-2023 16:46:12.960389,"(19.0, 29.0, 24.192307692307693)","(6.5, 7.8, 7.633333333333333)","(8.0, 14.0, 13.4375)","(18.0, 29.0, 26.375)","(5.5, 7.0, 6.677419354838709)","(11.0, 18.0, 17.4375)","(9.0, 15.0, 14.614285714285714)","(2.0, 2.24, 2.208888888888889)"
10-01-2023 16:46:14.330458,"(19.0, 29.0, 25.774193548387096)","(6.5, 7.8, 7.666666666666666)","(8.0, 14.0, 13.39622641509434)","(18.0, 29.0, 26.75)","(5.5, 7.0, 6.722222222222222)","(11.0, 18.0, 17.571428571428573)","(9.0, 15.0, 14.680555555555555)","(2.0, 2.24, 2.208888888888889)"
