,Vale Orchard,Discrepancy,Harvard Scholar,Golden State,Hotspot Hero,Mepunga Roz,Axel Coaster
04-01-2023 11:19:57.376806,"(8.5, 12.0, 11.5)","(7.0, 7.6, 7.372972972972973)","(9.0, 11.5, 11.26086956521739)","(6.0, 7.0, 6.955555555555556)","(7.0, 9.0, 8.775)","(2.35, 2.98, 2.938095238095238)","(9.0, 12.0, 11.272727272727273)"
04-01-2023 11:19:58.386316,"(8.5, 12.0, 11.5)","(7.0, 7.6, 7.372972972972973)","(9.0, 11.5, 11.26086956521739)","(6.0, 7.0, 6.955555555555556)","(7.0, 9.0, 8.775)","(2.35, 2.98, 2.938095238095238)","(9.0, 12.0, 11.272727272727273)"
04-01-2023 11:19:59.574974,"(8.5, 12.0, 11.444444444444445)","(7.0, 7.4, 7.36842105263158)","(9.0, 12.5, 11.73913043478261)","(6.0, 6.8, 6.610169491525423)","(7.0, 9.0, 8.717647058823529)","(2.35, 2.9, 2.8706666666666667)","(9.0, 11.5, 11.11111111111111)"
04-01-2023 11:20:00.847842,"(8.5, 11.5, 11.444444444444445)","(7.0, 7.4, 7.36842105263158)","(9.0, 12.5, 11.73913043478261)","(6.0, 6.8, 6.610169491525423)","(7.0, 9.0, 8.826086956521738)","(2.35, 2.9, 2.908695652173913)","(9.0, 11.5, 11.029411764705882)"
04-01-2023 11:20:02.027360,"(8.5, 11.5, 11.428571428571429)","(7.0, 7.4, 7.3500000000000005)","(9.0, 12.5, 11.904761904761905)","(6.0, 6.8, 6.491603053435115)","(7.0, 9.0, 8.826086956521738)","(2.35, 2.94, 2.948421052631579)","(9.0, 11.5, 10.764705882352942)"
04-01-2023 11:20:03.234420,"(8.5, 11.5, 11.472222222222221)","(7.0, 7.4, 7.23448275862069)","(9.0, 12.5, 11.904761904761905)","(6.0, 6.8, 6.491603053435115)","(7.0, 9.0, 8.808)","(2.35, 2.98, 2.965)","(9.0, 11.5, 10.790322580645162)"
04-01-2023 11:20:04.424382,"(8.5, 11.5, 11.472222222222221)","(6.5, 7.4, 7.2)","(9.0, 12.5, 11.962962962962964)","(5.5, 6.8, 6.975)","(7.0, 9.0, 8.846153846153847)","(2.35, 3.0, 2.9863636363636363)","(9.0, 11.5, 10.921052631578947)"
04-01-2023 11:20:05.508215,"(8.5, 11.5, 11.472222222222221)","(6.5, 7.4, 7.2)","(9.0, 12.5, 11.916666666666666)","(5.5, 7.0, 7.133333333333334)","(7.0, 9.0, 8.373913043478261)","(2.35, 3.05, 2.9678260869565216)","(9.0, 11.5, 10.880952380952381)"
04-01-2023 11:20:06.514535,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.2, 7.133333333333334)","(9.0, 12.0, 11.916666666666666)","(5.5, 7.2, 7.15)","(7.0, 8.4, 8.458823529411765)","(2.35, 3.05, 2.92)","(9.0, 11.0, 10.880952380952381)"
04-01-2023 11:20:07.454250,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.4, 7.2682926829268295)","(9.0, 12.5, 11.777777777777779)","(6.0, 7.2, 7.15)","(7.0, 8.6, 8.458823529411765)","(2.4, 2.96, 2.92)","(9.0, 11.0, 10.880952380952381)"
04-01-2023 11:20:08.366158,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.4, 7.281081081081082)","(9.0, 12.0, 11.933333333333334)","(6.0, 7.2, 7.15)","(7.0, 8.6, 8.475)","(2.4, 2.96, 2.9299999999999997)","(9.0, 11.0, 10.527777777777779)"
04-01-2023 11:20:09.393162,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.4, 7.257142857142857)","(9.0, 12.0, 11.933333333333334)","(6.0, 7.2, 7.15)","(7.0, 8.6, 8.42)","(2.4, 2.96, 2.937894736842105)","(9.0, 11.0, 10.527777777777779)"
04-01-2023 11:20:10.386337,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.4, 7.25)","(9.0, 12.0, 11.88888888888889)","(6.0, 7.2, 7.15)","(7.0, 8.6, 8.42)","(2.4, 2.96, 2.937894736842105)","(9.0, 11.0, 10.527777777777779)"
04-01-2023 11:20:11.365265,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.4, 7.258823529411765)","(9.0, 11.5, 11.342105263157894)","(6.0, 7.4, 7.178378378378379)","(7.0, 8.6, 8.541176470588235)","(2.4, 2.96, 2.953333333333333)","(9.0, 11.0, 10.527777777777779)"
04-01-2023 11:20:12.455359,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.4, 7.228571428571429)","(9.0, 11.5, 11.295454545454545)","(6.0, 7.4, 7.178378378378379)","(7.0, 8.8, 8.55)","(2.4, 2.96, 2.9624)","(9.0, 11.0, 10.520833333333334)"
04-01-2023 11:20:13.529924,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.4, 7.228571428571429)","(9.0, 11.5, 11.333333333333334)","(6.0, 7.4, 7.204878048780488)","(7.0, 8.8, 8.5875)","(2.4, 2.98, 2.9718181818181817)","(9.0, 11.0, 10.51063829787234)"
04-01-2023 11:20:14.600683,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.0, 6.975)","(9.0, 11.5, 11.333333333333334)","(6.0, 7.4, 7.2153846153846155)","(7.0, 8.8, 8.581818181818182)","(2.4, 2.98, 2.9905)","(9.0, 11.0, 10.5)"
04-01-2023 11:20:15.806889,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.0, 6.846153846153846)","(9.0, 11.5, 11.333333333333334)","(6.0, 7.4, 7.109677419354838)","(7.0, 8.8, 8.581818181818182)","(2.4, 3.05, 3.0098214285714286)","(9.0, 11.0, 10.5)"
04-01-2023 11:20:17.137158,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.0, 6.782857142857143)","(9.0, 11.5, 11.37037037037037)","(6.0, 7.4, 7.177777777777778)","(7.0, 8.8, 8.581818181818182)","(2.4, 3.05, 3.010576923076923)","(9.0, 11.0, 10.51063829787234)"
04-01-2023 11:20:18.419489,"(8.5, 11.5, 11.357142857142858)","(6.5, 7.0, 6.4526315789473685)","(9.0, 11.5, 11.37037037037037)","(6.0, 7.4, 7.564634146341463)","(7.0, 8.8, 8.542857142857143)","(2.4, 3.05, 3.0134146341463413)","(9.0, 11.0, 10.51063829787234)"
04-01-2023 11:20:19.644899,"(8.5, 11.5, 11.357142857142858)","(6.5, 6.6, 6.568421052631579)","(9.0, 11.5, 11.333333333333334)","(6.0, 7.6, 7.732163742690059)","(7.0, 8.8, 8.542857142857143)","(2.4, 3.05, 3.025)","(9.0, 11.0, 10.461538461538462)"
04-01-2023 11:20:20.927640,"(8.5, 11.5, 11.405405405405405)","(6.5, 6.6, 6.466666666666667)","(9.0, 11.5, 11.375)","(6.0, 7.8, 7.581981981981982)","(7.0, 8.8, 8.553846153846154)","(2.4, 3.05, 3.042528735632184)","(9.0, 10.5, 9.978571428571428)"
04-01-2023 11:20:22.196493,"(8.5, 12.0, 11.405405405405405)","(6.5, 6.6, 6.541284403669724)","(9.0, 11.5, 11.328125)","(6.0, 7.6, 7.56)","(7.0, 8.8, 8.537931034482758)","(2.4, 3.1, 3.1173076923076923)","(9.0, 10.0, 9.847727272727273)"
04-01-2023 11:20:23.429102,"(8.5, 12.0, 11.609756097560975)","(6.5, 6.6, 6.482568807339449)","(9.0, 11.5, 11.328125)","(6.0, 7.6, 7.562711864406779)","(7.0, 8.8, 8.541176470588235)","(2.4, 3.15, 3.1271428571428572)","(9.0, 10.5, 9.842)"
04-01-2023 11:20:24.540354,"(8.5, 12.0, 11.609756097560975)","(6.5, 6.6, 6.482568807339449)","(9.0, 11.5, 11.353333333333333)","(6.0, 7.6, 7.554639175257732)","(7.0, 8.6, 8.541176470588235)","(2.4, 3.15, 3.1338709677419354)","(9.0, 10.5, 9.873684210526317)"
04-01-2023 11:20:25.635703,"(8.5, 11.5, 11.363636363636363)","(6.5, 6.6, 6.48785046728972)","(9.0, 11.5, 11.353333333333333)","(6.0, 7.6, 7.554639175257732)","(7.0, 8.6, 8.541176470588235)","(2.4, 3.15, 3.110204081632653)","(9.0, 10.5, 9.897674418604652)"
04-01-2023 11:20:26.663794,"(8.5, 11.5, 11.178571428571429)","(6.5, 6.6, 6.48785046728972)","(9.0, 11.5, 11.36)","(6.0, 7.6, 7.554639175257732)","(7.0, 8.6, 8.377777777777776)","(2.4, 3.2, 3.1272727272727274)","(9.0, 10.5, 9.897674418604652)"
04-01-2023 11:20:27.693729,"(8.5, 11.0, 10.72340425531915)","(6.5, 6.6, 6.4799999999999995)","(9.0, 11.5, 11.36)","(6.0, 7.6, 7.510236220472441)","(7.0, 8.6, 8.496)","(2.4, 3.2, 3.185294117647059)","(9.0, 10.5, 10.122222222222222)"
04-01-2023 11:20:28.755099,"(8.5, 11.0, 10.779661016949152)","(6.5, 6.6, 6.4799999999999995)","(9.0, 11.5, 11.238095238095237)","(6.0, 7.2, 7.109677419354838)","(7.0, 8.8, 8.52)","(2.4, 3.2, 3.2639130434782606)","(9.0, 10.5, 10.122222222222222)"
04-01-2023 11:20:29.911028,"(8.5, 11.0, 10.779661016949152)","(6.5, 6.6, 6.463247863247863)","(9.0, 11.5, 11.238095238095237)","(6.0, 7.2, 7.109677419354838)","(7.0, 8.6, 8.475)","(2.4, 3.3, 3.215625)","(9.0, 10.5, 10.25)"
04-01-2023 11:20:31.102903,"(8.5, 11.0, 10.686567164179104)","(6.5, 6.6, 6.458823529411765)","(9.0, 11.5, 11.90625)","(6.0, 7.2, 6.928125)","(7.0, 8.6, 8.466666666666667)","(2.4, 3.25, 3.175925925925926)","(9.0, 10.5, 10.576086956521738)"
04-01-2023 11:20:32.218762,"(8.5, 11.0, 10.636363636363637)","(6.5, 6.6, 6.4319999999999995)","(9.0, 12.0, 11.90625)","(6.0, 7.0, 6.936986301369863)","(7.0, 8.8, 8.49090909090909)","(2.45, 3.25, 3.17625)","(9.0, 11.0, 10.576086956521738)"
04-01-2023 11:20:33.337381,"(8.5, 11.0, 10.636363636363637)","(6.5, 6.6, 6.406896551724138)","(9.0, 12.5, 11.963414634146341)","(6.0, 7.0, 6.961290322580645)","(7.0, 8.6, 8.466666666666667)","(2.45, 3.25, 3.1765822784810127)","(9.0, 11.0, 10.566666666666666)"
04-01-2023 11:20:34.350452,"(8.5, 11.0, 10.619047619047619)","(6.5, 6.6, 6.36)","(9.0, 12.0, 11.792207792207792)","(6.0, 7.0, 6.947826086956522)","(7.0, 8.6, 8.466666666666667)","(2.45, 3.25, 3.1765822784810127)","(9.0, 11.0, 10.566666666666666)"
04-01-2023 11:20:35.366944,"(8.5, 11.0, 10.619047619047619)","(6.5, 6.6, 6.36)","(9.0, 12.0, 11.792207792207792)","(6.0, 7.0, 6.947826086956522)","(7.0, 8.6, 8.466666666666667)","(2.45, 3.25, 3.1765822784810127)","(9.0, 11.0, 10.566666666666666)"
04-01-2023 11:20:36.321560,"(8.5, 11.0, 10.661538461538461)","(6.5, 6.6, 6.394444444444444)","(9.0, 12.0, 11.783783783783784)","(6.0, 7.0, 6.941463414634146)","(7.0, 8.6, 8.45)","(2.45, 3.25, 3.2037313432835823)","(9.0, 11.0, 10.546511627906977)"
04-01-2023 11:20:37.271252,"(8.5, 11.0, 10.661538461538461)","(6.5, 6.6, 6.394444444444444)","(9.0, 12.0, 11.783783783783784)","(6.0, 7.0, 6.941463414634146)","(7.0, 8.6, 8.45)","(2.45, 3.25, 3.2030864197530864)","(9.0, 11.0, 10.546511627906977)"
04-01-2023 11:20:38.264335,"(8.5, 11.0, 10.643835616438356)","(6.5, 6.8, 6.658823529411764)","(9.0, 12.0, 11.78)","(6.0, 7.0, 6.8613333333333335)","(7.0, 8.6, 8.432258064516128)","(2.45, 3.25, 3.175490196078431)","(9.0, 11.0, 10.546511627906977)"
04-01-2023 11:20:39.288467,"(8.5, 11.0, 10.61038961038961)","(6.5, 6.8, 6.427586206896552)","(9.0, 12.0, 11.914414414414415)","(6.0, 6.6, 6.535)","(7.0, 8.4, 8.394285714285713)","(2.5, 3.3, 3.289705882352941)","(9.0, 11.0, 10.524390243902438)"
04-01-2023 11:20:40.295549,"(8.5, 11.0, 10.61038961038961)","(5.5, 6.8, 6.623913043478261)","(9.0, 12.5, 11.914414414414415)","(6.0, 6.6, 6.535)","(7.0, 8.6, 8.383783783783784)","(2.5, 3.35, 3.3152631578947367)","(9.0, 11.0, 10.524390243902438)"
04-01-2023 11:20:41.284650,"(8.5, 11.0, 10.61038961038961)","(5.5, 6.6, 6.517073170731707)","(9.0, 12.5, 11.914414414414415)","(6.0, 6.6, 6.536842105263157)","(7.0, 8.6, 8.365853658536585)","(2.5, 3.35, 3.3185393258426963)","(9.0, 11.0, 10.528571428571428)"
04-01-2023 11:20:42.258959,"(8.5, 11.0, 10.626666666666667)","(5.5, 6.6, 6.461904761904762)","(9.0, 12.5, 11.94915254237288)","(6.0, 6.6, 6.536842105263157)","(7.0, 8.6, 8.321428571428571)","(2.5, 3.45, 3.3119565217391305)","(9.0, 11.0, 10.506993006993007)"
04-01-2023 11:20:43.303841,"(8.5, 11.0, 10.714285714285714)","(5.5, 6.6, 6.44390243902439)","(9.0, 12.5, 11.984126984126984)","(6.0, 6.8, 6.657142857142857)","(7.0, 8.4, 8.318518518518518)","(2.5, 3.35, 3.3289473684210527)","(9.0, 11.0, 10.447368421052632)"
04-01-2023 11:20:44.260754,"(8.5, 11.0, 10.62962962962963)","(5.5, 6.6, 6.393548387096774)","(9.0, 12.5, 11.984126984126984)","(6.0, 6.8, 6.6625)","(7.0, 8.4, 8.339130434782609)","(2.5, 3.35, 3.3704918032786884)","(9.0, 11.0, 10.430379746835444)"
04-01-2023 11:20:45.273380,"(8.5, 11.0, 10.542372881355933)","(5.5, 6.6, 6.438805970149254)","(9.0, 12.5, 11.984126984126984)","(6.0, 6.8, 6.64)","(7.0, 8.4, 8.339130434782609)","(2.5, 3.4, 3.3704918032786884)","(9.0, 11.0, 10.375)"
04-01-2023 11:20:46.199536,"(8.5, 11.0, 10.564516129032258)","(5.5, 6.8, 6.465573770491804)","(9.0, 12.0, 11.817460317460318)","(6.0, 6.8, 6.633846153846154)","(7.0, 8.4, 8.32)","(2.5, 3.35, 3.3)","(9.0, 11.0, 10.45945945945946)"
04-01-2023 11:20:47.232779,"(8.5, 11.0, 10.564516129032258)","(5.5, 6.6, 6.40253164556962)","(9.0, 12.0, 11.75531914893617)","(6.0, 6.8, 6.691803278688524)","(7.0, 8.8, 8.646153846153846)","(2.5, 3.3, 3.278)","(9.0, 10.5, 10.257575757575758)"
04-01-2023 11:20:48.171498,"(8.5, 11.0, 10.59322033898305)","(5.5, 6.6, 6.57391304347826)","(9.0, 11.5, 11.205882352941176)","(6.0, 6.8, 6.6968749999999995)","(7.0, 8.8, 8.646153846153846)","(2.5, 3.3, 3.278)","(9.0, 10.5, 10.257575757575758)"
04-01-2023 11:20:49.191740,"(8.5, 11.0, 10.564516129032258)","(5.5, 6.6, 6.577358490566038)","(9.0, 11.5, 11.409090909090908)","(6.0, 6.8, 6.729166666666666)","(7.0, 8.8, 8.694736842105264)","(2.5, 3.3, 3.283108108108108)","(9.0, 10.5, 9.933333333333334)"
04-01-2023 11:20:50.286725,"(8.5, 11.0, 10.602941176470589)","(5.5, 6.6, 6.545205479452054)","(9.0, 11.5, 11.409090909090908)","(6.0, 6.8, 6.729166666666666)","(7.0, 8.8, 8.694736842105264)","(2.5, 3.3, 3.3318897637795275)","(9.0, 10.0, 9.983333333333334)"
04-01-2023 11:20:51.429654,"(8.5, 11.0, 10.590909090909092)","(5.5, 6.6, 6.510526315789473)","(9.0, 11.5, 11.410714285714286)","(6.0, 6.8, 6.777777777777778)","(7.0, 8.8, 8.68888888888889)","(2.5, 3.35, 3.3454545454545457)","(9.0, 10.0, 9.9)"
04-01-2023 11:20:52.518180,"(8.5, 11.0, 10.590909090909092)","(5.5, 6.6, 6.510526315789473)","(9.0, 11.5, 11.387931034482758)","(6.0, 6.8, 6.693617021276595)","(7.0, 8.8, 8.70967741935484)","(2.5, 3.35, 3.347297297297297)","(9.0, 10.0, 9.70144927536232)"
04-01-2023 11:20:53.658792,"(8.5, 11.0, 10.584615384615384)","(5.5, 6.6, 6.306976744186047)","(9.0, 11.5, 11.434782608695652)","(6.0, 6.8, 6.783783783783783)","(7.0, 8.8, 8.73913043478261)","(2.5, 3.35, 3.39)","(9.0, 9.8, 9.318181818181818)"
04-01-2023 11:20:54.672704,"(8.5, 11.0, 10.670731707317072)","(5.5, 6.4, 6.306976744186047)","(9.0, 11.5, 11.434782608695652)","(6.0, 6.8, 6.783333333333333)","(7.0, 9.0, 8.84)","(2.5, 3.45, 3.4291666666666667)","(9.0, 9.4, 9.17391304347826)"
04-01-2023 11:20:55.701854,"(8.5, 11.0, 10.68918918918919)","(5.5, 6.4, 6.280373831775702)","(9.0, 11.5, 11.426829268292684)","(6.0, 6.8, 6.783333333333333)","(7.0, 9.0, 8.84)","(2.5, 3.45, 3.4444444444444446)","(9.0, 9.2, 9.32)"
04-01-2023 11:20:56.705975,"(8.5, 11.0, 10.670731707317072)","(5.5, 6.4, 6.273469387755102)","(9.0, 11.5, 11.426829268292684)","(6.0, 6.8, 6.783333333333333)","(7.0, 9.0, 8.84)","(2.5, 3.45, 3.4609375)","(9.0, 9.4, 9.215384615384615)"
04-01-2023 11:20:57.715626,"(8.5, 11.0, 10.454545454545455)","(5.5, 6.2, 6.1109243697479)","(9.0, 11.5, 11.372340425531915)","(6.0, 6.8, 6.714285714285714)","(7.0, 9.0, 8.790000000000001)","(2.5, 3.5, 3.4473684210526314)","(9.0, 9.4, 9.427586206896551)"
04-01-2023 11:20:58.684833,"(8.5, 11.0, 10.454545454545455)","(5.5, 6.2, 6.069135802469136)","(9.0, 11.5, 11.4)","(6.0, 6.8, 6.714285714285714)","(7.0, 8.8, 8.971428571428572)","(2.5, 3.5, 3.4170212765957446)","(9.0, 9.6, 9.314285714285713)"
04-01-2023 11:20:59.663438,"(8.5, 11.0, 10.512820512820513)","(5.5, 6.2, 6.078651685393258)","(9.0, 11.5, 11.407407407407407)","(6.0, 6.8, 6.714285714285714)","(7.0, 9.0, 8.971428571428572)","(2.6, 3.5, 3.4170212765957446)","(9.0, 9.6, 9.216)"
04-01-2023 11:21:00.606642,"(8.5, 11.0, 10.476635514018692)","(5.5, 6.4, 6.2214285714285715)","(9.0, 11.5, 11.428571428571429)","(6.0, 6.8, 6.637499999999999)","(7.0, 9.0, 8.98494623655914)","(2.6, 3.5, 3.4428571428571426)","(9.0, 9.6, 9.21081081081081)"
04-01-2023 11:21:01.555844,"(8.5, 11.0, 10.495145631067961)","(5.5, 6.4, 6.363636363636364)","(9.0, 11.5, 11.45)","(6.0, 6.8, 6.6049999999999995)","(7.0, 9.0, 8.98494623655914)","(2.6, 3.5, 3.4555555555555557)","(9.0, 9.6, 9.272727272727272)"
04-01-2023 11:21:02.570732,"(8.0, 11.0, 10.495145631067961)","(5.5, 6.6, 6.44)","(9.0, 11.5, 11.072916666666666)","(6.0, 6.8, 6.633333333333333)","(7.0, 9.0, 8.974757281553398)","(2.6, 3.45, 3.402941176470588)","(9.0, 9.6, 9.36)"
04-01-2023 11:21:03.538732,"(8.0, 11.0, 10.495145631067961)","(5.5, 6.6, 6.44)","(9.0, 11.5, 11.0625)","(6.0, 6.8, 6.633333333333333)","(7.0, 9.0, 8.974757281553398)","(2.6, 3.45, 3.40125)","(9.0, 9.6, 9.45)"
04-01-2023 11:21:04.553081,"(8.0, 11.0, 10.40677966101695)","(5.5, 6.6, 6.453125)","(9.0, 11.5, 11.055555555555555)","(6.0, 6.8, 6.616129032258065)","(7.0, 9.0, 9.117241379310345)","(2.6, 3.45, 3.37)","(9.0, 9.6, 9.251612903225807)"
04-01-2023 11:21:05.509779,"(8.0, 11.0, 10.426229508196721)","(5.5, 6.6, 6.414285714285715)","(9.0, 11.5, 11.034883720930232)","(6.0, 6.8, 6.616129032258065)","(7.0, 9.4, 9.117241379310345)","(2.6, 3.45, 3.37)","(9.0, 9.4, 9.26896551724138)"
04-01-2023 11:21:06.515748,"(8.0, 11.0, 10.426229508196721)","(5.5, 6.6, 6.416)","(9.0, 11.5, 11.039473684210526)","(6.0, 6.6, 6.506451612903226)","(7.0, 9.4, 9.296296296296296)","(2.6, 3.45, 3.4078125)","(9.0, 9.4, 9.251612903225807)"
04-01-2023 11:21:07.471793,"(8.0, 10.5, 10.473684210526315)","(5.5, 6.6, 6.416)","(9.0, 11.5, 11.037313432835822)","(6.0, 6.6, 6.510769230769231)","(7.0, 9.4, 9.292307692307691)","(2.6, 3.45, 3.4078125)","(9.0, 9.4, 9.229411764705883)"
04-01-2023 11:21:08.462448,"(8.0, 10.5, 10.440677966101696)","(5.5, 6.6, 6.419607843137255)","(9.0, 11.5, 11.047445255474452)","(6.0, 6.6, 6.5777777777777775)","(7.0, 9.4, 9.266666666666666)","(2.6, 3.45, 3.41063829787234)","(9.0, 9.4, 9.229411764705883)"
04-01-2023 11:21:09.417482,"(8.0, 10.5, 10.422413793103448)","(5.5, 6.6, 6.516363636363636)","(9.0, 11.5, 10.846153846153847)","(6.0, 6.8, 6.683333333333333)","(7.0, 9.4, 9.085714285714285)","(2.6, 3.45, 3.408888888888889)","(9.0, 9.4, 9.229411764705883)"
04-01-2023 11:21:10.420341,"(8.0, 10.5, 10.429824561403509)","(5.5, 6.6, 6.517171717171717)","(9.0, 11.5, 10.846153846153847)","(6.0, 6.8, 6.672727272727273)","(7.0, 9.2, 9.085714285714285)","(2.6, 3.45, 3.4140625)","(9.0, 9.4, 9.208)"
04-01-2023 11:21:11.385668,"(8.0, 10.5, 10.429824561403509)","(5.5, 6.6, 6.517171717171717)","(9.0, 11.5, 10.846153846153847)","(6.0, 6.8, 6.672727272727273)","(7.0, 9.2, 9.085714285714285)","(2.6, 3.45, 3.4140625)","(9.0, 9.4, 9.208)"
04-01-2023 11:21:12.365296,"(8.0, 10.5, 10.427272727272728)","(5.5, 6.6, 6.517171717171717)","(9.0, 11.5, 10.848387096774193)","(6.0, 6.8, 6.672727272727273)","(7.0, 9.4, 9.085714285714285)","(2.6, 3.45, 3.4282608695652175)","(9.0, 9.2, 9.033333333333333)"
04-01-2023 11:21:13.312263,"(8.0, 10.5, 10.456140350877194)","(5.5, 6.6, 6.517171717171717)","(9.0, 11.5, 10.848387096774193)","(6.0, 6.8, 6.683333333333333)","(7.0, 9.4, 9.291304347826088)","(2.6, 3.45, 3.4282608695652175)","(9.0, 9.2, 8.96969696969697)"
04-01-2023 11:21:14.332845,"(8.0, 10.5, 10.456140350877194)","(5.5, 6.6, 6.517171717171717)","(9.0, 11.5, 10.848387096774193)","(6.0, 6.8, 6.633898305084745)","(7.0, 9.4, 9.15)","(2.6, 3.45, 3.4314814814814816)","(9.0, 9.2, 8.874074074074075)"
04-01-2023 11:21:15.377407,"(8.0, 10.5, 10.456140350877194)","(5.5, 6.6, 6.447457627118644)","(9.0, 11.5, 10.848387096774193)","(6.0, 6.6, 6.533333333333333)","(7.0, 9.4, 9.2125)","(2.7, 3.45, 3.4012820512820516)","(9.0, 9.2, 8.874074074074075)"
04-01-2023 11:21:16.446532,"(8.0, 10.5, 10.426229508196721)","(5.5, 6.6, 6.464150943396227)","(9.0, 11.5, 10.817567567567568)","(6.0, 6.6, 6.583783783783783)","(7.0, 9.4, 9.2125)","(2.7, 3.45, 3.3941176470588235)","(9.0, 9.2, 9.0625)"
04-01-2023 11:21:17.457189,"(8.0, 10.5, 10.426229508196721)","(5.5, 6.6, 6.464150943396227)","(9.0, 11.5, 10.88036809815951)","(5.5, 6.6, 6.583783783783783)","(7.0, 9.4, 9.23448275862069)","(2.7, 3.45, 3.411842105263158)","(8.5, 9.4, 9.08235294117647)"
04-01-2023 11:21:18.526543,"(8.0, 10.5, 10.426229508196721)","(5.0, 6.6, 6.469387755102041)","(9.0, 11.0, 10.816326530612244)","(5.5, 6.6, 6.583783783783783)","(7.0, 9.4, 9.272)","(2.7, 3.45, 3.40375)","(8.5, 9.4, 9.316666666666666)"
04-01-2023 11:21:19.567748,"(8.0, 10.5, 10.426229508196721)","(5.0, 6.6, 6.458620689655173)","(9.0, 11.0, 10.717391304347826)","(5.5, 6.6, 6.583783783783783)","(7.0, 9.4, 9.272)","(2.7, 3.45, 3.401948051948052)","(8.5, 9.4, 9.316666666666666)"
04-01-2023 11:21:20.621456,"(8.0, 10.5, 10.418181818181818)","(5.0, 6.6, 6.464150943396227)","(9.0, 11.0, 10.701754385964913)","(5.5, 6.6, 6.551111111111111)","(7.0, 9.4, 9.296774193548387)","(2.7, 3.45, 3.3971428571428572)","(8.0, 9.4, 9.2875)"
04-01-2023 11:21:21.617642,"(8.0, 10.5, 10.375)","(5.0, 6.6, 6.464150943396227)","(9.0, 11.0, 10.701754385964913)","(5.5, 6.8, 6.551111111111111)","(7.0, 9.4, 9.296774193548387)","(2.7, 3.45, 3.4320512820512823)","(8.0, 9.4, 9.27142857142857)"
04-01-2023 11:21:22.589777,"(8.0, 10.5, 10.36)","(5.0, 6.6, 6.477966101694915)","(9.0, 11.0, 10.701754385964913)","(5.5, 6.8, 6.6141732283464565)","(7.0, 9.4, 9.262857142857143)","(2.7, 3.45, 3.368840579710145)","(8.0, 9.4, 9.25)"
04-01-2023 11:21:23.542456,"(8.0, 10.5, 10.402985074626866)","(5.0, 6.6, 6.508474576271186)","(9.0, 11.0, 10.701754385964913)","(5.5, 6.8, 6.592982456140351)","(7.0, 9.4, 9.262857142857143)","(2.7, 3.45, 3.373214285714286)","(8.0, 9.4, 9.366666666666667)"
04-01-2023 11:21:24.478531,"(8.0, 10.5, 10.4)","(5.0, 6.8, 6.667326732673267)","(9.0, 11.0, 10.741228070175438)","(5.5, 6.6, 6.466666666666667)","(7.0, 9.4, 9.23448275862069)","(2.7, 3.45, 3.38125)","(8.0, 9.4, 9.366666666666667)"
04-01-2023 11:21:25.438959,"(8.0, 10.5, 10.426229508196721)","(5.0, 6.6, 6.471111111111111)","(9.0, 11.0, 10.73873873873874)","(5.5, 6.6, 6.387341772151899)","(7.0, 9.4, 9.258823529411764)","(2.7, 3.45, 3.388888888888889)","(8.0, 9.4, 9.438461538461539)"
04-01-2023 11:21:26.409956,"(8.0, 11.0, 10.529702970297029)","(5.0, 6.6, 6.414634146341464)","(9.0, 11.0, 10.74537037037037)","(5.5, 6.6, 6.502222222222223)","(7.0, 9.0, 8.783333333333333)","(2.7, 3.4, 3.388888888888889)","(8.0, 9.6, 9.438461538461539)"
04-01-2023 11:21:27.394189,"(8.0, 11.0, 10.547619047619047)","(5.0, 6.4, 6.2893617021276595)","(9.0, 11.0, 10.75)","(5.5, 6.6, 6.554285714285714)","(7.0, 8.8, 8.736363636363636)","(2.7, 3.45, 3.4321839080459773)","(8.0, 9.6, 9.443478260869565)"
04-01-2023 11:21:28.345804,"(8.0, 11.0, 10.560185185185185)","(5.0, 6.4, 6.307142857142858)","(9.0, 11.0, 10.756637168141593)","(5.5, 6.6, 6.5636363636363635)","(7.0, 8.6, 8.523809523809524)","(2.7, 3.5, 3.456521739130435)","(8.0, 9.6, 9.440816326530612)"
04-01-2023 11:21:29.345193,"(8.0, 11.0, 10.44186046511628)","(5.0, 6.4, 6.314754098360656)","(9.0, 11.0, 10.73873873873874)","(5.5, 6.6, 6.548387096774193)","(7.0, 8.8, 8.536842105263158)","(2.7, 3.5, 3.456521739130435)","(8.0, 9.8, 9.451851851851853)"
04-01-2023 11:21:30.374415,"(8.0, 11.0, 10.55)","(5.0, 6.4, 6.366666666666667)","(9.0, 11.0, 10.73873873873874)","(5.5, 6.6, 6.523076923076923)","(7.0, 8.6, 8.504)","(2.7, 3.5, 3.4634615384615386)","(8.0, 9.8, 9.266666666666666)"
