,Beauty You,Silver Lad,Silver Scars,Bettys Star,Runs Like Bluey,Speed Craze,Sapphire Pixie,Bag The Cash
04-01-2023 11:48:42.040473,"(1.3, 1.48, 1.466027397260274)","(8.5, 12.5, 11.75)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.5)","(15.0, 20.0, 18.962962962962962)","(6.0, 9.0, 8.428571428571429)","(31.0, 65.0, 53.214285714285715)","(26.0, 85.0, 78.86363636363636)"
04-01-2023 11:48:43.023058,"(1.3, 1.49, 1.4877272727272728)","(8.5, 12.5, 11.75)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.5)","(15.0, 20.0, 18.962962962962962)","(6.0, 9.0, 8.32)","(31.0, 65.0, 53.214285714285715)","(26.0, 85.0, 78.86363636363636)"
04-01-2023 11:48:44.069167,"(1.3, 1.5, 1.4881159420289856)","(8.5, 12.5, 11.75)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.5)","(15.0, 20.0, 18.962962962962962)","(6.0, 8.8, 8.252173913043478)","(31.0, 65.0, 53.214285714285715)","(26.0, 85.0, 78.86363636363636)"
04-01-2023 11:48:45.106612,"(1.3, 1.5, 1.4881159420289856)","(8.5, 12.5, 11.75)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.5)","(15.0, 20.0, 18.6)","(6.0, 8.6, 7.294117647058823)","(31.0, 65.0, 54.0)","(26.0, 85.0, 78.79310344827586)"
04-01-2023 11:48:46.193147,"(1.3, 1.5, 1.499142857142857)","(8.5, 12.5, 12.0625)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.5)","(15.0, 20.0, 18.962962962962962)","(6.0, 7.4, 7.212857142857143)","(31.0, 65.0, 53.46153846153846)","(26.0, 85.0, 80.81395348837209)"
04-01-2023 11:48:47.228425,"(1.3, 1.51, 1.5017241379310344)","(8.5, 12.5, 11.882352941176471)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.5)","(15.0, 20.0, 18.962962962962962)","(6.0, 7.6, 7.2)","(31.0, 65.0, 53.46153846153846)","(26.0, 85.0, 80.81395348837209)"
04-01-2023 11:48:48.313657,"(1.3, 1.52, 1.5032911392405064)","(8.5, 12.5, 11.807692307692308)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.5)","(15.0, 20.0, 18.6)","(6.0, 7.4, 7.127272727272727)","(31.0, 65.0, 53.46153846153846)","(26.0, 85.0, 80.81395348837209)"
04-01-2023 11:48:49.365981,"(1.3, 1.52, 1.5105755395683453)","(8.5, 12.5, 11.9)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.454545454545453)","(15.0, 20.0, 18.962962962962962)","(6.0, 7.2, 7.329411764705883)","(31.0, 65.0, 55.0)","(26.0, 85.0, 80.81395348837209)"
04-01-2023 11:48:50.405757,"(1.3, 1.52, 1.508755364806867)","(8.5, 12.5, 11.75)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.454545454545453)","(15.0, 20.0, 18.962962962962962)","(6.0, 7.4, 7.353846153846154)","(31.0, 65.0, 55.0)","(26.0, 85.0, 80.81395348837209)"
04-01-2023 11:48:51.438826,"(1.3, 1.52, 1.5109655172413794)","(8.5, 12.5, 11.75)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.454545454545453)","(15.0, 20.0, 18.962962962962962)","(6.0, 7.4, 7.353846153846154)","(31.0, 65.0, 55.0)","(26.0, 85.0, 80.81395348837209)"
04-01-2023 11:48:52.428576,"(1.3, 1.52, 1.5112666666666668)","(8.5, 12.5, 11.75)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.454545454545453)","(15.0, 20.0, 18.962962962962962)","(6.0, 7.4, 7.353846153846154)","(31.0, 65.0, 55.0)","(26.0, 85.0, 80.81395348837209)"
04-01-2023 11:48:53.466666,"(1.3, 1.52, 1.508734693877551)","(8.5, 12.5, 11.75)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.454545454545453)","(15.0, 20.0, 18.962962962962962)","(6.0, 7.4, 7.353846153846154)","(31.0, 65.0, 58.333333333333336)","(26.0, 85.0, 80.81395348837209)"
04-01-2023 11:48:54.528144,"(1.3, 1.52, 1.5089915966386556)","(8.5, 12.5, 11.84375)","(61.0, 150.0, 130.0)","(19.0, 32.0, 27.454545454545453)","(15.0, 20.0, 22.444444444444443)","(6.0, 7.4, 7.057142857142857)","(31.0, 60.0, 61.66666666666667)","(26.0, 85.0, 78.57142857142857)"
04-01-2023 11:48:55.782743,"(1.3, 1.53, 1.522)","(8.5, 13.5, 12.25)","(61.0, 150.0, 132.85714285714286)","(19.0, 32.0, 30.5)","(15.0, 23.0, 19.2)","(6.0, 7.2, 7.185714285714286)","(31.0, 65.0, 61.05263157894737)","(26.0, 85.0, 78.57142857142857)"
04-01-2023 11:48:56.899983,"(1.3, 1.53, 1.522)","(8.5, 13.0, 12.25)","(61.0, 150.0, 130.0)","(19.0, 32.0, 28.8)","(15.0, 22.0, 19.2)","(6.0, 7.4, 7.185714285714286)","(31.0, 65.0, 55.76923076923077)","(26.0, 85.0, 71.875)"
04-01-2023 11:48:57.935687,"(1.3, 1.53, 1.521111111111111)","(8.5, 13.0, 11.864864864864865)","(61.0, 150.0, 118.0)","(19.0, 32.0, 28.8)","(15.0, 22.0, 19.2)","(6.0, 7.4, 7.185714285714286)","(31.0, 65.0, 55.76923076923077)","(26.0, 85.0, 71.875)"
04-01-2023 11:48:59.152020,"(1.3, 1.53, 1.5295238095238095)","(8.5, 13.0, 11.864864864864865)","(61.0, 150.0, 118.0)","(19.0, 32.0, 28.8)","(15.0, 22.0, 19.083333333333332)","(6.0, 7.0, 6.8538461538461535)","(31.0, 65.0, 56.25)","(26.0, 85.0, 71.875)"
04-01-2023 11:49:00.237909,"(1.3, 1.53, 1.5291666666666668)","(8.5, 12.5, 11.625)","(61.0, 150.0, 118.0)","(19.0, 32.0, 28.8)","(15.0, 22.0, 19.083333333333332)","(6.0, 7.0, 6.95)","(31.0, 60.0, 58.333333333333336)","(26.0, 85.0, 81.21621621621622)"
04-01-2023 11:49:01.234786,"(1.3, 1.53, 1.5291666666666668)","(8.5, 12.0, 11.3125)","(61.0, 150.0, 118.0)","(19.0, 32.0, 28.8)","(15.0, 22.0, 19.0)","(6.0, 7.0, 6.95)","(31.0, 60.0, 59.09090909090909)","(26.0, 85.0, 81.21621621621622)"
04-01-2023 11:49:02.383239,"(1.3, 1.53, 1.5294444444444444)","(8.5, 12.0, 11.071428571428571)","(61.0, 150.0, 132.22222222222223)","(19.0, 32.0, 28.8)","(15.0, 22.0, 19.0)","(6.0, 7.0, 6.95)","(31.0, 60.0, 58.4375)","(26.0, 85.0, 81.21621621621622)"
04-01-2023 11:49:03.493091,"(1.3, 1.54, 1.527450980392157)","(8.5, 12.0, 11.071428571428571)","(61.0, 150.0, 136.66666666666666)","(19.0, 32.0, 28.8)","(15.0, 22.0, 19.375)","(6.0, 7.0, 6.953846153846154)","(31.0, 65.0, 56.25)","(26.0, 85.0, 81.21621621621622)"
04-01-2023 11:49:04.493701,"(1.3, 1.54, 1.5304761904761905)","(8.5, 12.0, 11.071428571428571)","(61.0, 150.0, 136.66666666666666)","(19.0, 32.0, 28.8)","(15.0, 22.0, 19.375)","(6.0, 7.0, 6.977358490566038)","(31.0, 65.0, 58.82352941176471)","(26.0, 85.0, 76.92307692307692)"
04-01-2023 11:49:05.548625,"(1.3, 1.54, 1.5304761904761905)","(8.5, 12.0, 11.071428571428571)","(61.0, 150.0, 136.66666666666666)","(19.0, 32.0, 30.0)","(15.0, 22.0, 19.375)","(6.0, 7.0, 6.977358490566038)","(31.0, 65.0, 58.82352941176471)","(26.0, 85.0, 78.4375)"
04-01-2023 11:49:06.559426,"(1.3, 1.54, 1.5304761904761905)","(8.5, 12.0, 11.0625)","(61.0, 150.0, 136.66666666666666)","(19.0, 32.0, 30.0)","(15.0, 22.0, 19.375)","(6.0, 7.0, 6.977358490566038)","(31.0, 65.0, 58.82352941176471)","(26.0, 85.0, 78.4375)"
04-01-2023 11:49:07.612544,"(1.3, 1.54, 1.5304761904761905)","(8.5, 12.0, 11.0625)","(61.0, 150.0, 136.66666666666666)","(19.0, 32.0, 30.0)","(15.0, 22.0, 19.375)","(6.0, 7.0, 6.945454545454545)","(31.0, 65.0, 58.82352941176471)","(26.0, 85.0, 78.4375)"
04-01-2023 11:49:08.716965,"(1.3, 1.54, 1.5290625)","(8.5, 12.0, 11.0625)","(61.0, 150.0, 136.66666666666666)","(19.0, 32.0, 30.5)","(15.0, 22.0, 19.375)","(5.5, 7.0, 6.973333333333334)","(31.0, 65.0, 58.82352941176471)","(31.0, 85.0, 78.4375)"
04-01-2023 11:49:09.730732,"(1.3, 1.54, 1.528888888888889)","(8.5, 12.0, 11.0625)","(61.0, 150.0, 136.66666666666666)","(20.0, 32.0, 30.5)","(14.0, 22.0, 19.375)","(5.5, 7.0, 6.952941176470588)","(31.0, 65.0, 58.82352941176471)","(31.0, 85.0, 78.4375)"
04-01-2023 11:49:10.805401,"(1.3, 1.54, 1.528888888888889)","(8.5, 12.0, 11.0625)","(61.0, 150.0, 139.0909090909091)","(20.0, 32.0, 30.5)","(14.0, 22.0, 19.5)","(5.5, 7.0, 6.957894736842105)","(31.0, 65.0, 58.82352941176471)","(31.0, 85.0, 74.65517241379311)"
04-01-2023 11:49:11.935235,"(1.3, 1.54, 1.5283333333333333)","(8.5, 12.0, 11.0625)","(61.0, 150.0, 139.0909090909091)","(20.0, 32.0, 30.5)","(14.0, 22.0, 19.5)","(5.5, 7.0, 6.957894736842105)","(31.0, 65.0, 58.82352941176471)","(31.0, 85.0, 72.5)"
04-01-2023 11:49:13.027161,"(1.3, 1.54, 1.5283333333333333)","(8.5, 12.0, 11.0625)","(61.0, 150.0, 139.0909090909091)","(20.0, 32.0, 31.5)","(14.0, 22.0, 19.6)","(5.5, 7.0, 7.026666666666666)","(31.0, 65.0, 61.25)","(31.0, 85.0, 76.35135135135135)"
04-01-2023 11:49:14.072251,"(1.3, 1.53, 1.5275454545454545)","(8.5, 12.0, 11.352941176470589)","(61.0, 150.0, 142.0)","(20.0, 34.0, 33.44444444444444)","(14.0, 22.0, 19.6)","(5.5, 7.2, 7.042857142857143)","(31.0, 65.0, 60.86206896551724)","(31.0, 85.0, 76.35135135135135)"
04-01-2023 11:49:15.171653,"(1.3, 1.53, 1.5222857142857142)","(8.5, 12.0, 11.476190476190476)","(61.0, 150.0, 142.0)","(20.0, 34.0, 33.44444444444444)","(14.0, 22.0, 19.6)","(5.5, 7.4, 7.1066666666666665)","(31.0, 65.0, 60.86206896551724)","(31.0, 85.0, 76.35135135135135)"
04-01-2023 11:49:16.190045,"(1.3, 1.52, 1.508)","(8.5, 12.0, 11.476190476190476)","(61.0, 150.0, 142.0)","(20.0, 34.0, 35.22222222222222)","(14.0, 22.0, 19.6)","(5.5, 7.4, 7.141935483870968)","(31.0, 65.0, 60.86206896551724)","(31.0, 85.0, 76.57894736842105)"
04-01-2023 11:49:17.244515,"(1.3, 1.52, 1.5014285714285713)","(8.5, 12.0, 11.476190476190476)","(61.0, 150.0, 132.85714285714286)","(20.0, 36.0, 33.44444444444444)","(14.0, 22.0, 19.6)","(5.5, 7.4, 7.223529411764706)","(31.0, 65.0, 59.54545454545455)","(31.0, 85.0, 76.57894736842105)"
04-01-2023 11:49:18.298593,"(1.3, 1.51, 1.4966666666666666)","(8.5, 12.5, 11.583333333333334)","(61.0, 150.0, 132.85714285714286)","(20.0, 34.0, 33.166666666666664)","(14.0, 22.0, 19.6)","(5.5, 7.4, 7.2444444444444445)","(31.0, 65.0, 59.54545454545455)","(31.0, 85.0, 76.57894736842105)"
04-01-2023 11:49:19.308396,"(1.3, 1.51, 1.4992307692307691)","(8.5, 12.5, 11.642857142857142)","(61.0, 190.0, 163.33333333333334)","(20.0, 34.0, 33.166666666666664)","(14.0, 22.0, 19.6)","(5.5, 7.6, 7.375)","(31.0, 65.0, 59.54545454545455)","(31.0, 85.0, 76.57894736842105)"
04-01-2023 11:49:20.336052,"(1.3, 1.51, 1.4964516129032257)","(8.5, 12.5, 11.714285714285714)","(61.0, 180.0, 166.0)","(20.0, 34.0, 33.44444444444444)","(14.0, 22.0, 19.6)","(5.5, 7.6, 7.375)","(31.0, 65.0, 59.54545454545455)","(31.0, 85.0, 69.58333333333334)"
04-01-2023 11:49:21.341985,"(1.3, 1.51, 1.4996969696969698)","(8.5, 12.5, 11.722222222222221)","(61.0, 180.0, 172.22222222222223)","(20.0, 34.0, 33.166666666666664)","(14.0, 22.0, 19.454545454545453)","(5.5, 7.6, 7.375)","(31.0, 65.0, 59.54545454545455)","(31.0, 85.0, 69.58333333333334)"
04-01-2023 11:49:22.342698,"(1.3, 1.52, 1.5189612676056339)","(8.5, 12.5, 11.722222222222221)","(61.0, 180.0, 166.0)","(20.0, 34.0, 33.44444444444444)","(14.0, 22.0, 20.11764705882353)","(5.5, 7.6, 7.300000000000001)","(31.0, 65.0, 59.54545454545455)","(31.0, 85.0, 69.6)"
04-01-2023 11:49:23.326159,"(1.3, 1.54, 1.5252173913043479)","(8.5, 12.5, 11.722222222222221)","(61.0, 180.0, 172.22222222222223)","(20.0, 34.0, 33.166666666666664)","(14.0, 22.0, 19.09090909090909)","(5.5, 7.4, 7.323076923076924)","(31.0, 65.0, 59.54545454545455)","(31.0, 75.0, 66.0)"
04-01-2023 11:49:24.313222,"(1.3, 1.54, 1.5278571428571428)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 134.0)","(21.0, 34.0, 33.44444444444444)","(14.0, 22.0, 19.09090909090909)","(6.0, 7.4, 7.1625000000000005)","(31.0, 65.0, 60.0)","(31.0, 70.0, 64.0)"
04-01-2023 11:49:25.291639,"(1.3, 1.54, 1.5263829787234042)","(9.0, 12.5, 11.666666666666666)","(71.0, 170.0, 144.28571428571428)","(21.0, 34.0, 33.166666666666664)","(14.0, 22.0, 20.0)","(6.0, 7.2, 7.2615384615384615)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 58.18181818181818)"
04-01-2023 11:49:26.280302,"(1.3, 1.54, 1.5238297872340425)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 134.0)","(21.0, 34.0, 33.166666666666664)","(14.0, 22.0, 20.75)","(6.0, 7.4, 7.23448275862069)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 58.18181818181818)"
04-01-2023 11:49:27.251341,"(1.3, 1.54, 1.5222222222222221)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 134.0)","(21.0, 34.0, 33.166666666666664)","(14.0, 21.0, 20.75)","(6.0, 7.4, 7.222222222222222)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 65.5)"
04-01-2023 11:49:28.233213,"(1.3, 1.53, 1.5189655172413794)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 144.28571428571428)","(21.0, 34.0, 33.166666666666664)","(14.0, 21.0, 20.75)","(6.0, 7.4, 7.222222222222222)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 65.5)"
04-01-2023 11:49:29.194777,"(1.3, 1.53, 1.518125)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 134.0)","(21.0, 34.0, 33.44444444444444)","(14.0, 21.0, 20.75)","(6.0, 7.4, 7.272727272727273)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 65.5)"
04-01-2023 11:49:30.219087,"(1.3, 1.53, 1.5174285714285713)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 144.28571428571428)","(21.0, 34.0, 33.44444444444444)","(14.0, 21.0, 20.75)","(6.0, 7.4, 7.2)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 65.5)"
04-01-2023 11:49:31.239183,"(1.3, 1.53, 1.5174285714285713)","(9.0, 12.5, 11.722222222222221)","(71.0, 160.0, 150.0)","(21.0, 34.0, 33.44444444444444)","(14.0, 21.0, 20.75)","(6.0, 7.4, 7.2)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 65.5)"
04-01-2023 11:49:32.299171,"(1.3, 1.53, 1.516842105263158)","(9.0, 12.5, 11.583333333333334)","(71.0, 160.0, 150.0)","(21.0, 34.0, 33.44444444444444)","(14.0, 21.0, 20.75)","(6.0, 7.4, 7.2)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 66.78571428571428)"
04-01-2023 11:49:33.312191,"(1.3, 1.53, 1.518888888888889)","(9.0, 12.5, 11.583333333333334)","(71.0, 170.0, 144.28571428571428)","(21.0, 34.0, 33.166666666666664)","(14.0, 21.0, 20.75)","(6.0, 7.2, 7.133333333333334)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 66.78571428571428)"
04-01-2023 11:49:34.337168,"(1.3, 1.53, 1.5162222222222221)","(9.0, 12.5, 11.583333333333334)","(71.0, 170.0, 134.0)","(21.0, 34.0, 33.44444444444444)","(14.0, 21.0, 20.315789473684212)","(6.0, 7.4, 7.246153846153846)","(31.0, 60.0, 59.54545454545455)","(31.0, 70.0, 66.78571428571428)"
04-01-2023 11:49:35.459145,"(1.3, 1.53, 1.5162222222222221)","(9.0, 12.5, 11.583333333333334)","(71.0, 170.0, 144.28571428571428)","(21.0, 34.0, 33.44444444444444)","(14.0, 22.0, 20.315789473684212)","(6.0, 7.4, 7.205405405405406)","(31.0, 65.0, 53.75)","(31.0, 70.0, 65.0)"
04-01-2023 11:49:36.471187,"(1.3, 1.53, 1.5162222222222221)","(9.0, 12.5, 11.583333333333334)","(71.0, 170.0, 134.0)","(21.0, 34.0, 33.44444444444444)","(14.0, 22.0, 20.315789473684212)","(6.0, 7.4, 7.057142857142857)","(31.0, 65.0, 57.5)","(31.0, 70.0, 67.46153846153845)"
04-01-2023 11:49:37.456791,"(1.3, 1.53, 1.5138709677419355)","(9.0, 12.5, 11.583333333333334)","(71.0, 170.0, 134.0)","(21.0, 34.0, 33.44444444444444)","(14.0, 22.0, 20.4)","(6.0, 7.4, 6.866666666666666)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 65.0)"
04-01-2023 11:49:38.411859,"(1.3, 1.53, 1.5218181818181817)","(9.0, 12.5, 12.038461538461538)","(71.0, 160.0, 154.44444444444446)","(21.0, 34.0, 33.166666666666664)","(14.0, 22.0, 18.444444444444443)","(6.0, 7.0, 6.733333333333333)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 63.57142857142857)"
04-01-2023 11:49:39.375609,"(1.3, 1.56, 1.5592222222222223)","(9.0, 12.5, 12.125)","(71.0, 170.0, 137.27272727272728)","(21.0, 34.0, 33.285714285714285)","(14.0, 22.0, 20.0)","(6.0, 7.0, 6.685714285714285)","(31.0, 65.0, 55.0)","(31.0, 70.0, 61.0)"
04-01-2023 11:49:40.347583,"(1.3, 1.57, 1.5663636363636364)","(9.0, 12.5, 11.875)","(71.0, 160.0, 154.44444444444446)","(21.0, 32.0, 30.0)","(14.0, 22.0, 20.0)","(6.0, 6.8, 6.742857142857143)","(31.0, 65.0, 57.94117647058823)","(31.0, 70.0, 63.57142857142857)"
04-01-2023 11:49:41.331288,"(1.3, 1.57, 1.569268292682927)","(9.0, 12.0, 11.666666666666666)","(71.0, 160.0, 151.66666666666669)","(21.0, 32.0, 31.5)","(14.0, 22.0, 18.71875)","(6.0, 6.8, 6.655555555555555)","(31.0, 65.0, 55.0)","(31.0, 70.0, 61.0)"
04-01-2023 11:49:42.323312,"(1.3, 1.59, 1.5889787234042554)","(9.0, 12.0, 11.785714285714286)","(71.0, 160.0, 151.66666666666669)","(21.0, 32.0, 31.5)","(14.0, 22.0, 19.605263157894736)","(6.0, 6.8, 6.88)","(31.0, 65.0, 59.16666666666667)","(31.0, 70.0, 63.57142857142857)"
04-01-2023 11:49:43.282966,"(1.3, 1.53, 1.5201642036124794)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 144.28571428571428)","(21.0, 34.0, 29.0)","(14.0, 22.0, 18.75)","(6.0, 7.0, 6.968421052631579)","(31.0, 65.0, 60.0)","(31.0, 70.0, 61.0)"
04-01-2023 11:49:44.268795,"(1.3, 1.53, 1.520016393442623)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 147.5)","(21.0, 34.0, 31.0)","(14.0, 22.0, 18.733333333333334)","(6.0, 7.2, 7.022222222222222)","(31.0, 65.0, 60.0)","(31.0, 70.0, 61.0)"
04-01-2023 11:49:45.300414,"(1.3, 1.53, 1.5201141924959216)","(9.0, 12.5, 11.722222222222221)","(71.0, 170.0, 147.5)","(21.0, 34.0, 32.8)","(14.0, 22.0, 19.55)","(6.0, 7.2, 7.04516129032258)","(31.0, 65.0, 59.54545454545455)","(31.0, 70.0, 63.57142857142857)"
04-01-2023 11:49:46.298870,"(1.3, 1.53, 1.5200164744645799)","(9.0, 13.0, 11.833333333333334)","(71.0, 170.0, 153.63636363636363)","(21.0, 34.0, 32.8)","(14.0, 22.0, 18.733333333333334)","(5.5, 7.2, 7.04516129032258)","(31.0, 65.0, 57.5)","(31.0, 70.0, 65.0)"
04-01-2023 11:49:47.477795,"(1.3, 1.53, 1.520016339869281)","(9.0, 13.0, 12.25)","(71.0, 170.0, 147.5)","(21.0, 34.0, 32.8)","(14.0, 22.0, 19.666666666666668)","(5.5, 7.2, 7.046153846153846)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:48.539472,"(1.3, 1.53, 1.5233333333333334)","(9.0, 12.5, 12.333333333333334)","(71.0, 170.0, 153.63636363636363)","(21.0, 34.0, 32.8)","(14.0, 22.0, 18.733333333333334)","(5.5, 7.2, 7.007407407407407)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:49.548545,"(1.3, 1.53, 1.523076923076923)","(9.0, 12.5, 11.954545454545455)","(71.0, 170.0, 147.5)","(21.0, 34.0, 33.333333333333336)","(14.0, 22.0, 18.733333333333334)","(5.5, 7.2, 7.094736842105263)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:50.642559,"(1.3, 1.53, 1.515625)","(9.0, 13.0, 12.964285714285714)","(71.0, 170.0, 147.5)","(21.0, 34.0, 32.8)","(14.0, 22.0, 19.55)","(5.5, 7.2, 7.054545454545455)","(31.0, 65.0, 56.6)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:51.810756,"(1.3, 1.53, 1.5132142857142856)","(9.0, 13.0, 12.966666666666667)","(71.0, 170.0, 147.5)","(21.0, 34.0, 33.333333333333336)","(14.0, 22.0, 19.25)","(5.5, 7.2, 7.076923076923077)","(31.0, 65.0, 57.241379310344826)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:52.924826,"(1.3, 1.52, 1.512549019607843)","(9.0, 13.0, 12.966666666666667)","(71.0, 170.0, 147.5)","(21.0, 34.0, 31.5)","(14.0, 20.0, 18.966666666666665)","(5.5, 7.2, 7.054545454545455)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:53.997043,"(1.3, 1.52, 1.5091428571428571)","(9.0, 13.0, 12.804347826086957)","(71.0, 170.0, 147.5)","(21.0, 34.0, 31.5)","(14.0, 22.0, 19.725)","(5.5, 7.2, 7.054545454545455)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:55.181524,"(1.3, 1.52, 1.5078048780487805)","(9.0, 13.0, 13.829787234042554)","(71.0, 170.0, 207.77777777777777)","(21.0, 34.0, 32.8)","(14.0, 22.0, 19.605263157894736)","(5.5, 7.2, 7.054545454545455)","(31.0, 65.0, 56.6)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:56.236596,"(1.3, 1.52, 1.504375)","(9.0, 14.0, 13.829787234042554)","(71.0, 220.0, 207.77777777777777)","(21.0, 34.0, 33.333333333333336)","(14.0, 22.0, 18.75)","(5.5, 7.2, 7.054545454545455)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:57.237850,"(1.3, 1.51, 1.498125)","(9.0, 14.0, 13.977777777777778)","(71.0, 220.0, 201.66666666666666)","(21.0, 34.0, 33.333333333333336)","(14.0, 22.0, 19.605263157894736)","(5.5, 7.2, 7.054545454545455)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:58.239471,"(1.3, 1.51, 1.498125)","(9.0, 14.5, 13.863636363636363)","(71.0, 220.0, 207.77777777777777)","(21.0, 34.0, 32.8)","(14.0, 22.0, 20.166666666666668)","(5.5, 7.2, 6.9375)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:49:59.407510,"(1.3, 1.52, 1.5147368421052632)","(9.0, 14.5, 13.76086956521739)","(71.0, 220.0, 135.0)","(21.0, 34.0, 32.8)","(14.0, 21.0, 20.6875)","(5.5, 7.0, 6.923076923076923)","(31.0, 65.0, 57.5)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:50:00.567153,"(1.3, 1.52, 1.512857142857143)","(9.0, 14.5, 13.82)","(71.0, 210.0, 128.0)","(21.0, 34.0, 31.142857142857142)","(14.0, 21.0, 20.125)","(5.5, 7.0, 6.814285714285714)","(31.0, 65.0, 56.6)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:50:01.659237,"(1.3, 1.52, 1.5163636363636364)","(9.0, 14.5, 13.82)","(71.0, 200.0, 155.0)","(21.0, 32.0, 31.454545454545453)","(14.0, 21.0, 20.047619047619047)","(5.5, 7.0, 6.866666666666666)","(31.0, 65.0, 57.241379310344826)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:50:02.679906,"(1.3, 1.52, 1.5110112359550563)","(9.0, 14.0, 13.727272727272727)","(71.0, 160.0, 135.0)","(21.0, 32.0, 31.454545454545453)","(14.0, 21.0, 19.854166666666668)","(5.5, 7.0, 6.933333333333334)","(31.0, 65.0, 57.241379310344826)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:50:03.842707,"(1.3, 1.53, 1.518876404494382)","(9.0, 13.5, 13.436363636363636)","(71.0, 160.0, 135.0)","(21.0, 32.0, 31.5)","(14.0, 21.0, 19.854166666666668)","(5.5, 7.0, 6.942857142857143)","(31.0, 65.0, 57.241379310344826)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:50:04.943208,"(1.3, 1.53, 1.518876404494382)","(9.0, 13.5, 13.436363636363636)","(71.0, 160.0, 140.0)","(21.0, 32.0, 31.5)","(14.0, 21.0, 20.047619047619047)","(5.5, 7.0, 6.96)","(31.0, 65.0, 57.241379310344826)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:50:05.947559,"(1.3, 1.53, 1.518)","(9.0, 13.5, 13.436363636363636)","(71.0, 220.0, 170.0)","(21.0, 32.0, 31.57142857142857)","(14.0, 21.0, 19.892857142857142)","(5.5, 7.0, 6.908108108108108)","(31.0, 65.0, 56.34615384615385)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:50:07.034236,"(1.3, 1.54, 1.533953488372093)","(9.0, 14.0, 13.86111111111111)","(71.0, 220.0, 170.0)","(21.0, 32.0, 31.57142857142857)","(14.0, 20.0, 19.892857142857142)","(5.5, 7.0, 6.896103896103896)","(31.0, 65.0, 56.34615384615385)","(31.0, 70.0, 66.66666666666667)"
04-01-2023 11:50:08.159705,"(1.3, 1.54, 1.533157894736842)","(9.0, 14.0, 13.82258064516129)","(71.0, 220.0, 165.0)","(21.0, 32.0, 31.454545454545453)","(14.0, 20.0, 19.892857142857142)","(5.5, 7.0, 6.908108108108108)","(31.0, 65.0, 59.16666666666667)","(31.0, 70.0, 66.66666666666667)"
