,Identity Thief,Rolling Start,My Gal Cookie,Alpha Humbug,Booming Boo Boo,Spring Acer,Farmor Pizazz,My Melanie
07-01-2023 21:12:55.318134,"(3.9, 4.9, 4.811111111111112)","(4.6, 6.8, 6.5120000000000005)","(51.0, 80.0, 72.5)","(11.0, 17.0, 15.457142857142857)","(3.6, 4.6, 4.584615384615384)","(7.5, 8.6, 8.2)","(9.0, 11.0, 10.285714285714286)","(6.0, 7.8, 7.6571428571428575)"
07-01-2023 21:12:56.453534,"(3.9, 4.9, 4.818181818181818)","(4.6, 6.8, 6.628571428571428)","(51.0, 80.0, 73.75)","(11.0, 16.5, 16.2)","(3.6, 4.6, 4.446153846153846)","(7.5, 8.6, 8.15)","(9.0, 11.0, 10.666666666666666)","(6.0, 7.8, 7.6)"
07-01-2023 21:12:57.587026,"(3.9, 4.9, 4.833333333333333)","(4.6, 6.8, 6.678260869565217)","(51.0, 80.0, 73.75)","(11.0, 16.5, 15.6)","(3.6, 4.5, 4.433333333333334)","(7.5, 8.6, 8.323076923076924)","(9.0, 11.5, 11.026315789473685)","(6.0, 7.8, 7.666666666666667)"
07-01-2023 21:12:58.765085,"(3.9, 4.8, 4.788235294117647)","(4.6, 6.8, 6.699999999999999)","(51.0, 80.0, 75.83333333333333)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.433333333333334)","(7.5, 8.6, 8.15)","(9.0, 11.5, 10.61111111111111)","(6.0, 7.8, 7.542857142857143)"
07-01-2023 21:12:59.940587,"(3.9, 4.8, 4.788235294117647)","(4.6, 6.8, 6.585714285714285)","(51.0, 80.0, 73.75)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.433333333333334)","(7.5, 8.6, 8.15)","(9.0, 11.5, 11.078947368421053)","(6.0, 7.8, 7.6)"
07-01-2023 21:13:01.055968,"(3.9, 4.9, 4.825)","(4.6, 6.8, 6.5600000000000005)","(51.0, 80.0, 72.85714285714286)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.433333333333334)","(7.5, 8.6, 8.28)","(9.0, 11.5, 11.166666666666666)","(6.0, 7.8, 7.533333333333333)"
07-01-2023 21:13:02.139603,"(3.9, 4.9, 4.825)","(4.6, 6.8, 6.5600000000000005)","(51.0, 80.0, 75.83333333333333)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.433333333333334)","(7.5, 8.6, 8.476923076923077)","(9.0, 11.5, 11.166666666666666)","(6.0, 7.8, 7.581818181818182)"
07-01-2023 21:13:03.160685,"(3.9, 4.9, 4.825)","(4.6, 6.8, 6.5600000000000005)","(51.0, 80.0, 72.85714285714286)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.433333333333334)","(7.5, 8.6, 8.532258064516128)","(9.0, 11.5, 11.203703703703704)","(6.0, 7.8, 7.581818181818182)"
07-01-2023 21:13:04.169016,"(3.9, 4.9, 4.866666666666667)","(4.6, 6.8, 6.496551724137931)","(51.0, 80.0, 73.75)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.433333333333334)","(7.5, 8.6, 8.532258064516128)","(9.0, 11.5, 11.203703703703704)","(6.0, 7.8, 7.371428571428572)"
07-01-2023 21:13:05.238704,"(3.9, 4.9, 4.825)","(4.6, 6.8, 6.525)","(51.0, 80.0, 75.83333333333333)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.427272727272728)","(7.5, 8.6, 8.532258064516128)","(9.0, 11.5, 11.203703703703704)","(6.0, 7.8, 7.539130434782608)"
07-01-2023 21:13:06.331712,"(3.9, 4.9, 4.825)","(4.6, 6.8, 6.525)","(51.0, 80.0, 73.75)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.427272727272728)","(7.5, 8.6, 8.532258064516128)","(9.0, 11.5, 11.203703703703704)","(6.0, 7.8, 7.539130434782608)"
07-01-2023 21:13:07.455977,"(3.9, 4.9, 4.872727272727273)","(4.6, 6.8, 6.525)","(51.0, 80.0, 72.85714285714286)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.427272727272728)","(7.5, 8.6, 8.532258064516128)","(9.0, 11.5, 11.224137931034482)","(6.0, 7.8, 7.628571428571429)"
07-01-2023 21:13:08.555614,"(3.9, 4.9, 4.872727272727273)","(4.6, 6.8, 6.496551724137931)","(51.0, 80.0, 76.15384615384616)","(11.0, 16.5, 15.31578947368421)","(3.6, 4.5, 4.427272727272728)","(7.5, 8.6, 8.218181818181819)","(9.0, 11.5, 11.055555555555555)","(6.0, 7.8, 7.5636363636363635)"
07-01-2023 21:13:09.699769,"(3.9, 4.9, 4.872727272727273)","(4.6, 6.8, 6.296774193548387)","(51.0, 80.0, 72.85714285714286)","(11.0, 16.5, 15.375)","(3.6, 4.5, 4.427272727272728)","(7.5, 8.6, 8.345454545454546)","(9.0, 11.5, 11.055555555555555)","(6.0, 8.0, 7.5636363636363635)"
07-01-2023 21:13:10.917696,"(3.9, 4.9, 4.872727272727273)","(4.6, 6.6, 6.574999999999999)","(51.0, 80.0, 72.85714285714286)","(11.0, 16.5, 15.375)","(3.6, 4.5, 4.427272727272728)","(7.5, 8.8, 8.70625)","(9.0, 11.5, 11.277777777777779)","(6.0, 7.8, 7.666666666666667)"
07-01-2023 21:13:12.130545,"(3.9, 4.9, 4.852)","(4.8, 6.6, 6.533333333333333)","(41.0, 80.0, 75.83333333333333)","(12.0, 16.5, 15.375)","(3.6, 4.5, 4.427272727272728)","(7.0, 8.8, 8.692857142857143)","(9.0, 11.5, 11.1)","(6.0, 7.8, 7.68)"
07-01-2023 21:13:13.368909,"(3.9, 4.9, 4.872727272727273)","(4.8, 6.6, 6.574999999999999)","(41.0, 80.0, 73.75)","(12.0, 16.5, 15.375)","(3.6, 4.5, 4.427272727272728)","(7.0, 8.8, 8.70625)","(9.0, 11.5, 11.277777777777779)","(6.0, 7.8, 7.460869565217392)"
07-01-2023 21:13:14.603583,"(3.9, 4.9, 4.872727272727273)","(4.8, 6.6, 6.371428571428572)","(41.0, 80.0, 76.15384615384616)","(12.0, 16.5, 15.6)","(3.6, 4.5, 4.427272727272728)","(7.0, 8.8, 8.70625)","(9.0, 11.5, 11.055555555555555)","(6.0, 7.8, 7.32)"
07-01-2023 21:13:15.782922,"(3.9, 4.9, 4.872727272727273)","(4.8, 6.4, 6.371428571428572)","(41.0, 80.0, 75.83333333333333)","(12.0, 16.5, 15.75)","(3.6, 4.5, 4.427272727272728)","(7.0, 8.8, 8.7375)","(9.0, 11.5, 11.4)","(6.0, 7.8, 7.32)"
07-01-2023 21:13:16.980617,"(3.9, 4.9, 4.841176470588236)","(4.8, 6.4, 6.344)","(41.0, 80.0, 72.85714285714286)","(12.0, 16.5, 15.564102564102564)","(3.6, 4.5, 4.427272727272728)","(7.0, 9.0, 8.815384615384616)","(9.0, 11.5, 11.218181818181819)","(6.0, 7.8, 7.416)"
07-01-2023 21:13:18.142415,"(3.9, 4.9, 4.827272727272727)","(4.8, 6.4, 6.344)","(41.0, 80.0, 72.85714285714286)","(12.0, 17.0, 16.25)","(3.6, 4.5, 4.427272727272728)","(7.0, 9.0, 8.869565217391305)","(9.0, 12.0, 11.218181818181819)","(6.0, 7.8, 7.32)"
07-01-2023 21:13:19.347648,"(3.9, 4.9, 4.847368421052632)","(4.8, 6.4, 6.31764705882353)","(41.0, 80.0, 75.83333333333333)","(12.0, 16.5, 16.0)","(3.6, 4.5, 4.476190476190476)","(7.0, 9.0, 8.938461538461539)","(9.0, 12.0, 11.511363636363637)","(6.0, 7.8, 7.28)"
07-01-2023 21:13:20.491165,"(3.9, 4.9, 4.8578947368421055)","(4.8, 6.6, 6.4222222222222225)","(41.0, 80.0, 75.83333333333333)","(12.0, 16.5, 16.0)","(3.6, 4.6, 4.433333333333334)","(7.0, 9.0, 8.885714285714286)","(9.0, 12.0, 11.511363636363637)","(6.0, 7.4, 7.2)"
07-01-2023 21:13:21.624634,"(3.9, 4.9, 4.8578947368421055)","(4.8, 6.4, 6.36)","(41.0, 100.0, 90.0)","(12.0, 16.0, 15.8)","(3.6, 4.5, 4.433333333333334)","(7.0, 9.4, 9.01818181818182)","(9.0, 12.0, 11.629310344827585)","(6.0, 7.4, 7.255172413793104)"
07-01-2023 21:13:22.761234,"(3.9, 4.9, 4.855555555555556)","(4.8, 6.6, 6.276923076923077)","(41.0, 100.0, 92.17391304347827)","(12.0, 16.0, 15.8)","(3.6, 4.5, 4.433333333333334)","(7.0, 9.4, 9.01818181818182)","(9.0, 12.0, 12.4375)","(6.0, 7.4, 7.255172413793104)"
07-01-2023 21:13:23.916127,"(3.9, 4.9, 4.855555555555556)","(4.8, 6.6, 6.257142857142857)","(41.0, 100.0, 92.17391304347827)","(12.0, 16.5, 15.3)","(3.6, 4.5, 4.425000000000001)","(7.0, 9.4, 9.149999999999999)","(9.0, 12.5, 12.653846153846153)","(6.0, 7.4, 7.166666666666667)"
07-01-2023 21:13:25.017120,"(3.9, 4.9, 4.833333333333334)","(4.8, 6.6, 6.5)","(41.0, 100.0, 92.17391304347827)","(12.0, 16.0, 15.4)","(3.6, 4.5, 4.393103448275862)","(7.0, 9.2, 9.232000000000001)","(9.0, 13.5, 12.61111111111111)","(6.0, 7.2, 7.107692307692307)"
07-01-2023 21:13:26.120530,"(3.9, 4.9, 4.86)","(4.8, 6.6, 6.368888888888889)","(41.0, 100.0, 88.46153846153847)","(12.0, 16.0, 15.1)","(3.6, 4.5, 4.388461538461539)","(7.0, 9.4, 9.304)","(9.0, 13.5, 12.61111111111111)","(6.0, 7.2, 7.129411764705883)"
07-01-2023 21:13:27.182343,"(3.9, 4.9, 4.875)","(4.8, 6.6, 6.358333333333333)","(41.0, 100.0, 91.66666666666666)","(12.0, 16.0, 15.071428571428571)","(3.6, 4.4, 4.388461538461539)","(7.0, 9.4, 9.25)","(9.0, 13.5, 12.574074074074074)","(6.0, 7.2, 7.173333333333334)"
07-01-2023 21:13:28.204338,"(3.9, 4.9, 4.875)","(4.8, 6.6, 6.358333333333333)","(41.0, 100.0, 91.66666666666666)","(12.0, 16.0, 15.7)","(3.6, 4.4, 4.3534883720930235)","(7.0, 9.4, 9.25)","(9.0, 13.5, 12.693548387096774)","(6.0, 7.2, 7.173333333333334)"
07-01-2023 21:13:29.304785,"(3.9, 4.9, 4.875)","(4.8, 6.6, 6.358333333333333)","(41.0, 100.0, 91.66666666666666)","(12.0, 16.0, 15.205882352941176)","(3.6, 4.4, 4.3522727272727275)","(7.0, 9.4, 9.25)","(9.0, 13.5, 12.693548387096774)","(6.0, 7.2, 7.172413793103448)"
07-01-2023 21:13:30.443103,"(3.9, 4.9, 4.858620689655173)","(4.8, 6.6, 6.358333333333333)","(41.0, 100.0, 91.66666666666666)","(12.0, 16.0, 15.205882352941176)","(3.6, 4.4, 4.3522727272727275)","(7.0, 9.4, 9.25)","(9.0, 13.5, 12.928571428571429)","(6.0, 7.2, 7.195454545454545)"
07-01-2023 21:13:31.568984,"(3.9, 4.9, 4.815789473684211)","(4.8, 6.6, 6.358333333333333)","(41.0, 100.0, 85.0)","(12.0, 16.0, 15.071428571428571)","(3.6, 4.4, 4.3575)","(7.0, 9.4, 9.25)","(9.0, 13.0, 12.785714285714286)","(6.0, 7.4, 7.181818181818182)"
07-01-2023 21:13:32.660899,"(3.9, 4.9, 4.815789473684211)","(4.8, 6.6, 6.358333333333333)","(41.0, 100.0, 83.75)","(12.0, 16.0, 15.370967741935484)","(3.6, 4.4, 4.3575)","(7.0, 9.4, 9.22)","(9.0, 13.5, 12.785714285714286)","(6.0, 7.4, 7.183333333333334)"
07-01-2023 21:13:33.818253,"(3.9, 4.9, 4.85483870967742)","(4.8, 6.6, 6.358333333333333)","(41.0, 95.0, 86.92307692307692)","(12.0, 16.0, 15.370967741935484)","(3.6, 4.4, 4.3575)","(7.0, 9.4, 9.22)","(9.0, 13.5, 12.785714285714286)","(6.0, 7.2, 7.183333333333334)"
07-01-2023 21:13:34.961230,"(3.9, 4.9, 4.794117647058823)","(4.8, 6.6, 6.358333333333333)","(41.0, 95.0, 100.0)","(12.0, 16.0, 15.370967741935484)","(3.6, 4.4, 4.3575)","(7.0, 9.4, 9.22)","(9.0, 13.5, 12.785714285714286)","(6.0, 7.2, 7.275)"
07-01-2023 21:13:36.168330,"(3.9, 4.9, 4.75)","(4.8, 6.6, 6.462068965517242)","(41.0, 120.0, 83.75)","(12.0, 16.0, 15.22)","(3.6, 4.4, 4.351428571428571)","(7.0, 9.4, 9.269565217391305)","(9.0, 13.5, 12.785714285714286)","(6.0, 7.4, 7.171428571428572)"
07-01-2023 21:13:37.445355,"(3.9, 4.9, 4.736363636363636)","(4.8, 6.6, 6.51578947368421)","(41.0, 110.0, 83.75)","(12.0, 16.0, 15.142857142857142)","(3.6, 4.4, 4.381481481481481)","(7.0, 9.4, 9.284615384615385)","(9.0, 13.5, 12.764705882352942)","(6.0, 7.2, 7.133333333333334)"
07-01-2023 21:13:38.622663,"(3.9, 4.9, 4.728571428571429)","(4.8, 6.6, 6.476923076923077)","(41.0, 100.0, 85.0)","(12.0, 16.0, 15.225806451612904)","(3.6, 4.4, 4.395652173913044)","(7.0, 9.4, 9.22)","(9.0, 13.5, 12.764705882352942)","(6.0, 7.2, 7.165217391304348)"
07-01-2023 21:13:39.826057,"(3.9, 4.9, 4.81764705882353)","(4.8, 6.6, 6.466666666666667)","(41.0, 100.0, 83.75)","(12.0, 16.0, 15.225806451612904)","(3.6, 4.4, 4.432142857142857)","(7.0, 9.4, 9.13)","(9.0, 13.5, 12.742424242424242)","(6.0, 7.2, 7.165217391304348)"
07-01-2023 21:13:41.019213,"(3.9, 4.9, 4.81764705882353)","(4.8, 6.6, 6.466666666666667)","(41.0, 95.0, 81.875)","(12.0, 16.0, 15.4375)","(3.6, 4.5, 4.482142857142858)","(7.0, 9.4, 9.13)","(9.0, 13.5, 12.742424242424242)","(6.0, 7.2, 7.116666666666667)"
07-01-2023 21:13:42.196307,"(3.9, 4.8, 4.74)","(4.8, 6.6, 6.51304347826087)","(41.0, 95.0, 83.75)","(12.0, 15.5, 15.086206896551724)","(3.6, 4.5, 4.482142857142858)","(7.0, 9.4, 9.2125)","(9.0, 13.5, 12.742424242424242)","(6.0, 7.2, 7.152941176470589)"
07-01-2023 21:13:43.386617,"(3.9, 4.8, 4.769230769230769)","(4.8, 6.6, 6.315555555555555)","(41.0, 95.0, 81.25)","(12.0, 15.5, 14.9)","(3.6, 4.5, 4.459722222222222)","(7.0, 9.4, 9.236363636363636)","(9.0, 13.5, 12.742424242424242)","(6.0, 7.2, 7.139130434782609)"
07-01-2023 21:13:44.573248,"(3.9, 4.8, 4.792)","(4.8, 6.6, 6.315555555555555)","(41.0, 90.0, 82.5)","(12.0, 15.5, 14.9)","(3.6, 4.5, 4.459154929577465)","(7.0, 9.4, 9.296153846153846)","(9.0, 13.5, 12.666666666666666)","(6.0, 7.4, 7.1)"
07-01-2023 21:13:45.733765,"(3.9, 4.8, 4.792)","(5.0, 6.6, 6.34)","(41.0, 90.0, 81.25)","(12.0, 15.5, 15.0)","(3.7, 4.5, 4.457142857142857)","(7.0, 9.4, 9.233333333333334)","(10.0, 13.5, 12.847826086956522)","(6.0, 7.4, 7.162162162162162)"
07-01-2023 21:13:46.885473,"(3.9, 4.8, 4.793103448275862)","(5.0, 6.6, 6.34)","(41.0, 85.0, 76.25)","(12.0, 15.5, 14.357142857142858)","(3.7, 4.5, 4.457142857142857)","(7.0, 9.4, 9.38)","(10.0, 13.5, 12.785714285714286)","(6.0, 7.4, 7.181818181818182)"
07-01-2023 21:13:48.014743,"(3.9, 4.9, 4.825)","(5.0, 6.6, 6.341666666666667)","(41.0, 85.0, 76.25)","(12.0, 14.5, 14.333333333333334)","(3.7, 4.5, 4.3236842105263165)","(7.0, 9.4, 9.435294117647059)","(10.0, 13.5, 12.826530612244898)","(6.0, 7.4, 7.157894736842105)"
07-01-2023 21:13:49.170974,"(3.9, 4.9, 4.858823529411765)","(5.0, 6.4, 6.304347826086957)","(41.0, 85.0, 72.5)","(12.0, 15.0, 15.166666666666666)","(3.7, 4.4, 4.329268292682928)","(7.0, 9.6, 9.46923076923077)","(10.0, 13.5, 12.813725490196079)","(6.0, 7.4, 7.17)"
07-01-2023 21:13:50.337822,"(3.9, 4.9, 4.852631578947369)","(5.0, 6.4, 6.28)","(41.0, 80.0, 74.0)","(12.0, 15.5, 14.0)","(3.7, 4.4, 4.546666666666667)","(7.0, 10.0, 10.15)","(10.0, 13.5, 13.125)","(6.0, 7.4, 6.417447495961228)"
07-01-2023 21:13:51.565795,"(3.9, 4.5, 4.404857142857143)","(5.0, 7.0, 6.672727272727273)","(41.0, 110.0, 98.0)","(12.0, 16.0, 13.476190476190476)","(3.7, 4.6, 4.642857142857143)","(7.0, 10.5, 10.407407407407407)","(10.0, 13.5, 12.884615384615385)","(6.0, 6.6, 6.4168557536466775)"
07-01-2023 21:13:52.833831,"(3.9, 4.5, 4.311173184357542)","(5.0, 7.0, 6.786666666666666)","(41.0, 110.0, 103.4375)","(12.0, 15.5, 13.933333333333334)","(3.7, 4.7, 4.548780487804878)","(7.0, 11.0, 10.416666666666666)","(10.0, 13.5, 12.833333333333334)","(6.0, 6.6, 6.421256038647344)"
07-01-2023 21:13:54.012317,"(3.9, 4.5, 4.4082644628099175)","(5.0, 6.8, 6.786666666666666)","(41.0, 110.0, 103.4375)","(12.0, 14.0, 13.875)","(3.7, 4.6, 4.529268292682927)","(7.0, 10.5, 10.473684210526315)","(10.0, 13.0, 12.958333333333334)","(6.0, 6.6, 6.176470588235294)"
07-01-2023 21:13:55.209097,"(3.9, 4.5, 4.406515580736544)","(5.0, 7.0, 6.724137931034482)","(41.0, 120.0, 101.53846153846155)","(12.0, 14.0, 13.608695652173914)","(3.7, 4.6, 4.519444444444444)","(7.0, 11.0, 10.421052631578947)","(10.0, 13.0, 13.065217391304348)","(6.0, 6.2, 6.832258064516129)"
07-01-2023 21:13:56.444538,"(3.9, 4.5, 4.318888888888889)","(5.0, 6.8, 6.684210526315789)","(41.0, 120.0, 109.0909090909091)","(12.0, 13.5, 13.304347826086957)","(3.7, 4.6, 4.519444444444444)","(7.0, 10.5, 10.421052631578947)","(10.0, 13.5, 12.948275862068966)","(6.0, 7.0, 6.908333333333333)"
07-01-2023 21:13:57.664553,"(3.9, 4.6, 4.56)","(5.0, 6.8, 6.5280000000000005)","(41.0, 120.0, 109.41176470588235)","(12.0, 13.0, 12.291666666666666)","(3.7, 4.5, 4.476)","(7.0, 10.5, 10.357142857142858)","(10.0, 13.5, 12.907407407407407)","(6.0, 7.0, 6.815384615384615)"
07-01-2023 21:13:58.955394,"(3.9, 4.7, 4.621739130434783)","(5.0, 6.8, 6.573333333333333)","(41.0, 120.0, 109.41176470588235)","(12.0, 12.5, 12.25)","(3.7, 4.5, 4.457575757575758)","(7.5, 10.5, 10.302083333333334)","(10.0, 13.5, 12.907407407407407)","(6.0, 7.0, 6.992)"
07-01-2023 21:14:00.108830,"(3.9, 4.7, 4.6312500000000005)","(5.0, 6.8, 6.533333333333333)","(41.0, 120.0, 103.33333333333333)","(12.0, 12.5, 12.13265306122449)","(3.7, 4.5, 4.541463414634146)","(7.5, 10.5, 10.36046511627907)","(10.0, 13.5, 13.264705882352942)","(6.0, 7.0, 7.064)"
07-01-2023 21:14:01.205480,"(3.9, 4.5, 4.39)","(5.0, 6.8, 6.588235294117647)","(41.0, 120.0, 110.0)","(12.0, 12.5, 12.096153846153847)","(3.7, 4.6, 4.519047619047619)","(7.5, 10.5, 10.341463414634147)","(10.0, 13.5, 13.24390243902439)","(6.0, 7.2, 6.985714285714286)"
07-01-2023 21:14:02.286730,"(3.9, 4.5, 4.476923076923077)","(5.0, 6.8, 6.725925925925925)","(41.0, 120.0, 112.5)","(12.0, 12.5, 12.096153846153847)","(3.7, 4.6, 4.519047619047619)","(7.5, 10.5, 10.341463414634147)","(10.0, 14.0, 13.384615384615385)","(6.0, 7.0, 6.985714285714286)"
07-01-2023 21:14:03.359016,"(3.9, 4.5, 4.462068965517242)","(5.0, 6.8, 6.763636363636364)","(41.0, 120.0, 114.54545454545455)","(12.0, 12.0, 11.925531914893616)","(3.7, 4.6, 4.513888888888889)","(7.5, 10.5, 10.36734693877551)","(10.0, 13.5, 13.454545454545455)","(6.0, 7.0, 6.977777777777778)"
07-01-2023 21:14:04.427668,"(3.8, 4.5, 4.46969696969697)","(5.0, 6.8, 6.7043478260869565)","(41.0, 120.0, 116.0)","(11.0, 12.0, 11.925531914893616)","(3.7, 4.6, 4.513888888888889)","(7.5, 10.5, 10.36734693877551)","(10.0, 13.5, 13.454545454545455)","(6.0, 7.0, 6.977777777777778)"
07-01-2023 21:14:05.572355,"(3.8, 4.5, 4.46875)","(5.0, 6.8, 6.622222222222222)","(41.0, 120.0, 118.18181818181819)","(11.0, 12.0, 11.976190476190476)","(3.7, 4.6, 4.5875)","(7.5, 10.5, 10.318181818181818)","(10.0, 14.0, 13.13888888888889)","(6.0, 7.0, 6.9185185185185185)"
07-01-2023 21:14:06.903004,"(3.8, 4.5, 4.473684210526316)","(5.0, 6.8, 6.636363636363636)","(41.0, 120.0, 118.18181818181819)","(11.0, 12.0, 11.925531914893616)","(3.7, 4.7, 4.607246376811594)","(7.5, 10.5, 10.326086956521738)","(10.0, 13.5, 13.09375)","(6.0, 7.0, 6.8533333333333335)"
07-01-2023 21:14:08.247407,"(3.8, 4.5, 4.4)","(5.0, 6.8, 6.758823529411765)","(41.0, 120.0, 118.33333333333333)","(11.0, 12.0, 11.955555555555556)","(3.7, 4.7, 4.6571428571428575)","(7.5, 10.5, 10.569767441860465)","(10.0, 13.5, 13.2)","(6.0, 7.0, 6.911111111111111)"
07-01-2023 21:14:09.518163,"(3.8, 4.4, 4.326881720430108)","(5.0, 6.8, 6.751724137931034)","(41.0, 120.0, 118.33333333333333)","(11.0, 12.5, 11.96938775510204)","(3.7, 4.7, 4.6571428571428575)","(7.5, 11.0, 10.55056179775281)","(10.0, 13.5, 13.2)","(6.0, 7.0, 6.911111111111111)"
07-01-2023 21:14:10.767605,"(3.8, 4.4, 4.307272727272728)","(5.0, 6.8, 6.769230769230769)","(41.0, 120.0, 118.33333333333333)","(11.0, 12.0, 11.924528301886792)","(3.7, 4.7, 4.6571428571428575)","(7.5, 11.0, 10.505263157894737)","(10.0, 13.5, 13.2)","(6.0, 7.0, 6.911111111111111)"
07-01-2023 21:14:11.966238,"(3.8, 4.4, 4.317741935483871)","(5.0, 6.8, 6.769230769230769)","(41.0, 120.0, 118.33333333333333)","(11.0, 12.0, 11.924528301886792)","(3.7, 4.7, 4.666666666666667)","(7.5, 11.0, 10.505263157894737)","(10.0, 13.5, 13.2)","(6.0, 7.0, 6.890909090909091)"
07-01-2023 21:14:13.123680,"(3.8, 4.4, 4.3062499999999995)","(5.0, 6.8, 6.697777777777778)","(41.0, 120.0, 118.18181818181819)","(11.0, 12.0, 11.988888888888889)","(3.7, 4.7, 4.666666666666667)","(7.5, 11.0, 10.505263157894737)","(10.0, 13.5, 13.2)","(6.0, 7.0, 6.890909090909091)"
07-01-2023 21:14:14.311611,"(3.8, 4.4, 4.340579710144928)","(5.0, 6.8, 6.641379310344827)","(41.0, 120.0, 118.18181818181819)","(11.0, 12.0, 11.988888888888889)","(3.7, 4.7, 4.661290322580645)","(7.5, 11.0, 10.505263157894737)","(10.0, 13.5, 13.020833333333334)","(6.0, 7.0, 6.890909090909091)"
07-01-2023 21:14:15.470060,"(3.8, 4.4, 4.340579710144928)","(5.0, 6.8, 6.623076923076923)","(41.0, 120.0, 118.18181818181819)","(11.0, 12.0, 11.975247524752476)","(3.7, 4.7, 4.642222222222222)","(7.5, 11.0, 10.505263157894737)","(10.0, 13.5, 13.020833333333334)","(6.0, 7.0, 6.883333333333333)"
07-01-2023 21:14:16.607111,"(3.8, 4.4, 4.347435897435897)","(5.0, 6.8, 6.6466666666666665)","(41.0, 120.0, 118.33333333333333)","(11.0, 12.5, 11.975247524752476)","(3.7, 4.7, 4.642222222222222)","(7.5, 11.0, 10.447058823529412)","(10.0, 13.5, 13.020833333333334)","(6.0, 7.0, 6.883333333333333)"
07-01-2023 21:14:17.754026,"(3.8, 4.4, 4.347435897435897)","(5.0, 6.8, 6.6466666666666665)","(41.0, 120.0, 118.33333333333333)","(11.0, 12.5, 11.990384615384615)","(3.7, 4.7, 4.652941176470589)","(7.5, 11.0, 10.447058823529412)","(10.0, 13.5, 13.020833333333334)","(6.0, 7.0, 6.825641025641025)"
07-01-2023 21:14:18.874161,"(3.8, 4.4, 4.376271186440678)","(5.0, 6.8, 6.6466666666666665)","(41.0, 120.0, 118.33333333333333)","(11.0, 12.5, 12.027777777777779)","(3.7, 4.7, 4.664444444444444)","(7.5, 11.0, 10.397727272727273)","(10.0, 13.5, 13.017857142857142)","(6.0, 7.0, 6.804347826086956)"
07-01-2023 21:14:19.931133,"(3.7, 4.5, 4.408064516129032)","(5.0, 6.8, 6.615384615384615)","(51.0, 120.0, 118.18181818181819)","(11.0, 12.5, 12.027777777777779)","(3.7, 4.7, 4.664444444444444)","(7.5, 10.5, 10.397727272727273)","(10.0, 13.5, 13.017857142857142)","(6.0, 7.0, 6.804347826086956)"
07-01-2023 21:14:20.981954,"(3.7, 4.5, 4.401724137931034)","(5.0, 6.8, 6.617647058823529)","(51.0, 120.0, 118.18181818181819)","(11.0, 12.5, 12.107692307692307)","(3.7, 4.7, 4.675)","(7.5, 10.5, 10.49074074074074)","(10.0, 13.5, 13.02)","(6.0, 7.0, 6.804347826086956)"
07-01-2023 21:14:22.044216,"(3.7, 4.4, 4.385714285714286)","(5.0, 6.8, 6.665217391304347)","(51.0, 120.0, 118.33333333333333)","(11.0, 12.5, 12.107692307692307)","(3.7, 4.7, 4.68780487804878)","(7.5, 11.0, 10.495327102803738)","(10.0, 13.5, 13.02)","(6.0, 7.0, 6.804347826086956)"
07-01-2023 21:14:23.117338,"(3.7, 4.4, 4.351162790697675)","(5.0, 6.8, 6.6835443037974684)","(51.0, 120.0, 117.6923076923077)","(11.0, 12.5, 12.120689655172415)","(3.8, 4.8, 4.674698795180722)","(7.5, 11.0, 10.495327102803738)","(10.0, 13.5, 13.166666666666666)","(6.0, 7.0, 6.804347826086956)"
07-01-2023 21:14:24.237355,"(3.7, 4.4, 4.326666666666666)","(5.0, 6.8, 6.637499999999999)","(51.0, 120.0, 117.6923076923077)","(11.0, 12.5, 12.390243902439025)","(3.8, 4.8, 4.674698795180722)","(7.5, 11.0, 10.52212389380531)","(10.0, 13.5, 13.166666666666666)","(6.0, 7.0, 6.795454545454545)"
07-01-2023 21:14:25.330975,"(3.7, 4.4, 4.327722772277228)","(5.0, 6.8, 6.626666666666666)","(51.0, 120.0, 117.6923076923077)","(11.0, 12.5, 12.4)","(3.8, 4.8, 4.688571428571429)","(7.5, 11.0, 10.52212389380531)","(10.0, 13.5, 13.166666666666666)","(6.0, 7.0, 6.790697674418604)"
07-01-2023 21:14:26.419199,"(3.7, 4.4, 4.336904761904762)","(5.0, 6.8, 6.648543689320388)","(51.0, 120.0, 117.5)","(11.0, 12.5, 12.4)","(3.8, 4.8, 4.688571428571429)","(7.5, 11.0, 10.52212389380531)","(10.0, 13.5, 13.166666666666666)","(6.0, 7.0, 6.790697674418604)"
07-01-2023 21:14:27.547057,"(3.7, 4.4, 4.336904761904762)","(5.0, 6.8, 6.644)","(51.0, 120.0, 117.6923076923077)","(11.0, 12.5, 12.390243902439025)","(3.8, 4.8, 4.688571428571429)","(7.5, 11.0, 10.52212389380531)","(10.0, 13.5, 13.166666666666666)","(6.0, 7.0, 6.790697674418604)"
