,Crystals Dream,Megami,Wozzeck,West Coast Warrior,Yarralea,Tropical Sun
11-01-2023 15:41:06.915786,"(1.75, 1.89, 1.881578947368421)","(4.6, 5.4, 5.30126582278481)","(11.0, 17.5, 17.3)","(14.0, 30.0, 29.0)","(5.0, 5.8, 5.7844444444444445)","(41.0, 70.0, 60.0)"
11-01-2023 15:41:08.050797,"(1.75, 1.89, 1.8838636363636363)","(4.6, 5.4, 5.2)","(11.0, 17.5, 17.3)","(14.0, 30.0, 29.0)","(5.0, 5.8, 5.785882352941177)","(41.0, 70.0, 60.0)"
11-01-2023 15:41:09.293981,"(1.7, 1.9, 1.8916363636363636)","(4.6, 5.2, 5.173015873015873)","(13.0, 17.5, 17.3)","(17.0, 30.0, 29.0)","(5.0, 5.8, 5.768686868686869)","(41.0, 70.0, 60.0)"
11-01-2023 15:41:10.429179,"(1.7, 1.92, 1.913875968992248)","(4.6, 5.2, 5.1)","(13.0, 17.5, 17.25)","(17.0, 30.0, 29.0)","(5.0, 5.8, 5.7527027027027025)","(41.0, 70.0, 60.0)"
11-01-2023 15:41:11.541042,"(1.7, 1.93, 1.9265151515151515)","(4.6, 5.1, 5.087692307692308)","(13.0, 17.5, 17.25)","(17.0, 30.0, 29.0)","(5.0, 5.8, 5.7527027027027025)","(41.0, 70.0, 57.0)"
11-01-2023 15:41:12.639769,"(1.7, 1.93, 1.9282608695652173)","(4.6, 5.1, 5.094214876033058)","(13.0, 17.5, 17.25)","(17.0, 30.0, 29.0)","(5.0, 5.8, 5.7527027027027025)","(41.0, 70.0, 57.0)"
11-01-2023 15:41:13.683950,"(1.7, 1.93, 1.9282608695652173)","(4.6, 5.1, 5.0931372549019605)","(13.0, 17.5, 17.25)","(17.0, 30.0, 29.0)","(5.0, 5.8, 5.681538461538461)","(41.0, 70.0, 57.0)"
11-01-2023 15:41:14.730043,"(1.7, 1.94, 1.9266141732283464)","(4.6, 5.1, 5.097959183673469)","(13.0, 17.5, 17.25)","(17.0, 30.0, 29.96153846153846)","(5.0, 5.7, 5.590151515151515)","(41.0, 70.0, 57.0)"
11-01-2023 15:41:15.855792,"(1.7, 1.94, 1.937017543859649)","(4.6, 5.1, 5.097959183673469)","(13.0, 17.5, 17.25)","(17.0, 30.0, 29.962962962962962)","(5.0, 5.6, 5.5994318181818175)","(41.0, 70.0, 56.875)"
11-01-2023 15:41:16.998060,"(1.7, 1.94, 1.9367924528301885)","(4.6, 5.1, 5.097959183673469)","(13.0, 17.5, 16.434782608695652)","(17.0, 30.0, 31.516129032258064)","(5.0, 5.6, 5.59099099099099)","(41.0, 70.0, 56.875)"
11-01-2023 15:41:18.012509,"(1.7, 1.95, 1.940735294117647)","(4.6, 5.1, 5.074418604651163)","(13.0, 16.5, 17.375)","(17.0, 32.0, 30.4)","(5.0, 5.6, 5.6558441558441555)","(41.0, 70.0, 59.73684210526316)"
11-01-2023 15:41:19.209004,"(1.7, 1.91, 1.9077685950413221)","(4.6, 5.2, 5.11060606060606)","(13.0, 17.5, 17.1)","(17.0, 32.0, 30.2)","(5.0, 5.7, 5.713636363636364)","(41.0, 70.0, 59.73684210526316)"
11-01-2023 15:41:20.349943,"(1.7, 1.91, 1.9077685950413221)","(4.6, 5.2, 5.1463636363636365)","(13.0, 17.5, 17.333333333333332)","(17.0, 32.0, 30.2)","(5.0, 5.8, 5.681538461538461)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:21.625570,"(1.7, 1.92, 1.9171153846153846)","(4.6, 5.2, 5.052380952380952)","(13.0, 17.5, 17.333333333333332)","(17.0, 32.0, 30.2)","(5.0, 5.7, 5.7153846153846155)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:22.857754,"(1.7, 1.93, 1.9187719298245614)","(4.6, 5.1, 4.994797687861272)","(13.0, 17.5, 17.333333333333332)","(17.0, 32.0, 30.2)","(5.0, 5.8, 5.724489795918368)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:23.979387,"(1.7, 1.93, 1.9243859649122805)","(4.6, 5.0, 5.065656565656566)","(13.0, 17.5, 17.333333333333332)","(18.0, 32.0, 30.2)","(5.0, 5.8, 5.709090909090909)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:24.953597,"(1.7, 1.93, 1.9275280898876404)","(4.6, 5.1, 5.046031746031746)","(13.0, 17.5, 17.333333333333332)","(18.0, 32.0, 30.2)","(5.0, 5.8, 5.709090909090909)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:26.004416,"(1.7, 1.93, 1.9275280898876404)","(4.6, 5.1, 5.046031746031746)","(13.0, 17.5, 17.333333333333332)","(18.0, 32.0, 30.2)","(5.0, 5.8, 5.709090909090909)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:27.111070,"(1.7, 1.93, 1.9274857142857142)","(4.6, 5.1, 5.046031746031746)","(13.0, 17.5, 17.333333333333332)","(18.0, 32.0, 30.2)","(5.0, 5.8, 5.725531914893617)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:28.112787,"(1.7, 1.93, 1.9274857142857142)","(4.6, 5.1, 5.039189189189189)","(13.0, 17.5, 17.454545454545453)","(18.0, 32.0, 30.2)","(5.0, 5.8, 5.725531914893617)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:29.222495,"(1.7, 1.93, 1.927191011235955)","(4.6, 5.1, 5.0)","(13.0, 17.5, 16.357142857142858)","(18.0, 32.0, 30.75)","(5.0, 5.8, 5.707894736842105)","(41.0, 70.0, 59.5)"
11-01-2023 15:41:30.300776,"(1.7, 1.93, 1.9228571428571428)","(4.6, 5.0, 4.961023622047244)","(13.0, 16.5, 17.4)","(18.0, 32.0, 30.666666666666668)","(5.0, 5.8, 5.763768115942029)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:31.668546,"(1.7, 1.93, 1.9221428571428572)","(4.6, 5.0, 4.9296875)","(13.0, 17.5, 17.403225806451612)","(18.0, 32.0, 30.666666666666668)","(5.0, 5.9, 5.746808510638298)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:32.933615,"(1.7, 1.93, 1.9220689655172414)","(4.6, 5.0, 4.821367521367521)","(13.0, 17.5, 17.369565217391305)","(18.0, 32.0, 30.166666666666668)","(5.0, 5.8, 5.905263157894737)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:34.017409,"(1.7, 1.93, 1.9223333333333332)","(4.6, 4.9, 4.821367521367521)","(13.0, 17.5, 17.369565217391305)","(18.0, 32.0, 30.166666666666668)","(5.0, 6.0, 5.908474576271186)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:35.052271,"(1.7, 1.93, 1.9221875)","(4.6, 4.9, 4.8396039603960395)","(13.0, 17.5, 17.25)","(18.0, 32.0, 30.166666666666668)","(5.0, 6.0, 5.90952380952381)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:36.310459,"(1.7, 1.93, 1.9221875)","(4.6, 4.9, 4.731034482758621)","(13.0, 17.5, 17.53846153846154)","(18.0, 32.0, 30.166666666666668)","(5.0, 6.0, 5.93305785123967)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:37.480143,"(1.7, 1.95, 1.9416030534351145)","(4.6, 4.8, 4.731034482758621)","(13.0, 18.0, 17.53846153846154)","(18.0, 32.0, 30.166666666666668)","(5.0, 6.0, 5.955128205128205)","(41.0, 70.0, 58.94736842105263)"
11-01-2023 15:41:38.616019,"(1.7, 1.95, 1.9418421052631578)","(4.6, 4.8, 4.710731707317073)","(13.0, 17.5, 17.214285714285715)","(18.0, 32.0, 30.181818181818183)","(5.0, 6.0, 5.954639175257732)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:39.752032,"(1.7, 1.94, 1.933125)","(4.6, 4.7, 4.689908256880734)","(13.0, 18.0, 17.863636363636363)","(18.0, 32.0, 30.181818181818183)","(5.0, 6.0, 5.954639175257732)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:40.812434,"(1.7, 1.94, 1.9318518518518517)","(4.6, 4.7, 4.689814814814815)","(13.0, 18.0, 17.884615384615383)","(18.0, 32.0, 30.181818181818183)","(5.0, 6.0, 5.954639175257732)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:41.922353,"(1.7, 1.94, 1.9315384615384614)","(4.6, 4.8, 4.669750889679715)","(13.0, 18.0, 17.454545454545453)","(18.0, 32.0, 29.75)","(5.0, 6.0, 5.973333333333334)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:43.070425,"(1.7, 1.95, 1.9414583333333333)","(4.6, 4.7, 4.643859649122807)","(13.0, 18.5, 17.576923076923077)","(18.0, 32.0, 30.615384615384617)","(5.0, 6.0, 6.001010101010101)","(41.0, 70.0, 59.166666666666664)"
11-01-2023 15:41:44.114295,"(1.7, 1.95, 1.9361157024793387)","(4.6, 4.7, 4.629411764705882)","(13.0, 18.5, 17.576923076923077)","(18.0, 32.0, 30.615384615384617)","(5.0, 6.2, 6.001010101010101)","(41.0, 70.0, 60.0)"
11-01-2023 15:41:45.178200,"(1.7, 1.95, 1.934327485380117)","(4.6, 4.7, 4.627067669172932)","(13.0, 18.5, 17.941860465116278)","(18.0, 32.0, 30.46153846153846)","(5.0, 6.2, 6.001010101010101)","(41.0, 65.0, 60.0)"
11-01-2023 15:41:46.275891,"(1.7, 1.95, 1.934327485380117)","(4.4, 4.7, 4.635294117647058)","(13.0, 18.5, 17.941860465116278)","(18.0, 32.0, 30.46153846153846)","(5.0, 6.2, 6.001010101010101)","(41.0, 65.0, 60.0)"
11-01-2023 15:41:47.382016,"(1.7, 1.95, 1.934327485380117)","(4.4, 4.7, 4.635294117647058)","(13.0, 18.5, 17.9)","(18.0, 32.0, 30.18181818181818)","(5.0, 6.2, 5.977819548872181)","(41.0, 65.0, 61.42857142857143)"
11-01-2023 15:41:48.500613,"(1.7, 1.95, 1.9419277108433735)","(4.4, 4.7, 4.655769230769231)","(13.0, 18.5, 17.03846153846154)","(18.0, 32.0, 29.714285714285715)","(5.0, 6.2, 5.9735632183908045)","(41.0, 65.0, 61.42857142857143)"
11-01-2023 15:41:49.676400,"(1.7, 1.95, 1.9332323232323232)","(4.4, 4.8, 4.724615384615385)","(13.0, 18.5, 17.403846153846153)","(18.0, 32.0, 30.4)","(5.0, 6.2, 5.95655737704918)","(41.0, 65.0, 61.875)"
11-01-2023 15:41:50.774985,"(1.7, 1.94, 1.9353333333333333)","(4.4, 4.8, 4.73960396039604)","(13.0, 18.5, 17.0)","(18.0, 32.0, 30.4)","(5.0, 6.2, 5.95655737704918)","(41.0, 65.0, 61.875)"
11-01-2023 15:41:51.794132,"(1.75, 1.94, 1.9364999999999999)","(4.4, 4.9, 4.804)","(13.0, 17.0, 16.703125)","(18.0, 32.0, 30.4)","(5.0, 6.2, 5.9944444444444445)","(41.0, 65.0, 61.875)"
11-01-2023 15:41:52.886727,"(1.75, 1.94, 1.9334722222222223)","(4.4, 4.9, 4.846195652173913)","(13.0, 17.0, 16.583333333333332)","(18.0, 32.0, 30.37037037037037)","(5.0, 6.0, 5.94)","(41.0, 65.0, 60.833333333333336)"
11-01-2023 15:41:54.008296,"(1.75, 1.93, 1.9278571428571427)","(4.4, 5.0, 4.876073619631902)","(13.0, 17.0, 16.583333333333332)","(18.0, 32.0, 30.37037037037037)","(5.0, 6.0, 5.94)","(41.0, 65.0, 60.0)"
11-01-2023 15:41:55.068765,"(1.7, 1.93, 1.9278571428571427)","(4.4, 5.0, 4.905829596412556)","(13.0, 17.0, 16.583333333333332)","(18.0, 32.0, 30.37037037037037)","(5.0, 6.0, 5.9241758241758244)","(41.0, 65.0, 60.0)"
11-01-2023 15:41:56.117111,"(1.7, 1.93, 1.9276699029126212)","(4.4, 5.0, 4.940287769784173)","(13.0, 17.0, 16.583333333333332)","(18.0, 32.0, 30.580645161290324)","(5.0, 6.0, 5.9241758241758244)","(41.0, 65.0, 60.0)"
11-01-2023 15:41:57.319609,"(1.7, 1.93, 1.9255140186915887)","(4.4, 5.0, 4.954814814814815)","(13.0, 17.0, 16.583333333333332)","(18.0, 32.0, 30.666666666666668)","(5.0, 6.0, 5.9089005235602095)","(41.0, 65.0, 58.333333333333336)"
11-01-2023 15:41:58.562991,"(1.7, 1.93, 1.9255140186915887)","(4.4, 5.0, 4.977894736842106)","(13.0, 17.0, 16.583333333333332)","(18.0, 32.0, 31.073170731707318)","(5.0, 6.0, 5.904395604395605)","(41.0, 65.0, 58.333333333333336)"
11-01-2023 15:41:59.764009,"(1.7, 1.92, 1.9192222222222222)","(4.4, 5.1, 5.019736842105263)","(13.0, 17.0, 16.642857142857142)","(18.0, 34.0, 31.51219512195122)","(5.0, 6.0, 5.905434782608696)","(41.0, 65.0, 62.333333333333336)"
11-01-2023 15:42:01.004987,"(1.7, 1.93, 1.9264705882352942)","(4.4, 4.9, 4.848897058823529)","(13.0, 17.0, 16.642857142857142)","(18.0, 34.0, 31.428571428571427)","(5.0, 6.0, 5.905434782608696)","(41.0, 65.0, 62.333333333333336)"
11-01-2023 15:42:02.061323,"(1.7, 1.93, 1.9297777777777778)","(4.4, 4.9, 4.858620689655172)","(13.0, 17.0, 16.642857142857142)","(18.0, 34.0, 31.428571428571427)","(5.0, 6.0, 5.905434782608696)","(41.0, 65.0, 62.333333333333336)"
11-01-2023 15:42:03.240309,"(1.7, 1.94, 1.9257333333333333)","(4.4, 4.9, 4.882914572864322)","(13.0, 17.0, 16.642857142857142)","(18.0, 34.0, 31.428571428571427)","(5.0, 6.0, 5.905434782608696)","(41.0, 65.0, 62.333333333333336)"
11-01-2023 15:42:04.390111,"(1.7, 1.94, 1.9266666666666665)","(4.4, 4.9, 4.882914572864322)","(13.0, 17.0, 16.642857142857142)","(18.0, 34.0, 29.8)","(5.0, 6.0, 5.902793296089385)","(41.0, 65.0, 62.333333333333336)"
11-01-2023 15:42:05.443752,"(1.7, 1.93, 1.9282513661202185)","(4.4, 5.0, 4.930508474576271)","(13.0, 17.0, 16.6875)","(18.0, 34.0, 29.76923076923077)","(5.0, 6.0, 5.921621621621622)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:06.545872,"(1.7, 1.92, 1.919125683060109)","(4.4, 5.0, 4.962385321100918)","(13.0, 17.0, 16.6875)","(18.0, 34.0, 29.625)","(5.0, 6.0, 5.921621621621622)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:07.634622,"(1.7, 1.92, 1.919125683060109)","(4.4, 5.0, 4.959649122807018)","(13.0, 17.0, 16.6875)","(18.0, 34.0, 30.216216216216218)","(5.0, 6.0, 5.921621621621622)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:08.596397,"(1.7, 1.92, 1.9192039800995024)","(4.4, 5.0, 4.959649122807018)","(13.0, 17.0, 16.6875)","(18.0, 34.0, 30.216216216216218)","(5.0, 6.0, 5.862585034013605)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:09.608516,"(1.7, 1.93, 1.9226279863481228)","(4.4, 5.0, 4.959649122807018)","(13.0, 17.0, 16.565217391304348)","(18.0, 34.0, 30.516129032258064)","(5.0, 5.9, 5.864251207729469)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:10.813760,"(1.7, 1.93, 1.9227777777777777)","(4.4, 5.0, 4.9632000000000005)","(13.0, 17.0, 16.565217391304348)","(18.0, 34.0, 30.516129032258064)","(5.0, 5.9, 5.864251207729469)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:12.059486,"(1.7, 1.93, 1.9253787878787878)","(4.4, 5.0, 4.9632000000000005)","(13.0, 17.0, 16.565217391304348)","(18.0, 34.0, 30.516129032258064)","(5.0, 5.9, 5.88173076923077)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:13.236660,"(1.7, 1.93, 1.9295098039215686)","(4.4, 5.0, 4.9632000000000005)","(13.0, 17.0, 16.565217391304348)","(18.0, 34.0, 30.457142857142856)","(5.0, 5.9, 5.871900826446281)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:14.338785,"(1.7, 1.93, 1.9288181818181818)","(4.4, 5.0, 4.96198347107438)","(13.0, 16.5, 16.42156862745098)","(18.0, 34.0, 30.533333333333335)","(5.0, 5.9, 5.871900826446281)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:15.463792,"(1.7, 1.94, 1.928185053380783)","(4.4, 5.0, 4.96198347107438)","(13.0, 16.5, 16.42156862745098)","(18.0, 32.0, 30.533333333333335)","(5.0, 5.9, 5.871900826446281)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:16.581148,"(1.7, 1.94, 1.9309289617486338)","(4.4, 5.0, 4.963025210084034)","(13.0, 16.5, 16.42156862745098)","(18.0, 32.0, 30.533333333333335)","(5.0, 5.9, 5.867924528301887)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:17.746009,"(1.7, 1.94, 1.9344117647058823)","(4.4, 5.0, 4.963934426229509)","(13.0, 16.5, 16.358695652173914)","(18.0, 32.0, 29.529411764705884)","(5.0, 5.9, 5.775)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:18.889338,"(1.7, 1.94, 1.9347796610169492)","(4.4, 5.1, 5.053488372093023)","(13.0, 16.5, 16.358695652173914)","(18.0, 32.0, 29.76)","(5.0, 5.8, 5.796511627906977)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:19.869721,"(1.7, 1.95, 1.9437499999999999)","(4.4, 5.1, 5.053488372093023)","(13.0, 16.5, 16.358695652173914)","(18.0, 30.0, 29.76)","(5.0, 5.8, 5.796511627906977)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:20.982696,"(1.7, 1.95, 1.9404040404040404)","(4.4, 5.1, 4.975)","(13.0, 17.5, 17.516666666666666)","(18.0, 30.0, 29.57894736842105)","(5.0, 5.8, 5.779166666666667)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:22.156224,"(1.7, 1.95, 1.941111111111111)","(4.4, 5.0, 4.975609756097561)","(13.0, 18.0, 17.51851851851852)","(18.0, 30.0, 29.57894736842105)","(5.0, 5.8, 5.778082191780822)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:23.275454,"(1.7, 1.95, 1.941062271062271)","(4.4, 5.0, 4.8722960151802654)","(13.0, 18.0, 17.523809523809526)","(20.0, 30.0, 29.25)","(5.0, 5.8, 5.795)","(41.0, 65.0, 62.5)"
11-01-2023 15:42:24.292509,"(1.7, 1.95, 1.9417948717948716)","(4.4, 4.9, 4.8722960151802654)","(13.0, 18.0, 17.547619047619047)","(20.0, 30.0, 29.692307692307693)","(5.0, 5.8, 5.836)","(41.0, 65.0, 61.666666666666664)"
11-01-2023 15:42:25.397608,"(1.7, 1.93, 1.9207760814249364)","(4.4, 4.9, 4.87888198757764)","(13.0, 18.5, 18.147058823529413)","(20.0, 32.0, 29.692307692307693)","(5.0, 5.9, 5.836)","(41.0, 65.0, 61.666666666666664)"
11-01-2023 15:42:26.455166,"(1.7, 1.93, 1.9208125)","(4.4, 4.9, 4.87888198757764)","(13.0, 18.5, 18.147058823529413)","(20.0, 32.0, 29.580645161290324)","(5.0, 5.9, 5.840740740740741)","(41.0, 65.0, 61.666666666666664)"
11-01-2023 15:42:27.651138,"(1.7, 1.93, 1.9206607369758577)","(4.4, 4.9, 4.877874186550977)","(13.0, 18.5, 18.147058823529413)","(20.0, 32.0, 29.580645161290324)","(5.0, 5.9, 5.840740740740741)","(41.0, 65.0, 63.57142857142857)"
11-01-2023 15:42:28.758526,"(1.7, 1.93, 1.920040650406504)","(4.4, 4.9, 4.877874186550977)","(13.0, 18.5, 18.147058823529413)","(20.0, 32.0, 29.77777777777778)","(5.0, 5.9, 5.840740740740741)","(41.0, 65.0, 63.333333333333336)"
11-01-2023 15:42:29.819072,"(1.7, 1.93, 1.9202523240371845)","(4.4, 4.9, 4.868990384615385)","(13.0, 18.5, 18.208333333333332)","(20.0, 32.0, 29.413793103448278)","(5.0, 5.9, 5.873134328358209)","(41.0, 65.0, 63.333333333333336)"
11-01-2023 15:42:30.843203,"(1.7, 1.92, 1.9131304347826086)","(4.4, 4.9, 4.853763440860215)","(13.0, 18.5, 18.193548387096776)","(20.0, 32.0, 30.61111111111111)","(5.0, 5.9, 5.871428571428572)","(41.0, 65.0, 63.333333333333336)"
11-01-2023 15:42:31.999447,"(1.7, 1.92, 1.9128235294117646)","(4.4, 4.9, 4.904255319148936)","(13.0, 19.0, 18.193548387096776)","(20.0, 32.0, 30.70689655172414)","(5.0, 5.9, 5.859210526315789)","(41.0, 65.0, 63.333333333333336)"
11-01-2023 15:42:33.139415,"(1.7, 1.91, 1.9083636363636363)","(4.4, 5.0, 4.959756097560976)","(13.0, 19.0, 18.193548387096776)","(20.0, 32.0, 30.70689655172414)","(5.0, 5.9, 5.858441558441559)","(41.0, 65.0, 63.333333333333336)"
11-01-2023 15:42:34.221421,"(1.7, 1.91, 1.905068870523416)","(4.4, 5.0, 4.959756097560976)","(13.0, 19.0, 18.193548387096776)","(20.0, 32.0, 30.70689655172414)","(5.0, 5.9, 5.858441558441559)","(41.0, 65.0, 63.333333333333336)"
11-01-2023 15:42:35.303234,"(1.7, 1.91, 1.9034679334916864)","(4.4, 5.0, 4.959756097560976)","(13.0, 19.0, 18.193548387096776)","(20.0, 32.0, 30.70689655172414)","(5.0, 5.9, 5.858441558441559)","(41.0, 65.0, 63.333333333333336)"
11-01-2023 15:42:36.407467,"(1.7, 1.91, 1.9034679334916864)","(4.4, 5.0, 4.95632183908046)","(13.0, 19.0, 18.193548387096776)","(20.0, 32.0, 31.6)","(5.0, 5.9, 5.854929577464789)","(41.0, 65.0, 63.333333333333336)"
11-01-2023 15:42:37.475280,"(1.7, 1.91, 1.9023709677419354)","(4.4, 5.0, 4.949)","(13.0, 19.0, 18.193548387096776)","(20.0, 32.0, 32.0)","(5.0, 5.9, 5.854929577464789)","(41.0, 65.0, 65.88235294117646)"
11-01-2023 15:42:38.710857,"(1.7, 1.91, 1.9003212851405622)","(4.4, 5.0, 4.949)","(13.0, 19.0, 18.256410256410255)","(20.0, 34.0, 31.955555555555556)","(5.0, 5.9, 5.854929577464789)","(41.0, 70.0, 64.61538461538461)"
11-01-2023 15:42:39.820343,"(1.7, 1.91, 1.9003212851405622)","(4.4, 5.0, 4.949)","(13.0, 19.0, 18.256410256410255)","(20.0, 34.0, 31.79591836734694)","(5.0, 5.9, 5.917142857142857)","(41.0, 70.0, 64.61538461538461)"
11-01-2023 15:42:40.814289,"(1.7, 1.9, 1.8927016129032257)","(4.4, 5.0, 4.949)","(13.0, 19.0, 18.256410256410255)","(20.0, 34.0, 31.79591836734694)","(5.0, 6.0, 5.974468085106383)","(41.0, 70.0, 68.125)"
11-01-2023 15:42:41.958873,"(1.7, 1.88, 1.874139194139194)","(4.4, 5.1, 5.051851851851851)","(13.0, 19.0, 18.604166666666668)","(20.0, 34.0, 32.24390243902439)","(5.0, 6.0, 6.021111111111111)","(41.0, 70.0, 67.5)"
11-01-2023 15:42:43.032304,"(1.7, 1.87, 1.8687982832618026)","(4.4, 5.1, 5.035)","(13.0, 19.0, 18.604166666666668)","(20.0, 34.0, 32.24390243902439)","(5.0, 6.2, 5.94344262295082)","(41.0, 70.0, 63.333333333333336)"
11-01-2023 15:42:44.115040,"(1.7, 1.87, 1.866958174904943)","(4.4, 5.1, 5.002040816326531)","(13.0, 19.0, 18.61904761904762)","(20.0, 34.0, 32.421052631578945)","(5.0, 6.2, 5.983333333333333)","(41.0, 70.0, 65.55555555555556)"
11-01-2023 15:42:45.280863,"(1.7, 1.87, 1.8683539094650208)","(4.4, 5.1, 5.003571428571428)","(13.0, 19.0, 18.61904761904762)","(20.0, 34.0, 32.666666666666664)","(5.0, 6.0, 6.018099547511312)","(41.0, 70.0, 65.55555555555556)"
11-01-2023 15:42:46.332210,"(1.7, 1.86, 1.8514018691588785)","(4.4, 5.1, 5.060869565217391)","(13.0, 19.0, 18.61904761904762)","(20.0, 34.0, 32.666666666666664)","(5.0, 6.2, 6.018099547511312)","(41.0, 70.0, 65.55555555555556)"
11-01-2023 15:42:47.340559,"(1.7, 1.86, 1.8480769230769232)","(4.4, 5.1, 5.072727272727272)","(13.0, 19.5, 18.824324324324323)","(20.0, 34.0, 32.93333333333333)","(5.0, 6.2, 6.028235294117647)","(41.0, 70.0, 68.75)"
11-01-2023 15:42:48.449689,"(1.7, 1.84, 1.8330376344086021)","(4.4, 5.1, 5.028205128205128)","(13.0, 19.5, 18.79268292682927)","(20.0, 34.0, 33.54545454545455)","(5.0, 6.2, 6.031660231660232)","(41.0, 70.0, 69.16666666666667)"
11-01-2023 15:42:49.551983,"(1.7, 1.83, 1.827872340425532)","(4.4, 5.2, 5.114102564102564)","(13.0, 19.5, 18.87142857142857)","(20.0, 34.0, 35.282051282051285)","(5.0, 6.2, 6.03560606060606)","(41.0, 70.0, 68.57142857142857)"
11-01-2023 15:42:50.568757,"(1.7, 1.84, 1.8315409836065575)","(4.4, 5.2, 5.152380952380953)","(13.0, 19.5, 19.216666666666665)","(20.0, 36.0, 35.69230769230769)","(5.0, 6.2, 6.0425373134328355)","(41.0, 70.0, 68.57142857142857)"
11-01-2023 15:42:51.664622,"(1.7, 1.83, 1.8265124555160144)","(4.4, 5.2, 5.1581196581196584)","(13.0, 19.5, 19.216666666666665)","(20.0, 38.0, 35.46666666666667)","(5.0, 6.2, 6.0425373134328355)","(41.0, 70.0, 68.57142857142857)"
11-01-2023 15:42:52.753982,"(1.7, 1.83, 1.8265584415584417)","(4.4, 5.2, 5.1581196581196584)","(13.0, 19.5, 19.216666666666665)","(20.0, 38.0, 36.301886792452834)","(5.0, 6.2, 6.063430420711974)","(41.0, 70.0, 67.5)"
11-01-2023 15:42:53.756571,"(1.7, 1.82, 1.8104469273743018)","(4.4, 5.2, 5.170731707317073)","(13.0, 20.0, 19.666666666666668)","(20.0, 40.0, 37.89473684210526)","(5.0, 6.2, 5.916666666666667)","(41.0, 75.0, 68.57142857142857)"
11-01-2023 15:42:54.860069,"(1.7, 1.82, 1.8107899543378996)","(4.4, 5.3, 5.221311475409836)","(13.0, 20.0, 19.73913043478261)","(20.0, 38.0, 37.78947368421053)","(5.0, 6.0, 5.9054878048780495)","(41.0, 75.0, 68.2258064516129)"
11-01-2023 15:42:55.941745,"(1.7, 1.82, 1.8015493623051488)","(4.4, 5.3, 5.221311475409836)","(13.0, 20.0, 19.681818181818183)","(20.0, 38.0, 34.872727272727275)","(5.0, 6.0, 5.905607476635514)","(41.0, 75.0, 69.54545454545455)"
11-01-2023 15:42:56.953396,"(1.7, 1.8, 1.790391143911439)","(4.4, 5.4, 5.357142857142858)","(13.0, 21.0, 20.103448275862068)","(20.0, 40.0, 37.68)","(5.0, 6.0, 5.882911392405063)","(41.0, 75.0, 71.0)"
11-01-2023 15:42:58.130951,"(1.7, 1.8, 1.791497005988024)","(4.4, 5.4, 5.381818181818182)","(13.0, 21.0, 20.257142857142856)","(20.0, 38.0, 36.857142857142854)","(5.0, 5.9, 5.894927536231885)","(41.0, 75.0, 71.66666666666667)"
11-01-2023 15:42:59.223195,"(1.7, 1.8, 1.7911535788742183)","(4.4, 5.5, 5.411034482758621)","(13.0, 21.0, 20.842105263157894)","(20.0, 38.0, 36.96)","(5.0, 5.9, 5.906412825651303)","(41.0, 75.0, 72.14285714285714)"
11-01-2023 15:43:00.273599,"(1.7, 1.8, 1.7907840375586854)","(4.4, 5.3, 5.285833333333334)","(13.0, 21.0, 20.695652173913043)","(20.0, 40.0, 39.38461538461539)","(5.0, 6.0, 5.933248081841432)","(41.0, 75.0, 79.375)"
