,Slingshot Snoop,Aston Esme,Rock Icon,Conor Pass,Dollar Signs,My Names Lyn,Smiling Quartile,Midnight Marilyn
04-01-2023 14:16:15.537308,"(1.6, 1.85, 1.8425)","(16.0, 25.0, 24.8)","(12.0, 22.0, 20.636363636363637)","(12.0, 16.0, 15.3125)","(3.3, 4.2, 3.9983870967741937)","(31.0, 80.0, 63.63636363636363)","(21.0, 36.0, 31.263157894736842)","(31.0, 110.0, 102.5)"
04-01-2023 14:16:16.702103,"(1.6, 1.85, 1.8465625)","(16.0, 25.0, 24.2)","(12.0, 22.0, 20.583333333333332)","(12.0, 15.5, 14.875)","(3.3, 4.2, 4.1000000000000005)","(31.0, 80.0, 63.63636363636363)","(21.0, 36.0, 31.135135135135137)","(31.0, 110.0, 91.25)"
04-01-2023 14:16:17.930773,"(1.6, 1.87, 1.8485714285714288)","(16.0, 25.0, 24.53846153846154)","(12.0, 21.0, 20.583333333333332)","(12.0, 15.0, 15.3125)","(3.3, 4.2, 4.057142857142857)","(31.0, 80.0, 63.63636363636363)","(21.0, 36.0, 31.647058823529413)","(31.0, 110.0, 90.0)"
04-01-2023 14:16:19.081048,"(1.6, 1.87, 1.856875)","(16.0, 25.0, 24.81818181818182)","(12.0, 21.0, 20.583333333333332)","(12.0, 15.5, 14.875)","(3.3, 4.2, 4.057142857142857)","(31.0, 80.0, 63.63636363636363)","(21.0, 34.0, 31.12)","(31.0, 100.0, 92.5)"
04-01-2023 14:16:20.178111,"(1.6, 1.87, 1.850909090909091)","(16.0, 25.0, 24.81818181818182)","(12.0, 21.0, 20.583333333333332)","(12.0, 15.0, 14.333333333333334)","(3.3, 4.2, 4.132432432432433)","(31.0, 80.0, 63.63636363636363)","(21.0, 34.0, 31.12)","(31.0, 100.0, 91.81818181818181)"
04-01-2023 14:16:21.190920,"(1.6, 1.87, 1.850909090909091)","(16.0, 25.0, 24.8)","(12.0, 21.0, 20.558823529411764)","(12.0, 14.5, 14.666666666666666)","(3.3, 4.2, 4.148484848484848)","(31.0, 80.0, 63.63636363636363)","(21.0, 34.0, 30.8)","(31.0, 100.0, 93.33333333333333)"
04-01-2023 14:16:22.263043,"(1.6, 1.88, 1.8765)","(16.0, 25.0, 24.81818181818182)","(12.0, 22.0, 21.2)","(12.0, 15.0, 14.8)","(3.3, 4.2, 4.165517241379311)","(31.0, 80.0, 63.63636363636363)","(21.0, 34.0, 30.8)","(31.0, 100.0, 93.33333333333333)"
04-01-2023 14:16:23.375302,"(1.6, 1.88, 1.8535294117647059)","(16.0, 25.0, 24.0)","(12.0, 21.0, 20.625)","(12.0, 15.0, 14.555555555555555)","(3.3, 4.2, 4.15483870967742)","(31.0, 80.0, 65.0)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 93.33333333333333)"
04-01-2023 14:16:24.467410,"(1.6, 1.88, 1.844)","(16.0, 25.0, 24.0)","(12.0, 21.0, 20.71875)","(12.0, 15.0, 14.555555555555555)","(3.3, 4.2, 4.156923076923077)","(31.0, 80.0, 62.30769230769231)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 93.33333333333333)"
04-01-2023 14:16:25.572846,"(1.6, 1.88, 1.844)","(16.0, 25.0, 24.066666666666666)","(13.0, 21.0, 20.71875)","(12.0, 15.0, 14.714285714285714)","(3.3, 4.2, 4.156923076923077)","(31.0, 75.0, 62.30769230769231)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 93.33333333333333)"
04-01-2023 14:16:26.622406,"(1.6, 1.88, 1.844)","(16.0, 25.0, 23.842105263157894)","(13.0, 21.0, 20.71875)","(12.0, 15.0, 14.5)","(3.3, 4.2, 4.156923076923077)","(31.0, 75.0, 65.83333333333333)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:27.629827,"(1.6, 1.87, 1.8481818181818184)","(16.0, 25.0, 23.842105263157894)","(13.0, 21.0, 20.71875)","(12.0, 15.0, 14.5)","(3.3, 4.2, 4.156923076923077)","(31.0, 75.0, 65.83333333333333)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:28.652824,"(1.6, 1.87, 1.8481818181818184)","(16.0, 25.0, 23.842105263157894)","(13.0, 21.0, 20.347826086956523)","(12.0, 15.0, 14.666666666666666)","(3.3, 4.2, 4.156923076923077)","(31.0, 75.0, 65.83333333333333)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:29.700312,"(1.6, 1.87, 1.8481818181818184)","(16.0, 25.0, 23.842105263157894)","(13.0, 22.0, 20.61111111111111)","(12.0, 15.0, 14.5)","(3.3, 4.2, 4.156923076923077)","(31.0, 75.0, 65.83333333333333)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:30.865066,"(1.6, 1.87, 1.8481818181818184)","(16.0, 24.0, 23.88888888888889)","(13.0, 22.0, 20.42105263157895)","(12.0, 15.0, 14.666666666666666)","(3.3, 4.2, 4.156923076923077)","(31.0, 75.0, 65.83333333333333)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:32.064516,"(1.6, 1.87, 1.8625)","(16.0, 24.0, 23.842105263157894)","(13.0, 22.0, 20.0)","(12.0, 15.0, 14.5)","(3.3, 4.2, 4.156923076923077)","(31.0, 75.0, 65.83333333333333)","(21.0, 34.0, 30.903225806451612)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:33.290154,"(1.6, 1.87, 1.8625)","(16.0, 25.0, 23.88888888888889)","(13.0, 22.0, 20.8)","(12.0, 15.0, 14.692307692307692)","(3.3, 4.2, 4.145714285714286)","(31.0, 75.0, 58.75)","(21.0, 34.0, 31.333333333333332)","(31.0, 100.0, 95.55555555555556)"
04-01-2023 14:16:34.469444,"(1.6, 1.87, 1.8563636363636364)","(16.0, 25.0, 24.130434782608695)","(13.0, 22.0, 21.318181818181817)","(12.0, 15.0, 14.875)","(3.3, 4.2, 4.145714285714286)","(31.0, 75.0, 58.75)","(21.0, 34.0, 31.333333333333332)","(31.0, 100.0, 92.5)"
04-01-2023 14:16:35.583929,"(1.6, 1.87, 1.8571428571428572)","(16.0, 25.0, 24.3)","(13.0, 22.0, 21.326923076923077)","(12.0, 15.5, 14.928571428571429)","(3.3, 4.2, 4.19375)","(31.0, 75.0, 60.55555555555556)","(21.0, 34.0, 32.285714285714285)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:36.652952,"(1.6, 1.81, 1.8001381215469614)","(16.0, 25.0, 24.3)","(13.0, 22.0, 21.326923076923077)","(12.0, 15.0, 15.214285714285714)","(3.3, 4.3, 4.171428571428571)","(31.0, 75.0, 63.18181818181818)","(21.0, 34.0, 32.54545454545455)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:37.690844,"(1.6, 1.81, 1.7812698412698413)","(16.0, 25.0, 24.3)","(13.0, 22.0, 21.326923076923077)","(12.0, 15.5, 15.125)","(3.3, 4.3, 4.213333333333333)","(31.0, 75.0, 65.58823529411765)","(21.0, 34.0, 31.405405405405407)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:38.732614,"(1.6, 1.8, 1.7938461538461539)","(16.0, 25.0, 24.733333333333334)","(13.0, 22.0, 21.326923076923077)","(12.0, 15.5, 15.125)","(3.3, 4.3, 4.213333333333333)","(31.0, 75.0, 65.58823529411765)","(21.0, 34.0, 32.54545454545455)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:39.810655,"(1.6, 1.8, 1.7962500000000001)","(16.0, 25.0, 24.382978723404257)","(13.0, 21.0, 20.25)","(12.0, 15.5, 15.055555555555555)","(3.3, 4.3, 4.209090909090909)","(31.0, 75.0, 65.58823529411765)","(21.0, 34.0, 32.285714285714285)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:40.932270,"(1.6, 1.79, 1.7876190476190477)","(16.0, 28.0, 24.382978723404257)","(13.0, 21.0, 20.25)","(12.0, 15.5, 15.055555555555555)","(3.3, 4.3, 4.209090909090909)","(31.0, 75.0, 65.58823529411765)","(21.0, 34.0, 32.54545454545455)","(31.0, 100.0, 95.38461538461539)"
04-01-2023 14:16:42.031774,"(1.6, 1.79, 1.7872972972972974)","(16.0, 28.0, 24.274509803921568)","(13.0, 21.0, 20.545454545454547)","(12.0, 15.5, 15.285714285714286)","(3.3, 4.3, 4.21)","(31.0, 75.0, 65.58823529411765)","(21.0, 34.0, 32.54545454545455)","(31.0, 100.0, 95.38461538461539)"
04-01-2023 14:16:43.111569,"(1.6, 1.79, 1.7879166666666666)","(16.0, 27.0, 26.714285714285715)","(13.0, 21.0, 20.565217391304348)","(12.0, 15.5, 15.285714285714286)","(3.3, 4.3, 4.21)","(31.0, 75.0, 65.58823529411765)","(21.0, 34.0, 32.285714285714285)","(31.0, 100.0, 92.5)"
04-01-2023 14:16:44.164281,"(1.6, 1.79, 1.787777777777778)","(16.0, 27.0, 26.714285714285715)","(13.0, 21.0, 20.565217391304348)","(12.0, 15.5, 14.86)","(3.3, 4.3, 4.21)","(31.0, 75.0, 65.58823529411765)","(21.0, 34.0, 32.54545454545455)","(31.0, 100.0, 92.0)"
04-01-2023 14:16:45.201604,"(1.6, 1.79, 1.7880952380952382)","(16.0, 28.0, 24.181818181818183)","(13.0, 21.0, 20.333333333333332)","(12.0, 15.0, 14.95)","(3.3, 4.3, 4.21)","(31.0, 75.0, 65.0)","(21.0, 34.0, 32.54545454545455)","(31.0, 100.0, 103.33333333333333)"
04-01-2023 14:16:46.271839,"(1.6, 1.79, 1.7880952380952382)","(16.0, 28.0, 24.8)","(13.0, 21.0, 21.833333333333332)","(12.0, 15.0, 14.846153846153847)","(3.3, 4.3, 4.214285714285714)","(31.0, 75.0, 65.66666666666667)","(21.0, 34.0, 32.8)","(31.0, 110.0, 106.25)"
04-01-2023 14:16:47.392975,"(1.6, 1.8, 1.7871428571428571)","(16.0, 28.0, 24.756756756756758)","(13.0, 22.0, 21.863636363636363)","(12.0, 15.5, 14.95)","(3.3, 4.3, 4.184615384615384)","(31.0, 75.0, 65.66666666666667)","(21.0, 34.0, 32.76470588235294)","(31.0, 110.0, 108.84615384615384)"
04-01-2023 14:16:48.561247,"(1.6, 1.82, 1.814375)","(16.0, 28.0, 25.083333333333332)","(13.0, 22.0, 21.863636363636363)","(12.0, 15.0, 14.9375)","(3.3, 4.3, 4.184615384615384)","(31.0, 75.0, 65.66666666666667)","(21.0, 34.0, 32.25)","(31.0, 110.0, 108.84615384615384)"
04-01-2023 14:16:49.716583,"(1.6, 1.82, 1.8125)","(16.0, 28.0, 25.083333333333332)","(13.0, 22.0, 21.857142857142858)","(12.0, 15.0, 14.9375)","(3.3, 4.3, 4.1695652173913045)","(31.0, 75.0, 62.05882352941177)","(21.0, 34.0, 32.55172413793103)","(31.0, 110.0, 108.84615384615384)"
04-01-2023 14:16:50.834520,"(1.6, 1.82, 1.8133333333333335)","(16.0, 28.0, 25.083333333333332)","(13.0, 22.0, 19.8)","(12.0, 15.0, 14.9375)","(3.3, 4.3, 4.203225806451613)","(31.0, 70.0, 62.05882352941177)","(21.0, 34.0, 32.55172413793103)","(31.0, 110.0, 108.84615384615384)"
04-01-2023 14:16:51.936208,"(1.6, 1.81, 1.7994117647058825)","(17.0, 28.0, 25.083333333333332)","(13.0, 20.0, 19.8)","(12.0, 15.0, 14.891304347826086)","(3.3, 4.3, 4.199999999999999)","(31.0, 70.0, 62.05882352941177)","(21.0, 34.0, 31.6)","(41.0, 110.0, 108.84615384615384)"
04-01-2023 14:16:52.917943,"(1.6, 1.81, 1.8061538461538462)","(17.0, 28.0, 25.142857142857142)","(13.0, 20.0, 19.761904761904763)","(12.0, 15.5, 14.891304347826086)","(3.3, 4.3, 4.161818181818181)","(31.0, 70.0, 61.25)","(21.0, 34.0, 32.97560975609756)","(41.0, 110.0, 105.0)"
04-01-2023 14:16:53.903430,"(1.6, 1.81, 1.8054545454545454)","(17.0, 28.0, 25.083333333333332)","(13.0, 20.0, 19.761904761904763)","(12.0, 15.5, 14.891304347826086)","(3.3, 4.4, 4.185714285714286)","(31.0, 70.0, 61.25)","(21.0, 34.0, 32.97560975609756)","(41.0, 110.0, 105.0)"
04-01-2023 14:16:54.914786,"(1.6, 1.81, 1.8044444444444445)","(17.0, 28.0, 25.083333333333332)","(13.0, 20.0, 19.761904761904763)","(12.0, 15.5, 14.891304347826086)","(3.3, 4.4, 4.202272727272727)","(31.0, 70.0, 61.25)","(21.0, 34.0, 32.97560975609756)","(41.0, 110.0, 105.0)"
04-01-2023 14:16:55.995458,"(1.6, 1.82, 1.8077272727272728)","(17.0, 28.0, 25.083333333333332)","(13.0, 22.0, 21.823529411764707)","(12.0, 15.5, 14.891304347826086)","(3.3, 4.4, 4.199999999999999)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 32.97560975609756)","(41.0, 110.0, 105.0)"
04-01-2023 14:16:57.078156,"(1.6, 1.83, 1.81)","(17.0, 28.0, 25.0)","(13.0, 20.0, 19.8)","(12.0, 15.5, 14.891304347826086)","(3.3, 4.3, 4.216666666666667)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 32.666666666666664)","(41.0, 110.0, 105.0)"
04-01-2023 14:16:58.125855,"(1.6, 1.83, 1.8166666666666667)","(17.0, 27.0, 25.25)","(13.0, 20.0, 19.761904761904763)","(12.0, 15.5, 14.916666666666666)","(3.3, 4.3, 4.2375)","(31.0, 70.0, 61.25)","(21.0, 34.0, 32.666666666666664)","(41.0, 110.0, 108.84615384615384)"
04-01-2023 14:16:59.205221,"(1.6, 1.82, 1.8058823529411765)","(17.0, 27.0, 25.25)","(13.0, 20.0, 19.761904761904763)","(12.0, 15.5, 14.87037037037037)","(3.3, 4.3, 4.198076923076923)","(31.0, 70.0, 61.25)","(21.0, 34.0, 32.666666666666664)","(41.0, 110.0, 108.84615384615384)"
04-01-2023 14:17:00.270451,"(1.6, 1.81, 1.8)","(17.0, 26.0, 25.333333333333332)","(13.0, 20.0, 19.615384615384617)","(12.0, 15.5, 14.833333333333334)","(3.3, 4.4, 4.1764705882352935)","(31.0, 70.0, 62.5)","(21.0, 34.0, 30.2)","(41.0, 110.0, 108.84615384615384)"
04-01-2023 14:17:01.365762,"(1.6, 1.82, 1.8155000000000001)","(17.0, 26.0, 25.333333333333332)","(13.0, 20.0, 19.807692307692307)","(12.0, 15.5, 14.833333333333334)","(3.3, 4.4, 4.172)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.25)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:02.461763,"(1.6, 1.82, 1.8073684210526317)","(17.0, 26.0, 25.428571428571427)","(13.0, 20.0, 20.866666666666667)","(12.0, 15.5, 14.857142857142858)","(3.3, 4.4, 4.219047619047619)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:03.578396,"(1.6, 1.81, 1.7960714285714285)","(17.0, 26.0, 24.5)","(13.0, 21.0, 19.36842105263158)","(12.0, 15.5, 14.857142857142858)","(3.3, 4.4, 4.2272727272727275)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:04.747943,"(1.6, 1.81, 1.8021212121212122)","(17.0, 26.0, 24.555555555555557)","(13.0, 19.5, 19.36842105263158)","(12.0, 15.5, 14.857142857142858)","(3.3, 4.4, 4.224615384615385)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:05.813122,"(1.6, 1.81, 1.8066666666666666)","(17.0, 26.0, 24.555555555555557)","(13.0, 19.5, 19.36842105263158)","(12.0, 15.5, 14.892857142857142)","(3.3, 4.4, 4.267088607594936)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:06.802939,"(1.6, 1.81, 1.7944)","(17.0, 26.0, 24.555555555555557)","(13.0, 19.5, 19.36842105263158)","(12.0, 15.5, 14.892857142857142)","(3.3, 4.4, 4.267088607594936)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:07.763989,"(1.6, 1.81, 1.7960714285714285)","(17.0, 26.0, 24.555555555555557)","(13.0, 19.5, 19.36842105263158)","(12.0, 15.5, 14.892857142857142)","(3.3, 4.4, 4.233333333333333)","(31.0, 70.0, 61.25)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 108.84615384615384)"
04-01-2023 14:17:08.756631,"(1.6, 1.81, 1.8036842105263158)","(17.0, 26.0, 24.555555555555557)","(13.0, 19.5, 19.36842105263158)","(12.0, 15.5, 14.892857142857142)","(3.3, 4.4, 4.222222222222222)","(31.0, 70.0, 61.25)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 108.84615384615384)"
04-01-2023 14:17:09.788154,"(1.6, 1.81, 1.798)","(17.0, 26.0, 24.555555555555557)","(13.0, 19.5, 19.36842105263158)","(12.0, 15.5, 15.325)","(3.3, 4.4, 4.220000000000001)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:10.802671,"(1.6, 1.81, 1.7915384615384615)","(17.0, 26.0, 24.5)","(13.0, 22.0, 21.8)","(12.0, 15.5, 15.5)","(3.3, 4.4, 4.220000000000001)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:11.849118,"(1.6, 1.8, 1.7914285714285714)","(17.0, 25.0, 24.333333333333332)","(13.0, 22.0, 20.96153846153846)","(12.0, 16.0, 15.9)","(3.3, 4.4, 4.268421052631579)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:13.004904,"(1.6, 1.8, 1.7876470588235294)","(17.0, 26.0, 24.68)","(13.0, 22.0, 20.96153846153846)","(12.0, 16.5, 15.95)","(3.3, 4.4, 4.266666666666667)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:14.083350,"(1.6, 1.8, 1.7866666666666666)","(17.0, 26.0, 24.90909090909091)","(13.0, 22.0, 20.96153846153846)","(12.0, 16.5, 15.710526315789474)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 105.0)"
04-01-2023 14:17:15.168413,"(1.6, 1.81, 1.7821212121212122)","(17.0, 26.0, 24.5)","(13.0, 22.0, 19.772727272727273)","(12.0, 16.5, 15.909090909090908)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 61.25)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 108.84615384615384)"
04-01-2023 14:17:16.261799,"(1.6, 1.81, 1.7821212121212122)","(17.0, 26.0, 24.555555555555557)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.833333333333334)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 61.25)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 108.84615384615384)"
04-01-2023 14:17:17.398011,"(1.6, 1.8, 1.7850000000000001)","(17.0, 26.0, 24.555555555555557)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.75)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 61.25)","(21.0, 34.0, 30.235294117647058)","(41.0, 110.0, 107.5)"
04-01-2023 14:17:18.531253,"(1.6, 1.8, 1.79)","(17.0, 26.0, 24.333333333333332)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.785714285714286)","(3.3, 4.4, 4.284848484848485)","(31.0, 70.0, 62.22222222222222)","(21.0, 34.0, 30.307692307692307)","(41.0, 110.0, 108.33333333333333)"
04-01-2023 14:17:19.643879,"(1.6, 1.8, 1.7805)","(17.0, 25.0, 24.333333333333332)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.75)","(3.3, 4.4, 4.284848484848485)","(31.0, 70.0, 63.333333333333336)","(21.0, 34.0, 32.125)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:20.765023,"(1.6, 1.8, 1.7850000000000001)","(17.0, 25.0, 24.272727272727273)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.764705882352942)","(3.3, 4.4, 4.28125)","(31.0, 70.0, 62.5)","(21.0, 34.0, 32.125)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:21.783198,"(1.6, 1.8, 1.79)","(17.0, 25.0, 24.647058823529413)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.785714285714286)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 62.5)","(21.0, 34.0, 31.333333333333332)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:22.843155,"(1.6, 1.8, 1.7888524590163934)","(17.0, 25.0, 24.272727272727273)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.777777777777779)","(3.3, 4.4, 4.284848484848485)","(31.0, 70.0, 63.333333333333336)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:23.820674,"(1.6, 1.8, 1.7977358490566038)","(17.0, 25.0, 24.647058823529413)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.777777777777779)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 61.42857142857143)","(21.0, 34.0, 31.846153846153847)","(41.0, 110.0, 109.0909090909091)"
04-01-2023 14:17:24.841028,"(1.6, 1.81, 1.79)","(17.0, 25.0, 24.866666666666667)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.884615384615385)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 61.42857142857143)","(21.0, 34.0, 31.846153846153847)","(41.0, 110.0, 109.0909090909091)"
04-01-2023 14:17:25.824274,"(1.6, 1.81, 1.7914285714285714)","(17.0, 25.0, 24.866666666666667)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.8125)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 61.42857142857143)","(21.0, 34.0, 31.846153846153847)","(41.0, 110.0, 109.0909090909091)"
04-01-2023 14:17:26.798262,"(1.6, 1.81, 1.7914285714285714)","(17.0, 25.0, 24.4)","(13.0, 20.0, 19.772727272727273)","(12.0, 16.0, 15.826086956521738)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 63.333333333333336)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:27.780042,"(1.6, 1.81, 1.7914285714285714)","(17.0, 25.0, 24.866666666666667)","(13.0, 20.0, 19.708333333333332)","(12.0, 16.0, 15.916666666666666)","(3.3, 4.4, 4.273333333333333)","(31.0, 70.0, 62.5)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:28.851416,"(1.6, 1.8, 1.79)","(17.0, 25.0, 24.4)","(13.0, 20.0, 19.386363636363637)","(12.0, 16.0, 15.785714285714286)","(3.3, 4.4, 4.284848484848485)","(31.0, 70.0, 63.333333333333336)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:29.971636,"(1.6, 1.8, 1.7875)","(17.0, 25.0, 24.866666666666667)","(13.0, 19.5, 19.386363636363637)","(12.0, 16.0, 15.785714285714286)","(3.3, 4.4, 4.284848484848485)","(31.0, 70.0, 63.333333333333336)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:31.128466,"(1.6, 1.8, 1.7925)","(17.0, 25.0, 24.866666666666667)","(13.0, 19.5, 19.386363636363637)","(12.0, 16.0, 15.764705882352942)","(3.3, 4.4, 4.284848484848485)","(31.0, 70.0, 62.5)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:32.294878,"(1.6, 1.8, 1.7947368421052632)","(17.0, 25.0, 24.866666666666667)","(13.0, 19.5, 19.386363636363637)","(12.0, 16.0, 15.875)","(3.3, 4.4, 4.27741935483871)","(31.0, 70.0, 64.44444444444444)","(21.0, 34.0, 31.846153846153847)","(41.0, 110.0, 109.0909090909091)"
04-01-2023 14:17:33.385709,"(1.6, 1.8, 1.79375)","(17.0, 25.0, 24.8)","(13.0, 22.0, 20.6)","(12.0, 16.0, 15.75)","(3.3, 4.4, 4.270588235294118)","(31.0, 100.0, 71.0)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.0909090909091)"
04-01-2023 14:17:34.479641,"(1.55, 1.8, 1.7955555555555556)","(17.0, 25.0, 24.866666666666667)","(13.0, 21.0, 20.6)","(12.0, 16.0, 15.764705882352942)","(3.4, 4.4, 4.264864864864865)","(31.0, 95.0, 68.33333333333333)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.0909090909091)"
04-01-2023 14:17:35.720584,"(1.55, 1.82, 1.7991666666666668)","(17.0, 25.0, 24.866666666666667)","(13.0, 20.0, 19.8)","(12.0, 16.0, 15.764705882352942)","(3.4, 4.4, 4.264864864864865)","(31.0, 95.0, 71.66666666666667)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:36.869184,"(1.55, 1.81, 1.79375)","(17.0, 25.0, 24.866666666666667)","(13.0, 20.0, 19.8)","(12.0, 16.0, 15.764705882352942)","(3.4, 4.4, 4.29)","(31.0, 95.0, 75.9090909090909)","(21.0, 34.0, 31.846153846153847)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:37.849779,"(1.55, 1.78, 1.7703666666666666)","(17.0, 25.0, 24.866666666666667)","(13.0, 20.0, 19.8)","(12.0, 16.0, 15.764705882352942)","(3.4, 4.4, 4.29)","(31.0, 95.0, 65.0)","(21.0, 34.0, 31.846153846153847)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:38.823945,"(1.55, 1.78, 1.7703666666666666)","(17.0, 25.0, 24.875)","(13.0, 20.0, 19.8)","(12.0, 16.0, 15.590909090909092)","(3.4, 4.4, 4.29)","(31.0, 95.0, 69.28571428571429)","(21.0, 34.0, 31.846153846153847)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:39.790517,"(1.55, 1.78, 1.7701027397260274)","(17.0, 25.0, 24.875)","(13.0, 20.0, 19.8)","(12.0, 16.0, 15.95)","(3.4, 4.4, 4.286274509803921)","(31.0, 95.0, 66.42857142857143)","(21.0, 34.0, 31.6)","(41.0, 110.0, 109.23076923076923)"
04-01-2023 14:17:40.783709,"(1.55, 1.76, 1.7564285714285715)","(17.0, 25.0, 24.9)","(13.0, 23.0, 22.785714285714285)","(12.0, 17.0, 16.75)","(3.4, 4.4, 4.286956521739131)","(31.0, 95.0, 66.42857142857143)","(21.0, 34.0, 31.846153846153847)","(51.0, 110.0, 109.0909090909091)"
04-01-2023 14:17:41.856103,"(1.55, 1.76, 1.7544444444444445)","(17.0, 25.0, 24.666666666666668)","(14.0, 22.0, 21.77777777777778)","(13.0, 17.0, 16.88888888888889)","(3.4, 4.4, 4.286956521739131)","(31.0, 95.0, 66.42857142857143)","(21.0, 34.0, 31.846153846153847)","(51.0, 110.0, 109.0909090909091)"
