,Sweet Silver,Churn It Up,Blue Cod,Miss Fischer,Boudicca
04-01-2023 10:35:43.027049,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 19.4)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:44.108946,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:45.421719,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:46.472682,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:47.526436,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:48.557246,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:49.461362,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:50.264320,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:51.149689,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:52.064088,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:53.033060,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:54.041050,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:55.065743,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:56.020477,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:56.869526,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:57.680059,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:58.601675,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:59.584387,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:00.607447,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:01.595148,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:02.728254,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:03.789551,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:04.753263,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:05.544422,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:06.433717,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:07.327607,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:08.206962,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:09.139253,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:09.972648,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:10.792087,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:11.668672,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:12.579397,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:13.517629,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:14.441830,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:15.342809,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:16.281637,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:17.085122,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:17.884696,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:18.800992,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:19.696722,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:20.693062,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:21.646152,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:22.584047,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:23.470555,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:24.277443,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:25.071604,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:25.889981,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:26.713463,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:27.545155,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:28.381977,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:29.231038,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:36:30.082395,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:30.907416,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:31.731721,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:32.551096,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:33.365031,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:34.278961,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:35.095632,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:35.905256,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:36.700395,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:37.513806,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:38.345199,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:39.226816,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:40.066718,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:40.934367,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:41.718645,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 16.6875)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:42.486213,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:43.285990,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:44.179520,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.8125)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:45.010800,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:45.848031,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:46.707311,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:47.494982,"(3.4, 5.7, 5.386666666666667)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:48.295589,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:49.111865,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:49.924670,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:50.746924,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:51.587954,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:52.402455,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:53.207614,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:54.022542,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:54.835975,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:55.670650,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:56.564937,"(3.4, 5.7, 4.78)","(1.5, 2.4, 2.057777777777778)","(14.0, 30.0, 27.764705882352942)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:57.473018,"(3.4, 5.7, 4.78)","(1.5, 2.4, 1.96)","(14.0, 30.0, 28.84375)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:58.341558,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:36:59.191720,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:00.005264,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:00.796305,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:01.603682,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:02.443975,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:03.286764,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:04.117601,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:04.965572,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:05.758107,"(3.4, 5.7, 4.78)","(1.5, 2.38, 2.1506666666666665)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:06.570905,"(3.4, 5.7, 4.09)","(1.5, 2.38, 1.9929999999999999)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:07.412593,"(3.4, 5.6, 4.72)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:08.285320,"(3.4, 5.6, 4.72)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:09.099081,"(3.4, 5.6, 4.72)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:10.000044,"(3.4, 5.6, 4.72)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:10.869240,"(3.4, 5.6, 4.72)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:11.656501,"(3.4, 5.6, 4.72)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:12.448234,"(3.4, 5.6, 4.72)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:13.265117,"(3.4, 5.6, 4.72)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:14.099940,"(3.4, 5.6, 3.9076923076923076)","(1.5, 2.38, 1.931304347826087)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:14.973794,"(3.4, 5.6, 3.9076923076923076)","(1.5, 2.36, 2.136)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:15.868198,"(3.4, 5.6, 3.9076923076923076)","(1.5, 2.36, 2.136)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:16.678346,"(3.4, 5.6, 3.9076923076923076)","(1.5, 2.36, 2.136)","(14.0, 30.0, 24.0)","(17.0, 32.0, 26.75)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:17.515776,"(3.4, 5.6, 3.9076923076923076)","(1.5, 2.36, 2.136)","(14.0, 30.0, 24.0)","(17.0, 32.0, 29.778846153846153)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:18.315756,"(3.4, 5.6, 3.9076923076923076)","(1.5, 2.36, 2.006315789473684)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:19.122903,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.5, 16.37777777777778)"
04-01-2023 10:37:19.955273,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:20.800246,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:21.636811,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:22.488069,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:23.275191,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:24.086683,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:24.912578,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:25.748591,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:26.575369,"(3.4, 5.6, 4.8125)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 24.0)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:27.423167,"(3.4, 5.5, 5.213333333333334)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 27.6)","(17.0, 32.0, 21.81818181818182)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:28.265077,"(3.4, 5.5, 5.213333333333334)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 27.6)","(17.0, 32.0, 29.778846153846153)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:29.077137,"(3.4, 5.5, 5.213333333333334)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 27.6)","(17.0, 32.0, 29.778846153846153)","(7.5, 17.0, 15.48421052631579)"
04-01-2023 10:37:29.867222,"(3.4, 5.5, 5.213333333333334)","(1.5, 2.36, 2.063529411764706)","(14.0, 30.0, 27.6)","(17.0, 32.0, 29.778846153846153)","(7.5, 17.0, 15.48421052631579)"
