,Fabios Ethics,Good Odds Carla,Boa Vista,Allowed To Dream,Why So Serious,Optimus Eli,Unacceptable Les,Kalyara
08-01-2023 18:10:42.990046,"(8.0, 15.0, 13.76)","(2.5, 3.3, 2.778888888888889)","(2.15, 3.3, 2.586)","(5.5, 8.8, 7.700000000000001)","(31.0, 230.0, 207.77777777777777)","(51.0, 490.0, 275.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 235.27272727272728)"
08-01-2023 18:10:44.297407,"(8.0, 15.0, 13.76)","(2.5, 3.25, 3.3733333333333335)","(2.15, 3.3, 2.586)","(5.5, 8.8, 7.700000000000001)","(31.0, 230.0, 163.33333333333334)","(51.0, 490.0, 150.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:45.621362,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.8425000000000002)","(2.15, 3.3, 2.586)","(5.5, 8.8, 7.700000000000001)","(31.0, 180.0, 163.33333333333334)","(51.0, 510.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:46.972742,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.7953846153846156)","(2.15, 3.3, 2.586)","(5.5, 8.8, 7.700000000000001)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:48.281979,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.7953846153846156)","(2.15, 3.3, 2.586)","(5.5, 8.8, 7.700000000000001)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:49.640929,"(8.0, 15.0, 13.76)","(2.5, 3.7, 3.136)","(2.15, 3.3, 2.586)","(5.5, 8.8, 7.548275862068966)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:50.935914,"(8.0, 15.0, 13.76)","(2.5, 3.7, 3.0866666666666664)","(2.15, 3.3, 2.586)","(5.5, 8.8, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:52.207799,"(8.0, 15.0, 13.76)","(2.5, 3.7, 3.0866666666666664)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:53.478349,"(8.0, 15.0, 13.76)","(2.5, 3.7, 3.0866666666666664)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:54.750147,"(8.0, 15.0, 13.76)","(2.5, 3.7, 3.4371428571428573)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:55.981671,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.964)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 47.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:57.229227,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.996)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:58.532841,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.996)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:10:59.916676,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.996)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:01.214894,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.996)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 450.0, 255.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:02.564933,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.996)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 207.77777777777777)","(51.0, 450.0, 280.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:03.789356,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.996)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 230.0, 207.77777777777777)","(51.0, 500.0, 280.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:05.314458,"(8.0, 15.0, 13.76)","(2.5, 3.7, 2.9859999999999998)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 230.0, 207.77777777777777)","(51.0, 500.0, 280.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:06.691320,"(8.0, 15.0, 13.76)","(2.5, 3.65, 2.9859999999999998)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 230.0, 207.77777777777777)","(51.0, 500.0, 280.0)","(21.0, 95.0, 55.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:08.009035,"(8.0, 15.0, 13.76)","(2.5, 3.65, 3.7457142857142856)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 230.0, 207.77777777777777)","(51.0, 500.0, 295.0)","(21.0, 95.0, 55.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:09.406180,"(8.0, 15.0, 13.76)","(2.5, 3.9, 3.6121739130434785)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 230.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 55.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:10.665028,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.6121739130434785)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:11.885279,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.4050000000000002)","(2.15, 3.3, 2.586)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:13.108511,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.4050000000000002)","(2.15, 3.3, 2.982)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:14.330846,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.4050000000000002)","(2.15, 3.45, 2.982)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:15.536633,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.4050000000000002)","(2.15, 3.45, 2.982)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:16.717049,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.4050000000000002)","(2.15, 3.45, 2.982)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:17.992334,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.4050000000000002)","(2.15, 3.45, 2.982)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:19.272825,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.4050000000000002)","(2.15, 3.45, 2.982)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:20.501881,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.4050000000000002)","(2.15, 3.45, 2.982)","(5.5, 8.6, 8.436842105263157)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:21.791764,"(8.0, 15.0, 13.76)","(2.5, 3.95, 3.656)","(2.15, 3.45, 2.982)","(5.5, 8.6, 7.926086956521738)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.6)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:23.738276,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.95, 3.757619047619048)","(2.15, 3.45, 2.875)","(5.5, 8.6, 7.637499999999999)","(31.0, 180.0, 163.33333333333334)","(51.0, 540.0, 120.0)","(21.0, 95.0, 86.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:25.001008,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.95, 3.757619047619048)","(2.15, 3.45, 2.875)","(5.5, 8.2, 7.580952380952381)","(31.0, 180.0, 163.33333333333334)","(51.0, 540.0, 295.0)","(21.0, 95.0, 80.8)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:26.264148,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.95, 3.745789473684211)","(2.15, 3.45, 2.875)","(5.5, 7.8, 7.580952380952381)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 80.8)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:27.563512,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.95, 3.745789473684211)","(2.15, 3.45, 2.441176470588235)","(5.5, 7.8, 7.580952380952381)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 49.81818181818181)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:28.796469,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.95, 3.59)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.580952380952381)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:30.037628,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.114)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.580952380952381)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 37.4)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:31.270273,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.082)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.580952380952381)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 37.4)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:32.554899,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.082)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.580952380952381)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 37.4)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:33.820711,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.082)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:35.072221,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.082)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:36.360144,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.504736842105263)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:37.610094,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.098)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:38.871295,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.114)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:40.067015,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.114)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:41.234619,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.114)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:42.495315,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.65, 3.32)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 180.0, 170.0)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:43.798982,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.1075)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 240.0, 198.88888888888889)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:45.020802,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.1075)","(2.15, 3.5, 2.441176470588235)","(5.5, 7.8, 7.57)","(31.0, 220.0, 198.88888888888889)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:46.218375,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.1075)","(2.15, 3.5, 2.7249999999999996)","(5.5, 7.8, 7.57)","(31.0, 220.0, 198.88888888888889)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:47.402298,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.1075)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 220.0, 198.88888888888889)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:48.650975,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.1075)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 220.0, 174.0)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:49.921470,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.1075)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 210.0, 181.11111111111111)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:51.152008,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.1075)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 200.0, 158.0)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:52.309213,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.1075)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 190.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:53.533838,"(8.0, 15.0, 13.966666666666667)","(2.5, 4.0, 3.414285714285714)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:54.859410,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.414285714285714)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:56.183168,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.4749999999999996)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:57.994941,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.4749999999999996)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:11:59.412955,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.4749999999999996)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 156.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:00.874543,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.4749999999999996)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 540.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:02.418066,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.4749999999999996)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:04.008804,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.4749999999999996)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:05.569276,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.4749999999999996)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:08.098760,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.4749999999999996)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:09.402285,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.188888888888889)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:10.649483,"(8.0, 15.0, 13.966666666666667)","(2.5, 3.9, 3.188888888888889)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:11.997884,"(8.0, 15.0, 11.31111111111111)","(2.5, 3.9, 3.188888888888889)","(2.15, 3.15, 2.368)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:13.340317,"(8.0, 13.0, 11.31111111111111)","(2.5, 3.9, 3.188888888888889)","(2.15, 3.15, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:14.650595,"(8.0, 13.0, 11.733333333333333)","(2.5, 3.9, 3.188888888888889)","(2.15, 3.1, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:15.944836,"(8.0, 13.0, 11.31111111111111)","(2.5, 3.9, 3.188888888888889)","(2.15, 3.1, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:17.554360,"(8.0, 13.0, 9.959999999999999)","(2.5, 3.85, 3.25)","(2.15, 3.1, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 32.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:19.000098,"(8.0, 13.0, 10.333333333333334)","(2.5, 3.85, 3.25)","(2.15, 3.1, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 49.18181818181819)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:20.501699,"(8.0, 13.0, 10.333333333333334)","(2.5, 3.85, 3.25)","(2.15, 3.1, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:22.240554,"(8.0, 13.0, 10.333333333333334)","(2.5, 3.85, 3.25)","(2.15, 3.1, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 45.3)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:23.733666,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.1, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 180.0, 121.42857142857143)","(51.0, 530.0, 295.0)","(21.0, 95.0, 49.18181818181819)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:25.060400,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.1, 2.388888888888889)","(5.5, 7.8, 7.57)","(31.0, 190.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:26.381788,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:27.633226,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:28.834214,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:30.081535,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:31.321709,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:32.655844,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:34.254883,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:35.553571,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
08-01-2023 18:12:36.697563,"(8.0, 13.0, 11.222222222222221)","(2.5, 3.85, 3.25)","(2.15, 3.05, 2.55)","(5.5, 7.8, 7.57)","(31.0, 180.0, 163.33333333333334)","(51.0, 530.0, 295.0)","(21.0, 95.0, 59.0)","(31.0, 310.0, 192.57142857142858)"
