,Terrific Keith,Lochinvar Jazz,Hannele Bale,Daksha Bale,Gotham Diva,Long Shadow,Vance Bale,Dr Ronald
11-01-2023 19:53:06.676568,"(2.0, 3.2, 3.185)","(12.0, 18.5, 17.32608695652174)","(7.0, 8.2, 7.7124999999999995)","(8.0, 9.8, 9.626086956521739)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.88)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:53:07.937449,"(2.0, 3.2, 3.185)","(12.0, 18.5, 17.61764705882353)","(7.0, 8.2, 7.7124999999999995)","(8.0, 9.8, 9.626086956521739)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.8589473684210525)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:53:09.111686,"(2.0, 3.2, 3.185)","(12.0, 18.5, 17.61764705882353)","(7.0, 8.2, 7.824999999999999)","(8.0, 9.8, 9.626086956521739)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.8727272727272726)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:53:10.344060,"(2.0, 3.2, 3.18)","(12.0, 18.5, 17.61764705882353)","(7.0, 8.2, 7.824999999999999)","(8.0, 9.8, 9.626086956521739)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.8727272727272726)","(41.0, 370.0, 296.6666666666667)"
11-01-2023 19:53:11.562065,"(2.0, 3.2, 3.18)","(12.0, 18.5, 18.1875)","(7.0, 8.2, 7.824999999999999)","(8.0, 9.8, 9.626086956521739)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.8466666666666667)","(41.0, 370.0, 303.3333333333333)"
11-01-2023 19:53:12.695486,"(2.0, 3.2, 3.1944444444444446)","(12.0, 18.5, 17.25)","(7.0, 7.8, 7.699999999999999)","(8.0, 9.8, 9.466666666666667)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.86)","(41.0, 370.0, 303.3333333333333)"
11-01-2023 19:53:13.810544,"(2.0, 3.3, 3.188095238095238)","(12.0, 18.5, 17.5)","(7.0, 7.8, 7.699999999999999)","(8.0, 10.5, 9.78)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.8507692307692305)","(41.0, 370.0, 303.3333333333333)"
11-01-2023 19:53:14.983737,"(2.0, 3.3, 3.188095238095238)","(12.0, 18.5, 17.5)","(7.0, 7.8, 7.699999999999999)","(8.0, 10.5, 9.78)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.84)","(41.0, 370.0, 310.0)"
11-01-2023 19:53:16.187361,"(2.0, 3.3, 3.188095238095238)","(12.0, 18.5, 17.5)","(7.0, 7.8, 7.646153846153846)","(8.0, 10.5, 9.9)","(31.0, 140.0, 120.0)","(21.0, 44.0, 37.82352941176471)","(2.8, 2.86, 2.84)","(41.0, 390.0, 310.0)"
11-01-2023 19:53:17.358487,"(2.0, 3.3, 3.186363636363636)","(12.0, 18.5, 17.5)","(7.0, 7.8, 7.72)","(8.0, 10.5, 9.78)","(31.0, 140.0, 120.0)","(21.0, 44.0, 37.82352941176471)","(2.8, 2.86, 2.833333333333333)","(41.0, 390.0, 310.0)"
11-01-2023 19:53:18.511481,"(2.05, 3.3, 3.138709677419355)","(12.0, 18.5, 17.07894736842105)","(7.0, 7.8, 7.72)","(8.0, 10.5, 9.78)","(31.0, 140.0, 120.0)","(21.0, 44.0, 37.82352941176471)","(2.8, 2.86, 2.833333333333333)","(41.0, 390.0, 310.0)"
11-01-2023 19:53:19.552528,"(2.05, 3.3, 3.1363636363636362)","(12.0, 18.5, 17.07894736842105)","(7.0, 7.8, 7.72)","(8.0, 10.5, 9.403225806451614)","(31.0, 140.0, 120.0)","(21.0, 44.0, 37.82352941176471)","(2.8, 2.86, 2.84)","(41.0, 390.0, 310.0)"
11-01-2023 19:53:20.680665,"(2.05, 3.3, 3.2084745762711866)","(12.0, 18.5, 17.07894736842105)","(7.0, 7.8, 7.333333333333333)","(8.0, 10.5, 9.768292682926829)","(31.0, 140.0, 120.0)","(21.0, 44.0, 37.82352941176471)","(2.8, 2.86, 2.812307692307692)","(41.0, 390.0, 310.0)"
11-01-2023 19:53:21.672129,"(2.05, 3.3, 3.2225806451612904)","(12.0, 18.5, 17.07894736842105)","(7.0, 7.8, 7.133333333333333)","(8.0, 10.5, 9.603448275862068)","(31.0, 140.0, 120.0)","(21.0, 44.0, 37.82352941176471)","(2.8, 2.84, 2.82)","(41.0, 390.0, 310.0)"
11-01-2023 19:53:22.693765,"(2.05, 3.3, 3.2583333333333333)","(12.0, 18.5, 16.53448275862069)","(7.0, 7.8, 7.1125)","(8.0, 10.5, 9.712121212121211)","(31.0, 150.0, 116.66666666666667)","(21.0, 44.0, 37.82352941176471)","(2.8, 2.84, 2.789473684210526)","(41.0, 390.0, 310.0)"
11-01-2023 19:53:23.711093,"(2.05, 3.3, 3.2583333333333333)","(12.0, 18.5, 16.53448275862069)","(7.0, 7.6, 6.953846153846154)","(8.0, 10.5, 9.895348837209301)","(31.0, 140.0, 120.0)","(21.0, 44.0, 34.55555555555556)","(2.8, 2.84, 2.807272727272727)","(41.0, 390.0, 323.3333333333333)"
11-01-2023 19:53:24.826028,"(2.05, 3.3, 3.2583333333333333)","(12.0, 18.5, 16.53448275862069)","(7.0, 7.6, 6.869565217391304)","(8.0, 10.5, 9.966666666666667)","(31.0, 140.0, 120.0)","(21.0, 44.0, 34.55555555555556)","(2.8, 2.84, 2.8228571428571425)","(41.0, 390.0, 316.6666666666667)"
11-01-2023 19:53:25.894332,"(2.05, 3.3, 3.2583333333333333)","(12.0, 18.5, 16.53448275862069)","(7.0, 7.6, 6.869565217391304)","(8.0, 10.5, 9.895348837209301)","(31.0, 140.0, 120.0)","(21.0, 44.0, 34.55555555555556)","(2.8, 2.84, 2.8066666666666666)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:26.977248,"(2.05, 3.3, 3.2583333333333333)","(12.0, 18.5, 16.53448275862069)","(7.0, 7.6, 6.869565217391304)","(8.0, 10.5, 9.895348837209301)","(31.0, 140.0, 120.0)","(21.0, 44.0, 34.55555555555556)","(2.8, 2.84, 2.813333333333333)","(41.0, 390.0, 316.6666666666667)"
11-01-2023 19:53:28.025067,"(2.05, 3.3, 3.14)","(12.0, 18.5, 16.434782608695652)","(7.0, 7.6, 6.869565217391304)","(8.0, 10.5, 9.909090909090908)","(31.0, 140.0, 126.66666666666667)","(21.0, 44.0, 30.77777777777778)","(2.8, 2.88, 2.8466666666666667)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:29.468512,"(2.05, 3.3, 3.2125000000000004)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 7.066666666666666)","(8.0, 10.5, 9.98)","(31.0, 140.0, 126.66666666666667)","(21.0, 44.0, 30.77777777777778)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:30.596925,"(2.05, 3.3, 3.223913043478261)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 7.066666666666666)","(8.0, 10.5, 9.98)","(31.0, 140.0, 126.66666666666667)","(21.0, 44.0, 30.77777777777778)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:31.687837,"(2.05, 3.3, 3.223913043478261)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.844444444444444)","(8.0, 10.5, 9.98)","(31.0, 140.0, 120.0)","(21.0, 44.0, 33.65217391304348)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:32.788050,"(2.05, 3.3, 3.223913043478261)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.844444444444444)","(8.0, 10.5, 9.98)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:33.877319,"(2.05, 3.3, 3.223913043478261)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.844444444444444)","(8.0, 10.5, 9.98)","(31.0, 140.0, 125.0)","(21.0, 44.0, 35.04)","(2.8, 2.88, 2.8633333333333333)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:34.886172,"(2.05, 3.3, 3.1444444444444444)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.98)","(31.0, 140.0, 125.0)","(21.0, 44.0, 35.04)","(2.8, 2.88, 2.8633333333333333)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:35.952757,"(2.05, 3.3, 3.16046511627907)","(12.0, 18.5, 17.25)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.98)","(31.0, 140.0, 125.0)","(21.0, 44.0, 35.04)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:37.005206,"(2.05, 3.3, 3.16046511627907)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.98)","(31.0, 140.0, 125.0)","(21.0, 44.0, 35.04)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:38.085618,"(2.05, 3.3, 3.16046511627907)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.98)","(31.0, 140.0, 125.0)","(21.0, 44.0, 35.04)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 330.0)"
11-01-2023 19:53:39.314694,"(2.05, 3.3, 3.226829268292683)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.73846153846154)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:53:40.481236,"(2.05, 3.3, 3.226829268292683)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.708)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.88, 2.825454545454545)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:53:41.603992,"(2.05, 3.3, 3.226829268292683)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.84)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.88, 2.82)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:53:42.814013,"(2.05, 3.3, 3.226470588235294)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.966666666666667)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.84, 2.82)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:53:43.836635,"(2.05, 3.3, 3.224242424242424)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.847058823529411)","(8.0, 10.5, 9.966666666666667)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.84, 2.8099999999999996)","(41.0, 390.0, 250.0)"
11-01-2023 19:53:44.888786,"(2.05, 3.3, 3.157142857142857)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.842105263157895)","(8.0, 10.5, 9.966666666666667)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.84, 2.82)","(41.0, 390.0, 295.0)"
11-01-2023 19:53:45.960080,"(2.05, 3.3, 3.1619047619047618)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.842105263157895)","(8.0, 10.5, 9.985714285714286)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.84, 2.8099999999999996)","(41.0, 400.0, 295.0)"
11-01-2023 19:53:47.082597,"(2.05, 3.3, 3.1619047619047618)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.933333333333334)","(8.0, 10.5, 10.238709677419354)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.84, 2.82)","(41.0, 400.0, 285.0)"
11-01-2023 19:53:48.133146,"(2.05, 3.3, 3.2573529411764706)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.0, 6.933333333333334)","(8.0, 10.5, 10.238709677419354)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.84, 2.82)","(41.0, 400.0, 295.0)"
11-01-2023 19:53:49.209762,"(2.05, 3.25, 3.217857142857143)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.0, 6.933333333333334)","(8.0, 10.5, 10.261764705882353)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.84, 2.88)","(41.0, 400.0, 300.0)"
11-01-2023 19:53:50.369968,"(2.05, 3.2, 3.1523809523809527)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.0, 6.933333333333334)","(8.0, 10.5, 10.261764705882353)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.92, 2.873846153846154)","(41.0, 400.0, 295.0)"
11-01-2023 19:53:51.427669,"(2.05, 3.2, 3.1411764705882352)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.0, 6.933333333333334)","(8.0, 10.5, 10.261764705882353)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.92, 2.8834782608695653)","(41.0, 400.0, 300.0)"
11-01-2023 19:53:52.486575,"(2.05, 3.2, 3.1411764705882352)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.0, 6.933333333333334)","(8.0, 10.5, 10.261764705882353)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.65217391304348)","(2.8, 2.92, 2.904)","(41.0, 400.0, 310.0)"
11-01-2023 19:53:53.513788,"(2.05, 3.2, 3.1166666666666667)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.0, 6.911111111111111)","(8.0, 11.5, 12.903846153846153)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.65217391304348)","(2.8, 2.92, 2.8624)","(41.0, 400.0, 310.0)"
11-01-2023 19:53:54.589410,"(2.05, 3.2, 3.1411764705882352)","(12.0, 18.5, 17.057692307692307)","(7.0, 7.0, 6.748148148148148)","(8.0, 13.0, 12.903846153846153)","(31.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.8, 2.92, 2.8518181818181816)","(41.0, 400.0, 310.0)"
11-01-2023 19:53:55.916260,"(2.05, 3.2, 3.15)","(13.0, 18.5, 17.25)","(7.0, 6.8, 7.377777777777777)","(8.5, 12.5, 12.25)","(41.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.7, 2.86, 2.846153846153846)","(41.0, 400.0, 320.0)"
11-01-2023 19:53:57.009207,"(2.05, 3.15, 3.0617647058823527)","(13.0, 18.5, 17.25)","(7.0, 7.6, 7.377777777777777)","(8.5, 12.5, 12.25)","(41.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.7, 2.86, 2.833333333333333)","(41.0, 400.0, 320.0)"
11-01-2023 19:53:58.129483,"(2.05, 3.15, 3.0524999999999998)","(13.0, 18.5, 17.057692307692307)","(7.0, 7.6, 7.345454545454546)","(8.5, 12.5, 12.125)","(41.0, 150.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.7, 2.86, 2.8008333333333333)","(41.0, 400.0, 320.0)"
11-01-2023 19:53:59.554738,"(2.05, 3.15, 3.0107142857142857)","(13.0, 18.5, 17.0)","(7.0, 7.6, 7.569999999999999)","(8.5, 12.5, 11.666666666666666)","(41.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.7, 2.9, 2.7966666666666664)","(41.0, 400.0, 320.0)"
11-01-2023 19:54:00.769254,"(2.05, 3.15, 3.0473684210526315)","(13.0, 18.5, 17.136363636363637)","(7.0, 7.6, 7.433333333333334)","(8.5, 12.0, 11.333333333333334)","(41.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.7, 2.88, 2.7855555555555553)","(41.0, 400.0, 320.0)"
11-01-2023 19:54:01.926744,"(2.05, 3.15, 3.0727272727272728)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.6, 7.55)","(8.5, 12.5, 12.11111111111111)","(41.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.7, 2.88, 2.805833333333333)","(41.0, 400.0, 320.0)"
11-01-2023 19:54:03.068390,"(2.05, 3.15, 3.081081081081081)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.6, 7.542857142857143)","(8.5, 12.5, 12.11111111111111)","(41.0, 140.0, 125.0)","(21.0, 44.0, 33.81818181818182)","(2.7, 2.86, 2.812)","(41.0, 400.0, 320.0)"
11-01-2023 19:54:04.109038,"(2.05, 3.15, 3.0727272727272728)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.6, 7.542857142857143)","(8.5, 12.5, 12.11111111111111)","(41.0, 140.0, 125.0)","(21.0, 44.0, 34.11764705882353)","(2.7, 2.82, 2.7333333333333334)","(41.0, 400.0, 320.0)"
11-01-2023 19:54:05.134306,"(2.05, 3.15, 3.113888888888889)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.6, 7.542857142857143)","(8.5, 12.5, 12.11111111111111)","(41.0, 140.0, 125.0)","(21.0, 44.0, 36.0)","(2.7, 2.8, 2.7314285714285718)","(41.0, 400.0, 325.0)"
11-01-2023 19:54:06.162008,"(2.05, 3.15, 3.1291666666666664)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.6, 7.55)","(8.5, 12.5, 11.69767441860465)","(41.0, 140.0, 125.0)","(21.0, 44.0, 34.11764705882353)","(2.7, 2.8, 2.726666666666667)","(41.0, 400.0, 325.0)"
11-01-2023 19:54:07.360602,"(2.05, 3.15, 3.1291666666666664)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.6, 7.55)","(8.5, 12.5, 11.69767441860465)","(41.0, 140.0, 125.0)","(21.0, 44.0, 36.0)","(2.7, 2.8, 2.7247058823529415)","(41.0, 400.0, 325.0)"
11-01-2023 19:54:08.525626,"(2.05, 3.15, 3.1291666666666664)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.6, 7.55)","(8.5, 12.5, 11.69767441860465)","(41.0, 140.0, 125.0)","(21.0, 44.0, 36.0)","(2.7, 2.8, 2.7247058823529415)","(41.0, 400.0, 325.0)"
11-01-2023 19:54:09.702768,"(2.05, 3.15, 3.1291666666666664)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.8, 7.433333333333334)","(8.5, 12.5, 11.714285714285714)","(41.0, 140.0, 125.0)","(21.0, 44.0, 36.0)","(2.7, 2.8, 2.7272727272727275)","(41.0, 400.0, 325.0)"
11-01-2023 19:54:10.919160,"(2.05, 3.15, 3.1115384615384616)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.8, 7.433333333333334)","(8.5, 12.0, 11.714285714285714)","(41.0, 140.0, 125.0)","(21.0, 44.0, 36.0)","(2.7, 2.8, 2.7272727272727275)","(41.0, 400.0, 330.0)"
11-01-2023 19:54:12.121633,"(2.05, 3.15, 3.1222222222222222)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.8, 7.41)","(8.5, 12.0, 11.714285714285714)","(41.0, 140.0, 125.0)","(21.0, 44.0, 36.0)","(2.7, 2.8, 2.7272727272727275)","(41.0, 400.0, 330.0)"
11-01-2023 19:54:13.279859,"(2.05, 3.15, 3.1115384615384616)","(13.0, 18.5, 17.38888888888889)","(7.0, 7.8, 7.41)","(8.5, 12.0, 11.714285714285714)","(41.0, 140.0, 125.0)","(21.0, 44.0, 36.0)","(2.7, 2.8, 2.7244444444444444)","(41.0, 400.0, 330.0)"
11-01-2023 19:54:14.335596,"(2.05, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.34)","(8.5, 12.0, 11.416666666666666)","(41.0, 140.0, 125.0)","(21.0, 44.0, 34.70967741935484)","(2.7, 2.76, 2.7375)","(41.0, 400.0, 330.0)"
11-01-2023 19:54:15.385763,"(2.05, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.34)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 44.0, 37.38461538461539)","(2.7, 2.76, 2.7504761904761903)","(41.0, 400.0, 330.0)"
11-01-2023 19:54:16.500110,"(2.05, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.34)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 35.04347826086956)","(2.6, 2.76, 2.77)","(41.0, 400.0, 330.0)"
11-01-2023 19:54:17.579124,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.34)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 35.04347826086956)","(2.6, 2.82, 2.77)","(41.0, 470.0, 330.0)"
11-01-2023 19:54:18.738435,"(2.2, 3.15, 3.1291666666666664)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.34)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 35.04347826086956)","(2.6, 2.82, 2.77)","(41.0, 470.0, 360.0)"
11-01-2023 19:54:19.890704,"(2.2, 3.15, 3.1115384615384616)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.361538461538462)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 35.68421052631579)","(2.6, 2.82, 2.780952380952381)","(41.0, 460.0, 360.0)"
11-01-2023 19:54:21.009138,"(2.2, 3.15, 3.1115384615384616)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.361538461538462)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 38.96551724137931)","(2.6, 2.8, 2.769230769230769)","(41.0, 460.0, 330.0)"
11-01-2023 19:54:22.054214,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.368)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 38.44444444444444)","(2.6, 2.8, 2.769230769230769)","(41.0, 470.0, 330.0)"
11-01-2023 19:54:23.112734,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.8, 7.368)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 38.903225806451616)","(2.6, 2.8, 2.769230769230769)","(41.0, 400.0, 330.0)"
11-01-2023 19:54:24.153330,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.6, 7.386666666666667)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 38.903225806451616)","(2.6, 2.8, 2.769230769230769)","(41.0, 400.0, 330.0)"
11-01-2023 19:54:25.255927,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.6, 7.375)","(8.5, 12.0, 11.5)","(41.0, 140.0, 125.0)","(21.0, 42.0, 38.903225806451616)","(2.6, 2.8, 2.769230769230769)","(41.0, 400.0, 335.0)"
11-01-2023 19:54:26.404058,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.6, 7.3076923076923075)","(8.5, 12.0, 11.5)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.44444444444444)","(2.6, 2.8, 2.764705882352941)","(41.0, 400.0, 335.0)"
11-01-2023 19:54:27.634177,"(2.2, 3.15, 3.1222222222222222)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.6, 7.3076923076923075)","(8.5, 12.0, 11.5)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.44444444444444)","(2.6, 2.8, 2.755)","(41.0, 400.0, 335.0)"
11-01-2023 19:54:28.823873,"(2.2, 3.15, 3.1115384615384616)","(13.0, 18.5, 17.14864864864865)","(7.0, 7.6, 7.3076923076923075)","(8.5, 12.0, 11.5)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.689655172413794)","(2.6, 2.78, 2.749230769230769)","(41.0, 400.0, 340.0)"
11-01-2023 19:54:29.977618,"(2.2, 3.15, 3.1115384615384616)","(13.0, 18.5, 17.14864864864865)","(6.5, 7.6, 7.3076923076923075)","(8.5, 12.0, 11.5)","(41.0, 140.0, 120.0)","(21.0, 42.0, 39.0)","(2.6, 2.78, 2.749230769230769)","(41.0, 400.0, 340.0)"
11-01-2023 19:54:31.064886,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.5, 17.25)","(6.5, 7.6, 7.3076923076923075)","(8.5, 12.0, 11.5)","(41.0, 140.0, 120.0)","(21.0, 40.0, 38.16)","(2.6, 2.78, 2.749230769230769)","(41.0, 400.0, 340.0)"
11-01-2023 19:54:32.109831,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.0, 17.571428571428573)","(6.5, 7.6, 7.3076923076923075)","(8.5, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.16)","(2.6, 2.78, 2.749230769230769)","(41.0, 400.0, 345.0)"
11-01-2023 19:54:33.169401,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.0, 16.727272727272727)","(6.5, 7.6, 7.3076923076923075)","(8.5, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.16)","(2.6, 2.78, 2.73)","(41.0, 400.0, 340.0)"
11-01-2023 19:54:34.297653,"(2.2, 3.15, 3.132758620689655)","(13.0, 18.0, 16.923076923076923)","(6.5, 7.6, 7.303703703703704)","(8.5, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.16)","(2.6, 2.78, 2.756923076923077)","(41.0, 400.0, 345.0)"
11-01-2023 19:54:35.489510,"(2.2, 3.15, 3.135294117647059)","(13.0, 18.0, 16.923076923076923)","(6.5, 7.6, 7.303703703703704)","(8.5, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.13793103448276)","(2.6, 2.78, 2.7542857142857144)","(41.0, 400.0, 345.0)"
11-01-2023 19:54:36.738995,"(2.2, 3.15, 3.128260869565217)","(13.0, 18.0, 16.923076923076923)","(6.5, 7.6, 7.303703703703704)","(8.5, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 38.13793103448276)","(2.6, 2.78, 2.7542857142857144)","(41.0, 400.0, 345.0)"
11-01-2023 19:54:38.048172,"(2.2, 3.15, 3.128260869565217)","(13.0, 18.0, 16.923076923076923)","(6.5, 7.6, 7.303703703703704)","(8.5, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 34.432432432432435)","(2.6, 2.78, 2.7542857142857144)","(41.0, 400.0, 345.0)"
11-01-2023 19:54:39.252970,"(2.2, 3.15, 3.1338709677419354)","(13.0, 18.0, 16.923076923076923)","(6.5, 7.6, 7.296551724137931)","(8.5, 12.0, 11.489795918367347)","(41.0, 140.0, 120.0)","(21.0, 42.0, 34.82051282051282)","(2.6, 2.78, 2.7542857142857144)","(41.0, 400.0, 345.0)"
