,Tap Out Lucy,Leapling,Zipping Supremo,Tap Out Sniper,Anjo Typhoon,Golden Light,Draco,Sooky Lala
11-01-2023 16:29:17.542267,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:18.620432,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:19.625355,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:20.661083,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:21.622210,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:22.565657,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:23.521009,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:24.507730,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:25.469442,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:26.435627,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:27.427026,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:28.399395,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:29.454301,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:30.449517,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:31.468125,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:32.488635,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:33.516153,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:34.504558,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:35.474875,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:36.466418,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:37.411010,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:38.364488,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:39.346693,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:40.286110,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:41.253169,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:42.198315,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:43.185228,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:44.157012,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:45.150231,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:46.145970,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:47.143882,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:48.132430,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:49.147890,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:50.094727,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:51.089864,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:52.021077,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:53.019469,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:53.954705,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:54.928284,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:55.895839,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:56.904234,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:57.890570,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:58.856724,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:29:59.871245,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:30:00.908792,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 30.333333333333336)","(7.5, 14.0, 9.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 23.6)","(7.5, 12.5, 12.198461538461538)"
11-01-2023 16:30:01.905972,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 55.0, 119.0)","(7.5, 14.0, 9.5)","(5.0, 8.2, 6.2)","(13.0, 26.0, 24.214285714285715)","(7.5, 12.5, 12.344444444444445)"
11-01-2023 16:30:02.894063,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 12.24)","(4.4, 7.6, 5.1)","(17.0, 220.0, 139.0)","(7.5, 14.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 12.5, 13.312698412698413)"
11-01-2023 16:30:03.847020,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.5, 12.82857142857143)"
11-01-2023 16:30:04.856885,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.667692307692306)"
11-01-2023 16:30:05.808375,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:06.772499,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:07.739981,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:08.704105,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:09.703236,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:10.668623,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:11.707919,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:12.760415,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:13.788632,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:14.835643,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:15.832401,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:16.816588,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:17.802722,"(2.9, 4.7, 3.06875)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.2, 6.2)","(13.0, 26.0, 22.875)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:18.772336,"(2.9, 4.7, 3.1470588235294117)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 220.0, 169.375)","(7.5, 15.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:19.717220,"(2.9, 4.6, 3.7699999999999996)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:20.658565,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:21.623966,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:22.582202,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:23.583592,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:24.590015,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:25.624070,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:26.670132,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:27.698325,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:28.701486,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:29.670612,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:30.672745,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:31.639178,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:32.582320,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:33.548761,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:34.537381,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:35.534971,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:36.531107,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:37.530263,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:38.539725,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:39.558520,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:40.558160,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:41.560042,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:42.550422,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:30:43.515117,"(2.9, 4.6, 3.44)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 14.0, 10.0)","(5.0, 8.2, 6.2)","(13.0, 26.0, 25.03846153846154)","(7.5, 13.0, 12.82857142857143)"
