,Zipping Ontario,Dembe,Zipping Tracker,Mrs Chinn,Opawa Conan,Gitan
12-01-2023 16:27:29.727849,"(7.5, 15.5, 13.681818181818182)","(3.8, 4.9, 4.731578947368421)","(31.0, 40.0, 32.35294117647059)","(9.0, 12.0, 11.045454545454545)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.082307692307692)"
12-01-2023 16:27:30.892399,"(7.5, 15.5, 13.681818181818182)","(3.8, 4.9, 4.781481481481482)","(31.0, 40.0, 32.22222222222222)","(9.0, 12.0, 11.34375)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.082307692307692)"
12-01-2023 16:27:31.936309,"(7.5, 15.5, 13.681818181818182)","(3.8, 4.9, 4.781481481481482)","(31.0, 40.0, 32.22222222222222)","(9.0, 12.0, 11.045454545454545)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.077931034482759)"
12-01-2023 16:27:32.986082,"(8.0, 15.5, 13.681818181818182)","(3.8, 4.9, 4.781481481481482)","(31.0, 40.0, 32.22222222222222)","(10.0, 12.0, 11.045454545454545)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.077931034482759)"
12-01-2023 16:27:34.118123,"(8.0, 15.5, 13.681818181818182)","(3.8, 4.9, 4.811111111111111)","(31.0, 40.0, 35.0)","(10.0, 12.0, 11.363636363636363)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.106666666666667)"
12-01-2023 16:27:35.299673,"(8.0, 15.5, 13.681818181818182)","(3.8, 5.0, 4.8)","(31.0, 40.0, 34.4)","(10.0, 12.0, 11.227272727272727)","(5.0, 8.0, 7.550000000000001)","(1.9, 2.14, 2.086153846153846)"
12-01-2023 16:27:36.283013,"(8.0, 15.5, 14.456521739130435)","(3.8, 5.0, 4.828571428571428)","(31.0, 40.0, 34.4)","(10.0, 11.5, 11.038461538461538)","(5.0, 8.0, 7.621052631578948)","(1.9, 2.14, 2.086153846153846)"
12-01-2023 16:27:37.325143,"(8.0, 15.0, 14.2)","(3.8, 5.0, 4.828571428571428)","(31.0, 40.0, 34.4)","(10.0, 11.5, 11.038461538461538)","(5.0, 8.0, 7.621052631578948)","(1.9, 2.14, 2.086153846153846)"
12-01-2023 16:27:38.412127,"(8.0, 15.0, 14.6)","(3.8, 5.0, 4.828571428571428)","(31.0, 40.0, 35.05882352941177)","(10.0, 11.5, 11.038461538461538)","(5.0, 8.0, 7.621052631578948)","(1.9, 2.14, 2.106666666666667)"
12-01-2023 16:27:39.436372,"(8.0, 15.0, 14.2)","(3.8, 5.0, 4.828571428571428)","(31.0, 40.0, 35.05882352941177)","(10.0, 11.5, 10.631578947368421)","(5.0, 8.0, 7.68)","(1.9, 2.14, 2.1051162790697675)"
12-01-2023 16:27:40.335877,"(8.0, 16.0, 14.181818181818182)","(3.8, 4.9, 4.685714285714286)","(31.0, 40.0, 34.54545454545455)","(10.0, 11.5, 10.631578947368421)","(5.0, 8.0, 7.82)","(1.9, 2.14, 2.0983333333333336)"
12-01-2023 16:27:41.263075,"(8.0, 16.0, 14.181818181818182)","(3.8, 4.9, 4.640000000000001)","(31.0, 40.0, 34.4)","(10.0, 11.5, 10.583333333333334)","(5.0, 8.0, 7.82)","(1.9, 2.14, 2.0983333333333336)"
12-01-2023 16:27:42.367170,"(8.5, 16.0, 14.181818181818182)","(3.9, 4.8, 4.64)","(31.0, 40.0, 34.285714285714285)","(10.0, 11.5, 10.782608695652174)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.1007843137254905)"
12-01-2023 16:27:43.373358,"(8.5, 16.0, 14.181818181818182)","(3.9, 4.8, 4.64)","(31.0, 40.0, 34.285714285714285)","(10.0, 11.5, 10.642857142857142)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.1025)"
12-01-2023 16:27:44.309799,"(8.5, 16.0, 14.181818181818182)","(3.9, 4.8, 4.6)","(31.0, 40.0, 34.285714285714285)","(10.0, 11.5, 10.384615384615385)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.113157894736842)"
12-01-2023 16:27:45.512137,"(8.5, 16.0, 14.181818181818182)","(3.9, 4.8, 4.48)","(31.0, 40.0, 35.55555555555556)","(10.0, 11.0, 10.138461538461538)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.113157894736842)"
12-01-2023 16:27:46.582872,"(8.5, 16.0, 14.181818181818182)","(3.9, 4.8, 4.48)","(31.0, 40.0, 35.55555555555556)","(10.0, 11.0, 9.375)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.113157894736842)"
12-01-2023 16:27:47.781751,"(8.5, 16.0, 14.181818181818182)","(3.9, 4.8, 4.4387096774193555)","(31.0, 40.0, 35.55555555555556)","(10.0, 11.0, 9.916666666666666)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.113157894736842)"
12-01-2023 16:27:48.718017,"(8.5, 16.0, 14.181818181818182)","(3.9, 4.8, 4.4387096774193555)","(31.0, 40.0, 35.55555555555556)","(10.0, 11.0, 9.916666666666666)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.122)"
12-01-2023 16:27:49.670948,"(8.5, 16.0, 14.333333333333334)","(3.9, 4.8, 4.48)","(31.0, 40.0, 35.55555555555556)","(10.0, 11.0, 10.161290322580644)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.122)"
12-01-2023 16:27:50.780374,"(8.5, 16.0, 14.333333333333334)","(3.9, 4.8, 4.4387096774193555)","(31.0, 40.0, 35.55555555555556)","(10.0, 11.0, 10.161290322580644)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.122)"
12-01-2023 16:27:52.009730,"(8.5, 16.0, 14.333333333333334)","(3.9, 4.8, 4.521739130434783)","(31.0, 40.0, 35.55555555555556)","(10.0, 11.0, 9.704761904761906)","(5.5, 8.0, 7.82)","(1.85, 2.14, 2.128)"
12-01-2023 16:27:53.079784,"(8.5, 16.0, 15.333333333333334)","(3.9, 4.7, 4.465853658536585)","(31.0, 40.0, 33.77777777777778)","(10.0, 11.0, 9.928)","(5.5, 8.0, 7.82)","(1.85, 2.16, 2.1608785529715764)"
12-01-2023 16:27:54.199917,"(8.5, 16.0, 15.25)","(3.9, 4.7, 4.4714285714285715)","(31.0, 40.0, 33.77777777777778)","(10.0, 10.5, 9.695238095238095)","(5.5, 8.0, 7.6625000000000005)","(1.85, 2.2, 2.160939226519337)"
12-01-2023 16:27:55.268612,"(8.5, 16.0, 15.25)","(3.9, 4.7, 4.4714285714285715)","(31.0, 40.0, 33.77777777777778)","(10.0, 10.5, 9.695238095238095)","(5.5, 8.0, 7.775)","(1.85, 2.2, 2.1609457579972187)"
12-01-2023 16:27:56.291916,"(8.5, 16.0, 15.538461538461538)","(3.9, 4.7, 4.4714285714285715)","(31.0, 40.0, 33.77777777777778)","(10.0, 10.5, 9.695238095238095)","(5.5, 8.0, 7.775)","(1.85, 2.2, 2.1609457579972187)"
12-01-2023 16:27:57.343380,"(8.5, 16.0, 15.25)","(3.9, 4.7, 4.4714285714285715)","(31.0, 40.0, 33.77777777777778)","(10.0, 10.5, 9.695238095238095)","(5.5, 8.0, 7.775)","(1.85, 2.2, 2.1609457579972187)"
12-01-2023 16:27:58.440798,"(8.5, 16.0, 15.625)","(3.9, 4.7, 4.4714285714285715)","(31.0, 40.0, 33.77777777777778)","(10.0, 10.5, 9.633333333333333)","(5.5, 8.0, 7.775)","(1.85, 2.2, 2.1609457579972187)"
12-01-2023 16:27:59.587985,"(8.5, 16.0, 15.625)","(3.9, 4.7, 4.6000000000000005)","(31.0, 40.0, 36.13793103448276)","(10.0, 10.5, 9.913333333333334)","(5.5, 8.0, 8.338461538461537)","(1.85, 2.2, 2.160617110799439)"
12-01-2023 16:28:00.725741,"(8.5, 16.0, 15.625)","(3.9, 4.6, 4.4526315789473685)","(31.0, 40.0, 36.13793103448276)","(10.0, 10.5, 9.913333333333334)","(5.5, 9.2, 8.344444444444445)","(1.85, 2.2, 2.1313333333333335)"
12-01-2023 16:28:01.776680,"(8.5, 16.0, 15.625)","(3.9, 4.6, 4.4526315789473685)","(31.0, 40.0, 36.13793103448276)","(10.0, 10.5, 9.913333333333334)","(5.5, 9.2, 8.29)","(1.85, 2.16, 2.1304615384615384)"
12-01-2023 16:28:02.843941,"(8.5, 16.0, 15.625)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 36.13793103448276)","(10.0, 10.5, 9.913333333333334)","(5.5, 9.2, 8.446153846153846)","(1.85, 2.16, 2.1304615384615384)"
12-01-2023 16:28:03.908461,"(8.5, 16.0, 15.444444444444445)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.411764705882355)","(10.0, 10.5, 9.734782608695653)","(5.5, 9.0, 8.436363636363637)","(1.85, 2.16, 2.1347826086956525)"
12-01-2023 16:28:05.073646,"(8.5, 16.0, 15.444444444444445)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 32.3)","(10.0, 10.5, 9.700000000000001)","(5.5, 8.8, 8.383333333333333)","(1.85, 2.16, 2.1347826086956525)"
12-01-2023 16:28:06.298573,"(8.5, 16.0, 15.444444444444445)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 32.3)","(10.0, 10.5, 9.823076923076924)","(5.5, 8.8, 8.5)","(1.85, 2.16, 2.1347826086956525)"
12-01-2023 16:28:07.509859,"(8.5, 16.0, 15.444444444444445)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.823076923076924)","(5.5, 8.6, 8.15)","(1.85, 2.16, 2.1347826086956525)"
12-01-2023 16:28:08.655879,"(8.5, 16.0, 15.444444444444445)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.823076923076924)","(5.5, 8.6, 8.23076923076923)","(1.85, 2.16, 2.1347826086956525)"
12-01-2023 16:28:09.708452,"(8.5, 16.0, 15.735294117647058)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.823076923076924)","(5.5, 8.6, 8.23076923076923)","(1.85, 2.16, 2.1347826086956525)"
12-01-2023 16:28:10.806860,"(8.5, 16.0, 15.678571428571429)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.873913043478261)","(5.5, 8.6, 8.371428571428572)","(1.85, 2.16, 2.1347826086956525)"
12-01-2023 16:28:12.097686,"(8.5, 16.5, 15.375)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.873913043478261)","(5.5, 8.6, 8.299999999999999)","(1.85, 2.16, 2.1282758620689655)"
12-01-2023 16:28:13.247142,"(9.0, 16.5, 15.375)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.966666666666667)","(5.5, 8.6, 8.791304347826086)","(1.85, 2.16, 2.131891891891892)"
12-01-2023 16:28:14.381126,"(9.0, 16.5, 15.166666666666666)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.717391304347826)","(5.5, 9.0, 8.533333333333333)","(1.85, 2.14, 2.143783783783784)"
12-01-2023 16:28:15.630282,"(9.0, 16.5, 15.5)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.807692307692307)","(5.5, 9.0, 8.533333333333333)","(1.85, 2.16, 2.139555555555556)"
12-01-2023 16:28:16.804540,"(9.0, 16.5, 15.363636363636363)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.717391304347826)","(5.5, 9.0, 8.569230769230769)","(1.85, 2.16, 2.139555555555556)"
12-01-2023 16:28:17.956352,"(9.0, 16.5, 15.363636363636363)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.717391304347826)","(5.5, 9.0, 8.569230769230769)","(1.85, 2.16, 2.139555555555556)"
12-01-2023 16:28:19.086473,"(9.0, 16.5, 15.875)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.807692307692307)","(5.5, 9.0, 8.745454545454546)","(1.85, 2.16, 2.139555555555556)"
12-01-2023 16:28:20.214412,"(9.0, 16.0, 15.0)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.717391304347826)","(5.5, 9.4, 8.866666666666667)","(1.85, 2.16, 2.139555555555556)"
12-01-2023 16:28:21.247865,"(9.0, 14.5, 14.1)","(3.9, 4.6, 4.457142857142857)","(31.0, 40.0, 33.30434782608695)","(10.0, 10.5, 9.9)","(5.5, 9.4, 8.866666666666667)","(1.85, 2.16, 2.1104000000000003)"
12-01-2023 16:28:22.315801,"(9.0, 16.0, 14.59375)","(3.9, 4.6, 4.483870967741936)","(31.0, 40.0, 33.0)","(10.0, 10.5, 9.9)","(5.5, 9.4, 8.866666666666667)","(1.85, 2.12, 2.101714285714286)"
12-01-2023 16:28:23.346505,"(9.0, 16.0, 14.59375)","(3.9, 4.6, 4.483870967741936)","(31.0, 40.0, 33.0)","(10.0, 10.5, 9.9)","(5.5, 9.4, 8.866666666666667)","(1.85, 2.12, 2.1023529411764708)"
12-01-2023 16:28:24.339801,"(9.0, 16.0, 14.59375)","(3.9, 4.6, 4.483870967741936)","(31.0, 40.0, 33.0)","(10.0, 10.5, 9.9)","(5.5, 9.4, 8.866666666666667)","(1.85, 2.12, 2.1125000000000003)"
12-01-2023 16:28:25.342794,"(9.0, 16.0, 14.375)","(3.9, 4.6, 4.428571428571429)","(31.0, 40.0, 33.0)","(10.0, 10.5, 9.9)","(5.5, 9.4, 9.044444444444444)","(1.85, 2.12, 2.1)"
12-01-2023 16:28:26.281104,"(9.0, 16.0, 14.375)","(3.9, 4.6, 4.45)","(31.0, 40.0, 34.4)","(10.0, 10.5, 9.9)","(5.5, 9.4, 9.044444444444444)","(1.85, 2.12, 2.1)"
12-01-2023 16:28:27.298561,"(9.0, 16.0, 14.375)","(3.9, 4.6, 4.45)","(31.0, 40.0, 34.4)","(10.0, 10.5, 9.9)","(5.5, 9.4, 9.133333333333333)","(1.85, 2.12, 2.0973333333333333)"
12-01-2023 16:28:28.332012,"(9.0, 16.0, 14.375)","(3.9, 4.6, 4.475862068965517)","(31.0, 40.0, 33.0)","(10.0, 10.5, 9.9)","(5.5, 9.4, 8.866666666666667)","(1.85, 2.12, 2.0733333333333333)"
12-01-2023 16:28:29.274318,"(9.0, 16.0, 14.375)","(3.9, 4.6, 4.475862068965517)","(31.0, 38.0, 33.42857142857143)","(10.0, 10.5, 9.9)","(5.5, 9.4, 8.714285714285714)","(1.85, 2.1, 2.0709677419354837)"
12-01-2023 16:28:30.316951,"(9.0, 16.0, 14.421052631578947)","(3.9, 4.6, 4.473684210526316)","(31.0, 38.0, 33.0)","(10.0, 10.5, 11.029411764705882)","(5.5, 9.6, 8.945454545454545)","(1.85, 2.1, 2.0674285714285716)"
12-01-2023 16:28:31.342233,"(9.0, 16.0, 14.421052631578947)","(3.9, 4.6, 4.490909090909091)","(31.0, 36.0, 32.0)","(10.0, 11.5, 11.021739130434783)","(5.5, 9.4, 8.635294117647058)","(1.85, 2.1, 2.064375)"
12-01-2023 16:28:32.359138,"(9.0, 16.0, 14.421052631578947)","(3.9, 4.6, 4.490909090909091)","(31.0, 36.0, 32.0)","(10.0, 11.5, 10.583333333333334)","(5.5, 9.4, 8.635294117647058)","(1.85, 2.1, 2.068888888888889)"
12-01-2023 16:28:33.369799,"(9.0, 16.0, 14.421052631578947)","(3.9, 4.6, 4.490909090909091)","(31.0, 36.0, 31.692307692307693)","(10.0, 11.5, 11.021739130434783)","(5.5, 9.4, 8.635294117647058)","(1.85, 2.08, 2.0673684210526315)"
12-01-2023 16:28:34.339714,"(9.0, 16.0, 14.421052631578947)","(3.9, 4.6, 4.490909090909091)","(31.0, 36.0, 31.692307692307693)","(10.0, 11.5, 11.125)","(5.5, 9.4, 8.635294117647058)","(1.85, 2.08, 2.0673684210526315)"
12-01-2023 16:28:35.366177,"(9.0, 16.0, 14.421052631578947)","(3.9, 4.6, 4.490909090909091)","(31.0, 36.0, 30.944444444444443)","(10.0, 11.5, 11.125)","(5.5, 9.4, 8.780952380952382)","(1.85, 2.08, 2.0673684210526315)"
12-01-2023 16:28:36.491825,"(9.0, 16.0, 14.421052631578947)","(3.9, 4.6, 4.490909090909091)","(31.0, 36.0, 32.125)","(10.0, 11.5, 11.323529411764707)","(5.5, 9.4, 8.892307692307693)","(1.85, 2.08, 2.090526315789474)"
12-01-2023 16:28:37.559880,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.6, 4.427272727272728)","(31.0, 34.0, 31.083333333333332)","(10.0, 11.5, 11.323529411764707)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.0993939393939396)"
12-01-2023 16:28:38.420778,"(9.0, 15.5, 14.433333333333334)","(3.9, 4.6, 4.453846153846154)","(31.0, 34.0, 31.083333333333332)","(10.0, 11.5, 11.323529411764707)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.098823529411765)"
12-01-2023 16:28:39.351944,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.6, 4.483673469387755)","(31.0, 34.0, 31.083333333333332)","(10.0, 11.5, 11.323529411764707)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.1006451612903225)"
12-01-2023 16:28:40.285978,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.5, 4.472413793103448)","(31.0, 34.0, 30.38888888888889)","(10.0, 12.0, 11.5)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.1006451612903225)"
12-01-2023 16:28:41.312333,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.5, 4.447058823529412)","(31.0, 34.0, 30.38888888888889)","(10.0, 12.0, 11.478260869565217)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.1006451612903225)"
12-01-2023 16:28:42.265876,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.5, 4.447058823529412)","(31.0, 34.0, 30.38888888888889)","(10.0, 12.0, 11.478260869565217)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.1006451612903225)"
12-01-2023 16:28:43.257964,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.5, 4.447058823529412)","(31.0, 34.0, 31.5)","(10.0, 12.0, 11.478260869565217)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.1006451612903225)"
12-01-2023 16:28:44.302234,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.5, 4.447058823529412)","(31.0, 32.0, 30.25)","(10.0, 12.0, 11.4)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.1006451612903225)"
12-01-2023 16:28:45.288465,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.5, 4.4125)","(31.0, 34.0, 30.25)","(10.0, 12.0, 11.4)","(5.5, 9.2, 8.755555555555555)","(1.85, 2.12, 2.1006451612903225)"
12-01-2023 16:28:46.297525,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.5, 4.4125)","(31.0, 34.0, 30.25)","(10.0, 12.0, 11.22)","(5.5, 9.2, 8.95)","(1.85, 2.12, 2.133684210526316)"
12-01-2023 16:28:47.232914,"(9.0, 15.5, 14.772727272727273)","(3.9, 4.5, 4.33)","(31.0, 34.0, 30.25)","(10.0, 12.0, 11.22)","(5.5, 9.2, 8.95)","(1.85, 2.14, 2.076065573770492)"
12-01-2023 16:28:48.141532,"(9.0, 16.0, 15.545454545454545)","(3.9, 4.5, 4.364285714285714)","(31.0, 32.0, 30.0)","(10.0, 12.0, 11.277777777777779)","(5.5, 9.2, 8.706666666666667)","(1.85, 2.08, 2.1073684210526316)"
12-01-2023 16:28:49.080779,"(9.0, 16.0, 15.09090909090909)","(3.9, 4.5, 4.358333333333333)","(31.0, 29.0, 27.5)","(10.0, 12.0, 11.307692307692308)","(5.5, 9.4, 8.733333333333333)","(1.85, 2.12, 2.102608695652174)"
12-01-2023 16:28:50.085440,"(9.0, 16.0, 15.09090909090909)","(3.9, 4.5, 4.378571428571428)","(31.0, 29.0, 25.666666666666668)","(10.0, 12.0, 11.307692307692308)","(5.5, 9.4, 8.733333333333333)","(1.85, 2.12, 2.1)"
12-01-2023 16:28:51.006792,"(9.0, 16.0, 15.09090909090909)","(3.9, 4.5, 4.378571428571428)","(31.0, 29.0, 27.8)","(10.0, 12.0, 11.307692307692308)","(5.5, 9.4, 8.733333333333333)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:28:51.923848,"(9.0, 16.0, 15.09090909090909)","(3.9, 4.5, 4.378571428571428)","(31.0, 29.0, 28.678571428571427)","(10.0, 12.0, 11.307692307692308)","(5.5, 9.4, 8.733333333333333)","(1.85, 2.12, 2.098181818181818)"
12-01-2023 16:28:52.815849,"(9.0, 16.0, 14.958333333333334)","(3.9, 4.4, 4.3478260869565215)","(31.0, 29.0, 28.34375)","(10.0, 12.0, 11.307692307692308)","(5.5, 9.4, 8.733333333333333)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:28:53.685818,"(9.0, 16.0, 14.958333333333334)","(3.9, 4.5, 4.353658536585366)","(31.0, 29.0, 28.34375)","(10.0, 12.0, 11.307692307692308)","(6.0, 9.4, 8.733333333333333)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:28:54.622809,"(9.0, 16.0, 14.958333333333334)","(3.9, 4.5, 4.353658536585366)","(31.0, 29.0, 28.34375)","(10.0, 12.0, 11.307692307692308)","(6.0, 9.4, 8.733333333333333)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:28:55.610232,"(9.0, 16.0, 14.958333333333334)","(3.9, 4.5, 4.337837837837838)","(31.0, 29.0, 27.95)","(10.0, 12.0, 11.307692307692308)","(6.0, 9.4, 8.733333333333333)","(1.85, 2.12, 2.0951724137931036)"
12-01-2023 16:28:56.598542,"(9.0, 16.0, 15.09090909090909)","(3.9, 4.5, 4.35)","(31.0, 29.0, 27.6)","(10.0, 12.0, 11.307692307692308)","(6.0, 9.4, 9.100000000000001)","(1.85, 2.12, 2.0951724137931036)"
12-01-2023 16:28:57.664945,"(9.0, 16.0, 15.333333333333334)","(3.9, 4.5, 4.35)","(31.0, 29.0, 27.6)","(10.0, 12.0, 11.423076923076923)","(6.0, 9.4, 9.292307692307693)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:28:58.728234,"(9.0, 16.0, 15.4375)","(3.9, 4.5, 4.313793103448275)","(26.0, 29.0, 27.6)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.6, 9.3)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:28:59.717881,"(9.0, 16.5, 15.833333333333334)","(3.9, 4.4, 4.366666666666667)","(26.0, 29.0, 27.6)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.8, 9.155555555555555)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:29:00.728608,"(9.0, 16.5, 15.5)","(3.9, 4.4, 4.3545454545454545)","(26.0, 29.0, 27.6)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.6, 8.942857142857143)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:29:01.690811,"(9.0, 16.5, 15.5)","(3.9, 4.4, 4.3545454545454545)","(26.0, 29.0, 27.6)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.4, 9.1)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:29:02.647917,"(9.0, 16.5, 15.5)","(3.9, 4.4, 4.366666666666667)","(26.0, 29.0, 27.0)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.6, 8.975)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:29:03.574423,"(9.0, 16.5, 15.5)","(3.9, 4.4, 4.371428571428572)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.6, 9.1)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:29:04.505682,"(9.0, 16.5, 15.5)","(3.9, 4.4, 4.326315789473684)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.6, 9.257142857142858)","(1.85, 2.12, 2.096774193548387)"
12-01-2023 16:29:05.548289,"(9.0, 16.5, 15.5)","(3.9, 4.4, 4.326315789473684)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.6, 9.31764705882353)","(1.85, 2.12, 2.096)"
12-01-2023 16:29:06.507773,"(9.0, 16.5, 15.5)","(3.9, 4.4, 4.3310344827586205)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.333333333333334)","(6.0, 9.6, 9.257142857142858)","(1.85, 2.12, 2.1010526315789475)"
12-01-2023 16:29:07.390444,"(9.0, 16.5, 15.375)","(3.9, 4.4, 4.3310344827586205)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.4)","(6.0, 9.6, 9.257142857142858)","(1.85, 2.12, 2.1010526315789475)"
12-01-2023 16:29:08.372855,"(9.0, 16.5, 15.681818181818182)","(3.8, 4.4, 4.3310344827586205)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.464285714285714)","(6.0, 9.6, 9.225)","(1.85, 2.12, 2.1028571428571428)"
12-01-2023 16:29:09.390354,"(9.0, 16.5, 15.0)","(3.8, 4.4, 4.3310344827586205)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.275862068965518)","(6.0, 9.6, 9.347368421052632)","(1.85, 2.12, 2.1028571428571428)"
12-01-2023 16:29:10.387287,"(9.0, 16.5, 15.0)","(3.8, 4.4, 4.3310344827586205)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.275862068965518)","(6.0, 9.6, 9.347368421052632)","(1.85, 2.12, 2.1028571428571428)"
12-01-2023 16:29:11.322098,"(9.0, 16.5, 15.0)","(3.8, 4.4, 4.3310344827586205)","(26.0, 28.0, 27.333333333333332)","(10.0, 12.0, 11.275862068965518)","(6.0, 9.6, 9.542857142857143)","(1.85, 2.12, 2.104347826086957)"
12-01-2023 16:29:12.314289,"(9.0, 16.5, 14.833333333333334)","(3.8, 4.4, 4.3310344827586205)","(26.0, 28.0, 27.333333333333332)","(10.0, 11.5, 11.166666666666666)","(6.0, 9.6, 9.564705882352943)","(1.85, 2.12, 2.0975)"
12-01-2023 16:29:13.342127,"(9.0, 16.5, 14.625)","(3.8, 4.4, 4.328571428571428)","(26.0, 28.0, 27.333333333333332)","(10.0, 11.5, 11.166666666666666)","(6.0, 9.8, 9.36)","(1.85, 2.12, 2.0975)"
12-01-2023 16:29:14.367074,"(9.0, 16.5, 14.625)","(3.8, 4.4, 4.328571428571428)","(26.0, 28.0, 27.333333333333332)","(10.0, 11.5, 11.166666666666666)","(6.0, 10.0, 9.285714285714286)","(1.85, 2.12, 2.098181818181818)"
12-01-2023 16:29:15.333939,"(9.0, 16.5, 14.833333333333334)","(3.8, 4.4, 4.328571428571428)","(26.0, 28.0, 27.333333333333332)","(10.0, 11.5, 11.166666666666666)","(6.0, 10.0, 9.6)","(1.85, 2.12, 2.0975)"
12-01-2023 16:29:16.357586,"(9.0, 16.5, 14.625)","(3.8, 4.4, 4.328571428571428)","(26.0, 28.0, 27.333333333333332)","(10.0, 11.5, 11.166666666666666)","(6.0, 10.0, 9.6)","(1.85, 2.12, 2.0975)"
12-01-2023 16:29:17.421211,"(9.0, 16.5, 14.625)","(3.8, 4.4, 4.328571428571428)","(26.0, 28.0, 27.333333333333332)","(10.0, 11.5, 11.055555555555555)","(6.0, 10.0, 9.6)","(1.85, 2.12, 2.0975)"
