,Paramount Ace,Bold Onyx,Tennessee Jacks,Racey Kasey,Koepka,Victa Makayla
08-01-2023 18:51:03.239035,"(3.1, 3.9, 3.120833333333333)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:04.313346,"(3.1, 3.9, 3.120833333333333)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:05.406587,"(3.1, 3.9, 3.120833333333333)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:06.353584,"(3.1, 3.9, 3.120833333333333)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:07.523376,"(3.1, 3.9, 3.1727272727272724)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:08.614115,"(3.1, 4.4, 3.1727272727272724)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:09.616359,"(3.1, 4.3, 3.4666666666666663)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:10.651201,"(3.1, 4.3, 3.1888888888888887)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:11.664173,"(3.1, 4.1, 3.4)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:12.672576,"(3.1, 4.2, 3.433333333333333)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:13.761284,"(3.1, 4.0, 3.1133333333333333)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:14.757056,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:15.759055,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:16.722408,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 21.0)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:17.658005,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.583333333333336)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:18.607159,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.583333333333336)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:19.544602,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.583333333333336)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:20.485455,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.583333333333336)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:21.452510,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.583333333333336)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:22.668314,"(3.1, 4.0, 3.1291666666666664)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:23.779778,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:24.792839,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:25.759548,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:26.999796,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:28.214810,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:29.223279,"(3.1, 3.95, 3.261764705882353)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:30.485678,"(3.1, 3.95, 3.259375)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:31.795472,"(3.1, 3.95, 3.259375)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:32.892355,"(3.1, 3.95, 3.259375)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:33.904858,"(3.1, 3.95, 3.2821428571428575)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:35.000523,"(3.1, 3.95, 3.2821428571428575)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:36.130820,"(3.1, 3.95, 3.2821428571428575)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:37.182021,"(3.1, 3.95, 3.2821428571428575)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:38.285836,"(3.1, 3.95, 3.2821428571428575)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:39.397659,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:40.488113,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:41.503084,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:42.496386,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:43.550243,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.2)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.325)"
08-01-2023 18:51:44.601872,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.0)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.325)"
08-01-2023 18:51:45.689235,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.0)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:46.875479,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:48.025551,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:49.166637,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:50.375238,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:51.462439,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:52.857981,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:54.011825,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:54.950898,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:55.973432,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:56.997132,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:57.944153,"(3.1, 3.95, 3.125)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:51:59.024837,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:00.142040,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:01.127321,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:02.178885,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:03.257751,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:04.217866,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:05.300376,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:06.375321,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:07.423386,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:08.428456,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:09.418477,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:10.323296,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:11.279287,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:12.282215,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:13.361854,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:14.336767,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.52)"
08-01-2023 18:52:15.345115,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 19.875)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:16.379070,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.0)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:17.349915,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.0)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:18.284095,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.0)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:19.313117,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.0)","(7.0, 17.0, 9.114285714285714)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:20.354355,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.0)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:21.275508,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.0)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:22.227252,"(3.1, 3.8, 3.1076923076923073)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:23.155804,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:24.012654,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:24.937524,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:25.919083,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:26.801269,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:27.764135,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.52)"
08-01-2023 18:52:28.736625,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:29.687930,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:30.654332,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:31.626762,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:32.572884,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:33.484604,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:34.487882,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:35.484323,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:36.360060,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:37.297130,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:38.299442,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:39.217486,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:40.106474,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:41.087656,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:42.001766,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:42.911708,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:43.924613,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:44.895316,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:45.851243,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:46.767830,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:47.761474,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.285714285714286)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:48.675130,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 8.942857142857143)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:49.582717,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:50.546119,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:51.517406,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:52.427234,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.325)"
08-01-2023 18:52:53.317418,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 17.5)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:54.284007,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.2)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:55.186239,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.2)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:56.143041,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.2)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:57.067297,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.2)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.225)"
08-01-2023 18:52:57.977680,"(3.1, 3.8, 3.0788461538461536)","(2.3, 3.65, 3.384)","(8.0, 14.5, 12.6)","(11.0, 22.0, 20.2)","(7.0, 17.0, 9.457142857142857)","(7.0, 11.5, 10.225)"
