,Ocean Girl,Letter To You,Hurricane Daisy,Behind Greywalls,Gethsemane,Wolf,Queen Zipper
08-12-2022 14:54:56.240707,"(21.0, 38.0, 34.57142857142857)","(11.0, 18.0, 17.5)","(6.0, 7.6, 7.311627906976744)","(4.4, 5.5, 5.4222222222222225)","(18.0, 24.0, 23.6)","(1.55, 1.86, 1.8476190476190477)","(31.0, 100.0, 85.26315789473684)"
08-12-2022 14:54:57.347444,"(21.0, 38.0, 34.57142857142857)","(11.0, 18.0, 17.5)","(6.0, 7.6, 7.311627906976744)","(4.4, 5.5, 5.4222222222222225)","(18.0, 24.0, 23.6)","(1.55, 1.86, 1.8472727272727274)","(31.0, 100.0, 85.26315789473684)"
08-12-2022 14:54:58.411417,"(21.0, 38.0, 34.57142857142857)","(11.0, 18.0, 17.5)","(6.0, 7.6, 7.34)","(4.4, 5.5, 5.4714285714285715)","(18.0, 24.0, 23.176470588235293)","(1.55, 1.85, 1.8461538461538463)","(31.0, 100.0, 85.26315789473684)"
08-12-2022 14:54:59.406398,"(21.0, 38.0, 34.57142857142857)","(11.0, 18.0, 17.5)","(6.0, 7.6, 7.34)","(4.4, 5.5, 5.426315789473684)","(18.0, 24.0, 23.176470588235293)","(1.55, 1.85, 1.8472727272727274)","(31.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:00.576203,"(21.0, 38.0, 34.57142857142857)","(11.0, 18.0, 17.5)","(6.0, 7.6, 7.36)","(4.4, 5.5, 5.4714285714285715)","(18.0, 24.0, 23.176470588235293)","(1.55, 1.85, 1.8461538461538463)","(31.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:01.748964,"(21.0, 38.0, 34.57142857142857)","(11.0, 18.0, 17.5)","(6.0, 7.6, 7.3809523809523805)","(4.4, 5.5, 5.373333333333333)","(18.0, 24.0, 23.176470588235293)","(1.55, 1.85, 1.8523076923076924)","(31.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:02.906764,"(21.0, 38.0, 35.473684210526315)","(11.0, 18.0, 17.5)","(6.0, 7.6, 7.3809523809523805)","(4.4, 5.5, 5.3)","(18.0, 24.0, 23.40909090909091)","(1.55, 1.86, 1.8512820512820514)","(31.0, 100.0, 88.33333333333333)"
08-12-2022 14:55:03.911936,"(21.0, 38.0, 35.473684210526315)","(11.0, 18.0, 17.75)","(6.0, 7.4, 7.380952380952381)","(4.4, 5.3, 5.208333333333334)","(18.0, 24.0, 23.473684210526315)","(1.55, 1.86, 1.8494117647058825)","(31.0, 100.0, 82.5)"
08-12-2022 14:55:04.893325,"(21.0, 38.0, 35.473684210526315)","(11.0, 18.5, 17.9)","(6.0, 7.6, 7.414634146341463)","(4.4, 5.4, 5.304166666666666)","(18.0, 24.0, 23.545454545454547)","(1.55, 1.86, 1.8472727272727274)","(31.0, 100.0, 87.64705882352942)"
08-12-2022 14:55:06.080367,"(21.0, 38.0, 35.473684210526315)","(11.0, 18.5, 17.9)","(6.0, 7.6, 7.503448275862069)","(4.4, 5.4, 5.303571428571429)","(18.0, 24.0, 23.545454545454547)","(1.55, 1.86, 1.8472222222222223)","(31.0, 100.0, 87.93103448275862)"
08-12-2022 14:55:07.295898,"(21.0, 38.0, 35.473684210526315)","(11.0, 18.5, 17.75)","(6.0, 7.6, 7.431578947368421)","(4.4, 5.4, 5.2457142857142856)","(18.0, 24.0, 23.545454545454547)","(1.55, 1.85, 1.8472727272727274)","(31.0, 100.0, 91.02564102564102)"
08-12-2022 14:55:08.512653,"(21.0, 38.0, 35.473684210526315)","(11.0, 18.5, 17.625)","(6.0, 7.6, 7.45)","(4.4, 5.4, 5.1689655172413795)","(18.0, 24.0, 23.545454545454547)","(1.55, 1.86, 1.8472727272727274)","(31.0, 100.0, 91.02564102564102)"
08-12-2022 14:55:09.608924,"(21.0, 38.0, 35.473684210526315)","(11.0, 19.0, 17.833333333333332)","(6.0, 7.6, 7.45)","(4.4, 5.2, 5.1689655172413795)","(18.0, 24.0, 24.285714285714285)","(1.55, 1.86, 1.8472727272727274)","(31.0, 100.0, 87.93103448275862)"
08-12-2022 14:55:10.672339,"(21.0, 38.0, 35.473684210526315)","(11.0, 19.0, 17.625)","(6.0, 7.6, 7.415384615384616)","(4.4, 5.4, 5.2875000000000005)","(18.0, 25.0, 24.307692307692307)","(1.55, 1.86, 1.8472727272727274)","(41.0, 100.0, 78.125)"
08-12-2022 14:55:11.729749,"(21.0, 38.0, 35.666666666666664)","(11.0, 19.0, 17.625)","(6.0, 7.6, 7.457777777777777)","(4.4, 5.4, 5.2875000000000005)","(18.0, 26.0, 24.606060606060606)","(1.55, 1.86, 1.8472727272727274)","(41.0, 100.0, 83.33333333333333)"
08-12-2022 14:55:12.888445,"(21.0, 38.0, 35.3)","(11.0, 19.0, 17.625)","(6.0, 7.6, 7.410526315789474)","(4.4, 5.4, 5.25)","(18.0, 26.0, 24.357142857142858)","(1.55, 1.86, 1.841311475409836)","(41.0, 100.0, 78.125)"
08-12-2022 14:55:14.133190,"(21.0, 38.0, 35.3)","(11.0, 19.0, 17.666666666666668)","(6.0, 7.6, 7.3517241379310345)","(4.6, 5.4, 5.25)","(18.0, 26.0, 24.357142857142858)","(1.55, 1.86, 1.841259842519685)","(41.0, 100.0, 90.34482758620689)"
08-12-2022 14:55:15.305996,"(21.0, 38.0, 35.3)","(11.0, 19.0, 17.666666666666668)","(6.0, 7.6, 7.3517241379310345)","(4.6, 5.4, 5.236363636363636)","(18.0, 26.0, 24.606060606060606)","(1.55, 1.86, 1.8420472440944882)","(41.0, 100.0, 90.34482758620689)"
08-12-2022 14:55:16.311093,"(21.0, 38.0, 35.3)","(11.0, 19.0, 17.666666666666668)","(6.0, 7.6, 7.2727272727272725)","(4.6, 5.4, 5.236363636363636)","(18.0, 26.0, 24.606060606060606)","(1.55, 1.86, 1.8420472440944882)","(41.0, 100.0, 90.34482758620689)"
08-12-2022 14:55:17.409537,"(21.0, 38.0, 35.3)","(11.0, 19.0, 17.6)","(6.0, 7.6, 7.36)","(4.6, 5.4, 5.2384615384615385)","(18.0, 26.0, 24.606060606060606)","(1.55, 1.85, 1.8473684210526318)","(41.0, 100.0, 90.34482758620689)"
08-12-2022 14:55:18.591332,"(21.0, 38.0, 35.3)","(11.0, 19.0, 17.6)","(6.0, 7.6, 7.3677419354838705)","(4.6, 5.4, 5.243478260869566)","(18.0, 26.0, 24.357142857142858)","(1.55, 1.85, 1.8468152866242038)","(41.0, 100.0, 83.33333333333333)"
08-12-2022 14:55:19.764013,"(21.0, 38.0, 35.3)","(11.0, 19.0, 17.6)","(6.0, 7.6, 7.3677419354838705)","(4.6, 5.4, 5.243478260869566)","(18.0, 26.0, 24.606060606060606)","(1.55, 1.85, 1.8468152866242038)","(41.0, 100.0, 78.125)"
08-12-2022 14:55:20.975632,"(21.0, 38.0, 35.3)","(11.0, 19.0, 18.066666666666666)","(6.0, 7.6, 7.3)","(4.6, 5.4, 5.243478260869566)","(18.0, 26.0, 26.03448275862069)","(1.55, 1.85, 1.8381290322580646)","(41.0, 100.0, 83.33333333333333)"
08-12-2022 14:55:22.080180,"(21.0, 38.0, 35.3)","(11.0, 19.0, 18.066666666666666)","(6.0, 7.6, 7.3)","(4.6, 5.4, 5.290909090909091)","(18.0, 28.0, 25.9375)","(1.55, 1.84, 1.8377519379844962)","(41.0, 100.0, 83.33333333333333)"
08-12-2022 14:55:23.125145,"(21.0, 38.0, 35.3)","(11.0, 19.0, 18.1)","(6.0, 7.6, 7.3428571428571425)","(4.6, 5.4, 5.290909090909091)","(18.0, 28.0, 25.576923076923077)","(1.55, 1.84, 1.8190322580645162)","(41.0, 100.0, 78.125)"
08-12-2022 14:55:24.192056,"(21.0, 38.0, 35.3)","(11.0, 19.0, 18.833333333333332)","(6.0, 7.6, 7.393103448275862)","(4.6, 5.4, 5.2875000000000005)","(18.0, 28.0, 25.951219512195124)","(1.55, 1.83, 1.8191666666666668)","(41.0, 100.0, 83.33333333333333)"
08-12-2022 14:55:25.369438,"(21.0, 38.0, 35.3)","(11.0, 20.0, 19.555555555555557)","(6.0, 7.6, 7.406451612903226)","(4.6, 5.4, 5.2875000000000005)","(18.0, 28.0, 25.951219512195124)","(1.55, 1.83, 1.8213333333333335)","(41.0, 100.0, 78.125)"
08-12-2022 14:55:26.587376,"(21.0, 38.0, 35.3)","(11.0, 20.0, 18.8)","(6.0, 7.6, 7.406451612903226)","(4.6, 5.4, 5.2875000000000005)","(18.0, 28.0, 25.951219512195124)","(1.55, 1.83, 1.8200851063829788)","(41.0, 100.0, 78.125)"
08-12-2022 14:55:27.537151,"(21.0, 38.0, 35.3)","(11.0, 20.0, 18.65)","(6.0, 7.6, 7.406896551724138)","(4.6, 5.4, 5.2875000000000005)","(18.0, 28.0, 25.951219512195124)","(1.55, 1.83, 1.8145454545454547)","(41.0, 100.0, 83.33333333333333)"
08-12-2022 14:55:28.647730,"(21.0, 38.0, 35.3)","(11.0, 20.0, 18.714285714285715)","(6.0, 8.0, 7.715789473684211)","(4.6, 5.4, 5.275862068965518)","(18.0, 28.0, 25.951219512195124)","(1.55, 1.81, 1.8027272727272727)","(41.0, 100.0, 88.33333333333333)"
08-12-2022 14:55:29.834110,"(21.0, 38.0, 35.3)","(11.0, 20.0, 18.714285714285715)","(6.0, 8.0, 7.775)","(4.6, 5.4, 5.275862068965518)","(18.0, 28.0, 26.21276595744681)","(1.55, 1.82, 1.8056521739130436)","(41.0, 100.0, 90.34482758620689)"
08-12-2022 14:55:31.221557,"(21.0, 38.0, 35.3)","(11.0, 20.0, 19.285714285714285)","(6.0, 8.0, 7.8)","(4.6, 5.4, 5.283870967741936)","(18.0, 28.0, 26.21276595744681)","(1.55, 1.81, 1.8047619047619048)","(41.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:32.507848,"(21.0, 38.0, 35.3)","(11.0, 20.0, 19.285714285714285)","(6.0, 8.0, 7.775)","(4.6, 5.4, 5.283870967741936)","(18.0, 28.0, 26.21276595744681)","(1.55, 1.82, 1.809090909090909)","(41.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:33.756104,"(21.0, 38.0, 35.3)","(11.0, 20.0, 18.75)","(6.0, 8.0, 7.775)","(4.6, 5.4, 5.283870967741936)","(18.0, 28.0, 26.21276595744681)","(1.55, 1.82, 1.8047619047619048)","(41.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:34.981455,"(21.0, 38.0, 35.3)","(11.0, 20.0, 18.75)","(6.0, 8.0, 7.742857142857143)","(4.6, 5.4, 5.283870967741936)","(18.0, 28.0, 26.21276595744681)","(1.55, 1.82, 1.7980769230769231)","(41.0, 100.0, 88.33333333333333)"
08-12-2022 14:55:36.242066,"(21.0, 38.0, 35.3)","(11.0, 20.0, 19.758064516129032)","(6.0, 8.0, 7.657142857142857)","(4.6, 5.4, 5.283870967741936)","(19.0, 28.0, 26.21276595744681)","(1.55, 1.82, 1.7986486486486486)","(41.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:37.520669,"(21.0, 38.0, 35.3)","(11.0, 20.0, 19.4)","(6.0, 8.0, 7.68)","(4.6, 5.4, 5.25)","(19.0, 28.0, 26.21276595744681)","(1.55, 1.81, 1.798)","(41.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:38.772450,"(21.0, 38.0, 35.3)","(11.0, 21.0, 19.96)","(6.0, 8.0, 7.76)","(4.6, 5.3, 5.22)","(19.0, 28.0, 25.951219512195124)","(1.55, 1.81, 1.8016279069767442)","(41.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:39.950635,"(21.0, 38.0, 35.3)","(11.0, 21.0, 19.774193548387096)","(6.0, 8.0, 7.293617021276596)","(4.6, 5.3, 5.314285714285714)","(19.0, 28.0, 26.526315789473685)","(1.55, 1.81, 1.8050000000000002)","(41.0, 100.0, 88.33333333333333)"
08-12-2022 14:55:41.071967,"(21.0, 38.0, 35.3)","(11.0, 21.0, 19.733333333333334)","(6.0, 7.6, 7.3061224489795915)","(4.6, 5.4, 5.314285714285714)","(19.0, 28.0, 26.303030303030305)","(1.55, 1.81, 1.805294117647059)","(41.0, 100.0, 88.33333333333333)"
08-12-2022 14:55:42.422480,"(21.0, 38.0, 35.3)","(11.0, 21.0, 19.575)","(6.0, 7.6, 7.287804878048781)","(4.6, 5.4, 5.4714285714285715)","(19.0, 28.0, 26.666666666666668)","(1.55, 1.81, 1.8005882352941176)","(41.0, 100.0, 85.26315789473684)"
08-12-2022 14:55:43.742724,"(21.0, 36.0, 35.38461538461539)","(11.0, 21.0, 19.125)","(6.0, 7.6, 7.0139817629179335)","(4.6, 5.5, 5.729411764705882)","(19.0, 28.0, 29.733333333333334)","(1.55, 1.81, 1.7624)","(41.0, 100.0, 91.25)"
08-12-2022 14:55:44.977992,"(21.0, 40.0, 36.25)","(11.0, 21.0, 19.125)","(6.0, 7.2, 7.0139817629179335)","(4.6, 5.8, 5.769230769230769)","(19.0, 30.0, 29.75)","(1.55, 1.77, 1.7703703703703704)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:46.245125,"(21.0, 38.0, 35.8)","(11.0, 21.0, 18.571428571428573)","(6.0, 7.2, 6.9222222222222225)","(4.6, 5.8, 5.842857142857143)","(19.0, 30.0, 29.75)","(1.55, 1.78, 1.7629934924078092)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:47.463398,"(21.0, 40.0, 34.5)","(11.0, 20.0, 18.7)","(6.0, 7.0, 6.888)","(4.6, 5.9, 5.783333333333333)","(19.0, 30.0, 28.5)","(1.55, 1.79, 1.7722649572649574)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:48.746435,"(21.0, 40.0, 36.11764705882353)","(12.0, 20.0, 18.77777777777778)","(6.0, 7.0, 6.903225806451613)","(4.6, 5.8, 5.794117647058823)","(19.0, 30.0, 28.5)","(1.6, 1.79, 1.7724524312896406)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:50.025030,"(21.0, 40.0, 37.0)","(12.0, 19.5, 18.193548387096776)","(6.0, 7.0, 6.896551724137931)","(4.6, 5.8, 5.865217391304348)","(19.0, 30.0, 29.625)","(1.6, 1.79, 1.7721120689655172)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:51.299940,"(21.0, 38.0, 36.0)","(12.0, 19.5, 18.428571428571427)","(6.0, 7.0, 6.84516129032258)","(4.6, 5.9, 5.890000000000001)","(19.0, 30.0, 29.5)","(1.6, 1.79, 1.772034632034632)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:52.473370,"(21.0, 38.0, 36.0)","(12.0, 19.0, 18.428571428571427)","(6.0, 7.0, 6.84516129032258)","(4.6, 5.9, 5.8500000000000005)","(19.0, 30.0, 29.23076923076923)","(1.6, 1.79, 1.772034632034632)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:53.638270,"(21.0, 40.0, 36.11764705882353)","(12.0, 19.0, 18.272727272727273)","(6.0, 7.0, 6.84)","(4.6, 5.9, 5.875)","(19.0, 32.0, 29.23076923076923)","(1.6, 1.79, 1.77235807860262)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:54.746979,"(21.0, 40.0, 35.875)","(12.0, 19.0, 18.272727272727273)","(6.0, 7.0, 6.84)","(4.6, 5.9, 5.891666666666667)","(19.0, 32.0, 29.23076923076923)","(1.6, 1.79, 1.77235807860262)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:55.960534,"(21.0, 40.0, 34.5)","(12.0, 19.0, 18.272727272727273)","(6.0, 7.0, 6.83728813559322)","(4.6, 5.9, 5.891666666666667)","(19.0, 32.0, 29.23076923076923)","(1.6, 1.79, 1.7723194748358861)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:57.088426,"(21.0, 38.0, 37.42857142857143)","(12.0, 19.0, 18.4)","(6.0, 7.0, 6.84)","(4.6, 5.9, 5.891666666666667)","(19.0, 32.0, 29.23076923076923)","(1.6, 1.79, 1.7723194748358861)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:58.287661,"(21.0, 38.0, 37.42857142857143)","(12.0, 19.0, 18.333333333333332)","(6.0, 7.0, 6.832786885245901)","(4.6, 5.9, 5.8909090909090915)","(20.0, 32.0, 29.23076923076923)","(1.6, 1.79, 1.7728813559322034)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:55:59.544954,"(21.0, 38.0, 36.0)","(12.0, 19.0, 18.23076923076923)","(6.0, 7.0, 6.757142857142857)","(4.6, 5.9, 5.8909090909090915)","(20.0, 32.0, 29.23076923076923)","(1.6, 1.79, 1.772202643171806)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:56:00.765392,"(21.0, 40.0, 36.857142857142854)","(12.0, 19.0, 18.23076923076923)","(6.0, 7.0, 6.773333333333333)","(4.6, 5.9, 5.8909090909090915)","(20.0, 32.0, 29.23076923076923)","(1.6, 1.79, 1.7728813559322034)","(41.0, 100.0, 93.33333333333333)"
08-12-2022 14:56:02.002032,"(21.0, 40.0, 36.11764705882353)","(12.0, 19.0, 18.75)","(6.0, 7.0, 6.8354838709677415)","(4.6, 5.9, 5.841666666666667)","(20.0, 32.0, 29.214285714285715)","(1.6, 1.79, 1.774)","(41.0, 100.0, 93.125)"
08-12-2022 14:56:03.191806,"(21.0, 38.0, 37.0)","(12.0, 19.0, 18.75)","(6.0, 7.0, 6.846808510638298)","(4.6, 5.9, 5.776923076923077)","(20.0, 32.0, 29.214285714285715)","(1.6, 1.79, 1.7734426229508198)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:04.364647,"(21.0, 38.0, 37.333333333333336)","(12.0, 19.5, 18.685185185185187)","(6.0, 7.0, 6.871052631578947)","(4.6, 5.8, 5.759375)","(20.0, 32.0, 29.214285714285715)","(1.6, 1.79, 1.7740944881889764)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:05.603068,"(21.0, 38.0, 37.733333333333334)","(12.0, 19.5, 18.685185185185187)","(6.0, 7.0, 6.855882352941176)","(4.6, 5.8, 5.684210526315789)","(20.0, 32.0, 29.214285714285715)","(1.6, 1.79, 1.77390625)","(41.0, 95.0, 93.0)"
08-12-2022 14:56:06.805266,"(21.0, 40.0, 37.36)","(12.0, 19.5, 18.642857142857142)","(6.0, 7.0, 6.806779661016949)","(4.6, 5.8, 5.71875)","(20.0, 32.0, 29.214285714285715)","(1.6, 1.79, 1.77390625)","(41.0, 95.0, 93.0)"
08-12-2022 14:56:08.029948,"(21.0, 40.0, 37.36)","(12.0, 19.5, 18.642857142857142)","(6.0, 7.0, 6.828169014084507)","(4.6, 5.8, 5.727777777777778)","(20.0, 32.0, 30.666666666666668)","(1.6, 1.79, 1.7735887096774194)","(41.0, 95.0, 93.0)"
08-12-2022 14:56:09.262903,"(21.0, 40.0, 38.08695652173913)","(12.0, 19.5, 18.625)","(6.0, 7.0, 6.815151515151515)","(4.6, 5.8, 5.71875)","(20.0, 32.0, 31.11111111111111)","(1.6, 1.79, 1.7737524950099801)","(41.0, 95.0, 93.0)"
08-12-2022 14:56:10.488515,"(21.0, 40.0, 38.08695652173913)","(12.0, 19.5, 18.72222222222222)","(6.0, 7.0, 6.815151515151515)","(4.6, 5.8, 5.71875)","(20.0, 32.0, 31.0)","(1.6, 1.79, 1.77368)","(41.0, 95.0, 94.23076923076923)"
08-12-2022 14:56:11.713954,"(21.0, 40.0, 38.08695652173913)","(12.0, 19.5, 18.72222222222222)","(6.0, 7.0, 6.815151515151515)","(4.6, 5.8, 5.71875)","(20.0, 32.0, 31.0)","(1.6, 1.79, 1.7794845360824743)","(41.0, 95.0, 94.23076923076923)"
08-12-2022 14:56:12.951185,"(21.0, 40.0, 38.285714285714285)","(12.0, 19.5, 18.72222222222222)","(6.0, 7.0, 6.826666666666666)","(4.6, 5.8, 5.671698113207547)","(20.0, 32.0, 31.0)","(1.6, 1.78, 1.77368)","(41.0, 95.0, 94.23076923076923)"
08-12-2022 14:56:14.277519,"(21.0, 40.0, 38.476190476190474)","(12.0, 19.5, 18.895833333333332)","(6.0, 7.0, 6.850704225352112)","(4.6, 5.8, 5.671698113207547)","(20.0, 32.0, 31.157894736842106)","(1.6, 1.79, 1.7711845102505694)","(41.0, 95.0, 94.23076923076923)"
08-12-2022 14:56:15.574002,"(21.0, 40.0, 38.476190476190474)","(12.0, 19.0, 18.791666666666668)","(6.0, 7.0, 6.894623655913978)","(4.6, 5.8, 5.760714285714286)","(20.0, 32.0, 31.11111111111111)","(1.6, 1.79, 1.768360655737705)","(41.0, 95.0, 94.23076923076923)"
08-12-2022 14:56:16.812466,"(21.0, 40.0, 38.666666666666664)","(12.0, 19.0, 18.821428571428573)","(6.0, 7.0, 6.888636363636364)","(4.6, 5.8, 5.754166666666666)","(20.0, 32.0, 31.176470588235293)","(1.6, 1.78, 1.7689922480620155)","(41.0, 95.0, 95.0)"
08-12-2022 14:56:18.058860,"(21.0, 40.0, 38.666666666666664)","(12.0, 19.0, 18.821428571428573)","(6.0, 7.0, 6.888636363636364)","(4.6, 5.8, 5.754166666666666)","(20.0, 32.0, 31.176470588235293)","(1.6, 1.78, 1.7617045454545455)","(41.0, 100.0, 95.0)"
08-12-2022 14:56:19.294341,"(21.0, 40.0, 37.88235294117647)","(12.0, 19.0, 18.666666666666668)","(6.0, 7.0, 6.886046511627907)","(4.6, 5.8, 5.765625)","(20.0, 32.0, 31.833333333333332)","(1.6, 1.78, 1.770857142857143)","(41.0, 100.0, 95.0)"
08-12-2022 14:56:20.577229,"(21.0, 40.0, 37.88235294117647)","(12.0, 19.0, 18.666666666666668)","(6.0, 7.0, 6.879012345679012)","(4.6, 5.8, 5.746428571428572)","(20.0, 32.0, 34.57142857142857)","(1.6, 1.78, 1.7738064516129033)","(41.0, 100.0, 95.0)"
08-12-2022 14:56:21.781295,"(21.0, 40.0, 37.88235294117647)","(12.0, 19.0, 18.705882352941178)","(6.0, 7.0, 6.846376811594203)","(4.6, 5.8, 5.769230769230769)","(20.0, 36.0, 33.69230769230769)","(1.6, 1.78, 1.7703680981595091)","(41.0, 100.0, 95.0)"
08-12-2022 14:56:22.986435,"(21.0, 40.0, 37.88235294117647)","(12.0, 19.0, 18.22222222222222)","(6.0, 7.0, 6.433675564681725)","(4.6, 5.9, 5.84516129032258)","(20.0, 36.0, 33.729729729729726)","(1.6, 1.78, 1.780767441860465)","(41.0, 100.0, 93.57142857142857)"
08-12-2022 14:56:24.229931,"(21.0, 40.0, 37.93939393939394)","(12.0, 19.0, 18.772727272727273)","(6.0, 6.6, 6.5487179487179485)","(4.6, 6.0, 5.869491525423729)","(20.0, 36.0, 34.30769230769231)","(1.6, 1.79, 1.7814903846153847)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:25.590983,"(21.0, 40.0, 37.93939393939394)","(12.0, 19.5, 18.77906976744186)","(6.0, 6.6, 6.676923076923077)","(4.6, 5.9, 5.9037037037037035)","(20.0, 36.0, 34.30769230769231)","(1.55, 1.79, 1.77775)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:26.849567,"(21.0, 40.0, 37.6551724137931)","(13.0, 19.5, 18.74)","(6.0, 6.8, 6.680745341614907)","(4.6, 6.0, 5.893877551020408)","(20.0, 36.0, 34.30769230769231)","(1.55, 1.78, 1.7778571428571428)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:28.024260,"(21.0, 40.0, 37.875)","(13.0, 19.5, 18.74)","(6.0, 6.8, 6.680745341614907)","(4.6, 6.0, 5.890909090909091)","(20.0, 36.0, 35.333333333333336)","(1.55, 1.78, 1.7796350364963505)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:29.124153,"(21.0, 36.0, 35.625)","(13.0, 19.5, 18.74)","(6.0, 6.8, 6.664788732394366)","(4.8, 6.0, 5.886956521739131)","(21.0, 36.0, 34.432432432432435)","(1.55, 1.78, 1.7748529411764706)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:30.399620,"(21.0, 36.0, 35.625)","(13.0, 19.5, 18.796296296296298)","(6.0, 6.8, 6.6675862068965515)","(4.8, 6.0, 5.886956521739131)","(21.0, 38.0, 34.432432432432435)","(1.55, 1.79, 1.7745981308411216)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:31.753594,"(21.0, 36.0, 35.625)","(13.0, 19.5, 18.796296296296298)","(6.0, 6.8, 6.6675862068965515)","(4.8, 6.0, 5.788888888888889)","(21.0, 38.0, 34.15384615384615)","(1.55, 1.79, 1.7808275862068965)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:32.993626,"(21.0, 36.0, 35.733333333333334)","(13.0, 19.5, 18.872093023255815)","(6.0, 6.8, 6.687719298245614)","(4.8, 5.8, 5.713793103448276)","(21.0, 38.0, 34.774193548387096)","(1.55, 1.79, 1.7809787234042553)","(41.0, 95.0, 93.57142857142857)"
08-12-2022 14:56:34.190227,"(21.0, 38.0, 36.833333333333336)","(13.0, 19.5, 19.03448275862069)","(6.0, 6.8, 6.656716417910448)","(4.8, 5.8, 5.713793103448276)","(21.0, 38.0, 34.666666666666664)","(1.55, 1.79, 1.776987951807229)","(41.0, 95.0, 93.88888888888889)"
08-12-2022 14:56:35.381037,"(21.0, 38.0, 37.0)","(13.0, 20.0, 19.38235294117647)","(6.0, 6.8, 6.7026315789473685)","(4.8, 5.8, 5.730555555555556)","(21.0, 38.0, 34.625)","(1.55, 1.78, 1.768131868131868)","(41.0, 95.0, 113.33333333333334)"
08-12-2022 14:56:36.628560,"(21.0, 38.0, 37.0)","(13.0, 21.0, 19.703389830508474)","(6.0, 6.8, 6.683116883116883)","(4.8, 5.8, 5.726470588235294)","(21.0, 38.0, 35.08108108108108)","(1.55, 1.77, 1.76875)","(41.0, 120.0, 100.0)"
08-12-2022 14:56:37.899534,"(21.0, 38.0, 36.30769230769231)","(13.0, 21.0, 19.703389830508474)","(6.0, 6.8, 6.697222222222222)","(4.8, 5.8, 5.726470588235294)","(21.0, 38.0, 34.72727272727273)","(1.55, 1.77, 1.7685882352941176)","(41.0, 120.0, 101.33333333333334)"
08-12-2022 14:56:39.209558,"(21.0, 38.0, 36.77777777777778)","(13.0, 21.0, 19.64516129032258)","(6.0, 6.8, 6.685714285714285)","(4.8, 5.8, 5.734615384615385)","(21.0, 38.0, 34.72727272727273)","(1.55, 1.78, 1.7685882352941176)","(41.0, 120.0, 104.44444444444444)"
08-12-2022 14:56:40.476554,"(21.0, 38.0, 36.77777777777778)","(13.0, 21.0, 19.64516129032258)","(6.0, 6.8, 6.7172413793103445)","(4.8, 5.8, 5.775)","(21.0, 38.0, 34.72727272727273)","(1.55, 1.78, 1.7694240837696336)","(41.0, 120.0, 96.66666666666667)"
08-12-2022 14:56:41.665455,"(21.0, 38.0, 36.30769230769231)","(13.0, 20.0, 19.875)","(6.0, 6.8, 6.7172413793103445)","(4.8, 5.8, 5.775)","(21.0, 38.0, 34.72727272727273)","(1.55, 1.78, 1.7694240837696336)","(41.0, 120.0, 96.66666666666667)"
08-12-2022 14:56:42.803985,"(21.0, 38.0, 36.333333333333336)","(13.0, 20.0, 19.916666666666668)","(6.0, 6.8, 6.776470588235294)","(4.8, 5.8, 5.7)","(21.0, 34.0, 33.714285714285715)","(1.55, 1.78, 1.768695652173913)","(41.0, 120.0, 100.0)"
08-12-2022 14:56:44.054041,"(21.0, 38.0, 36.5)","(13.0, 21.0, 19.734375)","(6.0, 7.0, 6.7379310344827585)","(4.8, 5.7, 5.6)","(21.0, 34.0, 34.4)","(1.55, 1.78, 1.7698461538461538)","(41.0, 120.0, 100.0)"
