,Dr Nightingale,Dan Dan,Big Buddha,Phelan Seedy,Dr Rogan,Irish,Style Key,Fun Idol
07-12-2022 19:38:17.236723,"(12.0, 23.0, 20.142857142857142)","(7.0, 8.2, 7.890909090909091)","(20.0, 48.0, 34.0)","(5.0, 8.0, 5.583333333333333)","(5.0, 8.4, 8.258823529411766)","(3.1, 4.8, 4.645)","(31.0, 100.0, 87.47058823529412)","(3.4, 6.2, 5.7)"
07-12-2022 19:38:18.743268,"(12.0, 23.0, 20.142857142857142)","(7.0, 8.0, 7.85)","(20.0, 48.0, 34.0)","(5.0, 8.0, 6.135714285714285)","(5.0, 8.4, 8.258823529411766)","(3.1, 4.8, 4.5600000000000005)","(31.0, 100.0, 87.47058823529412)","(3.4, 6.2, 5.6461538461538465)"
07-12-2022 19:38:20.249247,"(12.0, 23.0, 18.555555555555557)","(7.0, 8.0, 7.85)","(20.0, 48.0, 34.0)","(5.0, 8.0, 6.2)","(5.0, 8.4, 8.258823529411766)","(3.1, 4.7, 4.5600000000000005)","(31.0, 100.0, 87.47058823529412)","(3.4, 6.2, 5.628571428571429)"
07-12-2022 19:38:21.752071,"(12.0, 23.0, 14.555555555555555)","(7.0, 8.0, 7.85)","(20.0, 48.0, 34.0)","(5.0, 8.0, 6.8545454545454545)","(5.0, 8.4, 8.258823529411766)","(3.1, 4.7, 4.096153846153847)","(31.0, 100.0, 87.47058823529412)","(3.4, 6.2, 5.533333333333333)"
07-12-2022 19:38:23.217987,"(12.0, 23.0, 14.555555555555555)","(7.0, 8.0, 7.85)","(20.0, 48.0, 34.0)","(5.0, 8.0, 6.74)","(5.0, 8.4, 8.258823529411766)","(3.1, 4.5, 3.85625)","(31.0, 100.0, 87.47058823529412)","(3.4, 6.0, 5.4)"
07-12-2022 19:38:24.635404,"(12.0, 23.0, 15.4)","(7.0, 8.0, 7.85)","(20.0, 48.0, 34.0)","(5.0, 8.0, 6.74)","(5.0, 8.4, 8.258823529411766)","(3.1, 4.2, 3.95)","(31.0, 100.0, 77.63157894736842)","(3.4, 6.0, 5.181818181818182)"
07-12-2022 19:38:26.035212,"(12.0, 23.0, 15.4)","(7.0, 8.0, 7.85)","(20.0, 48.0, 34.0)","(5.0, 8.0, 5.57)","(5.0, 8.4, 8.258823529411766)","(3.1, 4.0, 3.65)","(31.0, 95.0, 81.26666666666667)","(3.4, 6.0, 5.2846153846153845)"
07-12-2022 19:38:27.436779,"(12.0, 23.0, 15.4)","(7.0, 8.0, 7.85)","(20.0, 48.0, 33.0)","(5.0, 8.0, 6.38)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.85, 3.65)","(31.0, 85.0, 78.375)","(3.4, 5.9, 5.375)"
07-12-2022 19:38:28.796247,"(12.0, 23.0, 15.4)","(7.0, 8.0, 7.85)","(20.0, 46.0, 33.0)","(5.0, 8.0, 6.2)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.85, 3.738888888888889)","(31.0, 85.0, 77.71428571428572)","(3.4, 5.9, 5.633333333333334)"
07-12-2022 19:38:30.189343,"(12.0, 23.0, 17.46153846153846)","(7.0, 8.0, 7.16)","(20.0, 46.0, 33.0)","(5.0, 8.0, 6.328571428571429)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.85, 3.6961538461538463)","(31.0, 85.0, 77.71428571428572)","(3.4, 5.9, 5.6000000000000005)"
07-12-2022 19:38:31.585252,"(12.0, 23.0, 19.22222222222222)","(7.0, 8.2, 7.16)","(20.0, 46.0, 33.0)","(5.0, 8.0, 6.733333333333333)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.85, 3.738888888888889)","(31.0, 85.0, 77.71428571428572)","(3.4, 5.9, 5.628571428571429)"
07-12-2022 19:38:33.160123,"(12.0, 23.0, 19.22222222222222)","(7.0, 8.2, 7.3999999999999995)","(20.0, 46.0, 33.0)","(5.0, 7.8, 5.766666666666667)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.85, 3.6799999999999997)","(31.0, 85.0, 78.28571428571428)","(3.4, 6.2, 5.628571428571429)"
07-12-2022 19:38:34.602406,"(12.0, 23.0, 19.22222222222222)","(7.0, 8.2, 7.72)","(20.0, 46.0, 33.0)","(5.0, 7.6, 5.766666666666667)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.8, 3.625)","(31.0, 85.0, 78.28571428571428)","(3.4, 6.2, 5.781818181818181)"
07-12-2022 19:38:36.023728,"(12.0, 23.0, 19.22222222222222)","(7.0, 8.2, 7.72)","(20.0, 46.0, 33.0)","(5.0, 7.6, 5.766666666666667)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.7, 3.541666666666667)","(31.0, 85.0, 78.28571428571428)","(3.4, 6.0, 5.742857142857143)"
07-12-2022 19:38:37.870375,"(12.0, 23.0, 19.22222222222222)","(7.0, 8.2, 7.72)","(20.0, 46.0, 33.0)","(5.0, 7.6, 5.766666666666667)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.6, 3.566666666666667)","(31.0, 85.0, 78.28571428571428)","(3.4, 6.0, 5.86)"
07-12-2022 19:38:39.313375,"(12.0, 23.0, 18.428571428571427)","(7.0, 8.2, 7.72)","(20.0, 46.0, 33.0)","(5.0, 7.6, 5.766666666666667)","(5.0, 8.4, 8.258823529411766)","(3.1, 3.6, 3.541666666666667)","(31.0, 85.0, 78.28571428571428)","(3.4, 6.0, 5.8307692307692305)"
07-12-2022 19:38:40.898118,"(12.0, 23.0, 17.18181818181818)","(7.0, 8.2, 7.6)","(20.0, 46.0, 33.0)","(5.0, 7.6, 5.766666666666667)","(5.0, 8.4, 8.39090909090909)","(3.1, 3.6, 3.3666666666666667)","(31.0, 85.0, 78.28571428571428)","(3.4, 6.2, 5.828571428571428)"
07-12-2022 19:38:42.297981,"(12.0, 23.0, 17.18181818181818)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 33.0)","(5.0, 7.6, 5.766666666666667)","(5.0, 8.8, 8.258823529411766)","(3.1, 3.6, 3.3916666666666666)","(31.0, 85.0, 78.28571428571428)","(3.4, 6.6, 5.828571428571428)"
07-12-2022 19:38:43.698788,"(12.0, 23.0, 18.428571428571427)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 43.111111111111114)","(5.0, 7.6, 6.305882352941176)","(5.0, 8.4, 8.493333333333332)","(3.1, 3.6, 3.3333333333333335)","(31.0, 85.0, 80.0)","(3.4, 6.6, 5.7)"
07-12-2022 19:38:45.148083,"(12.0, 23.0, 18.428571428571427)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.6, 6.305882352941176)","(5.0, 8.6, 8.493333333333332)","(3.1, 3.6, 3.4105263157894736)","(31.0, 85.0, 80.0)","(3.4, 6.6, 5.828571428571428)"
07-12-2022 19:38:46.629949,"(12.0, 23.0, 17.18181818181818)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.6, 6.9714285714285715)","(5.0, 8.6, 8.493333333333332)","(3.1, 3.6, 3.4105263157894736)","(31.0, 85.0, 80.0)","(3.4, 6.6, 5.828571428571428)"
07-12-2022 19:38:48.080206,"(12.0, 23.0, 18.428571428571427)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.2, 6.8)","(5.0, 8.6, 8.493333333333332)","(3.1, 3.6, 3.2363636363636363)","(31.0, 85.0, 80.0)","(3.4, 6.6, 5.914285714285714)"
07-12-2022 19:38:49.506308,"(12.0, 23.0, 18.428571428571427)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.0, 6.8)","(5.0, 8.6, 8.564705882352941)","(3.1, 3.6, 3.3230769230769233)","(31.0, 85.0, 80.0)","(3.4, 6.6, 6.218181818181819)"
07-12-2022 19:38:50.850002,"(12.0, 23.0, 19.5)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.0, 6.8)","(5.0, 8.8, 8.39090909090909)","(3.1, 3.6, 3.3230769230769233)","(31.0, 85.0, 80.0)","(3.4, 6.6, 6.085714285714285)"
07-12-2022 19:38:52.320552,"(12.0, 21.0, 19.0)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.0, 6.8)","(5.0, 8.8, 8.39090909090909)","(3.1, 3.6, 3.3230769230769233)","(31.0, 85.0, 80.0)","(3.4, 6.6, 6.085714285714285)"
07-12-2022 19:38:53.792209,"(12.0, 23.0, 17.4)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.0, 6.72)","(5.0, 8.8, 8.39090909090909)","(3.1, 3.6, 3.2363636363636363)","(31.0, 85.0, 80.0)","(3.4, 6.6, 5.914285714285714)"
07-12-2022 19:38:55.302075,"(12.0, 23.0, 19.0)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.0, 6.094736842105263)","(5.0, 8.8, 8.564705882352941)","(3.1, 3.6, 3.3413043478260867)","(31.0, 85.0, 80.0)","(3.4, 6.6, 6.108333333333333)"
07-12-2022 19:38:57.022798,"(12.0, 23.0, 19.0)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.2, 6.245454545454546)","(5.0, 8.8, 8.39090909090909)","(3.1, 3.5, 3.3526315789473684)","(31.0, 85.0, 80.0)","(3.4, 6.4, 6.036363636363636)"
07-12-2022 19:38:58.607772,"(12.0, 23.0, 19.0)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.2, 6.075)","(5.0, 8.8, 8.39090909090909)","(3.1, 3.5, 3.18)","(31.0, 85.0, 80.0)","(3.4, 6.4, 6.066666666666666)"
07-12-2022 19:39:00.071489,"(12.0, 23.0, 19.0)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.2, 5.7749999999999995)","(5.0, 8.8, 8.564705882352941)","(3.1, 3.5, 3.275)","(31.0, 85.0, 80.0)","(3.4, 6.4, 6.1)"
07-12-2022 19:39:01.701070,"(12.0, 23.0, 19.0)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 39.75)","(5.0, 7.0, 5.8)","(5.0, 8.8, 8.39090909090909)","(3.1, 3.5, 3.3630434782608694)","(31.0, 85.0, 80.0)","(3.4, 6.4, 6.1)"
07-12-2022 19:39:03.010469,"(12.0, 23.0, 19.0)","(7.0, 8.4, 7.933333333333334)","(20.0, 46.0, 40.85714285714286)","(5.0, 6.8, 6.1)","(5.0, 8.8, 8.281481481481482)","(3.1, 3.5, 3.3630434782608694)","(31.0, 85.0, 72.08333333333333)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:04.487319,"(12.0, 23.0, 16.142857142857142)","(7.0, 8.4, 7.65)","(20.0, 44.0, 40.85714285714286)","(5.0, 6.6, 6.1)","(5.0, 8.8, 8.39090909090909)","(3.1, 3.5, 3.18)","(31.0, 75.0, 72.08333333333333)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:05.821944,"(12.0, 23.0, 16.142857142857142)","(7.0, 8.4, 7.6000000000000005)","(20.0, 44.0, 40.85714285714286)","(5.0, 6.6, 6.1)","(5.0, 8.8, 8.281481481481482)","(3.1, 3.5, 3.317391304347826)","(31.0, 75.0, 72.08333333333333)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:07.155529,"(12.0, 23.0, 16.142857142857142)","(7.0, 8.6, 7.533333333333333)","(20.0, 44.0, 38.0)","(5.0, 6.6, 6.1)","(5.0, 8.8, 8.281481481481482)","(3.1, 3.5, 3.251315789473684)","(31.0, 75.0, 67.5)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:08.604569,"(12.0, 23.0, 16.142857142857142)","(7.0, 8.6, 7.533333333333333)","(20.0, 42.0, 38.0)","(5.0, 6.6, 6.1)","(5.0, 8.8, 8.281481481481482)","(3.1, 3.5, 3.251315789473684)","(31.0, 70.0, 67.5)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:09.993242,"(12.0, 23.0, 16.142857142857142)","(7.0, 8.6, 8.3)","(20.0, 42.0, 30.42857142857143)","(5.0, 6.6, 6.1)","(5.0, 8.8, 7.18)","(3.1, 3.5, 3.138709677419355)","(31.0, 70.0, 60.625)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:11.291096,"(12.0, 23.0, 16.625)","(7.0, 8.6, 8.3)","(20.0, 42.0, 28.736842105263158)","(5.0, 6.6, 6.1)","(5.0, 8.8, 7.094117647058823)","(3.1, 3.5, 3.2555555555555555)","(31.0, 70.0, 55.714285714285715)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:12.567588,"(12.0, 23.0, 16.625)","(7.0, 8.6, 8.3)","(20.0, 42.0, 29.473684210526315)","(5.0, 6.6, 6.1)","(5.0, 8.6, 7.2)","(3.1, 3.5, 3.2483870967741937)","(31.0, 70.0, 55.714285714285715)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:13.770569,"(12.0, 23.0, 16.454545454545453)","(7.0, 8.6, 8.24)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 6.1)","(5.0, 8.2, 7.571428571428571)","(3.1, 3.5, 3.1413793103448278)","(31.0, 70.0, 55.714285714285715)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:15.071052,"(12.0, 23.0, 16.454545454545453)","(7.0, 10.0, 8.8)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 5.949999999999999)","(5.0, 8.0, 7.7272727272727275)","(3.1, 3.5, 3.216666666666667)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.171428571428572)"
07-12-2022 19:39:16.409111,"(12.0, 23.0, 16.454545454545453)","(7.0, 10.0, 9.51)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 5.949999999999999)","(5.0, 8.0, 8.120000000000001)","(3.1, 3.45, 3.286363636363636)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.171428571428572)"
07-12-2022 19:39:17.758764,"(12.0, 23.0, 16.454545454545453)","(7.0, 9.6, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 5.949999999999999)","(5.0, 8.4, 7.746666666666667)","(3.1, 3.45, 3.257142857142857)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:19.114157,"(12.0, 23.0, 16.454545454545453)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 5.949999999999999)","(5.0, 8.4, 7.746666666666667)","(3.1, 3.45, 3.2750000000000004)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:20.366915,"(12.0, 23.0, 16.454545454545453)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 5.949999999999999)","(5.0, 8.4, 7.533333333333333)","(3.1, 3.45, 3.4000000000000004)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:21.665443,"(12.0, 23.0, 16.454545454545453)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 5.949999999999999)","(5.0, 8.4, 7.329411764705882)","(3.1, 3.45, 3.4000000000000004)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:23.109401,"(12.0, 23.0, 16.454545454545453)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 5.949999999999999)","(5.0, 8.4, 7.1)","(3.1, 3.45, 3.286363636363636)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:24.386123,"(12.0, 23.0, 16.454545454545453)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 5.949999999999999)","(5.0, 8.4, 7.2)","(3.1, 3.45, 3.325)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:25.763956,"(12.0, 23.0, 16.454545454545453)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 6.414285714285714)","(5.0, 8.2, 7.25)","(3.1, 3.4, 3.3583333333333334)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:27.213146,"(12.0, 22.0, 18.428571428571427)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 6.3999999999999995)","(5.0, 8.0, 7.166666666666667)","(3.1, 3.4, 3.3642857142857143)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:28.644460,"(12.0, 21.0, 16.09090909090909)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.6, 6.063157894736842)","(5.0, 8.0, 7.25)","(3.1, 3.45, 3.3642857142857143)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:29.994020,"(12.0, 21.0, 16.09090909090909)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 5.866666666666667)","(5.0, 8.0, 7.25)","(3.1, 3.45, 3.31)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:31.593136,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.180952380952381)","(5.0, 8.0, 7.25)","(3.1, 3.45, 3.3642857142857143)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:32.842009,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.341176470588235)","(5.0, 8.0, 7.25)","(3.1, 3.45, 3.3642857142857143)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:34.063469,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.594736842105263)","(5.0, 8.0, 7.25)","(3.1, 3.45, 3.31)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:35.411266,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.4904761904761905)","(5.0, 8.0, 7.25)","(3.1, 3.45, 3.216666666666667)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:36.758784,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.285714285714286)","(5.0, 8.0, 7.25)","(3.1, 3.45, 3.316666666666667)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:38.135117,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.594736842105263)","(5.0, 8.0, 7.25)","(3.1, 3.45, 3.2333333333333334)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:39.772083,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.548387096774194)","(5.0, 8.0, 7.25)","(3.1, 3.4, 3.1473684210526316)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:41.280160,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.35)","(5.0, 8.0, 7.25)","(3.1, 3.4, 3.198076923076923)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:42.727317,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 32.083333333333336)","(5.0, 6.8, 6.457142857142857)","(5.0, 8.0, 7.25)","(3.1, 3.4, 3.1826086956521737)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:44.207762,"(12.0, 21.0, 16.125)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 31.07142857142857)","(5.0, 6.8, 6.527272727272727)","(5.0, 8.0, 7.25)","(3.1, 3.4, 3.1777777777777776)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:45.765189,"(12.0, 21.0, 17.5)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 28.285714285714285)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.0, 7.25)","(3.1, 3.4, 3.225)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:47.298013,"(12.0, 20.0, 17.833333333333332)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 28.285714285714285)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.0, 7.25)","(3.1, 3.35, 3.2055555555555557)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:48.841147,"(12.0, 19.5, 17.0)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 28.4)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.0, 7.25)","(3.1, 3.35, 3.2055555555555557)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:50.370949,"(12.0, 19.5, 17.0)","(7.0, 9.8, 8.91764705882353)","(20.0, 42.0, 36.285714285714285)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.0, 7.32)","(3.1, 3.35, 3.1925925925925926)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:51.894513,"(12.0, 19.5, 15.61111111111111)","(7.0, 9.8, 8.91764705882353)","(20.0, 38.0, 32.0)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.6, 7.6)","(3.1, 3.35, 3.1884615384615382)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:53.400758,"(12.0, 19.5, 17.928571428571427)","(7.0, 9.8, 8.91764705882353)","(20.0, 38.0, 30.0)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.2, 7.133333333333333)","(3.1, 3.35, 3.1954545454545453)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:54.836714,"(12.0, 18.5, 15.205882352941176)","(7.0, 9.8, 8.91764705882353)","(20.0, 38.0, 30.0)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.2, 7.133333333333333)","(3.1, 3.35, 3.1925925925925926)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:56.237927,"(12.0, 18.5, 15.357142857142858)","(7.0, 9.8, 8.91764705882353)","(20.0, 38.0, 30.235294117647058)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.2, 7.133333333333333)","(3.1, 3.35, 3.1954545454545453)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:57.566186,"(12.0, 18.5, 15.357142857142858)","(7.0, 9.8, 8.91764705882353)","(20.0, 38.0, 30.235294117647058)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.2, 7.133333333333333)","(3.1, 3.35, 3.1954545454545453)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:39:58.952663,"(12.0, 18.5, 15.357142857142858)","(7.0, 9.8, 8.91764705882353)","(20.0, 38.0, 30.235294117647058)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.2, 7.133333333333333)","(3.1, 3.35, 3.1954545454545453)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:00.253433,"(12.0, 18.5, 15.357142857142858)","(7.0, 9.8, 8.91764705882353)","(20.0, 38.0, 30.235294117647058)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.2, 7.133333333333333)","(3.1, 3.35, 3.1375)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:01.554695,"(12.0, 18.5, 15.357142857142858)","(7.0, 9.8, 9.225)","(20.0, 38.0, 30.235294117647058)","(5.0, 6.8, 6.492307692307692)","(5.0, 8.2, 7.133333333333333)","(3.1, 3.35, 3.2125)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:02.894201,"(12.0, 17.5, 17.07142857142857)","(7.0, 9.6, 8.785185185185185)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.133333333333333)","(3.1, 3.35, 3.2076923076923074)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:04.247723,"(12.0, 17.5, 16.5)","(7.0, 9.2, 8.704761904761906)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.2)","(3.1, 3.3, 3.2076923076923074)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:05.611929,"(12.0, 17.5, 16.5)","(7.0, 8.8, 8.503703703703705)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.2)","(3.1, 3.3, 3.1933333333333334)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:06.876494,"(12.0, 17.5, 16.5)","(7.0, 8.8, 8.503703703703705)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.2)","(3.1, 3.3, 3.2035714285714283)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:08.172578,"(12.0, 17.5, 15.166666666666666)","(7.0, 8.8, 8.503703703703705)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.2)","(3.1, 3.3, 3.2035714285714283)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:09.401434,"(12.0, 17.5, 15.166666666666666)","(7.0, 8.8, 8.503703703703705)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.2)","(3.1, 3.3, 3.2035714285714283)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.1)"
07-12-2022 19:40:10.662753,"(12.0, 17.5, 15.166666666666666)","(7.0, 8.8, 8.503703703703705)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.2)","(3.1, 3.3, 3.1941176470588233)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.3)"
07-12-2022 19:40:11.937291,"(12.0, 17.5, 15.166666666666666)","(7.0, 8.8, 8.503703703703705)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.2)","(3.1, 3.3, 3.2035714285714283)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.3)"
07-12-2022 19:40:13.245694,"(12.0, 17.5, 15.166666666666666)","(7.0, 8.8, 8.503703703703705)","(20.0, 38.0, 31.4)","(5.0, 6.8, 6.5)","(5.0, 8.2, 7.2)","(3.1, 3.3, 3.2035714285714283)","(31.0, 70.0, 56.36363636363636)","(3.4, 6.6, 6.3)"
