,Epic Rooster,Off Grid,Diamond Georgio,Daves Deal,Homebush Rocket,Laredo Jewel,Nighthawk Swift,Sour Lemon
15-12-2022 14:21:29.639100,"(2.25, 3.45, 3.247215189873418)","(3.8, 5.0, 4.785714285714286)","(6.0, 7.6, 7.133333333333333)","(5.5, 6.8, 6.638709677419355)","(18.0, 44.0, 23.692307692307693)","(16.0, 32.0, 26.75)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:30.919848,"(2.25, 3.4, 2.8222222222222224)","(3.8, 5.0, 4.785714285714286)","(6.0, 7.6, 6.725)","(5.5, 6.8, 6.638709677419355)","(18.0, 44.0, 23.692307692307693)","(16.0, 32.0, 25.25)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:32.149369,"(2.25, 3.35, 3.003846153846154)","(3.8, 5.0, 4.785714285714286)","(6.0, 7.6, 6.327272727272727)","(5.5, 6.8, 6.638709677419355)","(18.0, 44.0, 23.692307692307693)","(16.0, 32.0, 27.78125)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:33.391003,"(2.25, 3.35, 3.003846153846154)","(3.8, 5.0, 4.785714285714286)","(6.0, 7.6, 6.327272727272727)","(5.5, 6.8, 6.638709677419355)","(18.0, 44.0, 23.692307692307693)","(16.0, 32.0, 24.636363636363637)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:34.599639,"(2.25, 3.35, 3.003846153846154)","(3.8, 5.0, 4.785714285714286)","(6.0, 7.6, 6.327272727272727)","(5.5, 6.8, 6.535294117647059)","(18.0, 44.0, 23.692307692307693)","(16.0, 32.0, 26.9375)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:35.829963,"(2.25, 3.35, 2.938709677419355)","(3.9, 5.0, 4.785714285714286)","(5.5, 7.6, 6.327272727272727)","(5.5, 6.8, 6.64)","(18.0, 44.0, 22.916666666666668)","(16.0, 32.0, 26.9375)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:37.048643,"(2.25, 3.35, 3.023076923076923)","(3.9, 5.0, 4.785714285714286)","(5.5, 7.6, 6.327272727272727)","(5.5, 6.8, 6.64)","(18.0, 44.0, 22.916666666666668)","(16.0, 32.0, 26.9375)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:38.240655,"(2.25, 3.35, 3.023076923076923)","(3.9, 5.0, 4.785714285714286)","(5.5, 7.6, 6.327272727272727)","(5.5, 6.8, 6.64)","(18.0, 44.0, 23.692307692307693)","(16.0, 32.0, 26.9375)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:39.383129,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.785714285714286)","(5.5, 7.6, 6.327272727272727)","(5.5, 6.8, 6.666666666666666)","(18.0, 44.0, 23.692307692307693)","(16.0, 32.0, 26.9375)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:40.448964,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.785714285714286)","(5.5, 7.6, 6.327272727272727)","(5.5, 6.8, 6.666666666666666)","(18.0, 44.0, 23.692307692307693)","(16.0, 32.0, 24.2)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:41.512053,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.785714285714286)","(5.5, 7.6, 6.327272727272727)","(5.5, 6.8, 6.666666666666666)","(18.0, 44.0, 23.833333333333332)","(16.0, 32.0, 24.77777777777778)","(41.0, 330.0, 202.0)","(14.0, 70.0, 33.66666666666667)"
15-12-2022 14:21:42.640696,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.785714285714286)","(5.5, 7.6, 6.2875000000000005)","(5.5, 6.8, 6.685714285714286)","(18.0, 44.0, 24.926829268292682)","(16.0, 32.0, 23.875)","(41.0, 330.0, 249.2)","(14.0, 70.0, 45.77777777777778)"
15-12-2022 14:21:43.796866,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.642857142857143)","(5.5, 7.6, 6.2875000000000005)","(5.5, 6.8, 6.685714285714286)","(18.0, 44.0, 24.926829268292682)","(16.0, 32.0, 23.875)","(41.0, 300.0, 249.2)","(14.0, 70.0, 32.58333333333333)"
15-12-2022 14:21:44.952026,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.791666666666667)","(5.5, 7.6, 6.2875000000000005)","(5.5, 6.8, 6.64)","(18.0, 44.0, 24.82051282051282)","(16.0, 32.0, 26.441176470588236)","(41.0, 300.0, 257.6666666666667)","(14.0, 36.0, 32.58333333333333)"
15-12-2022 14:21:46.180491,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.791666666666667)","(5.5, 7.6, 6.2875000000000005)","(5.5, 6.8, 6.64)","(18.0, 44.0, 24.82051282051282)","(16.0, 32.0, 26.944444444444443)","(41.0, 300.0, 257.6666666666667)","(14.0, 36.0, 32.58333333333333)"
15-12-2022 14:21:47.412250,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.791666666666667)","(5.5, 7.6, 6.2875000000000005)","(5.5, 6.8, 6.64)","(18.0, 44.0, 24.82051282051282)","(16.0, 32.0, 26.944444444444443)","(41.0, 300.0, 257.6666666666667)","(14.0, 36.0, 30.142857142857142)"
15-12-2022 14:21:48.651111,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.791666666666667)","(5.5, 7.6, 6.2875000000000005)","(5.5, 6.8, 6.64)","(18.0, 44.0, 24.82051282051282)","(16.0, 32.0, 24.416666666666664)","(41.0, 300.0, 276.9090909090909)","(14.0, 36.0, 30.142857142857142)"
15-12-2022 14:21:49.772338,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.791666666666667)","(5.5, 7.6, 6.2875000000000005)","(5.5, 6.8, 6.64)","(18.0, 44.0, 24.82051282051282)","(16.0, 32.0, 24.416666666666664)","(41.0, 300.0, 276.9090909090909)","(14.0, 36.0, 30.142857142857142)"
15-12-2022 14:21:50.881724,"(2.3, 3.35, 3.023076923076923)","(3.9, 5.0, 4.791666666666667)","(5.5, 7.6, 6.2875000000000005)","(5.5, 6.8, 6.64)","(18.0, 44.0, 24.82051282051282)","(16.0, 32.0, 24.416666666666664)","(41.0, 300.0, 276.9090909090909)","(14.0, 36.0, 30.142857142857142)"
15-12-2022 14:21:51.847709,"(2.35, 3.35, 3.023076923076923)","(4.0, 5.0, 4.791666666666667)","(5.5, 7.6, 6.817391304347826)","(5.5, 6.8, 6.64)","(19.0, 44.0, 24.82051282051282)","(16.0, 32.0, 27.210526315789473)","(41.0, 300.0, 276.9090909090909)","(14.0, 36.0, 24.333333333333336)"
15-12-2022 14:21:52.950636,"(2.35, 3.35, 2.810434782608696)","(4.0, 5.0, 4.791666666666667)","(5.5, 7.6, 6.817391304347826)","(5.5, 6.8, 6.64)","(19.0, 44.0, 24.82051282051282)","(16.0, 32.0, 24.1875)","(41.0, 300.0, 276.9090909090909)","(14.0, 36.0, 22.35)"
15-12-2022 14:21:54.108480,"(2.35, 3.35, 3.0145945945945947)","(4.0, 5.0, 4.791666666666667)","(5.5, 7.6, 6.817391304347826)","(5.5, 6.8, 6.64)","(19.0, 44.0, 24.82051282051282)","(16.0, 32.0, 23.071428571428573)","(41.0, 300.0, 276.9090909090909)","(14.0, 36.0, 24.625)"
15-12-2022 14:21:55.273469,"(2.35, 3.35, 3.0145945945945947)","(4.0, 5.0, 4.791666666666667)","(5.5, 7.6, 6.5920000000000005)","(5.5, 6.8, 6.695652173913043)","(19.0, 44.0, 24.82051282051282)","(16.0, 32.0, 22.625)","(41.0, 300.0, 276.9090909090909)","(14.0, 36.0, 22.7)"
15-12-2022 14:21:56.467565,"(2.35, 3.1, 3.0342857142857143)","(4.0, 5.0, 4.791666666666667)","(5.5, 7.6, 6.870588235294118)","(5.5, 6.8, 6.695652173913043)","(19.0, 44.0, 24.82051282051282)","(16.0, 32.0, 22.625)","(41.0, 300.0, 276.9090909090909)","(14.0, 36.0, 22.7)"
15-12-2022 14:21:57.693033,"(2.35, 3.1, 2.9533333333333336)","(4.0, 5.0, 4.791666666666667)","(5.5, 7.4, 6.6000000000000005)","(5.5, 6.8, 6.695652173913043)","(19.0, 44.0, 38.66666666666667)","(16.0, 32.0, 22.625)","(41.0, 300.0, 284.125)","(14.0, 36.0, 22.7)"
15-12-2022 14:21:58.816840,"(2.35, 3.1, 2.9533333333333336)","(4.0, 5.0, 4.7368421052631575)","(5.5, 7.2, 6.45)","(5.5, 6.8, 6.695652173913043)","(19.0, 42.0, 35.33333333333333)","(16.0, 32.0, 26.23076923076923)","(41.0, 300.0, 284.125)","(14.0, 36.0, 19.714285714285715)"
15-12-2022 14:21:59.871744,"(2.35, 3.1, 2.9533333333333336)","(4.0, 5.0, 4.7368421052631575)","(5.5, 7.2, 6.45)","(5.5, 6.8, 6.695652173913043)","(19.0, 38.0, 23.77777777777778)","(16.0, 32.0, 26.23076923076923)","(41.0, 300.0, 284.125)","(14.0, 36.0, 19.714285714285715)"
15-12-2022 14:22:01.008271,"(2.35, 3.1, 2.9533333333333336)","(4.0, 5.0, 4.7368421052631575)","(5.5, 7.2, 6.45)","(5.5, 6.8, 6.695652173913043)","(19.0, 38.0, 32.0)","(16.0, 32.0, 26.23076923076923)","(41.0, 300.0, 284.125)","(14.0, 36.0, 19.714285714285715)"
15-12-2022 14:22:02.406394,"(2.35, 3.1, 2.9533333333333336)","(4.0, 5.0, 4.821428571428571)","(5.5, 7.2, 6.927272727272728)","(5.5, 6.8, 6.72258064516129)","(19.0, 34.0, 32.0)","(16.0, 32.0, 29.916666666666668)","(41.0, 300.0, 284.125)","(14.0, 36.0, 30.81818181818182)"
15-12-2022 14:22:03.774454,"(2.35, 3.1, 2.92)","(4.0, 5.0, 4.821428571428571)","(5.5, 7.2, 6.927272727272728)","(5.5, 6.8, 6.72258064516129)","(19.0, 34.0, 32.0)","(16.0, 32.0, 30.4375)","(41.0, 300.0, 284.125)","(14.0, 36.0, 31.315789473684212)"
15-12-2022 14:22:05.171464,"(2.35, 3.05, 2.865)","(4.0, 5.0, 4.833333333333333)","(5.5, 7.2, 6.927272727272728)","(5.5, 6.8, 6.72258064516129)","(19.0, 34.0, 30.333333333333336)","(16.0, 32.0, 29.192307692307693)","(41.0, 300.0, 183.36842105263156)","(14.0, 34.0, 30.714285714285715)"
15-12-2022 14:22:06.556858,"(2.35, 3.05, 2.7636363636363637)","(4.0, 5.0, 4.77027027027027)","(5.5, 7.2, 6.927272727272728)","(5.5, 6.8, 6.72258064516129)","(19.0, 32.0, 30.333333333333336)","(16.0, 30.0, 29.192307692307693)","(41.0, 220.0, 146.3846153846154)","(14.0, 32.0, 30.714285714285715)"
15-12-2022 14:22:07.879650,"(2.35, 3.05, 2.8435897435897437)","(4.0, 5.0, 4.77027027027027)","(5.5, 7.2, 6.981818181818182)","(5.5, 6.8, 6.727272727272727)","(19.0, 32.0, 30.333333333333336)","(16.0, 32.0, 27.0)","(41.0, 220.0, 146.3846153846154)","(14.0, 32.0, 21.81818181818182)"
15-12-2022 14:22:09.213433,"(2.35, 3.05, 2.8435897435897437)","(4.0, 5.0, 4.77027027027027)","(5.5, 7.2, 7.066666666666666)","(5.5, 6.8, 6.727272727272727)","(19.0, 32.0, 30.333333333333336)","(16.0, 30.0, 27.875)","(41.0, 220.0, 146.3846153846154)","(14.0, 32.0, 22.666666666666668)"
15-12-2022 14:22:10.488944,"(2.35, 3.05, 2.8435897435897437)","(4.0, 5.0, 4.77027027027027)","(5.5, 7.2, 7.066666666666666)","(5.5, 6.8, 6.727272727272727)","(19.0, 32.0, 30.333333333333336)","(16.0, 29.0, 26.63157894736842)","(41.0, 220.0, 146.3846153846154)","(14.0, 32.0, 25.764705882352942)"
15-12-2022 14:22:11.713493,"(2.35, 3.0, 2.8981818181818184)","(4.0, 5.0, 4.77027027027027)","(5.5, 7.2, 7.066666666666666)","(5.5, 6.8, 6.727272727272727)","(19.0, 32.0, 30.333333333333336)","(16.0, 29.0, 26.63157894736842)","(41.0, 220.0, 146.3846153846154)","(14.0, 30.0, 25.764705882352942)"
15-12-2022 14:22:13.122411,"(2.35, 2.98, 2.782352941176471)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 7.095652173913043)","(5.5, 6.8, 6.618181818181818)","(19.0, 32.0, 26.0)","(16.0, 29.0, 25.894736842105264)","(41.0, 220.0, 146.3846153846154)","(14.0, 30.0, 24.6)"
15-12-2022 14:22:14.244748,"(2.35, 2.98, 2.866206896551724)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 7.095652173913043)","(5.5, 6.8, 6.618181818181818)","(19.0, 30.0, 28.666666666666664)","(16.0, 28.0, 23.88888888888889)","(41.0, 220.0, 146.3846153846154)","(14.0, 30.0, 24.6)"
15-12-2022 14:22:15.616871,"(2.35, 2.98, 2.8318518518518516)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 7.0285714285714285)","(5.5, 6.8, 6.618181818181818)","(19.0, 30.0, 28.666666666666664)","(16.0, 27.0, 23.5)","(41.0, 220.0, 146.3846153846154)","(14.0, 30.0, 24.6)"
15-12-2022 14:22:16.788813,"(2.35, 2.98, 2.90156862745098)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 7.0285714285714285)","(5.5, 6.8, 6.618181818181818)","(19.0, 30.0, 28.666666666666664)","(16.0, 27.0, 23.5)","(41.0, 220.0, 146.3846153846154)","(14.0, 30.0, 22.4)"
15-12-2022 14:22:18.019864,"(2.35, 2.98, 2.8907142857142856)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 6.614634146341464)","(5.5, 6.8, 6.618181818181818)","(19.0, 30.0, 26.375)","(16.0, 27.0, 23.5)","(41.0, 220.0, 146.3846153846154)","(14.0, 30.0, 20.5)"
15-12-2022 14:22:19.257796,"(2.35, 2.98, 2.8825)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 6.641860465116279)","(5.5, 6.8, 6.618181818181818)","(19.0, 29.0, 27.0)","(16.0, 27.0, 23.5)","(41.0, 220.0, 146.3846153846154)","(14.0, 30.0, 26.142857142857142)"
15-12-2022 14:22:20.431581,"(2.35, 2.98, 2.857647058823529)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 6.535064935064935)","(5.5, 6.8, 6.618181818181818)","(19.0, 29.0, 24.058823529411764)","(16.0, 27.0, 24.285714285714285)","(41.0, 220.0, 146.3846153846154)","(14.0, 29.0, 26.333333333333332)"
15-12-2022 14:22:21.642947,"(2.35, 2.96, 2.862608695652174)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 6.535064935064935)","(5.5, 6.8, 6.618181818181818)","(19.0, 29.0, 24.058823529411764)","(16.0, 26.0, 24.545454545454547)","(41.0, 220.0, 146.3846153846154)","(14.0, 29.0, 25.11111111111111)"
15-12-2022 14:22:22.818098,"(2.35, 2.96, 2.828235294117647)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 6.535064935064935)","(5.5, 6.8, 6.618181818181818)","(19.0, 29.0, 24.058823529411764)","(16.0, 25.0, 24.545454545454547)","(41.0, 220.0, 146.3846153846154)","(14.0, 29.0, 25.11111111111111)"
15-12-2022 14:22:24.012025,"(2.35, 2.94, 2.9)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 6.535064935064935)","(5.5, 6.8, 6.618181818181818)","(19.0, 29.0, 24.058823529411764)","(16.0, 25.0, 23.235294117647058)","(41.0, 220.0, 146.3846153846154)","(14.0, 29.0, 22.92857142857143)"
15-12-2022 14:22:25.195363,"(2.35, 2.94, 2.907741935483871)","(4.0, 5.0, 4.776595744680851)","(5.5, 7.2, 6.535064935064935)","(5.5, 6.8, 6.618181818181818)","(19.0, 29.0, 24.1875)","(16.0, 25.0, 24.23076923076923)","(41.0, 220.0, 146.3846153846154)","(14.0, 29.0, 22.2)"
15-12-2022 14:22:26.423214,"(2.35, 2.94, 2.907741935483871)","(4.0, 5.0, 4.7439024390243905)","(5.5, 7.2, 6.548571428571429)","(5.5, 6.8, 6.628571428571428)","(19.0, 29.0, 27.833333333333336)","(16.0, 25.0, 24.23076923076923)","(41.0, 220.0, 146.3846153846154)","(14.0, 29.0, 22.2)"
15-12-2022 14:22:27.689856,"(2.35, 2.94, 2.771020408163265)","(4.0, 5.0, 4.7439024390243905)","(5.5, 7.2, 6.548571428571429)","(5.5, 6.8, 6.628571428571428)","(19.0, 29.0, 25.0)","(16.0, 25.0, 22.272727272727273)","(41.0, 220.0, 129.2173913043478)","(14.0, 29.0, 22.2)"
15-12-2022 14:22:28.928398,"(2.35, 2.94, 2.7745945945945945)","(4.0, 5.0, 4.7439024390243905)","(5.5, 7.2, 6.747368421052632)","(5.5, 6.8, 6.628571428571428)","(19.0, 28.0, 24.142857142857142)","(16.0, 25.0, 23.571428571428573)","(41.0, 220.0, 129.2173913043478)","(14.0, 29.0, 22.2)"
15-12-2022 14:22:30.129906,"(2.35, 2.94, 2.765142857142857)","(4.0, 5.0, 4.7439024390243905)","(5.5, 7.0, 6.747368421052632)","(5.5, 6.8, 6.735714285714286)","(19.0, 28.0, 24.727272727272727)","(16.0, 25.0, 23.545454545454547)","(41.0, 220.0, 88.96000000000001)","(14.0, 29.0, 20.925)"
15-12-2022 14:22:31.261976,"(2.35, 2.92, 2.9154782608695653)","(4.0, 5.0, 4.803030303030303)","(5.5, 7.0, 6.747368421052632)","(5.5, 6.8, 6.386)","(19.0, 28.0, 24.0)","(16.0, 25.0, 21.8)","(41.0, 220.0, 88.96000000000001)","(14.0, 29.0, 20.925)"
15-12-2022 14:22:32.424273,"(2.35, 2.92, 2.8816)","(4.0, 5.0, 4.803030303030303)","(5.5, 7.0, 6.383333333333334)","(5.5, 6.8, 6.533333333333333)","(19.0, 28.0, 25.0)","(16.0, 25.0, 21.8)","(41.0, 220.0, 55.33333333333333)","(14.0, 29.0, 20.925)"
15-12-2022 14:22:33.488186,"(2.35, 2.92, 2.8273684210526318)","(4.0, 5.0, 4.752380952380952)","(5.5, 6.2, 6.016666666666667)","(5.5, 6.8, 6.5)","(19.0, 28.0, 27.0)","(16.0, 25.0, 24.272727272727273)","(41.0, 220.0, 77.5)","(14.0, 29.0, 20.02777777777778)"
15-12-2022 14:22:34.537756,"(2.35, 2.92, 2.7672222222222222)","(4.0, 5.0, 4.826666666666666)","(5.5, 6.2, 5.912565445026178)","(5.5, 6.8, 6.575)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 22.333333333333332)","(41.0, 220.0, 88.46153846153847)","(14.0, 29.0, 22.333333333333332)"
15-12-2022 14:22:35.590238,"(2.35, 2.92, 2.823846153846154)","(4.0, 5.0, 4.826666666666666)","(5.5, 6.2, 5.912565445026178)","(5.5, 6.8, 6.664150943396226)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 22.333333333333332)","(41.0, 220.0, 88.46153846153847)","(14.0, 28.0, 22.333333333333332)"
15-12-2022 14:22:36.739872,"(2.35, 2.92, 2.872777777777778)","(4.0, 5.0, 4.826666666666666)","(5.5, 6.2, 5.912565445026178)","(5.5, 6.8, 6.744827586206896)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 19.642857142857142)","(41.0, 160.0, 128.4)","(14.0, 28.0, 19.955357142857142)"
15-12-2022 14:22:37.893743,"(2.35, 2.94, 2.8844444444444446)","(4.0, 5.0, 4.826666666666666)","(5.5, 6.2, 5.724725274725275)","(5.5, 6.8, 6.9)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 21.25)","(41.0, 150.0, 128.4)","(14.0, 28.0, 19.955357142857142)"
15-12-2022 14:22:39.068303,"(2.35, 2.94, 2.91)","(4.0, 5.0, 4.826666666666666)","(5.5, 6.2, 5.749479166666667)","(5.5, 7.0, 7.147826086956522)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 20.333333333333332)","(41.0, 150.0, 128.4)","(14.0, 28.0, 19.955357142857142)"
15-12-2022 14:22:40.168084,"(2.35, 2.94, 2.7977777777777777)","(4.0, 5.0, 4.826666666666666)","(5.5, 6.2, 5.766901408450704)","(5.5, 7.2, 7.1)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 19.166666666666668)","(41.0, 150.0, 89.6923076923077)","(14.0, 28.0, 19.875)"
15-12-2022 14:22:41.298616,"(2.4, 2.96, 2.8765217391304345)","(4.0, 5.0, 4.826666666666666)","(5.0, 6.2, 5.766901408450704)","(5.5, 7.2, 7.1)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 23.833333333333336)","(41.0, 150.0, 125.15789473684211)","(15.0, 27.0, 19.821428571428573)"
15-12-2022 14:22:42.370536,"(2.4, 2.96, 2.8589473684210525)","(4.0, 5.0, 4.826666666666666)","(5.0, 6.2, 5.766901408450704)","(5.5, 7.2, 7.1)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 22.833333333333332)","(41.0, 130.0, 91.41935483870968)","(15.0, 27.0, 19.821428571428573)"
15-12-2022 14:22:43.472660,"(2.4, 2.96, 2.8846153846153846)","(4.0, 5.0, 4.76)","(5.0, 6.2, 5.731818181818182)","(5.5, 7.2, 7.140000000000001)","(19.0, 28.0, 27.142857142857142)","(16.0, 25.0, 22.833333333333332)","(41.0, 130.0, 91.41935483870968)","(15.0, 27.0, 22.38888888888889)"
15-12-2022 14:22:44.545503,"(2.4, 2.96, 2.917391304347826)","(4.0, 5.0, 4.885714285714285)","(5.0, 6.2, 5.828070175438596)","(5.5, 7.2, 7.133333333333334)","(19.0, 32.0, 27.5)","(16.0, 25.0, 21.666666666666668)","(41.0, 130.0, 89.75)","(15.0, 26.0, 22.666666666666668)"
15-12-2022 14:22:45.598850,"(2.4, 2.94, 2.895)","(4.0, 5.0, 4.909090909090909)","(5.0, 6.0, 5.745454545454545)","(5.5, 7.2, 7.133333333333334)","(19.0, 30.0, 28.0)","(16.0, 25.0, 24.142857142857142)","(41.0, 130.0, 106.21052631578947)","(15.0, 26.0, 20.489795918367346)"
15-12-2022 14:22:46.579435,"(2.4, 2.96, 2.8904347826086956)","(4.0, 5.0, 4.909090909090909)","(5.0, 6.0, 5.745454545454545)","(5.5, 7.2, 7.133333333333334)","(19.0, 29.0, 28.0)","(16.0, 25.0, 24.142857142857142)","(41.0, 110.0, 106.21052631578947)","(15.0, 26.0, 20.489795918367346)"
15-12-2022 14:22:47.696534,"(2.4, 2.96, 2.9066666666666667)","(4.0, 4.9, 4.86)","(5.0, 6.0, 5.745454545454545)","(5.5, 7.2, 7.133333333333334)","(19.0, 27.0, 26.333333333333332)","(16.0, 24.0, 21.5)","(41.0, 110.0, 82.12903225806451)","(15.0, 25.0, 23.0)"
15-12-2022 14:22:48.808207,"(2.4, 3.0, 2.9325925925925924)","(4.0, 4.9, 4.86)","(5.0, 6.4, 6.205882352941177)","(5.5, 7.2, 7.1)","(19.0, 27.0, 25.18181818181818)","(16.0, 24.0, 21.0)","(41.0, 110.0, 85.08695652173913)","(15.0, 25.0, 21.7)"
15-12-2022 14:22:49.935800,"(2.4, 3.0, 2.8551724137931034)","(4.0, 4.9, 4.87037037037037)","(5.0, 6.4, 6.059259259259259)","(5.5, 7.2, 7.1)","(19.0, 27.0, 24.77777777777778)","(16.0, 24.0, 21.0)","(41.0, 95.0, 83.125)","(15.0, 25.0, 21.7)"
15-12-2022 14:22:51.112072,"(2.4, 3.0, 2.88)","(4.0, 4.9, 4.87037037037037)","(5.0, 6.4, 6.059259259259259)","(5.5, 7.2, 7.1)","(19.0, 27.0, 24.77777777777778)","(16.0, 24.0, 21.0)","(41.0, 95.0, 83.125)","(15.0, 25.0, 22.479166666666668)"
15-12-2022 14:22:52.220613,"(2.4, 3.0, 2.860754716981132)","(4.0, 4.9, 4.87037037037037)","(5.0, 6.4, 6.059259259259259)","(5.5, 7.2, 7.1)","(19.0, 27.0, 24.77777777777778)","(16.0, 24.0, 21.0)","(41.0, 95.0, 83.125)","(15.0, 25.0, 22.479166666666668)"
15-12-2022 14:22:53.293513,"(2.4, 3.0, 2.860754716981132)","(4.0, 4.9, 4.87037037037037)","(5.0, 6.4, 6.059259259259259)","(5.5, 7.2, 7.1)","(19.0, 27.0, 24.77777777777778)","(16.0, 24.0, 21.0)","(41.0, 95.0, 73.28571428571428)","(15.0, 25.0, 21.96551724137931)"
15-12-2022 14:22:54.369665,"(2.4, 2.98, 2.9391666666666665)","(4.0, 4.9, 4.84375)","(5.0, 6.4, 5.806451612903226)","(5.5, 7.2, 7.1)","(19.0, 27.0, 24.77777777777778)","(16.0, 24.0, 21.0)","(41.0, 90.0, 76.82608695652175)","(15.0, 25.0, 21.602941176470587)"
15-12-2022 14:22:55.467199,"(2.4, 2.98, 2.924)","(4.0, 4.9, 4.824324324324325)","(5.0, 6.4, 5.853658536585366)","(5.5, 7.2, 7.1571428571428575)","(19.0, 27.0, 25.26086956521739)","(16.0, 24.0, 21.0)","(41.0, 85.0, 68.63636363636364)","(15.0, 25.0, 21.602941176470587)"
15-12-2022 14:22:56.497837,"(2.4, 2.98, 2.868)","(4.0, 4.9, 4.824324324324325)","(5.0, 6.2, 6.065)","(5.5, 7.2, 7.1684210526315795)","(19.0, 27.0, 25.26086956521739)","(16.0, 24.0, 21.0)","(41.0, 85.0, 68.63636363636364)","(15.0, 25.0, 20.6171875)"
15-12-2022 14:22:57.607872,"(2.4, 2.98, 2.917777777777778)","(4.0, 4.8, 4.7575)","(5.0, 6.2, 6.113157894736842)","(5.5, 7.2, 7.28)","(19.0, 27.0, 22.714285714285715)","(16.0, 21.0, 21.545454545454547)","(41.0, 85.0, 73.75)","(15.0, 25.0, 20.375)"
15-12-2022 14:22:58.669354,"(2.4, 2.98, 2.9646153846153847)","(4.0, 4.8, 4.756410256410256)","(5.0, 6.2, 6.111111111111111)","(5.5, 7.4, 7.28)","(19.0, 27.0, 22.714285714285715)","(16.0, 22.0, 21.161290322580644)","(41.0, 85.0, 73.75)","(15.0, 24.0, 20.782608695652172)"
15-12-2022 14:22:59.791297,"(2.4, 2.98, 2.9646153846153847)","(4.0, 4.8, 4.751162790697674)","(5.0, 6.2, 6.0)","(5.5, 7.4, 7.28)","(19.0, 26.0, 25.666666666666668)","(16.0, 24.0, 21.176470588235293)","(41.0, 85.0, 54.11764705882353)","(15.0, 24.0, 21.529411764705884)"
15-12-2022 14:23:00.905177,"(2.4, 2.98, 2.9585714285714286)","(4.0, 4.8, 4.751162790697674)","(4.8, 6.2, 6.0)","(5.5, 7.4, 7.2)","(19.0, 26.0, 25.636363636363637)","(16.0, 24.0, 21.928571428571427)","(41.0, 80.0, 62.10526315789474)","(15.0, 24.0, 21.529411764705884)"
15-12-2022 14:23:02.140293,"(2.4, 2.9, 2.8601593625498007)","(4.0, 4.8, 4.751162790697674)","(4.8, 6.4, 5.883333333333333)","(5.5, 7.4, 7.342857142857143)","(19.0, 26.0, 25.636363636363637)","(16.0, 23.0, 21.928571428571427)","(41.0, 75.0, 61.388888888888886)","(15.0, 24.0, 21.548387096774192)"
15-12-2022 14:23:03.360245,"(2.4, 2.9, 2.8280575539568344)","(4.0, 4.8, 4.732258064516129)","(4.8, 6.2, 5.977777777777778)","(5.5, 7.4, 7.285714285714286)","(19.0, 26.0, 25.636363636363637)","(16.0, 23.0, 21.384615384615383)","(41.0, 75.0, 62.647058823529406)","(15.0, 24.0, 21.565217391304348)"
