,Repeal,Thats Better,Bottom Bar,Iron Hat,Single Touch,Anchors Point,Ghost Hunter,Miss Mazerati,Chill Out Miss,Allusive Eve
09-01-2023 13:39:30.550488,"(31.0, 38.0, 36.225806451612904)","(13.0, 15.0, 14.772727272727273)","(20.0, 26.0, 24.88888888888889)","(3.8, 4.3, 4.432)","(3.4, 4.3, 4.103603603603603)","(21.0, 29.0, 27.0)","(7.0, 8.0, 7.993939393939394)","(4.6, 5.8, 5.799570815450644)","(31.0, 38.0, 34.75)","(41.0, 70.0, 66.45161290322581)"
09-01-2023 13:39:31.824277,"(31.0, 38.0, 36.225806451612904)","(13.0, 15.0, 14.772727272727273)","(20.0, 26.0, 24.88888888888889)","(3.8, 4.5, 4.432)","(3.4, 4.3, 4.1)","(21.0, 29.0, 27.617021276595743)","(7.0, 8.0, 8.030434782608696)","(4.6, 5.8, 5.838235294117647)","(31.0, 38.0, 34.666666666666664)","(41.0, 70.0, 65.41666666666667)"
09-01-2023 13:39:33.042502,"(31.0, 38.0, 36.627450980392155)","(13.0, 16.5, 14.714285714285714)","(20.0, 26.0, 23.846153846153847)","(3.8, 4.5, 4.559888579387186)","(3.5, 4.1, 4.083333333333333)","(21.0, 28.0, 25.844444444444445)","(7.0, 8.2, 7.9)","(4.6, 5.9, 5.926829268292683)","(31.0, 36.0, 33.285714285714285)","(41.0, 70.0, 66.14035087719299)"
09-01-2023 13:39:34.300206,"(31.0, 38.0, 35.93103448275862)","(13.0, 16.0, 15.838709677419354)","(20.0, 26.0, 22.76923076923077)","(3.8, 4.6, 4.429411764705883)","(3.5, 4.1, 4.092827004219409)","(21.0, 26.0, 25.93548387096774)","(7.0, 8.0, 7.970731707317073)","(4.6, 6.0, 5.905714285714286)","(31.0, 34.0, 33.285714285714285)","(41.0, 70.0, 65.76923076923077)"
09-01-2023 13:39:35.500742,"(31.0, 36.0, 35.93103448275862)","(13.0, 16.0, 14.385714285714286)","(20.0, 26.0, 22.8)","(3.8, 4.6, 4.568)","(3.5, 4.1, 4.074999999999999)","(21.0, 26.0, 25.923076923076923)","(7.0, 8.0, 7.96)","(4.6, 6.0, 5.754545454545455)","(31.0, 34.0, 32.666666666666664)","(41.0, 70.0, 61.333333333333336)"
09-01-2023 13:39:36.747813,"(31.0, 36.0, 35.86407766990291)","(13.0, 15.5, 14.385714285714286)","(20.0, 24.0, 22.8)","(3.8, 4.8, 4.568)","(3.5, 4.1, 4.048387096774193)","(21.0, 26.0, 25.75)","(7.0, 8.0, 7.953846153846154)","(4.6, 6.0, 5.76)","(31.0, 34.0, 31.94871794871795)","(41.0, 70.0, 62.0)"
09-01-2023 13:39:37.946581,"(31.0, 36.0, 35.0414201183432)","(13.0, 14.0, 13.681818181818182)","(20.0, 24.0, 21.5)","(3.8, 4.8, 4.605042016806722)","(3.5, 4.1, 4.09776119402985)","(21.0, 26.0, 25.77777777777778)","(7.0, 8.0, 8.1848)","(4.6, 6.0, 5.814432989690721)","(31.0, 32.0, 35.1)","(41.0, 65.0, 62.857142857142854)"
09-01-2023 13:39:39.177492,"(31.0, 36.0, 34.67796610169491)","(13.0, 14.0, 13.840909090909092)","(20.0, 24.0, 22.142857142857142)","(3.9, 4.8, 4.554929577464788)","(3.5, 4.1, 4.08628762541806)","(21.0, 26.0, 25.903225806451612)","(7.0, 8.2, 8.180833333333332)","(4.6, 6.0, 5.788461538461538)","(31.0, 36.0, 30.862068965517242)","(41.0, 65.0, 60.357142857142854)"
09-01-2023 13:39:40.723622,"(31.0, 36.0, 34.6551724137931)","(13.0, 14.0, 13.833333333333334)","(20.0, 24.0, 21.5625)","(3.9, 4.8, 4.50625)","(3.5, 4.1, 3.9732142857142856)","(21.0, 26.0, 25.903225806451612)","(7.0, 8.2, 8.08)","(4.6, 6.0, 5.7317073170731705)","(31.0, 38.0, 33.75)","(41.0, 70.0, 62.0)"
09-01-2023 13:39:42.275640,"(31.0, 36.0, 34.791666666666664)","(13.0, 14.5, 14.558823529411764)","(20.0, 24.0, 22.142857142857142)","(3.9, 4.8, 4.635087719298245)","(3.5, 4.0, 3.9572265625000003)","(21.0, 26.0, 25.9)","(7.0, 8.2, 8.10909090909091)","(4.6, 6.0, 5.835384615384616)","(31.0, 36.0, 34.5)","(41.0, 65.0, 63.23529411764706)"
09-01-2023 13:39:43.754756,"(31.0, 36.0, 34.26315789473684)","(13.0, 15.5, 14.558823529411764)","(20.0, 24.0, 20.94)","(3.9, 4.8, 4.643478260869565)","(3.5, 4.0, 3.9703488372093023)","(21.0, 26.0, 25.903225806451612)","(7.0, 8.4, 8.088888888888889)","(4.6, 5.9, 5.86865671641791)","(26.0, 36.0, 32.285714285714285)","(41.0, 65.0, 62.69230769230769)"
09-01-2023 13:39:45.233673,"(31.0, 36.0, 34.48076923076923)","(13.0, 15.5, 14.61111111111111)","(20.0, 24.0, 23.1)","(4.0, 4.8, 4.643478260869565)","(3.5, 4.0, 3.91875)","(21.0, 26.0, 25.9)","(7.0, 8.2, 8.094117647058823)","(4.6, 5.9, 5.841666666666667)","(31.0, 34.0, 30.545454545454547)","(41.0, 65.0, 62.5)"
09-01-2023 13:39:46.635119,"(31.0, 36.0, 34.11904761904762)","(13.0, 15.5, 14.95)","(20.0, 24.0, 21.2)","(4.0, 4.8, 4.638202247191011)","(3.5, 3.95, 3.901418439716312)","(21.0, 26.0, 25.9)","(7.0, 8.4, 8.192)","(4.6, 5.9, 5.8546875)","(31.0, 34.0, 30.38095238095238)","(41.0, 65.0, 62.5)"
09-01-2023 13:39:47.941194,"(31.0, 36.0, 36.75)","(13.0, 15.0, 14.928571428571429)","(20.0, 24.0, 20.923076923076923)","(4.0, 4.8, 4.752808988764045)","(3.5, 3.95, 3.8908088235294116)","(21.0, 26.0, 25.9)","(7.0, 8.4, 8.216470588235294)","(4.6, 6.0, 5.901408450704225)","(31.0, 34.0, 30.38095238095238)","(41.0, 65.0, 62.5)"
09-01-2023 13:39:49.173822,"(31.0, 38.0, 36.75)","(13.0, 15.5, 14.852941176470589)","(19.0, 24.0, 20.923076923076923)","(4.0, 4.8, 4.758031088082902)","(3.5, 3.9, 3.8968354430379746)","(21.0, 26.0, 25.90625)","(7.0, 8.4, 8.245544554455446)","(4.6, 6.0, 5.872307692307692)","(31.0, 34.0, 30.96)","(41.0, 65.0, 62.85714285714286)"
09-01-2023 13:39:50.435176,"(31.0, 38.0, 36.56818181818182)","(13.0, 15.5, 15.366666666666667)","(19.0, 24.0, 21.285714285714285)","(4.0, 4.8, 4.755)","(3.5, 3.9, 3.932513661202186)","(21.0, 26.0, 25.571428571428573)","(7.0, 8.4, 8.18918918918919)","(4.6, 5.9, 5.87948717948718)","(31.0, 34.0, 30.761904761904763)","(41.0, 65.0, 62.27272727272727)"
09-01-2023 13:39:51.771773,"(31.0, 36.0, 33.30653266331658)","(13.0, 15.5, 15.375)","(19.0, 23.0, 20.692307692307693)","(4.0, 4.8, 4.749329758713136)","(3.5, 3.95, 3.942582417582418)","(21.0, 26.0, 25.47826086956522)","(7.0, 8.4, 8.18918918918919)","(4.6, 5.9, 5.8589743589743595)","(31.0, 34.0, 30.761904761904763)","(41.0, 65.0, 62.85714285714286)"
09-01-2023 13:39:53.033902,"(31.0, 36.0, 33.148936170212764)","(13.0, 15.5, 15.375)","(19.0, 23.0, 20.529411764705884)","(4.0, 4.8, 4.677227722772277)","(3.5, 3.95, 3.932191780821918)","(21.0, 26.0, 25.47826086956522)","(7.0, 8.4, 8.18918918918919)","(4.6, 5.9, 5.867123287671233)","(31.0, 34.0, 31.28)","(41.0, 65.0, 62.85714285714286)"
09-01-2023 13:39:54.464543,"(31.0, 36.0, 32.65)","(13.0, 15.0, 14.535714285714286)","(19.0, 23.0, 20.11764705882353)","(4.0, 4.8, 4.415919811320755)","(3.5, 3.95, 3.9356382978723405)","(21.0, 26.0, 25.45)","(7.0, 8.4, 8.37377049180328)","(4.6, 5.9, 5.728571428571429)","(31.0, 34.0, 31.25)","(41.0, 65.0, 61.52173913043478)"
09-01-2023 13:39:55.910792,"(31.0, 36.0, 33.204819277108435)","(13.0, 15.0, 14.565868263473053)","(19.0, 23.0, 20.55)","(3.9, 4.5, 4.414716525934861)","(3.5, 3.95, 3.9157894736842107)","(21.0, 26.0, 26.4)","(7.0, 8.4, 8.462921348314607)","(4.6, 5.9, 5.87037037037037)","(26.0, 34.0, 30.666666666666668)","(41.0, 65.0, 61.19047619047619)"
09-01-2023 13:39:57.286258,"(31.0, 36.0, 33.30232558139535)","(13.0, 15.0, 14.632596685082873)","(19.0, 23.0, 20.75)","(3.9, 4.5, 4.421121251629726)","(3.5, 3.95, 3.9372727272727275)","(21.0, 27.0, 25.941176470588236)","(7.0, 8.6, 8.430769230769231)","(4.6, 5.9, 5.898550724637682)","(26.0, 34.0, 30.615384615384617)","(41.0, 65.0, 52.6)"
09-01-2023 13:39:58.650794,"(31.0, 36.0, 33.34782608695652)","(13.0, 15.0, 14.632596685082873)","(19.0, 22.0, 20.75)","(3.9, 4.5, 4.415070422535211)","(3.5, 3.95, 3.9347345132743365)","(21.0, 27.0, 25.941176470588236)","(7.0, 8.6, 8.443589743589744)","(4.6, 5.9, 5.606862257583291)","(26.0, 34.0, 30.615384615384617)","(41.0, 60.0, 59.11764705882353)"
09-01-2023 13:39:59.921243,"(31.0, 36.0, 33.56962025316456)","(13.0, 15.0, 14.728571428571428)","(19.0, 22.0, 21.79310344827586)","(3.9, 4.5, 4.437372593431483)","(3.5, 3.95, 3.956824925816024)","(21.0, 27.0, 26.5)","(7.0, 8.6, 8.78273381294964)","(4.6, 5.7, 5.617559979581419)","(26.0, 34.0, 33.27272727272727)","(41.0, 60.0, 59.5)"
09-01-2023 13:40:01.198874,"(31.0, 36.0, 33.97894736842105)","(13.0, 15.0, 14.728571428571428)","(19.0, 22.0, 21.79310344827586)","(3.9, 4.5, 4.437372593431483)","(3.5, 4.0, 3.956824925816024)","(21.0, 27.0, 26.5)","(7.0, 8.8, 8.575)","(4.6, 5.7, 5.618894472361808)","(26.0, 34.0, 33.111111111111114)","(41.0, 60.0, 59.54545454545455)"
09-01-2023 13:40:02.435104,"(31.0, 36.0, 33.97894736842105)","(13.0, 15.0, 14.725206611570249)","(19.0, 22.0, 21.4)","(3.9, 4.5, 4.455592377796189)","(3.5, 4.0, 3.9529109589041096)","(21.0, 27.0, 25.930232558139537)","(7.0, 8.6, 8.575)","(4.6, 5.7, 5.618894472361808)","(26.0, 34.0, 33.111111111111114)","(31.0, 60.0, 59.54545454545455)"
09-01-2023 13:40:03.752457,"(31.0, 38.0, 36.095238095238095)","(13.0, 15.0, 14.75)","(19.0, 22.0, 21.545454545454547)","(3.9, 4.5, 4.469682835820896)","(3.5, 3.95, 3.945280235988201)","(21.0, 26.0, 25.96727272727273)","(7.0, 8.6, 8.577380952380953)","(4.6, 5.7, 5.62001982160555)","(26.0, 34.0, 33.86206896551724)","(31.0, 60.0, 63.73015873015873)"
09-01-2023 13:40:05.179011,"(31.0, 38.0, 36.15384615384615)","(13.0, 15.0, 14.752136752136753)","(19.0, 22.0, 21.636363636363637)","(3.9, 4.5, 4.4752698724239455)","(3.5, 3.95, 3.9486149584487538)","(21.0, 26.0, 23.571428571428573)","(7.0, 8.6, 8.794871794871796)","(4.6, 5.7, 5.581395348837209)","(31.0, 34.0, 32.27272727272727)","(41.0, 65.0, 64.01639344262296)"
09-01-2023 13:40:06.569165,"(31.0, 38.0, 34.507936507936506)","(13.0, 15.0, 14.796491228070176)","(19.0, 22.0, 21.78846153846154)","(3.9, 4.5, 4.592532467532467)","(3.5, 3.95, 3.9702380952380953)","(21.0, 27.0, 26.161290322580644)","(7.0, 8.8, 8.828965517241379)","(4.6, 5.6, 5.580487804878048)","(31.0, 34.0, 33.166666666666664)","(41.0, 65.0, 64.33333333333333)"
09-01-2023 13:40:07.920545,"(31.0, 38.0, 33.10112359550562)","(13.0, 15.0, 14.79520295202952)","(19.0, 22.0, 21.6)","(3.9, 4.6, 4.597606382978723)","(3.5, 4.0, 3.9703663793103448)","(21.0, 27.0, 26.161290322580644)","(7.0, 9.0, 8.712727272727273)","(4.6, 5.6, 5.576119402985074)","(31.0, 34.0, 32.57142857142857)","(41.0, 65.0, 64.23076923076923)"
09-01-2023 13:40:09.195685,"(31.0, 34.0, 33.10112359550562)","(13.0, 15.0, 14.873831775700934)","(19.0, 22.0, 21.2)","(3.9, 4.6, 4.599061032863849)","(3.5, 4.0, 3.9703501094091904)","(21.0, 27.0, 24.523809523809526)","(7.0, 8.8, 8.490322580645161)","(4.6, 5.6, 5.682051282051282)","(31.0, 34.0, 31.4)","(41.0, 65.0, 63.75)"
09-01-2023 13:40:10.516419,"(31.0, 34.0, 33.24528301886792)","(13.0, 15.0, 14.837349397590362)","(19.0, 22.0, 21.466666666666665)","(3.9, 4.6, 4.743333333333333)","(3.5, 4.0, 3.9645287958115185)","(21.0, 27.0, 24.89189189189189)","(7.0, 8.6, 8.366292134831461)","(4.6, 5.7, 5.575961538461538)","(31.0, 34.0, 31.11764705882353)","(41.0, 65.0, 63.57142857142857)"
09-01-2023 13:40:11.801889,"(31.0, 34.0, 33.24528301886792)","(13.0, 15.0, 14.837349397590362)","(19.0, 22.0, 21.466666666666665)","(4.0, 4.8, 4.760606060606061)","(3.5, 4.0, 3.9743470149253732)","(21.0, 27.0, 24.89189189189189)","(7.0, 8.4, 8.3)","(4.6, 5.6, 5.5390243902439025)","(26.0, 32.0, 28.57142857142857)","(41.0, 65.0, 63.275862068965516)"
09-01-2023 13:40:13.152334,"(31.0, 38.0, 35.09375)","(13.0, 15.0, 14.826923076923077)","(19.0, 22.0, 21.058823529411764)","(4.0, 4.8, 4.794300518134715)","(3.5, 4.0, 3.970252225519288)","(21.0, 27.0, 25.0)","(7.0, 8.4, 8.31304347826087)","(4.6, 5.6, 5.573404255319149)","(26.0, 32.0, 29.53846153846154)","(41.0, 65.0, 60.45454545454545)"
09-01-2023 13:40:14.462313,"(31.0, 38.0, 34.06349206349206)","(13.0, 15.0, 14.830188679245284)","(19.0, 22.0, 20.333333333333332)","(4.0, 4.9, 4.797080291970802)","(3.5, 4.0, 3.967296918767507)","(21.0, 27.0, 24.975)","(7.0, 8.4, 8.31304347826087)","(4.6, 5.6, 5.575438596491228)","(31.0, 32.0, 28.74074074074074)","(41.0, 65.0, 60.45454545454545)"
09-01-2023 13:40:15.851864,"(31.0, 38.0, 35.46938775510204)","(13.0, 15.0, 14.834394904458598)","(19.0, 21.0, 20.2)","(4.0, 4.8, 4.8254716981132075)","(3.5, 4.0, 3.9639103554868624)","(21.0, 27.0, 25.35)","(7.0, 8.4, 8.480701754385965)","(4.6, 5.6, 5.577477477477477)","(31.0, 32.0, 28.689655172413794)","(41.0, 65.0, 60.45454545454545)"
09-01-2023 13:40:17.243553,"(31.0, 38.0, 34.880503144654085)","(13.0, 15.0, 14.947761194029852)","(18.0, 21.0, 20.764705882352942)","(4.0, 4.9, 4.858139534883721)","(3.5, 4.0, 3.9690336749633968)","(20.0, 27.0, 25.263157894736842)","(7.0, 8.6, 8.296551724137931)","(4.6, 5.6, 5.4222222222222225)","(26.0, 32.0, 29.0)","(41.0, 65.0, 63.07692307692308)"
09-01-2023 13:40:18.556204,"(31.0, 38.0, 34.93827160493827)","(13.0, 15.0, 14.946564885496183)","(18.0, 21.0, 20.703703703703702)","(4.0, 4.9, 4.7153846153846155)","(3.5, 4.0, 3.967857142857143)","(20.0, 27.0, 25.425)","(7.0, 8.6, 8.338461538461539)","(4.6, 5.8, 5.7375)","(26.0, 32.0, 29.466666666666665)","(41.0, 65.0, 63.148148148148145)"
09-01-2023 13:40:19.878849,"(31.0, 38.0, 34.93827160493827)","(13.0, 15.0, 15.017699115044248)","(18.0, 21.0, 20.61904761904762)","(4.0, 4.9, 4.867307692307692)","(3.5, 4.0, 3.9757396449704143)","(20.0, 27.0, 25.17391304347826)","(7.0, 8.4, 8.311111111111112)","(4.6, 5.8, 5.622857142857143)","(26.0, 32.0, 29.565217391304348)","(41.0, 65.0, 60.45454545454545)"
09-01-2023 13:40:21.200808,"(31.0, 38.0, 32.24)","(13.0, 15.5, 15.161073825503356)","(18.0, 21.0, 20.2)","(4.0, 5.0, 4.928947368421053)","(3.5, 4.0, 3.976694045174538)","(20.0, 27.0, 22.741935483870968)","(7.0, 8.4, 8.323809523809524)","(4.6, 5.7, 5.562204724409448)","(26.0, 32.0, 29.565217391304348)","(41.0, 65.0, 54.45652173913044)"
09-01-2023 13:40:22.448801,"(31.0, 38.0, 32.24)","(13.0, 15.5, 15.161073825503356)","(18.0, 21.0, 20.2)","(4.0, 5.0, 4.892307692307692)","(3.5, 4.0, 3.9681818181818183)","(20.0, 27.0, 24.236842105263158)","(7.0, 8.4, 7.7309090909090905)","(4.6, 5.6, 5.528358208955224)","(26.0, 32.0, 29.925925925925927)","(41.0, 60.0, 59.4)"
09-01-2023 13:40:23.682927,"(26.0, 38.0, 32.46153846153846)","(13.0, 15.5, 15.190184049079754)","(18.0, 21.0, 20.2)","(4.0, 5.0, 4.892307692307692)","(3.5, 4.0, 3.967278287461774)","(21.0, 27.0, 24.5)","(7.0, 8.2, 7.66)","(4.6, 5.6, 5.4602272727272725)","(26.0, 32.0, 28.615384615384617)","(41.0, 60.0, 59.650485436893206)"
09-01-2023 13:40:24.955472,"(26.0, 36.0, 33.142857142857146)","(13.0, 15.5, 15.190184049079754)","(18.0, 21.0, 20.2)","(4.0, 4.9, 4.772826086956522)","(3.5, 4.0, 3.9746)","(21.0, 27.0, 24.558139534883722)","(7.0, 8.0, 7.6499999999999995)","(4.6, 5.5, 5.4623188405797105)","(26.0, 29.0, 28.727272727272727)","(41.0, 60.0, 52.5)"
09-01-2023 13:40:26.290388,"(26.0, 36.0, 34.89473684210526)","(13.0, 15.5, 15.199404761904763)","(18.0, 21.0, 20.2)","(4.0, 4.9, 4.875)","(3.5, 4.0, 3.9824534161490686)","(21.0, 27.0, 24.0)","(7.0, 8.0, 7.9511627906976745)","(4.6, 5.5, 5.577586206896552)","(26.0, 29.0, 30.03448275862069)","(41.0, 60.0, 55.97222222222222)"
09-01-2023 13:40:27.624378,"(31.0, 32.0, 30.181818181818183)","(13.0, 15.5, 15.24102564102564)","(18.0, 21.0, 20.2)","(4.0, 4.9, 4.875)","(3.5, 4.0, 3.9842618384401116)","(20.0, 26.0, 24.166666666666668)","(7.0, 8.0, 7.958536585365854)","(4.8, 5.6, 5.576363636363636)","(26.0, 32.0, 29.96)","(41.0, 60.0, 53.960396039603964)"
09-01-2023 13:40:29.005317,"(31.0, 32.0, 30.033333333333335)","(13.0, 15.5, 15.282051282051283)","(18.0, 21.0, 20.917888563049853)","(4.0, 4.9, 4.8277777777777775)","(3.5, 4.0, 4.086363636363637)","(20.0, 26.0, 23.642857142857142)","(7.0, 8.0, 7.7481481481481485)","(4.8, 5.6, 5.647826086956522)","(26.0, 32.0, 29.166666666666668)","(41.0, 55.0, 54.97674418604651)"
09-01-2023 13:40:30.406983,"(31.0, 32.0, 52.0)","(13.0, 15.5, 13.5)","(18.0, 21.0, 18.75)","(4.2, 4.9, 6.558620689655172)","(3.5, 4.4, 4.366666666666666)","(20.0, 26.0, 22.25)","(7.0, 8.0, 10.3)","(4.8, 6.0, 5.85)","(26.0, 32.0, 22.833333333333332)","(31.0, 60.0, 87.33333333333334)"
09-01-2023 13:40:31.905618,"(31.0, 55.0, 36.5)","(13.0, 15.5, 14.0)","(18.0, 21.0, 21.75)","(4.2, 7.8, 4.189473684210526)","(3.5, 4.6, 5.833333333333333)","(20.0, 26.0, 25.666666666666668)","(7.0, 12.5, 7.642857142857143)","(4.8, 9.6, 6.950000000000001)","(26.0, 32.0, 26.5)","(31.0, 190.0, 63.0)"
09-01-2023 13:40:33.330182,"(31.0, 48.0, 36.5)","(13.0, 16.5, 14.0)","(18.0, 27.0, 21.75)","(4.0, 4.8, 4.189473684210526)","(3.5, 6.0, 5.404255319148936)","(21.0, 40.0, 29.75)","(7.0, 12.0, 10.2)","(4.8, 8.8, 3.5747368421052634)","(26.0, 32.0, 31.5)","(41.0, 90.0, 69.0)"
09-01-2023 13:40:34.694694,"(26.0, 50.0, 38.0)","(13.0, 11.5, 8.032258064516128)","(18.0, 28.0, 13.125)","(4.0, 4.8, 5.85)","(3.5, 6.2, 5.515555555555555)","(21.0, 40.0, 26.333333333333332)","(7.0, 12.0, 11.4)","(4.8, 3.6, 6.66)","(26.0, 48.0, 36.0)","(41.0, 100.0, 74.0)"
09-01-2023 13:40:36.264624,"(26.0, 29.0, 26.272727272727273)","(13.0, 9.0, 8.032258064516128)","(18.0, 13.5, 13.125)","(4.0, 6.4, 5.216666666666667)","(3.5, 6.2, 5.226415094339623)","(21.0, 40.0, 25.0)","(7.0, 14.0, 12.48)","(4.8, 7.0, 6.133333333333333)","(26.0, 46.0, 36.5)","(41.0, 110.0, 77.0)"
09-01-2023 13:40:37.858391,"(26.0, 29.0, 28.125)","(13.0, 9.2, 7.199999999999999)","(18.0, 34.0, 27.0)","(4.0, 4.8, 4.216666666666667)","(3.5, 5.3, 5.25)","(21.0, 40.0, 24.625)","(7.0, 14.0, 12.48)","(4.8, 8.8, 5.933333333333333)","(26.0, 46.0, 35.5)","(41.0, 110.0, 74.0)"
09-01-2023 13:40:39.287587,"(26.0, 20.0, 23.166666666666668)","(13.0, 8.6, 6.692537313432836)","(18.0, 26.0, 22.75)","(4.0, 4.8, 4.239999999999999)","(3.5, 5.3, 4.566666666666666)","(21.0, 40.0, 23.875)","(7.0, 14.0, 11.3)","(4.8, 6.6, 5.933333333333333)","(26.0, 46.0, 33.5)","(41.0, 110.0, 73.0)"
09-01-2023 13:40:40.647773,"(26.0, 29.0, 25.833333333333336)","(13.0, 6.8, 6.657142857142857)","(18.0, 26.0, 21.666666666666664)","(4.0, 4.8, 4.457142857142857)","(3.5, 5.5, 4.5)","(21.0, 40.0, 22.4)","(7.0, 14.0, 9.05)","(4.8, 6.6, 5.171428571428572)","(26.0, 46.0, 35.5)","(41.0, 110.0, 45.14285714285714)"
09-01-2023 13:40:41.938942,"(26.0, 27.0, 25.833333333333336)","(13.0, 6.8, 6.6)","(18.0, 26.0, 24.5)","(4.0, 4.8, 4.5)","(3.5, 6.0, 5.1312500000000005)","(21.0, 38.0, 29.25)","(7.0, 11.5, 9.75)","(4.8, 5.6, 5.3999999999999995)","(26.0, 46.0, 30.75)","(41.0, 100.0, 63.0)"
09-01-2023 13:40:43.270906,"(26.0, 29.0, 23.46153846153846)","(13.0, 6.6, 6.6)","(18.0, 36.0, 25.75)","(4.0, 4.8, 4.609090909090909)","(3.5, 5.9, 4.55)","(21.0, 40.0, 29.75)","(7.0, 13.5, 8.4)","(4.8, 5.6, 6.428571428571428)","(26.0, 48.0, 30.75)","(41.0, 90.0, 64.0)"
09-01-2023 13:40:44.549764,"(26.0, 29.0, 23.46153846153846)","(13.0, 6.8, 6.6)","(18.0, 38.0, 25.75)","(4.0, 4.9, 4.609090909090909)","(3.5, 5.1, 4.55)","(21.0, 40.0, 29.75)","(7.0, 14.0, 8.4)","(4.8, 8.2, 6.428571428571428)","(26.0, 48.0, 30.75)","(41.0, 90.0, 64.0)"
09-01-2023 13:40:45.914205,"(26.0, 29.0, 36.0)","(13.0, 6.8, 7.484210526315789)","(18.0, 38.0, 21.25)","(4.0, 4.9, 5.12)","(3.5, 5.1, 3.101304347826087)","(21.0, 40.0, 36.333333333333336)","(7.0, 14.5, 14.426470588235293)","(4.8, 5.1, 4.65)","(26.0, 65.0, 43.0)","(41.0, 100.0, 58.66666666666667)"
09-01-2023 13:40:47.172401,"(26.0, 50.0, 36.0)","(13.0, 7.8, 7.484210526315789)","(18.0, 27.0, 21.25)","(4.0, 5.8, 5.12)","(3.5, 3.25, 3.7285714285714286)","(21.0, 65.0, 36.333333333333336)","(7.0, 14.5, 15.0)","(4.8, 5.1, 4.225)","(26.0, 65.0, 49.5)","(41.0, 100.0, 72.0)"
09-01-2023 13:40:48.411138,"(26.0, 60.0, 41.0)","(13.0, 11.0, 7.058767772511848)","(18.0, 34.0, 21.333333333333332)","(4.0, 5.8, 4.75)","(3.5, 4.2, 3.725)","(21.0, 65.0, 44.0)","(7.0, 16.0, 15.0)","(4.8, 5.1, 3.4930232558139536)","(26.0, 65.0, 49.5)","(41.0, 100.0, 82.0)"
09-01-2023 13:40:49.756671,"(26.0, 55.0, 33.0)","(13.0, 11.0, 7.058767772511848)","(18.0, 34.0, 41.4)","(4.0, 5.7, 7.4559999999999995)","(3.5, 4.2, 3.675)","(21.0, 65.0, 44.0)","(7.0, 16.0, 15.0)","(4.8, 5.4, 3.8466666666666667)","(26.0, 65.0, 45.0)","(41.0, 100.0, 82.0)"
09-01-2023 13:40:51.136488,"(26.0, 55.0, 38.0)","(13.0, 11.0, 7.0321608040201005)","(18.0, 48.0, 43.0)","(4.0, 7.6, 7.4559999999999995)","(3.5, 4.1, 5.12)","(21.0, 65.0, 35.333333333333336)","(7.0, 16.0, 15.333333333333334)","(4.8, 8.0, 2.668)","(26.0, 65.0, 45.5)","(41.0, 100.0, 75.0)"
09-01-2023 13:40:52.521030,"(26.0, 55.0, 32.333333333333336)","(13.0, 16.5, 14.928571428571429)","(18.0, 50.0, 45.80952380952381)","(4.0, 7.6, 6.914285714285715)","(3.5, 5.9, 4.159090909090909)","(21.0, 60.0, 35.5)","(7.0, 16.0, 15.333333333333334)","(4.8, 2.98, 2.656)","(26.0, 65.0, 45.5)","(41.0, 100.0, 68.0)"
09-01-2023 13:40:53.815591,"(26.0, 55.0, 32.333333333333336)","(13.0, 16.5, 15.821428571428571)","(18.0, 46.0, 63.904761904761905)","(4.0, 7.6, 6.914285714285715)","(3.5, 6.0, 3.6857142857142855)","(21.0, 48.0, 36.0)","(7.0, 16.0, 13.133333333333333)","(4.8, 2.98, 3.3266666666666667)","(26.0, 65.0, 45.5)","(41.0, 100.0, 85.0)"
09-01-2023 13:40:55.224556,"(26.0, 55.0, 32.333333333333336)","(13.0, 16.5, 12.75)","(18.0, 65.0, 63.904761904761905)","(4.0, 7.6, 6.914285714285715)","(3.5, 6.0, 5.61)","(21.0, 48.0, 32.666666666666664)","(7.0, 16.0, 13.133333333333333)","(4.8, 5.1, 3.3266666666666667)","(26.0, 65.0, 45.5)","(41.0, 100.0, 68.0)"
09-01-2023 13:40:56.463899,"(26.0, 55.0, 32.333333333333336)","(13.0, 13.0, 12.533333333333333)","(18.0, 65.0, 63.904761904761905)","(4.0, 7.6, 6.914285714285715)","(3.5, 6.0, 5.735164835164836)","(21.0, 48.0, 47.5)","(7.0, 16.0, 13.2)","(4.8, 5.1, 4.424)","(26.0, 65.0, 45.5)","(41.0, 100.0, 82.0)"
09-01-2023 13:40:57.678924,"(26.0, 55.0, 32.333333333333336)","(13.0, 13.0, 12.533333333333333)","(18.0, 65.0, 48.5)","(4.0, 7.6, 7.199999999999999)","(3.5, 5.9, 3.8000000000000003)","(21.0, 70.0, 19.25)","(7.0, 15.0, 13.2)","(4.8, 7.4, 3.464)","(26.0, 65.0, 45.5)","(41.0, 120.0, 95.33333333333334)"
09-01-2023 13:40:58.867724,"(26.0, 55.0, 32.333333333333336)","(13.0, 13.0, 12.533333333333333)","(18.0, 65.0, 48.5)","(4.0, 7.6, 7.199999999999999)","(3.5, 5.9, 5.870905172413794)","(21.0, 24.0, 11.518518518518519)","(7.0, 15.0, 16.91304347826087)","(4.8, 5.0, 3.6639999999999997)","(26.0, 65.0, 87.5)","(41.0, 120.0, 95.33333333333334)"
