,Jayville Glory,Irenes A Star,She Has Zip,All Inn Ryder,Funky Felix,Dimes Ambition,Forcefully,La La Nebraska
15-12-2022 11:54:29.465686,"(5.5, 6.4, 6.278260869565218)","(3.1, 4.4, 3.914285714285714)","(8.5, 12.5, 11.87704918032787)","(7.5, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.071428571428573)","(4.4, 5.2, 5.183333333333334)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:30.725679,"(5.5, 6.4, 6.2250000000000005)","(3.1, 4.3, 3.9785714285714286)","(8.5, 12.5, 11.9)","(7.5, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.071428571428573)","(4.4, 5.2, 5.183333333333334)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:32.010327,"(5.5, 6.4, 6.2250000000000005)","(3.1, 4.3, 3.9785714285714286)","(8.5, 12.5, 11.9)","(7.5, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.071428571428573)","(4.4, 5.2, 5.131818181818182)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:33.151546,"(5.5, 6.4, 6.300000000000001)","(3.1, 4.2, 3.927777777777778)","(8.5, 12.5, 11.9)","(7.5, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.071428571428573)","(4.4, 5.2, 5.096153846153847)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:34.498597,"(5.5, 6.4, 6.257142857142857)","(3.1, 4.1, 3.94375)","(8.5, 12.5, 11.9)","(7.5, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.071428571428573)","(4.4, 5.2, 5.096153846153847)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:35.703225,"(5.5, 6.4, 6.266666666666667)","(3.1, 3.95, 3.8777777777777778)","(8.5, 12.5, 11.928571428571429)","(7.5, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.09090909090909)","(4.4, 5.2, 5.131818181818182)","(8.5, 10.5, 9.664285714285715)"
15-12-2022 11:54:36.851439,"(5.5, 6.4, 6.282352941176471)","(3.2, 4.2, 4.088461538461538)","(8.5, 12.5, 11.928571428571429)","(8.0, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.041666666666668)","(4.4, 5.2, 5.088888888888889)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:37.911328,"(5.5, 6.4, 6.325925925925926)","(3.2, 4.2, 4.082142857142857)","(8.5, 12.5, 11.9)","(8.0, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.041666666666668)","(4.4, 5.1, 5.088888888888889)","(8.5, 10.5, 9.664285714285715)"
15-12-2022 11:54:38.995848,"(5.5, 6.4, 6.325925925925926)","(3.2, 4.2, 4.10952380952381)","(8.5, 12.5, 11.9)","(8.0, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.041666666666668)","(4.4, 5.1, 5.088888888888889)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:40.139134,"(5.5, 6.4, 6.325925925925926)","(3.2, 4.2, 4.1191489361702125)","(8.5, 12.5, 11.973684210526315)","(8.0, 12.5, 11.60344827586207)","(14.0, 19.0, 18.08888888888889)","(12.0, 18.0, 17.041666666666668)","(4.4, 5.1, 5.066666666666666)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:41.330060,"(5.5, 6.4, 6.325925925925926)","(3.2, 4.2, 4.10952380952381)","(8.5, 12.5, 12.008196721311476)","(8.0, 12.5, 11.537037037037036)","(14.0, 19.0, 18.095238095238095)","(12.0, 18.0, 17.041666666666668)","(4.4, 5.1, 4.97)","(8.5, 10.5, 9.664285714285715)"
15-12-2022 11:54:42.467505,"(5.5, 6.4, 6.325925925925926)","(3.2, 4.2, 4.10952380952381)","(8.5, 12.5, 12.008196721311476)","(8.0, 12.5, 11.537037037037036)","(14.0, 19.0, 18.095238095238095)","(12.0, 18.0, 17.041666666666668)","(4.4, 5.0, 4.97)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:43.550323,"(5.5, 6.4, 6.325925925925926)","(3.2, 4.1, 4.088888888888889)","(8.5, 12.5, 11.96031746031746)","(8.0, 12.5, 11.537037037037036)","(14.0, 19.0, 18.095238095238095)","(12.0, 18.0, 17.05263157894737)","(4.4, 5.0, 4.97)","(8.5, 10.5, 9.482608695652173)"
15-12-2022 11:54:44.699362,"(5.5, 6.4, 6.325925925925926)","(3.2, 4.1, 4.064864864864864)","(8.5, 12.5, 11.96031746031746)","(8.0, 12.5, 11.537037037037036)","(14.0, 19.0, 18.095238095238095)","(12.0, 18.0, 17.05263157894737)","(4.4, 5.0, 4.97)","(8.5, 10.5, 9.664285714285715)"
15-12-2022 11:54:45.810622,"(5.5, 6.4, 6.325925925925926)","(3.2, 4.1, 4.059375)","(8.5, 12.5, 11.96031746031746)","(8.0, 12.5, 11.537037037037036)","(14.0, 19.0, 18.095238095238095)","(12.0, 18.0, 17.0625)","(4.4, 5.0, 4.9818181818181815)","(8.5, 10.5, 9.4)"
15-12-2022 11:54:46.871063,"(5.5, 6.4, 6.266666666666667)","(3.2, 4.1, 4.059375)","(8.5, 12.5, 11.852941176470589)","(8.0, 12.5, 11.6875)","(14.0, 19.0, 18.08695652173913)","(12.0, 18.0, 17.05263157894737)","(4.4, 5.0, 4.9375)","(8.5, 10.0, 9.8625)"
15-12-2022 11:54:47.946263,"(5.5, 6.4, 6.266666666666667)","(3.2, 4.1, 4.05)","(8.5, 12.5, 11.852941176470589)","(8.0, 12.5, 11.6875)","(14.0, 19.0, 18.08695652173913)","(12.0, 18.0, 17.05263157894737)","(4.4, 5.0, 4.9375)","(8.5, 10.5, 9.788372093023256)"
15-12-2022 11:54:48.962138,"(5.5, 6.4, 6.282352941176471)","(3.2, 4.0, 3.958823529411765)","(8.5, 12.5, 11.852941176470589)","(8.0, 12.5, 11.152173913043478)","(14.0, 19.0, 18.08695652173913)","(12.0, 18.0, 17.045454545454547)","(4.4, 5.0, 4.9375)","(8.5, 10.5, 9.788372093023256)"
15-12-2022 11:54:49.967144,"(5.0, 6.4, 6.282352941176471)","(3.3, 4.1, 3.9153846153846152)","(8.5, 12.5, 11.852941176470589)","(8.0, 13.5, 12.85135135135135)","(14.0, 19.0, 18.08695652173913)","(12.0, 18.0, 17.045454545454547)","(4.4, 5.0, 4.9375)","(8.5, 10.5, 9.788372093023256)"
15-12-2022 11:54:50.993406,"(5.0, 6.6, 6.55)","(3.3, 4.1, 3.911111111111111)","(8.5, 12.5, 11.852941176470589)","(8.0, 13.5, 12.621951219512194)","(14.0, 19.0, 18.08695652173913)","(12.0, 18.0, 17.045454545454547)","(4.4, 5.0, 4.9375)","(8.5, 10.5, 9.788372093023256)"
15-12-2022 11:54:52.209574,"(5.0, 6.6, 6.541666666666666)","(3.3, 4.1, 3.909090909090909)","(8.5, 12.5, 11.852941176470589)","(8.0, 13.5, 12.85135135135135)","(14.0, 19.0, 18.08695652173913)","(12.0, 18.0, 17.04)","(4.4, 5.0, 4.9)","(8.5, 10.5, 9.788372093023256)"
15-12-2022 11:54:53.343675,"(5.0, 6.6, 6.4799999999999995)","(3.3, 4.1, 3.909090909090909)","(8.5, 12.5, 11.852941176470589)","(8.0, 13.5, 12.789473684210526)","(14.0, 19.0, 18.08695652173913)","(12.0, 18.0, 17.16)","(4.4, 5.0, 4.944444444444445)","(8.5, 10.5, 9.572727272727272)"
15-12-2022 11:54:54.475570,"(5.0, 6.6, 6.529411764705882)","(3.3, 3.85, 3.700688073394496)","(8.5, 12.5, 11.852941176470589)","(8.0, 13.5, 13.136363636363637)","(14.0, 19.0, 18.08695652173913)","(12.0, 18.0, 17.16)","(4.4, 5.0, 4.875)","(8.5, 10.5, 9.461538461538462)"
15-12-2022 11:54:55.622110,"(5.0, 6.6, 6.5625)","(3.3, 3.8, 3.783333333333333)","(8.5, 12.5, 11.873134328358208)","(8.0, 13.5, 13.136363636363637)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.16)","(4.4, 5.0, 4.955555555555556)","(8.0, 10.5, 9.15)"
15-12-2022 11:54:56.724466,"(5.0, 6.6, 6.5625)","(3.3, 3.85, 3.700669642857143)","(8.5, 12.5, 11.873134328358208)","(8.0, 13.5, 12.59090909090909)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.16)","(4.4, 5.0, 4.947368421052632)","(8.0, 10.5, 9.535714285714286)"
15-12-2022 11:54:57.857878,"(5.0, 6.6, 6.5625)","(3.3, 3.8, 3.75)","(8.5, 12.5, 11.893939393939394)","(8.0, 13.5, 12.9)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.568181818181817)","(4.4, 5.0, 4.907692307692308)","(8.0, 10.5, 9.65625)"
15-12-2022 11:54:58.910776,"(5.0, 6.6, 6.4125)","(3.3, 3.75, 3.65)","(8.5, 12.5, 11.893939393939394)","(8.0, 13.5, 12.9)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.568181818181817)","(4.4, 5.0, 4.907692307692308)","(8.0, 10.5, 9.65625)"
15-12-2022 11:54:59.970717,"(5.0, 6.6, 6.4399999999999995)","(3.3, 3.7, 3.6100000000000003)","(8.5, 12.5, 11.893939393939394)","(8.0, 13.5, 13.0)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.568181818181817)","(4.4, 5.0, 4.881818181818182)","(8.0, 10.5, 9.675)"
15-12-2022 11:55:01.072750,"(5.0, 6.8, 6.59)","(3.3, 3.7, 3.5539473684210523)","(8.5, 12.5, 11.5)","(8.0, 13.5, 13.147058823529411)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.568181818181817)","(4.4, 5.0, 4.881818181818182)","(8.0, 10.5, 9.675)"
15-12-2022 11:55:02.088993,"(5.0, 6.8, 6.6909090909090905)","(3.3, 3.65, 3.5617647058823527)","(8.5, 12.5, 11.617647058823529)","(8.0, 13.5, 13.147058823529411)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.568181818181817)","(4.4, 5.0, 4.896)","(8.0, 10.5, 9.457894736842105)"
15-12-2022 11:55:03.117757,"(5.0, 6.8, 6.609523809523809)","(3.3, 3.7, 3.5961538461538463)","(8.5, 12.5, 11.75)","(8.0, 13.5, 13.152173913043478)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.568181818181817)","(4.4, 5.0, 4.957142857142857)","(8.0, 10.5, 9.794871794871796)"
15-12-2022 11:55:04.162166,"(5.0, 6.8, 6.662068965517242)","(3.3, 3.7, 3.589)","(8.5, 12.5, 11.75)","(8.0, 13.5, 12.642857142857142)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.15625)","(4.4, 5.0, 4.986363636363636)","(8.0, 10.5, 9.885294117647058)"
15-12-2022 11:55:05.202006,"(5.0, 6.8, 6.671428571428572)","(3.3, 3.7, 3.5534883720930233)","(8.5, 12.5, 11.75)","(8.0, 13.0, 12.931818181818182)","(14.0, 19.0, 18.097560975609756)","(12.0, 18.0, 17.129032258064516)","(4.4, 5.0, 5.0)","(8.0, 10.5, 9.885294117647058)"
15-12-2022 11:55:06.302929,"(5.0, 6.8, 6.745454545454545)","(3.3, 3.6, 3.569230769230769)","(8.5, 12.5, 11.768292682926829)","(8.0, 13.5, 12.346153846153847)","(14.0, 19.0, 18.095238095238095)","(12.0, 18.0, 17.133333333333333)","(4.4, 5.1, 4.994736842105263)","(8.0, 10.5, 9.95)"
15-12-2022 11:55:07.731087,"(5.0, 6.8, 6.807407407407407)","(3.2, 3.6, 3.548780487804878)","(8.5, 12.5, 11.85135135135135)","(8.5, 13.5, 12.478260869565217)","(14.0, 18.5, 17.13235294117647)","(12.0, 18.0, 17.17391304347826)","(4.4, 5.1, 5.091304347826086)","(8.0, 10.5, 9.885294117647058)"
15-12-2022 11:55:08.918362,"(5.0, 7.0, 6.807407407407407)","(3.2, 3.6, 3.548780487804878)","(8.5, 12.5, 11.914634146341463)","(8.5, 13.0, 11.985714285714286)","(14.0, 18.5, 17.115384615384617)","(12.0, 18.0, 17.166666666666668)","(4.4, 5.1, 5.125)","(8.0, 10.5, 9.645)"
15-12-2022 11:55:10.199837,"(5.0, 7.0, 6.7696969696969695)","(3.2, 3.6, 3.548780487804878)","(8.5, 12.5, 11.914634146341463)","(8.5, 12.5, 11.932432432432432)","(14.0, 18.5, 16.55)","(12.0, 18.0, 17.142857142857142)","(4.4, 5.3, 5.2875)","(8.0, 10.5, 9.948387096774193)"
15-12-2022 11:55:11.342786,"(5.5, 7.0, 6.88)","(3.1, 3.6, 3.511111111111111)","(9.0, 12.5, 11.833333333333334)","(8.5, 12.5, 11.932432432432432)","(15.0, 18.0, 16.546875)","(13.0, 18.0, 17.142857142857142)","(4.4, 5.4, 5.235294117647059)","(8.0, 10.5, 9.948387096774193)"
15-12-2022 11:55:12.518678,"(5.5, 7.0, 6.807407407407407)","(3.1, 3.6, 3.5325)","(9.0, 12.5, 11.833333333333334)","(8.5, 12.5, 11.932432432432432)","(15.0, 18.0, 16.11111111111111)","(13.0, 18.0, 17.137931034482758)","(4.4, 5.3, 5.22)","(8.0, 10.5, 9.948387096774193)"
15-12-2022 11:55:13.720925,"(5.5, 7.0, 6.8545454545454545)","(3.1, 3.6, 3.535135135135135)","(9.0, 13.0, 12.307692307692308)","(8.5, 12.5, 11.932432432432432)","(15.0, 17.5, 16.11111111111111)","(13.0, 18.0, 17.137931034482758)","(4.4, 5.3, 5.22)","(8.0, 10.5, 9.948387096774193)"
15-12-2022 11:55:14.960972,"(5.5, 7.0, 6.8545454545454545)","(3.1, 3.6, 3.538235294117647)","(9.0, 12.5, 12.038461538461538)","(8.5, 12.5, 11.947368421052632)","(15.0, 17.5, 16.52857142857143)","(13.0, 18.0, 17.142857142857142)","(4.4, 5.3, 5.197674418604651)","(8.0, 10.5, 9.948387096774193)"
15-12-2022 11:55:16.050678,"(5.5, 7.0, 6.8933333333333335)","(3.1, 3.6, 3.538235294117647)","(9.0, 12.5, 12.038461538461538)","(8.5, 12.5, 11.947368421052632)","(15.0, 17.5, 16.525641025641026)","(13.0, 18.0, 17.12121212121212)","(4.4, 5.3, 4.982608695652174)","(8.0, 10.5, 10.0725)"
15-12-2022 11:55:17.100132,"(5.5, 7.0, 6.8933333333333335)","(3.1, 3.6, 3.5229166666666667)","(9.0, 12.5, 12.038461538461538)","(8.5, 12.5, 11.8625)","(15.0, 17.5, 16.525641025641026)","(13.0, 18.0, 17.102564102564102)","(4.4, 5.0, 5.175)","(8.0, 10.5, 10.15)"
15-12-2022 11:55:18.128861,"(5.5, 7.0, 6.903448275862069)","(3.1, 3.6, 3.528947368421053)","(9.0, 12.5, 12.038461538461538)","(8.5, 12.5, 11.8625)","(15.0, 17.5, 16.52857142857143)","(13.0, 18.0, 17.102564102564102)","(4.4, 5.2, 5.155555555555556)","(8.0, 10.5, 10.258064516129032)"
15-12-2022 11:55:19.143397,"(5.5, 7.0, 6.903448275862069)","(3.1, 3.55, 3.4873417721518987)","(9.0, 12.5, 12.038461538461538)","(8.5, 12.5, 11.8625)","(15.0, 17.5, 16.52857142857143)","(13.0, 18.0, 17.102564102564102)","(4.4, 5.2, 5.155555555555556)","(8.0, 11.0, 10.258064516129032)"
15-12-2022 11:55:20.179198,"(5.5, 7.0, 6.883870967741935)","(3.1, 3.55, 3.475)","(9.0, 12.5, 12.038461538461538)","(8.5, 12.5, 11.791666666666666)","(15.0, 17.5, 16.52857142857143)","(13.0, 18.0, 17.12121212121212)","(4.4, 5.2, 5.116666666666667)","(8.0, 11.0, 10.555555555555555)"
15-12-2022 11:55:21.220108,"(5.5, 7.0, 6.883870967741935)","(3.1, 3.55, 3.4714285714285715)","(9.0, 12.5, 12.23913043478261)","(8.5, 12.5, 11.919354838709678)","(14.0, 17.5, 16.52857142857143)","(13.0, 16.5, 16.023255813953487)","(4.4, 5.2, 5.075)","(8.0, 11.5, 10.555555555555555)"
15-12-2022 11:55:22.259531,"(5.5, 7.0, 6.894117647058823)","(3.1, 3.55, 3.4905405405405405)","(9.0, 12.5, 12.458333333333334)","(8.5, 12.5, 11.875)","(14.0, 17.5, 16.709302325581394)","(13.0, 16.5, 16.06382978723404)","(4.4, 5.0, 4.934328358208956)","(8.0, 11.0, 10.5625)"
15-12-2022 11:55:23.356343,"(5.5, 7.0, 6.9125)","(3.1, 3.55, 3.4963414634146344)","(9.0, 12.5, 12.466666666666667)","(8.5, 12.5, 12.227272727272727)","(14.0, 17.5, 16.791666666666668)","(13.0, 16.5, 16.055555555555557)","(4.4, 5.0, 4.938571428571429)","(8.0, 11.0, 10.538461538461538)"
15-12-2022 11:55:24.528540,"(5.5, 7.0, 6.933333333333334)","(3.1, 3.55, 3.4921052631578946)","(9.0, 12.5, 12.25)","(8.5, 12.5, 12.23913043478261)","(14.0, 17.5, 16.833333333333332)","(13.0, 16.5, 16.055555555555557)","(4.4, 5.0, 4.933846153846154)","(8.0, 11.0, 10.538461538461538)"
15-12-2022 11:55:25.633515,"(5.5, 7.0, 6.948717948717949)","(3.1, 3.55, 3.4963414634146344)","(9.0, 12.5, 12.25)","(8.5, 12.5, 12.2)","(14.0, 17.5, 16.95)","(13.0, 16.5, 16.054545454545455)","(4.4, 5.0, 4.927631578947369)","(8.0, 11.0, 10.944444444444445)"
15-12-2022 11:55:26.801094,"(5.5, 7.0, 6.923076923076923)","(3.1, 3.55, 3.4653846153846155)","(9.0, 12.5, 12.25)","(8.5, 12.5, 11.907407407407407)","(14.0, 17.5, 17.095238095238095)","(13.0, 16.5, 16.0625)","(4.4, 5.0, 4.911290322580646)","(8.0, 11.5, 10.9)"
15-12-2022 11:55:28.208542,"(5.5, 7.0, 6.923076923076923)","(3.1, 3.55, 3.487142857142857)","(9.0, 12.5, 12.294117647058824)","(8.5, 12.5, 11.884615384615385)","(14.0, 17.5, 17.133333333333333)","(13.0, 16.5, 16.0531914893617)","(4.4, 5.0, 4.917142857142857)","(8.0, 11.5, 10.884615384615385)"
15-12-2022 11:55:29.346421,"(5.5, 7.0, 6.923076923076923)","(3.1, 3.55, 3.487142857142857)","(9.0, 13.0, 12.294117647058824)","(8.5, 12.5, 11.884615384615385)","(14.0, 17.5, 17.133333333333333)","(13.0, 16.5, 16.046296296296298)","(4.4, 5.0, 4.858974358974359)","(8.0, 11.5, 11.055555555555555)"
15-12-2022 11:55:30.500785,"(5.5, 7.2, 7.141176470588236)","(3.1, 3.55, 3.4842105263157896)","(9.0, 13.0, 12.238095238095237)","(8.5, 12.5, 11.884615384615385)","(14.0, 17.5, 17.033333333333335)","(13.0, 16.5, 15.584507042253522)","(4.4, 5.0, 4.850943396226415)","(8.0, 11.5, 10.970588235294118)"
15-12-2022 11:55:31.812722,"(5.5, 7.0, 6.940425531914894)","(3.1, 3.55, 3.4611111111111112)","(9.0, 13.0, 12.918032786885245)","(8.5, 12.5, 11.884615384615385)","(14.0, 17.5, 17.033333333333335)","(13.0, 16.5, 15.597222222222221)","(4.4, 5.0, 4.862068965517241)","(8.0, 11.5, 10.970588235294118)"
15-12-2022 11:55:33.141128,"(5.5, 7.0, 6.9399999999999995)","(3.1, 3.55, 3.4651515151515153)","(9.0, 13.0, 12.918032786885245)","(8.5, 12.5, 11.9)","(14.0, 17.5, 17.033333333333335)","(13.0, 16.5, 16.00862068965517)","(4.4, 4.9, 4.848)","(8.0, 11.5, 10.98)"
15-12-2022 11:55:34.370205,"(5.5, 7.0, 6.947368421052632)","(3.1, 3.55, 3.4651515151515153)","(9.0, 13.0, 12.918032786885245)","(8.5, 12.5, 11.725806451612904)","(14.0, 17.5, 17.11111111111111)","(13.0, 16.5, 15.681818181818182)","(4.4, 4.9, 4.848)","(8.0, 11.5, 10.96938775510204)"
15-12-2022 11:55:35.537587,"(5.5, 7.0, 6.947368421052632)","(3.1, 3.55, 3.4651515151515153)","(9.0, 13.0, 12.918032786885245)","(8.5, 12.5, 11.794117647058824)","(14.0, 17.5, 17.11111111111111)","(13.0, 16.5, 15.673913043478262)","(4.4, 4.9, 4.8566666666666665)","(8.0, 11.5, 11.034883720930232)"
15-12-2022 11:55:36.607041,"(5.5, 7.0, 6.947368421052632)","(3.1, 3.55, 3.4651515151515153)","(9.0, 13.0, 12.99047619047619)","(8.5, 12.5, 11.794117647058824)","(14.0, 17.5, 17.058823529411764)","(13.0, 16.5, 15.66)","(4.4, 4.9, 4.8566666666666665)","(8.0, 11.5, 11.034883720930232)"
15-12-2022 11:55:37.626703,"(5.5, 7.0, 6.915)","(3.1, 3.55, 3.4651515151515153)","(9.0, 14.0, 13.726190476190476)","(8.5, 12.5, 11.794117647058824)","(14.0, 17.5, 17.058823529411764)","(13.0, 16.5, 15.662162162162161)","(4.4, 4.9, 4.861904761904762)","(8.0, 11.5, 11.034883720930232)"
15-12-2022 11:55:38.665399,"(5.5, 7.0, 6.927659574468085)","(3.1, 3.55, 3.4642857142857144)","(9.0, 14.0, 13.076923076923077)","(8.5, 12.5, 11.794117647058824)","(14.0, 17.5, 17.058823529411764)","(13.0, 16.5, 15.662162162162161)","(4.4, 4.9, 4.861904761904762)","(8.0, 11.5, 11.034883720930232)"
15-12-2022 11:55:39.736277,"(5.5, 7.0, 6.942857142857143)","(3.1, 3.55, 3.4644927536231886)","(9.0, 14.0, 13.076923076923077)","(8.5, 12.5, 11.725806451612904)","(14.0, 17.5, 17.058823529411764)","(13.0, 16.5, 15.676470588235293)","(4.4, 4.9, 4.861904761904762)","(8.0, 11.5, 11.074468085106384)"
15-12-2022 11:55:40.762078,"(5.5, 7.0, 6.946666666666666)","(3.1, 3.55, 3.4644927536231886)","(9.0, 14.0, 13.172413793103448)","(8.5, 12.5, 11.725806451612904)","(14.0, 17.5, 17.058823529411764)","(13.0, 16.5, 15.676470588235293)","(4.4, 4.9, 4.861904761904762)","(8.0, 11.5, 11.074468085106384)"
15-12-2022 11:55:41.825731,"(5.5, 7.4, 7.176)","(3.1, 3.55, 3.4644927536231886)","(9.0, 14.0, 13.172413793103448)","(8.5, 12.5, 11.76923076923077)","(14.0, 17.5, 17.155172413793103)","(13.0, 16.5, 15.650943396226415)","(4.4, 4.9, 4.833333333333333)","(8.0, 11.5, 11.094594594594595)"
15-12-2022 11:55:42.866221,"(5.5, 7.4, 7.23448275862069)","(3.1, 3.55, 3.466949152542373)","(9.0, 14.0, 13.1)","(8.5, 12.5, 11.708333333333334)","(14.0, 17.5, 17.155172413793103)","(13.0, 16.5, 15.650943396226415)","(4.4, 4.9, 4.833333333333333)","(8.0, 11.5, 11.094594594594595)"
15-12-2022 11:55:43.988826,"(5.5, 7.4, 7.366666666666667)","(3.1, 3.5, 3.4727272727272727)","(9.0, 14.0, 13.704724409448819)","(8.5, 12.5, 11.75)","(14.0, 17.5, 16.928571428571427)","(13.0, 16.5, 15.547619047619047)","(4.4, 5.0, 4.85)","(8.0, 11.5, 11.338709677419354)"
15-12-2022 11:55:45.031137,"(5.5, 7.6, 7.257142857142857)","(3.1, 3.5, 3.4299999999999997)","(9.0, 14.0, 13.294117647058824)","(8.5, 12.5, 11.9)","(14.0, 17.0, 16.9375)","(13.0, 16.5, 15.551724137931034)","(4.4, 4.9, 4.819354838709677)","(8.0, 11.5, 11.338709677419354)"
15-12-2022 11:55:46.102465,"(5.5, 7.6, 7.49090909090909)","(3.1, 3.5, 3.426086956521739)","(9.0, 14.0, 13.428571428571429)","(8.5, 12.5, 11.919354838709678)","(14.0, 17.0, 16.956521739130434)","(13.0, 16.5, 15.634615384615385)","(4.4, 5.0, 4.911864406779661)","(8.0, 11.5, 11.321428571428571)"
15-12-2022 11:55:47.145825,"(5.5, 7.6, 7.517241379310344)","(3.1, 3.5, 3.441176470588235)","(9.0, 14.0, 13.333333333333334)","(8.5, 12.5, 11.857142857142858)","(14.0, 17.0, 16.956521739130434)","(13.0, 16.5, 15.655555555555555)","(4.4, 5.0, 4.910606060606061)","(8.0, 11.5, 11.274193548387096)"
15-12-2022 11:55:48.174311,"(5.5, 7.6, 7.511111111111111)","(3.1, 3.5, 3.441176470588235)","(9.0, 14.0, 13.333333333333334)","(8.5, 12.5, 11.879310344827585)","(14.0, 17.0, 16.958333333333332)","(13.0, 16.5, 15.652173913043478)","(4.4, 5.0, 4.90923076923077)","(8.0, 11.5, 11.274193548387096)"
15-12-2022 11:55:49.206293,"(5.5, 7.6, 7.378947368421052)","(3.1, 3.5, 3.441176470588235)","(9.0, 14.0, 13.333333333333334)","(8.5, 12.5, 11.857142857142858)","(14.0, 17.0, 16.958333333333332)","(13.0, 16.5, 15.627272727272727)","(4.4, 5.0, 4.910344827586207)","(8.0, 11.5, 11.294117647058824)"
15-12-2022 11:55:50.316007,"(5.5, 7.6, 7.378947368421052)","(3.1, 3.5, 3.433333333333333)","(9.0, 14.0, 13.333333333333334)","(8.5, 12.5, 12.0)","(14.0, 17.0, 16.42)","(13.0, 16.5, 15.71311475409836)","(4.4, 5.0, 4.923913043478261)","(8.0, 11.5, 11.1875)"
15-12-2022 11:55:51.392141,"(5.5, 7.6, 7.378947368421052)","(3.1, 3.4, 3.3554761904761907)","(9.0, 14.0, 13.428571428571429)","(8.5, 12.5, 12.0)","(14.0, 16.5, 16.35185185185185)","(13.0, 16.5, 15.703389830508474)","(4.4, 5.0, 4.935185185185185)","(8.0, 11.5, 11.1875)"
15-12-2022 11:55:52.535707,"(5.5, 7.6, 7.378947368421052)","(3.1, 3.4, 3.356712962962963)","(9.0, 14.0, 13.68421052631579)","(8.5, 12.5, 12.227272727272727)","(14.0, 16.5, 16.458333333333332)","(13.0, 16.5, 15.7)","(4.4, 5.0, 5.0540540540540535)","(8.0, 11.5, 11.1875)"
15-12-2022 11:55:53.680894,"(5.5, 7.4, 7.338461538461539)","(3.1, 3.4, 3.3667664670658684)","(9.0, 14.0, 13.75)","(8.5, 12.5, 12.293103448275861)","(14.0, 16.5, 16.4375)","(13.0, 16.5, 15.69672131147541)","(4.4, 5.1, 4.91875)","(8.0, 11.5, 11.1875)"
15-12-2022 11:55:54.907712,"(5.5, 7.4, 7.293333333333334)","(3.1, 3.4, 3.3667664670658684)","(9.0, 14.0, 13.75)","(8.5, 12.5, 12.293103448275861)","(14.0, 17.0, 16.325)","(13.0, 16.5, 15.61111111111111)","(4.4, 5.0, 4.983333333333333)","(8.0, 11.5, 11.1875)"
15-12-2022 11:55:56.322606,"(5.5, 7.4, 7.348837209302325)","(3.1, 3.4, 3.3758474576271187)","(9.0, 14.0, 13.529411764705882)","(8.5, 13.0, 12.289473684210526)","(14.0, 17.0, 16.147058823529413)","(13.0, 16.5, 15.61111111111111)","(4.4, 5.1, 5.015151515151515)","(8.0, 11.5, 11.1875)"
15-12-2022 11:55:57.704626,"(5.5, 7.6, 7.348837209302325)","(3.1, 3.4, 3.4204081632653063)","(9.0, 14.0, 13.3)","(8.5, 13.0, 12.289473684210526)","(14.0, 16.5, 16.32)","(13.0, 16.5, 15.602941176470589)","(4.4, 5.1, 4.934615384615385)","(8.0, 11.5, 11.136363636363637)"
15-12-2022 11:55:58.928138,"(5.5, 7.4, 7.3578947368421055)","(3.1, 3.45, 3.4204081632653063)","(9.0, 14.0, 13.3)","(8.5, 13.0, 12.289473684210526)","(14.0, 16.5, 16.32)","(13.0, 16.5, 15.602941176470589)","(4.4, 5.0, 4.934615384615385)","(8.0, 11.5, 11.136363636363637)"
