,Foxpath,Lika Swift,Acrion,Atlantic Ridge,Ricco Doro,Gone Ahead,Kiloran Bay,Bella Cinque,Fine Rebel,Invest And Profit,Move On Over,Martha Lavinia
07-01-2023 13:03:00.689672,"(8.5, 9.4, 9.307692307692308)","(31.0, 44.0, 41.391304347826086)","(4.8, 5.7, 5.666949152542373)","(6.0, 7.0, 6.856603773584905)","(15.0, 17.5, 17.203703703703702)","(41.0, 60.0, 54.39252336448598)","(51.0, 90.0, 87.5)","(11.0, 14.0, 13.694444444444445)","(9.0, 10.5, 10.145348837209303)","(12.0, 13.5, 13.160714285714286)","(51.0, 60.0, 57.36607142857143)","(4.6, 5.2, 5.159770114942528)"
07-01-2023 13:03:02.177586,"(8.5, 9.4, 8.8234375)","(31.0, 44.0, 41.391304347826086)","(4.8, 5.7, 5.666949152542373)","(6.0, 7.0, 6.856603773584905)","(15.0, 17.5, 17.203703703703702)","(41.0, 60.0, 54.285714285714285)","(51.0, 90.0, 87.58620689655173)","(11.0, 14.0, 13.682539682539682)","(9.0, 10.5, 10.150602409638553)","(12.0, 13.5, 13.228571428571428)","(51.0, 60.0, 57.36607142857143)","(4.6, 5.2, 5.1547368421052635)"
07-01-2023 13:03:03.628420,"(8.5, 9.0, 8.83734439834025)","(31.0, 44.0, 41.391304347826086)","(4.8, 5.7, 5.748275862068965)","(6.0, 7.0, 6.864516129032258)","(15.0, 17.5, 17.203703703703702)","(41.0, 60.0, 54.285714285714285)","(51.0, 90.0, 87.87878787878788)","(11.0, 14.0, 13.682539682539682)","(9.0, 10.5, 10.211864406779661)","(11.0, 13.5, 12.551724137931034)","(51.0, 60.0, 57.4537037037037)","(4.6, 5.2, 5.176119402985075)"
07-01-2023 13:03:05.091334,"(8.5, 9.0, 8.848062015503876)","(31.0, 44.0, 41.391304347826086)","(4.8, 5.8, 5.768085106382979)","(6.0, 7.0, 6.851764705882353)","(15.0, 17.5, 17.214285714285715)","(41.0, 60.0, 54.339622641509436)","(51.0, 90.0, 87.87878787878788)","(11.0, 14.0, 13.692307692307692)","(9.0, 10.5, 10.280701754385966)","(12.0, 13.0, 12.555900621118013)","(51.0, 60.0, 57.477064220183486)","(4.6, 5.2, 5.177142857142857)"
07-01-2023 13:03:06.578887,"(8.5, 9.0, 8.843866171003718)","(31.0, 44.0, 41.6)","(4.8, 5.8, 5.768085106382979)","(6.0, 7.0, 6.8914285714285715)","(15.0, 17.5, 17.237704918032787)","(41.0, 60.0, 54.339622641509436)","(51.0, 90.0, 87.87878787878788)","(11.0, 14.0, 13.692307692307692)","(9.0, 10.5, 10.280701754385966)","(12.0, 13.0, 12.544585987261147)","(51.0, 60.0, 57.4537037037037)","(4.6, 5.2, 5.177142857142857)"
07-01-2023 13:03:08.030125,"(8.5, 8.8, 8.736)","(31.0, 44.0, 41.37931034482759)","(4.8, 5.8, 5.624702380952381)","(6.0, 7.0, 6.945454545454545)","(15.0, 17.5, 17.237704918032787)","(41.0, 60.0, 54.339622641509436)","(51.0, 90.0, 87.87878787878788)","(11.0, 14.0, 13.692307692307692)","(9.0, 10.5, 10.372093023255815)","(12.0, 13.0, 12.553125)","(51.0, 60.0, 57.4537037037037)","(4.6, 5.2, 5.177142857142857)"
07-01-2023 13:03:09.666297,"(8.5, 8.8, 8.742682926829268)","(31.0, 44.0, 41.82857142857143)","(4.8, 5.7, 5.617589576547231)","(6.0, 7.0, 7.0112)","(15.0, 17.5, 17.28813559322034)","(41.0, 60.0, 54.54545454545455)","(51.0, 90.0, 88.05555555555556)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.457627118644067)","(12.0, 13.0, 12.576923076923077)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.182702702702703)"
07-01-2023 13:03:11.162493,"(8.5, 8.8, 8.750526315789473)","(31.0, 44.0, 41.82857142857143)","(4.8, 5.7, 5.6168224299065415)","(6.0, 7.2, 7.0112)","(15.0, 17.5, 17.28813559322034)","(41.0, 60.0, 54.54545454545455)","(51.0, 90.0, 88.05555555555556)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.486559139784946)","(12.0, 13.0, 12.569277108433734)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.182702702702703)"
07-01-2023 13:03:12.659656,"(8.5, 9.6, 9.116981132075471)","(31.0, 44.0, 41.82857142857143)","(4.8, 5.7, 5.615506329113924)","(6.0, 7.2, 7.0112)","(15.0, 17.5, 17.28813559322034)","(41.0, 60.0, 54.54545454545455)","(51.0, 90.0, 87.87878787878788)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.486559139784946)","(12.0, 13.0, 12.569277108433734)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.188961038961039)"
07-01-2023 13:03:14.107539,"(8.5, 9.4, 9.200000000000001)","(31.0, 44.0, 41.82857142857143)","(4.8, 5.7, 5.615506329113924)","(6.0, 7.2, 7.0112)","(15.0, 17.5, 17.01923076923077)","(41.0, 60.0, 54.857142857142854)","(51.0, 90.0, 87.87878787878788)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.471354166666666)","(11.0, 13.0, 12.569277108433734)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.188961038961039)"
07-01-2023 13:03:15.607527,"(8.5, 9.4, 9.178947368421053)","(31.0, 44.0, 41.82857142857143)","(4.8, 5.7, 5.615506329113924)","(6.0, 7.2, 7.0112)","(15.0, 17.5, 17.01923076923077)","(41.0, 60.0, 55.0)","(51.0, 90.0, 87.66666666666667)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.471502590673575)","(11.0, 13.0, 12.569277108433734)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.1724867724867725)"
07-01-2023 13:03:17.093462,"(8.5, 9.4, 9.178947368421053)","(31.0, 44.0, 41.82857142857143)","(4.8, 5.7, 5.606806282722514)","(6.0, 7.2, 6.997014925373135)","(15.0, 17.5, 17.01923076923077)","(41.0, 60.0, 55.0)","(51.0, 90.0, 87.66666666666667)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.471502590673575)","(11.0, 13.0, 12.569277108433734)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.1724867724867725)"
07-01-2023 13:03:18.536361,"(8.5, 9.4, 9.14)","(31.0, 44.0, 41.82857142857143)","(4.8, 5.7, 5.606806282722514)","(6.0, 7.2, 6.995488721804511)","(15.0, 17.5, 17.06896551724138)","(41.0, 60.0, 55.0)","(51.0, 90.0, 87.66666666666667)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.471502590673575)","(11.0, 13.0, 12.569277108433734)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.170949720670391)"
07-01-2023 13:03:19.899532,"(8.5, 9.4, 9.14)","(31.0, 44.0, 41.82857142857143)","(4.8, 5.7, 5.606806282722514)","(6.0, 7.2, 6.995488721804511)","(15.0, 17.5, 17.06896551724138)","(41.0, 60.0, 55.0)","(51.0, 90.0, 87.66666666666667)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.4725)","(11.0, 13.0, 12.566666666666666)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.17319587628866)"
07-01-2023 13:03:21.481158,"(8.5, 9.4, 9.217391304347826)","(31.0, 44.0, 41.945945945945944)","(4.8, 5.7, 5.598292220113852)","(6.0, 7.2, 6.995488721804511)","(15.0, 17.5, 17.06896551724138)","(41.0, 60.0, 55.14285714285714)","(51.0, 90.0, 87.66666666666667)","(11.0, 14.0, 13.75609756097561)","(9.0, 10.5, 10.4725)","(11.0, 13.0, 12.566666666666666)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.2, 5.238536585365853)"
07-01-2023 13:03:23.003050,"(8.0, 9.4, 9.217391304347826)","(31.0, 44.0, 41.945945945945944)","(4.8, 5.7, 5.598292220113852)","(6.0, 7.2, 6.995488721804511)","(14.0, 17.5, 17.06896551724138)","(41.0, 60.0, 55.09615384615385)","(51.0, 90.0, 86.5)","(11.0, 14.0, 13.75609756097561)","(8.5, 10.5, 10.485507246376812)","(11.0, 13.0, 12.566666666666666)","(51.0, 60.0, 57.544642857142854)","(4.6, 5.3, 5.230769230769231)"
07-01-2023 13:03:24.393493,"(8.0, 9.4, 9.166666666666668)","(31.0, 44.0, 42.19047619047619)","(4.8, 5.7, 5.5631043256997454)","(6.0, 7.2, 7.00431654676259)","(14.0, 17.5, 17.096774193548388)","(41.0, 60.0, 55.09615384615385)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.764705882352942)","(8.5, 10.5, 10.68561872909699)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.56637168141593)","(4.6, 5.3, 5.236470588235294)"
07-01-2023 13:03:25.936074,"(8.0, 9.0, 8.96822429906542)","(31.0, 44.0, 42.642857142857146)","(4.8, 5.7, 5.558792650918635)","(6.0, 7.2, 7.00431654676259)","(15.0, 17.5, 17.096774193548388)","(41.0, 60.0, 55.09615384615385)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.764705882352942)","(8.5, 11.0, 10.678807947019868)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.56637168141593)","(4.6, 5.3, 5.236470588235294)"
07-01-2023 13:03:27.565012,"(8.0, 9.0, 9.174999999999999)","(31.0, 44.0, 42.48)","(4.8, 5.7, 5.558792650918635)","(6.0, 7.2, 7.00431654676259)","(15.0, 17.5, 17.096774193548388)","(41.0, 60.0, 55.09615384615385)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.764705882352942)","(8.5, 11.0, 10.677740863787376)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.56637168141593)","(4.6, 5.3, 5.236470588235294)"
07-01-2023 13:03:29.081342,"(8.0, 9.2, 9.178947368421053)","(31.0, 44.0, 42.48)","(4.8, 5.7, 5.552577319587629)","(6.0, 7.2, 6.965116279069767)","(15.0, 17.5, 17.01923076923077)","(41.0, 60.0, 55.09615384615385)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.764705882352942)","(8.5, 11.0, 10.488038277511961)","(11.0, 13.0, 12.570921985815604)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.236470588235294)"
07-01-2023 13:03:30.721743,"(8.0, 9.2, 9.237499999999999)","(31.0, 44.0, 42.48)","(4.8, 5.7, 5.552577319587629)","(6.0, 7.0, 7.002857142857143)","(15.0, 17.5, 17.01923076923077)","(41.0, 60.0, 55.09615384615385)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.57843137254902)","(8.5, 10.5, 10.463636363636363)","(11.0, 13.0, 12.570921985815604)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.246268656716418)"
07-01-2023 13:03:32.237982,"(8.0, 9.4, 9.252173913043478)","(31.0, 44.0, 42.48)","(4.8, 5.7, 5.585714285714285)","(6.0, 7.2, 7.002857142857143)","(15.0, 17.5, 17.017241379310345)","(41.0, 60.0, 55.09615384615385)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.57843137254902)","(8.5, 10.5, 10.463636363636363)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.247058823529412)"
07-01-2023 13:03:33.831184,"(8.0, 9.4, 9.290322580645162)","(31.0, 44.0, 42.48)","(4.8, 5.6, 5.585714285714285)","(6.0, 7.2, 7.002857142857143)","(15.0, 17.5, 17.017241379310345)","(41.0, 60.0, 55.14018691588785)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.532608695652174)","(8.5, 10.5, 10.463636363636363)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.247058823529412)"
07-01-2023 13:03:35.276182,"(8.0, 9.4, 9.290322580645162)","(31.0, 44.0, 42.0)","(4.8, 5.6, 5.585714285714285)","(6.0, 7.2, 7.002857142857143)","(15.0, 17.5, 17.017241379310345)","(41.0, 60.0, 55.0)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.532608695652174)","(8.5, 10.5, 10.697278911564625)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.247058823529412)"
07-01-2023 13:03:36.808042,"(8.0, 9.4, 9.293333333333333)","(31.0, 44.0, 41.55555555555556)","(4.8, 5.6, 5.585714285714285)","(6.0, 7.2, 7.002857142857143)","(15.0, 17.5, 17.017241379310345)","(41.0, 60.0, 55.0)","(51.0, 90.0, 86.81818181818181)","(11.0, 14.0, 13.495098039215687)","(8.5, 11.0, 10.687919463087248)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.252631578947368)"
07-01-2023 13:03:38.232079,"(8.0, 9.4, 9.293333333333333)","(31.0, 44.0, 41.696969696969695)","(4.8, 5.6, 5.585714285714285)","(6.0, 7.2, 7.002857142857143)","(15.0, 17.5, 17.017241379310345)","(41.0, 60.0, 55.0)","(51.0, 90.0, 86.81818181818181)","(11.0, 13.5, 13.494791666666666)","(8.5, 11.0, 10.687919463087248)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.252631578947368)"
07-01-2023 13:03:39.805356,"(8.0, 9.4, 9.327272727272728)","(31.0, 44.0, 41.696969696969695)","(4.8, 5.6, 5.585714285714285)","(6.0, 7.2, 7.002857142857143)","(14.0, 17.5, 17.017241379310345)","(41.0, 60.0, 55.0)","(51.0, 90.0, 86.81818181818181)","(11.0, 13.5, 13.494791666666666)","(8.5, 11.0, 10.686868686868687)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.242990654205606)","(4.6, 5.3, 5.252631578947368)"
07-01-2023 13:03:41.393767,"(8.0, 9.4, 9.369811320754717)","(31.0, 44.0, 41.696969696969695)","(4.8, 5.6, 5.585714285714285)","(6.0, 7.2, 7.016793893129771)","(14.0, 17.5, 17.014705882352942)","(41.0, 60.0, 55.283018867924525)","(51.0, 90.0, 86.81818181818181)","(11.0, 13.5, 13.494791666666666)","(8.5, 11.0, 10.686868686868687)","(11.0, 13.0, 12.582758620689654)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.252631578947368)"
07-01-2023 13:03:42.923247,"(8.0, 9.4, 9.369811320754717)","(31.0, 44.0, 41.696969696969695)","(4.8, 5.6, 5.5850877192982455)","(6.0, 7.2, 7.016793893129771)","(14.0, 17.5, 17.017241379310345)","(41.0, 60.0, 54.23913043478261)","(61.0, 90.0, 86.81818181818181)","(11.0, 13.5, 13.494505494505495)","(8.5, 11.0, 10.686868686868687)","(11.0, 13.0, 12.596)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.247058823529412)"
07-01-2023 13:03:44.387759,"(8.0, 9.4, 9.369811320754717)","(31.0, 44.0, 42.074074074074076)","(4.8, 5.6, 5.5850877192982455)","(6.0, 7.2, 6.943434343434343)","(14.0, 17.5, 17.017241379310345)","(41.0, 60.0, 54.23913043478261)","(61.0, 90.0, 86.81818181818181)","(11.0, 13.5, 13.494505494505495)","(8.5, 11.0, 10.686868686868687)","(11.0, 13.0, 12.582644628099173)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.2379310344827585)"
07-01-2023 13:03:45.852522,"(8.0, 9.8, 9.537931034482758)","(31.0, 44.0, 42.074074074074076)","(4.8, 5.6, 5.5285714285714285)","(6.0, 7.0, 6.943434343434343)","(14.0, 17.5, 17.06578947368421)","(41.0, 60.0, 54.23913043478261)","(61.0, 90.0, 86.81818181818181)","(11.0, 13.5, 13.494505494505495)","(8.5, 11.0, 10.693069306930694)","(11.0, 13.0, 12.582644628099173)","(51.0, 60.0, 57.216981132075475)","(4.6, 5.3, 5.2368421052631575)"
07-01-2023 13:03:47.336786,"(8.0, 9.8, 10.5)","(31.0, 44.0, 63.142857142857146)","(4.8, 5.6, 7.45)","(6.0, 7.0, 6.870588235294117)","(14.0, 17.5, 21.4)","(41.0, 60.0, 49.5)","(61.0, 90.0, 68.5)","(11.0, 13.5, 15.333333333333334)","(8.5, 11.0, 16.708333333333332)","(11.0, 13.0, 16.4)","(51.0, 60.0, 66.66666666666667)","(4.6, 5.3, 4.9)"
07-01-2023 13:03:48.790428,"(8.0, 11.0, 10.5)","(31.0, 65.0, 63.142857142857146)","(4.8, 8.0, 7.45)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 21.4)","(41.0, 65.0, 49.5)","(61.0, 95.0, 68.5)","(11.0, 16.5, 15.333333333333334)","(8.5, 17.0, 16.708333333333332)","(11.0, 18.0, 15.9)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.5, 4.25)"
07-01-2023 13:03:50.270104,"(8.0, 11.0, 10.5)","(31.0, 65.0, 63.142857142857146)","(4.8, 8.0, 7.45)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 20.333333333333332)","(41.0, 65.0, 44.333333333333336)","(61.0, 95.0, 68.5)","(11.0, 16.5, 15.545454545454545)","(8.5, 17.0, 16.598360655737707)","(11.0, 18.0, 9.978260869565217)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.5, 4.692857142857143)"
07-01-2023 13:03:51.637631,"(8.0, 11.0, 10.5)","(31.0, 65.0, 61.45454545454545)","(4.8, 8.0, 7.45)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 20.714285714285715)","(41.0, 65.0, 44.333333333333336)","(61.0, 95.0, 68.5)","(11.0, 16.5, 15.545454545454545)","(8.5, 17.0, 15.948275862068964)","(11.0, 12.5, 9.978260869565217)","(51.0, 75.0, 62.5)","(4.6, 5.4, 4.692857142857143)"
07-01-2023 13:03:53.059942,"(8.0, 11.0, 10.3)","(31.0, 65.0, 59.91304347826087)","(4.8, 8.0, 7.395652173913043)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 20.714285714285715)","(41.0, 65.0, 47.0)","(61.0, 95.0, 59.66666666666667)","(11.0, 16.5, 15.545454545454545)","(8.5, 16.0, 14.9)","(11.0, 12.5, 15.9)","(51.0, 75.0, 62.5)","(4.6, 5.4, 4.692857142857143)"
07-01-2023 13:03:54.434760,"(8.0, 11.0, 9.700000000000001)","(31.0, 65.0, 53.61904761904762)","(4.8, 7.8, 6.383168316831684)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 20.714285714285715)","(41.0, 60.0, 47.0)","(61.0, 95.0, 68.5)","(11.0, 16.5, 15.545454545454545)","(8.5, 16.0, 14.9)","(11.0, 18.0, 17.738095238095237)","(51.0, 75.0, 62.5)","(4.6, 5.4, 4.692857142857143)"
07-01-2023 13:03:55.788545,"(8.0, 9.8, 9.740540540540541)","(31.0, 55.0, 53.61904761904762)","(4.8, 6.4, 6.383495145631068)","(6.0, 8.0, 5.777777777777778)","(14.0, 23.0, 20.714285714285715)","(41.0, 60.0, 58.23529411764706)","(61.0, 95.0, 68.5)","(11.0, 16.5, 15.545454545454545)","(8.5, 16.0, 14.9)","(11.0, 18.0, 17.738095238095237)","(51.0, 75.0, 62.5)","(4.6, 5.4, 3.725)"
07-01-2023 13:03:57.178612,"(8.0, 9.8, 9.630769230769232)","(31.0, 55.0, 52.36363636363636)","(4.8, 6.4, 6.383168316831684)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 20.333333333333332)","(41.0, 60.0, 58.23529411764706)","(61.0, 95.0, 68.5)","(11.0, 16.5, 15.545454545454545)","(8.5, 16.0, 14.9)","(11.0, 18.0, 17.738095238095237)","(51.0, 75.0, 62.5)","(4.6, 3.75, 4.131578947368421)"
07-01-2023 13:03:58.597836,"(8.0, 9.8, 9.630769230769232)","(31.0, 55.0, 52.36363636363636)","(4.8, 6.4, 6.389102564102565)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 21.4)","(41.0, 60.0, 52.22222222222222)","(61.0, 95.0, 68.5)","(11.0, 16.5, 15.545454545454545)","(8.5, 16.0, 15.948275862068964)","(11.0, 18.0, 15.9)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.2, 4.281818181818181)"
07-01-2023 13:04:00.059157,"(8.0, 9.8, 9.740540540540541)","(31.0, 55.0, 52.36363636363636)","(4.8, 6.4, 6.391025641025641)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 21.666666666666664)","(41.0, 55.0, 41.0)","(61.0, 95.0, 170.0)","(11.0, 16.5, 15.545454545454545)","(8.5, 16.0, 16.598360655737707)","(11.0, 18.0, 17.609523809523807)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.1, 4.378448275862069)"
07-01-2023 13:04:01.714227,"(8.0, 7.4, 6.730578512396694)","(31.0, 55.0, 40.5)","(4.8, 6.4, 10.956521739130435)","(6.0, 8.0, 5.890909090909091)","(14.0, 23.0, 21.666666666666664)","(41.0, 50.0, 41.0)","(61.0, 180.0, 170.0)","(11.0, 16.5, 15.545454545454545)","(8.5, 17.0, 16.598360655737707)","(11.0, 18.0, 17.609523809523807)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.1, 4.8826086956521735)"
07-01-2023 13:04:03.358527,"(8.0, 6.0, 6.45)","(31.0, 55.0, 42.333333333333336)","(4.8, 11.0, 10.976878612716764)","(6.0, 8.0, 6.153846153846154)","(14.0, 23.0, 21.666666666666664)","(41.0, 50.0, 41.0)","(61.0, 180.0, 180.0)","(11.0, 16.5, 15.545454545454545)","(8.5, 17.0, 15.452586206896552)","(11.0, 18.0, 17.609523809523807)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.0, 4.8826086956521735)"
07-01-2023 13:04:04.801867,"(8.0, 7.2, 6.268965517241379)","(31.0, 50.0, 42.333333333333336)","(4.8, 11.0, 9.649999999999999)","(6.0, 8.0, 5.0625)","(14.0, 23.0, 21.666666666666664)","(41.0, 50.0, 48.5)","(61.0, 190.0, 116.0)","(11.0, 16.5, 15.545454545454545)","(8.5, 15.5, 16.708333333333332)","(11.0, 18.0, 17.609523809523807)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.0, 4.466666666666667)"
07-01-2023 13:04:06.203431,"(8.0, 7.2, 6.782089552238806)","(31.0, 50.0, 42.333333333333336)","(4.8, 11.0, 10.1)","(6.0, 5.1, 5.0625)","(14.0, 23.0, 21.4)","(41.0, 65.0, 48.5)","(61.0, 190.0, 106.0)","(11.0, 16.5, 15.545454545454545)","(8.5, 17.0, 16.708333333333332)","(11.0, 18.0, 17.568421052631578)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.0, 4.68)"
07-01-2023 13:04:07.799786,"(8.0, 7.2, 5.7875)","(31.0, 50.0, 42.333333333333336)","(4.8, 11.0, 8.066666666666666)","(6.0, 5.1, 6.857142857142857)","(14.0, 23.0, 21.4)","(41.0, 65.0, 48.5)","(61.0, 170.0, 148.0)","(11.0, 16.5, 13.928571428571429)","(8.5, 17.0, 13.0)","(11.0, 18.0, 11.42)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.0, 4.576923076923077)"
07-01-2023 13:04:09.145337,"(8.0, 6.6, 5.85)","(31.0, 50.0, 42.333333333333336)","(4.8, 11.0, 8.6)","(6.0, 7.6, 4.451351351351351)","(14.0, 23.0, 21.666666666666664)","(41.0, 65.0, 48.5)","(61.0, 200.0, 148.0)","(11.0, 16.5, 14.25)","(8.5, 15.5, 11.583333333333334)","(11.0, 12.5, 11.04)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.5, 4.576923076923077)"
07-01-2023 13:04:10.561428,"(8.0, 6.8, 5.8999999999999995)","(31.0, 50.0, 42.333333333333336)","(4.8, 11.0, 15.564444444444444)","(6.0, 5.0, 5.86)","(14.0, 23.0, 21.666666666666664)","(41.0, 65.0, 48.5)","(61.0, 200.0, 174.66666666666666)","(11.0, 16.5, 14.25)","(8.5, 17.0, 11.583333333333334)","(11.0, 12.0, 10.4)","(51.0, 75.0, 66.66666666666667)","(4.6, 5.5, 4.653846153846154)"
07-01-2023 13:04:12.221852,"(8.0, 6.8, 5.8999999999999995)","(31.0, 50.0, 42.333333333333336)","(4.8, 16.0, 9.48)","(6.0, 5.9, 5.86)","(14.0, 23.0, 21.666666666666664)","(41.0, 65.0, 48.5)","(61.0, 200.0, 118.0)","(11.0, 16.5, 12.333333333333334)","(8.5, 17.0, 20.810344827586206)","(11.0, 12.0, 9.866666666666667)","(51.0, 75.0, 62.5)","(4.6, 5.5, 4.800000000000001)"
07-01-2023 13:04:13.730485,"(8.0, 6.8, 6.566666666666666)","(31.0, 50.0, 42.333333333333336)","(4.8, 13.5, 13.125)","(6.0, 5.9, 5.86)","(14.0, 23.0, 21.4)","(41.0, 65.0, 100.0)","(61.0, 200.0, 179.75)","(11.0, 13.0, 12.333333333333334)","(8.5, 21.0, 20.810344827586206)","(11.0, 12.0, 9.084615384615386)","(51.0, 75.0, 62.5)","(4.6, 5.4, 4.800000000000001)"
07-01-2023 13:04:15.264716,"(8.0, 6.8, 6.171428571428572)","(31.0, 50.0, 42.333333333333336)","(4.8, 13.5, 13.4)","(6.0, 5.9, 5.86)","(14.0, 23.0, 21.4)","(41.0, 110.0, 100.0)","(61.0, 200.0, 179.75)","(11.0, 13.0, 12.333333333333334)","(8.5, 21.0, 20.810344827586206)","(11.0, 12.5, 16.5)","(51.0, 75.0, 53.5)","(4.6, 5.4, 4.800000000000001)"
07-01-2023 13:04:16.721536,"(8.0, 6.8, 6.171428571428572)","(31.0, 50.0, 42.333333333333336)","(4.8, 17.0, 13.533333333333333)","(6.0, 5.9, 5.86)","(14.0, 23.0, 21.4)","(41.0, 110.0, 100.0)","(61.0, 200.0, 706.6666666666666)","(11.0, 13.0, 12.333333333333334)","(8.5, 21.0, 20.685714285714287)","(11.0, 17.5, 14.6)","(51.0, 75.0, 44.666666666666664)","(4.6, 5.4, 4.800000000000001)"
07-01-2023 13:04:18.141580,"(8.0, 6.8, 6.6755555555555555)","(31.0, 50.0, 42.333333333333336)","(4.8, 17.0, 12.92)","(6.0, 5.9, 5.608333333333333)","(14.0, 23.0, 21.666666666666664)","(41.0, 110.0, 100.0)","(61.0, 780.0, 472.0)","(11.0, 13.0, 12.333333333333334)","(8.5, 21.0, 20.685714285714287)","(11.0, 18.0, 14.6)","(51.0, 70.0, 43.333333333333336)","(4.6, 5.4, 4.800000000000001)"
07-01-2023 13:04:19.491126,"(8.0, 6.8, 6.583333333333333)","(31.0, 50.0, 42.333333333333336)","(4.8, 17.0, 13.080000000000002)","(6.0, 5.9, 6.32)","(14.0, 23.0, 21.666666666666664)","(41.0, 110.0, 100.0)","(61.0, 910.0, 736.0)","(11.0, 13.0, 12.333333333333334)","(8.5, 21.0, 20.685714285714287)","(11.0, 18.0, 17.697142857142858)","(51.0, 70.0, 41.666666666666664)","(4.6, 5.4, 4.583333333333334)"
07-01-2023 13:04:20.903368,"(8.0, 6.8, 5.8999999999999995)","(31.0, 50.0, 42.333333333333336)","(4.8, 17.0, 13.98)","(6.0, 8.0, 8.5)","(14.0, 23.0, 21.666666666666664)","(41.0, 110.0, 100.0)","(61.0, 910.0, 736.0)","(11.0, 13.0, 12.333333333333334)","(8.5, 21.0, 20.685714285714287)","(11.0, 18.0, 17.697142857142858)","(51.0, 65.0, 41.666666666666664)","(4.6, 5.5, 4.583333333333334)"
