,Yuko Blaq,Little Gomez,Just Like Nu,Queen Of Samson,Leaping Lucille,Getaway Gherkin,Knick Knack Mac,Chidobe
583,"[datetime.datetime(2022, 11, 28, 19, 6, 36, 614352), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 36, 614352), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 36, 614352), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 36, 614352), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 36, 614352), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 36, 614352), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 36, 614352), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 36, 614352), 51.0, 430.0]"
584,"[datetime.datetime(2022, 11, 28, 19, 6, 37, 791967), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 37, 791967), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 37, 791967), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 37, 791967), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 37, 791967), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 37, 791967), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 37, 791967), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 37, 791967), 51.0, 430.0]"
585,"[datetime.datetime(2022, 11, 28, 19, 6, 38, 922240), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 38, 922240), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 38, 922240), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 38, 922240), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 6, 38, 922240), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 6, 38, 922240), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 38, 922240), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 38, 922240), 51.0, 430.0]"
586,"[datetime.datetime(2022, 11, 28, 19, 6, 40, 72986), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 40, 72986), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 40, 72986), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 40, 72986), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 6, 40, 72986), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 6, 40, 72986), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 40, 72986), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 40, 72986), 51.0, 430.0]"
587,"[datetime.datetime(2022, 11, 28, 19, 6, 41, 199974), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 199974), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 199974), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 199974), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 199974), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 199974), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 199974), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 199974), 51.0, 430.0]"
588,"[datetime.datetime(2022, 11, 28, 19, 6, 42, 335160), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 336157), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 336157), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 336157), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 336157), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 336157), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 336157), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 336157), 51.0, 430.0]"
589,"[datetime.datetime(2022, 11, 28, 19, 6, 43, 459903), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 459903), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 459903), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 459903), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 459903), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 459903), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 459903), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 459903), 51.0, 430.0]"
590,"[datetime.datetime(2022, 11, 28, 19, 6, 44, 592873), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 592873), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 592873), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 592873), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 592873), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 592873), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 592873), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 592873), 51.0, 430.0]"
591,"[datetime.datetime(2022, 11, 28, 19, 6, 45, 727953), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 727953), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 727953), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 727953), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 727953), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 727953), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 727953), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 727953), 51.0, 430.0]"
592,"[datetime.datetime(2022, 11, 28, 19, 6, 46, 860051), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 860051), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 860051), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 860051), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 860051), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 860051), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 860051), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 860051), 51.0, 430.0]"
593,"[datetime.datetime(2022, 11, 28, 19, 6, 48, 2338), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 2338), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 2338), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 2338), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 2338), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 2338), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 2338), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 2338), 51.0, 430.0]"
594,"[datetime.datetime(2022, 11, 28, 19, 6, 49, 124962), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 49, 124962), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 49, 124962), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 49, 124962), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 49, 124962), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 49, 124962), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 49, 124962), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 49, 124962), 51.0, 430.0]"
595,"[datetime.datetime(2022, 11, 28, 19, 6, 50, 251785), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 251785), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 251785), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 251785), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 251785), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 251785), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 251785), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 251785), 51.0, 430.0]"
596,"[datetime.datetime(2022, 11, 28, 19, 6, 51, 378657), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 378657), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 378657), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 378657), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 378657), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 378657), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 378657), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 378657), 51.0, 430.0]"
597,"[datetime.datetime(2022, 11, 28, 19, 6, 52, 514626), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 514626), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 514626), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 514626), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 514626), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 514626), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 514626), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 514626), 51.0, 430.0]"
598,"[datetime.datetime(2022, 11, 28, 19, 6, 53, 651611), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 651611), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 651611), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 651611), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 651611), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 651611), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 651611), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 651611), 51.0, 430.0]"
599,"[datetime.datetime(2022, 11, 28, 19, 6, 54, 790438), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 790438), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 790438), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 790438), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 790438), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 790438), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 790438), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 790438), 51.0, 430.0]"
600,"[datetime.datetime(2022, 11, 28, 19, 6, 55, 948345), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 948345), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 948345), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 948345), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 948345), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 948345), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 948345), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 948345), 51.0, 430.0]"
601,"[datetime.datetime(2022, 11, 28, 19, 6, 57, 104197), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 57, 104197), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 57, 104197), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 57, 104197), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 57, 104197), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 57, 104197), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 57, 104197), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 6, 57, 104197), 51.0, 430.0]"
602,"[datetime.datetime(2022, 11, 28, 19, 6, 58, 239517), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 239517), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 239517), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 239517), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 239517), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 239517), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 239517), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 239517), 51.0, 430.0]"
603,"[datetime.datetime(2022, 11, 28, 19, 6, 59, 380021), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 380021), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 380021), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 380021), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 380021), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 380021), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 380021), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 380021), 51.0, 430.0]"
604,"[datetime.datetime(2022, 11, 28, 19, 7, 0, 531147), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 531147), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 531147), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 531147), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 531147), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 531147), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 531147), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 531147), 51.0, 430.0]"
605,"[datetime.datetime(2022, 11, 28, 19, 7, 1, 661179), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 661179), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 661179), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 661179), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 661179), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 661179), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 661179), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 661179), 51.0, 430.0]"
606,"[datetime.datetime(2022, 11, 28, 19, 7, 2, 789108), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 789108), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 789108), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 789108), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 789108), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 789108), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 789108), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 789108), 51.0, 430.0]"
607,"[datetime.datetime(2022, 11, 28, 19, 7, 3, 922903), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 922903), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 922903), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 922903), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 922903), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 922903), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 922903), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 922903), 51.0, 330.0]"
608,"[datetime.datetime(2022, 11, 28, 19, 7, 5, 47511), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 47511), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 47511), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 47511), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 47511), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 47511), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 47511), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 47511), 51.0, 330.0]"
609,"[datetime.datetime(2022, 11, 28, 19, 7, 6, 176852), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 6, 176852), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 6, 176852), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 6, 176852), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 7, 6, 176852), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 6, 176852), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 6, 176852), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 6, 176852), 51.0, 330.0]"
610,"[datetime.datetime(2022, 11, 28, 19, 7, 7, 312448), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 312448), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 312448), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 312448), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 312448), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 312448), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 312448), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 312448), 51.0, 330.0]"
611,"[datetime.datetime(2022, 11, 28, 19, 7, 8, 446765), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 446765), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 446765), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 446765), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 446765), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 446765), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 446765), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 446765), 51.0, 330.0]"
612,"[datetime.datetime(2022, 11, 28, 19, 7, 9, 581055), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 581055), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 581055), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 581055), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 581055), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 581055), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 581055), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 581055), 51.0, 330.0]"
613,"[datetime.datetime(2022, 11, 28, 19, 7, 10, 716613), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 716613), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 716613), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 716613), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 716613), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 716613), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 716613), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 716613), 51.0, 330.0]"
614,"[datetime.datetime(2022, 11, 28, 19, 7, 11, 862504), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 862504), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 862504), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 862504), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 862504), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 862504), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 862504), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 862504), 51.0, 330.0]"
615,"[datetime.datetime(2022, 11, 28, 19, 7, 12, 999573), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 999573), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 999573), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 999573), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 999573), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 999573), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 999573), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 999573), 51.0, 330.0]"
616,"[datetime.datetime(2022, 11, 28, 19, 7, 14, 158777), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 158777), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 158777), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 158777), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 158777), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 158777), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 158777), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 14, 158777), 51.0, 330.0]"
617,"[datetime.datetime(2022, 11, 28, 19, 7, 15, 332494), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 332494), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 332494), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 332494), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 332494), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 332494), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 332494), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 332494), 51.0, 330.0]"
618,"[datetime.datetime(2022, 11, 28, 19, 7, 16, 465181), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 465181), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 465181), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 465181), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 465181), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 465181), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 465181), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 465181), 51.0, 370.0]"
619,"[datetime.datetime(2022, 11, 28, 19, 7, 17, 596315), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 596315), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 596315), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 596315), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 596315), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 596315), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 596315), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 596315), 51.0, 370.0]"
620,"[datetime.datetime(2022, 11, 28, 19, 7, 18, 738175), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 738175), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 738175), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 738175), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 738175), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 738175), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 738175), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 738175), 51.0, 370.0]"
621,"[datetime.datetime(2022, 11, 28, 19, 7, 19, 894467), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 894467), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 894467), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 894467), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 894467), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 894467), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 894467), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 894467), 51.0, 370.0]"
622,"[datetime.datetime(2022, 11, 28, 19, 7, 21, 34741), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 34741), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 34741), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 34741), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 34741), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 34741), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 34741), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 34741), 51.0, 340.0]"
