,Wispy Bale,Flash The Hand,Hawk Girl,Redbank Molly,Post The Zipper,Brockies Way,Lucky Ethics,Magical Touch
10-01-2023 21:09:10.608678,"(9.0, 18.5, 11.642857142857142)","(3.6, 9.4, 8.494117647058824)","(10.0, 13.5, 11.75)","(6.5, 9.0, 7.9)","(5.0, 6.2, 5.771428571428571)","(2.4, 3.0, 2.6533333333333333)","(31.0, 160.0, 82.625)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:11.889214,"(9.0, 18.5, 11.642857142857142)","(3.6, 9.4, 8.494117647058824)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.771428571428571)","(2.4, 3.0, 2.6533333333333333)","(31.0, 140.0, 95.39999999999999)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:13.197275,"(9.0, 18.5, 11.642857142857142)","(3.6, 9.4, 8.494117647058824)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.771428571428571)","(2.4, 3.0, 2.6533333333333333)","(31.0, 120.0, 82.15384615384616)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:14.500807,"(9.0, 18.5, 11.642857142857142)","(3.6, 9.4, 8.3)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.771428571428571)","(2.4, 3.0, 2.6533333333333333)","(31.0, 120.0, 73.33333333333333)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:15.793226,"(9.0, 18.5, 11.642857142857142)","(3.6, 9.4, 8.533333333333333)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.771428571428571)","(2.4, 3.0, 2.6)","(31.0, 90.0, 76.66666666666666)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:17.176183,"(9.0, 18.5, 11.642857142857142)","(3.6, 9.0, 8.533333333333333)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.771428571428571)","(2.4, 3.0, 2.6)","(31.0, 95.0, 67.5)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:18.782772,"(9.0, 18.5, 11.642857142857142)","(3.6, 9.4, 9.436363636363637)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.771428571428571)","(2.4, 3.0, 2.6)","(31.0, 95.0, 67.5)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:20.197454,"(9.0, 18.5, 11.642857142857142)","(3.6, 9.8, 8.022222222222222)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.6)","(31.0, 95.0, 73.33333333333333)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:21.718028,"(9.0, 18.5, 12.25)","(3.6, 9.8, 8.2)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.6)","(31.0, 90.0, 65.0)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:23.271119,"(9.0, 17.5, 12.25)","(3.6, 9.8, 8.2)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.6)","(31.0, 90.0, 65.0)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:24.741834,"(9.0, 17.5, 11.038461538461538)","(3.6, 9.8, 8.2)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.6)","(31.0, 90.0, 65.0)","(61.0, 520.0, 405.0)"
10-01-2023 21:09:26.147431,"(9.0, 17.5, 11.038461538461538)","(3.6, 9.8, 9.08)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.6)","(31.0, 90.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:27.584591,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.08)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.6)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:29.083223,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.571764705882353)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:30.338660,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.571764705882353)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:31.537407,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 3.0, 2.855)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:32.843257,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 2.98, 2.855)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:34.249241,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 2.98, 2.855)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:35.522077,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 2.98, 2.855)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:36.818571,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 2.98, 2.855)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:38.094347,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.9)","(5.0, 6.2, 5.85)","(2.4, 2.98, 2.855)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:39.353916,"(9.0, 16.5, 11.357142857142858)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.1)","(6.5, 8.8, 7.771428571428571)","(5.0, 6.2, 5.85)","(2.4, 2.98, 2.5272727272727273)","(31.0, 80.0, 68.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:40.664189,"(9.0, 16.5, 12.925)","(3.6, 9.8, 9.23529411764706)","(10.0, 13.5, 12.61111111111111)","(6.5, 8.8, 7.771428571428571)","(5.0, 6.2, 5.333333333333334)","(2.4, 3.0, 2.5272727272727273)","(31.0, 80.0, 64.5)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:42.316788,"(9.0, 16.5, 12.925)","(3.6, 9.8, 9.64)","(10.0, 13.5, 12.642857142857142)","(6.5, 8.8, 7.771428571428571)","(5.0, 6.0, 5.32)","(2.4, 3.0, 2.5542857142857143)","(31.0, 75.0, 61.0)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:43.833518,"(9.0, 16.5, 13.441176470588236)","(3.6, 10.0, 9.64)","(10.0, 13.5, 12.75)","(6.5, 8.8, 7.428571428571429)","(5.0, 5.8, 5.26)","(2.4, 3.0, 2.73)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 429.0)"
10-01-2023 21:09:45.388212,"(9.0, 16.5, 14.5)","(3.6, 10.0, 9.64)","(10.0, 13.5, 12.456521739130435)","(6.5, 8.8, 8.32)","(5.0, 5.8, 5.449999999999999)","(2.4, 3.0, 2.689019607843137)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:46.723922,"(9.0, 16.0, 14.5)","(3.6, 10.0, 9.64)","(10.0, 13.5, 12.456521739130435)","(6.5, 8.8, 8.4)","(5.0, 5.8, 5.423076923076923)","(2.4, 2.94, 2.6346341463414635)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:48.166379,"(9.0, 16.0, 16.75)","(3.6, 10.0, 9.32)","(10.0, 13.5, 12.456521739130435)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.7, 5.423076923076923)","(2.4, 2.9, 2.7225)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:49.611369,"(9.0, 17.5, 16.75)","(3.6, 9.6, 9.32)","(10.0, 13.5, 12.456521739130435)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.7, 5.423076923076923)","(2.4, 2.88, 2.698)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:51.101770,"(9.0, 17.5, 16.75)","(3.6, 9.6, 9.63076923076923)","(10.0, 13.5, 12.456521739130435)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.7, 5.29375)","(2.4, 2.88, 2.698)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:52.452779,"(9.0, 17.5, 16.75)","(3.6, 10.0, 9.236363636363636)","(10.0, 13.5, 12.227272727272727)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.6, 5.225)","(2.4, 2.88, 2.698)","(31.0, 70.0, 59.41176470588235)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:53.745938,"(9.0, 17.5, 16.75)","(3.6, 10.0, 9.236363636363636)","(10.0, 13.5, 12.227272727272727)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.6, 5.225)","(2.4, 2.88, 2.698)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:55.211219,"(9.0, 17.5, 16.75)","(3.6, 10.0, 9.236363636363636)","(10.0, 13.5, 12.40625)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.6, 5.225)","(2.4, 2.88, 2.698)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:56.668618,"(9.0, 17.5, 16.75)","(3.6, 10.0, 9.236363636363636)","(10.0, 13.5, 12.40625)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.6, 5.225)","(2.4, 2.88, 2.698)","(31.0, 70.0, 58.333333333333336)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:58.127668,"(9.0, 17.5, 16.75)","(3.6, 10.0, 9.236363636363636)","(10.0, 13.5, 12.40625)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.6, 5.225)","(2.4, 2.88, 2.698)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:09:59.526958,"(9.0, 17.5, 16.75)","(3.6, 10.0, 9.236363636363636)","(10.0, 13.5, 12.40625)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.6, 5.225)","(2.4, 2.88, 2.698)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:10:01.187398,"(9.0, 17.5, 16.75)","(3.6, 10.0, 9.236363636363636)","(10.0, 13.5, 12.40625)","(6.5, 8.8, 7.6000000000000005)","(5.0, 5.6, 5.225)","(2.4, 2.88, 2.698)","(31.0, 70.0, 63.57142857142857)","(61.0, 520.0, 406.25)"
10-01-2023 21:10:02.648885,"(9.0, 17.5, 16.75)","(3.6, 10.0, 9.475)","(10.0, 13.5, 11.803571428571429)","(6.5, 8.8, 7.473684210526316)","(5.0, 5.6, 5.046511627906977)","(2.4, 2.88, 2.7448)","(31.0, 70.0, 58.333333333333336)","(61.0, 520.0, 381.1111111111111)"
10-01-2023 21:10:04.047725,"(9.0, 16.0, 14.875)","(3.6, 10.0, 9.7)","(10.0, 13.5, 11.803571428571429)","(6.5, 8.8, 7.473684210526316)","(5.0, 5.6, 5.046511627906977)","(2.4, 2.88, 2.7448)","(31.0, 70.0, 58.333333333333336)","(61.0, 420.0, 381.1111111111111)"
10-01-2023 21:10:05.419352,"(9.0, 16.0, 12.88888888888889)","(3.6, 10.5, 9.922222222222222)","(10.0, 13.0, 12.882352941176471)","(6.5, 8.6, 8.0)","(5.0, 5.5, 5.271428571428571)","(2.4, 2.76, 2.72)","(31.0, 70.0, 58.333333333333336)","(61.0, 420.0, 381.1111111111111)"
10-01-2023 21:10:06.885045,"(9.0, 16.0, 12.785714285714285)","(3.6, 10.5, 9.790909090909091)","(10.0, 13.0, 12.545454545454545)","(6.5, 8.6, 8.0)","(5.0, 5.5, 5.2250000000000005)","(2.4, 2.74, 2.72)","(31.0, 70.0, 58.333333333333336)","(61.0, 420.0, 381.1111111111111)"
10-01-2023 21:10:08.296343,"(9.0, 16.0, 12.785714285714285)","(3.6, 10.5, 9.942857142857143)","(10.0, 13.0, 12.545454545454545)","(6.5, 8.6, 8.0)","(5.0, 5.4, 5.2250000000000005)","(2.4, 2.74, 2.705)","(31.0, 70.0, 58.333333333333336)","(61.0, 420.0, 372.22222222222223)"
10-01-2023 21:10:09.704042,"(9.0, 16.0, 11.733333333333334)","(3.6, 10.5, 9.790909090909091)","(10.0, 13.0, 12.619047619047619)","(6.5, 8.6, 7.65)","(5.0, 5.4, 5.2250000000000005)","(2.4, 2.74, 2.67)","(31.0, 70.0, 58.333333333333336)","(61.0, 410.0, 372.22222222222223)"
10-01-2023 21:10:11.080707,"(9.0, 16.0, 11.733333333333334)","(3.6, 10.5, 9.790909090909091)","(10.0, 13.0, 12.619047619047619)","(6.5, 8.4, 7.6000000000000005)","(5.0, 5.4, 5.2250000000000005)","(2.4, 2.72, 2.686666666666667)","(31.0, 70.0, 58.333333333333336)","(71.0, 410.0, 372.22222222222223)"
10-01-2023 21:10:12.433638,"(9.0, 16.0, 11.733333333333334)","(3.6, 10.5, 9.790909090909091)","(10.0, 13.0, 11.73913043478261)","(6.5, 8.4, 7.6000000000000005)","(5.0, 5.4, 5.080555555555556)","(2.4, 2.74, 2.686666666666667)","(31.0, 70.0, 58.333333333333336)","(71.0, 410.0, 372.22222222222223)"
10-01-2023 21:10:13.729482,"(9.0, 16.0, 11.733333333333334)","(3.6, 10.5, 9.790909090909091)","(10.0, 13.0, 11.73913043478261)","(6.5, 8.4, 7.6000000000000005)","(5.0, 5.4, 5.080555555555556)","(2.4, 2.74, 2.686666666666667)","(31.0, 70.0, 58.333333333333336)","(71.0, 410.0, 372.22222222222223)"
10-01-2023 21:10:15.069189,"(9.0, 16.0, 11.733333333333334)","(3.6, 10.5, 9.2)","(10.0, 13.0, 11.73913043478261)","(6.5, 8.4, 7.6000000000000005)","(5.0, 5.4, 5.080555555555556)","(2.4, 2.74, 2.686666666666667)","(31.0, 70.0, 58.333333333333336)","(71.0, 410.0, 372.22222222222223)"
10-01-2023 21:10:16.415225,"(9.0, 16.0, 11.733333333333334)","(3.6, 10.0, 9.4)","(10.0, 13.0, 11.31578947368421)","(6.5, 8.4, 7.476923076923077)","(5.0, 5.4, 5.2432624113475175)","(2.4, 2.74, 2.686666666666667)","(31.0, 70.0, 61.15384615384615)","(71.0, 410.0, 326.25)"
10-01-2023 21:10:17.808627,"(9.0, 16.0, 11.733333333333334)","(3.6, 9.8, 9.4)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.476923076923077)","(5.0, 5.3, 5.190625)","(2.4, 2.74, 2.686666666666667)","(31.0, 65.0, 61.15384615384615)","(71.0, 410.0, 326.25)"
10-01-2023 21:10:19.137978,"(9.0, 15.0, 13.071428571428571)","(3.6, 10.0, 9.485714285714286)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.476923076923077)","(5.0, 5.2, 5.077611940298507)","(2.4, 2.74, 2.66)","(31.0, 65.0, 61.15384615384615)","(71.0, 410.0, 333.75)"
10-01-2023 21:10:20.582885,"(9.0, 15.0, 14.0)","(3.6, 10.0, 9.7)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.525)","(5.0, 5.1, 5.077611940298507)","(2.4, 2.74, 2.7150000000000003)","(31.0, 65.0, 61.15384615384615)","(71.0, 420.0, 333.75)"
10-01-2023 21:10:22.034076,"(9.0, 14.5, 13.571428571428571)","(3.6, 10.0, 9.790909090909091)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.566666666666667)","(5.0, 5.1, 5.06013986013986)","(2.4, 2.74, 2.7150000000000003)","(31.0, 60.0, 55.714285714285715)","(71.0, 410.0, 326.25)"
10-01-2023 21:10:23.605099,"(9.0, 14.0, 13.571428571428571)","(3.6, 10.5, 9.9)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.566666666666667)","(5.0, 5.1, 5.06013986013986)","(2.4, 2.74, 2.7150000000000003)","(31.0, 60.0, 55.714285714285715)","(71.0, 410.0, 343.0)"
10-01-2023 21:10:25.043215,"(9.0, 14.0, 13.4)","(3.6, 10.5, 9.9)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.566666666666667)","(5.0, 5.1, 5.06013986013986)","(2.4, 2.74, 2.7150000000000003)","(31.0, 60.0, 51.785714285714285)","(71.0, 410.0, 335.0)"
10-01-2023 21:10:26.740411,"(9.0, 14.0, 13.4)","(3.6, 10.5, 9.9)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.566666666666667)","(5.0, 5.1, 5.06013986013986)","(2.4, 2.74, 2.7150000000000003)","(31.0, 55.0, 51.785714285714285)","(71.0, 400.0, 335.0)"
10-01-2023 21:10:28.401132,"(9.0, 14.0, 12.241379310344827)","(3.6, 10.5, 9.775)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.566666666666667)","(5.0, 5.1, 5.06013986013986)","(2.4, 2.74, 2.7150000000000003)","(31.0, 55.0, 48.68421052631579)","(71.0, 400.0, 335.0)"
10-01-2023 21:10:29.773876,"(9.0, 14.0, 12.125)","(3.6, 10.0, 9.9)","(10.0, 13.0, 11.4)","(6.5, 8.4, 7.566666666666667)","(5.0, 5.1, 5.06013986013986)","(2.4, 2.74, 2.7150000000000003)","(31.0, 55.0, 50.3125)","(71.0, 400.0, 335.0)"
10-01-2023 21:10:31.241537,"(9.0, 14.0, 12.064516129032258)","(3.6, 10.5, 9.9)","(10.0, 13.0, 11.31578947368421)","(6.5, 8.4, 7.511111111111111)","(5.0, 5.1, 5.372727272727273)","(2.4, 2.74, 2.6714285714285717)","(31.0, 55.0, 50.0)","(71.0, 400.0, 360.0)"
10-01-2023 21:10:32.678343,"(9.0, 14.0, 12.064516129032258)","(3.6, 10.5, 9.9)","(10.0, 13.0, 11.31578947368421)","(6.5, 8.4, 7.511111111111111)","(5.0, 5.4, 5.372727272727273)","(2.4, 2.74, 2.6750000000000003)","(31.0, 55.0, 50.0)","(71.0, 400.0, 360.0)"
10-01-2023 21:10:34.289992,"(9.0, 14.0, 12.064516129032258)","(3.6, 10.5, 9.459999999999999)","(10.0, 13.0, 11.409090909090908)","(6.5, 8.4, 7.511111111111111)","(5.0, 5.4, 5.372727272727273)","(2.4, 2.72, 2.6750000000000003)","(31.0, 55.0, 50.0)","(71.0, 400.0, 360.0)"
10-01-2023 21:10:35.799146,"(9.0, 14.0, 12.125)","(3.6, 10.5, 9.425)","(10.0, 12.5, 11.375)","(6.5, 8.4, 7.533333333333333)","(5.0, 5.4, 5.352631578947369)","(2.4, 2.72, 2.6750000000000003)","(31.0, 55.0, 50.0)","(71.0, 400.0, 360.0)"
10-01-2023 21:10:37.274495,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.371428571428572)","(10.0, 12.5, 11.375)","(6.5, 8.2, 7.533333333333333)","(5.0, 5.4, 5.263636363636364)","(2.4, 2.72, 2.6750000000000003)","(31.0, 55.0, 50.0)","(71.0, 400.0, 352.2222222222222)"
10-01-2023 21:10:38.604993,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.371428571428572)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.461538461538462)","(5.0, 5.4, 5.292857142857144)","(2.4, 2.72, 2.6750000000000003)","(31.0, 55.0, 50.0)","(71.0, 430.0, 377.5)"
10-01-2023 21:10:39.841318,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.371428571428572)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.461538461538462)","(5.0, 5.4, 5.292857142857144)","(2.4, 2.72, 2.6750000000000003)","(31.0, 55.0, 50.0)","(71.0, 420.0, 377.5)"
10-01-2023 21:10:41.401063,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.65)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.263636363636364)","(2.4, 2.72, 2.6750000000000003)","(31.0, 55.0, 50.0)","(71.0, 420.0, 377.5)"
10-01-2023 21:10:42.858982,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.65)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.185714285714286)","(2.4, 2.72, 2.6900000000000004)","(31.0, 55.0, 50.0)","(71.0, 420.0, 360.0)"
10-01-2023 21:10:44.372882,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.65)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.185714285714286)","(2.4, 2.72, 2.6900000000000004)","(31.0, 55.0, 50.0)","(71.0, 400.0, 352.2222222222222)"
10-01-2023 21:10:46.111889,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.65)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.185714285714286)","(2.4, 2.72, 2.6900000000000004)","(31.0, 55.0, 50.0)","(71.0, 430.0, 377.5)"
10-01-2023 21:10:47.564495,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.275)","(2.4, 2.72, 2.6900000000000004)","(31.0, 55.0, 50.3125)","(71.0, 420.0, 252.5)"
10-01-2023 21:10:49.072557,"(9.0, 14.0, 12.125)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.275)","(2.4, 2.72, 2.6900000000000004)","(31.0, 55.0, 50.3125)","(71.0, 420.0, 329.0)"
10-01-2023 21:10:50.601784,"(9.0, 14.0, 12.166666666666666)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.275)","(2.4, 2.72, 2.69)","(31.0, 55.0, 50.3125)","(71.0, 390.0, 329.0)"
10-01-2023 21:10:52.008771,"(9.0, 14.0, 12.166666666666666)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.275)","(2.4, 2.76, 2.69)","(31.0, 55.0, 50.3125)","(71.0, 390.0, 329.0)"
10-01-2023 21:10:53.447469,"(9.0, 14.0, 12.166666666666666)","(3.6, 9.8, 9.4)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.275)","(2.4, 2.76, 2.69)","(31.0, 55.0, 50.3125)","(71.0, 390.0, 321.0)"
10-01-2023 21:10:54.816552,"(9.0, 14.0, 12.166666666666666)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.275)","(2.4, 2.76, 2.69)","(31.0, 55.0, 50.3125)","(71.0, 380.0, 321.0)"
10-01-2023 21:10:56.124483,"(9.0, 14.0, 12.166666666666666)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.15)","(2.4, 2.76, 2.7066666666666666)","(31.0, 55.0, 50.3125)","(71.0, 380.0, 321.0)"
10-01-2023 21:10:57.516648,"(9.0, 13.5, 12.944444444444445)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.15)","(2.4, 2.76, 2.742222222222222)","(31.0, 55.0, 50.0)","(71.0, 380.0, 321.0)"
10-01-2023 21:10:58.852198,"(9.0, 13.5, 12.59090909090909)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.066666666666667)","(2.4, 2.76, 2.742222222222222)","(31.0, 55.0, 50.0)","(71.0, 380.0, 321.0)"
10-01-2023 21:11:00.207320,"(9.0, 13.5, 11.972222222222221)","(3.6, 9.8, 9.581818181818182)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.066666666666667)","(2.4, 2.76, 2.742222222222222)","(31.0, 55.0, 50.0)","(71.0, 380.0, 321.0)"
10-01-2023 21:11:01.537576,"(9.0, 13.5, 11.972222222222221)","(3.6, 9.8, 9.4)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.066666666666667)","(2.4, 2.76, 2.7675)","(31.0, 55.0, 50.0)","(71.0, 380.0, 306.25)"
10-01-2023 21:11:02.874085,"(9.0, 13.5, 11.972222222222221)","(3.6, 9.8, 9.4)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.066666666666667)","(2.4, 2.78, 2.733846153846154)","(31.0, 55.0, 50.0)","(71.0, 380.0, 321.0)"
10-01-2023 21:11:04.227286,"(9.0, 13.5, 11.972222222222221)","(3.6, 9.8, 9.725)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.472727272727273)","(5.0, 5.4, 5.066666666666667)","(2.4, 2.82, 2.733846153846154)","(31.0, 55.0, 50.0)","(71.0, 380.0, 315.0)"
10-01-2023 21:11:05.623203,"(9.0, 13.5, 11.972222222222221)","(3.6, 9.8, 9.725)","(10.0, 12.5, 11.18)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.066666666666667)","(2.4, 2.82, 2.7133333333333334)","(31.0, 55.0, 50.0)","(71.0, 430.0, 235.0)"
10-01-2023 21:11:06.835321,"(9.0, 13.5, 11.972222222222221)","(3.6, 9.8, 9.725)","(10.0, 12.5, 11.155172413793103)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.066666666666667)","(2.4, 2.82, 2.7133333333333334)","(31.0, 55.0, 50.0)","(71.0, 380.0, 232.5)"
10-01-2023 21:11:08.019277,"(9.0, 13.5, 11.972222222222221)","(3.6, 9.8, 9.725)","(10.0, 12.5, 11.155172413793103)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.066666666666667)","(2.4, 2.82, 2.7133333333333334)","(31.0, 55.0, 50.0)","(71.0, 380.0, 338.57142857142856)"
10-01-2023 21:11:09.404411,"(9.0, 13.5, 11.972222222222221)","(3.6, 9.8, 9.836842105263157)","(10.0, 12.5, 11.155172413793103)","(6.5, 8.2, 7.5)","(5.0, 5.4, 5.340845070422535)","(2.4, 2.82, 2.7342857142857144)","(31.0, 55.0, 50.0)","(71.0, 380.0, 237.5)"
10-01-2023 21:11:10.834842,"(9.0, 13.5, 11.972222222222221)","(3.6, 10.5, 9.864705882352942)","(10.0, 12.5, 11.155172413793103)","(6.5, 8.2, 7.472727272727273)","(5.0, 5.4, 5.340845070422535)","(2.4, 2.82, 2.7472727272727275)","(31.0, 55.0, 50.0)","(71.0, 380.0, 285.0)"
