,Starofremembrance,Kermadec,Castor Troy,Eye See Double,Streetside Classic,Loyola Trios,Whey Better,Debt Till We Part,Blacklist,Jackson Neptune
08-01-2023 18:56:14.140222,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 45.142857142857146)","(4.2, 7.4, 6.955555555555556)","(5.5, 6.6, 6.3)","(21.0, 29.0, 27.666666666666668)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:15.268514,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 45.142857142857146)","(4.2, 7.4, 6.955555555555556)","(5.5, 6.6, 6.3)","(21.0, 29.0, 27.666666666666668)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:16.436969,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 42.666666666666664)","(4.2, 7.4, 6.955555555555556)","(5.5, 6.6, 6.3)","(21.0, 29.0, 27.666666666666668)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:17.643015,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 44.8)","(4.2, 7.4, 6.955555555555556)","(5.5, 6.6, 6.3)","(21.0, 29.0, 27.666666666666668)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:18.806275,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.5, 10.666666666666666)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 44.8)","(4.2, 7.4, 6.955555555555556)","(5.5, 6.6, 6.3)","(21.0, 29.0, 27.11111111111111)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:19.984395,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.5, 10.666666666666666)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 44.8)","(4.2, 7.4, 6.955555555555556)","(5.5, 6.6, 6.3)","(21.0, 28.0, 27.11111111111111)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:21.212229,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 14.375)","(8.5, 11.5, 10.666666666666666)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 44.8)","(4.2, 7.4, 6.866666666666666)","(5.5, 6.6, 6.3)","(21.0, 28.0, 27.11111111111111)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:22.408269,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.694736842105263)","(10.0, 15.0, 14.6)","(8.5, 11.5, 10.666666666666666)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 44.8)","(4.2, 7.4, 6.866666666666666)","(5.5, 6.6, 6.9633802816901404)","(21.0, 28.0, 27.11111111111111)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:23.589241,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.694736842105263)","(10.0, 16.0, 14.6)","(8.5, 11.5, 10.666666666666666)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 44.8)","(4.2, 7.4, 6.714285714285714)","(5.5, 7.0, 7.154285714285715)","(21.0, 28.0, 27.11111111111111)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:24.816767,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.694736842105263)","(10.0, 16.0, 14.0)","(8.5, 11.5, 10.666666666666666)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 44.8)","(4.2, 7.2, 6.7555555555555555)","(5.5, 7.2, 7.6378378378378375)","(21.0, 28.0, 27.11111111111111)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:26.021798,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.657142857142857)","(10.0, 16.0, 13.4375)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.644444444444444)","(26.0, 48.0, 44.8)","(4.2, 7.2, 6.95)","(5.5, 7.8, 7.508571428571428)","(21.0, 28.0, 34.22222222222222)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:56:27.241699,"(71.0, 120.0, 105.0)","(4.8, 5.9, 5.7)","(10.0, 16.5, 13.4375)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.644444444444444)","(26.0, 48.0, 44.8)","(4.2, 7.0, 6.95)","(5.5, 7.6, 7.508571428571428)","(21.0, 36.0, 34.22222222222222)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:56:28.521153,"(71.0, 120.0, 105.0)","(4.8, 5.9, 5.78)","(10.0, 16.5, 13.4375)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.644444444444444)","(26.0, 48.0, 44.8)","(4.2, 7.0, 6.95)","(5.5, 7.6, 7.508571428571428)","(21.0, 36.0, 28.5)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:56:29.738586,"(71.0, 120.0, 105.0)","(4.8, 5.9, 5.853846153846154)","(10.0, 16.5, 13.4375)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.644444444444444)","(26.0, 48.0, 44.8)","(4.2, 7.0, 6.95)","(5.5, 7.6, 7.508571428571428)","(21.0, 36.0, 28.5)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:56:30.887310,"(71.0, 120.0, 105.0)","(4.8, 5.9, 5.853846153846154)","(10.0, 14.0, 13.1)","(8.5, 11.5, 10.65)","(5.5, 8.0, 7.85)","(26.0, 48.0, 44.8)","(4.2, 7.0, 6.95)","(5.5, 7.6, 7.508571428571428)","(21.0, 36.0, 28.5)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:56:32.083179,"(71.0, 110.0, 90.55555555555556)","(4.8, 6.0, 5.618181818181818)","(10.0, 14.0, 13.1)","(8.5, 11.5, 10.65)","(5.5, 8.2, 7.7714285714285705)","(26.0, 48.0, 44.0)","(4.2, 7.0, 6.95)","(5.5, 7.6, 7.3)","(21.0, 36.0, 31.333333333333336)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:56:33.241357,"(71.0, 110.0, 90.55555555555556)","(4.8, 6.0, 5.618181818181818)","(10.0, 14.0, 13.1)","(8.5, 11.5, 11.404761904761905)","(5.5, 8.2, 7.7714285714285705)","(26.0, 48.0, 44.0)","(4.2, 7.0, 6.95)","(5.5, 7.8, 7.213333333333333)","(21.0, 32.0, 24.666666666666668)","(5.5, 7.0, 6.895238095238095)"
08-01-2023 18:56:34.407594,"(71.0, 110.0, 90.55555555555556)","(4.8, 6.0, 5.618181818181818)","(10.0, 14.0, 13.1)","(8.5, 11.5, 11.857142857142858)","(5.5, 8.2, 7.7714285714285705)","(26.0, 48.0, 44.0)","(4.2, 7.0, 6.95)","(5.5, 7.8, 7.417391304347826)","(21.0, 30.0, 26.666666666666668)","(5.5, 7.0, 6.895238095238095)"
08-01-2023 18:56:35.581108,"(71.0, 140.0, 103.88888888888889)","(4.8, 6.0, 5.618181818181818)","(10.0, 14.0, 13.1)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.7714285714285705)","(26.0, 48.0, 44.0)","(4.2, 7.0, 6.95)","(5.5, 7.8, 7.417391304347826)","(21.0, 29.0, 26.0)","(5.5, 7.0, 6.895238095238095)"
08-01-2023 18:56:36.793465,"(71.0, 130.0, 102.5)","(4.8, 6.0, 5.618181818181818)","(10.0, 14.0, 13.1)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.7714285714285705)","(26.0, 48.0, 44.0)","(4.2, 7.0, 6.95)","(5.5, 7.8, 7.417391304347826)","(21.0, 30.0, 26.0)","(5.5, 7.0, 6.895238095238095)"
08-01-2023 18:56:38.126155,"(71.0, 130.0, 102.5)","(4.8, 6.0, 5.864705882352942)","(10.0, 14.0, 13.1)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.6)","(26.0, 48.0, 44.0)","(4.2, 7.0, 6.95)","(5.5, 7.8, 7.4799999999999995)","(21.0, 30.0, 26.0)","(5.5, 7.0, 6.895238095238095)"
08-01-2023 18:56:39.392824,"(71.0, 130.0, 102.5)","(4.8, 5.9, 5.864705882352942)","(10.0, 14.0, 12.75)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.6)","(26.0, 48.0, 91.33333333333334)","(4.2, 7.0, 6.95)","(5.5, 7.6, 7.7272727272727275)","(21.0, 30.0, 26.0)","(5.5, 7.0, 6.6)"
08-01-2023 18:56:40.618156,"(71.0, 110.0, 103.0)","(4.8, 5.9, 5.864705882352942)","(10.0, 12.5, 12.375)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.6)","(26.0, 190.0, 65.57142857142857)","(4.2, 7.0, 6.95)","(5.5, 8.0, 7.7272727272727275)","(21.0, 28.0, 26.0)","(5.5, 6.8, 6.485714285714286)"
08-01-2023 18:56:41.900963,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.864705882352942)","(10.0, 12.5, 12.25)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.6)","(26.0, 75.0, 65.57142857142857)","(4.2, 7.0, 6.95)","(5.5, 8.0, 7.7272727272727275)","(21.0, 28.0, 26.0)","(5.5, 6.8, 6.485714285714286)"
08-01-2023 18:56:43.101318,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.864705882352942)","(10.0, 12.5, 12.25)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.6)","(26.0, 75.0, 65.57142857142857)","(4.2, 7.0, 6.95)","(5.5, 8.0, 7.7272727272727275)","(21.0, 28.0, 26.0)","(5.5, 6.8, 6.485714285714286)"
08-01-2023 18:56:44.467998,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.618181818181818)","(10.0, 12.5, 12.25)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.6)","(26.0, 75.0, 65.57142857142857)","(4.2, 7.0, 6.95)","(5.5, 8.0, 7.6571428571428575)","(21.0, 28.0, 26.0)","(5.5, 6.8, 6.485714285714286)"
08-01-2023 18:56:45.777465,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.618181818181818)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 75.0, 65.57142857142857)","(4.2, 7.0, 6.95)","(5.5, 8.0, 7.6)","(21.0, 28.0, 25.22222222222222)","(5.5, 6.8, 6.12)"
08-01-2023 18:56:47.244493,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.618181818181818)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 75.0, 61.33333333333333)","(4.2, 7.0, 6.95)","(5.5, 7.8, 7.6)","(21.0, 27.0, 25.22222222222222)","(5.5, 6.6, 6.12)"
08-01-2023 18:56:48.647676,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.618181818181818)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 70.0, 54.5)","(4.2, 7.0, 6.95)","(5.5, 7.8, 7.6)","(21.0, 27.0, 25.22222222222222)","(5.5, 6.6, 6.12)"
08-01-2023 18:56:50.005792,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.618181818181818)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 65.0, 52.0)","(4.2, 7.0, 6.95)","(5.5, 7.8, 7.6)","(21.0, 27.0, 25.22222222222222)","(5.5, 6.6, 6.12)"
08-01-2023 18:56:51.288019,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.845454545454546)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.9)","(5.5, 7.8, 7.6)","(21.0, 27.0, 25.22222222222222)","(5.5, 6.6, 6.1)"
08-01-2023 18:56:52.607310,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.845454545454546)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.9)","(5.5, 7.8, 7.449999999999999)","(21.0, 27.0, 30.42857142857143)","(5.5, 6.4, 6.1)"
08-01-2023 18:56:53.943501,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.800000000000001)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 60.0, 56.888888888888886)","(4.2, 7.0, 6.9)","(5.5, 8.2, 7.449999999999999)","(21.0, 32.0, 28.0)","(5.5, 6.4, 6.1)"
08-01-2023 18:56:55.237013,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.618181818181818)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 60.0, 56.888888888888886)","(4.2, 7.0, 6.9)","(5.5, 8.2, 7.911111111111111)","(21.0, 32.0, 28.0)","(5.5, 6.4, 6.1)"
08-01-2023 18:56:56.637866,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.618181818181818)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 60.0, 56.888888888888886)","(4.2, 7.0, 6.9)","(5.5, 8.0, 7.547826086956522)","(21.0, 32.0, 28.0)","(5.5, 6.4, 6.1)"
08-01-2023 18:56:57.942950,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.618181818181818)","(10.0, 12.5, 12.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 60.0, 56.888888888888886)","(4.2, 7.0, 6.963636363636364)","(5.5, 8.2, 7.7)","(21.0, 32.0, 30.0)","(5.5, 6.4, 6.1)"
08-01-2023 18:56:59.228621,"(71.0, 100.0, 91.66666666666667)","(4.8, 6.0, 5.7)","(10.0, 12.5, 11.142857142857142)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 56.888888888888886)","(4.2, 7.0, 6.963636363636364)","(5.5, 8.0, 7.618181818181818)","(21.0, 32.0, 26.5)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:00.473476,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.7956521739130435)","(10.0, 12.0, 11.142857142857142)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.963636363636364)","(5.5, 8.0, 7.618181818181818)","(21.0, 29.0, 26.5)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:01.726190,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.7956521739130435)","(10.0, 12.0, 11.142857142857142)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.963636363636364)","(5.5, 8.0, 7.618181818181818)","(21.0, 29.0, 26.5)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:02.999960,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.7956521739130435)","(10.0, 12.0, 11.142857142857142)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.963636363636364)","(5.5, 8.0, 7.618181818181818)","(21.0, 29.0, 26.5)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:04.308613,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.7956521739130435)","(10.0, 12.0, 11.142857142857142)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.963636363636364)","(5.5, 8.0, 7.8)","(21.0, 29.0, 26.5)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:05.732350,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.566666666666667)","(10.0, 12.0, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 29.0, 25.333333333333332)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:07.005518,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.566666666666667)","(10.0, 12.5, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 28.0, 25.333333333333332)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:08.304247,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.566666666666667)","(10.0, 12.5, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 28.0, 25.333333333333332)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:09.589716,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.566666666666667)","(10.0, 12.5, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 28.0, 25.5)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:10.930194,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.614285714285715)","(10.0, 12.5, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 27.0, 25.5)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:12.290470,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.614285714285715)","(10.0, 12.5, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.762499999999999)","(21.0, 27.0, 25.4)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:13.580271,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.614285714285715)","(10.0, 12.5, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.905882352941176)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.762499999999999)","(21.0, 27.0, 31.25)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:15.038950,"(71.0, 100.0, 91.66666666666667)","(4.8, 5.9, 5.614285714285715)","(10.0, 12.5, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.644444444444444)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.8315789473684205)","(21.0, 34.0, 28.4)","(5.5, 6.4, 6.1)"
08-01-2023 18:57:16.409295,"(71.0, 100.0, 95.45454545454545)","(4.8, 5.9, 5.708)","(10.0, 12.5, 11.0)","(8.5, 12.0, 11.857142857142858)","(5.5, 8.2, 7.815384615384615)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.8315789473684205)","(21.0, 32.0, 31.25)","(5.5, 6.4, 6.04)"
08-01-2023 18:57:17.775630,"(71.0, 100.0, 95.45454545454545)","(5.0, 5.9, 5.566666666666667)","(10.0, 12.5, 11.441176470588236)","(8.5, 12.0, 11.869565217391305)","(5.5, 8.2, 7.815384615384615)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.7)","(21.0, 34.0, 31.5)","(5.5, 6.4, 6.04)"
08-01-2023 18:57:19.047483,"(71.0, 100.0, 93.33333333333333)","(5.0, 5.9, 5.566666666666667)","(10.0, 12.5, 11.441176470588236)","(8.5, 12.0, 11.869565217391305)","(5.5, 8.2, 7.815384615384615)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 34.0, 27.6)","(5.5, 6.4, 6.04)"
08-01-2023 18:57:20.352174,"(71.0, 120.0, 112.22222222222223)","(5.0, 5.9, 5.566666666666667)","(10.0, 12.5, 11.441176470588236)","(8.5, 12.0, 11.869565217391305)","(5.5, 8.2, 7.815384615384615)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 30.0, 27.6)","(5.5, 6.4, 6.04)"
08-01-2023 18:57:21.584644,"(71.0, 120.0, 112.22222222222223)","(5.0, 5.9, 5.566666666666667)","(10.0, 12.5, 11.441176470588236)","(8.5, 12.0, 11.869565217391305)","(5.5, 8.2, 7.815384615384615)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 30.0, 27.6)","(5.5, 6.4, 6.04)"
08-01-2023 18:57:22.832575,"(71.0, 120.0, 113.0)","(5.0, 5.9, 5.566666666666667)","(10.0, 12.5, 11.441176470588236)","(8.5, 12.0, 11.869565217391305)","(5.5, 8.2, 7.949999999999999)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 30.0, 27.6)","(5.5, 6.4, 6.04)"
08-01-2023 18:57:24.157330,"(71.0, 120.0, 113.0)","(5.0, 5.9, 5.566666666666667)","(10.0, 12.5, 11.441176470588236)","(8.5, 12.0, 11.869565217391305)","(5.5, 8.2, 7.7555555555555555)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.745454545454545)","(21.0, 30.0, 27.6)","(5.5, 6.4, 6.243478260869566)"
08-01-2023 18:57:25.477976,"(71.0, 120.0, 113.0)","(5.0, 5.9, 5.708)","(10.0, 12.5, 11.461538461538462)","(8.5, 12.0, 10.9375)","(5.5, 8.2, 7.7555555555555555)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.7)","(21.0, 30.0, 26.142857142857142)","(5.5, 6.4, 6.311111111111112)"
08-01-2023 18:57:26.792869,"(71.0, 120.0, 113.0)","(5.0, 5.9, 5.566666666666667)","(10.0, 12.5, 9.871428571428572)","(8.5, 11.0, 11.578947368421053)","(5.5, 8.2, 7.96470588235294)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 29.0, 26.142857142857142)","(5.5, 6.4, 6.311111111111112)"
08-01-2023 18:57:28.102826,"(71.0, 120.0, 113.0)","(5.0, 5.9, 5.677777777777778)","(10.0, 10.0, 9.871428571428572)","(8.5, 12.0, 11.578947368421053)","(5.5, 8.2, 7.96470588235294)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 29.0, 26.142857142857142)","(5.5, 6.4, 6.311111111111112)"
08-01-2023 18:57:29.367061,"(71.0, 120.0, 113.0)","(5.0, 5.9, 5.733333333333333)","(10.0, 10.0, 9.871428571428572)","(8.5, 12.0, 11.578947368421053)","(5.5, 8.2, 7.96470588235294)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 29.0, 26.142857142857142)","(5.5, 6.4, 6.366666666666667)"
08-01-2023 18:57:30.643438,"(71.0, 120.0, 113.0)","(5.0, 5.9, 5.733333333333333)","(10.0, 10.0, 9.871428571428572)","(8.5, 12.0, 11.0)","(5.5, 8.2, 7.96470588235294)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 29.0, 26.4)","(5.5, 6.4, 6.366666666666667)"
08-01-2023 18:57:31.956978,"(71.0, 120.0, 108.33333333333333)","(5.0, 5.9, 5.778947368421052)","(10.0, 10.0, 9.871428571428572)","(8.5, 11.5, 11.0)","(5.5, 8.2, 7.96470588235294)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.8315789473684205)","(21.0, 28.0, 26.0)","(5.5, 6.4, 6.366666666666667)"
08-01-2023 18:57:33.196971,"(71.0, 120.0, 108.33333333333333)","(5.0, 6.0, 5.778947368421052)","(10.0, 10.0, 9.871428571428572)","(8.5, 11.5, 11.0)","(5.5, 8.2, 7.96470588235294)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.721739130434782)","(21.0, 28.0, 31.25)","(5.5, 6.4, 6.366666666666667)"
08-01-2023 18:57:34.464519,"(71.0, 120.0, 108.33333333333333)","(5.0, 6.0, 5.778947368421052)","(10.0, 10.0, 9.871428571428572)","(8.5, 11.5, 11.0)","(5.5, 8.2, 7.96470588235294)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.721739130434782)","(21.0, 34.0, 31.25)","(5.5, 6.4, 6.366666666666667)"
08-01-2023 18:57:35.820668,"(71.0, 120.0, 97.72727272727272)","(5.0, 6.0, 5.778947368421052)","(10.0, 10.0, 9.871428571428572)","(8.5, 11.5, 11.0)","(5.5, 8.2, 7.96470588235294)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.721739130434782)","(21.0, 34.0, 31.25)","(5.5, 6.4, 6.366666666666667)"
08-01-2023 18:57:37.224343,"(71.0, 120.0, 97.72727272727272)","(5.0, 6.0, 5.778947368421052)","(10.0, 10.0, 9.871428571428572)","(8.5, 11.5, 11.071428571428571)","(5.5, 8.2, 8.127272727272727)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.2, 7.7)","(21.0, 34.0, 31.25)","(5.5, 6.4, 6.366666666666667)"
08-01-2023 18:57:38.683999,"(71.0, 120.0, 97.72727272727272)","(5.0, 6.0, 5.708333333333333)","(10.0, 10.0, 9.871428571428572)","(8.5, 11.5, 11.071428571428571)","(5.5, 8.4, 7.92)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 34.0, 27.0)","(5.5, 6.4, 6.290909090909091)"
08-01-2023 18:57:40.355730,"(71.0, 120.0, 110.0)","(5.0, 6.0, 5.708333333333333)","(10.0, 10.0, 9.871428571428572)","(8.5, 11.5, 11.071428571428571)","(5.5, 8.4, 8.1)","(26.0, 60.0, 52.0)","(4.2, 7.0, 6.973333333333334)","(5.5, 8.0, 7.7)","(21.0, 30.0, 27.0)","(5.5, 6.4, 6.290909090909091)"
