,Poor Wally,Betty Boop,Princess Lilly,Gin And Vodka,Deputy Mayor
11-01-2023 19:06:47.815304,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.446153846153846)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:48.873121,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.446153846153846)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:49.880479,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.40952380952381)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:50.850073,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.40952380952381)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:51.897314,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.40952380952381)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:52.972518,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.40952380952381)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:54.013071,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.40952380952381)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:54.976700,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.446153846153846)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:56.007969,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.446153846153846)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:57.044463,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.446153846153846)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:58.080679,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.40952380952381)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:06:59.068045,"(1.28, 1.51, 1.4975862068965518)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.40952380952381)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:00.068388,"(1.28, 1.49, 1.4766666666666666)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 81.25)","(3.6, 4.6, 4.40952380952381)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:01.115261,"(1.28, 1.49, 1.478)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 76.66666666666667)","(3.6, 4.6, 4.446153846153846)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:02.168349,"(1.28, 1.49, 1.478)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 76.66666666666667)","(3.6, 4.6, 4.454545454545455)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:03.252974,"(1.28, 1.49, 1.478)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 76.66666666666667)","(3.6, 4.6, 4.414285714285715)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:04.280456,"(1.28, 1.49, 1.4804)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 76.66666666666667)","(3.6, 4.5, 4.269230769230769)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:05.482419,"(1.28, 1.49, 1.4838461538461538)","(26.0, 60.0, 51.44444444444444)","(51.0, 85.0, 76.0)","(3.6, 4.5, 4.25)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:06.556023,"(1.28, 1.49, 1.4838461538461538)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.5, 4.25)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:07.848836,"(1.28, 1.49, 1.4838461538461538)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.5, 4.25)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:08.882000,"(1.28, 1.49, 1.4794117647058824)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.5, 4.285714285714286)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:10.061653,"(1.28, 1.49, 1.4794117647058824)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.5, 4.285714285714286)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:11.094033,"(1.28, 1.49, 1.4794117647058824)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.5, 4.333333333333333)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:12.135904,"(1.28, 1.49, 1.4794117647058824)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.5, 4.333333333333333)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:13.166921,"(1.28, 1.49, 1.4794117647058824)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.5, 4.285714285714286)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:14.193156,"(1.28, 1.49, 1.4794117647058824)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.5, 4.22)","(10.0, 16.5, 14.7)"
11-01-2023 19:07:15.246400,"(1.28, 1.49, 1.4865714285714287)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.3, 4.22)","(10.0, 16.5, 14.7)"
11-01-2023 19:07:16.266818,"(1.28, 1.49, 1.4865714285714287)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 76.0)","(3.6, 4.3, 4.22)","(10.0, 16.5, 14.7)"
11-01-2023 19:07:17.294780,"(1.28, 1.49, 1.4865714285714287)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 78.0)","(3.6, 4.3, 4.22)","(10.0, 16.5, 14.7)"
11-01-2023 19:07:18.376684,"(1.28, 1.49, 1.4865714285714287)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 78.0)","(3.6, 4.3, 4.22)","(10.0, 16.5, 14.7)"
11-01-2023 19:07:19.428974,"(1.28, 1.49, 1.4865714285714287)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 72.5)","(3.6, 4.3, 4.25)","(10.0, 16.5, 14.7)"
11-01-2023 19:07:20.440173,"(1.28, 1.49, 1.4807692307692308)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 72.5)","(3.6, 4.3, 4.254545454545455)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:21.445009,"(1.28, 1.49, 1.4829411764705882)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 72.5)","(3.6, 4.5, 4.254545454545455)","(10.0, 16.5, 14.605263157894736)"
11-01-2023 19:07:22.497283,"(1.28, 1.49, 1.4829411764705882)","(26.0, 60.0, 51.44444444444444)","(51.0, 80.0, 72.5)","(3.6, 4.5, 4.222222222222222)","(10.0, 16.5, 14.7)"
11-01-2023 19:07:23.593669,"(1.28, 1.49, 1.4857142857142858)","(26.0, 60.0, 54.5)","(51.0, 80.0, 78.84615384615384)","(3.6, 4.3, 4.236363636363636)","(10.0, 16.5, 14.7)"
11-01-2023 19:07:24.644271,"(1.28, 1.49, 1.4857142857142858)","(26.0, 60.0, 50.666666666666664)","(51.0, 80.0, 78.75)","(3.6, 4.3, 4.2125)","(10.0, 16.5, 15.3)"
11-01-2023 19:07:25.726005,"(1.28, 1.49, 1.4857142857142858)","(26.0, 60.0, 52.285714285714285)","(51.0, 80.0, 78.0)","(3.6, 4.3, 4.183333333333333)","(10.0, 16.5, 15.40909090909091)"
11-01-2023 19:07:26.771289,"(1.28, 1.49, 1.4857142857142858)","(26.0, 60.0, 52.285714285714285)","(51.0, 80.0, 78.0)","(3.6, 4.3, 4.183333333333333)","(10.0, 16.5, 15.40909090909091)"
11-01-2023 19:07:27.818058,"(1.28, 1.49, 1.4857142857142858)","(26.0, 60.0, 54.0)","(51.0, 80.0, 77.5)","(3.6, 4.3, 4.242857142857143)","(10.0, 16.5, 15.40909090909091)"
11-01-2023 19:07:28.873590,"(1.28, 1.49, 1.4807692307692308)","(26.0, 60.0, 54.31578947368421)","(51.0, 80.0, 77.5)","(3.6, 4.3, 4.183333333333333)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:29.889227,"(1.28, 1.49, 1.48)","(26.0, 60.0, 52.285714285714285)","(51.0, 80.0, 77.5)","(3.6, 4.5, 4.183333333333333)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:30.902266,"(1.28, 1.49, 1.4841935483870967)","(26.0, 60.0, 48.0)","(51.0, 80.0, 77.5)","(3.6, 4.5, 4.176923076923076)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:31.943120,"(1.28, 1.49, 1.4865714285714287)","(26.0, 60.0, 48.0)","(51.0, 80.0, 79.0909090909091)","(3.6, 4.3, 4.176923076923076)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:33.031600,"(1.28, 1.49, 1.4865714285714287)","(26.0, 60.0, 48.0)","(51.0, 80.0, 79.0909090909091)","(3.6, 4.3, 4.176923076923076)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:34.041972,"(1.3, 1.49, 1.4865714285714287)","(26.0, 60.0, 51.6)","(41.0, 80.0, 79.0909090909091)","(3.6, 4.3, 4.176923076923076)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:34.937906,"(1.3, 1.49, 1.4865714285714287)","(26.0, 60.0, 51.6)","(41.0, 80.0, 79.0909090909091)","(3.6, 4.3, 4.176923076923076)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:36.019665,"(1.3, 1.49, 1.4865714285714287)","(26.0, 60.0, 52.0)","(41.0, 80.0, 79.0909090909091)","(3.6, 4.3, 4.176923076923076)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:37.122595,"(1.3, 1.49, 1.4865714285714287)","(26.0, 60.0, 57.0)","(41.0, 80.0, 79.0909090909091)","(3.6, 4.3, 4.158823529411764)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:38.191272,"(1.3, 1.49, 1.4805263157894737)","(26.0, 60.0, 57.0)","(41.0, 80.0, 78.0)","(3.6, 4.5, 4.183333333333333)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:39.128558,"(1.3, 1.49, 1.4805263157894737)","(26.0, 60.0, 55.0)","(41.0, 80.0, 79.0)","(3.6, 4.5, 4.183333333333333)","(10.0, 16.5, 15.258620689655173)"
11-01-2023 19:07:40.154298,"(1.3, 1.49, 1.4865714285714287)","(26.0, 60.0, 58.333333333333336)","(41.0, 90.0, 89.11764705882354)","(3.6, 4.3, 4.176923076923076)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:41.255273,"(1.3, 1.49, 1.486842105263158)","(26.0, 60.0, 58.333333333333336)","(41.0, 90.0, 89.11764705882354)","(3.6, 4.3, 4.171428571428571)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:42.406660,"(1.3, 1.49, 1.486842105263158)","(26.0, 60.0, 58.333333333333336)","(41.0, 90.0, 89.11764705882354)","(3.6, 4.3, 4.171428571428571)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:43.506773,"(1.3, 1.49, 1.486842105263158)","(26.0, 60.0, 58.333333333333336)","(41.0, 90.0, 89.11764705882354)","(3.6, 4.3, 4.171428571428571)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:44.562265,"(1.3, 1.49, 1.486842105263158)","(26.0, 60.0, 58.333333333333336)","(41.0, 90.0, 89.11764705882354)","(3.6, 4.3, 4.171428571428571)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:45.955121,"(1.3, 1.49, 1.486842105263158)","(26.0, 60.0, 59.375)","(41.0, 90.0, 89.0)","(3.6, 4.3, 4.242857142857143)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:47.096112,"(1.3, 1.49, 1.4814285714285713)","(26.0, 60.0, 59.375)","(41.0, 90.0, 89.0)","(3.6, 4.3, 4.155555555555555)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:48.361404,"(1.3, 1.49, 1.4873913043478262)","(26.0, 60.0, 59.375)","(41.0, 90.0, 91.25)","(3.6, 4.3, 4.14)","(10.0, 16.5, 14.192307692307692)"
11-01-2023 19:07:49.402107,"(1.3, 1.49, 1.4875)","(26.0, 60.0, 59.375)","(41.0, 95.0, 91.25)","(3.6, 4.2, 4.14)","(10.0, 16.5, 14.192307692307692)"
11-01-2023 19:07:50.470760,"(1.3, 1.49, 1.4875)","(26.0, 60.0, 59.375)","(41.0, 95.0, 91.25)","(3.6, 4.2, 4.14)","(10.0, 16.5, 14.192307692307692)"
11-01-2023 19:07:51.519389,"(1.3, 1.49, 1.4875)","(26.0, 60.0, 59.375)","(41.0, 95.0, 91.25)","(3.6, 4.2, 4.257142857142857)","(10.0, 16.5, 15.375)"
11-01-2023 19:07:52.500555,"(1.3, 1.49, 1.4875510204081632)","(26.0, 60.0, 59.375)","(41.0, 95.0, 91.25)","(3.6, 4.3, 4.257894736842105)","(10.0, 16.5, 15.375)"
11-01-2023 19:07:53.459927,"(1.3, 1.49, 1.4879661016949153)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.25)","(3.6, 4.3, 4.2956521739130435)","(10.0, 16.5, 15.375)"
11-01-2023 19:07:54.506835,"(1.3, 1.49, 1.483)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.25)","(3.6, 4.3, 4.28)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:55.509285,"(1.3, 1.49, 1.483)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.25)","(3.6, 4.3, 4.28)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:56.516958,"(1.3, 1.49, 1.483)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.25)","(3.6, 4.3, 4.28)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:57.529562,"(1.3, 1.49, 1.483)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.25)","(3.6, 4.3, 4.28)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:07:58.504238,"(1.3, 1.49, 1.483)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.25)","(3.6, 4.3, 4.233333333333333)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:07:59.506218,"(1.3, 1.49, 1.4841666666666666)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.25)","(3.6, 4.3, 4.233333333333333)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:08:00.521446,"(1.3, 1.49, 1.4841666666666666)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 87.5)","(3.6, 4.3, 4.233333333333333)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:08:01.530911,"(1.3, 1.49, 1.4841666666666666)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 90.0)","(3.6, 4.3, 4.233333333333333)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:08:02.477101,"(1.3, 1.49, 1.4841666666666666)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 90.0)","(3.6, 4.3, 4.233333333333333)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:08:03.516283,"(1.3, 1.49, 1.4841666666666666)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 87.5)","(3.6, 4.3, 4.22)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:08:04.614378,"(1.3, 1.49, 1.4868181818181818)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.25)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:08:05.660486,"(1.3, 1.49, 1.48625)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.25)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:08:06.632331,"(1.3, 1.49, 1.48625)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.25)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:08:07.633819,"(1.3, 1.49, 1.48625)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.216666666666667)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:08:08.709264,"(1.3, 1.49, 1.487142857142857)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.216666666666667)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:08:10.243753,"(1.3, 1.49, 1.487142857142857)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.216666666666667)","(10.0, 16.5, 15.166666666666666)"
11-01-2023 19:08:11.619132,"(1.3, 1.49, 1.487142857142857)","(26.0, 60.0, 59.33333333333333)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.216666666666667)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:08:12.860753,"(1.3, 1.49, 1.4880645161290322)","(26.0, 60.0, 59.6)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.216666666666667)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:08:13.893991,"(1.3, 1.49, 1.4880645161290322)","(26.0, 60.0, 59.6)","(41.0, 95.0, 91.0)","(3.6, 4.3, 4.208333333333334)","(10.0, 16.5, 15.115384615384615)"
11-01-2023 19:08:14.989737,"(1.3, 1.49, 1.4876923076923076)","(26.0, 60.0, 59.6)","(41.0, 95.0, 92.6)","(3.6, 4.3, 4.208333333333334)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:16.063471,"(1.3, 1.49, 1.4876923076923076)","(26.0, 60.0, 59.6)","(41.0, 95.0, 92.6)","(3.6, 4.3, 4.2784313725490195)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:17.057915,"(1.3, 1.49, 1.4880645161290322)","(26.0, 60.0, 59.6)","(41.0, 95.0, 92.6)","(3.6, 4.3, 4.2784313725490195)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:18.113900,"(1.3, 1.49, 1.4880645161290322)","(26.0, 60.0, 59.6)","(41.0, 95.0, 92.6)","(3.6, 4.3, 4.36)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:19.150104,"(1.3, 1.49, 1.4848780487804878)","(26.0, 60.0, 59.6)","(41.0, 95.0, 92.6)","(3.6, 4.4, 4.472727272727273)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:20.175105,"(1.3, 1.49, 1.4689999999999999)","(26.0, 60.0, 59.6)","(41.0, 95.0, 92.6)","(3.6, 4.5, 4.4)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:21.177452,"(1.3, 1.49, 1.4689999999999999)","(26.0, 60.0, 59.6)","(41.0, 95.0, 87.0)","(3.6, 4.5, 4.4)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:22.241352,"(1.3, 1.49, 1.4689999999999999)","(26.0, 60.0, 59.6)","(41.0, 95.0, 87.0)","(3.6, 4.5, 4.4)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:23.252473,"(1.3, 1.49, 1.4689999999999999)","(26.0, 60.0, 59.6)","(41.0, 95.0, 87.0)","(3.6, 4.5, 4.4)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:24.261038,"(1.3, 1.49, 1.4689999999999999)","(26.0, 60.0, 59.6)","(41.0, 95.0, 92.33333333333333)","(3.6, 4.5, 4.4)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:25.313025,"(1.3, 1.49, 1.4689999999999999)","(26.0, 60.0, 59.6)","(41.0, 95.0, 92.33333333333333)","(3.6, 4.5, 4.355555555555556)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:26.358119,"(1.3, 1.49, 1.4783333333333333)","(26.0, 60.0, 59.6)","(41.0, 95.0, 93.4)","(3.6, 4.4, 4.355555555555556)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:27.354742,"(1.3, 1.49, 1.4783333333333333)","(26.0, 60.0, 59.6)","(41.0, 95.0, 93.4)","(3.6, 4.4, 4.355555555555556)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:28.371959,"(1.3, 1.49, 1.4783333333333333)","(26.0, 60.0, 59.6)","(41.0, 95.0, 93.4)","(3.6, 4.4, 4.355555555555556)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:29.353685,"(1.3, 1.49, 1.4783333333333333)","(26.0, 70.0, 67.14285714285714)","(41.0, 95.0, 93.4)","(3.6, 4.4, 4.355555555555556)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:30.369051,"(1.3, 1.49, 1.4783333333333333)","(26.0, 70.0, 67.14285714285714)","(41.0, 95.0, 93.4)","(3.6, 4.4, 4.355555555555556)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:31.361560,"(1.3, 1.49, 1.4783333333333333)","(26.0, 70.0, 67.14285714285714)","(41.0, 95.0, 148.46153846153845)","(3.6, 4.4, 4.466666666666667)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:32.324055,"(1.3, 1.47, 1.4506185567010308)","(26.0, 70.0, 67.14285714285714)","(41.0, 160.0, 148.46153846153845)","(3.6, 4.6, 4.449999999999999)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:33.251666,"(1.3, 1.47, 1.4417821782178217)","(26.0, 75.0, 74.0)","(41.0, 150.0, 124.28571428571428)","(3.6, 4.6, 4.449999999999999)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:34.239005,"(1.3, 1.47, 1.451)","(26.0, 80.0, 78.84615384615384)","(41.0, 150.0, 130.0)","(3.6, 4.6, 4.449999999999999)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:35.230396,"(1.3, 1.47, 1.451)","(26.0, 80.0, 77.72727272727273)","(41.0, 150.0, 120.0)","(3.6, 4.6, 4.449999999999999)","(10.0, 16.5, 15.5)"
11-01-2023 19:08:36.198133,"(1.3, 1.49, 1.47775)","(26.0, 80.0, 70.0)","(41.0, 140.0, 136.0)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:37.205660,"(1.3, 1.46, 1.4566666666666666)","(26.0, 90.0, 66.0)","(41.0, 140.0, 117.5)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:38.212591,"(1.3, 1.46, 1.4566666666666666)","(26.0, 90.0, 66.0)","(41.0, 140.0, 117.5)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:39.175458,"(1.3, 1.46, 1.4576190476190476)","(26.0, 80.0, 65.0)","(41.0, 140.0, 117.5)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:40.118097,"(1.3, 1.46, 1.4572727272727273)","(26.0, 80.0, 65.0)","(41.0, 140.0, 117.5)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:41.034427,"(1.3, 1.46, 1.4572727272727273)","(26.0, 80.0, 65.0)","(41.0, 140.0, 117.5)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:41.945911,"(1.3, 1.46, 1.4572727272727273)","(26.0, 80.0, 75.0)","(41.0, 140.0, 117.5)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:42.917365,"(1.3, 1.46, 1.4466666666666665)","(26.0, 80.0, 75.0)","(41.0, 140.0, 136.36363636363637)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:43.884925,"(1.3, 1.46, 1.4466666666666665)","(26.0, 80.0, 75.0)","(41.0, 140.0, 136.36363636363637)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:44.755067,"(1.3, 1.46, 1.4466666666666665)","(26.0, 80.0, 75.0)","(41.0, 140.0, 136.36363636363637)","(3.6, 4.7, 4.439130434782609)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:45.683229,"(1.3, 1.46, 1.4466666666666665)","(26.0, 80.0, 75.0)","(41.0, 140.0, 136.66666666666669)","(3.6, 4.7, 4.5285714285714285)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:46.673958,"(1.3, 1.46, 1.4466666666666665)","(26.0, 80.0, 75.0)","(41.0, 140.0, 136.66666666666669)","(3.6, 4.7, 4.5285714285714285)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:47.631913,"(1.3, 1.46, 1.4466666666666665)","(26.0, 80.0, 75.0)","(41.0, 140.0, 136.66666666666669)","(3.6, 4.7, 4.5285714285714285)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:48.514121,"(1.3, 1.46, 1.4537499999999999)","(26.0, 80.0, 75.0)","(41.0, 140.0, 136.66666666666669)","(3.6, 4.7, 4.5285714285714285)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:49.469646,"(1.3, 1.46, 1.4537499999999999)","(26.0, 80.0, 75.0)","(41.0, 140.0, 136.66666666666669)","(3.6, 4.7, 4.5285714285714285)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:50.468356,"(1.3, 1.46, 1.4537499999999999)","(26.0, 80.0, 75.0)","(41.0, 140.0, 138.26086956521738)","(3.6, 4.7, 4.5)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:51.406864,"(1.3, 1.46, 1.45)","(26.0, 80.0, 75.55555555555556)","(41.0, 140.0, 138.26086956521738)","(3.6, 4.7, 4.517142857142857)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:52.278812,"(1.3, 1.46, 1.45)","(26.0, 80.0, 75.55555555555556)","(41.0, 140.0, 138.26086956521738)","(3.6, 4.7, 4.517142857142857)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:53.383768,"(1.3, 1.46, 1.45)","(26.0, 80.0, 75.55555555555556)","(41.0, 140.0, 138.1818181818182)","(3.6, 4.7, 4.517142857142857)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:54.624439,"(1.3, 1.46, 1.45)","(26.0, 80.0, 75.55555555555556)","(41.0, 140.0, 138.1818181818182)","(3.6, 4.7, 4.517142857142857)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:55.463304,"(1.3, 1.46, 1.45)","(26.0, 80.0, 75.55555555555556)","(41.0, 140.0, 138.1818181818182)","(3.6, 4.7, 4.517142857142857)","(10.0, 16.5, 15.557142857142857)"
11-01-2023 19:08:56.483670,"(1.3, 1.46, 1.45)","(26.0, 80.0, 75.55555555555556)","(41.0, 140.0, 138.1818181818182)","(3.6, 4.7, 4.437142857142857)","(10.0, 16.5, 15.125)"
