,Count On Me,Direct Affect,Jessandi,Mikasa,Myeyesadoreyou,Penfold Park,Calm Down,Dark Lever
15-12-2022 13:24:02.233345,"(6.5, 7.6, 7.3428571428571425)","(5.5, 6.0, 5.982857142857143)","(14.0, 16.0, 15.696078431372548)","(3.8, 4.4, 4.380829015544041)","(7.0, 8.6, 8.302564102564101)","(31.0, 38.0, 34.49484536082474)","(3.4, 3.95, 3.972)","(61.0, 95.0, 86.53846153846153)"
15-12-2022 13:24:03.291284,"(6.5, 7.6, 7.285714285714286)","(5.5, 6.0, 5.987096774193549)","(15.0, 16.0, 15.696078431372548)","(3.8, 4.5, 4.380829015544041)","(7.0, 8.6, 8.302564102564101)","(31.0, 38.0, 34.52173913043478)","(3.4, 4.1, 3.9792349726775957)","(61.0, 95.0, 87.66666666666667)"
15-12-2022 13:24:04.353458,"(6.5, 7.4, 7.341935483870968)","(5.5, 6.0, 5.9875)","(15.0, 16.0, 15.673684210526316)","(3.8, 4.5, 4.384466019417475)","(7.0, 8.4, 8.389000000000001)","(31.0, 38.0, 36.048780487804876)","(3.4, 4.0, 3.9792349726775957)","(61.0, 95.0, 87.22222222222223)"
15-12-2022 13:24:05.447348,"(6.5, 7.4, 7.371428571428572)","(5.5, 6.2, 6.128571428571429)","(15.0, 16.0, 15.61046511627907)","(3.8, 4.5, 4.387203791469195)","(7.0, 8.4, 8.390649350649351)","(31.0, 36.0, 35.714285714285715)","(3.4, 3.95, 3.9316964285714286)","(61.0, 90.0, 87.22222222222223)"
15-12-2022 13:24:06.529290,"(6.5, 7.4, 7.346666666666667)","(5.5, 6.2, 6.1439393939393945)","(15.0, 16.0, 15.629032258064516)","(3.8, 4.5, 4.385024154589372)","(7.0, 8.4, 8.384019370460049)","(31.0, 36.0, 35.76470588235294)","(3.4, 3.95, 3.929310344827586)","(61.0, 90.0, 87.5)"
15-12-2022 13:24:07.614265,"(6.5, 7.4, 7.346666666666667)","(5.5, 6.2, 6.147142857142858)","(15.0, 16.0, 15.887096774193548)","(3.8, 4.5, 4.447345132743363)","(7.0, 8.4, 8.395876288659794)","(31.0, 36.0, 35.76470588235294)","(3.4, 3.95, 3.931981981981982)","(61.0, 90.0, 88.07692307692308)"
15-12-2022 13:24:08.959234,"(6.5, 7.4, 7.24)","(5.5, 6.2, 6.14351145038168)","(15.0, 16.0, 15.681818181818182)","(3.8, 4.5, 4.434615384615385)","(7.0, 8.4, 8.971548117154812)","(31.0, 38.0, 36.36065573770492)","(3.4, 4.1, 3.9453947368421054)","(61.0, 90.0, 88.07692307692308)"
15-12-2022 13:24:10.136080,"(6.5, 7.4, 7.24)","(5.5, 6.2, 6.14351145038168)","(15.0, 16.0, 15.681818181818182)","(3.8, 4.5, 4.436627906976744)","(7.0, 9.0, 8.969421487603306)","(31.0, 38.0, 36.36065573770492)","(3.4, 3.95, 4.044230769230769)","(61.0, 90.0, 88.07692307692308)"
15-12-2022 13:24:11.260603,"(6.5, 7.4, 7.24)","(5.5, 6.2, 6.14351145038168)","(15.0, 16.0, 15.346153846153847)","(3.8, 4.5, 4.431658291457286)","(7.0, 9.0, 8.6)","(31.0, 38.0, 36.554621848739494)","(3.4, 4.1, 4.0025)","(61.0, 90.0, 88.07692307692308)"
15-12-2022 13:24:12.838424,"(6.5, 7.4, 7.1571428571428575)","(5.5, 6.2, 6.135087719298245)","(15.0, 16.0, 15.346153846153847)","(3.8, 4.5, 4.42568306010929)","(7.0, 9.0, 8.67457627118644)","(31.0, 38.0, 36.554621848739494)","(3.4, 4.1, 3.9945945945945946)","(61.0, 90.0, 85.83333333333333)"
15-12-2022 13:24:14.083701,"(7.0, 7.4, 7.1571428571428575)","(5.5, 6.2, 6.135087719298245)","(15.0, 16.0, 15.346153846153847)","(3.8, 4.5, 4.42568306010929)","(7.0, 9.0, 8.7)","(31.0, 38.0, 36.554621848739494)","(3.4, 4.1, 4.004878048780488)","(61.0, 90.0, 85.83333333333333)"
15-12-2022 13:24:15.269411,"(7.0, 7.4, 7.133333333333334)","(5.5, 6.2, 6.135087719298245)","(15.0, 16.5, 15.177966101694915)","(3.8, 4.5, 4.442105263157895)","(7.0, 9.0, 8.732432432432432)","(31.0, 38.0, 36.554621848739494)","(3.4, 4.1, 4.004878048780488)","(61.0, 90.0, 85.83333333333333)"
15-12-2022 13:24:16.803937,"(6.5, 7.2, 7.0)","(5.5, 6.2, 6.067857142857143)","(14.0, 16.5, 16.3)","(3.8, 4.5, 4.346859903381643)","(7.0, 9.0, 8.732432432432432)","(31.0, 38.0, 36.37762237762238)","(3.4, 4.1, 3.9945945945945946)","(61.0, 90.0, 83.21428571428571)"
15-12-2022 13:24:18.311300,"(6.5, 7.0, 6.8925)","(5.5, 6.2, 6.135714285714286)","(14.0, 16.5, 16.36)","(3.8, 4.4, 4.319618528610354)","(7.0, 9.0, 8.95)","(31.0, 38.0, 36.25373134328358)","(3.4, 4.1, 4.002941176470588)","(61.0, 90.0, 81.66666666666667)"
15-12-2022 13:24:19.672653,"(6.5, 7.0, 6.9)","(5.5, 6.2, 6.15609756097561)","(15.0, 16.5, 15.952830188679245)","(3.8, 4.4, 4.319628647214854)","(7.0, 9.2, 9.08421052631579)","(31.0, 38.0, 39.45454545454545)","(3.4, 4.1, 3.919483568075117)","(61.0, 85.0, 82.6470588235294)"
15-12-2022 13:24:21.198601,"(6.5, 7.0, 6.927152317880795)","(5.5, 6.2, 6.080952380952381)","(15.0, 16.0, 15.988636363636363)","(3.8, 4.4, 4.324083769633508)","(7.0, 9.4, 8.784615384615384)","(31.0, 40.0, 39.54838709677419)","(3.4, 3.95, 3.9239690721649483)","(61.0, 85.0, 82.08333333333333)"
15-12-2022 13:24:22.457832,"(6.5, 7.0, 6.927152317880795)","(5.5, 6.4, 6.072857142857143)","(15.0, 16.0, 15.8359375)","(3.8, 4.4, 4.266477272727273)","(7.0, 9.4, 9.114285714285714)","(31.0, 40.0, 39.54838709677419)","(3.4, 3.95, 3.918313953488372)","(61.0, 85.0, 82.08333333333333)"
15-12-2022 13:24:23.721864,"(6.5, 7.0, 6.8687499999999995)","(5.5, 6.4, 6.124924924924925)","(15.0, 16.0, 16.24137931034483)","(3.8, 4.3, 4.26510067114094)","(7.0, 9.4, 8.914285714285715)","(31.0, 40.0, 39.92)","(3.4, 3.95, 3.917901234567901)","(61.0, 85.0, 83.05555555555556)"
15-12-2022 13:24:24.991870,"(6.5, 7.0, 6.889473684210526)","(5.5, 6.4, 6.1421926910299005)","(15.0, 16.5, 16.194444444444443)","(3.8, 4.3, 4.28995983935743)","(7.0, 9.2, 8.758823529411764)","(31.0, 40.0, 40.645161290322584)","(3.4, 3.95, 3.9234817813765184)","(61.0, 85.0, 83.66666666666667)"
15-12-2022 13:24:26.235875,"(6.5, 7.2, 7.088372093023256)","(5.5, 6.4, 6.1421926910299005)","(15.0, 16.5, 16.194444444444443)","(3.8, 4.4, 4.280152671755725)","(7.0, 9.2, 8.592452830188678)","(31.0, 42.0, 40.92307692307692)","(3.4, 3.95, 3.9234817813765184)","(61.0, 85.0, 83.66666666666667)"
15-12-2022 13:24:27.446670,"(6.5, 7.2, 7.111111111111112)","(5.5, 6.4, 6.14640522875817)","(15.0, 16.5, 16.194444444444443)","(3.8, 4.4, 4.301333333333334)","(7.0, 9.0, 8.82857142857143)","(31.0, 42.0, 41.0)","(3.4, 3.95, 3.9376506024096387)","(61.0, 85.0, 77.82608695652173)"
15-12-2022 13:24:28.554279,"(6.5, 7.2, 7.015873015873016)","(5.5, 6.4, 6.182239382239382)","(14.0, 16.5, 16.444444444444443)","(3.8, 4.4, 4.323308270676692)","(7.0, 9.0, 8.871428571428572)","(31.0, 42.0, 41.05555555555556)","(3.4, 3.95, 3.936693548387097)","(61.0, 80.0, 77.36842105263158)"
15-12-2022 13:24:29.757066,"(6.5, 7.2, 6.716666666666667)","(5.5, 6.4, 6.225925925925926)","(14.0, 16.5, 16.444444444444443)","(3.8, 4.4, 4.323308270676692)","(7.0, 9.0, 8.7)","(31.0, 42.0, 41.9)","(3.4, 3.95, 3.938888888888889)","(61.0, 80.0, 78.21428571428571)"
15-12-2022 13:24:31.014375,"(6.5, 6.8, 6.625316455696202)","(5.5, 6.4, 6.228571428571429)","(14.0, 16.5, 16.448275862068964)","(3.8, 4.4, 4.326126126126126)","(7.0, 9.0, 8.7)","(31.0, 42.0, 41.9)","(3.4, 3.95, 3.938888888888889)","(61.0, 80.0, 78.21428571428571)"
15-12-2022 13:24:32.250282,"(6.5, 6.8, 6.622727272727272)","(5.5, 6.4, 6.167857142857143)","(14.0, 16.5, 16.31132075471698)","(3.8, 4.4, 4.330508474576271)","(7.0, 9.0, 8.952)","(31.0, 42.0, 42.2)","(3.4, 3.95, 3.9322695035460993)","(61.0, 80.0, 78.21428571428571)"
15-12-2022 13:24:33.498366,"(6.5, 6.8, 6.632258064516129)","(5.5, 6.2, 6.180327868852459)","(14.0, 16.5, 16.142857142857142)","(3.8, 4.4, 4.339705882352941)","(7.0, 9.0, 8.945454545454545)","(31.0, 44.0, 42.21487603305785)","(3.4, 3.95, 3.9372881355932203)","(61.0, 80.0, 80.55555555555556)"
15-12-2022 13:24:34.634217,"(6.5, 6.8, 6.646808510638298)","(5.5, 6.2, 6.180327868852459)","(14.0, 16.5, 16.142857142857142)","(3.8, 4.4, 4.3354330708661415)","(7.0, 9.0, 8.945454545454545)","(31.0, 44.0, 42.11009174311926)","(3.4, 3.95, 3.936764705882353)","(61.0, 85.0, 83.33333333333333)"
15-12-2022 13:24:35.837950,"(6.5, 6.8, 6.645833333333333)","(5.5, 6.2, 6.184971098265896)","(14.0, 17.0, 16.349056603773583)","(3.9, 4.4, 4.351190476190476)","(7.0, 9.0, 9.017142857142858)","(31.0, 44.0, 41.92307692307692)","(3.4, 3.95, 3.9309278350515466)","(61.0, 85.0, 84.47368421052632)"
15-12-2022 13:24:37.072364,"(6.5, 6.8, 6.72)","(5.5, 6.2, 6.193406593406594)","(14.0, 17.0, 16.349056603773583)","(3.9, 4.4, 4.342253521126761)","(7.0, 9.2, 9.017142857142858)","(31.0, 42.0, 41.916666666666664)","(3.4, 3.95, 3.92810650887574)","(61.0, 85.0, 84.47368421052632)"
15-12-2022 13:24:38.247705,"(6.5, 6.8, 6.705882352941177)","(5.5, 6.2, 6.193478260869566)","(14.0, 17.0, 16.372881355932204)","(3.9, 4.4, 4.316)","(7.0, 9.2, 9.028571428571428)","(31.0, 42.0, 41.92307692307692)","(3.4, 3.95, 3.9170454545454545)","(61.0, 85.0, 83.33333333333333)"
15-12-2022 13:24:39.369689,"(6.5, 7.0, 6.794871794871795)","(5.5, 6.4, 6.2126245847176085)","(14.0, 16.5, 16.372881355932204)","(3.9, 4.4, 4.316)","(7.0, 9.2, 9.102439024390243)","(31.0, 42.0, 42.168539325842694)","(3.4, 3.95, 3.916279069767442)","(61.0, 85.0, 84.33333333333333)"
15-12-2022 13:24:40.531800,"(6.5, 7.0, 6.779999999999999)","(5.5, 6.4, 6.21747572815534)","(14.0, 16.5, 16.372881355932204)","(3.9, 4.4, 4.242957746478873)","(7.0, 9.2, 9.123076923076923)","(31.0, 44.0, 42.3125)","(3.4, 3.95, 3.9364485981308412)","(61.0, 85.0, 84.23076923076923)"
15-12-2022 13:24:41.701763,"(6.5, 7.0, 6.8149253731343284)","(5.5, 6.4, 6.217808219178083)","(14.0, 16.5, 16.384615384615383)","(3.9, 4.2, 4.1756)","(7.0, 9.2, 8.755555555555555)","(31.0, 44.0, 42.39795918367347)","(3.4, 3.95, 3.971656050955414)","(61.0, 85.0, 85.28571428571429)"
15-12-2022 13:24:43.094607,"(6.5, 7.0, 6.8446043165467625)","(5.5, 6.4, 6.249851632047478)","(14.0, 17.0, 16.62)","(3.9, 4.3, 4.254117647058823)","(7.0, 9.2, 8.939130434782609)","(31.0, 44.0, 42.235955056179776)","(3.4, 4.0, 3.9714285714285715)","(61.0, 90.0, 85.3125)"
15-12-2022 13:24:44.256530,"(6.5, 7.0, 6.818487394957983)","(5.5, 6.4, 6.249851632047478)","(14.0, 17.0, 16.62)","(3.9, 4.3, 4.263207547169811)","(7.0, 9.2, 9.057142857142857)","(31.0, 44.0, 42.27979274611399)","(3.4, 4.0, 3.9835937500000003)","(61.0, 90.0, 85.23809523809524)"
15-12-2022 13:24:45.611308,"(6.5, 6.8, 6.731578947368421)","(5.5, 6.0, 5.93366935483871)","(14.0, 17.0, 16.614285714285714)","(3.9, 4.3, 4.286666666666666)","(7.0, 9.2, 9.055555555555555)","(31.0, 44.0, 42.31472081218274)","(3.4, 4.0, 4.021925133689839)","(61.0, 90.0, 85.66666666666667)"
15-12-2022 13:24:47.144648,"(6.5, 7.0, 6.756521739130434)","(5.5, 6.0, 5.9329938900203665)","(14.0, 17.0, 16.614285714285714)","(3.9, 4.3, 4.2855855855855856)","(7.0, 9.2, 8.37142857142857)","(31.0, 44.0, 42.35643564356435)","(3.4, 4.1, 4.037894736842105)","(61.0, 90.0, 80.81632653061224)"
15-12-2022 13:24:48.333106,"(6.5, 7.0, 6.756521739130434)","(5.5, 6.0, 5.993913043478261)","(14.0, 17.0, 16.607526881720432)","(3.9, 4.3, 4.285454545454545)","(7.0, 9.2, 8.553846153846154)","(31.0, 44.0, 42.35643564356435)","(3.4, 4.1, 4.054777070063694)","(61.0, 90.0, 80.81632653061224)"
15-12-2022 13:24:49.529769,"(6.5, 7.0, 6.702654867256637)","(5.5, 6.0, 5.99375)","(14.0, 17.0, 16.607526881720432)","(3.9, 4.3, 4.285454545454545)","(7.0, 9.0, 8.553846153846154)","(31.0, 44.0, 42.45192307692308)","(3.4, 4.1, 4.054838709677419)","(61.0, 90.0, 81.11111111111111)"
15-12-2022 13:24:50.680377,"(6.5, 7.0, 6.76551724137931)","(5.5, 6.2, 6.066216216216216)","(14.0, 17.0, 16.624352331606218)","(3.8, 4.4, 4.30548523206751)","(7.0, 9.0, 8.434146341463414)","(31.0, 44.0, 42.45192307692308)","(3.4, 4.1, 4.054838709677419)","(61.0, 85.0, 81.25)"
15-12-2022 13:24:51.810188,"(6.5, 7.0, 6.816216216216216)","(5.5, 6.0, 5.916153846153846)","(14.0, 17.0, 16.633838383838384)","(3.8, 4.4, 4.3192452830188675)","(7.0, 9.0, 8.776923076923076)","(31.0, 44.0, 42.39)","(3.4, 4.1, 4.095774647887324)","(61.0, 85.0, 82.5)"
15-12-2022 13:24:52.937443,"(6.5, 7.0, 6.817687074829932)","(5.5, 6.0, 5.906936416184972)","(14.0, 17.0, 16.684782608695652)","(3.8, 4.4, 4.349318801089918)","(7.0, 8.6, 8.586666666666666)","(31.0, 44.0, 42.38048780487805)","(3.4, 4.1, 4.0900740740740735)","(61.0, 85.0, 82.5)"
15-12-2022 13:24:54.200027,"(6.5, 7.0, 6.824836601307189)","(5.5, 5.9, 5.8742857142857146)","(15.0, 17.0, 16.684782608695652)","(3.8, 4.4, 4.343950617283951)","(7.0, 8.8, 8.615384615384617)","(31.0, 44.0, 42.364532019704434)","(3.4, 4.2, 4.115289256198347)","(61.0, 85.0, 79.35897435897436)"
15-12-2022 13:24:55.318046,"(6.5, 7.2, 6.962130177514793)","(5.5, 5.9, 5.880952380952381)","(15.0, 17.0, 16.6875)","(3.8, 4.4, 4.342199488491048)","(7.0, 8.8, 8.207766990291262)","(31.0, 44.0, 42.364532019704434)","(3.4, 4.2, 4.117370892018779)","(61.0, 85.0, 79.35897435897436)"
15-12-2022 13:24:56.487455,"(6.5, 7.2, 7.075)","(5.5, 5.9, 5.868292682926829)","(15.0, 17.0, 16.6875)","(3.8, 4.4, 4.346010638297872)","(7.0, 8.6, 8.12457627118644)","(31.0, 44.0, 42.364532019704434)","(3.4, 4.2, 4.142723004694836)","(61.0, 85.0, 79.21052631578948)"
15-12-2022 13:24:57.972639,"(6.5, 7.2, 7.120754716981132)","(5.5, 5.9, 5.758860759493671)","(15.0, 17.0, 16.682773109243698)","(3.8, 4.4, 4.346388888888889)","(7.0, 8.6, 8.08608695652174)","(31.0, 44.0, 42.372549019607845)","(3.4, 4.2, 4.153992395437262)","(61.0, 85.0, 79.21052631578948)"
15-12-2022 13:24:59.478315,"(6.5, 7.2, 7.154594594594594)","(5.5, 5.8, 5.762643678160919)","(15.0, 17.0, 16.547904191616766)","(3.8, 4.4, 4.344322344322344)","(7.0, 8.6, 8.045070422535211)","(31.0, 44.0, 42.39613526570048)","(3.4, 4.2, 4.1466472303207)","(61.0, 85.0, 78.13953488372093)"
15-12-2022 13:25:00.814714,"(6.5, 7.2, 7.442268041237113)","(5.0, 5.8, 5.781443298969072)","(15.0, 17.0, 16.547904191616766)","(3.8, 4.4, 4.3232323232323235)","(7.0, 8.6, 8.065158371040724)","(31.0, 44.0, 42.372549019607845)","(3.5, 4.2, 4.1348754448398575)","(61.0, 80.0, 77.71428571428571)"
15-12-2022 13:25:02.054363,"(6.5, 7.6, 7.424137931034483)","(5.0, 5.8, 5.782291666666667)","(15.0, 17.0, 16.53105590062112)","(3.8, 4.4, 4.318279569892473)","(7.0, 8.6, 8.052777777777777)","(31.0, 44.0, 42.517857142857146)","(3.5, 4.2, 4.119026548672566)","(61.0, 80.0, 77.79411764705883)"
15-12-2022 13:25:03.280431,"(6.5, 7.6, 7.242105263157895)","(5.0, 5.8, 5.808733624454149)","(15.0, 17.0, 16.518796992481203)","(3.8, 4.4, 4.374881516587678)","(7.0, 8.6, 8.272727272727272)","(31.0, 44.0, 42.53953488372093)","(3.5, 4.2, 3.9869565217391303)","(61.0, 80.0, 78.16666666666667)"
15-12-2022 13:25:04.519534,"(6.5, 7.6, 7.428571428571429)","(5.0, 6.0, 5.909876543209877)","(15.0, 17.0, 16.448275862068964)","(3.8, 4.5, 4.421428571428572)","(7.0, 8.4, 8.323076923076924)","(31.0, 44.0, 42.55502392344498)","(3.5, 4.1, 4.033333333333333)","(61.0, 80.0, 78.2258064516129)"
15-12-2022 13:25:06.287490,"(6.5, 7.8, 7.5040000000000004)","(5.0, 5.9, 5.8545454545454545)","(15.0, 17.0, 16.448275862068964)","(3.8, 4.5, 4.281632653061225)","(7.0, 8.4, 8.29795918367347)","(31.0, 44.0, 42.53266331658291)","(3.5, 4.1, 4.078378378378378)","(61.0, 80.0, 82.0)"
15-12-2022 13:25:07.515351,"(6.5, 7.6, 7.481481481481481)","(5.0, 6.0, 5.8545454545454545)","(15.0, 17.0, 16.448275862068964)","(3.8, 4.3, 4.26282722513089)","(7.0, 8.4, 8.32857142857143)","(31.0, 44.0, 42.5615763546798)","(3.5, 4.1, 4.042307692307692)","(61.0, 85.0, 80.71428571428571)"
15-12-2022 13:25:09.025013,"(6.5, 7.8, 7.415584415584416)","(5.0, 5.9, 5.899431818181818)","(15.0, 16.5, 16.266169154228855)","(3.8, 4.3, 4.273207547169811)","(7.0, 8.4, 8.32857142857143)","(31.0, 44.0, 42.58163265306123)","(3.4, 4.1, 3.975)","(61.0, 85.0, 80.71428571428571)"
15-12-2022 13:25:10.381664,"(6.5, 7.8, 7.415584415584416)","(5.5, 5.9, 5.899431818181818)","(15.0, 16.5, 16.266169154228855)","(3.9, 4.3, 4.273207547169811)","(7.0, 8.4, 8.32857142857143)","(31.0, 44.0, 42.58163265306123)","(3.4, 4.1, 3.975)","(61.0, 85.0, 80.0)"
15-12-2022 13:25:11.524397,"(6.5, 7.8, 7.473684210526316)","(5.5, 6.0, 5.905)","(15.0, 16.5, 16.27294685990338)","(3.9, 4.3, 4.2372360844529755)","(7.0, 8.4, 8.333333333333334)","(31.0, 44.0, 42.51336898395722)","(3.4, 4.1, 4.005944055944056)","(61.0, 80.0, 79.6969696969697)"
15-12-2022 13:25:12.792636,"(6.5, 7.8, 7.473684210526316)","(5.0, 6.0, 5.905)","(15.0, 16.5, 16.27294685990338)","(3.9, 4.3, 4.233939393939394)","(7.0, 8.4, 8.206451612903226)","(31.0, 44.0, 42.497297297297294)","(3.4, 4.1, 4.005944055944056)","(61.0, 80.0, 79.62962962962963)"
15-12-2022 13:25:14.037153,"(6.5, 7.8, 7.45945945945946)","(5.0, 6.0, 5.853092783505154)","(15.0, 16.5, 16.28640776699029)","(3.9, 4.3, 4.223387096774194)","(7.0, 8.4, 8.331428571428571)","(31.0, 44.0, 42.50273224043716)","(3.4, 4.1, 4.042156862745098)","(61.0, 80.0, 79.62962962962963)"
15-12-2022 13:25:15.581546,"(6.5, 7.8, 7.564485981308412)","(5.0, 6.0, 5.893233082706767)","(15.0, 16.5, 16.291469194312796)","(3.8, 4.3, 4.225196850393701)","(7.0, 8.4, 8.331428571428571)","(31.0, 44.0, 42.56544502617801)","(3.4, 4.1, 4.052419354838709)","(61.0, 85.0, 83.0)"
15-12-2022 13:25:16.991223,"(6.5, 7.8, 7.564485981308412)","(5.5, 6.0, 5.810666666666666)","(15.0, 16.5, 16.291469194312796)","(3.8, 4.3, 4.225196850393701)","(7.0, 8.4, 8.28235294117647)","(31.0, 44.0, 42.56544502617801)","(3.4, 4.1, 4.068169014084507)","(61.0, 85.0, 81.66666666666667)"
15-12-2022 13:25:18.420352,"(6.5, 7.8, 7.549152542372881)","(5.5, 6.0, 5.7700000000000005)","(15.0, 16.5, 16.267379679144383)","(3.8, 4.3, 4.23065693430657)","(7.0, 8.4, 8.452941176470588)","(31.0, 44.0, 42.51086956521739)","(3.4, 4.1, 4.044486692015209)","(61.0, 85.0, 81.66666666666667)"
15-12-2022 13:25:19.832354,"(6.5, 7.8, 7.512621359223301)","(5.0, 5.9, 5.8113636363636365)","(15.0, 16.5, 16.267379679144383)","(3.8, 4.3, 4.226446280991736)","(7.0, 8.8, 8.511111111111111)","(31.0, 44.0, 42.51086956521739)","(3.4, 4.1, 4.040858208955224)","(61.0, 85.0, 81.66666666666667)"
15-12-2022 13:25:21.338084,"(6.5, 7.8, 7.420512820512821)","(5.0, 5.9, 5.854)","(15.0, 16.5, 16.08252427184466)","(3.8, 4.3, 4.253157894736842)","(7.0, 8.6, 8.588888888888889)","(31.0, 44.0, 42.609137055837564)","(3.4, 4.1, 3.9011799410029497)","(61.0, 85.0, 82.6923076923077)"
15-12-2022 13:25:22.615959,"(6.5, 7.8, 7.6878787878787875)","(5.0, 5.9, 5.877000000000001)","(15.0, 16.5, 16.08252427184466)","(3.8, 4.3, 4.253723404255319)","(7.0, 8.6, 8.546666666666667)","(31.0, 44.0, 42.653266331658294)","(3.4, 4.1, 3.950980392156863)","(61.0, 85.0, 83.75)"
15-12-2022 13:25:23.939821,"(6.5, 7.8, 7.69172932330827)","(5.0, 6.0, 5.941758241758242)","(15.0, 16.5, 16.10185185185185)","(3.8, 4.3, 4.267657992565056)","(7.0, 8.6, 8.485714285714286)","(31.0, 44.0, 42.653266331658294)","(3.4, 4.0, 3.945021645021645)","(61.0, 85.0, 83.75)"
15-12-2022 13:25:25.047819,"(6.5, 7.8, 7.664150943396226)","(5.0, 6.0, 5.947524752475248)","(15.0, 16.5, 16.10185185185185)","(3.8, 4.3, 4.267657992565056)","(7.0, 8.6, 8.485714285714286)","(31.0, 44.0, 42.653266331658294)","(3.4, 4.0, 3.9425339366515835)","(61.0, 85.0, 83.75)"
15-12-2022 13:25:26.057333,"(6.5, 7.8, 7.664150943396226)","(5.0, 6.0, 5.947524752475248)","(15.0, 16.5, 16.10185185185185)","(3.8, 4.3, 4.267657992565056)","(7.0, 8.6, 8.559999999999999)","(31.0, 44.0, 42.682464454976305)","(3.4, 4.0, 3.980223880597015)","(61.0, 85.0, 83.39622641509433)"
15-12-2022 13:25:27.153879,"(6.5, 7.8, 7.713978494623656)","(5.0, 6.2, 6.08)","(15.0, 16.5, 16.1640625)","(3.8, 4.4, 4.317518248175182)","(7.0, 8.6, 8.549999999999999)","(31.0, 44.0, 42.682464454976305)","(3.4, 4.0, 3.980223880597015)","(61.0, 90.0, 83.39622641509433)"
15-12-2022 13:25:28.340378,"(6.5, 7.8, 7.663492063492063)","(5.0, 6.2, 6.080379746835443)","(15.0, 16.5, 16.151079136690647)","(3.8, 4.4, 4.317777777777778)","(7.0, 8.6, 8.555555555555555)","(31.0, 44.0, 42.65700483091788)","(3.4, 4.0, 3.971808510638298)","(61.0, 90.0, 84.0909090909091)"
15-12-2022 13:25:29.557774,"(6.5, 7.8, 7.461538461538462)","(5.0, 6.2, 6.092567567567568)","(15.0, 16.5, 16.198757763975156)","(3.8, 4.4, 4.317777777777778)","(7.0, 8.6, 8.568421052631578)","(31.0, 44.0, 42.65700483091788)","(3.4, 4.0, 3.950925925925926)","(61.0, 85.0, 83.91304347826087)"
15-12-2022 13:25:30.745008,"(6.5, 7.8, 7.4526315789473685)","(5.0, 6.2, 6.092567567567568)","(15.0, 16.5, 16.198757763975156)","(3.8, 4.4, 4.317777777777778)","(7.0, 8.6, 8.104347826086956)","(31.0, 44.0, 42.66985645933014)","(3.4, 4.0, 3.9721311475409835)","(61.0, 85.0, 84.13043478260869)"
15-12-2022 13:25:31.862100,"(6.5, 7.6, 7.532075471698113)","(5.5, 6.2, 6.057142857142858)","(15.0, 16.5, 16.243386243386244)","(3.8, 4.4, 4.3047138047138045)","(7.0, 8.8, 8.06605504587156)","(31.0, 44.0, 42.66985645933014)","(3.4, 4.0, 3.9417808219178085)","(61.0, 85.0, 83.95833333333333)"
15-12-2022 13:25:33.144715,"(6.5, 7.8, 7.5)","(5.5, 6.2, 6.0754716981132075)","(15.0, 16.5, 16.252551020408163)","(3.8, 4.4, 4.31355421686747)","(7.0, 8.8, 8.092035398230088)","(31.0, 44.0, 42.66985645933014)","(3.4, 3.95, 3.942105263157895)","(61.0, 85.0, 85.13888888888889)"
15-12-2022 13:25:34.338769,"(6.5, 7.8, 7.441304347826087)","(5.5, 6.2, 6.078846153846154)","(15.0, 16.5, 16.252551020408163)","(3.8, 4.4, 4.317971014492754)","(7.0, 8.8, 8.189312977099236)","(31.0, 44.0, 42.66985645933014)","(3.4, 3.95, 3.8576923076923078)","(61.0, 90.0, 85.13888888888889)"
15-12-2022 13:25:35.454645,"(7.0, 7.6, 7.266666666666667)","(5.0, 6.2, 6.0884955752212395)","(15.0, 16.5, 16.339041095890412)","(3.8, 4.4, 4.281837160751566)","(7.0, 8.8, 8.211764705882354)","(31.0, 44.0, 42.66985645933014)","(3.4, 3.95, 3.8714285714285714)","(61.0, 90.0, 85.13888888888889)"
15-12-2022 13:25:36.667067,"(7.0, 7.6, 7.5778597785977855)","(5.0, 6.2, 6.0864864864864865)","(15.0, 16.5, 16.339041095890412)","(3.8, 4.4, 4.286116700201207)","(7.0, 8.8, 8.098245614035088)","(31.0, 44.0, 42.66985645933014)","(3.4, 4.0, 3.8514018691588787)","(61.0, 90.0, 84.5)"
15-12-2022 13:25:37.797701,"(7.0, 7.6, 7.566666666666666)","(5.0, 6.2, 6.089473684210526)","(15.0, 16.5, 16.379032258064516)","(3.8, 4.4, 4.2901639344262295)","(7.0, 8.8, 8.41904761904762)","(31.0, 44.0, 42.70093457943925)","(3.4, 4.0, 3.908181818181818)","(61.0, 85.0, 84.53125)"
15-12-2022 13:25:38.990518,"(7.0, 7.6, 7.584615384615384)","(5.0, 6.2, 6.083333333333333)","(15.0, 16.5, 16.375)","(3.8, 4.3, 4.2901639344262295)","(7.0, 8.8, 8.5)","(31.0, 44.0, 42.70093457943925)","(3.4, 4.0, 3.9103550295857987)","(61.0, 85.0, 84.53125)"
15-12-2022 13:25:40.160080,"(7.0, 7.6, 7.568067226890756)","(5.0, 6.2, 6.083333333333333)","(15.0, 16.5, 16.376033057851238)","(3.8, 4.3, 4.288461538461538)","(7.0, 8.6, 8.416)","(31.0, 44.0, 42.70093457943925)","(3.4, 4.0, 3.8925531914893616)","(61.0, 85.0, 84.53125)"
