,Tiggerlong Rebel,Excess Power,Easy Breezy,Rocket Power,Silky Rose,Tat Panda,Island Chief
15-12-2022 12:25:41.687908,"(3.8, 4.7, 4.696296296296296)","(1.65, 1.84, 1.835)","(14.0, 22.0, 21.0)","(81.0, 380.0, 248.0)","(91.0, 410.0, 311.7647058823529)","(8.5, 12.0, 11.911931818181818)","(6.5, 10.5, 9.861538461538462)"
15-12-2022 12:25:42.721078,"(3.8, 4.8, 4.683333333333333)","(1.65, 1.83, 1.8115384615384615)","(14.0, 22.0, 20.666666666666668)","(81.0, 380.0, 215.0)","(91.0, 400.0, 311.7647058823529)","(8.5, 12.0, 12.363636363636363)","(6.5, 10.0, 9.7)"
15-12-2022 12:25:43.746049,"(3.8, 4.7, 4.6521739130434785)","(1.65, 1.85, 1.835)","(14.0, 22.0, 20.666666666666668)","(81.0, 380.0, 215.0)","(91.0, 400.0, 311.7647058823529)","(8.5, 12.5, 12.285714285714286)","(6.5, 9.8, 9.28235294117647)"
15-12-2022 12:25:44.850811,"(3.8, 4.7, 4.6521739130434785)","(1.65, 1.85, 1.833076923076923)","(14.0, 22.0, 21.0)","(81.0, 380.0, 248.0)","(91.0, 400.0, 311.7647058823529)","(8.5, 12.5, 12.34375)","(6.5, 9.4, 9.428571428571429)"
15-12-2022 12:25:45.923792,"(3.8, 4.7, 4.6521739130434785)","(1.65, 1.85, 1.8425)","(14.0, 22.0, 20.666666666666668)","(81.0, 380.0, 215.0)","(91.0, 400.0, 347.1428571428571)","(8.5, 12.5, 12.236842105263158)","(6.5, 9.6, 9.434482758620689)"
15-12-2022 12:25:47.072293,"(3.8, 4.7, 4.6521739130434785)","(1.65, 1.85, 1.8415384615384616)","(14.0, 22.0, 21.05263157894737)","(81.0, 380.0, 270.0)","(91.0, 380.0, 288.3333333333333)","(8.5, 12.5, 12.45)","(6.5, 9.6, 9.523809523809524)"
15-12-2022 12:25:48.072763,"(3.8, 4.8, 4.689473684210526)","(1.65, 1.85, 1.821304347826087)","(14.0, 22.0, 21.11111111111111)","(81.0, 380.0, 270.0)","(91.0, 380.0, 336.0)","(8.5, 12.5, 12.45)","(6.5, 9.6, 9.523809523809524)"
15-12-2022 12:25:49.025208,"(3.8, 4.7, 4.677272727272728)","(1.65, 1.85, 1.82328125)","(14.0, 22.0, 21.733333333333334)","(81.0, 380.0, 292.0)","(91.0, 380.0, 336.0)","(8.5, 12.5, 12.45)","(6.5, 9.6, 9.523809523809524)"
15-12-2022 12:25:50.029687,"(3.8, 4.8, 4.689473684210526)","(1.65, 1.85, 1.8210169491525425)","(14.0, 22.0, 20.823529411764707)","(81.0, 370.0, 250.0)","(91.0, 370.0, 300.0)","(8.5, 12.5, 12.45)","(6.5, 9.6, 9.52)"
15-12-2022 12:25:51.007797,"(3.8, 4.8, 4.719230769230769)","(1.65, 1.85, 1.8316129032258066)","(14.0, 22.0, 20.823529411764707)","(81.0, 370.0, 250.0)","(91.0, 370.0, 300.0)","(8.5, 12.5, 12.45)","(6.5, 9.6, 9.52)"
15-12-2022 12:25:51.943581,"(3.8, 4.8, 4.719230769230769)","(1.65, 1.84, 1.8308695652173914)","(14.0, 22.0, 20.333333333333332)","(81.0, 370.0, 276.66666666666663)","(91.0, 370.0, 273.0769230769231)","(8.5, 12.5, 12.45)","(6.5, 9.6, 9.52)"
15-12-2022 12:25:52.898562,"(3.8, 4.9, 4.77741935483871)","(1.65, 1.81, 1.804)","(14.0, 21.0, 20.72222222222222)","(81.0, 370.0, 286.0)","(91.0, 370.0, 325.0)","(8.5, 12.5, 12.78125)","(6.5, 9.8, 9.7)"
15-12-2022 12:25:53.852304,"(3.8, 4.8, 4.783333333333333)","(1.65, 1.81, 1.802)","(14.0, 21.0, 19.636363636363637)","(81.0, 370.0, 276.66666666666663)","(91.0, 370.0, 325.0)","(8.5, 13.0, 12.954545454545455)","(6.5, 9.8, 9.693333333333333)"
15-12-2022 12:25:54.808578,"(3.8, 4.8, 4.783333333333333)","(1.65, 1.81, 1.804)","(14.0, 21.0, 20.130434782608695)","(81.0, 370.0, 250.0)","(91.0, 370.0, 325.0)","(8.5, 13.0, 12.954545454545455)","(6.5, 9.8, 9.693333333333333)"
15-12-2022 12:25:55.808777,"(3.8, 4.8, 4.783333333333333)","(1.65, 1.81, 1.802)","(14.0, 21.0, 20.130434782608695)","(81.0, 370.0, 250.0)","(91.0, 370.0, 336.0)","(8.5, 13.0, 12.85)","(6.5, 9.8, 9.65)"
15-12-2022 12:25:56.839963,"(3.8, 4.8, 4.79375)","(1.65, 1.82, 1.810909090909091)","(14.0, 21.0, 20.166666666666668)","(81.0, 370.0, 250.0)","(91.0, 400.0, 354.61538461538464)","(8.5, 13.0, 12.727272727272727)","(6.5, 9.8, 9.729411764705883)"
15-12-2022 12:25:57.842410,"(3.8, 4.8, 4.79375)","(1.65, 1.84, 1.8145454545454547)","(14.0, 21.0, 20.166666666666668)","(81.0, 370.0, 286.0)","(91.0, 390.0, 354.61538461538464)","(8.5, 13.0, 12.727272727272727)","(6.5, 9.8, 9.729411764705883)"
15-12-2022 12:25:58.826536,"(3.8, 4.8, 4.757692307692308)","(1.65, 1.84, 1.8235294117647058)","(14.0, 21.0, 20.166666666666668)","(81.0, 370.0, 305.38461538461536)","(91.0, 390.0, 354.61538461538464)","(8.5, 13.0, 12.727272727272727)","(6.5, 9.8, 9.729411764705883)"
15-12-2022 12:25:59.781216,"(3.8, 4.8, 4.742105263157895)","(1.65, 1.84, 1.825263157894737)","(14.0, 21.0, 20.166666666666668)","(81.0, 370.0, 305.38461538461536)","(91.0, 390.0, 354.61538461538464)","(8.5, 13.0, 12.625)","(6.5, 9.8, 9.711111111111112)"
15-12-2022 12:26:00.732897,"(3.8, 4.7, 4.66)","(1.65, 1.84, 1.8315789473684212)","(14.0, 21.0, 20.166666666666668)","(81.0, 370.0, 305.38461538461536)","(91.0, 390.0, 354.61538461538464)","(8.5, 13.0, 12.625)","(6.5, 9.8, 9.711111111111112)"
15-12-2022 12:26:01.685061,"(3.8, 4.7, 4.644444444444444)","(1.65, 1.84, 1.83375)","(14.0, 21.0, 20.166666666666668)","(81.0, 370.0, 305.38461538461536)","(91.0, 390.0, 328.6666666666667)","(8.5, 13.0, 12.681818181818182)","(6.5, 9.8, 9.766666666666667)"
15-12-2022 12:26:02.880065,"(3.8, 4.7, 4.629545454545454)","(1.65, 1.82, 1.8064285714285715)","(14.0, 21.0, 20.428571428571427)","(81.0, 370.0, 286.0)","(91.0, 380.0, 306.66666666666663)","(8.5, 13.0, 12.957142857142857)","(6.5, 9.8, 9.788235294117648)"
15-12-2022 12:26:03.841628,"(3.8, 4.8, 4.687272727272727)","(1.65, 1.81, 1.8064285714285715)","(14.0, 21.0, 20.428571428571427)","(81.0, 370.0, 286.0)","(91.0, 380.0, 306.66666666666663)","(8.5, 13.5, 12.957142857142857)","(6.5, 9.8, 9.788235294117648)"
15-12-2022 12:26:04.760558,"(3.8, 4.8, 4.701587301587302)","(1.65, 1.82, 1.8113846153846154)","(14.0, 21.0, 20.466666666666665)","(81.0, 370.0, 289.2307692307692)","(91.0, 380.0, 325.0)","(8.5, 13.5, 12.952380952380953)","(6.5, 10.0, 9.773134328358209)"
15-12-2022 12:26:05.729811,"(3.8, 4.8, 4.708474576271186)","(1.65, 1.82, 1.810967741935484)","(14.0, 21.0, 20.25)","(81.0, 370.0, 295.0)","(91.0, 380.0, 325.0)","(8.5, 13.5, 12.963414634146341)","(6.5, 10.0, 9.773134328358209)"
15-12-2022 12:26:06.760977,"(3.8, 4.8, 4.708474576271186)","(1.65, 1.82, 1.8123076923076924)","(14.0, 21.0, 20.47826086956522)","(81.0, 370.0, 295.0)","(91.0, 380.0, 325.0)","(8.5, 13.0, 12.82258064516129)","(6.5, 10.0, 9.813333333333333)"
15-12-2022 12:26:07.781570,"(3.8, 4.8, 4.712280701754386)","(1.65, 1.82, 1.8183333333333334)","(14.0, 21.0, 20.47826086956522)","(81.0, 370.0, 295.0)","(91.0, 380.0, 321.3333333333333)","(8.5, 13.0, 12.62962962962963)","(6.5, 10.0, 9.844444444444445)"
15-12-2022 12:26:08.823892,"(3.8, 4.8, 4.708474576271186)","(1.65, 1.82, 1.81075)","(14.0, 21.0, 20.47826086956522)","(81.0, 370.0, 295.0)","(91.0, 380.0, 321.3333333333333)","(8.5, 13.0, 12.683333333333334)","(6.5, 10.0, 9.9875)"
15-12-2022 12:26:09.870022,"(3.8, 4.8, 4.703571428571428)","(1.65, 1.82, 1.810909090909091)","(14.0, 21.0, 20.47826086956522)","(81.0, 370.0, 238.75)","(91.0, 380.0, 325.0)","(8.5, 13.0, 13.522727272727273)","(6.5, 10.0, 9.986666666666666)"
15-12-2022 12:26:10.889910,"(3.8, 4.7, 4.631818181818182)","(1.65, 1.82, 1.8042105263157895)","(14.0, 21.0, 20.428571428571427)","(81.0, 370.0, 238.75)","(91.0, 380.0, 325.0)","(8.5, 14.0, 13.51923076923077)","(6.5, 10.0, 9.983333333333334)"
15-12-2022 12:26:11.943663,"(3.8, 4.7, 4.6375)","(1.65, 1.82, 1.8044)","(14.0, 21.0, 20.571428571428573)","(81.0, 370.0, 295.0)","(91.0, 380.0, 325.0)","(8.5, 14.0, 13.846625766871165)","(6.5, 10.0, 9.984615384615385)"
15-12-2022 12:26:12.936521,"(3.8, 4.7, 4.672727272727273)","(1.65, 1.81, 1.806888888888889)","(14.0, 21.0, 20.571428571428573)","(81.0, 370.0, 295.0)","(91.0, 380.0, 325.0)","(8.5, 14.0, 13.846625766871165)","(6.5, 10.0, 9.983333333333334)"
15-12-2022 12:26:13.896754,"(3.8, 4.7, 4.672727272727273)","(1.65, 1.82, 1.8138461538461539)","(14.0, 21.0, 20.09090909090909)","(81.0, 370.0, 265.0)","(91.0, 380.0, 321.3333333333333)","(8.5, 14.0, 13.846625766871165)","(6.5, 10.0, 9.983333333333334)"
15-12-2022 12:26:14.905819,"(3.8, 4.7, 4.688888888888889)","(1.65, 1.82, 1.808888888888889)","(14.0, 21.0, 20.11764705882353)","(81.0, 370.0, 238.75)","(91.0, 380.0, 321.3333333333333)","(8.5, 14.0, 13.84375)","(6.5, 10.0, 9.95)"
15-12-2022 12:26:15.914608,"(3.8, 4.8, 4.722222222222222)","(1.65, 1.81, 1.8008333333333333)","(14.0, 21.0, 20.09090909090909)","(81.0, 370.0, 265.0)","(91.0, 380.0, 321.3333333333333)","(8.5, 14.0, 13.84375)","(6.5, 10.0, 9.953846153846154)"
15-12-2022 12:26:16.964839,"(3.8, 4.8, 4.712962962962963)","(1.65, 1.81, 1.8003703703703704)","(14.0, 21.0, 20.09090909090909)","(81.0, 370.0, 238.75)","(91.0, 380.0, 336.0)","(8.5, 14.0, 13.867924528301886)","(6.5, 10.0, 9.984)"
15-12-2022 12:26:18.033126,"(3.8, 4.8, 4.718181818181819)","(1.65, 1.8, 1.7832000000000001)","(14.0, 21.0, 20.09090909090909)","(81.0, 370.0, 238.75)","(91.0, 380.0, 336.0)","(8.5, 14.0, 13.867924528301886)","(6.5, 10.0, 9.986206896551725)"
15-12-2022 12:26:19.149713,"(3.8, 4.8, 4.733333333333333)","(1.65, 1.8, 1.790909090909091)","(14.0, 21.0, 20.11764705882353)","(81.0, 370.0, 265.0)","(91.0, 380.0, 336.0)","(8.5, 14.0, 13.865384615384615)","(6.5, 10.0, 9.984)"
15-12-2022 12:26:20.209824,"(3.8, 4.8, 4.733333333333333)","(1.65, 1.8, 1.790909090909091)","(14.0, 21.0, 20.11764705882353)","(81.0, 370.0, 238.75)","(91.0, 380.0, 321.3333333333333)","(8.5, 14.0, 14.022727272727273)","(6.5, 10.0, 9.954545454545455)"
15-12-2022 12:26:21.155165,"(3.8, 4.8, 4.741860465116279)","(1.65, 1.8, 1.790909090909091)","(14.0, 21.0, 20.11764705882353)","(81.0, 370.0, 238.75)","(91.0, 380.0, 300.0)","(8.5, 14.5, 14.023809523809524)","(6.5, 10.0, 9.961538461538462)"
15-12-2022 12:26:22.187952,"(3.8, 4.8, 4.722222222222222)","(1.65, 1.8, 1.79075)","(14.0, 21.0, 20.09090909090909)","(81.0, 370.0, 238.75)","(91.0, 380.0, 300.0)","(8.5, 14.5, 14.023809523809524)","(6.5, 10.0, 9.984)"
15-12-2022 12:26:23.248231,"(3.8, 4.8, 4.744)","(1.65, 1.79, 1.7824)","(14.0, 21.0, 20.09090909090909)","(81.0, 370.0, 238.75)","(91.0, 380.0, 325.0)","(8.5, 14.5, 14.023809523809524)","(6.5, 10.0, 9.993103448275862)"
15-12-2022 12:26:24.204465,"(3.8, 4.8, 4.765853658536585)","(1.65, 1.79, 1.7824)","(14.0, 21.0, 20.210526315789473)","(81.0, 370.0, 238.75)","(91.0, 380.0, 325.0)","(9.0, 14.5, 14.045454545454545)","(7.0, 10.5, 9.972131147540985)"
15-12-2022 12:26:25.181337,"(3.8, 4.8, 4.765853658536585)","(1.65, 1.79, 1.7821818181818183)","(14.0, 21.0, 20.210526315789473)","(81.0, 370.0, 265.0)","(91.0, 380.0, 325.0)","(9.0, 14.5, 14.045454545454545)","(7.0, 10.5, 9.972131147540985)"
15-12-2022 12:26:26.117388,"(3.8, 4.8, 4.765853658536585)","(1.65, 1.79, 1.7821818181818183)","(14.0, 21.0, 20.210526315789473)","(81.0, 370.0, 238.75)","(91.0, 380.0, 306.66666666666663)","(9.0, 14.5, 14.115384615384615)","(7.0, 10.5, 9.996875000000001)"
15-12-2022 12:26:27.073403,"(3.8, 4.9, 4.82)","(1.65, 1.79, 1.7805405405405406)","(14.0, 21.0, 20.210526315789473)","(81.0, 370.0, 238.75)","(91.0, 380.0, 270.0)","(9.0, 14.5, 14.06140350877193)","(7.0, 10.5, 10.209090909090909)"
15-12-2022 12:26:28.038078,"(3.8, 4.9, 4.823076923076924)","(1.6, 1.79, 1.7805714285714287)","(14.0, 21.0, 20.210526315789473)","(81.0, 370.0, 265.0)","(91.0, 380.0, 321.3333333333333)","(9.0, 14.5, 14.06140350877193)","(7.0, 10.5, 10.209090909090909)"
15-12-2022 12:26:29.044471,"(3.8, 4.9, 4.823076923076924)","(1.6, 1.79, 1.7806666666666666)","(14.0, 21.0, 20.210526315789473)","(81.0, 370.0, 238.75)","(91.0, 380.0, 325.0)","(9.0, 14.5, 14.037037037037036)","(7.0, 10.5, 10.219298245614034)"
15-12-2022 12:26:30.133847,"(3.8, 4.9, 4.809803921568628)","(1.6, 1.79, 1.7806666666666666)","(14.0, 21.0, 20.210526315789473)","(81.0, 370.0, 265.0)","(91.0, 380.0, 325.0)","(9.0, 14.5, 13.85135135135135)","(7.0, 10.5, 10.224137931034482)"
15-12-2022 12:26:31.108192,"(3.8, 4.8, 4.741176470588235)","(1.6, 1.81, 1.8035)","(14.0, 21.0, 20.0625)","(81.0, 370.0, 238.75)","(91.0, 380.0, 306.66666666666663)","(9.0, 14.0, 13.85135135135135)","(7.0, 10.5, 10.224137931034482)"
15-12-2022 12:26:32.052734,"(3.8, 4.8, 4.738888888888889)","(1.6, 1.81, 1.802258064516129)","(14.0, 21.0, 20.0625)","(81.0, 370.0, 238.75)","(91.0, 380.0, 306.66666666666663)","(9.0, 14.0, 13.817073170731707)","(7.0, 10.5, 10.295454545454545)"
15-12-2022 12:26:33.027713,"(3.8, 4.7, 4.667441860465116)","(1.6, 1.81, 1.8024444444444445)","(14.0, 21.0, 20.0625)","(81.0, 370.0, 265.0)","(91.0, 380.0, 300.0)","(9.0, 14.0, 13.689655172413794)","(7.0, 10.5, 10.18421052631579)"
15-12-2022 12:26:33.979358,"(3.8, 4.7, 4.665)","(1.6, 1.81, 1.8035714285714286)","(14.0, 21.0, 20.0625)","(81.0, 370.0, 238.75)","(91.0, 380.0, 270.0)","(9.0, 14.0, 13.689655172413794)","(7.0, 10.5, 10.18421052631579)"
15-12-2022 12:26:35.114169,"(3.8, 4.7, 4.682222222222222)","(1.6, 1.81, 1.8026190476190476)","(14.0, 21.0, 20.09090909090909)","(81.0, 370.0, 238.75)","(91.0, 380.0, 270.0)","(9.0, 14.0, 13.818181818181818)","(7.0, 10.5, 10.207317073170731)"
15-12-2022 12:26:36.024499,"(3.8, 4.7, 4.681818181818182)","(1.6, 1.81, 1.797843137254902)","(14.0, 21.0, 20.09090909090909)","(81.0, 370.0, 238.75)","(91.0, 380.0, 270.0)","(9.0, 14.0, 13.818181818181818)","(7.0, 10.5, 10.227272727272727)"
15-12-2022 12:26:36.935107,"(3.8, 4.7, 4.624)","(1.6, 1.82, 1.8039024390243903)","(14.0, 21.0, 20.045454545454547)","(81.0, 370.0, 265.0)","(91.0, 380.0, 204.0)","(9.0, 14.5, 13.96)","(7.0, 10.5, 10.216216216216216)"
15-12-2022 12:26:37.908769,"(3.8, 4.6, 4.58)","(1.6, 1.82, 1.8161538461538462)","(14.0, 21.0, 20.045454545454547)","(81.0, 380.0, 270.0)","(91.0, 380.0, 204.0)","(9.0, 14.5, 13.96)","(7.0, 10.5, 10.24390243902439)"
15-12-2022 12:26:38.930823,"(3.8, 4.6, 4.575438596491228)","(1.6, 1.82, 1.8122857142857143)","(14.0, 21.0, 20.045454545454547)","(81.0, 380.0, 317.1428571428571)","(91.0, 380.0, 318.6666666666667)","(9.0, 14.5, 13.99056603773585)","(7.0, 10.5, 10.261363636363637)"
15-12-2022 12:26:39.994894,"(3.8, 4.6, 4.575438596491228)","(1.6, 1.82, 1.8126666666666666)","(14.0, 22.0, 21.6)","(81.0, 380.0, 292.0)","(91.0, 380.0, 318.6666666666667)","(9.0, 14.5, 13.948979591836734)","(7.0, 10.5, 10.209302325581396)"
15-12-2022 12:26:41.030230,"(3.8, 4.6, 4.5616666666666665)","(1.6, 1.83, 1.8241176470588236)","(14.0, 22.0, 21.650793650793652)","(81.0, 380.0, 317.1428571428571)","(91.0, 380.0, 318.6666666666667)","(9.0, 14.5, 13.7)","(7.0, 10.5, 10.214285714285714)"
15-12-2022 12:26:42.137461,"(3.8, 4.6, 4.5519480519480515)","(1.6, 1.82, 1.816842105263158)","(14.0, 22.0, 21.6875)","(81.0, 380.0, 292.0)","(91.0, 380.0, 322.5)","(9.0, 14.0, 13.92)","(7.0, 10.5, 10.238095238095237)"
15-12-2022 12:26:43.173596,"(3.8, 4.6, 4.5514705882352935)","(1.6, 1.82, 1.815)","(14.0, 22.0, 21.6875)","(81.0, 380.0, 292.0)","(91.0, 380.0, 322.5)","(9.0, 14.0, 13.91025641025641)","(7.0, 10.5, 10.46875)"
15-12-2022 12:26:44.168666,"(3.8, 4.4, 4.3462962962962965)","(1.6, 1.84, 1.8272727272727274)","(14.0, 22.0, 21.6875)","(81.0, 380.0, 292.0)","(91.0, 380.0, 322.5)","(9.0, 14.0, 13.717391304347826)","(7.0, 10.5, 10.340909090909092)"
15-12-2022 12:26:45.229178,"(3.8, 4.4, 4.381818181818182)","(1.6, 1.82, 1.816)","(14.0, 22.0, 21.634615384615383)","(81.0, 380.0, 270.0)","(91.0, 380.0, 318.6666666666667)","(9.0, 14.0, 13.87037037037037)","(7.0, 10.5, 10.337209302325581)"
15-12-2022 12:26:46.318144,"(3.8, 4.4, 4.347727272727273)","(1.6, 1.83, 1.8162068965517242)","(14.0, 22.0, 21.57894736842105)","(91.0, 380.0, 297.5)","(91.0, 380.0, 318.6666666666667)","(10.0, 14.0, 13.75925925925926)","(7.5, 10.5, 10.26595744680851)"
15-12-2022 12:26:47.339453,"(3.8, 4.4, 4.3428571428571425)","(1.6, 1.85, 1.845448275862069)","(14.0, 22.0, 21.57894736842105)","(91.0, 380.0, 297.5)","(91.0, 380.0, 308.125)","(10.0, 14.0, 13.729166666666666)","(7.5, 10.5, 10.277777777777779)"
15-12-2022 12:26:48.274840,"(3.8, 4.4, 4.366666666666667)","(1.6, 1.84, 1.8392436974789916)","(14.0, 22.0, 21.55)","(91.0, 380.0, 270.0)","(91.0, 380.0, 318.6666666666667)","(10.0, 14.0, 13.75)","(7.5, 10.5, 10.306122448979592)"
15-12-2022 12:26:49.205209,"(3.8, 4.4, 4.354838709677419)","(1.6, 1.84, 1.8393076923076923)","(14.0, 22.0, 21.55)","(91.0, 380.0, 270.0)","(91.0, 380.0, 322.5)","(10.0, 14.0, 13.75)","(7.5, 10.5, 10.306122448979592)"
15-12-2022 12:26:50.338216,"(3.8, 4.4, 4.3474576271186445)","(1.6, 1.84, 1.8393700787401575)","(14.0, 22.0, 21.55)","(91.0, 380.0, 325.0)","(91.0, 380.0, 322.5)","(10.0, 14.0, 13.717391304347826)","(7.5, 10.5, 10.27659574468085)"
15-12-2022 12:26:51.424313,"(3.8, 4.4, 4.3474576271186445)","(1.6, 1.85, 1.8415384615384616)","(14.0, 22.0, 21.55)","(91.0, 380.0, 352.22222222222223)","(91.0, 380.0, 322.5)","(10.0, 14.0, 13.717391304347826)","(7.5, 10.5, 10.27659574468085)"
15-12-2022 12:26:52.404990,"(3.8, 4.4, 4.357142857142858)","(1.6, 1.85, 1.8443046357615895)","(14.0, 22.0, 21.54237288135593)","(91.0, 380.0, 260.0)","(91.0, 380.0, 308.125)","(10.0, 14.0, 13.704545454545455)","(7.5, 10.5, 10.44)"
15-12-2022 12:26:53.362357,"(3.8, 4.2, 4.171084337349398)","(1.6, 1.86, 1.855)","(14.0, 25.0, 24.238095238095237)","(91.0, 390.0, 265.0)","(91.0, 380.0, 318.6666666666667)","(10.0, 14.5, 13.8125)","(7.5, 10.5, 10.375)"
15-12-2022 12:26:54.289054,"(3.8, 4.4, 4.338636363636364)","(1.6, 1.84, 1.8385046728971963)","(14.0, 24.0, 23.571428571428573)","(91.0, 390.0, 265.0)","(91.0, 380.0, 318.6666666666667)","(10.0, 14.5, 13.862068965517242)","(7.5, 10.5, 10.469696969696969)"
15-12-2022 12:26:55.281010,"(3.8, 4.4, 4.305882352941176)","(1.6, 1.83, 1.8238345864661656)","(14.0, 24.0, 23.666666666666668)","(91.0, 390.0, 265.0)","(91.0, 380.0, 318.6666666666667)","(10.0, 14.0, 14.416666666666666)","(7.5, 10.5, 10.38888888888889)"
15-12-2022 12:26:56.296428,"(3.8, 4.4, 4.303076923076923)","(1.6, 1.82, 1.815925925925926)","(14.0, 24.0, 23.166666666666668)","(91.0, 390.0, 167.77777777777777)","(91.0, 380.0, 322.5)","(10.0, 14.5, 14.416666666666666)","(7.5, 10.5, 10.38888888888889)"
15-12-2022 12:26:57.652779,"(3.8, 4.4, 4.321917808219178)","(1.6, 1.82, 1.7921804511278197)","(14.0, 24.0, 22.7027027027027)","(91.0, 390.0, 167.77777777777777)","(91.0, 380.0, 322.5)","(10.0, 14.5, 14.625)","(7.5, 10.5, 10.25)"
15-12-2022 12:26:58.649304,"(3.8, 4.4, 4.321917808219178)","(1.6, 1.81, 1.7921804511278197)","(14.0, 24.0, 22.7027027027027)","(91.0, 390.0, 167.77777777777777)","(91.0, 380.0, 322.5)","(10.0, 15.0, 14.852941176470589)","(7.5, 10.5, 10.175675675675675)"
15-12-2022 12:26:59.599117,"(3.8, 4.4, 4.309722222222222)","(1.6, 1.82, 1.8151351351351352)","(14.0, 24.0, 23.066666666666666)","(91.0, 390.0, 167.77777777777777)","(91.0, 380.0, 322.5)","(10.0, 15.0, 14.779069767441861)","(7.5, 10.5, 10.140845070422536)"
15-12-2022 12:27:00.632814,"(3.8, 4.4, 4.285964912280702)","(1.6, 1.82, 1.818529411764706)","(14.0, 24.0, 23.066666666666666)","(91.0, 390.0, 176.66666666666666)","(91.0, 380.0, 318.6666666666667)","(10.0, 15.5, 14.89655172413793)","(7.5, 10.5, 10.140845070422536)"
15-12-2022 12:27:01.665174,"(3.8, 4.4, 4.2823529411764705)","(1.6, 1.83, 1.8125082508250825)","(14.0, 24.0, 22.842105263157894)","(91.0, 390.0, 167.77777777777777)","(91.0, 380.0, 325.88235294117646)","(10.0, 15.0, 15.342857142857143)","(7.5, 10.5, 10.175675675675675)"
15-12-2022 12:27:02.653646,"(3.8, 4.4, 4.262626262626263)","(1.6, 1.83, 1.8130573248407644)","(15.0, 23.0, 22.684210526315788)","(91.0, 390.0, 167.77777777777777)","(91.0, 380.0, 325.88235294117646)","(10.0, 15.5, 15.403846153846153)","(7.5, 10.5, 9.65)"
15-12-2022 12:27:03.639073,"(3.8, 4.4, 4.262626262626263)","(1.6, 1.83, 1.8134364261168385)","(15.0, 23.0, 22.733333333333334)","(91.0, 390.0, 190.0)","(91.0, 380.0, 270.0)","(10.0, 15.5, 15.444444444444445)","(7.5, 9.8, 9.61)"
15-12-2022 12:27:04.754582,"(3.8, 4.4, 4.271428571428571)","(1.6, 1.83, 1.8133962264150945)","(15.0, 23.0, 21.906976744186046)","(91.0, 390.0, 190.0)","(91.0, 380.0, 270.0)","(10.0, 15.5, 15.35483870967742)","(7.5, 9.8, 9.494915254237288)"
15-12-2022 12:27:05.814072,"(3.8, 4.4, 4.280459770114943)","(1.6, 1.83, 1.8137704918032787)","(15.0, 23.0, 22.897435897435898)","(91.0, 390.0, 190.0)","(91.0, 380.0, 306.66666666666663)","(10.0, 15.5, 15.363636363636363)","(7.5, 9.8, 9.496969696969698)"
15-12-2022 12:27:06.797109,"(3.8, 4.4, 4.30188679245283)","(1.6, 1.82, 1.8197826086956523)","(15.0, 22.0, 21.942857142857143)","(91.0, 390.0, 190.0)","(91.0, 380.0, 282.22222222222223)","(10.0, 15.5, 15.435483870967742)","(7.5, 9.8, 9.496969696969698)"
15-12-2022 12:27:07.886202,"(3.8, 4.4, 4.30188679245283)","(1.6, 1.83, 1.8132067510548524)","(15.0, 22.0, 21.942857142857143)","(91.0, 390.0, 190.0)","(91.0, 380.0, 312.3076923076923)","(10.0, 15.5, 15.435483870967742)","(7.5, 9.8, 9.495774647887325)"
15-12-2022 12:27:08.929427,"(3.8, 4.4, 4.295575221238939)","(1.6, 1.83, 1.8139516129032258)","(15.0, 22.0, 21.942857142857143)","(91.0, 390.0, 190.0)","(91.0, 380.0, 338.0952380952381)","(10.0, 15.5, 15.431034482758621)","(7.5, 9.8, 9.492307692307692)"
15-12-2022 12:27:09.894266,"(3.8, 4.4, 4.296491228070176)","(1.6, 1.83, 1.8152471482889734)","(15.0, 22.0, 21.89189189189189)","(91.0, 390.0, 190.0)","(91.0, 380.0, 338.0952380952381)","(10.0, 15.5, 15.431034482758621)","(7.5, 9.8, 9.482539682539683)"
15-12-2022 12:27:10.933797,"(3.8, 4.4, 4.295575221238939)","(1.6, 1.83, 1.8182428115015976)","(15.0, 22.0, 21.785714285714285)","(91.0, 390.0, 334.44444444444446)","(91.0, 380.0, 338.0952380952381)","(10.0, 15.5, 15.313953488372093)","(7.5, 9.8, 9.4875)"
15-12-2022 12:27:11.876851,"(3.8, 4.4, 4.291743119266055)","(1.6, 1.83, 1.8218957345971565)","(15.0, 22.0, 21.971014492753625)","(91.0, 390.0, 334.44444444444446)","(91.0, 380.0, 338.0952380952381)","(10.0, 15.5, 15.313953488372093)","(7.5, 9.8, 9.43265306122449)"
15-12-2022 12:27:12.783506,"(3.8, 4.4, 4.302040816326531)","(1.6, 1.83, 1.8206043956043956)","(15.0, 22.0, 21.971014492753625)","(91.0, 390.0, 323.33333333333337)","(91.0, 380.0, 328.2352941176471)","(10.0, 15.5, 15.285714285714286)","(7.5, 9.8, 9.276666666666666)"
15-12-2022 12:27:13.713936,"(3.8, 4.4, 4.317241379310345)","(1.6, 1.83, 1.8218181818181818)","(15.0, 22.0, 21.971014492753625)","(91.0, 390.0, 323.33333333333337)","(91.0, 380.0, 325.0)","(10.0, 15.5, 15.285714285714286)","(7.5, 9.4, 9.284374999999999)"
