,California Press,Shines,Captain George,Karuta King,Sacred Delago,Sippity Sip,Ponca,War Memorial,Skye Banner,Buckin Rippa
08-12-2022 15:18:52.721182,"(3.5, 3.9, 3.8362704918032784)","(4.0, 4.9, 4.78092485549133)","(4.2, 4.5, 4.467788461538461)","(41.0, 60.0, 59.04761904761905)","(91.0, 220.0, 200.0)","(51.0, 75.0, 71.97674418604652)","(4.0, 5.0, 4.992337662337662)","(41.0, 65.0, 63.45454545454545)","(16.0, 20.0, 19.928571428571427)","(101.0, 200.0, 176.57534246575344)"
08-12-2022 15:18:54.157145,"(3.5, 3.9, 3.8362704918032784)","(3.9, 4.9, 4.78974358974359)","(4.2, 4.6, 4.456854838709678)","(41.0, 60.0, 59.04761904761905)","(91.0, 210.0, 198.46153846153845)","(51.0, 75.0, 71.57894736842105)","(4.0, 5.0, 4.995590327169275)","(41.0, 65.0, 63.45454545454545)","(16.0, 20.0, 21.27710843373494)","(101.0, 200.0, 176.57534246575344)"
08-12-2022 15:18:55.551683,"(3.5, 3.9, 3.8337142857142856)","(3.9, 4.9, 4.78974358974359)","(4.2, 4.6, 4.420707070707071)","(41.0, 60.0, 58.91891891891892)","(91.0, 220.0, 200.0)","(51.0, 75.0, 71.57894736842105)","(4.0, 5.0, 5.000970873786407)","(41.0, 65.0, 63.3)","(16.0, 22.0, 21.318181818181817)","(101.0, 200.0, 176.57534246575344)"
08-12-2022 15:18:56.958224,"(3.5, 3.9, 3.8315508021390374)","(3.9, 4.9, 4.78974358974359)","(4.2, 4.6, 4.420707070707071)","(31.0, 60.0, 58.91891891891892)","(91.0, 210.0, 200.0)","(51.0, 75.0, 71.25)","(3.9, 5.1, 5.065036674816626)","(41.0, 65.0, 63.3)","(15.0, 22.0, 21.133333333333333)","(91.0, 200.0, 176.57534246575344)"
08-12-2022 15:18:58.442035,"(3.5, 3.85, 3.8488950276243097)","(3.9, 4.9, 4.79271523178808)","(4.2, 4.6, 4.420707070707071)","(31.0, 60.0, 58.91891891891892)","(91.0, 210.0, 200.0)","(51.0, 75.0, 71.25)","(3.9, 5.1, 5.065467625899281)","(41.0, 65.0, 63.3)","(15.0, 22.0, 20.514285714285712)","(91.0, 200.0, 176.8918918918919)"
08-12-2022 15:19:00.049529,"(3.5, 3.85, 3.849134199134199)","(3.9, 4.9, 4.7988888888888885)","(4.2, 4.6, 4.38625)","(31.0, 60.0, 58.94736842105263)","(91.0, 210.0, 201.0)","(51.0, 75.0, 71.3265306122449)","(3.9, 5.1, 5.010434782608695)","(41.0, 65.0, 63.191489361702125)","(16.0, 22.0, 20.733333333333334)","(91.0, 200.0, 188.88888888888889)"
08-12-2022 15:19:01.529297,"(3.5, 3.85, 3.8335260115606937)","(3.9, 4.8, 4.79468085106383)","(4.2, 4.4, 4.4282051282051285)","(31.0, 60.0, 58.97435897435897)","(91.0, 210.0, 201.0)","(51.0, 75.0, 71.34615384615384)","(3.9, 5.1, 5.014814814814815)","(41.0, 65.0, 63.191489361702125)","(16.0, 22.0, 21.24)","(91.0, 190.0, 188.8235294117647)"
08-12-2022 15:19:02.953272,"(3.5, 3.85, 3.8333333333333335)","(3.9, 4.8, 4.793684210526315)","(4.0, 4.5, 4.406470588235295)","(41.0, 60.0, 58.97435897435897)","(101.0, 210.0, 201.0)","(51.0, 75.0, 70.95744680851064)","(4.0, 5.1, 5.071569839307787)","(41.0, 65.0, 63.191489361702125)","(16.0, 22.0, 20.944444444444443)","(101.0, 190.0, 176.4)"
08-12-2022 15:19:04.325551,"(3.5, 3.85, 3.8333333333333335)","(3.9, 4.8, 4.814851485148515)","(4.0, 4.5, 4.4718584070796465)","(41.0, 60.0, 58.97435897435897)","(101.0, 210.0, 201.0)","(51.0, 75.0, 70.95744680851064)","(4.0, 5.1, 5.070886075949367)","(41.0, 65.0, 63.191489361702125)","(16.0, 22.0, 20.48)","(101.0, 200.0, 176.57534246575344)"
08-12-2022 15:19:05.779371,"(3.5, 3.85, 3.7486486486486488)","(3.9, 4.9, 4.800578034682081)","(4.0, 4.5, 4.476824817518248)","(41.0, 60.0, 58.97435897435897)","(101.0, 210.0, 201.8181818181818)","(51.0, 75.0, 70.95744680851064)","(4.0, 5.1, 5.031137724550898)","(41.0, 65.0, 62.27272727272727)","(16.0, 22.0, 20.1)","(101.0, 200.0, 176.57534246575344)"
08-12-2022 15:19:07.163414,"(3.5, 3.8, 3.7486486486486488)","(3.9, 4.9, 4.800578034682081)","(4.0, 4.5, 4.45)","(41.0, 60.0, 59.390243902439025)","(101.0, 210.0, 202.5)","(51.0, 75.0, 78.37748344370861)","(4.0, 5.1, 5.042708333333334)","(41.0, 65.0, 62.6)","(16.0, 22.0, 21.17391304347826)","(101.0, 200.0, 190.17241379310346)"
08-12-2022 15:19:08.628275,"(3.5, 3.75, 3.7355)","(3.9, 4.9, 4.8446808510638295)","(4.0, 4.5, 4.455762081784386)","(41.0, 60.0, 59.390243902439025)","(101.0, 210.0, 202.5)","(51.0, 80.0, 78.38815789473684)","(4.0, 5.1, 4.971111111111111)","(41.0, 65.0, 62.6)","(16.0, 22.0, 20.515625)","(101.0, 200.0, 190.17241379310346)"
08-12-2022 15:19:10.170112,"(3.5, 3.75, 3.736574074074074)","(3.9, 4.9, 4.8446808510638295)","(4.0, 4.5, 4.455762081784386)","(41.0, 60.0, 59.390243902439025)","(101.0, 210.0, 202.85714285714286)","(51.0, 80.0, 79.06015037593986)","(4.0, 5.1, 4.903409090909091)","(41.0, 65.0, 62.5)","(16.0, 22.0, 20.416666666666668)","(101.0, 200.0, 190.17241379310346)"
08-12-2022 15:19:11.685833,"(3.5, 3.8, 3.7632)","(3.9, 4.9, 4.8446808510638295)","(4.0, 4.5, 4.455762081784386)","(41.0, 60.0, 59.44444444444444)","(101.0, 220.0, 202.5)","(51.0, 80.0, 79.08088235294117)","(4.0, 5.0, 4.931972789115647)","(41.0, 65.0, 62.63157894736842)","(16.0, 22.0, 20.914285714285715)","(101.0, 200.0, 177.2)"
08-12-2022 15:19:13.124431,"(3.5, 3.8, 3.792834890965732)","(3.9, 4.9, 4.864880952380952)","(4.0, 4.5, 4.4626959247648905)","(41.0, 60.0, 59.54545454545455)","(101.0, 210.0, 202.85714285714286)","(51.0, 80.0, 78.8013698630137)","(4.2, 5.0, 4.92969696969697)","(41.0, 65.0, 62.976190476190474)","(16.0, 22.0, 20.914285714285715)","(101.0, 200.0, 180.65573770491804)"
08-12-2022 15:19:14.497623,"(3.5, 3.8, 3.7920489296636086)","(3.9, 4.9, 4.864880952380952)","(4.0, 4.5, 4.4626959247648905)","(41.0, 60.0, 59.54545454545455)","(101.0, 220.0, 202.5)","(51.0, 80.0, 78.84105960264901)","(4.2, 5.0, 4.907936507936508)","(41.0, 65.0, 62.976190476190474)","(16.0, 22.0, 20.914285714285715)","(101.0, 200.0, 181.33333333333334)"
08-12-2022 15:19:15.906796,"(3.5, 3.8, 3.7918006430868165)","(4.0, 4.9, 4.844827586206897)","(4.0, 4.5, 4.4626959247648905)","(41.0, 60.0, 59.54545454545455)","(101.0, 210.0, 202.85714285714286)","(51.0, 80.0, 78.75886524822695)","(4.2, 5.0, 4.907936507936508)","(41.0, 65.0, 63.265306122448976)","(16.0, 22.0, 20.48)","(101.0, 190.0, 181.33333333333334)"
08-12-2022 15:19:17.650810,"(3.5, 3.8, 3.7988721804511276)","(4.0, 4.9, 4.85187969924812)","(4.0, 4.5, 4.4575000000000005)","(41.0, 60.0, 66.38888888888889)","(101.0, 220.0, 202.5)","(51.0, 80.0, 78.72262773722628)","(4.2, 5.0, 5.184863523573201)","(41.0, 65.0, 62.783018867924525)","(16.0, 22.0, 21.05263157894737)","(101.0, 190.0, 181.33333333333334)"
08-12-2022 15:19:19.244921,"(3.5, 3.8, 3.78531746031746)","(4.0, 4.9, 4.991638795986622)","(4.2, 4.5, 4.4454802259887005)","(41.0, 70.0, 64.34782608695652)","(101.0, 210.0, 202.85714285714286)","(51.0, 80.0, 78.66412213740458)","(4.2, 5.2, 5.179850746268657)","(51.0, 65.0, 62.69607843137255)","(16.0, 22.0, 20.536585365853657)","(101.0, 190.0, 181.33333333333334)"
08-12-2022 15:19:20.937363,"(3.5, 3.8, 3.700952380952381)","(4.0, 5.0, 4.995813953488372)","(4.2, 4.5, 4.439719626168224)","(41.0, 65.0, 66.1)","(101.0, 220.0, 204.0)","(51.0, 80.0, 78.57723577235772)","(4.2, 5.2, 5.173399014778325)","(51.0, 65.0, 62.577319587628864)","(16.0, 22.0, 21.163265306122447)","(101.0, 200.0, 177.01298701298703)"
08-12-2022 15:19:22.575955,"(3.4, 3.8, 3.700952380952381)","(4.0, 5.0, 5.062376237623762)","(4.0, 4.5, 4.440094339622641)","(41.0, 70.0, 64.25)","(91.0, 210.0, 209.0909090909091)","(51.0, 80.0, 78.25925925925925)","(4.2, 5.2, 5.176521739130435)","(51.0, 65.0, 62.552083333333336)","(16.0, 23.0, 20.689655172413794)","(101.0, 200.0, 177.01298701298703)"
08-12-2022 15:19:24.242086,"(3.4, 3.8, 3.6869565217391305)","(4.0, 5.1, 5.085714285714285)","(4.0, 4.5, 4.407246376811594)","(41.0, 65.0, 62.55102040816327)","(91.0, 220.0, 205.26315789473685)","(51.0, 80.0, 78.25925925925925)","(4.2, 5.2, 5.188)","(51.0, 65.0, 62.16867469879518)","(16.0, 21.0, 19.736842105263158)","(101.0, 200.0, 187.89473684210526)"
08-12-2022 15:19:25.956106,"(3.4, 3.75, 3.6651162790697676)","(4.0, 5.1, 5.094656488549618)","(4.0, 4.5, 4.407299270072993)","(41.0, 65.0, 59.743589743589745)","(101.0, 210.0, 202.5)","(51.0, 80.0, 78.25925925925925)","(4.2, 5.2, 5.188405797101449)","(51.0, 65.0, 61.91489361702128)","(16.0, 20.0, 19.86842105263158)","(101.0, 180.0, 178.57142857142858)"
08-12-2022 15:19:27.389663,"(3.4, 3.7, 3.6651162790697676)","(4.0, 5.1, 5.094656488549618)","(4.0, 4.5, 4.417171717171717)","(41.0, 60.0, 59.77777777777778)","(101.0, 210.0, 202.5)","(51.0, 80.0, 78.24626865671642)","(4.2, 5.2, 5.169)","(51.0, 65.0, 61.935483870967744)","(16.0, 20.0, 19.764705882352942)","(101.0, 180.0, 178.33333333333334)"
08-12-2022 15:19:28.878907,"(3.4, 3.75, 3.6653284671532846)","(4.0, 5.1, 5.147517730496454)","(4.0, 4.5, 4.44225352112676)","(41.0, 60.0, 59.77777777777778)","(101.0, 210.0, 202.5)","(51.0, 80.0, 78.24626865671642)","(4.2, 5.4, 5.14375)","(51.0, 65.0, 61.54205607476636)","(16.0, 21.0, 18.28125)","(101.0, 180.0, 178.33333333333334)"
08-12-2022 15:19:30.385491,"(3.4, 3.65, 3.6762376237623764)","(4.0, 5.2, 5.1482758620689655)","(4.0, 4.5, 4.417171717171717)","(41.0, 60.0, 59.77777777777778)","(101.0, 210.0, 202.5)","(51.0, 80.0, 78.24626865671642)","(4.2, 5.4, 4.983333333333333)","(51.0, 65.0, 61.145833333333336)","(16.0, 21.0, 18.65)","(101.0, 180.0, 178.33333333333334)"
08-12-2022 15:19:31.934673,"(3.4, 3.7, 3.6762376237623764)","(4.0, 5.2, 5.13939393939394)","(4.0, 4.5, 4.450602409638554)","(41.0, 60.0, 59.787234042553195)","(101.0, 210.0, 202.85714285714286)","(51.0, 80.0, 77.75)","(4.2, 5.0, 5.084615384615384)","(51.0, 65.0, 61.224489795918366)","(16.0, 20.0, 18.791666666666668)","(101.0, 180.0, 179.16666666666666)"
08-12-2022 15:19:33.394424,"(3.4, 3.7, 3.607855973813421)","(4.0, 5.2, 5.162962962962963)","(4.0, 4.5, 4.460752688172043)","(41.0, 60.0, 62.81818181818182)","(101.0, 210.0, 203.1818181818182)","(51.0, 80.0, 77.78481012658227)","(4.2, 5.1, 5.151968503937008)","(51.0, 65.0, 61.206896551724135)","(16.0, 19.0, 18.36842105263158)","(101.0, 180.0, 188.33333333333334)"
08-12-2022 15:19:34.990956,"(3.4, 3.7, 3.619157608695652)","(4.2, 5.2, 5.1918699186991875)","(4.0, 4.5, 4.46784140969163)","(41.0, 65.0, 63.285714285714285)","(101.0, 210.0, 202.10526315789474)","(51.0, 80.0, 77.82608695652173)","(4.2, 5.3, 4.976839237057221)","(51.0, 65.0, 61.23076923076923)","(16.0, 18.5, 18.391304347826086)","(101.0, 190.0, 188.46153846153845)"
08-12-2022 15:19:36.448770,"(3.4, 3.7, 3.6206896551724137)","(4.2, 5.2, 5.195762711864407)","(4.0, 4.5, 4.468936170212766)","(41.0, 65.0, 63.285714285714285)","(101.0, 210.0, 204.82758620689657)","(51.0, 80.0, 77.7124183006536)","(4.2, 5.1, 4.982485875706215)","(51.0, 65.0, 61.23076923076923)","(16.0, 18.5, 18.346153846153847)","(101.0, 190.0, 188.46153846153845)"
08-12-2022 15:19:38.212253,"(3.4, 3.7, 3.62225656877898)","(4.2, 5.2, 5.19344262295082)","(4.0, 4.5, 4.484615384615385)","(41.0, 65.0, 63.285714285714285)","(101.0, 210.0, 206.66666666666666)","(51.0, 80.0, 77.265625)","(4.2, 5.0, 4.977372262773723)","(51.0, 65.0, 61.111111111111114)","(16.0, 18.5, 18.432773109243698)","(101.0, 190.0, 187.14285714285714)"
08-12-2022 15:19:39.744105,"(3.4, 3.7, 3.6)","(4.2, 5.2, 5.212322274881516)","(4.0, 4.5, 4.423762376237624)","(41.0, 65.0, 63.15384615384615)","(101.0, 210.0, 208.1818181818182)","(51.0, 80.0, 77.05128205128204)","(4.2, 5.0, 4.854495005549389)","(51.0, 65.0, 61.12)","(16.0, 18.5, 18.448453608247423)","(101.0, 190.0, 188.33333333333334)"
08-12-2022 15:19:41.382084,"(3.4, 3.6, 3.5986413043478263)","(4.2, 5.4, 5.2231707317073175)","(4.0, 4.6, 4.454098360655738)","(41.0, 65.0, 62.63157894736842)","(101.0, 210.0, 203.63636363636363)","(51.0, 80.0, 77.10084033613445)","(4.2, 4.9, 4.852436194895592)","(51.0, 65.0, 60.70652173913044)","(16.0, 18.5, 18.478494623655912)","(101.0, 190.0, 178.21428571428572)"
08-12-2022 15:19:43.048643,"(3.4, 3.6, 3.620731707317073)","(4.2, 5.4, 5.249655172413793)","(4.0, 4.6, 4.540468227424749)","(41.0, 65.0, 62.80487804878049)","(101.0, 220.0, 210.0)","(51.0, 80.0, 77.06896551724138)","(4.2, 4.9, 4.837557959814529)","(51.0, 65.0, 57.30769230769231)","(16.0, 18.5, 18.485294117647058)","(101.0, 200.0, 176.8354430379747)"
08-12-2022 15:19:44.712619,"(3.4, 3.65, 3.6289473684210525)","(4.2, 5.4, 5.33943661971831)","(4.0, 4.6, 4.546692607003891)","(41.0, 65.0, 63.5)","(101.0, 220.0, 197.5)","(51.0, 80.0, 77.09401709401709)","(4.2, 4.9, 4.76875)","(51.0, 65.0, 60.1219512195122)","(16.0, 18.5, 18.70212765957447)","(101.0, 200.0, 190.16666666666666)"
08-12-2022 15:19:46.377946,"(3.4, 3.65, 3.6296296296296298)","(4.2, 5.4, 5.362222222222222)","(4.0, 4.6, 4.546899224806201)","(41.0, 65.0, 62.04545454545455)","(101.0, 220.0, 195.0)","(51.0, 80.0, 75.61797752808988)","(4.2, 4.8, 4.790697674418604)","(51.0, 65.0, 57.89473684210526)","(16.0, 19.0, 18.611764705882354)","(101.0, 200.0, 178.46153846153845)"
08-12-2022 15:19:48.340648,"(3.4, 3.65, 3.6031007751937985)","(4.2, 5.4, 5.372727272727273)","(4.0, 4.6, 4.506551724137931)","(41.0, 65.0, 58.857142857142854)","(101.0, 210.0, 208.75)","(51.0, 80.0, 75.6547619047619)","(4.2, 4.8, 4.723655913978495)","(51.0, 60.0, 56.774193548387096)","(16.0, 19.0, 18.611764705882354)","(101.0, 190.0, 171.25)"
08-12-2022 15:19:50.134377,"(3.4, 3.7, 3.6395833333333334)","(4.2, 5.4, 5.420740740740741)","(4.0, 4.6, 4.518862275449102)","(41.0, 60.0, 58.87931034482759)","(101.0, 220.0, 212.5)","(51.0, 80.0, 75.85858585858585)","(4.2, 4.8, 4.761904761904762)","(51.0, 60.0, 55.60606060606061)","(16.0, 19.0, 18.6)","(101.0, 190.0, 173.33333333333331)"
08-12-2022 15:19:51.751737,"(3.4, 3.65, 3.654255319148936)","(4.2, 5.5, 5.353358208955224)","(4.0, 4.6, 4.6427184466019416)","(41.0, 60.0, 59.31372549019608)","(101.0, 220.0, 214.0)","(51.0, 80.0, 75.85858585858585)","(4.2, 4.8, 4.7558823529411764)","(51.0, 60.0, 55.943396226415096)","(16.0, 19.0, 17.50375939849624)","(101.0, 190.0, 184.0)"
08-12-2022 15:19:53.713529,"(3.4, 3.7, 3.6532110091743117)","(4.2, 5.5, 5.29776119402985)","(4.0, 4.7, 4.643456790123457)","(41.0, 60.0, 59.3)","(101.0, 220.0, 200.0)","(51.0, 80.0, 75.81632653061224)","(4.2, 4.8, 4.715178571428572)","(51.0, 60.0, 54.651162790697676)","(16.0, 18.0, 17.09433962264151)","(91.0, 190.0, 181.8181818181818)"
08-12-2022 15:19:55.718211,"(3.4, 3.7, 3.6472857142857142)","(4.2, 5.3, 5.379452054794521)","(4.0, 4.7, 4.6698)","(41.0, 60.0, 62.58064516129032)","(101.0, 210.0, 208.0)","(51.0, 80.0, 76.20370370370371)","(4.2, 4.8, 4.762903225806451)","(51.0, 60.0, 55.595238095238095)","(16.0, 17.5, 17.358333333333334)","(91.0, 190.0, 145.0)"
08-12-2022 15:19:57.275455,"(3.4, 3.65, 3.6405455672659643)","(4.2, 5.4, 5.3822580645161295)","(4.0, 4.7, 4.673821989528796)","(41.0, 65.0, 62.5)","(101.0, 220.0, 198.0)","(51.0, 80.0, 75.49450549450549)","(4.2, 4.8, 4.758620689655173)","(51.0, 60.0, 55.595238095238095)","(16.0, 17.5, 17.325757575757574)","(91.0, 190.0, 168.26086956521738)"
08-12-2022 15:19:58.719644,"(3.4, 3.7, 3.6405455672659643)","(4.2, 5.4, 5.3822580645161295)","(4.0, 4.7, 4.626470588235294)","(41.0, 65.0, 59.53703703703704)","(101.0, 210.0, 200.0)","(51.0, 80.0, 75.06024096385542)","(4.2, 4.8, 4.777689243027888)","(51.0, 60.0, 55.70175438596491)","(16.0, 17.5, 17.416666666666668)","(91.0, 190.0, 170.0)"
08-12-2022 15:20:00.431461,"(3.4, 3.7, 3.6495110024449877)","(4.2, 5.4, 5.234383202099737)","(4.0, 4.7, 4.64)","(41.0, 60.0, 59.528301886792455)","(101.0, 210.0, 207.14285714285714)","(51.0, 80.0, 75.06024096385542)","(4.2, 4.8, 4.774178403755869)","(51.0, 60.0, 55.70175438596491)","(15.0, 17.5, 17.416666666666668)","(91.0, 190.0, 168.84615384615384)"
08-12-2022 15:20:02.106853,"(3.4, 3.65, 3.6592447916666666)","(4.2, 5.3, 5.1824833702882485)","(4.0, 4.7, 4.609039548022599)","(41.0, 60.0, 59.54545454545455)","(101.0, 220.0, 211.8181818181818)","(51.0, 80.0, 70.12048192771084)","(4.2, 4.8, 4.788947368421052)","(51.0, 60.0, 55.98360655737705)","(15.0, 18.0, 17.852941176470587)","(91.0, 190.0, 169.62962962962962)"
08-12-2022 15:20:04.077999,"(3.4, 3.7, 3.6599402730375425)","(4.2, 5.3, 5.322857142857143)","(4.0, 4.7, 4.6251162790697675)","(41.0, 60.0, 59.701492537313435)","(101.0, 220.0, 226.25)","(51.0, 80.0, 65.55555555555556)","(4.2, 4.8, 4.791666666666666)","(51.0, 60.0, 56.171875)","(15.0, 18.0, 17.666666666666668)","(91.0, 190.0, 170.35714285714286)"
08-12-2022 15:20:05.761067,"(3.4, 3.7, 3.6598114824335903)","(4.2, 5.4, 5.19438202247191)","(4.0, 4.7, 4.609039548022599)","(41.0, 60.0, 59.701492537313435)","(101.0, 230.0, 228.33333333333334)","(51.0, 70.0, 67.89473684210526)","(4.2, 4.8, 4.792)","(51.0, 60.0, 56.23076923076923)","(15.0, 18.0, 17.866666666666667)","(91.0, 190.0, 174.0)"
08-12-2022 15:20:07.427778,"(3.4, 3.7, 3.6505274261603375)","(4.2, 5.4, 5.351127819548872)","(4.0, 4.7, 4.659139784946237)","(41.0, 60.0, 59.710144927536234)","(101.0, 230.0, 223.33333333333334)","(51.0, 70.0, 67.89473684210526)","(4.2, 4.8, 4.791428571428571)","(51.0, 60.0, 52.5)","(15.0, 18.0, 17.565217391304348)","(91.0, 190.0, 175.1851851851852)"
08-12-2022 15:20:09.001794,"(3.4, 3.7, 3.6505274261603375)","(4.2, 5.4, 5.310666666666666)","(4.0, 4.7, 4.66532507739938)","(41.0, 60.0, 59.72222222222222)","(101.0, 230.0, 223.33333333333334)","(51.0, 70.0, 66.05263157894737)","(4.2, 4.8, 4.742906574394464)","(51.0, 55.0, 52.03125)","(15.0, 18.0, 17.517857142857142)","(91.0, 190.0, 177.5)"
08-12-2022 15:20:10.595831,"(3.4, 3.7, 3.6505274261603375)","(4.2, 5.4, 5.274418604651163)","(4.2, 4.7, 4.672983870967742)","(41.0, 60.0, 59.857142857142854)","(101.0, 230.0, 223.33333333333334)","(51.0, 70.0, 66.42857142857143)","(4.2, 4.9, 4.71984126984127)","(51.0, 55.0, 52.35294117647059)","(15.0, 18.0, 17.51851851851852)","(91.0, 190.0, 180.0)"
08-12-2022 15:20:12.121042,"(3.4, 3.7, 3.6527217741935485)","(4.4, 5.4, 5.274418604651163)","(4.0, 4.7, 4.674897119341564)","(41.0, 60.0, 59.857142857142854)","(101.0, 230.0, 216.66666666666666)","(51.0, 70.0, 65.80645161290323)","(4.2, 4.9, 4.7099206349206355)","(51.0, 55.0, 49.67032967032967)","(15.0, 18.0, 17.5188679245283)","(91.0, 190.0, 172.0)"
08-12-2022 15:20:13.551204,"(3.4, 3.7, 3.6624491456468675)","(4.4, 5.4, 5.25)","(4.2, 4.7, 4.692857142857143)","(41.0, 60.0, 59.857142857142854)","(101.0, 230.0, 216.66666666666666)","(51.0, 70.0, 64.58333333333333)","(4.2, 4.8, 4.710666666666667)","(51.0, 50.0, 49.84615384615385)","(15.0, 18.0, 18.44736842105263)","(91.0, 190.0, 172.0)"
08-12-2022 15:20:14.909196,"(3.4, 3.7, 3.6591954022988507)","(4.4, 5.4, 5.258227848101266)","(4.2, 4.7, 4.692513368983957)","(41.0, 60.0, 63.76712328767123)","(101.0, 230.0, 218.57142857142858)","(51.0, 70.0, 65.27272727272727)","(4.2, 4.8, 4.727956989247312)","(51.0, 50.0, 49.946666666666665)","(15.0, 18.5, 18.455555555555556)","(91.0, 190.0, 164.28571428571428)"
08-12-2022 15:20:16.617764,"(3.4, 3.7, 3.6591954022988507)","(4.4, 5.4, 5.274074074074074)","(4.2, 4.7, 4.5375000000000005)","(41.0, 65.0, 65.0)","(101.0, 230.0, 228.69565217391303)","(51.0, 70.0, 73.75)","(4.2, 4.8, 4.552941176470588)","(51.0, 50.0, 50.78947368421053)","(15.0, 18.5, 19.153846153846153)","(101.0, 190.0, 160.54794520547946)"
08-12-2022 15:20:18.170191,"(3.4, 3.7, 3.689098532494759)","(4.4, 5.3, 5.356302521008404)","(4.2, 4.8, 4.458677685950414)","(41.0, 70.0, 64.33333333333333)","(101.0, 270.0, 236.07142857142858)","(51.0, 75.0, 71.25)","(4.2, 4.7, 4.577611940298508)","(51.0, 65.0, 53.13186813186813)","(15.0, 21.0, 19.675324675324674)","(101.0, 200.0, 160.54794520547946)"
08-12-2022 15:20:19.767576,"(3.4, 3.7, 3.689098532494759)","(4.2, 5.4, 5.356302521008404)","(4.2, 4.5, 4.495238095238095)","(41.0, 70.0, 65.29411764705883)","(101.0, 270.0, 235.45454545454547)","(51.0, 75.0, 72.85714285714286)","(4.2, 4.6, 4.556060606060606)","(41.0, 65.0, 56.111111111111114)","(15.0, 21.0, 19.966666666666665)","(101.0, 200.0, 165.71428571428572)"
08-12-2022 15:20:21.334828,"(3.4, 3.75, 3.716646489104116)","(4.2, 5.4, 5.396629213483147)","(4.2, 4.5, 4.4944444444444445)","(41.0, 70.0, 62.903225806451616)","(101.0, 270.0, 240.76923076923077)","(51.0, 75.0, 68.46153846153847)","(4.2, 4.6, 4.559039548022598)","(41.0, 65.0, 56.21951219512195)","(15.0, 21.0, 19.978021978021978)","(101.0, 200.0, 167.64044943820224)"
08-12-2022 15:20:22.944703,"(3.4, 3.75, 3.715170670037927)","(4.4, 5.4, 5.395348837209303)","(4.0, 4.5, 4.3544)","(41.0, 65.0, 63.088235294117645)","(101.0, 270.0, 241.85185185185185)","(51.0, 70.0, 68.75)","(4.2, 4.6, 4.562628865979381)","(51.0, 65.0, 56.627906976744185)","(16.0, 21.0, 20.060606060606062)","(101.0, 200.0, 168.35164835164835)"
08-12-2022 15:20:24.510782,"(3.4, 3.75, 3.7258149779735685)","(4.4, 5.4, 5.395348837209303)","(4.0, 4.5, 4.334090909090909)","(41.0, 65.0, 64.04411764705883)","(101.0, 270.0, 242.85714285714286)","(51.0, 70.0, 73.42105263157895)","(4.2, 4.6, 4.647619047619047)","(51.0, 65.0, 57.0)","(16.0, 21.0, 20.060606060606062)","(101.0, 200.0, 168.35164835164835)"
08-12-2022 15:20:25.833232,"(3.3, 3.75, 3.7258149779735685)","(4.4, 5.5, 5.314650766609881)","(4.0, 4.5, 4.334090909090909)","(41.0, 65.0, 64.04411764705883)","(101.0, 270.0, 242.85714285714286)","(51.0, 75.0, 70.17857142857143)","(4.2, 4.7, 4.414018691588786)","(51.0, 65.0, 57.875)","(16.0, 21.0, 19.828125)","(101.0, 200.0, 169.54545454545453)"
08-12-2022 15:20:27.173916,"(3.3, 3.65, 3.6452786377708977)","(4.4, 5.5, 5.421171171171172)","(4.0, 4.5, 4.464285714285714)","(41.0, 75.0, 74.28571428571429)","(101.0, 260.0, 255.0)","(51.0, 80.0, 70.17857142857143)","(4.2, 4.7, 4.437142857142857)","(51.0, 65.0, 57.875)","(16.0, 21.0, 19.928571428571427)","(101.0, 200.0, 169.54545454545453)"
08-12-2022 15:20:28.572622,"(3.4, 3.7, 3.652840909090909)","(4.4, 5.5, 5.416804407713499)","(4.0, 4.6, 4.516808510638298)","(41.0, 75.0, 74.0909090909091)","(101.0, 260.0, 244.0909090909091)","(51.0, 80.0, 75.17543859649123)","(4.0, 4.5, 4.465942028985507)","(51.0, 65.0, 60.403225806451616)","(16.0, 21.0, 20.44736842105263)","(101.0, 200.0, 190.14705882352942)"
08-12-2022 15:20:29.913550,"(3.4, 3.65, 3.6304303278688526)","(4.4, 5.5, 5.417579250720461)","(4.0, 4.6, 4.545543175487465)","(41.0, 75.0, 74.10714285714286)","(101.0, 270.0, 260.5)","(51.0, 80.0, 62.532467532467535)","(4.0, 4.5, 4.474553571428571)","(51.0, 65.0, 61.25)","(16.0, 21.0, 20.80821917808219)","(101.0, 200.0, 190.82191780821918)"
08-12-2022 15:20:31.384398,"(3.4, 3.65, 3.6283450704225353)","(4.4, 5.5, 5.439782016348774)","(4.0, 4.6, 4.443275862068965)","(41.0, 75.0, 74.25925925925925)","(101.0, 270.0, 260.5263157894737)","(51.0, 65.0, 70.71428571428571)","(4.2, 4.5, 4.467394957983194)","(51.0, 65.0, 61.486486486486484)","(16.0, 21.0, 21.36)","(101.0, 200.0, 191.11111111111111)"
08-12-2022 15:20:32.831727,"(3.3, 3.65, 3.6211254612546124)","(4.4, 5.5, 5.464901960784314)","(4.0, 4.5, 4.453846153846154)","(41.0, 75.0, 74.42934782608695)","(101.0, 270.0, 261.42857142857144)","(51.0, 75.0, 65.9)","(4.0, 4.5, 4.54180602006689)","(51.0, 65.0, 62.142857142857146)","(16.0, 22.0, 21.47222222222222)","(101.0, 200.0, 192.53333333333333)"
