,Go Forward Tink,Oh Suzie,Flying Bella,Udella Bale,Hasten Jet,Pablos Star,Im Indigo,Levator
05-01-2023 14:04:39.660735,"(9.0, 34.0, 30.2)","(51.0, 230.0, 186.8888888888889)","(19.0, 120.0, 95.0)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.1, 3.3690909090909087)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.866666666666666)"
05-01-2023 14:04:40.971517,"(9.0, 34.0, 30.2)","(51.0, 230.0, 186.8888888888889)","(19.0, 120.0, 95.0)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.1, 3.3690909090909087)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:42.151580,"(9.0, 34.0, 30.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 2.992777777777778)","(2.6, 4.1, 3.3690909090909087)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.850000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:43.476411,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.65, 3.051764705882353)","(2.6, 4.1, 3.3690909090909087)","(10.0, 19.5, 12.9)","(8.5, 17.0, 10.850000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:44.830421,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.1, 3.0645454545454545)","(10.0, 19.5, 12.9)","(8.5, 17.0, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:46.090893,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.1, 3.0513043478260866)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:47.352605,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.1, 3.69)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:48.629640,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.0, 3.3600000000000003)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:49.910321,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.0, 3.74)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:51.103733,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.0, 3.74)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:52.260511,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.0, 3.74)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:53.471952,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 2.984)","(2.6, 4.0, 3.7439999999999998)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 7.14)"
05-01-2023 14:04:54.654133,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 2.984)","(2.6, 4.0, 3.685)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.933333333333333)"
05-01-2023 14:04:55.889311,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 2.8215384615384616)","(2.6, 4.0, 3.35)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.933333333333333)"
05-01-2023 14:04:57.112182,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 2.8215384615384616)","(2.6, 4.0, 3.68)","(10.0, 19.5, 12.9)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:58.240593,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 107.5)","(2.7, 3.8, 2.8215384615384616)","(2.6, 4.0, 3.68)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:04:59.394187,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.71428571428572)","(2.7, 3.8, 2.8215384615384616)","(2.6, 4.0, 3.68)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:05:00.450389,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.71428571428572)","(2.7, 3.8, 2.8215384615384616)","(2.6, 4.0, 3.68)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.8)"
05-01-2023 14:05:01.700862,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.71428571428572)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.0, 3.748)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 7.14)"
05-01-2023 14:05:03.031672,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.71428571428572)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.0, 3.69)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 6.933333333333333)"
05-01-2023 14:05:04.328751,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 95.25)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.0, 2.976)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 8.6)"
05-01-2023 14:05:06.628657,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 95.25)","(2.7, 3.8, 3.051764705882353)","(2.6, 4.0, 3.146666666666667)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 10.975000000000001)","(6.0, 9.6, 8.55)"
05-01-2023 14:05:08.357408,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 2.984)","(2.6, 4.0, 3.008)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 11.125)","(6.0, 9.6, 8.6)"
05-01-2023 14:05:09.571030,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 2.984)","(2.6, 4.0, 3.008)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 11.125)","(6.0, 9.6, 8.6)"
05-01-2023 14:05:10.805186,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 2.8215384615384616)","(2.6, 4.0, 3.085)","(10.0, 19.5, 13.033333333333333)","(8.5, 17.5, 11.125)","(6.0, 9.6, 8.82)"
05-01-2023 14:05:12.037101,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 2.8215384615384616)","(2.6, 4.0, 2.94)","(10.0, 19.5, 10.575000000000001)","(8.5, 17.5, 15.4)","(6.0, 9.6, 9.2)"
05-01-2023 14:05:13.251954,"(9.0, 29.0, 26.2)","(51.0, 230.0, 154.8)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 2.8215384615384616)","(2.6, 3.5, 3.0033333333333334)","(10.0, 16.0, 10.575000000000001)","(8.5, 17.5, 15.4)","(6.0, 9.6, 9.2)"
05-01-2023 14:05:14.435731,"(9.0, 29.0, 27.444444444444443)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 2.8215384615384616)","(2.6, 3.45, 3.025384615384615)","(10.0, 16.0, 10.575000000000001)","(8.5, 17.5, 15.4)","(6.0, 9.6, 9.2)"
05-01-2023 14:05:15.702716,"(9.0, 29.0, 27.444444444444443)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 3.051764705882353)","(2.6, 3.45, 3.025384615384615)","(10.0, 16.0, 10.575000000000001)","(8.5, 17.5, 15.4)","(6.0, 9.6, 9.2)"
05-01-2023 14:05:16.899953,"(9.0, 29.0, 27.444444444444443)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 3.5255555555555556)","(2.6, 3.45, 2.7833333333333337)","(10.0, 16.0, 13.033333333333333)","(8.5, 17.5, 14.538461538461538)","(6.0, 9.6, 9.2)"
05-01-2023 14:05:18.220650,"(9.0, 28.0, 26.555555555555557)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.75, 3.568888888888889)","(2.6, 3.45, 3.21)","(10.0, 19.5, 11.416666666666668)","(8.5, 17.5, 13.64)","(6.0, 9.6, 8.666666666666666)"
05-01-2023 14:05:19.435040,"(9.0, 28.0, 26.555555555555557)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 3.392)","(2.6, 3.45, 3.21)","(10.0, 19.5, 13.1875)","(8.5, 17.0, 15.16)","(6.0, 9.6, 8.276923076923076)"
05-01-2023 14:05:20.621708,"(9.0, 28.0, 26.555555555555557)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 105.85714285714286)","(2.7, 3.8, 3.392)","(2.6, 3.45, 3.21)","(10.0, 19.5, 11.25)","(8.5, 16.5, 15.16)","(6.0, 10.0, 8.276923076923076)"
05-01-2023 14:05:21.737752,"(9.0, 28.0, 26.555555555555557)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 107.625)","(2.7, 3.8, 3.392)","(2.6, 3.45, 3.21)","(10.0, 19.5, 13.4375)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.581818181818182)"
05-01-2023 14:05:22.880884,"(9.0, 28.0, 26.555555555555557)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 107.625)","(2.7, 3.8, 3.4466666666666668)","(2.6, 3.45, 3.21)","(10.0, 19.5, 11.583333333333334)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.581818181818182)"
05-01-2023 14:05:24.046589,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 3.8, 3.29)","(2.6, 3.45, 2.818888888888889)","(10.0, 19.5, 11.583333333333334)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:25.186763,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 3.8, 3.29)","(2.6, 3.45, 2.818888888888889)","(10.0, 19.5, 11.583333333333334)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:26.572455,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 3.8, 3.29)","(2.6, 3.45, 2.818888888888889)","(10.0, 19.5, 11.583333333333334)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:27.787836,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 3.8, 3.29)","(2.6, 3.45, 2.818888888888889)","(10.0, 19.5, 11.583333333333334)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:28.939212,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 3.8, 3.29)","(2.6, 3.45, 2.818888888888889)","(10.0, 19.5, 11.583333333333334)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:30.127468,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 3.85, 3.0475)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 14.75)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:31.285333,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 3.85, 3.0475)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 14.75)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:32.437790,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 3.85, 3.0475)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 14.75)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:33.578698,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 4.0, 3.268)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 14.75)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:34.760433,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 4.0, 3.268)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 11.1)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:36.007949,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 4.0, 3.268)","(2.6, 3.45, 2.793)","(10.0, 15.5, 11.1)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:37.205540,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 106.14285714285714)","(2.7, 4.0, 3.268)","(2.6, 3.45, 2.793)","(10.0, 15.5, 11.1)","(8.5, 16.5, 15.16)","(6.0, 10.0, 6.933333333333334)"
05-01-2023 14:05:38.287250,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 88.33333333333334)","(2.7, 4.0, 3.268)","(2.6, 3.45, 3.206666666666667)","(10.0, 15.5, 11.1)","(8.5, 16.5, 14.1)","(6.0, 10.0, 7.907692307692307)"
05-01-2023 14:05:39.424318,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 73.5)","(2.7, 4.0, 3.268)","(2.6, 3.45, 3.206666666666667)","(10.0, 15.5, 11.1)","(8.5, 16.5, 14.1)","(6.0, 10.0, 7.907692307692307)"
05-01-2023 14:05:40.446386,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 73.5)","(2.7, 4.0, 3.268)","(2.6, 3.45, 3.206666666666667)","(10.0, 15.5, 11.1)","(8.5, 16.5, 14.3)","(6.0, 10.0, 7.907692307692307)"
05-01-2023 14:05:41.512308,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 73.5)","(2.7, 4.0, 3.268)","(2.6, 3.45, 3.206666666666667)","(10.0, 15.5, 11.1)","(8.5, 16.5, 14.3)","(6.0, 10.0, 7.907692307692307)"
05-01-2023 14:05:42.600552,"(9.0, 32.0, 21.8)","(51.0, 230.0, 176.85714285714286)","(19.0, 120.0, 73.5)","(2.7, 4.0, 3.268)","(2.6, 3.45, 3.206666666666667)","(10.0, 15.5, 14.75)","(8.5, 16.5, 14.3)","(6.0, 10.0, 6.581818181818182)"
05-01-2023 14:05:43.710547,"(9.0, 32.0, 18.285714285714285)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.268)","(2.6, 3.45, 3.206666666666667)","(10.0, 19.5, 14.75)","(8.5, 16.5, 14.3)","(6.0, 10.0, 6.581818181818182)"
05-01-2023 14:05:44.906039,"(9.0, 32.0, 18.285714285714285)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.268)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 14.75)","(8.5, 16.5, 14.3)","(6.0, 10.0, 6.581818181818182)"
05-01-2023 14:05:46.051843,"(9.0, 32.0, 18.285714285714285)","(51.0, 230.0, 107.33333333333334)","(19.0, 130.0, 38.2)","(2.7, 4.0, 3.4)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 14.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.155555555555555)"
05-01-2023 14:05:47.197030,"(9.0, 32.0, 18.285714285714285)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.4)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 14.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.155555555555555)"
05-01-2023 14:05:48.334756,"(9.0, 32.0, 17.692307692307693)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.4)","(2.6, 3.45, 2.8110000000000004)","(10.0, 19.5, 14.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.155555555555555)"
05-01-2023 14:05:49.424464,"(9.0, 32.0, 17.692307692307693)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.085)","(2.6, 3.45, 2.847)","(10.0, 19.5, 14.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.155555555555555)"
05-01-2023 14:05:50.451037,"(9.0, 32.0, 17.692307692307693)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.085)","(2.6, 3.45, 2.847)","(10.0, 19.5, 17.375)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.12)"
05-01-2023 14:05:51.789820,"(9.0, 32.0, 17.692307692307693)","(51.0, 230.0, 76.66666666666667)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.847)","(10.0, 19.5, 17.8)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.12)"
05-01-2023 14:05:53.024049,"(9.0, 32.0, 21.058823529411764)","(51.0, 230.0, 76.66666666666667)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.847)","(10.0, 19.5, 17.8)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.12)"
05-01-2023 14:05:54.238680,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 76.66666666666667)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.847)","(10.0, 19.5, 18.65)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.12)"
05-01-2023 14:05:55.394083,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 76.66666666666667)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.847)","(10.0, 19.5, 18.65)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.12)"
05-01-2023 14:05:56.581681,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 76.66666666666667)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.847)","(10.0, 19.5, 18.65)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.12)"
05-01-2023 14:05:57.754301,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 76.66666666666667)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.847)","(10.0, 19.5, 18.65)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 7.12)"
05-01-2023 14:05:58.830510,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.847)","(10.0, 16.0, 13.1875)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:00.070138,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.847)","(10.0, 16.0, 13.1875)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:01.246026,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.9584615384615387)","(10.0, 16.0, 13.1875)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:02.397983,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.9584615384615387)","(10.0, 16.0, 13.1875)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:03.642064,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.9584615384615387)","(10.0, 16.0, 13.1875)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:04.757245,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.9584615384615387)","(10.0, 16.0, 13.1875)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:05.793701,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.9584615384615387)","(10.0, 16.0, 17.5)","(8.5, 16.5, 14.3)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:06.891171,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:08.153991,"(9.0, 32.0, 18.153846153846153)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 74.0)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:09.429228,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 4.0, 3.477142857142857)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:10.601666,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.95, 3.365)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:11.945488,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:13.382967,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:14.636055,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:15.979664,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:17.312450,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:18.607589,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:19.794949,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:20.908273,"(9.0, 28.0, 24.333333333333332)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 104.83333333333333)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
05-01-2023 14:06:22.080295,"(9.0, 28.0, 22.5)","(51.0, 230.0, 107.33333333333334)","(19.0, 120.0, 107.0)","(2.7, 3.9, 3.5266666666666664)","(2.6, 3.45, 2.9584615384615387)","(10.0, 19.5, 15.75)","(8.5, 16.5, 13.166666666666666)","(6.0, 10.0, 8.305882352941175)"
