,Uri Bale,Miss Rowdy,Homebush Shadow,Impressive Sonic,Iced Mocha,Diamond Warrior,Goldstar Ricky,Yoshi Moon
12-01-2023 15:12:05.134803,"(3.5, 3.7, 3.575)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.78)","(11.0, 19.0, 14.089285714285714)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.738461538461538)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.52)"
12-01-2023 15:12:06.520104,"(3.5, 3.7, 3.590909090909091)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.78)","(11.0, 19.0, 14.089285714285714)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.738461538461538)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.0, 8.817391304347826)"
12-01-2023 15:12:07.927782,"(3.5, 3.7, 3.581081081081081)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.78)","(11.0, 19.0, 14.089285714285714)","(6.0, 9.0, 8.594594594594595)","(6.5, 9.2, 8.738461538461538)","(14.0, 27.0, 26.708333333333336)","(6.5, 9.0, 8.82)"
12-01-2023 15:12:09.305556,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.453333333333333)","(11.0, 19.0, 14.703125)","(6.0, 9.0, 8.594594594594595)","(6.5, 9.2, 8.738461538461538)","(14.0, 27.0, 26.708333333333336)","(6.5, 9.0, 8.82)"
12-01-2023 15:12:10.641443,"(3.2, 3.7, 3.590909090909091)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.453333333333333)","(11.0, 19.0, 14.703125)","(6.0, 9.0, 8.594594594594595)","(6.5, 9.2, 8.738461538461538)","(14.0, 27.0, 26.708333333333336)","(6.5, 9.0, 8.82)"
12-01-2023 15:12:11.837531,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.453333333333333)","(11.0, 19.0, 14.703125)","(6.0, 9.0, 8.682352941176472)","(6.5, 9.2, 8.738461538461538)","(14.0, 27.0, 26.708333333333336)","(6.5, 9.0, 8.82)"
12-01-2023 15:12:13.069936,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.78)","(11.0, 19.0, 14.089285714285714)","(6.0, 8.8, 8.63529411764706)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.708333333333336)","(6.5, 9.0, 8.788235294117648)"
12-01-2023 15:12:14.419578,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.310526315789473)","(5.5, 9.2, 8.78)","(11.0, 19.0, 14.703125)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 24.0)","(6.5, 9.0, 8.788235294117648)"
12-01-2023 15:12:15.598054,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.310526315789473)","(5.5, 9.2, 8.78)","(11.0, 19.0, 14.703125)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.5)","(6.5, 9.0, 8.788235294117648)"
12-01-2023 15:12:16.793654,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.310526315789473)","(5.5, 9.2, 8.75)","(11.0, 19.0, 14.089285714285714)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.5)","(6.5, 9.0, 8.788235294117648)"
12-01-2023 15:12:17.979257,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.285714285714286)","(5.5, 9.2, 8.461538461538462)","(11.0, 19.0, 14.185185185185185)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.5)","(6.5, 9.0, 8.788235294117648)"
12-01-2023 15:12:19.314921,"(3.2, 3.7, 3.5625)","(5.5, 7.6, 7.285714285714286)","(5.5, 9.2, 8.75)","(11.0, 19.0, 14.185185185185185)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.727272727272727)","(6.5, 9.0, 8.6)"
12-01-2023 15:12:20.643133,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.285714285714286)","(5.5, 9.2, 8.461538461538462)","(11.0, 19.0, 14.185185185185185)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.727272727272727)","(6.5, 9.0, 8.6)"
12-01-2023 15:12:21.704550,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.285714285714286)","(5.5, 9.2, 8.461538461538462)","(11.0, 19.0, 14.185185185185185)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.727272727272727)","(6.5, 9.0, 8.6)"
12-01-2023 15:12:22.967760,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.285714285714286)","(5.5, 9.2, 8.5)","(11.0, 19.0, 14.8)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.727272727272727)","(6.5, 9.0, 8.6)"
12-01-2023 15:12:24.258653,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.285714285714286)","(5.5, 9.0, 8.333333333333334)","(11.0, 18.0, 14.235294117647058)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.727272727272727)","(6.5, 9.0, 8.6)"
12-01-2023 15:12:25.550947,"(3.2, 3.7, 3.581081081081081)","(5.5, 7.6, 7.285714285714286)","(5.5, 9.0, 8.333333333333334)","(11.0, 18.0, 14.235294117647058)","(6.0, 8.8, 8.581818181818182)","(6.5, 9.2, 8.41875)","(14.0, 27.0, 26.727272727272727)","(6.5, 9.0, 8.6)"
12-01-2023 15:12:26.881811,"(3.2, 3.7, 3.524)","(5.5, 7.6, 7.034782608695652)","(5.5, 9.0, 8.714285714285714)","(11.0, 18.0, 14.222222222222221)","(6.0, 8.8, 8.56)","(6.5, 9.2, 8.666666666666666)","(14.0, 27.0, 26.727272727272727)","(6.5, 9.0, 8.530434782608696)"
12-01-2023 15:12:28.058450,"(3.2, 3.65, 3.58)","(5.5, 7.6, 7.147826086956521)","(5.5, 9.0, 8.714285714285714)","(11.0, 18.0, 14.2)","(6.0, 8.8, 8.56)","(6.5, 9.0, 8.549999999999999)","(14.0, 27.0, 26.714285714285715)","(6.5, 9.0, 8.530434782608696)"
12-01-2023 15:12:29.235742,"(3.2, 3.65, 3.5173076923076922)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.2)","(6.0, 8.8, 8.56)","(6.5, 9.0, 8.549999999999999)","(14.0, 27.0, 26.714285714285715)","(6.5, 9.0, 8.530434782608696)"
12-01-2023 15:12:30.399844,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.133333333333333)","(6.0, 8.8, 8.56)","(6.5, 9.0, 8.345454545454546)","(14.0, 27.0, 26.714285714285715)","(6.5, 9.0, 8.530434782608696)"
12-01-2023 15:12:31.588193,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.133333333333333)","(6.0, 8.8, 8.56)","(6.5, 9.0, 8.345454545454546)","(14.0, 27.0, 26.714285714285715)","(6.5, 9.0, 8.666666666666668)"
12-01-2023 15:12:32.741815,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.133333333333333)","(6.0, 8.8, 8.56)","(6.5, 9.0, 8.371428571428572)","(14.0, 27.0, 26.714285714285715)","(6.5, 8.8, 8.530434782608696)"
12-01-2023 15:12:33.902340,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.426470588235293)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 26.714285714285715)","(6.5, 9.0, 8.530434782608696)"
12-01-2023 15:12:35.140019,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 26.714285714285715)","(6.5, 9.0, 8.530434782608696)"
12-01-2023 15:12:36.337496,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 26.454545454545453)","(6.5, 9.0, 8.25)"
12-01-2023 15:12:37.566264,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.426470588235293)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 26.454545454545453)","(6.5, 9.0, 8.571428571428571)"
12-01-2023 15:12:38.763616,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 26.714285714285715)","(6.5, 9.0, 8.25)"
12-01-2023 15:12:39.885515,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 26.454545454545453)","(6.5, 9.0, 8.25)"
12-01-2023 15:12:40.986357,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.426470588235293)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 26.454545454545453)","(6.5, 9.0, 8.470588235294118)"
12-01-2023 15:12:42.176550,"(3.2, 3.65, 3.50625)","(5.5, 7.6, 7.3028571428571425)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 26.454545454545453)","(6.5, 9.0, 8.4375)"
12-01-2023 15:12:43.371477,"(3.2, 3.65, 3.5075)","(5.5, 7.4, 7.075)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 25.0)","(6.5, 9.0, 8.571428571428571)"
12-01-2023 15:12:44.495333,"(3.2, 3.65, 3.5075)","(5.5, 7.4, 7.053846153846154)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 25.0)","(6.5, 9.0, 8.571428571428571)"
12-01-2023 15:12:45.610141,"(3.2, 3.65, 3.5075)","(5.5, 7.4, 6.9714285714285715)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 27.0, 23.272727272727273)","(6.5, 9.0, 8.25)"
12-01-2023 15:12:46.685626,"(3.2, 3.65, 3.5075)","(5.5, 7.2, 7.04)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.95)","(6.0, 8.8, 8.56)","(6.5, 8.8, 8.299999999999999)","(14.0, 29.0, 25.425531914893618)","(6.5, 9.0, 8.470588235294118)"
12-01-2023 15:12:47.798274,"(3.2, 3.65, 3.5075)","(5.5, 7.0, 6.9)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.426470588235293)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 29.0, 25.136363636363637)","(6.5, 9.0, 8.4375)"
12-01-2023 15:12:49.009405,"(3.2, 3.65, 3.5075)","(5.5, 7.0, 6.874074074074074)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.93617021276596)","(6.5, 9.0, 8.571428571428571)"
12-01-2023 15:12:50.217961,"(3.2, 3.65, 3.5075)","(5.5, 7.0, 6.874074074074074)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.93617021276596)","(6.5, 9.0, 8.571428571428571)"
12-01-2023 15:12:51.406498,"(3.2, 3.65, 3.5075)","(5.5, 7.0, 6.905263157894737)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.55)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.93617021276596)","(6.5, 9.0, 8.549999999999999)"
12-01-2023 15:12:52.507174,"(3.2, 3.65, 3.5075)","(5.5, 7.2, 7.05)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.93617021276596)","(6.5, 9.0, 8.657142857142857)"
12-01-2023 15:12:53.607989,"(3.2, 3.65, 3.5075)","(5.5, 7.2, 6.925)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.93617021276596)","(6.5, 9.0, 8.657142857142857)"
12-01-2023 15:12:54.762018,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.2, 6.925)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.55)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.93617021276596)","(6.5, 9.0, 8.657142857142857)"
12-01-2023 15:12:55.866456,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.2, 6.925)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 23.862068965517242)","(6.5, 9.0, 8.657142857142857)"
12-01-2023 15:12:57.019193,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.2, 7.133333333333334)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.46153846153846)","(6.5, 9.0, 8.657142857142857)"
12-01-2023 15:12:58.086440,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.6, 6.9904761904761905)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.166666666666668)","(6.5, 9.0, 8.905882352941177)"
12-01-2023 15:12:59.149045,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.6, 7.104761904761904)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.55)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(14.0, 28.0, 24.25)","(6.5, 9.0, 8.905882352941177)"
12-01-2023 15:13:00.296502,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.6, 7.104761904761904)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(15.0, 27.0, 25.736842105263158)","(6.5, 9.0, 8.905882352941177)"
12-01-2023 15:13:01.444223,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.6, 7.104761904761904)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.55)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(15.0, 27.0, 26.17241379310345)","(6.5, 9.0, 8.905882352941177)"
12-01-2023 15:13:02.605939,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.6, 7.104761904761904)","(5.5, 9.0, 8.8)","(11.0, 18.0, 13.96551724137931)","(6.0, 8.8, 8.485106382978724)","(6.5, 8.8, 8.299999999999999)","(15.0, 27.0, 26.142857142857142)","(6.5, 9.0, 8.77142857142857)"
12-01-2023 15:13:03.796403,"(3.2, 3.6, 3.504166666666667)","(5.5, 7.6, 7.104761904761904)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.01923076923077)","(6.0, 8.8, 9.087499999999999)","(6.5, 8.8, 8.299999999999999)","(15.0, 27.0, 26.857142857142858)","(6.5, 9.0, 8.885714285714286)"
12-01-2023 15:13:04.940242,"(3.2, 3.6, 3.503448275862069)","(5.5, 7.6, 7.104761904761904)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.55)","(6.0, 9.2, 9.071428571428571)","(6.5, 8.8, 8.299999999999999)","(15.0, 27.0, 26.857142857142858)","(6.5, 9.0, 8.905882352941177)"
12-01-2023 15:13:06.052501,"(3.2, 3.6, 3.503448275862069)","(5.5, 7.6, 7.104761904761904)","(5.5, 9.0, 8.8)","(11.0, 18.0, 14.592592592592592)","(6.0, 9.2, 8.7)","(6.5, 8.8, 8.36)","(15.0, 27.0, 26.8)","(6.5, 9.0, 8.843478260869565)"
12-01-2023 15:13:07.249401,"(3.2, 3.55, 3.5045454545454544)","(5.5, 7.4, 7.147368421052632)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.375)","(6.0, 9.2, 8.625)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.8)","(6.5, 9.0, 8.843478260869565)"
12-01-2023 15:13:08.402337,"(3.2, 3.55, 3.502173913043478)","(5.5, 7.4, 7.166666666666667)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.703125)","(6.0, 9.0, 8.55)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.8)","(6.5, 9.0, 8.64)"
12-01-2023 15:13:09.552433,"(3.2, 3.55, 3.5035714285714286)","(5.5, 7.4, 7.086956521739131)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.703125)","(6.0, 9.0, 8.457142857142857)","(6.5, 8.6, 8.36)","(15.0, 27.0, 26.8)","(6.5, 9.0, 8.76)"
12-01-2023 15:13:10.717475,"(3.2, 3.55, 3.5035714285714286)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.838235294117647)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.36)","(15.0, 27.0, 26.666666666666668)","(6.5, 9.0, 8.742857142857144)"
12-01-2023 15:13:11.772429,"(3.2, 3.55, 3.4441176470588233)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.838235294117647)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.666666666666668)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:12.824922,"(3.2, 3.55, 3.4681818181818183)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.838235294117647)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 25.6)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:13.938803,"(3.2, 3.55, 3.4441176470588233)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.838235294117647)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 25.263157894736842)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:15.060782,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.838235294117647)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.175)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:16.276274,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 15.838235294117647)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.175)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:17.501322,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 16.630434782608695)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.175)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:18.665946,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 16.630434782608695)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.121951219512194)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:19.783486,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 16.630434782608695)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.121951219512194)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:20.921146,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.893333333333333)","(11.0, 18.0, 16.630434782608695)","(6.0, 8.6, 8.272727272727272)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.121951219512194)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:22.099023,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.893333333333333)","(11.0, 18.0, 16.875)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.288888888888888)","(15.0, 27.0, 26.121951219512194)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:23.341738,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.893333333333333)","(11.0, 18.0, 16.875)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.25)","(15.0, 27.0, 26.121951219512194)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:24.542940,"(3.2, 3.55, 3.4833333333333334)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.893333333333333)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.25)","(15.0, 27.0, 26.121951219512194)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:25.640622,"(3.2, 3.55, 3.480769230769231)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.893333333333333)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.25)","(15.0, 27.0, 26.46808510638298)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:26.800651,"(3.2, 3.55, 3.472413793103448)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.92)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.25)","(15.0, 28.0, 26.46808510638298)","(6.5, 9.0, 8.754545454545454)"
12-01-2023 15:13:27.945102,"(3.2, 3.55, 3.4636363636363634)","(5.5, 7.2, 7.0962962962962965)","(5.5, 9.0, 8.938461538461539)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.25)","(15.0, 28.0, 26.58823529411765)","(6.5, 9.0, 8.754545454545454)"
12-01-2023 15:13:29.117293,"(3.2, 3.55, 3.4636363636363634)","(5.5, 7.2, 7.163636363636364)","(5.5, 9.0, 8.933333333333334)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.25)","(15.0, 28.0, 26.58823529411765)","(6.5, 9.0, 8.754545454545454)"
12-01-2023 15:13:30.277105,"(3.2, 3.55, 3.455)","(5.5, 7.2, 7.228571428571429)","(5.5, 9.0, 8.8)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.25)","(15.0, 28.0, 26.0)","(6.5, 9.0, 8.810526315789474)"
12-01-2023 15:13:31.482195,"(3.2, 3.55, 3.4970588235294118)","(5.5, 7.4, 7.228571428571429)","(5.5, 9.0, 8.8)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.25)","(15.0, 28.0, 26.0)","(6.5, 9.0, 8.754545454545454)"
12-01-2023 15:13:32.696216,"(3.2, 3.55, 3.4970588235294118)","(5.5, 7.4, 7.175)","(5.5, 9.0, 8.8)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.26153846153846)","(15.0, 28.0, 26.0)","(6.5, 9.0, 8.685714285714287)"
12-01-2023 15:13:33.870881,"(3.2, 3.55, 3.4785714285714286)","(5.5, 7.4, 7.11764705882353)","(5.5, 9.0, 8.8)","(11.0, 18.0, 16.78846153846154)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.6, 8.244444444444444)","(15.0, 28.0, 26.0)","(6.5, 8.8, 8.700000000000001)"
12-01-2023 15:13:35.145254,"(3.2, 3.55, 3.486842105263158)","(5.5, 7.4, 7.11764705882353)","(5.5, 9.0, 8.8)","(11.0, 18.0, 17.045454545454547)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.4, 8.244444444444444)","(15.0, 28.0, 26.0)","(6.5, 8.8, 8.833333333333334)"
12-01-2023 15:13:36.388715,"(3.2, 3.55, 3.4749999999999996)","(5.5, 7.4, 7.11764705882353)","(5.5, 9.0, 8.8)","(11.0, 18.0, 17.045454545454547)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.4, 8.244444444444444)","(15.0, 28.0, 26.0)","(6.5, 9.0, 8.725)"
12-01-2023 15:13:37.623521,"(3.2, 3.5, 3.4611111111111112)","(5.5, 7.4, 7.11764705882353)","(5.5, 9.0, 8.8)","(11.0, 18.0, 17.045454545454547)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.4, 8.16)","(15.0, 28.0, 25.428571428571427)","(6.5, 9.0, 8.833333333333334)"
12-01-2023 15:13:39.007152,"(3.2, 3.55, 3.4916666666666667)","(5.5, 7.4, 7.11764705882353)","(5.5, 9.0, 8.8)","(11.0, 18.0, 17.045454545454547)","(6.0, 8.6, 8.264864864864863)","(6.5, 8.4, 8.0)","(15.0, 28.0, 25.692307692307693)","(6.5, 9.0, 8.875)"
12-01-2023 15:13:40.266567,"(3.2, 3.55, 3.4916666666666667)","(5.5, 7.4, 7.11764705882353)","(5.5, 9.0, 8.8)","(12.0, 18.0, 17.045454545454547)","(6.0, 8.6, 8.266666666666666)","(6.5, 8.4, 8.0)","(16.0, 28.0, 25.272727272727273)","(6.5, 9.0, 8.9)"
12-01-2023 15:13:41.736957,"(3.1, 3.55, 3.4916666666666667)","(5.5, 7.4, 7.11764705882353)","(6.0, 9.0, 8.8)","(12.0, 18.0, 17.045454545454547)","(6.0, 8.6, 8.266666666666666)","(6.5, 8.4, 8.0)","(16.0, 28.0, 25.272727272727273)","(6.5, 9.0, 8.9)"
12-01-2023 15:13:43.001079,"(3.1, 3.55, 3.4916666666666667)","(5.5, 7.4, 7.11764705882353)","(6.0, 9.0, 8.8)","(12.0, 18.0, 17.045454545454547)","(6.0, 8.6, 8.266666666666666)","(6.5, 8.4, 8.0)","(16.0, 28.0, 25.272727272727273)","(6.5, 9.0, 8.9)"
