,Todling Bale,Widdicombe Bale,Zippy Artist,Four Barrels,My Mate Tip,Heffernan Bale,Wizardry Tricks,Mr Buck Lee
07-12-2022 19:56:56.647123,"(3.9, 4.4, 4.247826086956522)","(10.0, 12.5, 12.352941176470589)","(26.0, 42.0, 40.8)","(4.2, 5.9, 5.8432432432432435)","(3.5, 3.95, 3.888095238095238)","(7.0, 8.4, 8.205882352941176)","(12.0, 16.0, 15.272727272727273)","(13.0, 22.0, 20.666666666666668)"
07-12-2022 19:56:57.998108,"(3.9, 4.4, 4.247826086956522)","(10.0, 12.5, 12.428571428571429)","(26.0, 42.0, 41.5)","(4.2, 5.9, 5.859259259259259)","(3.5, 3.95, 3.888095238095238)","(7.0, 8.4, 8.08421052631579)","(12.0, 16.0, 15.272727272727273)","(13.0, 22.0, 20.666666666666668)"
07-12-2022 19:56:59.294460,"(3.9, 4.4, 4.31025641025641)","(10.0, 12.5, 12.48)","(26.0, 42.0, 41.5)","(4.2, 5.9, 5.782222222222222)","(3.5, 3.95, 3.888095238095238)","(7.0, 8.2, 8.185185185185185)","(12.0, 16.0, 15.379310344827585)","(13.0, 22.0, 20.666666666666668)"
07-12-2022 19:57:00.658564,"(3.8, 4.4, 4.31025641025641)","(10.0, 13.0, 12.48)","(26.0, 42.0, 41.81818181818182)","(4.2, 5.8, 5.82)","(3.4, 3.95, 3.890625)","(7.0, 8.2, 8.187096774193547)","(12.0, 16.0, 19.995192307692307)","(14.0, 22.0, 20.666666666666668)"
07-12-2022 19:57:01.952563,"(3.8, 4.4, 4.247058823529412)","(10.0, 13.0, 12.4)","(26.0, 42.0, 41.81818181818182)","(4.2, 5.9, 5.758620689655173)","(3.4, 3.95, 3.87)","(7.0, 8.2, 8.158333333333333)","(12.0, 20.0, 16.708333333333332)","(14.0, 22.0, 20.666666666666668)"
07-12-2022 19:57:03.081365,"(3.8, 4.3, 4.206382978723404)","(10.0, 12.5, 12.431818181818182)","(26.0, 42.0, 41.81818181818182)","(4.2, 5.9, 5.7629629629629635)","(3.4, 3.95, 3.8676470588235294)","(7.0, 8.2, 8.174193548387096)","(12.0, 17.0, 16.818181818181817)","(14.0, 22.0, 20.08695652173913)"
07-12-2022 19:57:04.483457,"(3.8, 4.3, 4.225217391304348)","(10.0, 12.5, 12.25)","(26.0, 42.0, 41.666666666666664)","(4.2, 5.9, 5.785714285714286)","(3.4, 3.95, 3.8833333333333333)","(7.0, 8.2, 8.149999999999999)","(12.0, 17.5, 16.804347826086957)","(14.0, 22.0, 20.24)"
07-12-2022 19:57:05.819592,"(3.8, 4.3, 4.225217391304348)","(10.0, 12.5, 12.25)","(26.0, 42.0, 41.666666666666664)","(4.2, 5.9, 5.729166666666667)","(3.4, 3.95, 3.966666666666667)","(7.0, 8.2, 8.018181818181818)","(12.0, 17.5, 16.9)","(14.0, 22.0, 20.428571428571427)"
07-12-2022 19:57:07.244602,"(3.8, 4.3, 4.215447154471544)","(10.0, 12.5, 12.976190476190476)","(26.0, 42.0, 41.81818181818182)","(4.2, 5.8, 5.734736842105263)","(3.4, 4.0, 3.914285714285714)","(7.0, 8.2, 8.003571428571428)","(12.0, 17.5, 16.823529411764707)","(14.0, 21.0, 20.25)"
07-12-2022 19:57:09.010326,"(3.8, 4.3, 4.211504424778761)","(10.0, 13.5, 13.14864864864865)","(26.0, 42.0, 41.81818181818182)","(4.2, 5.8, 5.783333333333333)","(3.4, 4.0, 3.896)","(7.0, 8.2, 8.003571428571428)","(12.0, 17.5, 16.61764705882353)","(14.0, 22.0, 20.25)"
07-12-2022 19:57:10.549135,"(3.8, 4.3, 4.223893805309734)","(10.0, 13.5, 12.954545454545455)","(26.0, 42.0, 43.0)","(4.2, 5.8, 5.816949152542373)","(3.4, 3.95, 3.8870370370370373)","(7.0, 8.2, 7.729729729729729)","(12.0, 17.5, 16.791666666666668)","(14.0, 22.0, 20.214285714285715)"
07-12-2022 19:57:11.868967,"(3.8, 4.3, 4.166101694915254)","(10.0, 13.5, 12.25)","(26.0, 44.0, 43.473684210526315)","(4.2, 6.0, 5.785714285714286)","(3.4, 3.95, 3.930769230769231)","(7.0, 8.2, 7.656716417910448)","(12.0, 17.0, 16.73404255319149)","(14.0, 22.0, 20.076923076923077)"
07-12-2022 19:57:13.151218,"(3.8, 4.4, 4.322033898305085)","(10.0, 13.0, 12.329268292682928)","(26.0, 44.0, 47.666666666666664)","(4.2, 5.8, 5.783673469387756)","(3.4, 3.95, 3.985294117647059)","(7.0, 7.8, 7.68)","(12.0, 17.5, 16.6)","(14.0, 22.0, 20.823529411764707)"
07-12-2022 19:57:14.476207,"(3.8, 4.4, 4.31764705882353)","(10.0, 12.5, 11.961538461538462)","(26.0, 48.0, 47.666666666666664)","(4.2, 5.9, 5.783673469387756)","(3.4, 4.0, 3.9595238095238097)","(7.0, 7.8, 7.662857142857143)","(12.0, 17.0, 16.763157894736842)","(14.0, 21.0, 20.625)"
07-12-2022 19:57:15.782566,"(3.8, 4.4, 4.316000000000001)","(10.0, 12.5, 11.904494382022472)","(26.0, 48.0, 47.666666666666664)","(4.2, 5.9, 5.771111111111112)","(3.4, 4.1, 3.9386666666666663)","(7.0, 7.8, 7.648648648648648)","(12.0, 17.0, 16.763157894736842)","(14.0, 21.0, 20.4)"
07-12-2022 19:57:17.096880,"(3.8, 4.4, 4.32)","(10.0, 12.5, 11.93010752688172)","(26.0, 48.0, 47.666666666666664)","(4.2, 5.9, 5.78952380952381)","(3.4, 4.1, 3.990268456375839)","(7.0, 7.8, 7.662857142857143)","(12.0, 17.0, 16.763157894736842)","(14.0, 21.0, 19.916666666666668)"
07-12-2022 19:57:18.468043,"(3.8, 4.4, 4.333333333333334)","(10.0, 12.5, 11.94186046511628)","(26.0, 48.0, 47.666666666666664)","(4.2, 5.9, 5.7989010989011)","(3.4, 4.1, 3.9930232558139536)","(7.0, 7.8, 7.63728813559322)","(12.0, 17.0, 16.75862068965517)","(14.0, 21.0, 19.916666666666668)"
07-12-2022 19:57:19.816843,"(3.8, 4.4, 4.346456692913386)","(10.0, 12.0, 11.94186046511628)","(26.0, 48.0, 47.666666666666664)","(4.2, 5.9, 5.875806451612903)","(3.4, 4.1, 4.030487804878049)","(7.0, 7.8, 7.6702702702702705)","(12.0, 17.0, 16.666666666666668)","(14.0, 21.0, 20.25)"
07-12-2022 19:57:21.107694,"(3.8, 4.3, 4.14776119402985)","(10.0, 12.5, 11.921052631578947)","(26.0, 48.0, 47.666666666666664)","(4.2, 6.0, 5.848447204968944)","(3.4, 4.1, 4.036521739130435)","(7.0, 7.8, 7.707692307692308)","(12.0, 17.0, 17.0)","(14.0, 21.0, 20.526315789473685)"
07-12-2022 19:57:22.408851,"(3.8, 4.2, 4.048809523809524)","(10.0, 12.5, 12.201754385964913)","(26.0, 48.0, 47.333333333333336)","(4.2, 6.0, 5.877551020408164)","(3.4, 4.1, 4.046902654867257)","(7.0, 7.8, 7.742857142857143)","(12.0, 17.5, 17.035714285714285)","(14.0, 21.0, 20.454545454545453)"
07-12-2022 19:57:23.644988,"(3.8, 4.1, 4.006521739130434)","(10.0, 12.5, 12.206896551724139)","(26.0, 48.0, 47.63636363636364)","(4.2, 5.9, 5.342307692307693)","(3.4, 4.2, 4.06046511627907)","(7.0, 7.8, 7.76)","(12.0, 17.5, 17.1)","(14.0, 21.0, 20.944444444444443)"
07-12-2022 19:57:24.894578,"(3.8, 4.2, 4.136363636363636)","(10.0, 13.0, 12.803571428571429)","(26.0, 48.0, 47.76470588235294)","(4.2, 5.4, 5.3015384615384615)","(3.4, 4.2, 4.057142857142857)","(7.0, 8.0, 7.781333333333333)","(12.0, 17.5, 17.642857142857142)","(14.0, 21.0, 20.944444444444443)"
07-12-2022 19:57:26.227111,"(3.7, 4.2, 4.199999999999999)","(10.0, 13.0, 13.183333333333334)","(26.0, 48.0, 47.8)","(4.4, 5.4, 5.048)","(3.4, 4.2, 4.077391304347826)","(7.0, 8.0, 7.856)","(12.0, 18.0, 17.865853658536587)","(14.0, 21.0, 20.96)"
07-12-2022 19:57:27.540120,"(3.7, 4.3, 4.267123287671232)","(10.0, 13.5, 13.381818181818181)","(26.0, 48.0, 47.8)","(4.4, 5.2, 5.110204081632653)","(3.4, 4.1, 4.0744444444444445)","(7.0, 8.0, 7.84)","(12.0, 18.5, 18.06)","(14.0, 21.0, 20.966666666666665)"
07-12-2022 19:57:28.832588,"(3.7, 4.3, 4.2924528301886795)","(10.0, 14.0, 13.690265486725664)","(26.0, 48.0, 47.8)","(4.4, 5.2, 5.110204081632653)","(3.4, 4.1, 4.067647058823529)","(7.0, 8.0, 7.843478260869565)","(12.0, 18.5, 18.06)","(14.0, 21.0, 20.966666666666665)"
07-12-2022 19:57:30.101852,"(3.7, 4.3, 4.293846153846154)","(10.0, 14.0, 13.690265486725664)","(26.0, 48.0, 47.77777777777778)","(4.4, 5.2, 5.090909090909091)","(3.4, 4.1, 4.067647058823529)","(7.0, 8.0, 7.829166666666667)","(12.0, 18.5, 18.06)","(14.0, 21.0, 21.705882352941178)"
07-12-2022 19:57:31.337122,"(3.7, 4.4, 4.315328467153285)","(10.0, 14.0, 13.715596330275229)","(26.0, 48.0, 47.77777777777778)","(4.4, 5.2, 5.033333333333333)","(3.4, 4.1, 4.055633802816901)","(7.0, 8.0, 7.822222222222222)","(12.0, 18.5, 18.06)","(14.0, 22.0, 21.142857142857142)"
07-12-2022 19:57:32.652867,"(3.7, 4.4, 4.3273972602739725)","(10.0, 13.5, 13.397058823529411)","(26.0, 48.0, 47.76470588235294)","(4.4, 5.1, 5.0625)","(3.4, 4.1, 4.045664739884393)","(7.0, 8.0, 7.829166666666667)","(12.0, 18.5, 18.06)","(14.0, 22.0, 21.333333333333332)"
07-12-2022 19:57:34.052667,"(3.7, 4.4, 4.326732673267327)","(10.0, 13.5, 13.397058823529411)","(26.0, 48.0, 47.78947368421053)","(4.4, 5.1, 5.033333333333333)","(3.4, 4.1, 4.045664739884393)","(7.0, 8.0, 7.8516853932584265)","(12.0, 18.5, 18.06)","(14.0, 22.0, 21.27659574468085)"
07-12-2022 19:57:35.532503,"(3.7, 4.4, 4.311764705882354)","(10.0, 13.5, 13.365079365079366)","(26.0, 48.0, 47.78947368421053)","(4.4, 5.1, 5.033898305084746)","(3.4, 4.1, 4.047058823529412)","(7.0, 8.0, 7.809708737864078)","(12.0, 18.5, 18.06)","(14.0, 22.0, 21.27659574468085)"
07-12-2022 19:57:36.975936,"(3.7, 4.4, 4.315094339622642)","(10.0, 14.0, 13.301587301587302)","(26.0, 48.0, 47.78947368421053)","(4.4, 5.1, 5.037735849056603)","(3.4, 4.1, 4.046195652173913)","(7.0, 8.0, 7.809708737864078)","(12.0, 18.5, 18.06)","(14.0, 22.0, 21.19047619047619)"
07-12-2022 19:57:38.383348,"(3.7, 4.4, 4.315094339622642)","(10.0, 14.0, 13.301587301587302)","(26.0, 48.0, 47.8)","(4.4, 5.1, 5.048148148148148)","(3.4, 4.1, 4.041081081081081)","(7.0, 8.0, 8.119607843137254)","(12.0, 18.5, 18.041666666666668)","(14.0, 22.0, 21.08695652173913)"
07-12-2022 19:57:39.775393,"(3.7, 4.4, 4.302173913043479)","(10.0, 14.0, 13.271428571428572)","(26.0, 48.0, 47.8)","(4.4, 5.1, 5.025454545454545)","(3.4, 4.1, 4.042134831460674)","(7.0, 8.2, 8.176)","(12.0, 18.5, 18.02)","(14.0, 22.0, 20.925925925925927)"
07-12-2022 19:57:41.109882,"(3.7, 4.4, 4.302173913043479)","(10.0, 14.0, 13.214285714285714)","(26.0, 48.0, 47.8)","(4.4, 5.1, 4.989247311827957)","(3.4, 4.1, 4.040760869565217)","(7.0, 8.2, 8.263636363636364)","(12.0, 18.5, 18.02)","(14.0, 21.0, 21.2)"
07-12-2022 19:57:42.519647,"(3.7, 4.4, 4.323076923076924)","(10.0, 14.0, 13.234375)","(26.0, 48.0, 47.27272727272727)","(4.4, 5.0, 4.9921875)","(3.4, 4.1, 4.042613636363636)","(7.0, 8.4, 8.281481481481482)","(12.0, 18.5, 18.0)","(14.0, 22.0, 20.928571428571427)"
07-12-2022 19:57:43.806842,"(3.7, 4.4, 4.327272727272727)","(10.0, 14.0, 13.6)","(26.0, 50.0, 48.0)","(4.4, 5.0, 4.9816091954022985)","(3.4, 4.1, 4.043786982248521)","(7.0, 8.4, 8.271641791044775)","(12.0, 18.5, 17.833333333333332)","(14.0, 21.0, 20.928571428571427)"
07-12-2022 19:57:44.960241,"(3.7, 4.4, 4.3088235294117645)","(10.0, 13.0, 12.907407407407407)","(26.0, 50.0, 48.0)","(4.4, 5.0, 5.05595238095238)","(3.4, 4.1, 4.043023255813953)","(7.0, 8.4, 8.271641791044775)","(12.0, 18.0, 17.642857142857142)","(14.0, 21.0, 20.928571428571427)"
07-12-2022 19:57:46.190728,"(3.7, 4.4, 4.351937984496124)","(10.0, 13.5, 12.810077519379846)","(26.0, 50.0, 47.75)","(4.4, 5.1, 5.03984375)","(3.4, 4.1, 4.037278106508875)","(7.0, 8.4, 8.5625)","(12.0, 18.0, 17.833333333333332)","(14.0, 21.0, 20.541666666666668)"
07-12-2022 19:57:47.450981,"(3.7, 4.4, 4.304651162790698)","(10.0, 13.5, 12.794117647058824)","(26.0, 50.0, 47.64705882352941)","(4.4, 5.1, 5.057843137254902)","(3.4, 4.1, 4.043010752688172)","(7.0, 8.6, 8.554666666666666)","(12.0, 18.0, 17.61111111111111)","(14.0, 21.0, 20.444444444444443)"
07-12-2022 19:57:48.830071,"(3.7, 4.3, 4.305882352941177)","(10.0, 13.0, 12.279069767441861)","(26.0, 50.0, 47.86666666666667)","(4.4, 5.1, 5.112871287128713)","(3.4, 4.1, 4.056603773584905)","(7.0, 8.6, 8.46046511627907)","(12.0, 18.0, 16.735294117647058)","(14.0, 21.0, 20.444444444444443)"
07-12-2022 19:57:50.141124,"(3.7, 4.4, 4.323943661971831)","(10.0, 13.0, 12.256)","(26.0, 50.0, 47.86666666666667)","(4.4, 5.2, 5.04672131147541)","(3.4, 4.1, 4.061832061068702)","(7.0, 8.6, 8.53235294117647)","(12.0, 17.0, 16.735294117647058)","(14.0, 21.0, 20.48148148148148)"
07-12-2022 19:57:51.415720,"(3.7, 4.4, 4.327027027027027)","(10.0, 13.0, 12.266666666666667)","(26.0, 50.0, 47.53846153846154)","(4.4, 5.1, 5.04672131147541)","(3.4, 4.1, 4.057142857142857)","(7.0, 8.6, 8.54025974025974)","(12.0, 17.0, 16.72222222222222)","(14.0, 21.0, 21.2)"
07-12-2022 19:57:52.888216,"(3.7, 4.3, 4.2952941176470585)","(10.0, 13.0, 12.266666666666667)","(26.0, 50.0, 46.592592592592595)","(4.4, 5.1, 5.054455445544554)","(3.4, 4.1, 4.057777777777778)","(7.0, 8.6, 8.588235294117647)","(12.0, 17.0, 16.956521739130434)","(14.0, 22.0, 21.6)"
07-12-2022 19:57:54.503429,"(3.7, 4.3, 4.197391304347827)","(10.0, 13.0, 12.39568345323741)","(26.0, 50.0, 47.55555555555556)","(4.2, 5.1, 5.087628865979381)","(3.4, 4.1, 4.045217391304348)","(7.0, 8.6, 8.438095238095238)","(13.0, 18.0, 17.41176470588235)","(14.0, 22.0, 21.428571428571427)"
07-12-2022 19:57:55.925713,"(3.7, 4.2, 4.275438596491228)","(10.0, 13.0, 12.4)","(26.0, 48.0, 45.84615384615385)","(4.2, 5.1, 5.051973684210526)","(3.4, 4.1, 4.055038759689922)","(7.0, 8.6, 8.397530864197531)","(13.0, 18.0, 17.4)","(14.0, 22.0, 22.649122807017545)"
07-12-2022 19:57:57.185028,"(3.7, 4.3, 4.2784615384615385)","(10.0, 13.0, 12.335766423357665)","(26.0, 46.0, 47.0)","(4.2, 5.1, 5.064615384615385)","(3.4, 4.1, 4.077272727272727)","(7.0, 8.6, 8.382716049382715)","(13.0, 17.5, 17.25609756097561)","(14.0, 23.0, 22.732142857142858)"
07-12-2022 19:57:58.513790,"(3.7, 4.3, 4.2784615384615385)","(10.0, 13.0, 12.516666666666667)","(26.0, 48.0, 47.05882352941177)","(4.2, 5.1, 5.060431654676258)","(3.4, 4.1, 4.0647887323943666)","(7.0, 8.6, 8.312)","(13.0, 17.5, 17.272727272727273)","(14.0, 23.0, 21.818181818181817)"
07-12-2022 19:57:59.905085,"(3.7, 4.3, 4.285365853658536)","(10.0, 13.0, 12.520661157024794)","(26.0, 48.0, 46.476190476190474)","(4.2, 5.1, 5.056521739130434)","(3.4, 4.2, 4.066359447004609)","(7.0, 8.6, 8.347368421052632)","(13.0, 17.5, 17.15625)","(15.0, 22.0, 21.818181818181817)"
07-12-2022 19:58:01.286743,"(3.7, 4.3, 4.285365853658536)","(10.0, 13.0, 12.6)","(26.0, 48.0, 45.733333333333334)","(4.2, 5.1, 5.059230769230769)","(3.4, 4.2, 4.133458646616541)","(7.0, 8.4, 8.374468085106383)","(13.0, 17.5, 16.73076923076923)","(15.0, 22.0, 21.6)"
07-12-2022 19:58:02.645682,"(3.7, 4.4, 4.2890625)","(10.0, 13.0, 12.661290322580646)","(26.0, 48.0, 45.06666666666667)","(4.2, 5.1, 5.053787878787879)","(3.4, 4.2, 4.132380952380952)","(7.0, 8.4, 8.297142857142857)","(13.0, 17.0, 16.708333333333332)","(15.0, 22.0, 20.642857142857142)"
07-12-2022 19:58:03.985381,"(3.7, 4.4, 4.312820512820513)","(10.0, 13.0, 12.573529411764707)","(26.0, 48.0, 44.97959183673469)","(4.2, 5.1, 5.061428571428571)","(3.4, 4.2, 4.143181818181818)","(7.0, 8.4, 8.195744680851064)","(13.0, 17.0, 16.46)","(15.0, 21.0, 20.615384615384617)"
07-12-2022 19:58:05.247591,"(3.7, 4.3, 4.289411764705882)","(10.0, 13.0, 12.573529411764707)","(26.0, 48.0, 44.54545454545455)","(4.2, 5.1, 5.054929577464788)","(3.4, 4.2, 4.1408)","(7.0, 8.2, 8.132258064516128)","(13.0, 17.0, 16.452380952380953)","(15.0, 21.0, 20.705882352941178)"
07-12-2022 19:58:06.364871,"(3.7, 4.4, 4.299507389162562)","(10.0, 13.0, 12.565)","(26.0, 46.0, 43.86666666666667)","(4.2, 5.1, 5.056115107913669)","(3.4, 4.2, 4.143307086614173)","(7.0, 8.2, 8.132258064516128)","(13.0, 16.5, 16.441176470588236)","(15.0, 21.0, 20.675)"
07-12-2022 19:58:07.597450,"(3.7, 4.4, 4.31010101010101)","(10.0, 13.0, 12.49586776859504)","(26.0, 46.0, 43.75)","(4.2, 5.1, 5.056115107913669)","(3.4, 4.2, 4.143307086614173)","(7.0, 8.2, 8.132258064516128)","(13.0, 16.5, 16.29824561403509)","(15.0, 21.0, 20.675)"
07-12-2022 19:58:08.808347,"(3.7, 4.4, 4.32020202020202)","(10.0, 12.5, 12.579710144927537)","(26.0, 46.0, 43.27272727272727)","(4.2, 5.1, 5.056115107913669)","(3.4, 4.2, 4.119642857142857)","(7.0, 8.2, 8.103333333333333)","(13.0, 17.0, 16.29824561403509)","(15.0, 21.0, 20.675)"
07-12-2022 19:58:10.121061,"(3.7, 4.4, 4.336290322580645)","(10.0, 13.0, 12.579710144927537)","(26.0, 46.0, 43.27272727272727)","(4.2, 5.1, 5.062399999999999)","(3.4, 4.2, 4.119642857142857)","(7.0, 8.2, 8.103333333333333)","(13.0, 17.0, 16.29824561403509)","(15.0, 21.0, 20.73469387755102)"
07-12-2022 19:58:11.318260,"(3.7, 4.4, 4.336290322580645)","(10.0, 13.0, 12.579710144927537)","(26.0, 46.0, 43.27272727272727)","(4.2, 5.1, 5.062399999999999)","(3.4, 4.2, 4.119642857142857)","(7.0, 8.2, 8.103333333333333)","(13.0, 17.0, 16.29824561403509)","(15.0, 21.0, 20.73469387755102)"
07-12-2022 19:58:12.540255,"(3.7, 4.4, 4.336290322580645)","(10.0, 13.0, 12.579710144927537)","(26.0, 46.0, 43.27272727272727)","(4.2, 5.1, 5.062399999999999)","(3.4, 4.2, 4.119642857142857)","(7.0, 8.2, 8.103333333333333)","(13.0, 17.0, 16.29824561403509)","(15.0, 21.0, 20.73469387755102)"
07-12-2022 19:58:13.824995,"(3.7, 4.4, 4.336290322580645)","(10.0, 13.0, 12.48235294117647)","(26.0, 46.0, 41.0)","(4.2, 5.1, 5.15)","(3.4, 4.2, 4.05735294117647)","(7.0, 8.2, 8.031683168316832)","(13.0, 17.0, 16.1875)","(15.0, 21.0, 20.22689075630252)"
07-12-2022 19:58:15.107147,"(3.7, 4.4, 4.386274509803922)","(10.0, 13.0, 12.80921052631579)","(26.0, 42.0, 40.285714285714285)","(4.2, 5.2, 5.083783783783783)","(3.4, 4.1, 4.1390625)","(7.0, 8.2, 8.24642857142857)","(13.0, 16.5, 16.153846153846153)","(15.0, 21.0, 19.788)"
07-12-2022 19:58:16.503641,"(3.7, 4.4, 4.394230769230769)","(10.0, 13.0, 12.691489361702128)","(26.0, 42.0, 40.5)","(4.2, 5.1, 5.087058823529412)","(3.4, 4.2, 4.143065693430657)","(7.0, 8.4, 8.243636363636362)","(13.0, 16.5, 16.153846153846153)","(15.0, 21.0, 19.581818181818182)"
07-12-2022 19:58:17.741259,"(3.7, 4.4, 4.38909090909091)","(10.0, 13.0, 12.666666666666666)","(26.0, 42.0, 39.06666666666667)","(4.2, 5.2, 5.071153846153846)","(3.4, 4.2, 4.14496644295302)","(7.0, 8.4, 8.24705882352941)","(13.0, 16.5, 16.375)","(15.0, 21.0, 19.813432835820894)"
07-12-2022 19:58:19.003662,"(3.7, 4.4, 4.3770491803278695)","(10.0, 13.0, 12.666666666666666)","(26.0, 40.0, 36.53333333333333)","(4.2, 5.1, 5.063793103448275)","(3.4, 4.2, 4.15234375)","(7.0, 8.4, 8.266666666666666)","(13.0, 16.5, 16.375)","(15.0, 21.0, 19.786259541984734)"
07-12-2022 19:58:20.295319,"(3.7, 4.4, 4.374545454545455)","(10.0, 13.0, 12.666666666666666)","(26.0, 40.0, 37.857142857142854)","(4.2, 5.1, 5.066071428571428)","(3.4, 4.3, 4.1499999999999995)","(7.0, 8.4, 8.266666666666666)","(13.0, 16.5, 16.477272727272727)","(15.0, 21.0, 19.786259541984734)"
07-12-2022 19:58:21.494730,"(3.7, 4.4, 4.374545454545455)","(10.0, 13.0, 12.666666666666666)","(26.0, 38.0, 36.23529411764706)","(4.2, 5.1, 5.044117647058823)","(3.4, 4.3, 4.1525)","(7.0, 8.4, 8.283333333333333)","(13.0, 16.5, 16.477272727272727)","(15.0, 21.0, 19.717741935483872)"
07-12-2022 19:58:22.764008,"(3.7, 4.4, 4.365217391304348)","(10.0, 13.0, 12.209677419354838)","(26.0, 38.0, 36.26923076923077)","(4.2, 5.1, 4.969791666666667)","(3.4, 4.3, 4.1739299610894935)","(7.0, 8.4, 8.325714285714286)","(13.0, 16.5, 16.96153846153846)","(15.0, 21.0, 19.625)"
07-12-2022 19:58:23.999344,"(3.7, 4.4, 4.376923076923077)","(10.0, 12.5, 12.195)","(26.0, 38.0, 36.666666666666664)","(4.2, 5.0, 4.97070707070707)","(3.4, 4.3, 4.163716814159292)","(7.0, 8.4, 8.341935483870968)","(13.0, 17.0, 16.96153846153846)","(15.0, 20.0, 20.009615384615383)"
07-12-2022 19:58:25.146543,"(3.7, 4.4, 4.376923076923077)","(10.0, 12.5, 12.195)","(26.0, 38.0, 36.666666666666664)","(4.2, 5.0, 4.964166666666666)","(3.4, 4.3, 4.163963963963964)","(7.0, 8.4, 8.31111111111111)","(13.0, 17.0, 16.96153846153846)","(15.0, 21.0, 20.009345794392523)"
07-12-2022 19:58:26.239952,"(3.7, 4.5, 4.3625)","(10.0, 12.5, 12.173913043478262)","(26.0, 38.0, 36.666666666666664)","(4.2, 5.0, 4.964166666666666)","(3.4, 4.3, 4.1557077625570775)","(7.0, 8.6, 8.329166666666666)","(13.0, 17.0, 16.96153846153846)","(15.0, 21.0, 19.666666666666668)"
07-12-2022 19:58:27.460431,"(3.7, 4.5, 4.362809917355372)","(10.0, 12.5, 12.134615384615385)","(26.0, 38.0, 36.56)","(4.2, 5.0, 4.974626865671642)","(3.4, 4.3, 4.246666666666667)","(7.0, 8.6, 8.334782608695651)","(13.0, 17.0, 16.636363636363637)","(15.0, 20.0, 19.466666666666665)"
07-12-2022 19:58:28.769792,"(3.7, 4.5, 4.365040650406504)","(10.0, 12.5, 12.148148148148149)","(26.0, 38.0, 35.04347826086956)","(4.2, 5.0, 4.911538461538462)","(3.4, 4.3, 4.2803571428571425)","(7.0, 8.6, 8.329166666666666)","(13.0, 17.0, 16.580645161290324)","(15.0, 20.0, 19.517241379310345)"
07-12-2022 19:58:30.077844,"(3.7, 4.5, 4.375187969924812)","(10.0, 12.5, 12.057692307692308)","(26.0, 38.0, 36.05714285714286)","(4.2, 5.0, 4.909090909090909)","(3.4, 4.3, 4.25859872611465)","(7.0, 8.6, 8.334782608695651)","(13.0, 17.0, 16.08695652173913)","(15.0, 20.0, 19.517241379310345)"
07-12-2022 19:58:31.413360,"(3.7, 4.5, 4.374242424242424)","(10.0, 12.5, 12.1)","(26.0, 38.0, 36.05714285714286)","(4.2, 5.0, 4.8428571428571425)","(3.4, 4.4, 4.326315789473684)","(7.0, 8.6, 8.351020408163265)","(13.0, 16.5, 16.333333333333332)","(15.0, 20.0, 19.3)"
07-12-2022 19:58:32.686170,"(3.7, 4.5, 4.410434782608696)","(10.0, 12.5, 12.3875)","(26.0, 38.0, 36.27272727272727)","(4.2, 4.9, 4.869767441860465)","(3.5, 4.4, 4.337349397590361)","(7.0, 8.6, 8.505263157894737)","(13.0, 16.5, 16.166666666666668)","(15.0, 20.0, 19.666666666666668)"
07-12-2022 19:58:33.984930,"(3.7, 4.5, 4.364583333333333)","(10.0, 12.5, 12.3875)","(26.0, 38.0, 36.27272727272727)","(4.2, 4.9, 4.863829787234042)","(3.5, 4.4, 4.337349397590361)","(7.0, 8.6, 8.505263157894737)","(13.0, 16.5, 16.166666666666668)","(15.0, 20.0, 19.682926829268293)"
07-12-2022 19:58:35.214716,"(3.7, 4.4, 4.3125)","(10.0, 12.5, 12.465116279069768)","(26.0, 38.0, 36.48)","(4.2, 4.9, 4.909090909090909)","(3.5, 4.4, 4.441379310344828)","(7.0, 8.6, 8.524324324324324)","(13.0, 16.5, 16.275510204081634)","(15.0, 20.0, 19.1)"
07-12-2022 19:58:36.448768,"(3.7, 4.3, 4.288095238095238)","(10.0, 12.5, 9755.414634146342)","(26.0, 38.0, 9998.5)","(4.2, 5.0, 9998.5)","(3.5, 4.6, 9998.5)","(7.0, 8.6, 9998.5)","(13.0, 16.5, 9998.5)","(15.0, 20.0, 9998.5)"
07-12-2022 19:58:37.610294,"(3.7, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(15.0, 99998, 9998.5)"
07-12-2022 19:58:38.821133,"(3.7, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(15.0, 99998, 9998.5)"
07-12-2022 19:58:40.049920,"(3.7, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(15.0, 99998, 9998.5)"
07-12-2022 19:58:41.217940,"(3.7, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(15.0, 99998, 9998.5)"
