,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:21:38.605619,"(6.5, 7.6, 7.529032258064516)","(17.0, 99999, 99990)","(5.0, 6.2, 6.094444444444444)","(8.5, 10.5, 10.07638888888889)","(16.0, 18.0, 17.833333333333332)","(21.0, 28.0, 26.901960784313726)","(14.0, 17.0, 16.933333333333334)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.933173076923077)","(21.0, 44.0, 42.0)","(7.5, 9.0, 9.07027027027027)","(51.0, 90.0, 82.22222222222223)"
08-01-2023 16:21:39.942723,"(6.5, 7.6, 7.474452554744525)","(17.0, 99999, 99990)","(5.0, 6.2, 6.094444444444444)","(8.5, 10.5, 10.07638888888889)","(16.0, 18.0, 17.833333333333332)","(21.0, 28.0, 26.901960784313726)","(14.0, 17.0, 16.933333333333334)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.835714285714286)","(21.0, 44.0, 42.666666666666664)","(7.5, 9.2, 9.085714285714285)","(51.0, 90.0, 84.0)"
08-01-2023 16:21:41.337756,"(6.5, 7.6, 7.474452554744525)","(17.0, 99999, 99990)","(5.0, 6.2, 6.042439024390244)","(8.5, 10.5, 10.07638888888889)","(16.0, 18.0, 18.25409836065574)","(21.0, 28.0, 26.755555555555556)","(14.0, 17.0, 16.933333333333334)","(61.0, 90.0, 87.0)","(3.3, 3.85, 3.837719298245614)","(21.0, 44.0, 42.666666666666664)","(7.5, 9.2, 9.085714285714285)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:42.689577,"(6.5, 7.6, 7.5540540540540535)","(17.0, 99999, 99990)","(5.0, 6.2, 6.036455696202531)","(8.5, 10.5, 10.07638888888889)","(16.0, 18.5, 18.25409836065574)","(21.0, 28.0, 26.566666666666666)","(14.0, 17.0, 15.846153846153847)","(61.0, 90.0, 87.0)","(3.3, 3.85, 3.873076923076923)","(21.0, 44.0, 42.285714285714285)","(7.5, 9.2, 9.05)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:44.046337,"(6.5, 7.6, 7.5540540540540535)","(17.0, 99999, 99990)","(5.0, 6.2, 6.036455696202531)","(8.5, 10.5, 10.07638888888889)","(16.0, 18.5, 18.42)","(21.0, 28.0, 26.566666666666666)","(14.0, 16.0, 15.384615384615385)","(61.0, 90.0, 87.0)","(3.3, 3.9, 3.8719512195121952)","(21.0, 44.0, 43.111111111111114)","(7.5, 9.2, 9.05)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:45.724682,"(6.5, 7.6, 7.457303370786517)","(17.0, 99999, 99990)","(5.0, 6.2, 6.016477272727273)","(8.5, 10.5, 10.041208791208792)","(16.0, 18.5, 18.362068965517242)","(21.0, 28.0, 26.79310344827586)","(14.0, 15.5, 15.384615384615385)","(61.0, 90.0, 87.0)","(3.3, 3.9, 3.895652173913043)","(21.0, 44.0, 42.625)","(7.5, 9.2, 9.114285714285714)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:47.130880,"(6.5, 7.4, 7.281818181818182)","(17.0, 99999, 99990)","(5.0, 6.2, 6.026063829787234)","(8.5, 10.5, 10.788732394366198)","(16.0, 18.5, 18.362068965517242)","(21.0, 28.0, 26.79310344827586)","(14.0, 15.5, 15.35483870967742)","(61.0, 90.0, 87.0)","(3.3, 3.9, 3.8913793103448273)","(21.0, 46.0, 42.625)","(7.5, 9.2, 9.079365079365079)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:48.517090,"(6.5, 7.4, 7.271523178807947)","(17.0, 99999, 99990)","(5.0, 6.2, 6.02620320855615)","(8.5, 11.0, 10.68141592920354)","(16.0, 18.5, 18.362068965517242)","(21.0, 28.0, 26.79310344827586)","(14.0, 15.5, 15.358333333333333)","(61.0, 90.0, 87.0)","(3.3, 3.9, 3.8913793103448273)","(21.0, 46.0, 42.625)","(7.5, 9.2, 9.079365079365079)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:49.977543,"(6.5, 7.4, 7.236000000000001)","(17.0, 99999, 99990)","(5.0, 6.2, 6.027586206896552)","(8.5, 11.0, 10.68141592920354)","(16.0, 18.5, 18.233333333333334)","(21.0, 28.0, 26.79310344827586)","(14.0, 15.5, 15.32)","(61.0, 90.0, 87.0)","(3.3, 3.9, 3.8913793103448273)","(21.0, 46.0, 43.42857142857143)","(7.5, 9.2, 9.079365079365079)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:51.300739,"(6.5, 7.4, 7.236000000000001)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.694915254237289)","(16.0, 18.5, 18.233333333333334)","(21.0, 28.0, 26.79310344827586)","(14.0, 15.5, 15.382352941176471)","(61.0, 90.0, 87.0)","(3.3, 3.9, 3.9131578947368424)","(21.0, 46.0, 43.42857142857143)","(7.5, 9.2, 9.056603773584905)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:52.795984,"(6.5, 7.4, 7.216267942583732)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.694915254237289)","(16.0, 18.5, 18.233333333333334)","(21.0, 28.0, 26.852459016393443)","(14.0, 15.5, 15.282608695652174)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.9111111111111114)","(21.0, 46.0, 41.09090909090909)","(7.5, 9.2, 9.056603773584905)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:54.147992,"(6.5, 7.4, 7.216267942583732)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.68141592920354)","(16.0, 18.5, 18.233333333333334)","(21.0, 28.0, 26.852459016393443)","(14.0, 15.5, 15.22340425531915)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.9111111111111114)","(21.0, 46.0, 40.0)","(7.5, 9.2, 9.056603773584905)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:55.540845,"(6.5, 7.2, 7.1980582524271846)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.68141592920354)","(16.0, 18.5, 18.233333333333334)","(21.0, 28.0, 26.852459016393443)","(14.0, 15.5, 15.3)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.9111111111111114)","(21.0, 46.0, 40.0)","(7.5, 9.2, 9.117391304347827)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:56.978003,"(6.5, 7.4, 7.156923076923077)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.68141592920354)","(16.0, 18.5, 18.233333333333334)","(21.0, 28.0, 26.852459016393443)","(14.0, 15.5, 15.3)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.9111111111111114)","(21.0, 46.0, 40.0)","(7.5, 9.2, 9.117391304347827)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:58.415239,"(6.5, 7.4, 7.156923076923077)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.701970443349754)","(16.0, 18.5, 17.85483870967742)","(21.0, 28.0, 26.88888888888889)","(14.0, 15.5, 15.283333333333333)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.9111111111111114)","(21.0, 46.0, 40.0)","(7.5, 9.2, 9.086274509803921)","(51.0, 90.0, 85.0)"
08-01-2023 16:21:59.812540,"(6.5, 7.4, 7.1072)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.701970443349754)","(16.0, 18.5, 17.85483870967742)","(21.0, 28.0, 26.88888888888889)","(14.0, 15.5, 14.921052631578947)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.920512820512821)","(21.0, 46.0, 40.0)","(7.5, 9.2, 9.086274509803921)","(51.0, 90.0, 85.0)"
08-01-2023 16:22:01.238605,"(6.5, 7.2, 7.1072)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.701970443349754)","(16.0, 18.5, 17.85483870967742)","(21.0, 28.0, 26.88888888888889)","(14.0, 15.0, 15.144736842105264)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.943548387096774)","(21.0, 46.0, 41.0)","(7.5, 9.2, 9.086274509803921)","(51.0, 90.0, 85.0)"
08-01-2023 16:22:02.774037,"(6.5, 7.2, 7.082692307692308)","(17.0, 99999, 99990)","(5.0, 6.2, 6.04029484029484)","(8.5, 11.0, 10.686528497409327)","(16.0, 18.5, 18.289473684210527)","(21.0, 28.0, 26.79310344827586)","(14.0, 15.5, 15.144736842105264)","(61.0, 90.0, 87.0)","(3.3, 4.0, 3.943548387096774)","(21.0, 44.0, 41.0)","(7.5, 9.2, 9.086274509803921)","(51.0, 90.0, 85.0)"
08-01-2023 16:22:04.134519,"(6.5, 7.0, 6.997628458498024)","(17.0, 99999, 99990)","(5.0, 6.2, 6.053420195439739)","(8.5, 11.0, 10.711904761904762)","(16.0, 18.5, 18.104166666666668)","(20.0, 28.0, 26.79310344827586)","(14.0, 15.5, 15.144736842105264)","(61.0, 90.0, 87.0)","(3.3, 4.0, 3.9362573099415203)","(21.0, 44.0, 41.0)","(7.5, 9.2, 8.954285714285714)","(51.0, 90.0, 82.5)"
08-01-2023 16:22:05.536776,"(6.5, 7.2, 7.045255474452555)","(17.0, 99999, 99990)","(5.0, 6.2, 6.161607142857143)","(8.5, 11.0, 10.725)","(16.0, 18.5, 18.104166666666668)","(20.0, 28.0, 26.79310344827586)","(14.0, 15.5, 15.458677685950413)","(61.0, 90.0, 87.0)","(3.3, 4.0, 3.9413333333333336)","(21.0, 44.0, 41.0)","(7.5, 9.0, 8.954285714285714)","(51.0, 90.0, 82.5)"
08-01-2023 16:22:07.026941,"(6.5, 7.2, 7.045255474452555)","(17.0, 99999, 99990)","(5.0, 6.2, 6.156521739130435)","(8.5, 11.0, 10.725)","(16.0, 18.5, 18.31)","(20.0, 28.0, 26.779661016949152)","(14.0, 15.5, 15.75)","(61.0, 90.0, 87.0)","(3.3, 3.95, 3.9350574712643676)","(21.0, 44.0, 40.57142857142857)","(7.5, 9.0, 8.829268292682926)","(51.0, 90.0, 82.77777777777777)"
08-01-2023 16:22:08.434036,"(6.5, 7.2, 7.045255474452555)","(17.0, 99999, 99990)","(5.0, 6.2, 6.156521739130435)","(8.5, 11.0, 10.725)","(16.0, 18.5, 18.31)","(20.0, 28.0, 26.779661016949152)","(14.0, 16.0, 15.782608695652174)","(61.0, 90.0, 87.0)","(3.3, 4.0, 3.9350574712643676)","(21.0, 44.0, 40.57142857142857)","(7.5, 9.0, 8.829268292682926)","(51.0, 85.0, 82.77777777777777)"
08-01-2023 16:22:10.088982,"(6.5, 7.2, 7.052542372881356)","(17.0, 99999, 99990)","(5.0, 6.2, 6.156521739130435)","(8.5, 11.0, 10.740343347639485)","(16.0, 18.5, 18.31)","(20.0, 28.0, 26.901960784313726)","(14.0, 16.0, 16.12857142857143)","(51.0, 90.0, 87.0)","(3.3, 4.0, 3.9440594059405942)","(21.0, 44.0, 40.57142857142857)","(7.5, 9.0, 8.662068965517241)","(51.0, 85.0, 82.77777777777777)"
08-01-2023 16:22:11.625644,"(6.5, 7.2, 7.12)","(17.0, 99999, 99990)","(5.0, 6.2, 6.131868131868132)","(8.5, 11.0, 10.740343347639485)","(16.0, 18.5, 18.31)","(20.0, 28.0, 26.727272727272727)","(14.0, 16.5, 16.204545454545453)","(51.0, 90.0, 87.0)","(3.3, 4.0, 3.9440594059405942)","(21.0, 44.0, 40.57142857142857)","(7.5, 8.8, 8.614285714285714)","(51.0, 85.0, 82.77777777777777)"
08-01-2023 16:22:13.041561,"(6.5, 7.2, 7.1706666666666665)","(17.0, 99999, 99990)","(5.0, 6.2, 6.131868131868132)","(8.5, 11.0, 10.740343347639485)","(16.0, 18.5, 18.31)","(20.0, 28.0, 26.615384615384617)","(14.0, 16.5, 16.243589743589745)","(51.0, 90.0, 87.0)","(3.3, 4.0, 3.9440594059405942)","(31.0, 44.0, 40.57142857142857)","(7.5, 8.8, 8.614285714285714)","(51.0, 85.0, 82.77777777777777)"
08-01-2023 16:22:14.607389,"(6.5, 7.4, 7.230263157894737)","(17.0, 99999, 99990)","(5.0, 6.2, 6.131386861313869)","(8.5, 11.0, 10.740343347639485)","(16.0, 18.5, 18.31)","(20.0, 28.0, 26.615384615384617)","(14.0, 16.5, 16.172727272727272)","(51.0, 90.0, 86.25)","(3.3, 4.0, 3.94009009009009)","(31.0, 44.0, 40.57142857142857)","(7.5, 8.8, 8.614285714285714)","(51.0, 85.0, 82.77777777777777)"
08-01-2023 16:22:16.041981,"(6.5, 7.4, 7.2550724637681165)","(17.0, 99999, 99990)","(5.0, 6.2, 6.136700336700337)","(8.5, 11.0, 10.742553191489362)","(16.0, 18.5, 17.849137931034484)","(20.0, 28.0, 26.46875)","(14.0, 16.5, 16.19672131147541)","(51.0, 90.0, 86.25)","(3.3, 4.0, 3.94009009009009)","(31.0, 44.0, 38.62068965517241)","(7.5, 8.8, 8.429357798165137)","(51.0, 85.0, 85.78947368421052)"
08-01-2023 16:22:17.784666,"(6.5, 7.4, 7.2466257668711656)","(17.0, 99999, 99990)","(5.0, 6.2, 6.136700336700337)","(8.5, 11.0, 10.742553191489362)","(16.0, 18.0, 17.875)","(20.0, 27.0, 26.46875)","(14.0, 16.5, 16.19672131147541)","(51.0, 90.0, 86.25)","(3.3, 4.0, 3.9476377952755906)","(31.0, 44.0, 39.125)","(7.5, 8.6, 8.447540983606558)","(51.0, 90.0, 85.0)"
08-01-2023 16:22:19.408760,"(6.5, 7.4, 7.2466257668711656)","(17.0, 99999, 99990)","(5.0, 6.2, 6.136700336700337)","(8.5, 11.0, 10.753061224489796)","(16.0, 18.0, 17.923076923076923)","(20.0, 27.0, 26.5)","(14.0, 16.5, 15.193181818181818)","(51.0, 90.0, 87.0)","(3.3, 4.0, 3.9585253456221197)","(31.0, 44.0, 39.09090909090909)","(7.5, 8.6, 8.427777777777777)","(51.0, 90.0, 84.8)"
08-01-2023 16:22:21.139716,"(6.5, 7.4, 7.232214765100672)","(17.0, 99999, 99990)","(5.0, 6.2, 6.1353333333333335)","(8.5, 11.0, 10.753061224489796)","(16.0, 18.0, 17.861538461538462)","(20.0, 27.0, 26.5)","(14.0, 15.5, 15.285714285714286)","(51.0, 90.0, 87.0)","(3.3, 4.0, 3.986)","(31.0, 44.0, 39.09090909090909)","(7.5, 8.6, 8.419417475728155)","(51.0, 90.0, 84.8)"
08-01-2023 16:22:22.788215,"(6.5, 7.4, 7.232214765100672)","(17.0, 99999, 99990)","(5.0, 6.2, 6.1353333333333335)","(8.5, 11.0, 10.753061224489796)","(16.0, 18.0, 17.912280701754387)","(20.0, 27.0, 26.5)","(14.0, 15.5, 15.28048780487805)","(51.0, 90.0, 87.0)","(3.3, 4.0, 3.9844444444444447)","(31.0, 44.0, 39.09090909090909)","(7.5, 8.6, 8.419417475728155)","(51.0, 90.0, 84.8)"
08-01-2023 16:22:24.380760,"(6.5, 7.4, 7.2464)","(17.0, 99999, 99990)","(5.0, 6.2, 6.135785953177257)","(8.5, 11.0, 10.753061224489796)","(16.0, 18.0, 17.935064935064936)","(20.0, 27.0, 26.5)","(14.0, 15.5, 15.348214285714286)","(51.0, 90.0, 87.0)","(3.3, 4.0, 4.012449799196787)","(31.0, 44.0, 39.09090909090909)","(7.5, 8.6, 8.449541284403669)","(51.0, 85.0, 82.77777777777777)"
08-01-2023 16:22:25.852534,"(6.5, 7.4, 7.2464)","(17.0, 99999, 99990)","(5.0, 6.2, 6.135785953177257)","(8.5, 11.0, 10.753061224489796)","(16.0, 18.0, 17.935064935064936)","(20.0, 27.0, 26.414634146341463)","(14.0, 15.5, 15.827868852459016)","(51.0, 90.0, 87.0)","(3.3, 4.1, 4.024585635359116)","(31.0, 44.0, 39.09090909090909)","(7.5, 8.6, 8.381818181818181)","(51.0, 85.0, 76.66666666666667)"
08-01-2023 16:22:27.360433,"(6.5, 7.4, 7.258823529411765)","(17.0, 99999, 99990)","(5.0, 6.2, 6.135785953177257)","(8.5, 11.0, 10.752032520325203)","(16.0, 18.0, 17.935064935064936)","(20.0, 27.0, 26.414634146341463)","(14.0, 16.0, 14.818181818181818)","(51.0, 90.0, 87.0)","(3.3, 4.1, 4.012621359223301)","(31.0, 44.0, 39.09090909090909)","(7.5, 8.6, 8.381818181818181)","(51.0, 80.0, 76.66666666666667)"
08-01-2023 16:22:28.906251,"(6.5, 7.4, 7.330263157894737)","(17.0, 99999, 99990)","(5.0, 6.2, 6.135785953177257)","(8.5, 11.0, 10.741525423728813)","(16.0, 18.0, 17.935064935064936)","(20.0, 27.0, 26.384615384615383)","(14.0, 15.0, 14.866666666666667)","(51.0, 90.0, 87.0)","(3.3, 4.1, 4.011184210526316)","(31.0, 44.0, 39.09090909090909)","(7.5, 8.6, 8.381818181818181)","(51.0, 80.0, 76.66666666666667)"
08-01-2023 16:22:30.540676,"(6.5, 7.4, 7.364516129032259)","(17.0, 99999, 99990)","(5.0, 6.2, 6.135785953177257)","(8.5, 11.0, 10.76171875)","(16.0, 18.0, 17.935897435897434)","(20.0, 27.0, 26.4)","(14.0, 15.0, 14.82857142857143)","(51.0, 90.0, 82.5)","(3.3, 4.1, 4.009698996655518)","(31.0, 44.0, 40.857142857142854)","(7.5, 8.6, 8.376744186046512)","(51.0, 80.0, 76.5)"
08-01-2023 16:22:32.211752,"(6.5, 7.6, 7.442718446601942)","(17.0, 99999, 99990)","(5.0, 6.2, 6.128624535315986)","(8.5, 11.0, 10.766283524904214)","(16.0, 18.0, 17.935897435897434)","(20.0, 27.0, 26.272727272727273)","(14.0, 15.0, 14.838235294117647)","(51.0, 90.0, 82.5)","(3.3, 4.1, 3.983954154727794)","(31.0, 42.0, 39.111111111111114)","(7.5, 8.6, 8.4375)","(51.0, 80.0, 76.5)"
08-01-2023 16:22:33.806173,"(6.5, 7.6, 7.5312)","(17.0, 99999, 99990)","(5.0, 6.2, 6.128358208955224)","(8.5, 11.0, 10.777372262773723)","(16.0, 18.0, 18.03846153846154)","(20.0, 27.0, 26.36842105263158)","(14.0, 15.0, 14.875)","(51.0, 90.0, 86.25)","(3.3, 4.1, 3.981067961165049)","(31.0, 40.0, 39.333333333333336)","(7.5, 8.6, 8.48936170212766)","(51.0, 80.0, 76.81818181818181)"
08-01-2023 16:22:35.362789,"(6.5, 7.8, 7.7439024390243905)","(17.0, 99999, 99990)","(5.0, 6.2, 6.128358208955224)","(8.5, 11.0, 10.777372262773723)","(16.0, 18.5, 18.03846153846154)","(20.0, 27.0, 26.36842105263158)","(14.0, 15.0, 14.875)","(51.0, 90.0, 86.25)","(3.3, 4.0, 3.940579710144928)","(31.0, 40.0, 39.333333333333336)","(7.5, 8.6, 8.457534246575342)","(51.0, 80.0, 76.81818181818181)"
08-01-2023 16:22:36.896254,"(6.5, 8.0, 7.895744680851064)","(17.0, 99999, 99990)","(5.0, 6.2, 6.128358208955224)","(8.5, 11.0, 10.777372262773723)","(16.0, 18.5, 18.03846153846154)","(20.0, 27.0, 26.36842105263158)","(14.0, 15.0, 14.875)","(51.0, 90.0, 86.25)","(3.3, 3.95, 3.8684523809523808)","(31.0, 40.0, 40.666666666666664)","(7.5, 8.6, 8.433962264150944)","(51.0, 80.0, 76.81818181818181)"
08-01-2023 16:22:38.408426,"(6.5, 8.2, 8.040816326530612)","(19.0, 99999, 99990)","(5.0, 6.2, 6.128358208955224)","(8.5, 11.0, 10.714953271028037)","(16.0, 18.5, 18.037037037037038)","(20.0, 27.0, 26.36842105263158)","(14.0, 15.0, 14.875)","(51.0, 90.0, 86.66666666666667)","(3.3, 3.9, 3.84975845410628)","(31.0, 42.0, 40.666666666666664)","(7.5, 8.6, 8.168627450980392)","(51.0, 80.0, 75.625)"
08-01-2023 16:22:39.925252,"(6.5, 8.4, 8.23157894736842)","(19.0, 99999, 99990)","(5.0, 6.2, 6.128358208955224)","(8.5, 11.0, 10.714953271028037)","(16.0, 18.5, 18.037037037037038)","(20.0, 27.0, 26.36842105263158)","(14.0, 15.0, 14.6875)","(51.0, 90.0, 86.66666666666667)","(3.3, 3.9, 3.849032258064516)","(31.0, 42.0, 39.714285714285715)","(7.5, 8.2, 8.145205479452054)","(51.0, 80.0, 75.625)"
08-01-2023 16:22:41.441093,"(6.5, 8.6, 8.15)","(19.0, 99999, 99990)","(5.0, 6.2, 6.230877192982456)","(8.5, 11.0, 10.743386243386244)","(16.0, 18.5, 18.77777777777778)","(20.0, 27.0, 25.903225806451612)","(14.0, 15.0, 14.698630136986301)","(51.0, 90.0, 87.5)","(3.3, 3.9, 3.8965753424657534)","(31.0, 42.0, 40.666666666666664)","(7.5, 8.2, 8.149999999999999)","(51.0, 80.0, 75.71428571428571)"
08-01-2023 16:22:42.946037,"(7.0, 8.0, 7.892307692307692)","(19.0, 99999, 99990)","(5.0, 6.4, 6.158297872340426)","(9.0, 11.0, 11.086466165413533)","(16.0, 19.0, 18.916666666666668)","(20.0, 26.0, 26.416666666666668)","(14.0, 15.0, 14.464285714285714)","(61.0, 90.0, 86.66666666666667)","(3.3, 3.9, 3.830952380952381)","(31.0, 42.0, 39.5)","(7.5, 8.2, 8.214388489208632)","(61.0, 80.0, 75.76923076923077)"
08-01-2023 16:22:44.413543,"(7.0, 8.0, 7.892307692307692)","(19.0, 99999, 99990)","(5.0, 6.2, 6.158297872340426)","(9.0, 11.5, 11.185483870967742)","(16.0, 19.0, 18.67241379310345)","(20.0, 27.0, 26.416666666666668)","(14.0, 14.5, 14.365168539325843)","(61.0, 95.0, 86.66666666666667)","(3.3, 3.85, 3.8289473684210527)","(31.0, 42.0, 39.84615384615385)","(7.5, 8.4, 8.214388489208632)","(61.0, 80.0, 75.76923076923077)"
08-01-2023 16:22:45.854870,"(7.0, 8.0, 7.890322580645162)","(19.0, 99999, 99990)","(5.0, 6.2, 6.047826086956522)","(9.0, 11.5, 11.676470588235293)","(16.0, 19.5, 18.766666666666666)","(20.0, 27.0, 26.785714285714285)","(14.0, 14.5, 14.448275862068966)","(61.0, 95.0, 90.0)","(3.3, 3.85, 3.825)","(31.0, 42.0, 40.15384615384615)","(7.5, 8.4, 8.247499999999999)","(61.0, 80.0, 75.76923076923077)"
08-01-2023 16:22:47.326170,"(7.0, 8.0, 7.841877256317689)","(18.0, 99999, 99990)","(5.0, 6.2, 5.938383838383839)","(9.0, 12.0, 11.722222222222221)","(15.0, 19.0, 18.59259259259259)","(20.0, 27.0, 26.785714285714285)","(14.0, 14.5, 14.702702702702704)","(61.0, 95.0, 87.0)","(3.3, 3.85, 3.825)","(31.0, 42.0, 40.5)","(7.5, 8.4, 8.468656716417911)","(61.0, 80.0, 76.33333333333333)"
08-01-2023 16:22:48.746853,"(7.0, 8.0, 7.821951219512195)","(18.0, 99999, 99990)","(5.0, 6.0, 5.891390728476821)","(9.0, 12.0, 11.765432098765432)","(15.0, 19.0, 18.64516129032258)","(20.0, 27.0, 26.823529411764707)","(14.0, 15.0, 14.741666666666667)","(61.0, 95.0, 87.85714285714286)","(3.3, 3.85, 3.8337962962962964)","(31.0, 42.0, 40.26086956521739)","(7.5, 8.6, 8.673417721518987)","(61.0, 80.0, 77.10526315789474)"
08-01-2023 16:22:50.205786,"(7.0, 8.0, 7.821951219512195)","(18.0, 99999, 99990)","(5.0, 5.9, 5.957785467128027)","(9.0, 12.0, 11.765432098765432)","(15.0, 19.0, 18.59259259259259)","(20.0, 27.0, 26.823529411764707)","(14.0, 15.0, 14.741666666666667)","(61.0, 90.0, 87.85714285714286)","(3.3, 3.85, 3.8283653846153847)","(31.0, 42.0, 39.111111111111114)","(7.5, 8.8, 8.727272727272728)","(61.0, 80.0, 77.22222222222223)"
08-01-2023 16:22:51.754795,"(7.0, 8.0, 7.821951219512195)","(18.0, 99999, 99990)","(5.0, 6.0, 5.957785467128027)","(9.0, 12.0, 11.765432098765432)","(15.0, 19.0, 18.633333333333333)","(20.0, 27.0, 26.823529411764707)","(14.0, 15.0, 14.741666666666667)","(61.0, 90.0, 87.85714285714286)","(3.3, 3.85, 3.8283653846153847)","(31.0, 42.0, 39.111111111111114)","(7.5, 8.8, 8.675)","(61.0, 80.0, 77.36842105263158)"
08-01-2023 16:22:53.259633,"(7.0, 8.0, 7.825498007968127)","(19.0, 99999, 99990)","(5.0, 6.0, 5.957785467128027)","(9.0, 12.0, 11.70873786407767)","(16.0, 19.0, 18.690140845070424)","(20.0, 27.0, 26.833333333333332)","(13.0, 15.0, 14.810975609756097)","(61.0, 90.0, 87.85714285714286)","(3.3, 3.85, 3.8283653846153847)","(31.0, 42.0, 39.111111111111114)","(7.5, 8.8, 8.721348314606741)","(61.0, 80.0, 77.36842105263158)"
08-01-2023 16:22:54.738290,"(7.0, 8.0, 7.825498007968127)","(19.0, 99999, 99990)","(5.0, 6.0, 5.939877300613497)","(9.0, 12.0, 11.70873786407767)","(16.0, 19.0, 18.690140845070424)","(20.0, 27.0, 26.833333333333332)","(13.0, 15.0, 15.081818181818182)","(61.0, 90.0, 87.85714285714286)","(3.3, 3.85, 3.8283653846153847)","(31.0, 42.0, 38.90909090909091)","(7.5, 8.8, 8.71566265060241)","(61.0, 80.0, 77.36842105263158)"
08-01-2023 16:22:56.148414,"(7.0, 8.0, 7.825498007968127)","(19.0, 99999, 99990)","(5.0, 6.0, 5.927544910179641)","(9.0, 12.0, 11.329931972789115)","(16.0, 19.0, 18.576923076923077)","(20.0, 27.0, 26.823529411764707)","(14.0, 15.5, 15.10344827586207)","(61.0, 90.0, 88.0)","(3.3, 3.85, 3.8297979797979798)","(31.0, 42.0, 38.90909090909091)","(7.5, 8.8, 8.71566265060241)","(61.0, 80.0, 77.36842105263158)"
08-01-2023 16:22:57.553497,"(7.0, 8.0, 7.825498007968127)","(19.0, 99999, 99990)","(5.0, 6.2, 5.927544910179641)","(9.0, 11.5, 11.329931972789115)","(16.0, 19.0, 18.676470588235293)","(20.0, 27.0, 26.823529411764707)","(14.0, 15.5, 15.12280701754386)","(61.0, 90.0, 88.0)","(3.3, 3.85, 3.8297979797979798)","(31.0, 42.0, 38.90909090909091)","(7.5, 8.8, 8.451764705882352)","(61.0, 80.0, 77.36842105263158)"
08-01-2023 16:22:59.023744,"(7.0, 8.0, 7.838333333333333)","(18.0, 99999, 99990)","(5.0, 6.2, 5.949438202247191)","(9.0, 11.5, 11.321428571428571)","(16.0, 19.0, 18.666666666666668)","(20.0, 27.0, 26.823529411764707)","(14.0, 15.5, 15.142857142857142)","(61.0, 90.0, 88.0)","(3.3, 3.85, 3.832608695652174)","(31.0, 42.0, 38.421052631578945)","(7.5, 8.6, 8.492156862745098)","(61.0, 80.0, 76.33333333333333)"
08-01-2023 16:23:00.415323,"(7.0, 8.0, 7.836974789915966)","(18.0, 99999, 99990)","(5.0, 6.0, 5.99625)","(9.0, 11.5, 11.321428571428571)","(16.0, 19.0, 18.666666666666668)","(20.0, 27.0, 26.823529411764707)","(14.0, 15.5, 15.142857142857142)","(61.0, 90.0, 88.0)","(3.3, 3.85, 3.832608695652174)","(31.0, 42.0, 38.421052631578945)","(7.5, 8.6, 8.492156862745098)","(61.0, 80.0, 76.33333333333333)"
08-01-2023 16:23:01.810590,"(7.0, 8.0, 7.807650273224043)","(18.0, 99999, 99990)","(5.0, 6.0, 5.9991416309012875)","(9.0, 11.5, 11.321428571428571)","(16.0, 19.0, 18.725)","(20.0, 28.0, 26.636363636363637)","(14.0, 15.0, 14.938461538461539)","(61.0, 90.0, 89.0)","(3.3, 3.85, 3.83125)","(31.0, 42.0, 38.421052631578945)","(7.5, 8.8, 8.764000000000001)","(61.0, 80.0, 76.33333333333333)"
