,Cronin,Rocknroll Tony,Uncle Gregory,Straytothepoolroom,Dont Tell Dorothy,Tulhurst Blaster,Yellow Bow,Power To Bolt,Baberock
15-12-2022 11:58:16.008418,"(6.0, 8.8, 8.066666666666666)","(1.7, 1.82, 1.7903225806451613)","(31.0, 95.0, 63.0)","(31.0, 60.0, 47.0)","(8.0, 12.5, 10.909090909090908)","(8.0, 25.0, 8.005263157894737)","(12.0, 21.0, 19.875)","(17.0, 30.0, 24.5)","(31.0, 200.0, 122.0)"
15-12-2022 11:58:17.153421,"(6.0, 8.8, 8.066666666666666)","(1.7, 1.82, 1.7929411764705883)","(31.0, 90.0, 68.66666666666666)","(31.0, 60.0, 47.0)","(8.0, 12.5, 9.7875)","(8.0, 8.2, 22.244444444444444)","(12.0, 21.0, 18.333333333333332)","(17.0, 30.0, 25.833333333333336)","(31.0, 200.0, 122.0)"
15-12-2022 11:58:18.282190,"(6.0, 8.8, 8.25)","(1.7, 1.82, 1.797741935483871)","(31.0, 85.0, 68.66666666666666)","(26.0, 60.0, 47.0)","(8.0, 12.5, 9.7875)","(7.5, 24.0, 22.244444444444444)","(12.0, 21.0, 18.333333333333332)","(16.0, 30.0, 25.833333333333336)","(31.0, 200.0, 122.0)"
15-12-2022 11:58:19.426664,"(6.0, 8.8, 8.1125)","(1.7, 1.78, 1.7657831325301205)","(31.0, 85.0, 50.0)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.691666666666666)","(7.5, 23.0, 19.826086956521742)","(12.0, 21.0, 18.333333333333332)","(16.0, 30.0, 22.0)","(31.0, 200.0, 122.0)"
15-12-2022 11:58:20.680499,"(6.0, 8.6, 8.466666666666667)","(1.7, 1.78, 1.7755109489051095)","(31.0, 75.0, 43.8)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.808333333333334)","(7.5, 23.0, 14.125)","(12.0, 21.0, 18.333333333333332)","(16.0, 30.0, 25.4)","(31.0, 210.0, 129.33333333333331)"
15-12-2022 11:58:21.874074,"(6.0, 8.6, 8.094736842105263)","(1.7, 1.82, 1.806857142857143)","(31.0, 75.0, 43.8)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.808333333333334)","(7.5, 23.0, 14.125)","(12.0, 21.0, 19.714285714285715)","(16.0, 30.0, 24.25)","(31.0, 300.0, 177.0)"
15-12-2022 11:58:23.093153,"(6.0, 8.6, 8.094736842105263)","(1.7, 1.82, 1.806857142857143)","(31.0, 75.0, 43.09090909090909)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.808333333333334)","(7.5, 23.0, 14.125)","(12.0, 21.0, 19.714285714285715)","(16.0, 30.0, 24.25)","(31.0, 310.0, 134.0)"
15-12-2022 11:58:24.300007,"(6.0, 8.6, 7.847058823529411)","(1.7, 1.82, 1.806857142857143)","(31.0, 75.0, 43.09090909090909)","(26.0, 60.0, 47.0)","(8.0, 12.5, 8.9125)","(7.5, 23.0, 11.166666666666668)","(12.0, 21.0, 19.714285714285715)","(16.0, 30.0, 25.4)","(31.0, 310.0, 173.0)"
15-12-2022 11:58:25.531694,"(6.0, 8.6, 7.847058823529411)","(1.7, 1.82, 1.806910569105691)","(31.0, 65.0, 42.44444444444444)","(26.0, 60.0, 47.0)","(8.0, 12.5, 8.9125)","(7.5, 23.0, 11.333333333333334)","(12.0, 21.0, 18.333333333333332)","(16.0, 30.0, 20.0)","(31.0, 300.0, 168.0)"
15-12-2022 11:58:26.776838,"(6.0, 8.6, 7.844444444444444)","(1.7, 1.81, 1.8054237288135593)","(31.0, 65.0, 42.44444444444444)","(26.0, 60.0, 47.0)","(8.0, 12.5, 8.9125)","(7.5, 23.0, 11.166666666666668)","(12.0, 21.0, 18.333333333333332)","(16.0, 30.0, 22.61111111111111)","(31.0, 290.0, 168.0)"
15-12-2022 11:58:27.980842,"(6.0, 8.6, 7.844444444444444)","(1.7, 1.81, 1.7963829787234042)","(31.0, 65.0, 42.44444444444444)","(26.0, 60.0, 47.0)","(8.0, 12.5, 8.9125)","(7.5, 23.0, 11.514285714285714)","(12.0, 21.0, 18.333333333333332)","(16.0, 29.0, 21.142857142857142)","(31.0, 290.0, 164.0)"
15-12-2022 11:58:29.190429,"(6.0, 8.6, 7.844444444444444)","(1.7, 1.78, 1.7731914893617022)","(31.0, 65.0, 42.44444444444444)","(26.0, 60.0, 47.0)","(8.0, 12.5, 8.9125)","(7.5, 23.0, 11.342857142857143)","(12.0, 21.0, 18.333333333333332)","(16.0, 29.0, 21.142857142857142)","(31.0, 280.0, 164.0)"
15-12-2022 11:58:30.508240,"(5.0, 8.6, 7.844444444444444)","(1.7, 1.78, 1.7622222222222221)","(31.0, 65.0, 43.25)","(26.0, 60.0, 47.0)","(8.0, 12.5, 9.991666666666667)","(8.0, 23.0, 11.342857142857143)","(11.0, 21.0, 19.857142857142858)","(17.0, 29.0, 21.5)","(31.0, 280.0, 164.0)"
15-12-2022 11:58:31.771474,"(5.0, 8.6, 7.844444444444444)","(1.7, 1.78, 1.762)","(31.0, 65.0, 43.25)","(26.0, 60.0, 47.0)","(8.0, 12.5, 9.991666666666667)","(8.0, 23.0, 14.066666666666666)","(11.0, 21.0, 20.125)","(17.0, 29.0, 21.5)","(31.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:32.988476,"(5.0, 8.6, 7.844444444444444)","(1.7, 1.78, 1.733170731707317)","(31.0, 65.0, 43.25)","(26.0, 60.0, 49.6)","(8.0, 12.5, 9.63)","(8.0, 23.0, 13.100000000000001)","(11.0, 21.0, 19.0)","(17.0, 29.0, 20.666666666666668)","(31.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:34.212242,"(5.0, 8.6, 8.09)","(1.7, 1.78, 1.7414285714285713)","(31.0, 65.0, 43.25)","(31.0, 60.0, 49.6)","(8.0, 12.5, 9.466666666666667)","(8.0, 23.0, 18.05)","(12.0, 21.0, 19.0)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:35.424130,"(5.0, 8.6, 8.222222222222221)","(1.7, 1.77, 1.7239130434782608)","(31.0, 65.0, 42.44444444444444)","(31.0, 60.0, 49.6)","(8.0, 12.5, 8.688888888888888)","(8.0, 23.0, 11.857142857142858)","(12.0, 21.0, 19.0)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:36.663502,"(5.0, 8.6, 8.222222222222221)","(1.7, 1.75, 1.7239130434782608)","(31.0, 65.0, 50.5625)","(31.0, 60.0, 49.6)","(8.0, 12.5, 9.8)","(8.0, 23.0, 13.25)","(12.0, 21.0, 19.0)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:37.844042,"(5.0, 8.6, 8.222222222222221)","(1.7, 1.75, 1.7065217391304348)","(31.0, 65.0, 50.5625)","(31.0, 60.0, 49.6)","(8.0, 12.0, 9.8)","(8.0, 23.0, 13.25)","(12.0, 21.0, 19.0)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:39.050883,"(5.0, 8.6, 8.222222222222221)","(1.7, 1.72, 1.701875)","(31.0, 65.0, 51.8)","(31.0, 60.0, 49.6)","(8.0, 12.0, 10.384615384615385)","(8.0, 23.0, 13.625)","(12.0, 21.0, 19.0)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:40.222473,"(6.0, 8.6, 8.222222222222221)","(1.7, 1.74, 1.7337931034482759)","(31.0, 65.0, 51.8)","(31.0, 60.0, 49.6)","(8.0, 12.0, 10.6875)","(8.0, 23.0, 19.25)","(12.0, 21.0, 19.5)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:41.460835,"(6.0, 8.6, 8.222222222222221)","(1.7, 1.75, 1.7314102564102565)","(31.0, 65.0, 51.8)","(31.0, 60.0, 49.6)","(8.0, 12.0, 10.6875)","(8.0, 23.0, 16.125)","(12.0, 21.0, 20.285714285714285)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:42.669269,"(6.0, 8.6, 8.222222222222221)","(1.7, 1.75, 1.7314102564102565)","(31.0, 65.0, 51.8)","(31.0, 60.0, 49.6)","(8.0, 12.0, 9.375)","(8.0, 23.0, 16.125)","(12.0, 21.0, 20.285714285714285)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:43.918263,"(6.0, 8.6, 9.100000000000001)","(1.65, 1.75, 1.715625)","(31.0, 65.0, 51.8)","(26.0, 60.0, 49.6)","(7.5, 12.0, 9.375)","(8.5, 23.0, 15.142857142857142)","(12.0, 21.0, 20.285714285714285)","(17.0, 29.0, 20.666666666666668)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:45.058333,"(6.0, 9.4, 9.100000000000001)","(1.65, 1.75, 1.715625)","(31.0, 65.0, 47.0)","(26.0, 60.0, 49.6)","(7.5, 12.0, 9.375)","(8.5, 23.0, 14.25)","(12.0, 21.0, 20.285714285714285)","(17.0, 29.0, 22.333333333333332)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:46.211711,"(6.0, 9.4, 9.100000000000001)","(1.65, 1.75, 1.715625)","(31.0, 65.0, 56.230769230769226)","(26.0, 60.0, 49.6)","(7.5, 12.0, 9.375)","(8.5, 23.0, 14.25)","(12.0, 21.0, 20.285714285714285)","(17.0, 29.0, 27.25)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:47.438310,"(6.0, 9.4, 9.100000000000001)","(1.65, 1.75, 1.6886725663716813)","(31.0, 65.0, 42.666666666666664)","(26.0, 60.0, 49.6)","(7.5, 12.0, 9.375)","(8.5, 23.0, 14.666666666666666)","(12.0, 21.0, 20.285714285714285)","(17.0, 30.0, 28.53333333333333)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:48.675809,"(6.0, 9.4, 9.357333333333333)","(1.65, 1.75, 1.6837837837837837)","(31.0, 70.0, 58.76470588235294)","(26.0, 60.0, 49.6)","(7.5, 12.0, 9.375)","(8.5, 23.0, 16.75)","(12.0, 21.0, 20.285714285714285)","(17.0, 30.0, 28.53333333333333)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:49.926178,"(6.0, 9.8, 9.616470588235295)","(1.65, 1.7, 1.687897435897436)","(31.0, 75.0, 41.25)","(26.0, 60.0, 49.6)","(7.5, 12.0, 11.2)","(8.5, 23.0, 18.0)","(12.0, 21.0, 20.285714285714285)","(17.0, 30.0, 28.53333333333333)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:51.095956,"(6.0, 9.8, 9.200000000000001)","(1.65, 1.7, 1.687897435897436)","(31.0, 75.0, 46.33333333333333)","(26.0, 60.0, 49.6)","(7.5, 11.5, 11.145454545454545)","(8.5, 23.0, 14.857142857142858)","(12.0, 21.0, 20.0)","(17.0, 30.0, 28.53333333333333)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:52.271492,"(6.0, 10.5, 9.719999999999999)","(1.65, 1.7, 1.697590361445783)","(31.0, 75.0, 55.15384615384615)","(26.0, 60.0, 49.6)","(7.5, 11.5, 10.057142857142857)","(8.5, 23.0, 14.75)","(12.0, 21.0, 30.5)","(17.0, 30.0, 28.375)","(41.0, 280.0, 133.33333333333331)"
15-12-2022 11:58:53.528452,"(6.0, 10.0, 9.428571428571429)","(1.65, 1.7, 1.6977639751552795)","(31.0, 75.0, 39.857142857142854)","(26.0, 60.0, 49.166666666666664)","(7.5, 11.0, 7.857142857142857)","(8.5, 18.5, 14.25)","(12.0, 32.0, 25.333333333333332)","(17.0, 34.0, 26.0)","(41.0, 280.0, 135.0)"
15-12-2022 11:58:54.723011,"(6.0, 11.5, 10.12)","(1.65, 1.7, 1.6977639751552795)","(31.0, 75.0, 39.857142857142854)","(26.0, 60.0, 52.625)","(7.5, 10.5, 8.03076923076923)","(8.5, 18.0, 14.25)","(12.0, 36.0, 28.0)","(17.0, 32.0, 24.0)","(41.0, 210.0, 106.66666666666666)"
15-12-2022 11:58:55.938496,"(6.0, 11.0, 9.95)","(1.65, 1.7, 1.69860103626943)","(31.0, 75.0, 39.857142857142854)","(26.0, 55.0, 47.08333333333333)","(7.5, 10.0, 9.100000000000001)","(9.0, 18.0, 14.25)","(12.0, 36.0, 23.166666666666668)","(17.0, 30.0, 22.8)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:58:57.177522,"(6.0, 11.0, 9.875)","(1.65, 1.7, 1.69860103626943)","(31.0, 75.0, 39.857142857142854)","(26.0, 55.0, 47.08333333333333)","(7.5, 9.8, 9.100000000000001)","(9.0, 18.0, 15.5)","(12.0, 34.0, 27.6)","(17.0, 30.0, 25.0)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:58:58.390403,"(6.0, 11.0, 10.2)","(1.65, 1.75, 1.6869999999999998)","(31.0, 70.0, 52.0)","(26.0, 55.0, 48.09090909090909)","(7.5, 9.4, 8.36)","(9.0, 17.5, 15.5)","(12.0, 32.0, 23.25)","(17.0, 29.0, 25.0)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:58:59.606022,"(6.0, 12.0, 11.44)","(1.65, 1.75, 1.7119230769230769)","(31.0, 70.0, 52.0)","(26.0, 55.0, 44.14285714285714)","(7.5, 9.2, 8.0)","(9.0, 17.5, 16.375)","(12.0, 32.0, 23.25)","(17.0, 29.0, 25.0)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:00.812433,"(6.0, 11.0, 9.799999999999999)","(1.65, 1.75, 1.726)","(31.0, 70.0, 52.0)","(26.0, 55.0, 44.5)","(7.5, 9.0, 8.266666666666666)","(9.0, 17.5, 14.6875)","(12.0, 32.0, 23.25)","(17.0, 29.0, 28.0)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:02.028740,"(6.0, 11.0, 9.799999999999999)","(1.65, 1.75, 1.7275)","(31.0, 70.0, 52.0)","(31.0, 55.0, 46.0)","(7.0, 9.0, 7.45)","(9.0, 17.5, 14.6875)","(13.0, 32.0, 23.25)","(17.0, 29.0, 28.0)","(41.0, 200.0, 80.0)"
15-12-2022 11:59:03.319814,"(6.0, 8.8, 8.612012012012011)","(1.65, 1.75, 1.7253333333333334)","(31.0, 70.0, 53.0)","(31.0, 55.0, 50.5)","(7.0, 8.8, 8.1)","(9.0, 17.5, 16.666666666666668)","(13.0, 32.0, 23.714285714285715)","(17.0, 29.0, 24.0)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:04.565939,"(6.0, 8.8, 8.612012012012011)","(1.65, 1.75, 1.7253333333333334)","(31.0, 70.0, 58.0)","(31.0, 65.0, 50.5)","(7.0, 8.6, 8.1)","(9.0, 17.5, 16.0)","(13.0, 34.0, 24.0)","(17.0, 28.0, 22.166666666666668)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:05.776467,"(6.0, 8.8, 8.612422360248447)","(1.65, 1.75, 1.7253333333333334)","(31.0, 70.0, 58.0)","(31.0, 65.0, 50.5)","(7.0, 8.6, 8.266666666666666)","(9.0, 17.5, 16.0)","(13.0, 30.0, 24.0)","(17.0, 28.0, 22.166666666666668)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:06.985037,"(6.0, 8.8, 8.645454545454545)","(1.65, 1.75, 1.7253333333333334)","(31.0, 70.0, 58.0)","(31.0, 65.0, 50.5)","(7.0, 8.6, 8.266666666666666)","(9.0, 17.5, 16.0)","(13.0, 30.0, 23.333333333333332)","(17.0, 28.0, 22.166666666666668)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:08.185368,"(6.0, 8.8, 8.645454545454545)","(1.65, 1.8, 1.7869565217391306)","(31.0, 70.0, 58.0)","(31.0, 65.0, 45.0)","(7.0, 8.6, 8.17142857142857)","(9.0, 17.5, 16.375)","(11.0, 30.0, 23.333333333333332)","(17.0, 28.0, 22.0)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:09.375125,"(6.0, 8.8, 8.648888888888889)","(1.65, 1.8, 1.8010000000000002)","(31.0, 70.0, 58.0)","(31.0, 90.0, 60.5)","(7.0, 8.4, 8.17142857142857)","(9.0, 17.5, 16.375)","(11.0, 30.0, 23.333333333333332)","(17.0, 27.0, 22.0)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:10.514693,"(6.0, 8.8, 8.605714285714285)","(1.65, 1.81, 1.8010000000000002)","(31.0, 70.0, 44.25)","(31.0, 85.0, 50.666666666666664)","(7.0, 8.4, 8.266666666666667)","(9.0, 17.5, 16.375)","(11.0, 30.0, 24.0)","(17.0, 27.0, 22.0)","(41.0, 200.0, 106.66666666666666)"
15-12-2022 11:59:11.723021,"(6.0, 8.8, 8.605714285714285)","(1.65, 1.83, 1.8023076923076924)","(31.0, 75.0, 41.2)","(31.0, 80.0, 49.0)","(7.0, 8.4, 8.457142857142857)","(9.0, 17.5, 16.375)","(11.0, 28.0, 24.0)","(17.0, 27.0, 22.666666666666668)","(41.0, 200.0, 103.33333333333334)"
15-12-2022 11:59:12.913204,"(6.0, 8.8, 8.605714285714285)","(1.65, 1.83, 1.8023076923076924)","(31.0, 70.0, 42.666666666666664)","(31.0, 75.0, 62.0)","(7.0, 8.8, 8.1)","(9.0, 17.5, 16.375)","(11.0, 28.0, 24.0)","(17.0, 26.0, 23.0)","(41.0, 190.0, 103.33333333333334)"
15-12-2022 11:59:14.087264,"(6.0, 8.8, 8.605714285714285)","(1.65, 1.83, 1.8033333333333335)","(31.0, 60.0, 42.666666666666664)","(31.0, 75.0, 50.333333333333336)","(7.0, 8.2, 8.1)","(9.0, 17.5, 16.375)","(11.0, 28.0, 24.0)","(17.0, 25.0, 23.0)","(41.0, 190.0, 103.33333333333334)"
15-12-2022 11:59:15.363895,"(6.0, 8.8, 8.605714285714285)","(1.65, 1.81, 1.7757142857142858)","(31.0, 60.0, 46.285714285714285)","(31.0, 75.0, 65.80000000000001)","(7.0, 8.2, 8.1)","(9.0, 17.5, 16.375)","(11.0, 28.0, 23.75)","(17.0, 25.0, 23.0)","(41.0, 190.0, 162.22222222222223)"
15-12-2022 11:59:16.545130,"(6.0, 8.8, 8.605405405405405)","(1.65, 1.81, 1.7833333333333334)","(31.0, 60.0, 42.4)","(31.0, 70.0, 51.77777777777778)","(7.0, 8.2, 8.1)","(9.0, 17.5, 16.6)","(11.0, 28.0, 23.75)","(17.0, 25.0, 22.0)","(41.0, 190.0, 162.22222222222223)"
15-12-2022 11:59:17.753172,"(6.0, 8.8, 8.605405405405405)","(1.65, 1.77, 1.7515384615384615)","(31.0, 60.0, 42.4)","(31.0, 70.0, 51.77777777777778)","(7.0, 8.2, 8.1)","(9.0, 17.5, 16.0)","(11.0, 28.0, 23.75)","(17.0, 24.0, 22.0)","(41.0, 190.0, 162.22222222222223)"
15-12-2022 11:59:18.957633,"(6.0, 8.8, 8.605797101449275)","(1.65, 1.74, 1.7304294478527606)","(31.0, 60.0, 44.285714285714285)","(31.0, 70.0, 53.599999999999994)","(7.0, 8.2, 8.133333333333333)","(9.0, 17.5, 16.0)","(11.0, 28.0, 23.75)","(17.0, 24.0, 22.0)","(41.0, 190.0, 162.22222222222223)"
15-12-2022 11:59:20.171675,"(6.0, 9.8, 9.08)","(1.65, 1.75, 1.745)","(31.0, 60.0, 41.666666666666664)","(31.0, 70.0, 44.666666666666664)","(7.0, 8.2, 7.85)","(10.0, 18.0, 15.75)","(13.0, 30.0, 23.125)","(17.0, 24.0, 23.5)","(41.0, 190.0, 162.22222222222223)"
15-12-2022 11:59:21.367076,"(6.0, 9.8, 7.8500000000000005)","(1.65, 1.74, 1.7325)","(31.0, 60.0, 52.666666666666664)","(31.0, 60.0, 47.55555555555556)","(7.0, 8.2, 7.7333333333333325)","(9.0, 18.0, 17.1)","(13.0, 34.0, 23.125)","(17.0, 26.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:22.556987,"(6.0, 9.8, 8.96)","(1.65, 1.77, 1.7605263157894737)","(31.0, 65.0, 50.714285714285715)","(31.0, 65.0, 47.0)","(7.0, 8.2, 7.866666666666666)","(9.0, 18.0, 17.25)","(13.0, 34.0, 23.125)","(17.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:23.721656,"(6.5, 9.6, 8.8)","(1.6, 1.77, 1.7605263157894737)","(31.0, 65.0, 54.0)","(31.0, 65.0, 46.0)","(7.0, 8.2, 7.6)","(10.0, 18.0, 17.25)","(14.0, 34.0, 23.2)","(15.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:24.888391,"(6.5, 9.6, 8.5)","(1.6, 1.77, 1.7623404255319148)","(31.0, 70.0, 59.33333333333333)","(31.0, 60.0, 46.0)","(7.0, 8.0, 7.714285714285714)","(10.0, 18.0, 17.25)","(14.0, 38.0, 25.666666666666668)","(15.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:26.022432,"(6.5, 10.5, 9.983333333333334)","(1.6, 1.77, 1.7623404255319148)","(31.0, 70.0, 55.0)","(31.0, 60.0, 46.0)","(7.0, 8.0, 7.714285714285714)","(10.0, 18.0, 13.857142857142858)","(14.0, 38.0, 25.666666666666668)","(15.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:27.188548,"(6.5, 10.5, 9.15)","(1.6, 1.77, 1.7687462686567164)","(31.0, 70.0, 55.0)","(31.0, 60.0, 46.0)","(7.0, 8.0, 8.107692307692307)","(10.0, 15.0, 14.25)","(14.0, 38.0, 20.923076923076923)","(15.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:28.298694,"(6.5, 10.5, 9.4)","(1.6, 1.88, 1.7247826086956521)","(31.0, 70.0, 55.0)","(31.0, 60.0, 46.0)","(7.0, 8.2, 7.771428571428571)","(10.0, 14.5, 14.25)","(14.0, 38.0, 21.857142857142858)","(15.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:29.434994,"(6.5, 12.5, 9.5)","(1.6, 1.88, 1.7247826086956521)","(31.0, 75.0, 48.75)","(31.0, 55.0, 43.5)","(7.0, 8.0, 7.666666666666667)","(10.0, 14.5, 14.25)","(14.0, 36.0, 24.333333333333332)","(15.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:30.556727,"(6.5, 12.0, 9.36)","(1.6, 1.88, 1.8092631578947367)","(31.0, 75.0, 48.75)","(31.0, 55.0, 43.5)","(7.0, 7.8, 7.5600000000000005)","(10.0, 14.5, 14.25)","(14.0, 34.0, 24.333333333333332)","(17.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:31.678835,"(6.5, 12.0, 9.48)","(1.6, 1.88, 1.7247826086956521)","(31.0, 75.0, 48.75)","(31.0, 55.0, 43.5)","(7.0, 7.8, 7.5600000000000005)","(10.0, 14.5, 14.25)","(14.0, 34.0, 28.4)","(17.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:32.727429,"(6.5, 11.0, 9.866666666666667)","(1.6, 1.88, 1.7247826086956521)","(31.0, 75.0, 48.75)","(31.0, 55.0, 43.5)","(7.0, 7.8, 7.5600000000000005)","(10.0, 14.5, 14.25)","(14.0, 34.0, 25.333333333333332)","(17.0, 24.0, 21.666666666666668)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:33.794122,"(6.5, 11.0, 8.28)","(1.6, 1.92, 1.7255555555555555)","(31.0, 75.0, 48.75)","(31.0, 65.0, 56.0)","(7.0, 7.8, 7.5600000000000005)","(10.0, 14.5, 14.25)","(14.0, 34.0, 24.666666666666668)","(17.0, 23.0, 21.666666666666668)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:34.871626,"(6.5, 10.5, 8.76)","(1.6, 1.89, 1.7766666666666666)","(31.0, 75.0, 52.8)","(31.0, 80.0, 54.0)","(7.0, 7.8, 7.6)","(10.0, 14.5, 14.25)","(14.0, 32.0, 24.666666666666668)","(17.0, 23.0, 21.666666666666668)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:35.976260,"(6.5, 10.5, 8.76)","(1.6, 1.89, 1.7766666666666666)","(26.0, 75.0, 48.75)","(31.0, 65.0, 54.0)","(7.0, 7.8, 7.6)","(10.0, 14.5, 14.25)","(15.0, 32.0, 24.666666666666668)","(17.0, 23.0, 21.666666666666668)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:37.138986,"(6.5, 10.0, 9.2)","(1.6, 1.89, 1.7766666666666666)","(26.0, 75.0, 48.75)","(31.0, 65.0, 54.0)","(7.0, 7.8, 7.6)","(10.0, 14.5, 14.25)","(15.0, 32.0, 24.666666666666668)","(17.0, 23.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:38.288161,"(6.5, 10.0, 8.133333333333333)","(1.6, 1.89, 1.7766666666666666)","(26.0, 75.0, 48.75)","(31.0, 65.0, 54.0)","(7.0, 7.8, 7.68)","(10.0, 14.5, 14.25)","(15.0, 32.0, 24.666666666666668)","(17.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:39.371046,"(6.5, 10.0, 8.133333333333333)","(1.6, 1.86, 1.8133333333333335)","(26.0, 75.0, 48.75)","(31.0, 80.0, 56.0)","(7.0, 7.8, 7.68)","(10.0, 14.5, 14.25)","(15.0, 32.0, 24.666666666666668)","(17.0, 24.0, 22.5)","(41.0, 190.0, 110.0)"
15-12-2022 11:59:40.554038,"(6.5, 10.0, 9.341176470588236)","(1.6, 1.86, 1.79)","(26.0, 75.0, 48.75)","(31.0, 80.0, 56.0)","(7.0, 7.8, 7.6)","(10.0, 14.5, 14.25)","(15.0, 32.0, 28.333333333333332)","(17.0, 24.0, 21.666666666666668)","(41.0, 980.0, 797.0)"
15-12-2022 11:59:41.763485,"(6.5, 9.6, 8.866666666666667)","(1.6, 1.86, 1.79)","(26.0, 75.0, 48.75)","(31.0, 80.0, 54.0)","(7.0, 7.8, 7.6)","(10.0, 14.5, 14.25)","(15.0, 32.0, 28.333333333333332)","(17.0, 23.0, 21.666666666666668)","(41.0, 980.0, 8912.444444444445)"
15-12-2022 11:59:42.936274,"(6.5, 9.6, 8.866666666666667)","(1.6, 1.86, 1.79)","(26.0, 75.0, 48.75)","(31.0, 65.0, 54.0)","(7.0, 7.8, 7.6)","(10.0, 14.5, 14.25)","(15.0, 32.0, 28.333333333333332)","(17.0, 23.0, 21.666666666666668)","(41.0, 99999, 8912.444444444445)"
15-12-2022 11:59:44.112533,"(6.5, 9.6, 8.866666666666667)","(1.6, 1.86, 1.7975)","(26.0, 75.0, 48.75)","(31.0, 65.0, 56.0)","(7.0, 7.8, 7.6)","(10.0, 14.5, 14.25)","(15.0, 32.0, 27.2)","(17.0, 23.0, 22.5)","(41.0, 99999, 8912.444444444445)"
15-12-2022 11:59:45.318184,"(6.5, 9.8, 9.0)","(1.6, 1.86, 1.8574603174603175)","(26.0, 75.0, 48.75)","(31.0, 80.0, 56.0)","(7.0, 7.8, 7.771428571428571)","(10.0, 14.5, 14.25)","(15.0, 32.0, 27.2)","(17.0, 24.0, 22.5)","(41.0, 99999, 8912.444444444445)"
15-12-2022 11:59:46.447244,"(6.5, 9.8, 9.0)","(1.6, 1.8, 1.7966666666666666)","(26.0, 75.0, 48.75)","(31.0, 80.0, 54.0)","(7.0, 7.8, 7.757142857142857)","(10.0, 14.5, 14.25)","(15.0, 32.0, 27.2)","(17.0, 24.0, 22.5)","(41.0, 99999, 9734.323529411766)"
