,Prince Capri,Always Lurking,Fix You,Macey Keeping,Too Much Fun,Charos Max,Oh So Lavish
11-01-2023 21:05:31.046501,"(4.8, 6.6, 6.57090909090909)","(4.8, 7.4, 7.228571428571429)","(7.5, 11.0, 10.538461538461538)","(2.45, 2.72, 2.686451612903226)","(8.5, 11.0, 10.541666666666666)","(9.0, 12.0, 11.76388888888889)","(14.0, 18.0, 17.357142857142858)"
11-01-2023 21:05:32.630150,"(4.8, 6.6, 6.57090909090909)","(4.8, 7.4, 7.188235294117647)","(7.5, 11.0, 11.391891891891891)","(2.45, 2.72, 2.701818181818182)","(8.5, 11.0, 10.541666666666666)","(9.0, 12.0, 11.76388888888889)","(14.0, 18.0, 17.192307692307693)"
11-01-2023 21:05:34.039527,"(5.0, 6.6, 6.549206349206349)","(5.0, 7.4, 7.212765957446809)","(7.5, 11.5, 11.0)","(2.45, 2.74, 2.687777777777778)","(8.5, 11.0, 10.625)","(9.0, 12.0, 11.697368421052632)","(14.0, 18.0, 17.136363636363637)"
11-01-2023 21:05:35.741511,"(5.0, 6.6, 6.525581395348837)","(5.0, 7.4, 7.2592592592592595)","(7.5, 11.5, 11.09375)","(2.45, 2.72, 2.6858823529411766)","(8.5, 11.0, 10.625)","(9.0, 12.0, 11.697368421052632)","(14.0, 17.5, 16.833333333333332)"
11-01-2023 21:05:37.449329,"(5.0, 6.6, 6.525581395348837)","(5.0, 7.4, 7.32)","(7.5, 11.5, 11.117647058823529)","(2.45, 2.72, 2.684878048780488)","(8.5, 11.0, 10.558823529411764)","(9.0, 12.0, 11.697368421052632)","(14.0, 17.5, 16.571428571428573)"
11-01-2023 21:05:38.793192,"(5.0, 6.6, 6.525581395348837)","(5.0, 7.4, 7.32)","(7.5, 11.5, 11.025)","(2.45, 2.72, 2.6836363636363636)","(8.5, 11.0, 10.366666666666667)","(9.0, 12.0, 11.697368421052632)","(14.0, 17.5, 16.571428571428573)"
11-01-2023 21:05:39.944564,"(5.0, 6.6, 6.523809523809524)","(5.0, 7.4, 7.311111111111112)","(7.5, 11.5, 11.025)","(2.45, 2.72, 2.7054545454545456)","(8.5, 10.5, 10.229166666666666)","(9.0, 12.0, 11.697368421052632)","(14.0, 17.5, 16.571428571428573)"
11-01-2023 21:05:41.150139,"(5.0, 6.6, 6.523809523809524)","(5.0, 7.4, 7.325)","(7.5, 11.5, 11.025)","(2.45, 2.72, 2.6923943661971834)","(8.5, 10.5, 10.229166666666666)","(9.0, 12.0, 11.726190476190476)","(14.0, 17.5, 16.571428571428573)"
11-01-2023 21:05:42.316364,"(5.0, 6.6, 6.523809523809524)","(5.0, 7.4, 7.345454545454546)","(7.5, 11.5, 11.012820512820513)","(2.45, 2.7, 2.6931851851851856)","(8.5, 10.5, 10.157894736842104)","(9.0, 12.0, 11.726190476190476)","(14.0, 17.5, 16.571428571428573)"
11-01-2023 21:05:43.547153,"(5.0, 6.6, 6.53)","(5.0, 7.4, 7.310344827586207)","(7.5, 11.5, 10.916666666666666)","(2.45, 2.7, 2.7072727272727275)","(8.5, 10.5, 10.066666666666666)","(9.0, 12.0, 11.697368421052632)","(14.0, 17.5, 16.636363636363637)"
11-01-2023 21:05:44.654138,"(5.0, 6.6, 6.506666666666667)","(5.0, 7.4, 7.303225806451613)","(7.5, 11.0, 10.987804878048781)","(2.45, 2.72, 2.702608695652174)","(8.5, 10.5, 10.066666666666666)","(9.0, 12.0, 11.71951219512195)","(14.0, 17.0, 16.35)"
11-01-2023 21:05:45.869333,"(5.0, 6.6, 6.503448275862069)","(5.0, 7.4, 7.16)","(7.5, 11.5, 10.987804878048781)","(2.45, 2.72, 2.702608695652174)","(8.5, 10.5, 10.166666666666666)","(9.0, 12.0, 11.71951219512195)","(14.0, 17.0, 16.22222222222222)"
11-01-2023 21:05:46.929175,"(5.0, 6.6, 6.507692307692308)","(5.0, 7.4, 7.167741935483871)","(7.5, 11.5, 10.987804878048781)","(2.45, 2.72, 2.702608695652174)","(8.5, 10.5, 10.214285714285714)","(9.0, 12.0, 11.71951219512195)","(14.0, 17.0, 16.322580645161292)"
11-01-2023 21:05:48.187677,"(5.0, 6.6, 6.507692307692308)","(5.0, 7.4, 7.167741935483871)","(7.5, 11.5, 11.012820512820513)","(2.45, 2.72, 2.702608695652174)","(8.5, 10.5, 10.23076923076923)","(9.0, 12.0, 11.71951219512195)","(14.0, 17.0, 16.322580645161292)"
11-01-2023 21:05:49.362860,"(5.0, 6.6, 6.507692307692308)","(5.0, 7.4, 7.16)","(7.5, 11.5, 11.012820512820513)","(2.45, 2.72, 2.702608695652174)","(8.5, 10.5, 10.23076923076923)","(9.0, 12.0, 11.71951219512195)","(14.0, 17.0, 16.322580645161292)"
11-01-2023 21:05:50.553833,"(5.0, 6.6, 6.507692307692308)","(5.0, 7.4, 7.133333333333334)","(7.5, 11.5, 11.012820512820513)","(2.45, 2.72, 2.702608695652174)","(8.5, 10.5, 10.25)","(9.0, 12.0, 11.71951219512195)","(14.0, 17.0, 16.322580645161292)"
11-01-2023 21:05:51.744938,"(5.0, 6.6, 6.507692307692308)","(5.0, 7.4, 7.133333333333334)","(7.5, 11.5, 11.012820512820513)","(2.45, 2.72, 2.702608695652174)","(8.5, 10.5, 10.25)","(9.0, 12.0, 11.764705882352942)","(14.0, 17.0, 16.410714285714285)"
11-01-2023 21:05:52.821740,"(5.0, 6.6, 6.507692307692308)","(5.0, 7.4, 7.12)","(7.5, 11.5, 11.012820512820513)","(2.45, 2.72, 2.702)","(8.5, 10.5, 10.25)","(9.0, 12.0, 11.764705882352942)","(14.0, 17.0, 16.410714285714285)"
11-01-2023 21:05:53.880524,"(5.0, 6.6, 6.463636363636364)","(5.0, 7.4, 7.1454545454545455)","(7.5, 11.5, 11.012820512820513)","(2.45, 2.72, 2.702)","(8.5, 10.5, 10.25)","(9.0, 12.0, 11.764705882352942)","(14.0, 17.0, 16.410714285714285)"
11-01-2023 21:05:54.935610,"(5.0, 6.6, 6.463636363636364)","(5.0, 7.4, 7.275862068965518)","(7.5, 11.5, 11.258064516129032)","(2.45, 2.72, 2.6947368421052635)","(8.5, 10.5, 10.416666666666666)","(9.0, 12.0, 11.758064516129032)","(14.0, 17.0, 16.410714285714285)"
11-01-2023 21:05:55.978792,"(5.0, 6.6, 6.463636363636364)","(5.0, 7.4, 7.275862068965518)","(7.5, 11.5, 11.223076923076924)","(2.45, 2.72, 2.705)","(8.5, 10.5, 10.416666666666666)","(9.0, 12.0, 11.671052631578947)","(14.0, 17.0, 16.17105263157895)"
11-01-2023 21:05:57.055613,"(5.0, 6.6, 6.475)","(5.0, 7.4, 7.275862068965518)","(7.5, 11.5, 11.227272727272727)","(2.45, 2.72, 2.7536585365853656)","(8.5, 10.5, 10.164)","(9.0, 12.0, 11.596774193548388)","(14.0, 17.0, 15.862068965517242)"
11-01-2023 21:05:58.427518,"(5.0, 6.6, 6.4297872340425535)","(5.0, 7.4, 7.2384615384615385)","(7.5, 11.5, 11.216417910447761)","(2.45, 2.76, 2.7572602739726024)","(8.5, 10.5, 10.075000000000001)","(9.0, 12.0, 11.596774193548388)","(14.0, 17.0, 15.714285714285714)"
11-01-2023 21:05:59.457829,"(5.0, 6.6, 6.4297872340425535)","(5.0, 7.4, 7.2384615384615385)","(7.5, 11.5, 11.23846153846154)","(2.45, 2.76, 2.7572602739726024)","(8.5, 10.5, 10.075000000000001)","(9.0, 12.0, 11.596774193548388)","(14.0, 16.0, 15.714285714285714)"
11-01-2023 21:06:00.587321,"(5.0, 6.6, 6.434782608695652)","(5.0, 7.4, 7.2384615384615385)","(7.5, 11.5, 11.310344827586206)","(2.45, 2.76, 2.7567213114754097)","(8.5, 10.5, 10.027777777777779)","(9.0, 12.0, 11.6)","(14.0, 16.0, 15.714285714285714)"
11-01-2023 21:06:01.756026,"(5.0, 6.6, 6.394871794871794)","(5.0, 7.4, 7.264)","(7.5, 11.5, 11.339285714285714)","(2.45, 2.76, 2.7024)","(8.5, 10.5, 10.113636363636363)","(9.0, 12.0, 11.671052631578947)","(14.0, 16.0, 15.714285714285714)"
11-01-2023 21:06:02.870058,"(5.0, 6.6, 6.455172413793103)","(5.0, 7.4, 7.288524590163934)","(7.5, 11.5, 11.261904761904763)","(2.45, 2.76, 2.6872727272727275)","(8.5, 10.5, 10.69047619047619)","(9.0, 12.0, 11.765625)","(14.0, 16.0, 14.336)"
11-01-2023 21:06:04.014032,"(5.0, 6.6, 6.444444444444445)","(5.0, 7.4, 7.36)","(7.5, 12.5, 11.25)","(2.45, 2.72, 2.6714285714285717)","(8.5, 11.0, 10.717391304347826)","(9.0, 12.0, 11.73611111111111)","(14.0, 14.5, 14.347107438016529)"
11-01-2023 21:06:05.138019,"(5.0, 6.6, 6.457142857142857)","(5.0, 7.4, 7.3500000000000005)","(7.5, 12.0, 11.466666666666667)","(2.45, 2.72, 2.6714285714285717)","(8.5, 11.0, 10.742857142857142)","(9.0, 12.0, 11.660377358490566)","(14.0, 14.5, 14.347107438016529)"
11-01-2023 21:06:06.327178,"(5.0, 6.6, 6.471698113207547)","(5.0, 7.4, 7.276923076923077)","(7.5, 12.0, 11.775)","(2.45, 2.72, 2.662774566473989)","(8.5, 11.0, 10.742857142857142)","(9.0, 12.0, 11.660377358490566)","(14.0, 14.5, 14.347107438016529)"
11-01-2023 21:06:07.465308,"(5.0, 6.6, 6.471698113207547)","(5.0, 7.4, 7.276923076923077)","(7.5, 12.0, 11.720930232558139)","(2.45, 2.72, 2.662823529411765)","(8.5, 11.0, 10.795454545454545)","(9.0, 12.0, 11.660377358490566)","(14.0, 14.5, 14.35546875)"
11-01-2023 21:06:08.499665,"(5.0, 6.6, 6.436065573770492)","(5.0, 7.4, 7.276923076923077)","(7.5, 12.0, 11.794871794871796)","(2.45, 2.72, 2.662823529411765)","(8.5, 11.0, 10.795454545454545)","(9.0, 12.0, 11.660377358490566)","(14.0, 14.5, 14.35546875)"
11-01-2023 21:06:09.578175,"(5.0, 6.6, 6.436065573770492)","(5.0, 7.4, 7.335714285714286)","(7.5, 12.0, 11.885714285714286)","(2.45, 2.72, 2.6750000000000003)","(8.5, 11.0, 10.795454545454545)","(9.0, 12.0, 11.63265306122449)","(14.0, 14.5, 14.35546875)"
11-01-2023 21:06:10.641247,"(5.0, 6.6, 6.436065573770492)","(5.0, 7.4, 7.335714285714286)","(7.5, 12.0, 11.935483870967742)","(2.45, 2.72, 2.692727272727273)","(8.5, 11.0, 10.722222222222221)","(9.0, 12.0, 11.608333333333333)","(14.0, 14.5, 14.329710144927537)"
11-01-2023 21:06:11.681016,"(5.0, 6.6, 6.4412698412698415)","(5.0, 7.4, 7.297297297297297)","(7.5, 12.0, 11.935483870967742)","(2.45, 2.72, 2.773333333333333)","(8.5, 11.0, 11.18421052631579)","(9.0, 12.0, 9.967919340054996)","(14.0, 14.5, 14.375968992248062)"
11-01-2023 21:06:12.719185,"(5.0, 6.8, 6.673015873015872)","(5.0, 7.4, 7.295454545454546)","(7.5, 9.8, 9.625)","(2.45, 2.78, 2.7428260869565215)","(8.5, 11.5, 11.25)","(9.0, 10.0, 10.642857142857142)","(14.0, 14.5, 14.401709401709402)"
11-01-2023 21:06:13.749533,"(5.0, 6.8, 6.617543859649123)","(5.0, 7.4, 7.240816326530613)","(7.5, 9.8, 9.604273504273504)","(2.45, 2.72, 2.836923076923077)","(8.5, 12.0, 11.192307692307692)","(9.0, 11.5, 10.80952380952381)","(14.0, 14.5, 14.415929203539823)"
11-01-2023 21:06:14.793056,"(5.0, 6.8, 6.681081081081081)","(5.0, 7.4, 6.894736842105263)","(7.5, 9.8, 9.604273504273504)","(2.45, 2.84, 2.8365)","(8.5, 12.0, 11.147727272727273)","(9.0, 11.0, 10.26923076923077)","(14.0, 14.5, 14.415929203539823)"
11-01-2023 21:06:15.769879,"(5.0, 6.8, 6.681081081081081)","(5.0, 7.2, 6.95)","(7.5, 9.8, 9.604273504273504)","(2.45, 2.84, 2.8259999999999996)","(8.5, 12.0, 11.133333333333333)","(9.0, 11.0, 10.25)","(14.0, 14.5, 14.415929203539823)"
11-01-2023 21:06:16.758131,"(5.0, 6.8, 6.6375)","(5.0, 7.2, 6.9399999999999995)","(8.0, 11.0, 9.91764705882353)","(2.45, 2.84, 2.8290196078431373)","(8.5, 12.0, 11.093023255813954)","(9.0, 11.0, 10.192307692307692)","(14.0, 14.5, 14.414414414414415)"
11-01-2023 21:06:17.887573,"(5.0, 6.8, 6.453333333333334)","(5.0, 7.2, 7.033333333333333)","(8.0, 10.5, 10.290000000000001)","(2.45, 2.84, 2.8049999999999997)","(8.5, 12.0, 11.113636363636363)","(9.0, 11.0, 10.464285714285714)","(14.0, 14.5, 14.966666666666667)"
11-01-2023 21:06:18.856347,"(5.0, 6.4, 6.390322580645162)","(5.0, 7.2, 7.057142857142857)","(8.0, 10.5, 10.290000000000001)","(2.45, 2.84, 2.8049999999999997)","(8.5, 12.0, 11.113636363636363)","(9.0, 10.5, 10.7)","(14.0, 15.0, 13.25)"
11-01-2023 21:06:20.236951,"(5.0, 6.8, 6.668421052631579)","(5.0, 7.2, 7.104347826086957)","(8.0, 10.5, 10.210526315789474)","(2.45, 2.86, 2.8429629629629627)","(8.5, 12.0, 11.390243902439025)","(9.0, 11.0, 10.634615384615385)","(14.0, 14.5, 13.5)"
11-01-2023 21:06:21.540729,"(5.0, 6.8, 6.668421052631579)","(5.0, 7.2, 7.104347826086957)","(8.0, 10.5, 10.210526315789474)","(2.45, 2.86, 2.8429629629629627)","(8.5, 12.0, 11.409090909090908)","(9.0, 11.0, 10.634615384615385)","(14.0, 14.5, 13.636363636363637)"
11-01-2023 21:06:22.707379,"(5.0, 6.8, 6.693617021276595)","(5.0, 7.2, 7.082758620689655)","(8.0, 10.5, 10.210526315789474)","(2.45, 2.86, 2.841224489795918)","(8.5, 12.0, 11.409090909090908)","(9.0, 11.0, 10.634615384615385)","(14.0, 14.0, 13.272727272727273)"
11-01-2023 21:06:24.051289,"(5.0, 6.8, 6.7303030303030305)","(5.0, 7.2, 7.102857142857143)","(8.0, 10.5, 10.380434782608695)","(2.45, 2.86, 2.841224489795918)","(8.5, 12.0, 11.409090909090908)","(9.0, 11.0, 10.712121212121213)","(14.0, 14.0, 12.944444444444445)"
11-01-2023 21:06:25.347246,"(5.0, 6.8, 6.7303030303030305)","(5.0, 7.2, 7.031034482758621)","(8.0, 10.5, 10.785714285714286)","(2.45, 2.86, 2.859036144578313)","(8.5, 12.0, 11.409090909090908)","(9.0, 11.0, 10.703125)","(14.0, 13.5, 12.272727272727273)"
11-01-2023 21:06:26.538348,"(5.0, 6.8, 6.643243243243243)","(5.0, 7.0, 6.653097345132743)","(8.0, 11.5, 10.891304347826086)","(2.45, 2.86, 2.8584905660377355)","(8.5, 12.0, 11.409090909090908)","(9.0, 11.0, 10.703125)","(13.0, 13.5, 12.5)"
11-01-2023 21:06:27.545291,"(5.0, 6.8, 6.522222222222222)","(5.0, 7.0, 6.630188679245283)","(8.0, 11.5, 10.891304347826086)","(2.45, 2.86, 2.8584905660377355)","(8.5, 12.0, 11.409090909090908)","(9.0, 11.0, 10.81)","(13.0, 13.5, 12.642857142857142)"
11-01-2023 21:06:28.548542,"(5.0, 6.8, 6.504761904761905)","(5.0, 7.0, 6.630188679245283)","(8.0, 11.5, 11.0625)","(2.45, 2.88, 2.8794999999999997)","(8.5, 12.0, 11.771428571428572)","(9.0, 11.0, 10.81)","(13.0, 13.0, 12.2)"
11-01-2023 21:06:29.552180,"(5.0, 7.2, 6.5600000000000005)","(5.0, 7.0, 6.629357798165137)","(8.0, 11.5, 11.0625)","(2.45, 2.94, 2.910869565217391)","(8.5, 12.5, 12.357142857142858)","(9.0, 11.0, 10.81)","(13.0, 13.0, 12.2)"
11-01-2023 21:06:30.587087,"(5.0, 6.8, 6.618181818181818)","(5.0, 6.8, 6.666666666666666)","(8.0, 11.0, 10.833333333333334)","(2.45, 2.92, 2.9068)","(8.5, 12.5, 12.357142857142858)","(9.0, 11.0, 10.81)","(13.0, 13.0, 12.2)"
11-01-2023 21:06:31.649072,"(5.0, 6.8, 6.5920000000000005)","(5.0, 6.8, 6.793732718894009)","(8.0, 11.0, 10.93661971830986)","(2.45, 2.92, 2.8833333333333333)","(8.5, 12.5, 12.366666666666667)","(9.0, 11.0, 10.683333333333334)","(13.0, 13.0, 12.6)"
11-01-2023 21:06:32.728876,"(5.0, 6.8, 6.593548387096774)","(5.0, 6.8, 6.794833948339483)","(8.0, 11.0, 10.93661971830986)","(2.45, 2.92, 2.8852631578947365)","(8.5, 12.5, 12.394736842105264)","(9.0, 11.0, 10.683333333333334)","(13.0, 13.0, 12.652173913043478)"
11-01-2023 21:06:33.914086,"(5.0, 6.8, 6.614285714285715)","(5.0, 6.8, 6.699999999999999)","(8.0, 11.0, 10.93661971830986)","(2.45, 2.9, 2.84695652173913)","(8.5, 12.5, 12.394736842105264)","(9.0, 11.0, 10.683333333333334)","(13.0, 13.0, 12.652173913043478)"
11-01-2023 21:06:35.023995,"(5.0, 6.8, 6.6461538461538465)","(5.0, 6.8, 6.771428571428571)","(8.0, 11.0, 10.93661971830986)","(2.45, 2.86, 2.8415384615384616)","(8.5, 12.5, 12.214285714285714)","(9.0, 11.0, 10.683333333333334)","(13.0, 13.0, 12.652173913043478)"
11-01-2023 21:06:36.169935,"(5.0, 6.8, 6.6461538461538465)","(5.0, 7.0, 6.859999999999999)","(8.0, 11.0, 10.93661971830986)","(2.45, 2.86, 2.8386666666666667)","(8.5, 12.5, 11.928571428571429)","(9.0, 11.0, 10.683333333333334)","(13.0, 13.0, 12.619047619047619)"
11-01-2023 21:06:37.269015,"(5.0, 6.8, 6.706666666666666)","(5.0, 7.0, 6.852173913043478)","(8.0, 11.0, 10.93918918918919)","(2.45, 2.86, 2.8386666666666667)","(8.5, 12.5, 11.978260869565217)","(9.0, 11.0, 10.683333333333334)","(13.0, 13.0, 12.666666666666666)"
11-01-2023 21:06:38.291103,"(5.0, 6.8, 6.694117647058823)","(5.0, 7.0, 6.76551724137931)","(8.0, 11.0, 10.982954545454545)","(2.45, 2.86, 2.8386666666666667)","(8.5, 12.5, 11.978260869565217)","(9.0, 11.0, 9.791836734693879)","(13.0, 13.5, 12.709677419354838)"
11-01-2023 21:06:39.335651,"(5.0, 6.8, 6.636363636363636)","(5.0, 7.0, 6.793939393939394)","(8.0, 11.0, 10.979166666666666)","(2.45, 2.86, 2.8386666666666667)","(8.5, 12.5, 11.978260869565217)","(9.0, 9.8, 9.791836734693879)","(13.0, 13.0, 12.709677419354838)"
11-01-2023 21:06:40.346321,"(5.0, 6.8, 6.714285714285714)","(5.0, 7.0, 6.805714285714285)","(8.0, 11.0, 10.994318181818182)","(2.45, 2.86, 2.8386666666666667)","(8.5, 12.5, 11.978260869565217)","(9.0, 10.5, 9.968)","(13.0, 13.0, 12.709677419354838)"
11-01-2023 21:06:41.338811,"(5.0, 6.8, 6.714285714285714)","(5.0, 7.0, 6.825)","(8.0, 11.0, 10.994318181818182)","(2.45, 2.86, 2.8386666666666667)","(9.0, 12.5, 12.11111111111111)","(9.0, 10.5, 9.968)","(12.0, 13.0, 12.709677419354838)"
11-01-2023 21:06:42.347732,"(5.0, 6.8, 6.714285714285714)","(5.0, 7.0, 6.825)","(8.0, 11.0, 10.994117647058824)","(2.45, 2.86, 2.824)","(9.0, 13.5, 12.954545454545455)","(9.0, 10.5, 10.134615384615385)","(12.0, 13.0, 12.722222222222221)"
11-01-2023 21:06:43.364904,"(5.0, 7.0, 6.88235294117647)","(5.0, 7.0, 6.866666666666666)","(8.0, 11.0, 10.9)","(2.45, 2.76, 2.749142857142857)","(9.0, 13.5, 12.833333333333334)","(9.0, 10.5, 10.134615384615385)","(12.0, 13.0, 12.7)"
11-01-2023 21:06:44.285213,"(5.0, 7.0, 6.828571428571428)","(5.0, 7.0, 6.9818181818181815)","(8.0, 11.0, 10.833333333333334)","(2.45, 2.74, 2.726666666666667)","(9.0, 13.5, 13.4)","(9.0, 10.5, 10.047619047619047)","(12.0, 13.5, 12.7)"
11-01-2023 21:06:45.294384,"(5.0, 7.0, 6.828571428571428)","(5.0, 7.0, 6.9818181818181815)","(8.0, 11.0, 10.971698113207546)","(2.45, 2.74, 2.726666666666667)","(9.0, 13.0, 9998.5)","(9.0, 10.5, 9998.5)","(12.0, 13.5, 9998.5)"
11-01-2023 21:06:46.361865,"(5.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
11-01-2023 21:06:47.441266,"(5.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
11-01-2023 21:06:48.548006,"(5.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
11-01-2023 21:06:49.587112,"(5.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
11-01-2023 21:06:50.529711,"(5.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
11-01-2023 21:06:51.416491,"(5.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
11-01-2023 21:06:52.355770,"(5.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
11-01-2023 21:06:53.307269,"(5.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
