,Bywonner,Rebel Cadeau,Spirit Above,Wonga Flyer,Apricus,Looking Suave,Graffias,Go Now
04-01-2023 13:38:22.672655,"(41.0, 65.0, 60.714285714285715)","(15.0, 18.5, 18.07777777777778)","(2.6, 2.82, 2.8111340206185567)","(3.1, 3.55, 3.521326164874552)","(6.5, 8.4, 7.4731707317073175)","(81.0, 170.0, 165.86206896551724)","(26.0, 36.0, 32.705882352941174)","(6.0, 7.4, 7.36969696969697)"
04-01-2023 13:38:23.835246,"(41.0, 65.0, 64.16666666666667)","(15.0, 19.0, 18.315068493150687)","(2.6, 2.86, 2.851320754716981)","(3.1, 3.6, 3.5558011049723754)","(6.5, 8.0, 7.633333333333334)","(81.0, 170.0, 167.3913043478261)","(26.0, 34.0, 33.18181818181818)","(6.0, 7.4, 7.380000000000001)"
04-01-2023 13:38:24.929799,"(41.0, 65.0, 64.5)","(15.0, 19.0, 18.50526315789474)","(2.6, 2.86, 2.8516363636363633)","(3.1, 3.6, 3.5558419243986252)","(6.5, 7.8, 7.72112676056338)","(81.0, 170.0, 167.27272727272728)","(21.0, 34.0, 33.28)","(6.0, 7.4, 7.333333333333334)"
04-01-2023 13:38:26.091497,"(41.0, 65.0, 63.0)","(15.0, 19.0, 18.615384615384617)","(2.6, 2.86, 2.8516363636363633)","(3.1, 3.6, 3.555944055944056)","(6.5, 7.8, 7.709677419354839)","(81.0, 170.0, 167.27272727272728)","(21.0, 34.0, 33.28)","(6.0, 7.4, 7.367619047619048)"
04-01-2023 13:38:27.208418,"(41.0, 60.0, 57.916666666666664)","(15.0, 19.0, 18.615384615384617)","(2.6, 2.86, 2.8545454545454545)","(3.1, 3.6, 3.555944055944056)","(6.5, 7.8, 7.645544554455445)","(81.0, 170.0, 167.27272727272728)","(21.0, 34.0, 31.555555555555557)","(6.0, 7.6, 7.351515151515152)"
04-01-2023 13:38:28.362384,"(41.0, 60.0, 54.705882352941174)","(15.0, 19.0, 19.78125)","(2.6, 2.88, 2.8857971014492754)","(3.1, 3.6, 3.5905)","(6.5, 7.8, 7.88235294117647)","(81.0, 170.0, 169.41176470588235)","(21.0, 32.0, 33.189189189189186)","(6.0, 7.4, 6.789304812834224)"
04-01-2023 13:38:29.622912,"(41.0, 60.0, 56.111111111111114)","(15.0, 20.0, 19.95)","(2.6, 2.9, 2.8915508021390375)","(3.1, 3.6, 3.537596899224806)","(6.5, 8.0, 7.9363636363636365)","(81.0, 170.0, 176.66666666666666)","(21.0, 36.0, 33.63636363636363)","(6.0, 6.8, 6.837662337662337)"
04-01-2023 13:38:30.891472,"(41.0, 60.0, 58.80952380952381)","(15.0, 20.0, 20.152173913043477)","(2.6, 2.9, 2.891269841269841)","(3.1, 3.55, 3.575)","(6.5, 8.0, 7.3500000000000005)","(81.0, 210.0, 177.56756756756758)","(21.0, 36.0, 33.75609756097561)","(6.0, 7.0, 6.819354838709677)"
04-01-2023 13:38:32.198999,"(41.0, 65.0, 64.71428571428571)","(15.0, 21.0, 20.152173913043477)","(2.6, 2.9, 2.884201680672269)","(3.1, 3.6, 3.5834745762711866)","(6.5, 7.4, 7.872727272727273)","(81.0, 210.0, 178.42105263157896)","(21.0, 36.0, 34.083333333333336)","(6.0, 7.0, 6.9011764705882355)"
04-01-2023 13:38:33.403910,"(41.0, 65.0, 63.113207547169814)","(15.0, 21.0, 19.99390243902439)","(2.6, 2.9, 2.8891954022988506)","(3.1, 3.6, 3.591136363636364)","(6.5, 8.0, 7.887700534759358)","(91.0, 210.0, 176.89655172413794)","(21.0, 36.0, 34.083333333333336)","(6.0, 7.0, 6.880547945205479)"
04-01-2023 13:38:34.933954,"(41.0, 65.0, 63.113207547169814)","(16.0, 21.0, 19.920731707317074)","(2.6, 2.9, 2.888536585365854)","(3.1, 3.6, 3.591136363636364)","(6.5, 8.0, 7.891752577319588)","(91.0, 210.0, 180.9090909090909)","(21.0, 36.0, 34.083333333333336)","(6.0, 7.0, 6.839669421487603)"
04-01-2023 13:38:36.059692,"(41.0, 65.0, 63.113207547169814)","(16.0, 21.0, 19.920731707317074)","(2.6, 2.9, 2.8927131782945734)","(3.1, 3.6, 3.5654696132596686)","(6.5, 8.0, 7.853409090909091)","(91.0, 210.0, 186.7741935483871)","(21.0, 36.0, 34.083333333333336)","(6.0, 7.0, 6.839370078740157)"
04-01-2023 13:38:37.203495,"(41.0, 65.0, 63.113207547169814)","(16.0, 21.0, 19.920731707317074)","(2.6, 2.9, 2.8927131782945734)","(3.1, 3.6, 3.5532967032967036)","(6.5, 8.0, 7.853409090909091)","(91.0, 210.0, 190.8)","(21.0, 36.0, 33.25925925925926)","(6.0, 7.0, 6.80969696969697)"
04-01-2023 13:38:38.385611,"(41.0, 65.0, 63.113207547169814)","(16.0, 21.0, 19.920731707317074)","(2.6, 2.92, 2.9032)","(3.1, 3.6, 3.604385964912281)","(6.5, 8.0, 7.853409090909091)","(91.0, 210.0, 190.8)","(21.0, 34.0, 33.44444444444444)","(6.0, 7.0, 6.80969696969697)"
04-01-2023 13:38:39.557578,"(41.0, 65.0, 63.113207547169814)","(16.0, 21.0, 19.979166666666668)","(2.6, 2.92, 2.915229357798165)","(3.1, 3.65, 3.5848024316109424)","(6.5, 8.0, 7.831351351351351)","(91.0, 210.0, 190.8)","(21.0, 34.0, 33.95348837209302)","(6.0, 7.0, 6.801183431952663)"
04-01-2023 13:38:40.683163,"(51.0, 65.0, 63.275862068965516)","(16.0, 21.0, 19.979166666666668)","(2.6, 2.92, 2.918757062146893)","(3.1, 3.6, 3.5441860465116277)","(6.5, 8.0, 7.684210526315789)","(91.0, 210.0, 190.8)","(21.0, 34.0, 34.75409836065574)","(6.0, 7.0, 6.859619450317124)"
04-01-2023 13:38:41.796701,"(51.0, 65.0, 64.11504424778761)","(16.0, 20.0, 19.967741935483872)","(2.6, 2.92, 2.9187978142076503)","(3.1, 3.55, 3.5457264957264956)","(6.5, 7.8, 7.685714285714285)","(91.0, 210.0, 190.8)","(21.0, 36.0, 34.75409836065574)","(6.0, 7.0, 6.828571428571428)"
04-01-2023 13:38:42.933569,"(51.0, 65.0, 64.11504424778761)","(16.0, 20.0, 19.967741935483872)","(2.6, 2.92, 2.9086486486486485)","(3.1, 3.55, 3.5311787072243344)","(6.5, 7.8, 7.665753424657534)","(91.0, 210.0, 190.8)","(21.0, 36.0, 34.75409836065574)","(6.0, 7.0, 6.826168224299066)"
04-01-2023 13:38:44.064292,"(51.0, 65.0, 64.11504424778761)","(16.0, 21.0, 20.066666666666666)","(2.6, 2.92, 2.908444444444444)","(3.0, 3.55, 3.533910891089109)","(6.5, 7.8, 7.659259259259259)","(91.0, 210.0, 190.8)","(21.0, 36.0, 34.8125)","(6.0, 7.0, 6.825352112676057)"
04-01-2023 13:38:45.210377,"(51.0, 65.0, 64.11504424778761)","(16.0, 21.0, 20.066666666666666)","(2.6, 2.92, 2.908444444444444)","(3.0, 3.55, 3.5330601092896172)","(6.5, 7.8, 7.6394366197183095)","(91.0, 210.0, 190.8)","(21.0, 36.0, 34.8125)","(6.0, 7.0, 6.825352112676057)"
04-01-2023 13:38:46.357199,"(51.0, 65.0, 64.11504424778761)","(16.0, 21.0, 20.282608695652172)","(2.6, 2.92, 2.8273417721518985)","(3.0, 3.55, 3.5194174757281553)","(6.5, 7.8, 7.908823529411765)","(91.0, 210.0, 191.8181818181818)","(21.0, 36.0, 35.492063492063494)","(6.0, 7.0, 6.928282828282828)"
04-01-2023 13:38:47.452714,"(51.0, 70.0, 65.83333333333333)","(16.0, 21.0, 20.282608695652172)","(2.6, 2.84, 2.814845360824742)","(3.0, 3.55, 3.521212121212121)","(6.5, 8.0, 7.9663716814159296)","(91.0, 210.0, 200.9090909090909)","(21.0, 36.0, 35.84)","(6.0, 7.0, 7.011926605504587)"
04-01-2023 13:38:48.492278,"(51.0, 70.0, 68.52941176470588)","(16.0, 21.0, 20.352941176470587)","(2.6, 2.86, 2.839380281690141)","(3.0, 3.55, 3.524941451990632)","(6.5, 8.0, 7.387288135593221)","(91.0, 210.0, 203.2)","(21.0, 36.0, 36.36842105263158)","(6.0, 7.2, 7.1085714285714285)"
04-01-2023 13:38:49.505899,"(51.0, 70.0, 68.07692307692308)","(16.0, 21.0, 20.36046511627907)","(2.6, 2.88, 2.8636393989983304)","(3.0, 3.55, 3.5259756097560975)","(6.5, 7.4, 7.711688311688311)","(101.0, 210.0, 203.2)","(21.0, 38.0, 36.125)","(6.0, 7.2, 7.1203438395415475)"
04-01-2023 13:38:50.604015,"(51.0, 70.0, 68.07692307692308)","(16.0, 21.0, 20.287037037037038)","(2.6, 2.86, 2.845252525252525)","(3.0, 3.55, 3.522072072072072)","(6.5, 7.8, 7.711688311688311)","(101.0, 210.0, 203.2)","(21.0, 38.0, 35.391304347826086)","(6.0, 7.2, 7.141891891891892)"
04-01-2023 13:38:51.671186,"(51.0, 70.0, 68.07692307692308)","(16.0, 21.0, 20.287037037037038)","(2.6, 2.86, 2.844193548387097)","(3.0, 3.55, 3.5355072463768114)","(6.5, 7.8, 7.739285714285714)","(101.0, 210.0, 203.2)","(21.0, 38.0, 35.28)","(6.0, 7.2, 7.1390070921985815)"
04-01-2023 13:38:52.750956,"(51.0, 70.0, 67.27272727272728)","(16.0, 21.0, 20.27433628318584)","(2.6, 2.86, 2.8441295546558703)","(3.0, 3.55, 3.536363636363636)","(6.5, 7.8, 7.648484848484848)","(101.0, 210.0, 203.2)","(21.0, 38.0, 35.28)","(6.0, 7.2, 7.162595419847328)"
04-01-2023 13:38:53.767756,"(51.0, 65.0, 64.44444444444444)","(16.0, 21.0, 20.24074074074074)","(2.6, 2.86, 2.8441295546558703)","(3.0, 3.55, 3.536363636363636)","(6.5, 7.8, 7.648484848484848)","(101.0, 210.0, 203.2)","(21.0, 38.0, 35.43396226415094)","(6.0, 7.2, 7.162595419847328)"
04-01-2023 13:38:54.851731,"(51.0, 65.0, 64.44444444444444)","(16.0, 21.0, 20.24074074074074)","(2.6, 2.86, 2.8444347826086953)","(3.0, 3.55, 3.525)","(6.5, 7.8, 7.655172413793103)","(101.0, 210.0, 201.05263157894737)","(21.0, 38.0, 35.6551724137931)","(6.0, 7.2, 7.162595419847328)"
04-01-2023 13:38:55.960237,"(51.0, 65.0, 64.53125)","(16.0, 21.0, 20.24074074074074)","(2.6, 2.86, 2.8444347826086953)","(3.0, 3.55, 3.525)","(6.5, 7.8, 7.621428571428571)","(101.0, 210.0, 194.54545454545453)","(26.0, 38.0, 35.6551724137931)","(6.0, 7.2, 7.137579617834395)"
04-01-2023 13:38:57.103117,"(51.0, 65.0, 64.53125)","(16.0, 21.0, 20.26530612244898)","(2.6, 2.86, 2.8295327102803736)","(3.0, 3.55, 3.5196153846153844)","(6.5, 7.8, 7.725373134328358)","(101.0, 210.0, 194.54545454545453)","(26.0, 38.0, 36.23529411764706)","(6.0, 7.2, 7.180188679245283)"
04-01-2023 13:38:58.185230,"(51.0, 70.0, 67.04545454545455)","(16.0, 21.0, 20.36842105263158)","(2.6, 2.84, 2.8290265486725663)","(3.0, 3.55, 3.523489932885906)","(6.5, 7.8, 7.751111111111111)","(101.0, 210.0, 195.2173913043478)","(26.0, 38.0, 36.421052631578945)","(6.0, 7.2, 7.196969696969697)"
04-01-2023 13:38:59.249904,"(51.0, 70.0, 66.59574468085107)","(16.0, 21.0, 20.40495867768595)","(2.6, 2.84, 2.8323926380368096)","(3.0, 3.55, 3.478756476683938)","(6.5, 7.8, 7.824836601307189)","(101.0, 210.0, 195.2173913043478)","(26.0, 38.0, 36.421052631578945)","(6.0, 7.2, 7.218032786885246)"
04-01-2023 13:39:00.253787,"(51.0, 70.0, 66.59574468085107)","(16.0, 21.0, 20.346456692913385)","(2.6, 2.84, 2.835050505050505)","(3.0, 3.5, 3.478756476683938)","(6.5, 8.0, 7.825503355704698)","(101.0, 210.0, 195.2173913043478)","(26.0, 38.0, 36.421052631578945)","(6.0, 7.4, 7.270175438596492)"
04-01-2023 13:39:01.315265,"(51.0, 70.0, 66.92307692307692)","(16.0, 21.0, 20.254335260115607)","(2.6, 2.84, 2.838815789473684)","(3.0, 3.5, 3.4593023255813953)","(6.5, 8.0, 7.824358974358974)","(101.0, 210.0, 195.0)","(26.0, 38.0, 36.421052631578945)","(6.0, 7.4, 7.25607476635514)"
04-01-2023 13:39:02.333364,"(51.0, 70.0, 66.98113207547169)","(16.0, 21.0, 20.273743016759777)","(2.6, 2.84, 2.838815789473684)","(3.0, 3.5, 3.4570175438596493)","(6.5, 8.0, 7.844444444444444)","(101.0, 210.0, 195.0)","(26.0, 38.0, 36.18181818181818)","(6.0, 7.4, 7.252631578947368)"
04-01-2023 13:39:03.422417,"(51.0, 70.0, 66.98113207547169)","(16.0, 21.0, 20.275280898876403)","(2.6, 2.84, 2.83972602739726)","(3.0, 3.5, 3.4578947368421056)","(6.5, 8.0, 7.840425531914893)","(101.0, 210.0, 195.0)","(26.0, 38.0, 36.18181818181818)","(6.0, 7.4, 7.252631578947368)"
04-01-2023 13:39:04.446311,"(51.0, 70.0, 66.98113207547169)","(16.0, 21.0, 20.310126582278482)","(2.6, 2.84, 2.83972602739726)","(3.0, 3.5, 3.4578947368421056)","(6.5, 8.0, 7.840425531914893)","(101.0, 210.0, 195.0)","(26.0, 38.0, 36.18181818181818)","(6.0, 7.4, 7.252631578947368)"
04-01-2023 13:39:05.464474,"(51.0, 70.0, 66.98113207547169)","(16.0, 21.0, 20.310126582278482)","(2.6, 2.84, 2.8394736842105264)","(3.0, 3.5, 3.4578947368421056)","(6.5, 8.0, 7.840425531914893)","(101.0, 210.0, 195.0)","(26.0, 38.0, 36.18181818181818)","(6.0, 7.4, 7.267484662576687)"
04-01-2023 13:39:06.443277,"(51.0, 70.0, 66.98113207547169)","(16.0, 21.0, 20.34131736526946)","(2.6, 2.84, 2.8394736842105264)","(3.0, 3.5, 3.4696202531645572)","(6.5, 8.0, 7.840425531914893)","(101.0, 210.0, 195.0)","(26.0, 38.0, 36.38095238095238)","(6.0, 7.4, 7.272189349112426)"
04-01-2023 13:39:07.477890,"(51.0, 70.0, 66.98113207547169)","(16.0, 21.0, 20.2807881773399)","(2.6, 2.84, 2.8394520547945206)","(3.0, 3.5, 3.476699029126214)","(6.5, 8.0, 7.836065573770492)","(101.0, 210.0, 195.0)","(26.0, 38.0, 35.76923076923077)","(6.0, 7.4, 7.227184466019418)"
04-01-2023 13:39:08.554386,"(51.0, 70.0, 65.1219512195122)","(16.0, 21.0, 20.10112359550562)","(2.6, 2.86, 2.8441216216216216)","(3.0, 3.5, 3.4754744525547445)","(6.5, 8.0, 7.844444444444444)","(101.0, 210.0, 195.0)","(26.0, 36.0, 35.8)","(6.0, 7.4, 7.187765957446809)"
04-01-2023 13:39:09.615179,"(51.0, 70.0, 64.73684210526315)","(16.0, 21.0, 20.07514450867052)","(2.6, 2.88, 2.8660606060606058)","(3.0, 3.5, 3.47375)","(6.5, 8.0, 7.842105263157895)","(101.0, 210.0, 195.0)","(26.0, 36.0, 35.8)","(6.0, 7.2, 7.21)"
04-01-2023 13:39:10.692217,"(51.0, 70.0, 64.04761904761905)","(16.0, 21.0, 20.064327485380115)","(2.6, 2.88, 2.8671039603960393)","(3.0, 3.5, 3.47375)","(6.5, 8.0, 7.817391304347826)","(101.0, 210.0, 195.0)","(26.0, 36.0, 35.8)","(6.0, 7.4, 7.224096385542169)"
04-01-2023 13:39:11.731747,"(51.0, 65.0, 64.79166666666667)","(16.0, 21.0, 20.04191616766467)","(2.6, 2.88, 2.868005578800558)","(3.0, 3.5, 3.4723201174743026)","(6.5, 8.0, 7.8133333333333335)","(101.0, 210.0, 195.0)","(26.0, 36.0, 36.47826086956522)","(6.0, 7.4, 7.193424657534247)"
04-01-2023 13:39:12.739762,"(51.0, 65.0, 64.75)","(16.0, 21.0, 20.03030303030303)","(2.6, 2.88, 2.8709885931558934)","(3.0, 3.5, 3.4715616045845272)","(6.5, 8.0, 7.8431372549019605)","(101.0, 210.0, 195.0)","(26.0, 38.0, 36.47826086956522)","(6.0, 7.2, 7.193424657534247)"
04-01-2023 13:39:13.800868,"(51.0, 65.0, 64.75)","(16.0, 21.0, 20.02994011976048)","(2.6, 2.88, 2.875663956639566)","(3.0, 3.5, 3.468290734824281)","(6.5, 8.0, 7.8431372549019605)","(101.0, 210.0, 190.71428571428572)","(26.0, 38.0, 36.47826086956522)","(6.0, 7.2, 7.163076923076924)"
04-01-2023 13:39:14.832214,"(51.0, 65.0, 64.75)","(16.0, 21.0, 20.011764705882353)","(2.6, 2.9, 2.8946885245901637)","(3.0, 3.5, 3.467775974025974)","(6.5, 8.0, 7.826086956521739)","(101.0, 210.0, 193.04347826086956)","(26.0, 38.0, 36.47826086956522)","(6.0, 7.2, 7.1)"
04-01-2023 13:39:15.871825,"(51.0, 65.0, 64.75)","(16.0, 20.0, 19.983333333333334)","(2.6, 2.9, 2.894235294117647)","(3.0, 3.5, 3.4673539518900345)","(6.5, 8.0, 7.826086956521739)","(101.0, 210.0, 193.04347826086956)","(26.0, 38.0, 35.81818181818182)","(6.0, 7.2, 7.125301204819277)"
04-01-2023 13:39:16.950632,"(51.0, 65.0, 64.76190476190476)","(16.0, 20.0, 19.823529411764707)","(2.6, 2.9, 2.8913274336283186)","(3.0, 3.5, 3.463394683026585)","(6.5, 8.0, 7.731979695431472)","(101.0, 210.0, 193.63636363636363)","(26.0, 36.0, 36.05714285714286)","(6.0, 7.2, 7.146443514644352)"
04-01-2023 13:39:17.974687,"(51.0, 70.0, 64.65116279069767)","(16.0, 20.0, 19.716374269005847)","(2.6, 2.92, 2.907302904564315)","(3.0, 3.5, 3.463394683026585)","(6.5, 8.0, 7.731979695431472)","(101.0, 210.0, 193.63636363636363)","(26.0, 38.0, 36.05714285714286)","(6.0, 7.2, 7.182805429864254)"
04-01-2023 13:39:18.959059,"(51.0, 70.0, 65.1063829787234)","(16.0, 20.0, 19.724431818181817)","(2.6, 2.92, 2.9007058823529412)","(3.0, 3.55, 3.5084615384615385)","(6.5, 7.6, 7.52808988764045)","(101.0, 210.0, 190.0)","(26.0, 38.0, 35.28125)","(6.0, 7.2, 7.141772151898734)"
04-01-2023 13:39:19.999327,"(51.0, 65.0, 64.66666666666667)","(16.0, 20.0, 19.64074074074074)","(2.6, 2.92, 2.9066666666666667)","(3.0, 3.55, 3.5175257731958762)","(6.5, 7.6, 7.542857142857143)","(101.0, 210.0, 190.0)","(26.0, 36.0, 35.28125)","(6.0, 7.2, 7.15868544600939)"
04-01-2023 13:39:21.085542,"(51.0, 65.0, 64.64285714285714)","(16.0, 20.0, 19.53932584269663)","(2.6, 2.92, 2.9065060240963856)","(3.0, 3.55, 3.506712328767123)","(6.5, 7.6, 7.549295774647887)","(101.0, 210.0, 174.7058823529412)","(26.0, 36.0, 35.148148148148145)","(6.0, 7.2, 7.154909090909091)"
04-01-2023 13:39:22.096806,"(51.0, 65.0, 64.64285714285714)","(16.0, 19.5, 19.11842105263158)","(2.6, 2.94, 2.9215584415584415)","(3.0, 3.55, 3.5124703087885987)","(6.5, 7.6, 7.343333333333334)","(101.0, 210.0, 155.0)","(26.0, 36.0, 34.44444444444444)","(6.0, 7.2, 7.182165605095541)"
04-01-2023 13:39:23.123379,"(51.0, 65.0, 63.87323943661972)","(16.0, 17.0, 16.99397590361446)","(2.6, 3.2, 3.155186721991701)","(3.0, 3.3, 3.2992753623188404)","(6.5, 7.4, 7.343333333333334)","(101.0, 200.0, 137.5)","(26.0, 36.0, 35.3)","(6.0, 7.2, 7.245487364620939)"
04-01-2023 13:39:24.227793,"(51.0, 65.0, 63.76543209876543)","(16.0, 18.0, 17.107843137254903)","(2.6, 3.2, 3.183132530120482)","(3.0, 3.3, 3.31241610738255)","(6.5, 7.4, 7.408469055374593)","(91.0, 190.0, 166.66666666666669)","(26.0, 36.0, 28.8)","(6.0, 7.4, 7.216849816849817)"
04-01-2023 13:39:25.287760,"(51.0, 65.0, 60.5)","(16.0, 18.0, 17.20175438596491)","(2.6, 3.2, 3.1868000000000003)","(3.0, 3.35, 3.3038461538461537)","(6.5, 7.6, 7.371717171717172)","(91.0, 190.0, 174.0)","(26.0, 34.0, 29.857142857142858)","(6.0, 7.4, 7.223943661971831)"
04-01-2023 13:39:26.394306,"(51.0, 65.0, 60.45454545454545)","(16.0, 17.5, 17.404761904761905)","(2.6, 3.2, 3.187727272727273)","(3.0, 3.35, 3.2917085427135677)","(6.5, 7.4, 7.305128205128206)","(91.0, 180.0, 138.33333333333334)","(26.0, 30.0, 33.333333333333336)","(6.0, 7.4, 7.253012048192772)"
04-01-2023 13:39:27.440389,"(51.0, 70.0, 63.07692307692308)","(16.0, 17.5, 17.404761904761905)","(2.6, 3.2, 3.187727272727273)","(3.0, 3.3, 3.2917085427135677)","(6.5, 7.4, 7.330890052356021)","(91.0, 180.0, 148.46153846153845)","(26.0, 34.0, 33.63636363636364)","(6.0, 7.4, 7.27027027027027)"
04-01-2023 13:39:28.543893,"(51.0, 70.0, 63.529411764705884)","(16.0, 17.5, 17.44871794871795)","(2.6, 3.2, 3.1706467661691544)","(3.0, 3.3, 3.3254985754985755)","(6.5, 7.4, 7.509090909090909)","(91.0, 170.0, 163.63636363636363)","(26.0, 34.0, 32.68292682926829)","(6.0, 7.4, 7.3105769230769235)"
04-01-2023 13:39:29.580820,"(51.0, 65.0, 63.125)","(16.0, 17.5, 17.267045454545453)","(2.6, 3.2, 3.1590277777777778)","(3.0, 3.35, 3.324944320712695)","(6.5, 7.6, 7.511877394636016)","(91.0, 170.0, 143.75)","(26.0, 34.0, 32.27777777777778)","(6.0, 7.4, 7.326359832635983)"
04-01-2023 13:39:30.696337,"(51.0, 65.0, 63.18181818181818)","(16.0, 17.5, 17.271844660194176)","(2.6, 3.15, 3.1325611325611327)","(3.0, 3.35, 3.3096491228070173)","(6.5, 7.6, 7.518942731277533)","(91.0, 170.0, 158.1818181818182)","(26.0, 34.0, 31.46938775510204)","(6.0, 7.4, 7.325311203319503)"
04-01-2023 13:39:31.838821,"(51.0, 65.0, 63.18181818181818)","(16.0, 17.5, 17.271844660194176)","(2.6, 3.15, 3.1325611325611327)","(3.0, 3.35, 3.2557971014492755)","(6.5, 7.6, 7.534715025906736)","(91.0, 160.0, 160.45454545454544)","(26.0, 34.0, 31.833333333333332)","(6.0, 7.4, 7.384375)"
04-01-2023 13:39:32.986428,"(51.0, 65.0, 63.611111111111114)","(15.0, 17.5, 17.386363636363637)","(2.6, 3.15, 3.148176583493282)","(3.0, 3.35, 3.2557971014492755)","(6.5, 7.6, 7.534715025906736)","(91.0, 170.0, 165.0)","(21.0, 34.0, 32.666666666666664)","(6.0, 7.4, 7.3865168539325845)"
04-01-2023 13:39:34.127180,"(51.0, 65.0, 63.91304347826087)","(15.0, 17.5, 17.01123595505618)","(2.6, 3.2, 3.165466101694915)","(2.9, 3.3, 3.2783819628647213)","(6.5, 7.8, 7.488095238095238)","(91.0, 170.0, 165.0)","(26.0, 34.0, 33.95348837209302)","(6.0, 7.4, 7.448192771084337)"
04-01-2023 13:39:35.240460,"(51.0, 70.0, 64.61538461538461)","(15.0, 17.5, 17.05072463768116)","(2.6, 3.2, 3.1915297092288246)","(2.9, 3.3, 3.2742894056847542)","(6.5, 7.6, 7.367123287671233)","(91.0, 170.0, 168.0)","(26.0, 34.0, 34.888888888888886)","(6.0, 7.6, 7.471864406779661)"
04-01-2023 13:39:36.314171,"(51.0, 65.0, 64.28571428571429)","(15.0, 17.5, 17.05072463768116)","(2.6, 3.2, 3.1951994091580502)","(3.0, 3.3, 3.215595238095238)","(6.5, 7.4, 7.474418604651163)","(101.0, 170.0, 171.66666666666666)","(26.0, 36.0, 35.2972972972973)","(6.0, 7.6, 7.544444444444444)"
04-01-2023 13:39:37.694820,"(51.0, 65.0, 63.888888888888886)","(15.0, 17.0, 16.619318181818183)","(2.6, 3.2, 3.2053977272727274)","(3.0, 3.25, 3.215070093457944)","(6.5, 7.6, 7.456353591160221)","(101.0, 180.0, 171.66666666666666)","(26.0, 38.0, 35.627906976744185)","(6.0, 7.6, 7.556962025316455)"
04-01-2023 13:39:38.866155,"(51.0, 65.0, 63.888888888888886)","(15.0, 17.0, 16.619318181818183)","(2.6, 3.25, 3.205263157894737)","(3.0, 3.25, 3.2123059866962307)","(6.5, 7.6, 7.43265306122449)","(101.0, 180.0, 171.66666666666666)","(26.0, 36.0, 34.30769230769231)","(6.0, 7.6, 7.524137931034483)"
04-01-2023 13:39:39.959150,"(51.0, 65.0, 62.916666666666664)","(15.0, 17.0, 16.6)","(2.6, 3.25, 3.2064495530012773)","(2.9, 3.25, 3.2169197396963125)","(6.5, 7.6, 7.266666666666667)","(101.0, 180.0, 171.66666666666666)","(26.0, 36.0, 34.84615384615385)","(6.0, 7.6, 7.574436090225563)"
04-01-2023 13:39:41.319463,"(51.0, 65.0, 63.5)","(15.0, 16.5, 16.560344827586206)","(2.6, 3.25, 3.207177033492823)","(2.9, 3.25, 3.2150717703349283)","(6.5, 7.4, 7.255)","(101.0, 180.0, 172.85714285714286)","(26.0, 36.0, 35.5)","(6.0, 7.6, 7.579640718562874)"
04-01-2023 13:39:42.655151,"(51.0, 65.0, 63.57142857142857)","(15.0, 17.0, 16.78048780487805)","(2.6, 3.25, 3.200557620817844)","(2.9, 3.25, 3.2282415630550623)","(6.5, 7.4, 7.3116666666666665)","(101.0, 180.0, 174.44444444444446)","(26.0, 36.0, 35.25)","(6.0, 7.6, 7.545918367346939)"
04-01-2023 13:39:43.887438,"(51.0, 65.0, 63.23529411764706)","(15.0, 17.0, 17.024390243902438)","(2.6, 3.25, 3.1924742268041237)","(2.9, 3.25, 3.226171875)","(6.5, 7.4, 7.28993288590604)","(101.0, 180.0, 174.44444444444446)","(26.0, 36.0, 35.54545454545455)","(6.0, 7.6, 7.545918367346939)"
04-01-2023 13:39:45.168345,"(51.0, 65.0, 63.23529411764706)","(15.0, 17.5, 17.023809523809526)","(2.6, 3.2, 3.1838317757009347)","(2.9, 3.25, 3.2255725190839697)","(6.5, 7.4, 7.297938144329897)","(101.0, 180.0, 174.44444444444446)","(26.0, 36.0, 35.794871794871796)","(6.0, 7.6, 7.565644171779141)"
04-01-2023 13:39:46.337679,"(51.0, 65.0, 63.23529411764706)","(15.0, 17.5, 17.14327485380117)","(2.6, 3.2, 3.1879084967320264)","(2.9, 3.25, 3.223992673992674)","(6.5, 7.4, 7.306285714285715)","(101.0, 180.0, 174.44444444444446)","(26.0, 36.0, 35.80952380952381)","(6.0, 7.6, 7.588811188811189)"
04-01-2023 13:39:47.454844,"(51.0, 65.0, 63.23529411764706)","(15.0, 17.5, 17.149390243902438)","(2.6, 3.2, 3.1910165484633572)","(2.9, 3.25, 3.1958563535911604)","(6.5, 7.4, 7.308139534883721)","(101.0, 180.0, 174.44444444444446)","(26.0, 36.0, 35.853658536585364)","(6.0, 7.6, 7.669767441860465)"
04-01-2023 13:39:48.613444,"(51.0, 65.0, 63.23529411764706)","(15.0, 17.5, 17.149390243902438)","(2.6, 3.2, 3.1910165484633572)","(2.9, 3.2, 3.19136546184739)","(6.5, 7.4, 7.355675675675676)","(101.0, 180.0, 175.45454545454547)","(26.0, 36.0, 35.888888888888886)","(6.0, 7.8, 7.718279569892473)"
04-01-2023 13:39:49.813683,"(51.0, 65.0, 62.22222222222222)","(15.0, 17.5, 17.133757961783438)","(2.6, 3.25, 3.207984496124031)","(2.9, 3.2, 3.1898)","(6.5, 7.4, 7.349382716049383)","(101.0, 180.0, 175.45454545454547)","(26.0, 36.0, 35.888888888888886)","(6.0, 7.8, 7.738095238095238)"
