,Aston Marley,Fired Up,Thunder Dash,Scott Hue,Aston Prince,Ripplebrook Snip
07-12-2022 14:15:43.180813,"(4.0, 4.7, 4.611111111111111)","(3.0, 3.4, 3.38125)","(3.3, 3.95, 3.91)","(14.0, 22.0, 18.666666666666668)","(5.0, 7.0, 6.90625)","(18.0, 29.0, 28.741071428571427)"
07-12-2022 14:15:44.471172,"(4.0, 4.7, 4.675)","(3.0, 3.55, 3.4220930232558135)","(3.3, 3.95, 3.9155172413793107)","(14.0, 19.5, 18.75)","(5.0, 7.0, 6.805)","(18.0, 30.0, 28.959183673469386)"
07-12-2022 14:15:45.751134,"(4.0, 4.7, 4.673333333333334)","(3.0, 3.5, 3.4857142857142858)","(3.3, 3.95, 3.917741935483871)","(14.0, 19.5, 18.75)","(5.0, 7.0, 6.785714285714286)","(18.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:46.972400,"(4.0, 4.7, 4.678378378378379)","(3.0, 3.55, 3.4441176470588233)","(3.3, 3.95, 3.917741935483871)","(14.0, 19.5, 18.75)","(5.0, 6.8, 6.76)","(18.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:48.162243,"(4.0, 4.7, 4.692682926829268)","(3.0, 3.55, 3.5026315789473683)","(3.3, 3.95, 3.914615384615385)","(14.0, 19.5, 18.75)","(5.0, 6.8, 6.76)","(18.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:49.370621,"(4.0, 4.7, 4.692682926829268)","(3.0, 3.55, 3.4886363636363633)","(3.3, 3.95, 3.914615384615385)","(14.0, 19.5, 18.22)","(5.0, 6.8, 6.76)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:50.552904,"(4.0, 4.7, 4.682608695652174)","(3.0, 3.55, 3.498076923076923)","(3.3, 3.95, 3.9172131147540985)","(14.0, 19.5, 18.357142857142858)","(5.0, 6.8, 6.76)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:51.563906,"(4.0, 4.7, 4.6978723404255325)","(3.0, 3.55, 3.4941176470588236)","(3.3, 3.95, 3.9155172413793107)","(14.0, 17.5, 17.307692307692307)","(5.0, 6.8, 6.76)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:52.599403,"(4.0, 4.7, 4.6978723404255325)","(3.0, 3.55, 3.4983870967741937)","(3.3, 3.95, 3.9155172413793107)","(14.0, 17.5, 17.11764705882353)","(5.0, 6.8, 6.76)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:53.751064,"(4.0, 4.8, 4.714666666666666)","(3.0, 3.55, 3.5029411764705882)","(3.3, 3.8, 3.607142857142857)","(14.0, 17.5, 17.714285714285715)","(5.0, 6.8, 6.951724137931034)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:54.873504,"(4.0, 4.8, 4.787234042553191)","(3.0, 3.6, 3.565)","(3.3, 3.65, 3.63)","(14.0, 18.0, 17.666666666666668)","(5.0, 7.2, 7.172972972972973)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:56.062538,"(4.0, 4.8, 4.745454545454545)","(3.0, 3.65, 3.558333333333333)","(3.3, 3.65, 3.63)","(14.0, 18.0, 17.5)","(5.0, 7.4, 7.242105263157895)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:57.199599,"(4.0, 4.8, 4.745454545454545)","(3.0, 3.65, 3.5840425531914892)","(3.3, 3.65, 3.64)","(14.0, 18.0, 17.22222222222222)","(5.0, 7.4, 7.228571428571429)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:58.302219,"(4.0, 4.8, 4.743396226415094)","(3.0, 3.6, 3.597058823529412)","(3.3, 3.7, 3.6333333333333333)","(14.0, 17.5, 17.133333333333333)","(5.0, 7.4, 7.228571428571429)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:15:59.495301,"(4.0, 4.8, 4.7239436619718305)","(3.0, 3.6, 3.55)","(3.3, 3.65, 3.6606060606060606)","(14.0, 17.5, 17.133333333333333)","(5.0, 7.4, 7.184615384615385)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:16:00.629953,"(4.0, 4.8, 4.720512820512821)","(3.0, 3.55, 3.506315789473684)","(3.3, 3.7, 3.706)","(14.0, 17.5, 17.181818181818183)","(5.0, 7.4, 7.184615384615385)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:16:01.721149,"(4.0, 4.8, 4.758490566037736)","(3.0, 3.5, 3.4727272727272727)","(3.3, 3.75, 3.721052631578947)","(14.0, 17.5, 17.285714285714285)","(5.0, 7.4, 7.342446043165468)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:16:02.846307,"(4.0, 4.8, 4.738888888888889)","(3.0, 3.5, 3.4545454545454546)","(3.3, 3.75, 3.725)","(14.0, 17.5, 17.625)","(5.0, 7.4, 7.352592592592593)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:16:03.907454,"(4.0, 4.8, 4.79)","(3.0, 3.45, 3.438372093023256)","(3.3, 3.75, 3.725)","(14.0, 18.0, 17.625)","(5.0, 7.4, 7.352592592592593)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:16:05.037224,"(4.0, 4.8, 4.79)","(3.0, 3.45, 3.443421052631579)","(3.3, 3.75, 3.7217391304347824)","(14.0, 18.0, 17.666666666666668)","(5.0, 7.4, 7.352592592592593)","(19.0, 29.0, 28.959183673469386)"
07-12-2022 14:16:06.281235,"(4.0, 4.8, 4.794736842105263)","(3.0, 3.45, 3.4704545454545457)","(3.3, 3.75, 3.6166666666666667)","(14.0, 18.0, 17.58823529411765)","(5.0, 7.4, 7.368503937007874)","(19.0, 29.0, 28.59)"
07-12-2022 14:16:07.461280,"(4.0, 4.9, 4.773684210526316)","(3.0, 3.5, 3.4704545454545457)","(3.3, 3.65, 3.6625)","(14.0, 18.0, 17.866666666666667)","(5.0, 7.4, 7.32)","(19.0, 30.0, 28.16)"
07-12-2022 14:16:08.605082,"(4.0, 4.9, 4.800000000000001)","(3.0, 3.45, 3.43125)","(3.3, 3.7, 3.6625)","(14.0, 18.0, 18.045454545454547)","(5.0, 7.4, 7.338461538461539)","(19.0, 30.0, 28.433333333333334)"
07-12-2022 14:16:10.041315,"(4.0, 4.9, 4.9728260869565215)","(3.0, 3.45, 3.4551282051282053)","(3.3, 3.65, 3.5999999999999996)","(14.0, 18.5, 17.60810810810811)","(5.0, 7.4, 7.340740740740741)","(19.0, 30.0, 29.361702127659573)"
07-12-2022 14:16:11.160108,"(4.0, 5.0, 4.9728260869565215)","(3.0, 3.5, 3.4)","(3.3, 3.65, 3.61304347826087)","(14.0, 18.5, 17.60810810810811)","(5.0, 7.4, 7.344827586206897)","(19.0, 32.0, 30.0625)"
07-12-2022 14:16:12.467385,"(4.0, 5.0, 4.989855072463768)","(3.0, 3.4, 3.3705128205128205)","(3.3, 3.65, 3.521276595744681)","(14.0, 18.5, 17.628205128205128)","(5.0, 7.4, 7.36)","(19.0, 32.0, 30.12121212121212)"
07-12-2022 14:16:13.606261,"(4.0, 5.0, 4.989855072463768)","(3.0, 3.4, 3.3695121951219513)","(3.3, 3.55, 3.5821428571428573)","(14.0, 18.5, 17.727272727272727)","(5.0, 7.4, 7.351515151515152)","(19.0, 32.0, 30.0625)"
07-12-2022 14:16:14.682611,"(4.0, 5.1, 5.064102564102564)","(3.0, 3.4, 3.364622641509434)","(3.3, 3.6, 3.6140625)","(14.0, 18.5, 17.63157894736842)","(5.5, 7.4, 7.45)","(19.0, 32.0, 30.0625)"
07-12-2022 14:16:15.830755,"(4.0, 5.1, 5.062913907284768)","(3.0, 3.4, 3.36)","(3.3, 3.65, 3.6275)","(14.0, 18.5, 17.63157894736842)","(5.5, 7.6, 7.196875)","(19.0, 32.0, 30.324324324324323)"
07-12-2022 14:16:17.010043,"(4.0, 5.1, 5.067105263157894)","(3.0, 3.4, 3.367741935483871)","(3.3, 3.65, 3.625)","(14.0, 18.5, 17.63157894736842)","(5.5, 7.2, 7.317333333333334)","(19.0, 32.0, 29.9)"
07-12-2022 14:16:18.111130,"(4.0, 5.1, 5.021875)","(3.0, 3.35, 3.3435897435897437)","(3.3, 3.65, 3.625)","(14.0, 18.5, 17.63157894736842)","(5.5, 7.4, 7.31741935483871)","(19.0, 30.0, 29.886363636363637)"
07-12-2022 14:16:19.208079,"(4.0, 5.1, 5.024137931034483)","(3.0, 3.4, 3.3629310344827585)","(3.3, 3.65, 3.616071428571429)","(14.0, 18.5, 17.63888888888889)","(5.5, 7.4, 7.315231788079471)","(19.0, 32.0, 29.886363636363637)"
07-12-2022 14:16:20.266772,"(4.0, 5.0, 4.976344086021506)","(3.0, 3.4, 3.368292682926829)","(3.3, 3.65, 3.637837837837838)","(14.0, 18.5, 17.63888888888889)","(5.5, 7.4, 7.315231788079471)","(19.0, 32.0, 30.56923076923077)"
07-12-2022 14:16:21.311707,"(4.0, 5.1, 5.064814814814815)","(3.0, 3.4, 3.364705882352941)","(3.3, 3.65, 3.637837837837838)","(14.0, 18.5, 17.63888888888889)","(5.5, 7.4, 7.324832214765101)","(19.0, 32.0, 30.76)"
07-12-2022 14:16:22.445741,"(4.0, 5.1, 5.06)","(3.0, 3.4, 3.364705882352941)","(3.3, 3.65, 3.637837837837838)","(14.0, 18.5, 17.72222222222222)","(5.5, 7.4, 7.338461538461539)","(19.0, 32.0, 30.76)"
07-12-2022 14:16:23.498360,"(4.0, 5.1, 5.058260869565217)","(3.0, 3.4, 3.364705882352941)","(3.3, 3.65, 3.637837837837838)","(14.0, 18.5, 17.72222222222222)","(5.5, 7.4, 7.338461538461539)","(19.0, 32.0, 30.76)"
07-12-2022 14:16:24.540186,"(4.0, 5.1, 5.057522123893805)","(3.0, 3.4, 3.363265306122449)","(3.3, 3.65, 3.637837837837838)","(14.0, 18.5, 17.692307692307693)","(5.5, 7.4, 7.483636363636363)","(19.0, 32.0, 30.743243243243242)"
07-12-2022 14:16:25.544734,"(4.0, 5.1, 5.051020408163265)","(3.0, 3.45, 3.389814814814815)","(3.3, 3.6, 3.5941176470588236)","(14.0, 18.5, 17.685185185185187)","(5.5, 7.6, 7.464406779661017)","(19.0, 32.0, 30.743243243243242)"
07-12-2022 14:16:26.565317,"(4.0, 5.1, 5.051020408163265)","(3.0, 3.45, 3.388392857142857)","(3.3, 3.6, 3.5884615384615386)","(14.0, 18.5, 17.685185185185187)","(5.5, 7.6, 7.483636363636363)","(19.0, 32.0, 30.76)"
07-12-2022 14:16:27.633972,"(4.0, 4.9, 4.844444444444444)","(3.0, 3.45, 3.4164383561643836)","(3.3, 3.6, 3.5992753623188403)","(14.0, 18.5, 17.833333333333332)","(5.5, 7.6, 7.5)","(19.0, 32.0, 30.76)"
07-12-2022 14:16:28.722150,"(4.0, 4.8, 4.73)","(3.0, 3.5, 3.4692307692307693)","(3.3, 3.65, 3.597222222222222)","(14.0, 18.5, 17.844827586206897)","(5.5, 7.6, 7.482758620689655)","(19.0, 32.0, 30.76)"
07-12-2022 14:16:29.788457,"(4.0, 4.8, 4.764705882352941)","(3.0, 3.5, 3.464423076923077)","(3.3, 3.65, 3.5592592592592593)","(14.0, 18.5, 17.661290322580644)","(5.5, 7.6, 7.417391304347826)","(19.0, 32.0, 30.643835616438356)"
07-12-2022 14:16:30.844525,"(4.0, 5.0, 4.923809523809524)","(3.0, 3.45, 3.435526315789474)","(3.3, 3.6, 3.5592592592592593)","(14.0, 18.5, 17.366666666666667)","(5.5, 7.6, 7.4399999999999995)","(19.0, 32.0, 30.625)"
07-12-2022 14:16:31.988132,"(4.0, 4.9, 4.857142857142858)","(3.0, 3.55, 3.4904040404040404)","(3.3, 3.55, 3.5707547169811322)","(14.0, 17.5, 17.34375)","(5.5, 7.6, 7.455555555555556)","(19.0, 32.0, 30.58108108108108)"
07-12-2022 14:16:33.101223,"(4.0, 4.9, 4.870491803278688)","(3.0, 3.55, 3.47089552238806)","(3.2, 3.6, 3.573529411764706)","(14.0, 17.5, 17.34375)","(5.5, 7.6, 7.455555555555556)","(19.0, 32.0, 30.561643835616437)"
07-12-2022 14:16:34.161787,"(4.0, 4.9, 4.891666666666667)","(3.0, 3.5, 3.47089552238806)","(3.2, 3.6, 3.573529411764706)","(14.0, 17.5, 17.34375)","(5.5, 7.6, 7.138461538461539)","(19.0, 32.0, 30.58108108108108)"
07-12-2022 14:16:35.236190,"(4.0, 5.0, 4.9752)","(3.0, 3.5, 3.47089552238806)","(3.2, 3.55, 3.5)","(14.0, 17.5, 17.142857142857142)","(5.5, 7.2, 7.161764705882353)","(19.0, 32.0, 30.541666666666668)"
07-12-2022 14:16:36.204799,"(4.0, 5.1, 5.0562499999999995)","(3.0, 3.55, 3.5148148148148146)","(3.2, 3.5, 3.460588235294118)","(14.0, 17.5, 17.142857142857142)","(5.5, 7.2, 7.161764705882353)","(19.0, 32.0, 30.956521739130434)"
07-12-2022 14:16:37.111735,"(4.0, 5.1, 5.0540540540540535)","(3.0, 3.55, 3.5150943396226415)","(3.2, 3.5, 3.456962025316456)","(14.0, 17.0, 16.928571428571427)","(5.5, 7.2, 7.1506849315068495)","(19.0, 32.0, 30.861538461538462)"
07-12-2022 14:16:38.203927,"(4.0, 5.1, 5.043065693430657)","(3.0, 3.55, 3.5123076923076924)","(3.2, 3.6, 3.5854166666666667)","(14.0, 17.0, 16.203703703703702)","(5.5, 7.2, 7.134146341463415)","(19.0, 32.0, 31.027027027027028)"
07-12-2022 14:16:39.325444,"(4.0, 5.1, 5.002)","(3.0, 3.55, 3.536206896551724)","(3.2, 3.6, 3.5930232558139537)","(14.0, 16.5, 15.277777777777779)","(5.5, 7.2, 7.118571428571428)","(19.0, 32.0, 30.74576271186441)"
07-12-2022 14:16:40.307440,"(4.0, 5.1, 5.002040816326531)","(3.0, 3.55, 3.536206896551724)","(3.2, 3.6, 3.5930232558139537)","(14.0, 15.5, 15.277777777777779)","(5.5, 7.2, 7.1)","(19.0, 32.0, 30.75862068965517)"
07-12-2022 14:16:41.315489,"(4.0, 5.1, 5.002)","(3.0, 3.6, 3.575)","(3.2, 3.6, 3.5523809523809526)","(14.0, 15.5, 14.8)","(5.5, 7.2, 7.099115044247788)","(19.0, 32.0, 30.75862068965517)"
07-12-2022 14:16:42.378162,"(4.0, 5.1, 5.002222222222223)","(3.0, 3.65, 3.6021739130434782)","(3.2, 3.6, 3.5594202898550726)","(14.0, 15.5, 14.805555555555555)","(5.5, 7.2, 7.1866666666666665)","(19.0, 32.0, 28.4)"
07-12-2022 14:16:43.396553,"(4.0, 5.1, 5.002777777777778)","(3.0, 3.65, 3.6045454545454545)","(3.2, 3.6, 3.5594202898550726)","(14.0, 15.0, 14.866666666666667)","(5.5, 7.2, 7.272340425531915)","(19.0, 29.0, 28.77777777777778)"
07-12-2022 14:16:44.411221,"(4.0, 5.1, 5.002777777777778)","(3.0, 3.65, 3.627272727272727)","(3.2, 3.55, 3.529245283018868)","(14.0, 15.0, 14.9375)","(5.5, 7.4, 7.445614035087719)","(19.0, 29.0, 27.857142857142858)"
07-12-2022 14:16:45.452929,"(4.0, 5.1, 5.002857142857143)","(3.0, 3.65, 3.627272727272727)","(3.2, 3.5, 3.4887755102040816)","(14.0, 15.0, 14.67741935483871)","(5.5, 7.6, 7.4714285714285715)","(20.0, 28.0, 27.857142857142858)"
07-12-2022 14:16:46.399767,"(4.0, 5.1, 5.019266055045872)","(3.0, 3.65, 3.635294117647059)","(3.2, 3.5, 3.489622641509434)","(14.0, 15.0, 14.6375)","(5.5, 7.6, 7.533333333333333)","(20.0, 28.0, 27.857142857142858)"
07-12-2022 14:16:47.417645,"(4.0, 5.1, 5.029166666666667)","(3.0, 3.65, 3.623170731707317)","(3.2, 3.55, 3.5258241758241757)","(14.0, 15.0, 14.6375)","(5.5, 7.6, 7.567391304347826)","(20.0, 28.0, 27.857142857142858)"
07-12-2022 14:16:48.511008,"(4.0, 5.1, 5.030526315789474)","(3.0, 3.6, 3.577358490566038)","(3.2, 3.55, 3.5166666666666666)","(14.0, 15.0, 14.51388888888889)","(5.5, 7.6, 7.56043956043956)","(20.0, 28.0, 27.857142857142858)"
07-12-2022 14:16:49.638066,"(4.0, 5.2, 5.163333333333333)","(3.0, 3.55, 3.543157894736842)","(3.2, 3.5, 3.4772727272727275)","(14.0, 15.0, 14.511904761904763)","(5.5, 7.6, 7.72987012987013)","(20.0, 28.0, 27.705882352941178)"
07-12-2022 14:16:50.689187,"(4.0, 5.2, 5.152777777777778)","(3.0, 3.55, 3.5342391304347824)","(3.2, 3.5, 3.475925925925926)","(14.0, 15.0, 14.484848484848484)","(5.5, 7.8, 7.734285714285714)","(20.0, 29.0, 27.705882352941178)"
07-12-2022 14:16:51.658940,"(4.0, 5.2, 5.11)","(3.0, 3.55, 3.5382716049382714)","(3.2, 3.5, 3.475925925925926)","(14.0, 14.5, 14.551724137931034)","(5.5, 7.8, 7.755102040816326)","(20.0, 29.0, 27.823529411764707)"
07-12-2022 14:16:52.901004,"(4.0, 5.1, 5.043010752688172)","(3.0, 3.5, 3.4804526748971196)","(3.2, 3.5, 3.4449579831932775)","(14.0, 15.0, 14.705882352941176)","(5.5, 7.8, 7.6305555555555555)","(20.0, 29.0, 28.0)"
07-12-2022 14:16:54.035826,"(4.0, 5.1, 5.097478991596638)","(3.0, 3.55, 3.51)","(3.2, 3.45, 3.470754716981132)","(14.0, 15.0, 14.972222222222221)","(5.5, 7.8, 7.558620689655172)","(20.0, 29.0, 28.333333333333332)"
07-12-2022 14:16:55.263317,"(4.0, 5.2, 5.1758169934640526)","(3.0, 3.55, 3.482142857142857)","(3.2, 3.5, 3.4740196078431373)","(13.0, 15.0, 15.453947368421053)","(5.5, 7.6, 7.558441558441559)","(20.0, 29.0, 28.41176470588235)"
07-12-2022 14:16:56.228514,"(4.0, 5.3, 5.211904761904762)","(3.0, 3.5, 3.482142857142857)","(3.2, 3.5, 3.4740196078431373)","(13.0, 15.5, 15.453947368421053)","(5.5, 7.8, 7.445652173913044)","(20.0, 29.0, 29.63157894736842)"
07-12-2022 14:16:57.253383,"(4.0, 5.3, 5.248965517241379)","(3.0, 3.5, 3.4840909090909093)","(3.2, 3.5, 3.458100558659218)","(13.0, 16.0, 15.614285714285714)","(5.5, 7.6, 7.426829268292683)","(20.0, 30.0, 29.166666666666668)"
07-12-2022 14:16:58.313287,"(4.0, 5.3, 5.293939393939394)","(3.0, 3.5, 3.4375)","(3.2, 3.5, 3.4390109890109892)","(13.0, 16.0, 15.62015503875969)","(5.5, 7.6, 7.418803418803419)","(20.0, 30.0, 29.5)"
07-12-2022 14:16:59.257198,"(4.0, 5.4, 5.300000000000001)","(3.0, 3.5, 3.446236559139785)","(3.2, 3.45, 3.4390109890109892)","(13.0, 16.0, 15.62015503875969)","(5.5, 7.6, 7.418333333333334)","(20.0, 30.0, 29.73469387755102)"
07-12-2022 14:17:00.308650,"(4.0, 5.4, 5.328205128205129)","(3.0, 3.5, 3.4459999999999997)","(3.2, 3.45, 3.434567901234568)","(13.0, 16.0, 15.572727272727272)","(5.5, 7.6, 7.461971830985916)","(20.0, 32.0, 30.05128205128205)"
07-12-2022 14:17:01.336146,"(4.0, 5.4, 5.2885906040268456)","(3.0, 3.4, 3.39)","(3.2, 3.45, 3.434756097560976)","(13.0, 16.0, 15.588888888888889)","(5.5, 7.6, 7.385714285714285)","(20.0, 32.0, 29.658536585365855)"
07-12-2022 14:17:02.307114,"(4.0, 5.4, 5.321176470588235)","(3.0, 3.4, 3.3838709677419354)","(3.2, 3.5, 3.4260204081632653)","(13.0, 16.0, 15.663636363636364)","(5.5, 7.6, 7.385714285714285)","(20.0, 32.0, 29.658536585365855)"
07-12-2022 14:17:03.394048,"(4.0, 5.4, 5.33452380952381)","(3.0, 3.4, 3.380434782608696)","(3.2, 3.5, 3.4380281690140846)","(13.0, 16.0, 15.673076923076923)","(5.5, 7.4, 7.255172413793104)","(20.0, 32.0, 29.934426229508198)"
07-12-2022 14:17:04.491561,"(4.0, 5.4, 5.339560439560439)","(3.0, 3.4, 3.355421686746988)","(3.2, 3.5, 3.4433476394849785)","(13.0, 16.0, 15.673076923076923)","(5.5, 7.4, 7.248484848484849)","(20.0, 32.0, 30.06153846153846)"
07-12-2022 14:17:05.500733,"(4.0, 5.4, 5.349074074074074)","(3.0, 3.4, 3.390566037735849)","(3.2, 3.5, 3.433695652173913)","(13.0, 16.0, 15.673076923076923)","(5.5, 7.4, 7.068421052631579)","(20.0, 32.0, 30.09090909090909)"
07-12-2022 14:17:06.416719,"(4.0, 5.4, 5.367741935483871)","(3.0, 3.4, 3.3955357142857143)","(3.2, 3.5, 3.453787878787879)","(13.0, 16.0, 15.673076923076923)","(5.5, 7.2, 7.068421052631579)","(20.0, 32.0, 29.847058823529412)"
07-12-2022 14:17:07.316570,"(4.0, 5.5, 5.463157894736843)","(3.0, 3.45, 3.403061224489796)","(3.2, 3.5, 3.46530612244898)","(13.0, 16.5, 16.181818181818183)","(5.5, 7.0, 6.892307692307692)","(20.0, 32.0, 29.821428571428573)"
07-12-2022 14:17:08.313832,"(4.0, 5.5, 5.463157894736843)","(3.0, 3.45, 3.394262295081967)","(3.2, 3.5, 3.46530612244898)","(13.0, 16.5, 16.284313725490197)","(5.5, 7.0, 6.892307692307692)","(20.0, 32.0, 29.821428571428573)"
07-12-2022 14:17:09.364762,"(4.0, 5.5, 5.489285714285714)","(3.0, 3.45, 3.4010791366906474)","(3.2, 3.5, 3.4642857142857144)","(13.0, 16.5, 16.423076923076923)","(5.5, 7.0, 6.895327102803738)","(20.0, 32.0, 29.821428571428573)"
07-12-2022 14:17:10.375455,"(4.0, 5.6, 5.506796116504854)","(3.0, 3.45, 3.396875)","(3.2, 3.5, 3.4631147540983607)","(13.0, 16.5, 16.723214285714285)","(5.5, 7.0, 6.898181818181818)","(20.0, 32.0, 30.17)"
07-12-2022 14:17:11.358152,"(4.0, 5.5, 5.411111111111111)","(3.0, 3.45, 3.4046666666666665)","(3.2, 3.5, 3.4631147540983607)","(13.0, 17.0, 16.723214285714285)","(5.5, 7.0, 6.898181818181818)","(20.0, 32.0, 30.17)"
07-12-2022 14:17:12.344451,"(4.0, 5.5, 5.4259259259259265)","(3.0, 3.45, 3.404054054054054)","(3.2, 3.5, 3.4631147540983607)","(13.0, 17.0, 16.914285714285715)","(5.5, 7.0, 6.868852459016393)","(20.0, 32.0, 30.17)"
07-12-2022 14:17:13.373609,"(4.0, 5.5, 5.439130434782609)","(3.0, 3.5, 3.4544117647058825)","(3.2, 3.5, 3.4887755102040816)","(13.0, 17.0, 16.9390243902439)","(5.5, 7.0, 6.860740740740741)","(20.0, 32.0, 30.211009174311926)"
07-12-2022 14:17:14.399007,"(4.0, 5.5, 5.45)","(3.0, 3.4, 3.3576013513513514)","(3.2, 3.55, 3.5425373134328355)","(13.0, 17.0, 16.9390243902439)","(5.5, 7.0, 6.872868217054263)","(20.0, 32.0, 30.211009174311926)"
07-12-2022 14:17:15.368794,"(4.0, 5.5, 5.45)","(3.0, 3.35, 3.3465986394557823)","(3.2, 3.6, 3.5820408163265305)","(13.0, 17.0, 16.91860465116279)","(5.5, 7.0, 7.02436974789916)","(20.0, 32.0, 30.266666666666666)"
07-12-2022 14:17:16.365818,"(4.0, 5.5, 5.408771929824561)","(3.0, 3.35, 3.3463235294117646)","(3.2, 3.6, 3.587772925764192)","(13.0, 17.0, 16.942622950819672)","(5.5, 7.2, 7.011711711711712)","(20.0, 32.0, 30.266666666666666)"
07-12-2022 14:17:17.306655,"(4.0, 5.5, 5.408771929824561)","(3.0, 3.35, 3.3462406015037596)","(3.2, 3.6, 3.587772925764192)","(13.0, 17.0, 16.942622950819672)","(5.5, 7.2, 7.011711711711712)","(20.0, 32.0, 30.652631578947368)"
07-12-2022 14:17:18.285080,"(4.0, 5.5, 5.393939393939394)","(3.0, 3.4, 3.3315294117647056)","(3.2, 3.6, 3.587772925764192)","(13.0, 17.0, 16.933962264150942)","(5.5, 7.2, 6.94320987654321)","(20.0, 32.0, 30.652631578947368)"
07-12-2022 14:17:19.311993,"(4.0, 5.4, 5.3528301886792455)","(3.0, 3.35, 3.329032258064516)","(3.2, 3.65, 3.6470588235294117)","(13.0, 17.0, 16.933962264150942)","(5.5, 7.0, 6.94320987654321)","(20.0, 32.0, 30.652631578947368)"
07-12-2022 14:17:20.421024,"(4.0, 5.4, 5.372340425531915)","(3.0, 3.35, 3.328125)","(3.2, 3.65, 3.632)","(13.0, 17.0, 16.933962264150942)","(5.5, 7.0, 6.931818181818182)","(20.0, 32.0, 30.652631578947368)"
07-12-2022 14:17:21.345813,"(4.0, 5.4, 5.372340425531915)","(3.0, 3.35, 3.336407766990291)","(3.2, 3.65, 3.632)","(13.0, 17.0, 16.933962264150942)","(5.5, 7.0, 6.931818181818182)","(20.0, 32.0, 30.652631578947368)"
07-12-2022 14:17:22.256779,"(4.0, 5.5, 5.422033898305085)","(3.0, 3.35, 3.3464912280701755)","(3.2, 3.6, 3.564473684210526)","(13.0, 17.0, 16.952830188679247)","(5.5, 7.0, 6.931818181818182)","(20.0, 32.0, 30.875)"
07-12-2022 14:17:23.250391,"(4.0, 5.5, 5.468085106382979)","(3.0, 3.4, 3.352033898305085)","(3.2, 3.5, 3.4922885572139304)","(13.0, 17.0, 17.25)","(5.5, 7.0, 6.951578947368421)","(20.0, 32.0, 31.818181818181817)"
07-12-2022 14:17:24.215345,"(4.0, 5.5, 5.468085106382979)","(3.0, 3.4, 3.341299790356394)","(3.2, 3.5, 3.4912429378531074)","(13.0, 17.5, 17.25)","(5.5, 7.0, 6.983606557377049)","(20.0, 32.0, 32.734177215189874)"
07-12-2022 14:17:25.209293,"(4.0, 5.5, 5.44468085106383)","(3.0, 3.4, 3.383771929824561)","(3.2, 3.6, 3.5830508474576273)","(13.0, 17.0, 16.875)","(5.5, 7.0, 6.983606557377049)","(20.0, 34.0, 32.666666666666664)"
07-12-2022 14:17:26.262694,"(4.0, 5.5, 5.389473684210526)","(3.0, 3.4, 3.3807339449541285)","(3.2, 3.6, 3.529203539823009)","(13.0, 17.0, 16.859375)","(5.5, 7.0, 6.992)","(20.0, 34.0, 32.8)"
07-12-2022 14:17:27.185651,"(4.0, 5.5, 5.466666666666667)","(3.0, 3.35, 3.3139802631578945)","(3.2, 3.55, 3.529203539823009)","(13.0, 17.0, 16.859375)","(5.5, 7.0, 6.992)","(20.0, 34.0, 33.371428571428574)"
07-12-2022 14:17:28.097072,"(4.0, 5.5, 5.455172413793104)","(3.0, 3.35, 3.3170180722891565)","(3.2, 3.55, 3.532330827067669)","(13.0, 17.0, 16.859375)","(5.5, 7.0, 6.992)","(20.0, 34.0, 33.371428571428574)"
07-12-2022 14:17:29.088091,"(4.2, 5.5, 5.464)","(3.0, 3.35, 3.323529411764706)","(3.1, 3.55, 3.5104938271604937)","(13.0, 17.0, 16.859375)","(5.5, 7.0, 6.964705882352941)","(20.0, 34.0, 33.54838709677419)"
07-12-2022 14:17:30.085495,"(4.2, 5.5, 5.467272727272728)","(3.0, 3.35, 3.307446808510638)","(3.1, 3.5, 3.489041095890411)","(13.0, 17.0, 16.672727272727272)","(5.5, 7.0, 9998.5)","(20.0, 34.0, 9998.5)"
07-12-2022 14:17:30.989931,"(4.2, 99998, 9998.5)","(3.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(20.0, 99998, 9998.5)"
07-12-2022 14:17:31.871778,"(4.2, 99998, 9998.5)","(3.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(13.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(20.0, 99998, 9998.5)"
